year,quintil_oecd,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,1st Quintile,female,Not employed: registered unemployed,0.08144,193,1439,0.06730,0.09557
1993,1st Quintile,female,Not employed: no further information,0.15238,340,1439,0.13381,0.17096
1993,2nd Quintile,male,Self-employed,0.02255,38,1261,0.01435,0.03075
1993,2nd Quintile,male,Blue-collar worker,0.26348,562,1261,0.23915,0.28780
1993,2nd Quintile,male,White-collar worker,0.10982,191,1261,0.09255,0.12708
1993,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.07334,140,1261,0.05894,0.08773
1993,2nd Quintile,male,Not employed: Pensioner,0.19326,240,1261,0.17146,0.21507
1993,2nd Quintile,male,Not employed: registered unemployed,0.04542,90,1261,0.03392,0.05691
1993,2nd Quintile,female,Blue-collar worker,0.09447,232,1497,0.07965,0.10929
1993,2nd Quintile,female,White-collar worker,0.15383,337,1497,0.13554,0.17211
1993,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.06142,145,1497,0.04925,0.07359
1993,2nd Quintile,female,Not employed: Pensioner,0.28033,342,1497,0.25757,0.30309
1993,2nd Quintile,female,Not employed: registered unemployed,0.04891,132,1497,0.03798,0.05984
1993,2nd Quintile,female,Not employed: no further information,0.15046,309,1497,0.13235,0.16858
1993,3rd Quintile,male,Self-employed,0.03678,56,1315,0.02660,0.04696
1993,3rd Quintile,male,Blue-collar worker,0.27668,548,1315,0.25249,0.30087
1993,3rd Quintile,male,Civil servant,0.04008,67,1315,0.02948,0.05069
1993,3rd Quintile,male,White-collar worker,0.16268,253,1315,0.14273,0.18264
1993,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.08104,154,1315,0.06628,0.09579
1993,3rd Quintile,male,Not employed: Pensioner,0.16086,174,1315,0.14099,0.18073
1993,3rd Quintile,male,Not employed: registered unemployed,0.03373,63,1315,0.02397,0.04349
1993,3rd Quintile,female,Self-employed,0.01752,32,1328,0.01046,0.02458
1993,3rd Quintile,female,Blue-collar worker,0.10168,237,1328,0.08542,0.11794
1993,3rd Quintile,female,White-collar worker,0.21223,403,1328,0.19023,0.23423
1993,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.04924,107,1328,0.03760,0.06088
1993,3rd Quintile,female,Not employed: Pensioner,0.21415,219,1328,0.19207,0.23622
1993,3rd Quintile,female,Not employed: registered unemployed,0.04358,92,1328,0.03260,0.05457
1993,3rd Quintile,female,Not employed: no further information,0.15627,238,1328,0.13673,0.17581
1993,4th Quintile,male,Self-employed,0.06134,102,1302,0.04830,0.07438
1993,4th Quintile,male,Blue-collar worker,0.25243,477,1302,0.22882,0.27603
1993,4th Quintile,male,Civil servant,0.06565,83,1302,0.05219,0.07910
1993,4th Quintile,male,White-collar worker,0.22230,327,1302,0.19971,0.24490
1993,4th Quintile,male,Apprentice/ Trainee/ Intern,0.06360,101,1302,0.05034,0.07686
1993,4th Quintile,male,Not employed: Pensioner,0.14077,162,1302,0.12187,0.15967
1993,4th Quintile,male,Not employed: registered unemployed,0.03359,50,1302,0.02380,0.04338
1993,4th Quintile,female,Self-employed,0.02742,43,1253,0.01837,0.03647
1993,4th Quintile,female,Blue-collar worker,0.11192,218,1253,0.09446,0.12939
1993,4th Quintile,female,White-collar worker,0.29923,457,1253,0.27386,0.32459
1993,4th Quintile,female,Apprentice/ Trainee/ Intern,0.05557,96,1253,0.04288,0.06826
1993,4th Quintile,female,Not employed: Pensioner,0.17614,185,1253,0.15504,0.19724
1993,4th Quintile,female,Not employed: registered unemployed,0.02656,53,1253,0.01766,0.03547
1993,4th Quintile,female,Not employed: no further information,0.13883,201,1253,0.11968,0.15798
1993,5th Quintile,male,Self-employed,0.12911,179,1255,0.11055,0.14767
1993,5th Quintile,male,Blue-collar worker,0.16222,284,1255,0.14181,0.18262
1993,5th Quintile,male,Civil servant,0.11198,134,1255,0.09453,0.12944
1993,5th Quintile,male,White-collar worker,0.31426,422,1255,0.28857,0.33995
1993,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04509,68,1255,0.03361,0.05658
1993,5th Quintile,male,Not employed: Pensioner,0.11907,131,1255,0.10115,0.13700
1993,5th Quintile,male,Not employed: registered unemployed,0.02133,37,1255,0.01333,0.02932
1993,5th Quintile,female,Self-employed,0.05979,83,1113,0.04586,0.07373
1993,5th Quintile,female,Blue-collar worker,0.06723,104,1113,0.05251,0.08195
1993,5th Quintile,female,Civil servant,0.05500,59,1113,0.04160,0.06840
1993,5th Quintile,female,White-collar worker,0.40226,510,1113,0.37344,0.43108
1993,5th Quintile,female,Apprentice/ Trainee/ Intern,0.04198,60,1113,0.03020,0.05377
1993,5th Quintile,female,Not employed: Pensioner,0.13092,129,1113,0.11109,0.15075
1993,5th Quintile,female,Not employed: registered unemployed,0.01773,31,1113,0.00997,0.02549
1993,5th Quintile,female,Not employed: no further information,0.11115,137,1113,0.09267,0.12962
1994,1st Quintile,male,Self-employed,0.02891,43,1062,0.01883,0.03899
1994,1st Quintile,male,Blue-collar worker,0.20089,363,1062,0.17678,0.22500
1994,1st Quintile,male,White-collar worker,0.04980,71,1062,0.03671,0.06289
1994,1st Quintile,male,Apprentice/ Trainee/ Intern,0.07804,126,1062,0.06190,0.09418
1994,1st Quintile,male,Not employed: Pensioner,0.20717,231,1062,0.18279,0.23156
1994,1st Quintile,male,Not employed: registered unemployed,0.12981,191,1062,0.10958,0.15003
1994,1st Quintile,male,Not employed: no further information,0.02505,37,1062,0.01564,0.03445
1994,1st Quintile,female,Blue-collar worker,0.05935,154,1427,0.04709,0.07162
1994,1st Quintile,female,White-collar worker,0.06594,129,1427,0.05306,0.07882
1994,1st Quintile,female,Apprentice/ Trainee/ Intern,0.05403,136,1427,0.04230,0.06577
1994,1st Quintile,female,Not employed: Pensioner,0.35521,431,1427,0.33037,0.38005
1994,1st Quintile,female,Not employed: registered unemployed,0.08335,197,1427,0.06901,0.09770
1994,1st Quintile,female,Not employed: no further information,0.17523,380,1427,0.15550,0.19496
1994,2nd Quintile,male,Self-employed,0.03308,50,1199,0.02295,0.04321
1994,2nd Quintile,male,Blue-collar worker,0.25137,515,1199,0.22680,0.27593
1994,2nd Quintile,male,White-collar worker,0.09974,173,1199,0.08277,0.11671
1994,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.07240,119,1199,0.05772,0.08707
1994,2nd Quintile,male,Not employed: Pensioner,0.20132,245,1199,0.17861,0.22402
1994,2nd Quintile,male,Not employed: registered unemployed,0.05036,97,1199,0.03798,0.06275
1994,2nd Quintile,female,Blue-collar worker,0.08812,213,1384,0.07318,0.10306
1994,2nd Quintile,female,White-collar worker,0.13383,274,1384,0.11588,0.15177
1994,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.05557,126,1384,0.04350,0.06765
1994,2nd Quintile,female,Not employed: Pensioner,0.27981,332,1384,0.25615,0.30347
1994,2nd Quintile,female,Not employed: registered unemployed,0.05439,130,1384,0.04244,0.06634
1994,2nd Quintile,female,Not employed: no further information,0.16827,309,1384,0.14855,0.18799
1994,3rd Quintile,male,Self-employed,0.03371,66,1297,0.02388,0.04353
1994,3rd Quintile,male,Blue-collar worker,0.27797,516,1297,0.25358,0.30237
1994,3rd Quintile,male,Civil servant,0.03778,61,1297,0.02740,0.04816
1994,3rd Quintile,male,White-collar worker,0.14630,249,1297,0.12706,0.16554
1994,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.07059,130,1297,0.05664,0.08453
1994,3rd Quintile,male,Not employed: Pensioner,0.18350,191,1297,0.16243,0.20458
1994,3rd Quintile,male,Not employed: registered unemployed,0.04758,84,1297,0.03599,0.05917
1994,3rd Quintile,female,Self-employed,0.02532,42,1368,0.01699,0.03365
1994,3rd Quintile,female,Blue-collar worker,0.09772,214,1368,0.08198,0.11346
1994,3rd Quintile,female,White-collar worker,0.22709,434,1368,0.20488,0.24930
1994,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.05420,126,1368,0.04219,0.06620
1994,3rd Quintile,female,Not employed: Pensioner,0.22883,240,1368,0.20656,0.25110
1994,3rd Quintile,female,Not employed: registered unemployed,0.04900,102,1368,0.03756,0.06045
1994,3rd Quintile,female,Not employed: no further information,0.12574,210,1368,0.10816,0.14332
1994,4th Quintile,male,Self-employed,0.05731,80,1255,0.04444,0.07017
1994,4th Quintile,male,Blue-collar worker,0.23593,444,1255,0.21243,0.25943
1994,4th Quintile,male,Civil servant,0.06722,90,1255,0.05336,0.08108
1994,4th Quintile,male,White-collar worker,0.22623,319,1255,0.20308,0.24939
1994,4th Quintile,male,Apprentice/ Trainee/ Intern,0.05941,101,1255,0.04633,0.07250
1994,4th Quintile,male,Not employed: Pensioner,0.14482,164,1255,0.12534,0.16430
1994,4th Quintile,male,Not employed: registered unemployed,0.03496,57,1255,0.02480,0.04513
1994,4th Quintile,female,Self-employed,0.02423,35,1237,0.01565,0.03280
1994,4th Quintile,female,Blue-collar worker,0.09554,176,1237,0.07915,0.11193
1994,4th Quintile,female,White-collar worker,0.33238,496,1237,0.30612,0.35865
1994,4th Quintile,female,Apprentice/ Trainee/ Intern,0.05466,97,1237,0.04198,0.06733
1994,4th Quintile,female,Not employed: Pensioner,0.17294,186,1237,0.15186,0.19403
1994,4th Quintile,female,Not employed: registered unemployed,0.03245,66,1237,0.02257,0.04233
1994,4th Quintile,female,Not employed: no further information,0.12736,181,1237,0.10878,0.14595
1994,5th Quintile,male,Self-employed,0.12502,185,1261,0.10676,0.14328
1994,5th Quintile,male,Blue-collar worker,0.13873,249,1261,0.11964,0.15781
1994,5th Quintile,male,Civil servant,0.11272,134,1261,0.09525,0.13018
1994,5th Quintile,male,White-collar worker,0.33103,448,1261,0.30505,0.35701
1994,5th Quintile,male,Apprentice/ Trainee/ Intern,0.03396,58,1261,0.02396,0.04396
1994,5th Quintile,male,Not employed: Pensioner,0.11936,129,1261,0.10146,0.13727
1994,5th Quintile,male,Not employed: registered unemployed,0.02983,58,1261,0.02044,0.03923
1994,5th Quintile,female,Self-employed,0.05883,84,1143,0.04519,0.07248
1994,5th Quintile,female,Blue-collar worker,0.05519,96,1143,0.04194,0.06843
1994,5th Quintile,female,Civil servant,0.05522,57,1143,0.04197,0.06847
1994,5th Quintile,female,White-collar worker,0.38373,516,1143,0.35552,0.41193
1994,5th Quintile,female,Apprentice/ Trainee/ Intern,0.03171,50,1143,0.02155,0.04187
1994,5th Quintile,female,Not employed: Pensioner,0.14888,146,1143,0.12823,0.16952
1994,5th Quintile,female,Not employed: registered unemployed,0.03608,53,1143,0.02527,0.04690
1994,5th Quintile,female,Not employed: no further information,0.12155,141,1143,0.10259,0.14050
1995,1st Quintile,male,Self-employed,0.03167,44,1091,0.02128,0.04207
1995,1st Quintile,male,Blue-collar worker,0.20333,418,1091,0.17944,0.22722
1995,1st Quintile,male,White-collar worker,0.05783,73,1091,0.04398,0.07169
1995,1st Quintile,male,Apprentice/ Trainee/ Intern,0.09526,150,1091,0.07783,0.11269
1995,1st Quintile,male,Not employed: Pensioner,0.16328,189,1091,0.14134,0.18523
1995,1st Quintile,male,Not employed: registered unemployed,0.11228,180,1091,0.09354,0.13103
1995,1st Quintile,male,Not employed: no further information,0.02352,37,1091,0.01452,0.03251
1995,1st Quintile,female,Blue-collar worker,0.06775,159,1406,0.05461,0.08089
1995,1st Quintile,female,White-collar worker,0.07307,140,1406,0.05946,0.08667
1995,1st Quintile,female,Apprentice/ Trainee/ Intern,0.06138,141,1406,0.04883,0.07393
1995,1st Quintile,female,Not employed: Pensioner,0.27968,330,1406,0.25621,0.30315
1995,1st Quintile,female,Not employed: registered unemployed,0.08642,204,1406,0.07173,0.10111
1995,1st Quintile,female,Not employed: no further information,0.19367,432,1406,0.17301,0.21434
1995,2nd Quintile,male,Self-employed,0.02425,42,1295,0.01587,0.03263
1995,2nd Quintile,male,Blue-collar worker,0.25500,564,1295,0.23125,0.27875
1995,2nd Quintile,male,White-collar worker,0.10084,168,1295,0.08443,0.11725
1995,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.07095,145,1295,0.05696,0.08494
1995,2nd Quintile,male,Not employed: Pensioner,0.22811,277,1295,0.20525,0.25097
1995,2nd Quintile,male,Not employed: registered unemployed,0.05570,99,1295,0.04320,0.06820
1995,2nd Quintile,female,Self-employed,0.01923,34,1524,0.01234,0.02613
1995,2nd Quintile,female,Blue-collar worker,0.07570,207,1524,0.06241,0.08898
1995,2nd Quintile,female,White-collar worker,0.13812,314,1524,0.12079,0.15545
1995,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.05129,128,1524,0.04021,0.06237
1995,2nd Quintile,female,Not employed: Pensioner,0.31270,383,1524,0.28942,0.33598
1995,2nd Quintile,female,Not employed: registered unemployed,0.06030,133,1524,0.04835,0.07226
1995,2nd Quintile,female,Not employed: no further information,0.14527,325,1524,0.12758,0.16297
1995,3rd Quintile,male,Self-employed,0.04785,84,1314,0.03630,0.05939
1995,3rd Quintile,male,Blue-collar worker,0.29011,538,1314,0.26556,0.31466
1995,3rd Quintile,male,Civil servant,0.02627,45,1314,0.01762,0.03492
1995,3rd Quintile,male,White-collar worker,0.14983,247,1314,0.13053,0.16914
1995,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.06267,127,1314,0.04956,0.07578
1995,3rd Quintile,male,Not employed: Pensioner,0.17664,200,1314,0.15601,0.19727
1995,3rd Quintile,male,Not employed: registered unemployed,0.04577,73,1314,0.03447,0.05708
1995,3rd Quintile,female,Blue-collar worker,0.09275,232,1338,0.07720,0.10830
1995,3rd Quintile,female,White-collar worker,0.22496,428,1338,0.20258,0.24734
1995,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.05034,117,1338,0.03862,0.06206
1995,3rd Quintile,female,Not employed: Pensioner,0.25660,273,1338,0.23318,0.28001
1995,3rd Quintile,female,Not employed: registered unemployed,0.04035,81,1338,0.02980,0.05090
1995,3rd Quintile,female,Not employed: no further information,0.12424,207,1338,0.10656,0.14192
1995,4th Quintile,male,Self-employed,0.04901,72,1332,0.03741,0.06060
1995,4th Quintile,male,Blue-collar worker,0.23802,473,1332,0.21514,0.26090
1995,4th Quintile,male,Civil servant,0.06408,89,1332,0.05093,0.07724
1995,4th Quintile,male,White-collar worker,0.23007,353,1332,0.20746,0.25268
1995,4th Quintile,male,Apprentice/ Trainee/ Intern,0.06039,109,1332,0.04759,0.07318
1995,4th Quintile,male,Not employed: Pensioner,0.16710,179,1332,0.14705,0.18714
1995,4th Quintile,male,Not employed: registered unemployed,0.03272,57,1332,0.02317,0.04228
1995,4th Quintile,female,Self-employed,0.02812,41,1282,0.01907,0.03718
1995,4th Quintile,female,Blue-collar worker,0.10388,195,1282,0.08717,0.12059
1995,4th Quintile,female,White-collar worker,0.31898,527,1282,0.29345,0.34450
1995,4th Quintile,female,Apprentice/ Trainee/ Intern,0.05062,97,1282,0.03861,0.06262
1995,4th Quintile,female,Not employed: Pensioner,0.19451,198,1282,0.17283,0.21618
1995,4th Quintile,female,Not employed: registered unemployed,0.03369,64,1282,0.02381,0.04357
1995,4th Quintile,female,Not employed: no further information,0.11977,160,1282,0.10199,0.13755
1995,5th Quintile,male,Self-employed,0.11534,174,1247,0.09760,0.13308
1995,5th Quintile,male,Blue-collar worker,0.11742,216,1247,0.09955,0.13530
1995,5th Quintile,male,Civil servant,0.11460,135,1247,0.09691,0.13229
1995,5th Quintile,male,White-collar worker,0.33987,466,1247,0.31357,0.36618
1995,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04755,74,1247,0.03574,0.05937
1995,5th Quintile,male,Not employed: Pensioner,0.12116,136,1247,0.10304,0.13928
1995,5th Quintile,male,Not employed: registered unemployed,0.02683,46,1247,0.01786,0.03580
1995,5th Quintile,female,Self-employed,0.05166,75,1203,0.03914,0.06417
1995,5th Quintile,female,Blue-collar worker,0.04290,80,1203,0.03144,0.05435
1995,5th Quintile,female,Civil servant,0.06116,68,1203,0.04761,0.07470
1995,5th Quintile,female,White-collar worker,0.38039,539,1203,0.35294,0.40783
1995,5th Quintile,female,Apprentice/ Trainee/ Intern,0.04492,74,1203,0.03321,0.05663
1995,5th Quintile,female,Not employed: Pensioner,0.16883,169,1203,0.14765,0.19001
1995,5th Quintile,female,Not employed: registered unemployed,0.03402,57,1203,0.02378,0.04427
1995,5th Quintile,female,Not employed: no further information,0.11583,141,1203,0.09774,0.13392
1996,1st Quintile,male,Self-employed,0.02255,31,1106,0.01380,0.03130
1996,1st Quintile,male,Blue-collar worker,0.21419,423,1106,0.19000,0.23838
1996,1st Quintile,male,White-collar worker,0.05845,80,1106,0.04462,0.07228
1996,1st Quintile,male,Apprentice/ Trainee/ Intern,0.08819,149,1106,0.07147,0.10491
1996,1st Quintile,male,Not employed: Pensioner,0.16793,188,1106,0.14589,0.18997
1996,1st Quintile,male,Not employed: registered unemployed,0.11395,188,1106,0.09521,0.13268
1996,1st Quintile,male,Not employed: no further information,0.02929,47,1106,0.01935,0.03924
1996,1st Quintile,female,Blue-collar worker,0.07694,174,1423,0.06308,0.09079
1996,1st Quintile,female,White-collar worker,0.07524,144,1423,0.06153,0.08895
1996,1st Quintile,female,Apprentice/ Trainee/ Intern,0.06423,151,1423,0.05149,0.07697
1996,1st Quintile,female,Not employed: Pensioner,0.29944,355,1423,0.27564,0.32325
1996,1st Quintile,female,Not employed: registered unemployed,0.08157,182,1423,0.06734,0.09579
1996,1st Quintile,female,Not employed: no further information,0.17979,417,1423,0.15983,0.19975
1996,2nd Quintile,male,Self-employed,0.02970,54,1149,0.01988,0.03952
1996,2nd Quintile,male,Blue-collar worker,0.24226,496,1149,0.21747,0.26704
1996,2nd Quintile,male,White-collar worker,0.11357,160,1149,0.09522,0.13193
1996,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.05724,114,1149,0.04380,0.07068
1996,2nd Quintile,male,Not employed: Pensioner,0.19822,230,1149,0.17516,0.22128
1996,2nd Quintile,male,Not employed: registered unemployed,0.05644,95,1149,0.04309,0.06979
1996,2nd Quintile,female,Blue-collar worker,0.08247,208,1386,0.06798,0.09696
1996,2nd Quintile,female,White-collar worker,0.14684,290,1386,0.12820,0.16548
1996,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.05665,130,1386,0.04448,0.06883
1996,2nd Quintile,female,Not employed: Pensioner,0.29768,335,1386,0.27360,0.32176
1996,2nd Quintile,female,Not employed: registered unemployed,0.04927,113,1386,0.03787,0.06067
1996,2nd Quintile,female,Not employed: no further information,0.16180,310,1386,0.14240,0.18119
1996,3rd Quintile,male,Self-employed,0.03980,57,1298,0.02916,0.05044
1996,3rd Quintile,male,Blue-collar worker,0.26264,517,1298,0.23869,0.28659
1996,3rd Quintile,male,Civil servant,0.03470,53,1298,0.02474,0.04465
1996,3rd Quintile,male,White-collar worker,0.15166,239,1298,0.13214,0.17119
1996,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.06951,125,1298,0.05567,0.08335
1996,3rd Quintile,male,Not employed: Pensioner,0.20860,239,1298,0.18649,0.23072
1996,3rd Quintile,male,Not employed: registered unemployed,0.04212,68,1298,0.03119,0.05305
1996,3rd Quintile,female,Self-employed,0.02417,44,1344,0.01596,0.03239
1996,3rd Quintile,female,Blue-collar worker,0.10214,230,1344,0.08595,0.11834
1996,3rd Quintile,female,White-collar worker,0.20690,391,1344,0.18524,0.22857
1996,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.04741,103,1344,0.03604,0.05877
1996,3rd Quintile,female,Not employed: Pensioner,0.25281,284,1344,0.22957,0.27606
1996,3rd Quintile,female,Not employed: registered unemployed,0.05586,105,1344,0.04358,0.06815
1996,3rd Quintile,female,Not employed: no further information,0.11487,187,1344,0.09782,0.13192
1996,4th Quintile,male,Self-employed,0.06261,100,1349,0.04968,0.07554
1996,4th Quintile,male,Blue-collar worker,0.23307,438,1349,0.21050,0.25564
1996,4th Quintile,male,Civil servant,0.05667,78,1349,0.04433,0.06902
1996,4th Quintile,male,White-collar worker,0.23336,360,1349,0.21078,0.25594
1996,4th Quintile,male,Apprentice/ Trainee/ Intern,0.04539,96,1349,0.03428,0.05651
1996,4th Quintile,male,Not employed: Pensioner,0.16784,194,1349,0.14789,0.18779
1996,4th Quintile,male,Not employed: registered unemployed,0.04702,83,1349,0.03572,0.05832
1996,4th Quintile,female,Self-employed,0.02692,35,1332,0.01822,0.03561
1996,4th Quintile,female,Blue-collar worker,0.10078,184,1332,0.08461,0.11696
1996,4th Quintile,female,Civil servant,0.02114,31,1332,0.01341,0.02886
1996,4th Quintile,female,White-collar worker,0.30639,528,1332,0.28162,0.33115
1996,4th Quintile,female,Apprentice/ Trainee/ Intern,0.05062,96,1332,0.03884,0.06240
1996,4th Quintile,female,Not employed: Pensioner,0.19472,226,1332,0.17344,0.21599
1996,4th Quintile,female,Not employed: registered unemployed,0.03332,62,1332,0.02368,0.04296
1996,4th Quintile,female,Not employed: no further information,0.11643,170,1332,0.09920,0.13366
1996,5th Quintile,male,Self-employed,0.13236,193,1249,0.11356,0.15116
1996,5th Quintile,male,Blue-collar worker,0.11054,203,1249,0.09314,0.12793
1996,5th Quintile,male,Civil servant,0.10179,121,1249,0.08501,0.11856
1996,5th Quintile,male,White-collar worker,0.32887,459,1249,0.30281,0.35494
1996,5th Quintile,male,Apprentice/ Trainee/ Intern,0.05200,86,1249,0.03969,0.06432
1996,5th Quintile,male,Not employed: Pensioner,0.13618,140,1249,0.11715,0.15521
1996,5th Quintile,male,Not employed: registered unemployed,0.02522,47,1249,0.01652,0.03391
1996,5th Quintile,female,Self-employed,0.05842,81,1171,0.04498,0.07186
1996,5th Quintile,female,Blue-collar worker,0.03954,66,1171,0.02838,0.05071
1996,5th Quintile,female,Civil servant,0.05221,61,1171,0.03946,0.06495
1996,5th Quintile,female,White-collar worker,0.39211,544,1171,0.36414,0.42009
1996,5th Quintile,female,Apprentice/ Trainee/ Intern,0.04098,67,1171,0.02962,0.05234
1996,5th Quintile,female,Not employed: Pensioner,0.17006,153,1171,0.14853,0.19158
1996,5th Quintile,female,Not employed: registered unemployed,0.03045,50,1171,0.02060,0.04029
1996,5th Quintile,female,Not employed: no further information,0.11582,149,1171,0.09749,0.13416
1997,1st Quintile,male,Self-employed,0.03376,39,993,0.02252,0.04500
1997,1st Quintile,male,Blue-collar worker,0.17891,344,993,0.15506,0.20276
1997,1st Quintile,male,White-collar worker,0.05607,75,993,0.04176,0.07039
1997,1st Quintile,male,Apprentice/ Trainee/ Intern,0.08993,144,993,0.07213,0.10774
1997,1st Quintile,male,Not employed: Pensioner,0.18150,198,993,0.15752,0.20549
1997,1st Quintile,male,Not employed: registered unemployed,0.12848,193,993,0.10766,0.14930
1997,1st Quintile,female,Blue-collar worker,0.05655,133,1320,0.04408,0.06901
1997,1st Quintile,female,White-collar worker,0.06979,130,1320,0.05604,0.08354
1997,1st Quintile,female,Apprentice/ Trainee/ Intern,0.06520,145,1320,0.05187,0.07852
1997,1st Quintile,female,Not employed: Pensioner,0.29776,336,1320,0.27308,0.32243
1997,1st Quintile,female,Not employed: registered unemployed,0.09742,172,1320,0.08142,0.11342
1997,1st Quintile,female,Not employed: no further information,0.18571,404,1320,0.16472,0.20670
1997,2nd Quintile,male,Self-employed,0.02162,44,1236,0.01351,0.02973
1997,2nd Quintile,male,Blue-collar worker,0.24454,506,1236,0.22057,0.26851
1997,2nd Quintile,male,White-collar worker,0.12858,174,1236,0.10991,0.14725
1997,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.07461,146,1236,0.05995,0.08926
1997,2nd Quintile,male,Not employed: Pensioner,0.20979,244,1236,0.18708,0.23250
1997,2nd Quintile,male,Not employed: registered unemployed,0.06963,122,1236,0.05544,0.08383
1997,2nd Quintile,female,Blue-collar worker,0.07911,188,1415,0.06504,0.09318
1997,2nd Quintile,female,White-collar worker,0.15574,302,1415,0.13684,0.17464
1997,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.05705,140,1415,0.04496,0.06913
1997,2nd Quintile,female,Not employed: Pensioner,0.31101,380,1415,0.28688,0.33514
1997,2nd Quintile,female,Not employed: registered unemployed,0.04709,125,1415,0.03605,0.05813
1997,2nd Quintile,female,Not employed: no further information,0.13446,280,1415,0.11668,0.15224
1997,3rd Quintile,male,Self-employed,0.02590,55,1262,0.01714,0.03467
1997,3rd Quintile,male,Blue-collar worker,0.24782,467,1262,0.22399,0.27165
1997,3rd Quintile,male,Civil servant,0.04032,63,1262,0.02946,0.05118
1997,3rd Quintile,male,White-collar worker,0.13224,224,1262,0.11354,0.15094
1997,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.06548,125,1262,0.05183,0.07914
1997,3rd Quintile,male,Not employed: Pensioner,0.21758,233,1262,0.19481,0.24036
1997,3rd Quintile,male,Not employed: registered unemployed,0.05607,95,1262,0.04337,0.06876
1997,3rd Quintile,female,Self-employed,0.02115,35,1318,0.01338,0.02892
1997,3rd Quintile,female,Blue-collar worker,0.07939,186,1318,0.06479,0.09399
1997,3rd Quintile,female,White-collar worker,0.22662,406,1318,0.20401,0.24923
1997,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.05288,103,1318,0.04080,0.06497
1997,3rd Quintile,female,Not employed: Pensioner,0.26293,280,1318,0.23915,0.28671
1997,3rd Quintile,female,Not employed: registered unemployed,0.04527,97,1318,0.03404,0.05650
1997,3rd Quintile,female,Not employed: no further information,0.12977,211,1318,0.11162,0.14792
1997,4th Quintile,male,Self-employed,0.05508,87,1321,0.04277,0.06738
1997,4th Quintile,male,Blue-collar worker,0.21634,422,1321,0.19413,0.23855
1997,4th Quintile,male,Civil servant,0.05538,73,1321,0.04304,0.06771
1997,4th Quintile,male,White-collar worker,0.26026,381,1321,0.23659,0.28393
1997,4th Quintile,male,Apprentice/ Trainee/ Intern,0.04413,98,1321,0.03305,0.05521
1997,4th Quintile,male,Not employed: Pensioner,0.17038,196,1321,0.15010,0.19067
1997,4th Quintile,male,Not employed: registered unemployed,0.04037,64,1321,0.02975,0.05098
1997,4th Quintile,female,Self-employed,0.02705,41,1311,0.01826,0.03583
1997,4th Quintile,female,Blue-collar worker,0.10281,174,1311,0.08636,0.11925
1997,4th Quintile,female,Civil servant,0.02784,37,1311,0.01893,0.03674
1997,4th Quintile,female,White-collar worker,0.31515,525,1311,0.28999,0.34030
1997,4th Quintile,female,Apprentice/ Trainee/ Intern,0.06268,103,1311,0.04955,0.07580
1997,4th Quintile,female,Not employed: Pensioner,0.18644,209,1311,0.16535,0.20753
1997,4th Quintile,female,Not employed: registered unemployed,0.03783,74,1311,0.02750,0.04816
1997,4th Quintile,female,Not employed: no further information,0.10620,148,1311,0.08951,0.12288
1997,5th Quintile,male,Self-employed,0.13996,198,1244,0.12067,0.15925
1997,5th Quintile,male,Blue-collar worker,0.11195,190,1244,0.09442,0.12948
1997,5th Quintile,male,Civil servant,0.11320,138,1244,0.09558,0.13081
1997,5th Quintile,male,White-collar worker,0.31659,447,1244,0.29073,0.34245
1997,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04223,70,1244,0.03105,0.05341
1997,5th Quintile,male,Not employed: Pensioner,0.14008,150,1244,0.12079,0.15938
1997,5th Quintile,male,Not employed: registered unemployed,0.03394,51,1244,0.02387,0.04401
1997,5th Quintile,female,Self-employed,0.06018,87,1156,0.04646,0.07389
1997,5th Quintile,female,Blue-collar worker,0.03874,55,1156,0.02761,0.04986
1997,5th Quintile,female,Civil servant,0.05153,65,1156,0.03878,0.06428
1997,5th Quintile,female,White-collar worker,0.37007,525,1156,0.34222,0.39791
1997,5th Quintile,female,Apprentice/ Trainee/ Intern,0.03816,61,1156,0.02711,0.04920
1997,5th Quintile,female,Not employed: Pensioner,0.18464,171,1156,0.16226,0.20701
