year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,30-45 y.,5th Quintile,Not employed: no further information,0.06151,42,599,0.04225,0.08076
1991,46-65 y.,1st Quintile,Blue-collar worker,0.20278,125,432,0.16482,0.24074
1991,46-65 y.,1st Quintile,Not employed: Pensioner,0.38021,130,432,0.33438,0.42604
1991,46-65 y.,1st Quintile,Not employed: registered unemployed,0.08990,52,432,0.06289,0.11690
1991,46-65 y.,1st Quintile,Not employed: no further information,0.21713,125,432,0.17820,0.25605
1991,46-65 y.,2nd Quintile,Blue-collar worker,0.24708,154,401,0.20481,0.28935
1991,46-65 y.,2nd Quintile,White-collar worker,0.14519,49,401,0.11066,0.17971
1991,46-65 y.,2nd Quintile,Not employed: Pensioner,0.24402,92,401,0.20193,0.28611
1991,46-65 y.,2nd Quintile,Not employed: no further information,0.23391,106,401,0.19242,0.27539
1991,46-65 y.,3rd Quintile,Blue-collar worker,0.29698,215,508,0.25721,0.33676
1991,46-65 y.,3rd Quintile,White-collar worker,0.20351,92,508,0.16846,0.23855
1991,46-65 y.,3rd Quintile,Not employed: Pensioner,0.19355,96,508,0.15916,0.22794
1991,46-65 y.,3rd Quintile,Not employed: no further information,0.19790,105,508,0.16322,0.23258
1991,46-65 y.,4th Quintile,Self-employed,0.08622,56,670,0.06495,0.10749
1991,46-65 y.,4th Quintile,Blue-collar worker,0.27063,235,670,0.23696,0.30430
1991,46-65 y.,4th Quintile,Civil servant,0.06313,37,670,0.04470,0.08156
1991,46-65 y.,4th Quintile,White-collar worker,0.28147,160,670,0.24739,0.31555
1991,46-65 y.,4th Quintile,Not employed: Pensioner,0.16109,93,670,0.13323,0.18894
1991,46-65 y.,4th Quintile,Not employed: no further information,0.12321,89,670,0.09830,0.14812
1991,46-65 y.,5th Quintile,Self-employed,0.10933,72,647,0.08526,0.13339
1991,46-65 y.,5th Quintile,Blue-collar worker,0.12938,115,647,0.10350,0.15526
1991,46-65 y.,5th Quintile,Civil servant,0.11688,71,647,0.09211,0.14166
1991,46-65 y.,5th Quintile,White-collar worker,0.41454,254,647,0.37655,0.45253
1991,46-65 y.,5th Quintile,Not employed: Pensioner,0.10153,65,647,0.07824,0.12482
1991,46-65 y.,5th Quintile,Not employed: no further information,0.10764,70,647,0.08374,0.13154
1991,66 and older,1st Quintile,Not employed: Pensioner,0.97592,285,285,0.95809,0.99375
1991,66 and older,2nd Quintile,Not employed: Pensioner,0.95669,231,231,0.93038,0.98299
1991,66 and older,3rd Quintile,Not employed: Pensioner,0.96191,180,180,0.93387,0.98995
1991,66 and older,4th Quintile,Not employed: Pensioner,0.95038,164,164,0.91705,0.98372
1991,66 and older,5th Quintile,Not employed: Pensioner,0.89998,132,132,0.84860,0.95136
1992,17-29 y.,1st Quintile,Blue-collar worker,0.18839,150,681,0.15900,0.21778
1992,17-29 y.,1st Quintile,White-collar worker,0.13228,76,681,0.10681,0.15774
1992,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.35803,249,681,0.32199,0.39406
1992,17-29 y.,1st Quintile,Not employed: registered unemployed,0.14353,97,681,0.11718,0.16989
1992,17-29 y.,1st Quintile,Not employed: no further information,0.14664,109,681,0.12005,0.17323
1992,17-29 y.,2nd Quintile,Blue-collar worker,0.22736,204,782,0.19797,0.25676
1992,17-29 y.,2nd Quintile,White-collar worker,0.19902,141,782,0.17102,0.22702
1992,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.33628,265,782,0.30314,0.36941
1992,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07645,65,782,0.05781,0.09508
1992,17-29 y.,2nd Quintile,Not employed: no further information,0.11316,107,782,0.09094,0.13538
1992,17-29 y.,3rd Quintile,Blue-collar worker,0.24243,205,685,0.21031,0.27455
1992,17-29 y.,3rd Quintile,White-collar worker,0.21617,139,685,0.18533,0.24702
1992,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.34482,266,685,0.30920,0.38044
1992,17-29 y.,3rd Quintile,Not employed: no further information,0.09689,75,685,0.07472,0.11906
1992,17-29 y.,4th Quintile,Blue-collar worker,0.24656,211,652,0.21345,0.27967
1992,17-29 y.,4th Quintile,White-collar worker,0.30650,201,652,0.27108,0.34191
1992,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.28273,191,652,0.24814,0.31733
1992,17-29 y.,4th Quintile,Not employed: no further information,0.05876,49,652,0.04070,0.07683
1992,17-29 y.,5th Quintile,Blue-collar worker,0.24356,159,495,0.20571,0.28141
1992,17-29 y.,5th Quintile,White-collar worker,0.39656,213,495,0.35342,0.43970
1992,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.23278,123,495,0.19551,0.27004
1992,30-45 y.,1st Quintile,Blue-collar worker,0.34739,317,759,0.31349,0.38128
1992,30-45 y.,1st Quintile,White-collar worker,0.24786,189,759,0.21712,0.27860
1992,30-45 y.,1st Quintile,Not employed: registered unemployed,0.17846,150,759,0.15120,0.20572
1992,30-45 y.,1st Quintile,Not employed: no further information,0.14992,103,759,0.12451,0.17534
1992,30-45 y.,2nd Quintile,Self-employed,0.03674,35,985,0.02499,0.04850
1992,30-45 y.,2nd Quintile,Blue-collar worker,0.38708,424,985,0.35664,0.41751
1992,30-45 y.,2nd Quintile,White-collar worker,0.29131,319,985,0.26292,0.31970
1992,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.05116,69,985,0.03739,0.06493
1992,30-45 y.,2nd Quintile,Not employed: no further information,0.16910,138,985,0.14568,0.19252
1992,30-45 y.,3rd Quintile,Self-employed,0.05133,46,873,0.03668,0.06597
1992,30-45 y.,3rd Quintile,Blue-collar worker,0.28375,305,873,0.25383,0.31367
1992,30-45 y.,3rd Quintile,Civil servant,0.04429,32,873,0.03063,0.05794
1992,30-45 y.,3rd Quintile,White-collar worker,0.41154,337,873,0.37888,0.44421
1992,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.03868,42,873,0.02588,0.05147
1992,30-45 y.,3rd Quintile,Not employed: no further information,0.14769,111,873,0.12414,0.17124
1992,30-45 y.,4th Quintile,Self-employed,0.06722,49,734,0.04909,0.08535
1992,30-45 y.,4th Quintile,Blue-collar worker,0.26639,260,734,0.23438,0.29839
1992,30-45 y.,4th Quintile,Civil servant,0.10607,58,734,0.08378,0.12837
1992,30-45 y.,4th Quintile,White-collar worker,0.40863,292,734,0.37304,0.44422
1992,30-45 y.,4th Quintile,Not employed: no further information,0.10794,75,734,0.08548,0.13040
1992,30-45 y.,5th Quintile,Self-employed,0.14872,112,707,0.12247,0.17496
1992,30-45 y.,5th Quintile,Blue-collar worker,0.11713,94,707,0.09341,0.14085
1992,30-45 y.,5th Quintile,Civil servant,0.10034,65,707,0.07818,0.12250
1992,30-45 y.,5th Quintile,White-collar worker,0.53238,384,707,0.49558,0.56919
1992,30-45 y.,5th Quintile,Not employed: no further information,0.06871,52,707,0.05005,0.08736
1992,46-65 y.,1st Quintile,Blue-collar worker,0.14969,148,730,0.12379,0.17559
1992,46-65 y.,1st Quintile,White-collar worker,0.06187,47,730,0.04438,0.07936
1992,46-65 y.,1st Quintile,Not employed: Pensioner,0.48159,325,730,0.44532,0.51787
1992,46-65 y.,1st Quintile,Not employed: registered unemployed,0.15267,118,730,0.12656,0.17878
1992,46-65 y.,1st Quintile,Not employed: no further information,0.12811,92,730,0.10385,0.15238
1992,46-65 y.,2nd Quintile,Blue-collar worker,0.26272,225,679,0.22960,0.29585
1992,46-65 y.,2nd Quintile,White-collar worker,0.17259,121,679,0.14415,0.20104
1992,46-65 y.,2nd Quintile,Not employed: Pensioner,0.27239,160,679,0.23887,0.30590
1992,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.08878,69,679,0.06737,0.11019
1992,46-65 y.,2nd Quintile,Not employed: no further information,0.15719,104,679,0.12979,0.18459
1992,46-65 y.,3rd Quintile,Self-employed,0.05654,37,772,0.04024,0.07284
1992,46-65 y.,3rd Quintile,Blue-collar worker,0.24819,238,772,0.21770,0.27868
1992,46-65 y.,3rd Quintile,White-collar worker,0.24024,186,772,0.21008,0.27040
1992,46-65 y.,3rd Quintile,Not employed: Pensioner,0.22132,138,772,0.19202,0.25063
1992,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.06749,74,772,0.04978,0.08519
1992,46-65 y.,3rd Quintile,Not employed: no further information,0.13478,99,772,0.11067,0.15888
1992,46-65 y.,4th Quintile,Self-employed,0.06177,52,855,0.04563,0.07792
1992,46-65 y.,4th Quintile,Blue-collar worker,0.27497,296,855,0.24503,0.30492
1992,46-65 y.,4th Quintile,White-collar worker,0.27379,220,855,0.24388,0.30369
1992,46-65 y.,4th Quintile,Not employed: Pensioner,0.16352,131,855,0.13872,0.18833
1992,46-65 y.,4th Quintile,Not employed: registered unemployed,0.04532,47,855,0.03137,0.05927
1992,46-65 y.,4th Quintile,Not employed: no further information,0.14260,109,855,0.11914,0.16605
1992,46-65 y.,5th Quintile,Self-employed,0.12792,112,860,0.10559,0.15026
1992,46-65 y.,5th Quintile,Blue-collar worker,0.12779,146,860,0.10547,0.15012
1992,46-65 y.,5th Quintile,Civil servant,0.10272,80,860,0.08242,0.12302
1992,46-65 y.,5th Quintile,White-collar worker,0.41559,352,860,0.38263,0.44855
1992,46-65 y.,5th Quintile,Not employed: Pensioner,0.09708,88,860,0.07728,0.11688
1992,46-65 y.,5th Quintile,Not employed: no further information,0.09690,82,860,0.07712,0.11668
1992,66 and older,1st Quintile,Not employed: Pensioner,0.97787,493,493,0.96487,0.99087
1992,66 and older,2nd Quintile,Not employed: Pensioner,0.97997,297,297,0.96401,0.99593
1992,66 and older,3rd Quintile,Not employed: Pensioner,0.97882,217,217,0.95961,0.99802
1992,66 and older,4th Quintile,Not employed: Pensioner,0.94810,207,207,0.91781,0.97839
1992,66 and older,5th Quintile,Not employed: Pensioner,0.92364,177,177,0.88440,0.96287
1993,17-29 y.,1st Quintile,Blue-collar worker,0.19111,148,700,0.16196,0.22025
1993,17-29 y.,1st Quintile,White-collar worker,0.11663,68,700,0.09283,0.14042
1993,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.35912,254,700,0.32355,0.39468
1993,17-29 y.,1st Quintile,Not employed: registered unemployed,0.14255,107,700,0.11663,0.16847
1993,17-29 y.,1st Quintile,Not employed: no further information,0.13184,123,700,0.10676,0.15692
1993,17-29 y.,2nd Quintile,Blue-collar worker,0.22898,188,741,0.19871,0.25926
1993,17-29 y.,2nd Quintile,White-collar worker,0.19358,126,741,0.16511,0.22205
1993,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.34508,271,741,0.31083,0.37934
1993,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07135,65,741,0.05280,0.08990
1993,17-29 y.,2nd Quintile,Not employed: no further information,0.09722,91,741,0.07588,0.11857
1993,17-29 y.,3rd Quintile,Blue-collar worker,0.23227,191,689,0.20072,0.26383
1993,17-29 y.,3rd Quintile,White-collar worker,0.23490,150,689,0.20322,0.26657
1993,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.35323,246,689,0.31751,0.38894
1993,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.05071,37,689,0.03431,0.06710
1993,17-29 y.,3rd Quintile,Not employed: no further information,0.08141,65,689,0.06098,0.10185
1993,17-29 y.,4th Quintile,Blue-collar worker,0.22528,194,614,0.19221,0.25835
1993,17-29 y.,4th Quintile,White-collar worker,0.31263,199,614,0.27593,0.34933
1993,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.29398,183,614,0.25791,0.33004
1993,17-29 y.,4th Quintile,Not employed: no further information,0.04307,38,614,0.02700,0.05914
1993,17-29 y.,5th Quintile,Blue-collar worker,0.23544,138,464,0.19679,0.27408
1993,17-29 y.,5th Quintile,White-collar worker,0.36078,204,464,0.31703,0.40452
1993,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.24732,122,464,0.20802,0.28662
1993,30-45 y.,1st Quintile,Self-employed,0.04373,34,700,0.02857,0.05889
1993,30-45 y.,1st Quintile,Blue-collar worker,0.34918,289,700,0.31384,0.38452
1993,30-45 y.,1st Quintile,White-collar worker,0.16960,114,700,0.14178,0.19742
1993,30-45 y.,1st Quintile,Not employed: registered unemployed,0.18076,132,700,0.15223,0.20928
1993,30-45 y.,1st Quintile,Not employed: no further information,0.19988,131,700,0.17023,0.22953
1993,30-45 y.,2nd Quintile,Blue-collar worker,0.38143,405,913,0.34990,0.41295
1993,30-45 y.,2nd Quintile,White-collar worker,0.31499,306,913,0.28485,0.34514
1993,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.06283,72,913,0.04709,0.07858
1993,30-45 y.,2nd Quintile,Not employed: no further information,0.15955,130,913,0.13579,0.18332
1993,30-45 y.,3rd Quintile,Self-employed,0.05832,48,922,0.04318,0.07345
1993,30-45 y.,3rd Quintile,Blue-collar worker,0.29484,324,922,0.26540,0.32429
1993,30-45 y.,3rd Quintile,Civil servant,0.04805,44,922,0.03424,0.06186
1993,30-45 y.,3rd Quintile,White-collar worker,0.40215,354,922,0.37048,0.43382
1993,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.05076,60,922,0.03658,0.06493
1993,30-45 y.,3rd Quintile,Not employed: no further information,0.12920,92,922,0.10753,0.15086
1993,30-45 y.,4th Quintile,Self-employed,0.10591,76,740,0.08372,0.12810
1993,30-45 y.,4th Quintile,Blue-collar worker,0.23360,222,740,0.20309,0.26410
1993,30-45 y.,4th Quintile,Civil servant,0.08944,51,740,0.06887,0.11002
1993,30-45 y.,4th Quintile,White-collar worker,0.42912,321,740,0.39343,0.46480
1993,30-45 y.,4th Quintile,Not employed: no further information,0.09870,70,740,0.07719,0.12020
1993,30-45 y.,5th Quintile,Self-employed,0.14880,114,736,0.12307,0.17453
1993,30-45 y.,5th Quintile,Blue-collar worker,0.12048,103,736,0.09695,0.14401
1993,30-45 y.,5th Quintile,Civil servant,0.12667,77,736,0.10262,0.15072
1993,30-45 y.,5th Quintile,White-collar worker,0.53459,393,736,0.49853,0.57065
1993,30-45 y.,5th Quintile,Not employed: no further information,0.05743,49,736,0.04061,0.07425
1993,46-65 y.,1st Quintile,Blue-collar worker,0.13588,111,647,0.10945,0.16230
1993,46-65 y.,1st Quintile,Not employed: Pensioner,0.46869,300,647,0.43021,0.50717
1993,46-65 y.,1st Quintile,Not employed: registered unemployed,0.17419,124,647,0.14494,0.20344
1993,46-65 y.,1st Quintile,Not employed: no further information,0.15049,112,647,0.12291,0.17806
1993,46-65 y.,2nd Quintile,Blue-collar worker,0.23118,200,685,0.19958,0.26277
1993,46-65 y.,2nd Quintile,White-collar worker,0.14397,96,685,0.11766,0.17028
1993,46-65 y.,2nd Quintile,Not employed: Pensioner,0.31991,207,685,0.28496,0.35487
1993,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.10160,84,685,0.07896,0.12424
1993,46-65 y.,2nd Quintile,Not employed: no further information,0.15757,98,685,0.13026,0.18487
1993,46-65 y.,3rd Quintile,Blue-collar worker,0.30916,270,698,0.27485,0.34347
1993,46-65 y.,3rd Quintile,White-collar worker,0.19462,152,698,0.16523,0.22401
1993,46-65 y.,3rd Quintile,Not employed: Pensioner,0.20886,129,698,0.17868,0.23904
1993,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.07373,58,698,0.05433,0.09313
1993,46-65 y.,3rd Quintile,Not employed: no further information,0.15060,89,698,0.12404,0.17715
1993,46-65 y.,4th Quintile,Self-employed,0.04239,45,872,0.02901,0.05577
1993,46-65 y.,4th Quintile,Blue-collar worker,0.26726,275,872,0.23787,0.29665
1993,46-65 y.,4th Quintile,White-collar worker,0.30773,263,872,0.27708,0.33839
1993,46-65 y.,4th Quintile,Not employed: Pensioner,0.16255,133,872,0.13804,0.18705
1993,46-65 y.,4th Quintile,Not employed: registered unemployed,0.06053,57,872,0.04469,0.07637
1993,46-65 y.,4th Quintile,Not employed: no further information,0.11495,99,872,0.09377,0.13614
1993,46-65 y.,5th Quintile,Self-employed,0.13051,118,895,0.10843,0.15259
1993,46-65 y.,5th Quintile,Blue-collar worker,0.12673,147,895,0.10492,0.14854
1993,46-65 y.,5th Quintile,Civil servant,0.11939,91,895,0.09814,0.14065
1993,46-65 y.,5th Quintile,White-collar worker,0.39828,332,895,0.36619,0.43037
1993,46-65 y.,5th Quintile,Not employed: Pensioner,0.10313,90,895,0.08319,0.12307
1993,46-65 y.,5th Quintile,Not employed: registered unemployed,0.03402,41,895,0.02213,0.04590
1993,46-65 y.,5th Quintile,Not employed: no further information,0.08430,76,895,0.06609,0.10251
1993,66 and older,1st Quintile,Not employed: Pensioner,0.98196,414,414,0.96912,0.99480
1993,66 and older,2nd Quintile,Not employed: Pensioner,0.98331,364,364,0.97013,0.99649
1993,66 and older,3rd Quintile,Not employed: Pensioner,0.97211,261,261,0.95209,0.99212
1993,66 and older,4th Quintile,Not employed: Pensioner,0.94278,211,211,0.91136,0.97419
1993,66 and older,5th Quintile,Not employed: Pensioner,0.93292,167,167,0.89486,0.97097
1994,17-29 y.,1st Quintile,Blue-collar worker,0.15251,125,683,0.12553,0.17950
1994,17-29 y.,1st Quintile,White-collar worker,0.12163,69,683,0.09710,0.14616
1994,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.36209,243,683,0.32602,0.39816
1994,17-29 y.,1st Quintile,Not employed: registered unemployed,0.16549,111,683,0.13760,0.19338
1994,17-29 y.,1st Quintile,Not employed: no further information,0.15504,135,683,0.12787,0.18220
1994,17-29 y.,2nd Quintile,Blue-collar worker,0.23890,178,651,0.20612,0.27168
1994,17-29 y.,2nd Quintile,White-collar worker,0.13854,95,651,0.11198,0.16510
1994,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.36229,234,651,0.32534,0.39924
1994,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.08476,60,651,0.06335,0.10617
1994,17-29 y.,2nd Quintile,Not employed: no further information,0.09923,84,651,0.07625,0.12222
1994,17-29 y.,3rd Quintile,Blue-collar worker,0.21785,163,653,0.18616,0.24953
1994,17-29 y.,3rd Quintile,White-collar worker,0.24055,147,653,0.20774,0.27336
1994,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.31833,235,653,0.28257,0.35408
1994,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.07127,51,653,0.05153,0.09102
1994,17-29 y.,3rd Quintile,Not employed: no further information,0.07313,57,653,0.05314,0.09311
1994,17-29 y.,4th Quintile,Blue-collar worker,0.22794,192,691,0.19664,0.25924
1994,17-29 y.,4th Quintile,Civil servant,0.05274,33,691,0.03606,0.06941
1994,17-29 y.,4th Quintile,White-collar worker,0.29971,198,691,0.26552,0.33389
1994,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.28018,186,691,0.24667,0.31369
1994,17-29 y.,4th Quintile,Not employed: registered unemployed,0.05005,37,691,0.03378,0.06632
1994,17-29 y.,4th Quintile,Not employed: no further information,0.05643,45,691,0.03921,0.07364
1994,17-29 y.,5th Quintile,Blue-collar worker,0.20550,112,422,0.16690,0.24410
1994,17-29 y.,5th Quintile,White-collar worker,0.39515,207,422,0.34845,0.44185
1994,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.21695,103,422,0.17757,0.25632
1994,30-45 y.,1st Quintile,Self-employed,0.04547,33,701,0.03003,0.06090
1994,30-45 y.,1st Quintile,Blue-collar worker,0.33284,271,701,0.29793,0.36775
1994,30-45 y.,1st Quintile,White-collar worker,0.14917,95,701,0.12277,0.17556
1994,30-45 y.,1st Quintile,Not employed: registered unemployed,0.19529,152,701,0.16592,0.22466
1994,30-45 y.,1st Quintile,Not employed: no further information,0.22963,150,701,0.19847,0.26079
1994,30-45 y.,2nd Quintile,Self-employed,0.04882,39,890,0.03465,0.06298
1994,30-45 y.,2nd Quintile,Blue-collar worker,0.34970,359,890,0.31835,0.38105
1994,30-45 y.,2nd Quintile,White-collar worker,0.29059,270,890,0.26074,0.32043
1994,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.08395,88,890,0.06572,0.10218
1994,30-45 y.,2nd Quintile,Not employed: no further information,0.16801,134,890,0.14344,0.19259
1994,30-45 y.,3rd Quintile,Self-employed,0.05386,50,916,0.03923,0.06848
1994,30-45 y.,3rd Quintile,Blue-collar worker,0.32604,320,916,0.29566,0.35641
1994,30-45 y.,3rd Quintile,Civil servant,0.04813,41,916,0.03426,0.06200
1994,30-45 y.,3rd Quintile,White-collar worker,0.40460,376,916,0.37279,0.43640
1994,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.03856,50,916,0.02609,0.05104
1994,30-45 y.,3rd Quintile,Not employed: no further information,0.10195,79,916,0.08235,0.12156
1994,30-45 y.,4th Quintile,Self-employed,0.08914,71,738,0.06856,0.10971
1994,30-45 y.,4th Quintile,Blue-collar worker,0.21525,194,738,0.18558,0.24493
1994,30-45 y.,4th Quintile,Civil servant,0.09345,58,738,0.07244,0.11447
1994,30-45 y.,4th Quintile,White-collar worker,0.47040,353,738,0.43436,0.50643
1994,30-45 y.,4th Quintile,Not employed: no further information,0.09008,62,738,0.06941,0.11075
1994,30-45 y.,5th Quintile,Self-employed,0.16582,129,723,0.13869,0.19295
1994,30-45 y.,5th Quintile,Blue-collar worker,0.10561,89,723,0.08319,0.12803
1994,30-45 y.,5th Quintile,Civil servant,0.11801,73,723,0.09448,0.14155
1994,30-45 y.,5th Quintile,White-collar worker,0.51519,390,723,0.47873,0.55164
1994,30-45 y.,5th Quintile,Not employed: no further information,0.05413,42,723,0.03763,0.07064
1994,46-65 y.,1st Quintile,Blue-collar worker,0.14459,120,671,0.11796,0.17122
1994,46-65 y.,1st Quintile,White-collar worker,0.04869,36,671,0.03239,0.06499
1994,46-65 y.,1st Quintile,Not employed: Pensioner,0.41635,269,671,0.37902,0.45368
1994,46-65 y.,1st Quintile,Not employed: registered unemployed,0.18156,123,671,0.15237,0.21075
1994,46-65 y.,1st Quintile,Not employed: no further information,0.18070,123,671,0.15156,0.20983
1994,46-65 y.,2nd Quintile,Blue-collar worker,0.23471,191,637,0.20177,0.26764
1994,46-65 y.,2nd Quintile,White-collar worker,0.14170,82,637,0.11460,0.16881
1994,46-65 y.,2nd Quintile,Not employed: Pensioner,0.29729,185,637,0.26177,0.33281
1994,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.09772,79,637,0.07464,0.12080
1994,46-65 y.,2nd Quintile,Not employed: no further information,0.17824,100,637,0.14849,0.20798
1994,46-65 y.,3rd Quintile,Self-employed,0.04305,33,751,0.02853,0.05758
1994,46-65 y.,3rd Quintile,Blue-collar worker,0.26652,245,751,0.23487,0.29816
1994,46-65 y.,3rd Quintile,White-collar worker,0.19326,160,751,0.16500,0.22152
1994,46-65 y.,3rd Quintile,Not employed: Pensioner,0.23219,143,751,0.20197,0.26241
1994,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.10654,84,751,0.08446,0.12862
1994,46-65 y.,3rd Quintile,Not employed: no further information,0.12577,86,751,0.10204,0.14950
1994,46-65 y.,4th Quintile,Self-employed,0.05109,35,800,0.03582,0.06636
1994,46-65 y.,4th Quintile,Blue-collar worker,0.23627,231,800,0.20682,0.26573
1994,46-65 y.,4th Quintile,White-collar worker,0.34327,264,800,0.31035,0.37620
1994,46-65 y.,4th Quintile,Not employed: Pensioner,0.17369,131,800,0.14742,0.19996
1994,46-65 y.,4th Quintile,Not employed: registered unemployed,0.06296,59,800,0.04612,0.07980
1994,46-65 y.,4th Quintile,Not employed: no further information,0.09945,80,800,0.07870,0.12020
1994,46-65 y.,5th Quintile,Self-employed,0.10476,103,933,0.08510,0.12442
1994,46-65 y.,5th Quintile,Blue-collar worker,0.10734,142,933,0.08747,0.12722
1994,46-65 y.,5th Quintile,Civil servant,0.12254,92,933,0.10149,0.14359
1994,46-65 y.,5th Quintile,White-collar worker,0.41182,365,933,0.38022,0.44342
1994,46-65 y.,5th Quintile,Not employed: Pensioner,0.09543,88,933,0.07656,0.11429
1994,46-65 y.,5th Quintile,Not employed: registered unemployed,0.05424,62,933,0.03970,0.06878
1994,46-65 y.,5th Quintile,Not employed: no further information,0.09750,81,933,0.07845,0.11654
1994,66 and older,1st Quintile,Not employed: Pensioner,0.97700,379,379,0.96188,0.99211
1994,66 and older,2nd Quintile,Not employed: Pensioner,0.98277,379,379,0.96966,0.99589
1994,66 and older,3rd Quintile,Not employed: Pensioner,0.98011,281,281,0.96375,0.99646
1994,66 and older,4th Quintile,Not employed: Pensioner,0.94473,214,214,0.91404,0.97542
1994,66 and older,5th Quintile,Not employed: Pensioner,0.92578,182,182,0.88760,0.96397
1995,17-29 y.,1st Quintile,Blue-collar worker,0.18435,160,749,0.15656,0.21214
1995,17-29 y.,1st Quintile,White-collar worker,0.11112,72,749,0.08860,0.13364
1995,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.35443,264,749,0.32015,0.38871
1995,17-29 y.,1st Quintile,Not employed: registered unemployed,0.13133,98,749,0.10713,0.15554
1995,17-29 y.,1st Quintile,Not employed: no further information,0.16910,155,749,0.14224,0.19597
1995,17-29 y.,2nd Quintile,Blue-collar worker,0.22570,169,680,0.19425,0.25714
1995,17-29 y.,2nd Quintile,White-collar worker,0.15844,111,680,0.13097,0.18590
1995,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.35373,249,680,0.31777,0.38969
1995,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.09296,58,680,0.07112,0.11480
1995,17-29 y.,2nd Quintile,Not employed: no further information,0.10715,93,680,0.08388,0.13041
1995,17-29 y.,3rd Quintile,Blue-collar worker,0.23983,169,644,0.20682,0.27283
1995,17-29 y.,3rd Quintile,White-collar worker,0.27663,159,644,0.24205,0.31121
1995,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.32242,236,644,0.28629,0.35855
1995,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.04774,33,644,0.03126,0.06422
1995,17-29 y.,3rd Quintile,Not employed: no further information,0.05286,47,644,0.03557,0.07016
1995,17-29 y.,4th Quintile,Blue-collar worker,0.23174,187,614,0.19834,0.26515
1995,17-29 y.,4th Quintile,White-collar worker,0.28416,201,614,0.24846,0.31987
1995,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.31089,193,614,0.27424,0.34753
1995,17-29 y.,4th Quintile,Not employed: registered unemployed,0.04068,33,614,0.02505,0.05632
1995,17-29 y.,5th Quintile,Blue-collar worker,0.13984,77,405,0.10602,0.17366
1995,17-29 y.,5th Quintile,White-collar worker,0.37429,185,405,0.32710,0.42148
1995,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.31880,143,405,0.27335,0.36424
1995,30-45 y.,1st Quintile,Self-employed,0.05928,38,817,0.04307,0.07548
1995,30-45 y.,1st Quintile,Blue-collar worker,0.31611,314,817,0.28421,0.34801
1995,30-45 y.,1st Quintile,White-collar worker,0.15870,110,817,0.13363,0.18377
1995,30-45 y.,1st Quintile,Not employed: registered unemployed,0.16985,160,817,0.14408,0.19561
1995,30-45 y.,1st Quintile,Not employed: no further information,0.23777,195,817,0.20856,0.26698
1995,30-45 y.,2nd Quintile,Self-employed,0.05057,48,959,0.03669,0.06444
1995,30-45 y.,2nd Quintile,Blue-collar worker,0.34171,397,959,0.31167,0.37174
1995,30-45 y.,2nd Quintile,White-collar worker,0.30018,286,959,0.27116,0.32921
1995,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.07423,83,959,0.05763,0.09083
1995,30-45 y.,2nd Quintile,Not employed: no further information,0.15765,145,959,0.13457,0.18072
1995,30-45 y.,3rd Quintile,Self-employed,0.06560,64,930,0.04968,0.08152
