year,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,male,Not employed: Pensioner,0.21067,2538,9939,0.20265,0.21868
2007,male,Not employed: Military/Community Service,0.00388,52,9939,0.00266,0.00511
2007,male,Not employed: registered unemployed,0.05385,548,9939,0.04941,0.05828
2007,male,Not employed: no further information,0.02337,275,9939,0.02040,0.02634
2007,female,Self-employed,0.03012,474,10870,0.02690,0.03333
2007,female,Blue-collar worker,0.08500,993,10870,0.07976,0.09024
2007,female,Civil servant,0.02163,380,10870,0.01889,0.02436
2007,female,White-collar worker,0.24723,3415,10870,0.23912,0.25534
2007,female,Apprentice/ Trainee/ Intern,0.05288,751,10870,0.04867,0.05708
2007,female,Not employed: Pensioner,0.25797,2846,10870,0.24975,0.26620
2007,female,Not employed: registered unemployed,0.05324,616,10870,0.04902,0.05747
2007,female,Not employed: no further information,0.10432,1395,10870,0.09857,0.11007
2008,male,Self-employed,0.06039,754,9291,0.05555,0.06524
2008,male,Blue-collar worker,0.20021,1983,9291,0.19208,0.20835
2008,male,Civil servant,0.03668,467,9291,0.03286,0.04050
2008,male,White-collar worker,0.20188,2264,9291,0.19372,0.21004
2008,male,Apprentice/ Trainee/ Intern,0.05831,675,9291,0.05354,0.06307
2008,male,Not employed: Pensioner,0.21008,2455,9291,0.20179,0.21836
2008,male,Not employed: registered unemployed,0.04824,463,9291,0.04388,0.05259
2008,male,Not employed: no further information,0.02235,230,9291,0.01934,0.02535
2008,female,Self-employed,0.03148,453,10205,0.02809,0.03486
2008,female,Blue-collar worker,0.09202,967,10205,0.08641,0.09762
2008,female,Civil servant,0.02001,350,10205,0.01729,0.02273
2008,female,White-collar worker,0.25884,3295,10205,0.25034,0.26734
2008,female,Apprentice/ Trainee/ Intern,0.05504,720,10205,0.05061,0.05946
2008,female,Not employed: Pensioner,0.25532,2714,10205,0.24686,0.26378
2008,female,Not employed: registered unemployed,0.04491,499,10205,0.04089,0.04892
2008,female,Not employed: no further information,0.09868,1207,10205,0.09289,0.10447
2009,male,Self-employed,0.06246,708,8708,0.05738,0.06754
2009,male,Blue-collar worker,0.19205,1791,8708,0.18378,0.20033
2009,male,Civil servant,0.03532,429,8708,0.03145,0.03920
2009,male,White-collar worker,0.20379,2090,8708,0.19533,0.21225
2009,male,Apprentice/ Trainee/ Intern,0.06450,661,8708,0.05934,0.06966
2009,male,Not employed: Pensioner,0.20667,2298,8708,0.19816,0.21517
2009,male,Not employed: Military/Community Service,0.00502,51,8708,0.00353,0.00650
2009,male,Not employed: registered unemployed,0.05059,451,8708,0.04599,0.05519
2009,male,Not employed: no further information,0.02373,229,8708,0.02053,0.02692
2009,female,Self-employed,0.03330,433,9488,0.02969,0.03691
2009,female,Blue-collar worker,0.09187,887,9488,0.08606,0.09769
2009,female,Civil servant,0.02322,330,9488,0.02019,0.02625
2009,female,White-collar worker,0.26324,3135,9488,0.25438,0.27211
2009,female,Apprentice/ Trainee/ Intern,0.05296,610,9488,0.04845,0.05746
2009,female,Not employed: Pensioner,0.25520,2596,9488,0.24643,0.26397
2009,female,Not employed: registered unemployed,0.04547,453,9488,0.04128,0.04966
2009,female,Not employed: no further information,0.08916,1044,9488,0.08343,0.09490
2010,male,Self-employed,0.06014,947,11053,0.05571,0.06457
2010,male,Blue-collar worker,0.18327,2385,11053,0.17605,0.19048
2010,male,Civil servant,0.03697,545,11053,0.03345,0.04048
2010,male,White-collar worker,0.21413,3141,11053,0.20648,0.22178
2010,male,Apprentice/ Trainee/ Intern,0.06348,745,11053,0.05894,0.06803
2010,male,Not employed: Pensioner,0.20735,2223,11053,0.19979,0.21491
2010,male,Not employed: Military/Community Service,0.00399,42,11053,0.00281,0.00516
2010,male,Not employed: registered unemployed,0.05416,676,11053,0.04994,0.05838
2010,male,Not employed: no further information,0.02130,349,11053,0.01861,0.02399
2010,female,Self-employed,0.03270,570,13176,0.02966,0.03574
2010,female,Blue-collar worker,0.08357,1052,13176,0.07885,0.08830
2010,female,Civil servant,0.02238,396,13176,0.01986,0.02491
2010,female,White-collar worker,0.27395,4342,13176,0.26633,0.28156
2010,female,Apprentice/ Trainee/ Intern,0.05834,809,13176,0.05434,0.06234
2010,female,Not employed: Pensioner,0.25387,2486,13176,0.24644,0.26130
2010,female,Not employed: registered unemployed,0.04488,1030,13176,0.04134,0.04841
2010,female,Not employed: no further information,0.08547,2491,13176,0.08070,0.09025
2011,male,Self-employed,0.06022,1061,13068,0.05614,0.06430
2011,male,Blue-collar worker,0.17893,2667,13068,0.17236,0.18550
2011,male,Civil servant,0.03657,638,13068,0.03335,0.03979
2011,male,White-collar worker,0.22262,3728,13068,0.21549,0.22975
2011,male,Apprentice/ Trainee/ Intern,0.05621,877,13068,0.05226,0.06016
2011,male,Not employed: Pensioner,0.21081,2936,13068,0.20381,0.21780
2011,male,Not employed: Military/Community Service,0.00276,33,13068,0.00186,0.00365
2011,male,Not employed: registered unemployed,0.04404,685,13068,0.04052,0.04756
2011,male,Not employed: no further information,0.02457,443,13068,0.02192,0.02723
2011,female,Self-employed,0.03451,721,15685,0.03166,0.03737
2011,female,Blue-collar worker,0.07856,1310,15685,0.07435,0.08277
2011,female,Civil servant,0.02179,522,15685,0.01950,0.02407
2011,female,White-collar worker,0.27753,5525,15685,0.27052,0.28453
2011,female,Apprentice/ Trainee/ Intern,0.05377,946,15685,0.05024,0.05730
2011,female,Not employed: Pensioner,0.25758,3245,15685,0.25073,0.26442
2011,female,Not employed: registered unemployed,0.03745,1049,15685,0.03448,0.04042
2011,female,Not employed: no further information,0.08880,2367,15685,0.08435,0.09325
2012,male,Self-employed,0.06282,1026,12782,0.05862,0.06703
2012,male,Blue-collar worker,0.17399,2510,12782,0.16742,0.18056
2012,male,Civil servant,0.03648,604,12782,0.03323,0.03973
2012,male,White-collar worker,0.22914,3717,12782,0.22185,0.23643
2012,male,Apprentice/ Trainee/ Intern,0.05573,849,12782,0.05176,0.05971
2012,male,Not employed: Pensioner,0.21256,2967,12782,0.20547,0.21965
2012,male,Not employed: Military/Community Service,0.00187,31,12782,0.00112,0.00262
2012,male,Not employed: registered unemployed,0.04553,662,12782,0.04192,0.04915
2012,male,Not employed: no further information,0.02250,416,12782,0.01993,0.02508
2012,female,Self-employed,0.03557,689,15290,0.03264,0.03851
2012,female,Blue-collar worker,0.07599,1270,15290,0.07179,0.08019
2012,female,Civil servant,0.02495,534,15290,0.02247,0.02742
2012,female,White-collar worker,0.28729,5600,15290,0.28011,0.29446
2012,female,Apprentice/ Trainee/ Intern,0.04993,943,15290,0.04647,0.05338
2012,female,Not employed: Pensioner,0.25568,3226,15290,0.24877,0.26260
2012,female,Not employed: registered unemployed,0.03946,953,15290,0.03638,0.04255
2012,female,Not employed: no further information,0.08520,2075,15290,0.08078,0.08963
2013,male,Self-employed,0.06154,1077,14195,0.05759,0.06549
2013,male,Blue-collar worker,0.16129,2860,14195,0.15524,0.16734
2013,male,Civil servant,0.03497,574,14195,0.03195,0.03799
2013,male,White-collar worker,0.24021,4314,14195,0.23318,0.24724
2013,male,Apprentice/ Trainee/ Intern,0.06046,1105,14195,0.05654,0.06438
2013,male,Not employed: Pensioner,0.21205,2855,14195,0.20532,0.21877
2013,male,Not employed: registered unemployed,0.04636,879,14195,0.04290,0.04982
2013,male,Not employed: no further information,0.02489,531,14195,0.02233,0.02746
2013,female,Self-employed,0.03863,781,16842,0.03572,0.04154
2013,female,Blue-collar worker,0.07517,1583,16842,0.07119,0.07915
2013,female,Civil servant,0.02395,522,16842,0.02164,0.02626
2013,female,White-collar worker,0.28790,6204,16842,0.28106,0.29474
2013,female,Apprentice/ Trainee/ Intern,0.04939,1136,16842,0.04612,0.05266
2013,female,Not employed: Pensioner,0.25824,3134,16842,0.25163,0.26485
2013,female,Not employed: registered unemployed,0.04049,1180,16842,0.03752,0.04347
2013,female,Not employed: no further information,0.08114,2302,16842,0.07702,0.08527
2014,male,Self-employed,0.05987,942,12648,0.05574,0.06401
2014,male,Blue-collar worker,0.16325,2518,12648,0.15681,0.16969
2014,male,Civil servant,0.03374,512,12648,0.03059,0.03689
2014,male,White-collar worker,0.24661,3820,12648,0.23910,0.25412
2014,male,Apprentice/ Trainee/ Intern,0.06110,954,12648,0.05693,0.06528
2014,male,Not employed: Pensioner,0.20888,2727,12648,0.20179,0.21596
2014,male,Not employed: registered unemployed,0.04709,716,12648,0.04339,0.05078
2014,male,Not employed: no further information,0.02218,459,12648,0.01961,0.02474
2014,female,Self-employed,0.03790,664,14844,0.03482,0.04097
2014,female,Blue-collar worker,0.07045,1316,14844,0.06634,0.07457
2014,female,Civil servant,0.02810,511,14844,0.02544,0.03076
2014,female,White-collar worker,0.29585,5553,14844,0.28851,0.30319
2014,female,Apprentice/ Trainee/ Intern,0.04728,1011,14844,0.04387,0.05070
2014,female,Not employed: Pensioner,0.25421,2978,14844,0.24720,0.26121
2014,female,Not employed: registered unemployed,0.03952,915,14844,0.03639,0.04265
2014,female,Not employed: no further information,0.08106,1896,14844,0.07667,0.08545
2015,male,Self-employed,0.06054,907,12501,0.05636,0.06472
2015,male,Blue-collar worker,0.15364,2420,12501,0.14732,0.15996
2015,male,Civil servant,0.03269,483,12501,0.02957,0.03580
2015,male,White-collar worker,0.25727,3901,12501,0.24960,0.26493
2015,male,Apprentice/ Trainee/ Intern,0.05788,915,12501,0.05379,0.06198
2015,male,Not employed: Pensioner,0.21062,2658,12501,0.20347,0.21777
2015,male,Not employed: registered unemployed,0.04789,758,12501,0.04415,0.05163
2015,male,Not employed: no further information,0.02261,459,12501,0.02000,0.02522
2015,female,Self-employed,0.03588,614,14662,0.03287,0.03889
2015,female,Blue-collar worker,0.06732,1254,14662,0.06327,0.07138
2015,female,Civil servant,0.02863,491,14662,0.02593,0.03133
2015,female,White-collar worker,0.30625,5534,14662,0.29879,0.31371
2015,female,Apprentice/ Trainee/ Intern,0.04815,996,14662,0.04469,0.05162
2015,female,Not employed: Pensioner,0.25516,2901,14662,0.24810,0.26221
2015,female,Not employed: registered unemployed,0.03760,963,14662,0.03452,0.04068
2015,female,Not employed: no further information,0.07634,1909,14662,0.07204,0.08064
2016,male,Self-employed,0.05860,813,13097,0.05458,0.06263
2016,male,Blue-collar worker,0.15547,2194,13097,0.14926,0.16168
2016,male,Civil servant,0.03418,447,13097,0.03107,0.03730
2016,male,White-collar worker,0.25699,3626,13097,0.24950,0.26447
2016,male,Apprentice/ Trainee/ Intern,0.05772,973,13097,0.05373,0.06172
2016,male,Not employed: Pensioner,0.20386,2546,13097,0.19696,0.21076
2016,male,Not employed: registered unemployed,0.04625,622,13097,0.04265,0.04984
2016,male,Not employed: no further information,0.02633,1876,13097,0.02359,0.02907
2016,female,Self-employed,0.03539,577,14654,0.03240,0.03838
2016,female,Blue-collar worker,0.07143,1175,14654,0.06726,0.07560
2016,female,Civil servant,0.02968,472,14654,0.02693,0.03243
2016,female,White-collar worker,0.30930,5205,14654,0.30181,0.31678
2016,female,Apprentice/ Trainee/ Intern,0.05041,906,14654,0.04687,0.05395
2016,female,Not employed: Pensioner,0.24462,2746,14654,0.23766,0.25158
2016,female,Not employed: Military/Community Service,0.00182,32,14654,0.00113,0.00251
2016,female,Not employed: registered unemployed,0.03721,804,14654,0.03414,0.04027
2016,female,Not employed: no further information,0.07515,2737,14654,0.07088,0.07942
2017,male,Self-employed,0.05836,905,14749,0.05458,0.06215
2017,male,Blue-collar worker,0.14446,2360,14749,0.13878,0.15013
2017,male,Civil servant,0.03353,528,14749,0.03062,0.03643
2017,male,White-collar worker,0.27263,4351,14749,0.26545,0.27982
2017,male,Apprentice/ Trainee/ Intern,0.05742,1161,14749,0.05367,0.06118
2017,male,Not employed: Pensioner,0.20011,2680,14749,0.19365,0.20657
2017,male,Not employed: registered unemployed,0.04628,1171,14749,0.04289,0.04967
2017,male,Not employed: no further information,0.02517,1593,14749,0.02264,0.02770
2017,female,Self-employed,0.03407,607,16269,0.03128,0.03685
2017,female,Blue-collar worker,0.06279,1154,16269,0.05907,0.06652
2017,female,Civil servant,0.02823,535,16269,0.02569,0.03078
2017,female,White-collar worker,0.32317,6035,16269,0.31599,0.33036
2017,female,Apprentice/ Trainee/ Intern,0.04773,1013,16269,0.04446,0.05101
2017,female,Not employed: Pensioner,0.24246,2884,16269,0.23587,0.24904
2017,female,Not employed: Military/Community Service,0.00160,38,16269,0.00099,0.00222
2017,female,Not employed: registered unemployed,0.03419,1148,16269,0.03139,0.03698
2017,female,Not employed: no further information,0.07682,2855,16269,0.07272,0.08091
2018,male,Self-employed,0.05664,810,14091,0.05283,0.06046
2018,male,Blue-collar worker,0.14271,2375,14091,0.13694,0.14849
2018,male,Civil servant,0.03193,485,14091,0.02903,0.03483
2018,male,White-collar worker,0.29043,4316,14091,0.28294,0.29793
2018,male,Apprentice/ Trainee/ Intern,0.05266,1101,14091,0.04897,0.05634
2018,male,Not employed: Pensioner,0.20089,2654,14091,0.19428,0.20751
2018,male,Not employed: registered unemployed,0.04323,1280,14091,0.03987,0.04658
2018,male,Not employed: no further information,0.02142,1033,14091,0.01903,0.02382
2018,male,100.0,0.00112,37,14091,0.00057,0.00167
2018,female,Self-employed,0.03311,564,15495,0.03029,0.03592
2018,female,Blue-collar worker,0.06036,1072,15495,0.05661,0.06411
2018,female,Civil servant,0.02732,508,15495,0.02475,0.02988
2018,female,White-collar worker,0.33297,5913,15495,0.32555,0.34039
2018,female,Apprentice/ Trainee/ Intern,0.04583,982,15495,0.04253,0.04912
2018,female,Not employed: Pensioner,0.24445,2889,15495,0.23768,0.25122
2018,female,Not employed: registered unemployed,0.03531,1328,15495,0.03241,0.03822
2018,female,Not employed: no further information,0.07305,2203,15495,0.06895,0.07715
2018,female,100.0,0.00099,36,15495,0.00050,0.00149
2019,male,Self-employed,0.05614,1786,14345,0.05238,0.05991
2019,male,Blue-collar worker,0.13416,2092,14345,0.12859,0.13974
2019,male,Civil servant,0.03304,466,14345,0.03012,0.03597
2019,male,White-collar worker,0.29925,4495,14345,0.29175,0.30674
2019,male,Apprentice/ Trainee/ Intern,0.05208,982,14345,0.04845,0.05572
2019,male,Not employed: Pensioner,0.20000,2642,14345,0.19346,0.20655
2019,male,Not employed: registered unemployed,0.03927,1089,14345,0.03609,0.04244
2019,male,Not employed: no further information,0.02143,793,14345,0.01906,0.02380
2019,female,Self-employed,0.03277,891,14962,0.02992,0.03562
2019,female,Blue-collar worker,0.05730,945,14962,0.05357,0.06102
2019,female,Civil servant,0.02731,475,14962,0.02470,0.02992
2019,female,White-collar worker,0.33997,5859,14962,0.33238,0.34756
2019,female,Apprentice/ Trainee/ Intern,0.04256,868,14962,0.03933,0.04580
2019,female,Not employed: Pensioner,0.24313,2817,14962,0.23625,0.25000
2019,female,Not employed: Military/Community Service,0.00160,31,14962,0.00096,0.00224
2019,female,Not employed: registered unemployed,0.03299,1179,14962,0.03013,0.03585
2019,female,Not employed: no further information,0.07134,1897,14962,0.06721,0.07546
2020,male,Self-employed,0.05523,1332,14760,0.05154,0.05891
2020,male,Blue-collar worker,0.13437,2319,14760,0.12886,0.13987
2020,male,Civil servant,0.03324,460,14760,0.03034,0.03613
2020,male,White-collar worker,0.29763,4987,14760,0.29026,0.30501
2020,male,Apprentice/ Trainee/ Intern,0.05180,1044,14760,0.04822,0.05537
2020,male,Not employed: Pensioner,0.19917,2508,14760,0.19273,0.20561
2020,male,Not employed: registered unemployed,0.03820,944,14760,0.03511,0.04129
2020,male,Not employed: no further information,0.02585,1132,14760,0.02329,0.02841
2020,male,500.0,0.00097,34,14760,0.00047,0.00148
2020,female,Self-employed,0.03257,723,14972,0.02973,0.03542
2020,female,Blue-collar worker,0.05267,955,14972,0.04909,0.05625
2020,female,Civil servant,0.02935,489,14972,0.02665,0.03205
2020,female,White-collar worker,0.33864,5888,14972,0.33106,0.34622
2020,female,Apprentice/ Trainee/ Intern,0.04327,940,14972,0.04001,0.04653
2020,female,Not employed: Pensioner,0.24407,2712,14972,0.23719,0.25095
2020,female,Not employed: Military/Community Service,0.00144,36,14972,0.00083,0.00204
2020,female,Not employed: registered unemployed,0.03232,1045,14972,0.02949,0.03515
2020,female,Not employed: no further information,0.07253,2148,14972,0.06837,0.07668
2020,female,100.0,0.00117,36,14972,0.00062,0.00172
2021,male,Self-employed,0.04774,861,9519,0.04346,0.05203
2021,male,Blue-collar worker,0.11554,1197,9519,0.10912,0.12196
2021,male,Civil servant,0.03336,350,9519,0.02975,0.03697
2021,male,White-collar worker,0.32541,3478,9519,0.31599,0.33482
2021,male,Apprentice/ Trainee/ Intern,0.04719,653,9519,0.04293,0.05145
2021,male,Not employed: Pensioner,0.19060,1809,9519,0.18271,0.19849
2021,male,Not employed: registered unemployed,0.03745,534,9519,0.03363,0.04126
2021,male,Not employed: no further information,0.02568,637,9519,0.02250,0.02886
2021,female,Self-employed,0.02899,463,10112,0.02572,0.03226
2021,female,Blue-collar worker,0.04520,496,10112,0.04115,0.04925
2021,female,Civil servant,0.03149,398,10112,0.02808,0.03489
2021,female,White-collar worker,0.34925,4175,10112,0.33996,0.35855
2021,female,Apprentice/ Trainee/ Intern,0.03638,562,10112,0.03273,0.04003
2021,female,Not employed: Pensioner,0.23948,1950,10112,0.23116,0.24780
2021,female,Not employed: registered unemployed,0.03198,634,10112,0.02855,0.03541
2021,female,Not employed: no further information,0.07109,1393,10112,0.06608,0.07610
2021,female,100.0,0.00272,41,10112,0.00171,0.00374
2022,male,Self-employed,0.05255,1066,13456,0.04878,0.05632
2022,male,Blue-collar worker,0.10277,1633,13456,0.09764,0.10790
2022,male,Civil servant,0.03455,522,13456,0.03146,0.03763
2022,male,White-collar worker,0.33777,6197,13456,0.32977,0.34576
2022,male,Apprentice/ Trainee/ Intern,0.04264,837,13456,0.03923,0.04605
2022,male,Not employed: Pensioner,0.19312,2083,13456,0.18645,0.19979
2022,male,Not employed: registered unemployed,0.02587,532,13456,0.02318,0.02855
2022,male,Not employed: no further information,0.02483,543,13456,0.02221,0.02746
2022,male,100.0,0.00108,43,13456,0.00053,0.00164
2022,female,Self-employed,0.03131,583,14189,0.02844,0.03417
2022,female,Blue-collar worker,0.04051,731,14189,0.03726,0.04375
2022,female,Civil servant,0.03115,566,14189,0.02829,0.03401
2022,female,White-collar worker,0.36042,6839,14189,0.35252,0.36832
2022,female,Apprentice/ Trainee/ Intern,0.03213,817,14189,0.02923,0.03503
2022,female,Not employed: Pensioner,0.23241,2274,14189,0.22546,0.23936
2022,female,Not employed: Military/Community Service,0.00142,32,14189,0.00080,0.00204
2022,female,Not employed: registered unemployed,0.02664,680,14189,0.02399,0.02929
2022,female,Not employed: no further information,0.06533,1537,14189,0.06127,0.06940
2022,female,100.0,0.00247,97,14189,0.00165,0.00328
2022,female,500.0,0.00156,33,14189,0.00091,0.00221
