year,pgisced97,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04785,54,1080,0.03512,0.06059
1995,Second Stage of Tertiary Education,Rural regions,Self-employed,0.07832,54,586,0.05654,0.10009
1995,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10684,46,586,0.08181,0.13188
1995,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.45181,353,586,0.41148,0.49214
1995,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.20582,98,586,0.17306,0.23859
1995,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.05470,35,586,0.03627,0.07312
1996,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.94740,190,190,0.91557,0.97923
1996,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.90417,89,89,0.84267,0.96567
1996,Primary Level,Urban regions,Blue-collar worker,0.38832,161,383,0.33944,0.43719
1996,Primary Level,Urban regions,Not employed: Pensioner,0.20901,87,383,0.16823,0.24978
1996,Primary Level,Urban regions,Not employed: registered unemployed,0.10130,40,383,0.07104,0.13156
1996,Primary Level,Urban regions,Not employed: no further information,0.22843,95,383,0.18633,0.27053
1996,Lower Secondary Level,Urban regions,Self-employed,0.01538,32,1636,0.00941,0.02134
1996,Lower Secondary Level,Urban regions,Blue-collar worker,0.19480,451,1636,0.17560,0.21400
1996,Lower Secondary Level,Urban regions,White-collar worker,0.07123,127,1636,0.05876,0.08369
1996,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.10568,216,1636,0.09078,0.12058
1996,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.40087,410,1636,0.37712,0.42463
1996,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.06759,130,1636,0.05542,0.07976
1996,Lower Secondary Level,Urban regions,Not employed: no further information,0.13598,270,1636,0.11936,0.15259
1996,Lower Secondary Level,Rural regions,Blue-collar worker,0.14838,136,707,0.12216,0.17460
1996,Lower Secondary Level,Rural regions,White-collar worker,0.05505,43,707,0.03823,0.07187
1996,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.12146,140,707,0.09736,0.14555
1996,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.45820,241,707,0.42145,0.49496
1996,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.05983,58,707,0.04233,0.07732
1996,Lower Secondary Level,Rural regions,Not employed: no further information,0.12344,89,707,0.09918,0.14771
1996,Upper Secondary Level,Urban regions,Self-employed,0.03802,166,4116,0.03217,0.04386
1996,Upper Secondary Level,Urban regions,Blue-collar worker,0.20497,1068,4116,0.19263,0.21730
1996,Upper Secondary Level,Urban regions,Civil servant,0.02695,108,4116,0.02200,0.03190
1996,Upper Secondary Level,Urban regions,White-collar worker,0.26579,1094,4116,0.25230,0.27929
1996,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.03560,197,4116,0.02994,0.04126
1996,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.26170,767,4116,0.24827,0.27513
1996,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05865,278,4116,0.05147,0.06583
1996,Upper Secondary Level,Urban regions,Not employed: no further information,0.09813,438,4116,0.08904,0.10722
1996,Upper Secondary Level,Rural regions,Self-employed,0.04566,101,2453,0.03740,0.05392
1996,Upper Secondary Level,Rural regions,Blue-collar worker,0.24874,761,2453,0.23163,0.26585
1996,Upper Secondary Level,Rural regions,Civil servant,0.03245,62,2453,0.02544,0.03946
1996,Upper Secondary Level,Rural regions,White-collar worker,0.21315,512,2453,0.19694,0.22936
1996,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03686,111,2453,0.02940,0.04432
1996,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.24569,436,2453,0.22865,0.26273
1996,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.09573,287,2453,0.08409,0.10738
1996,Upper Secondary Level,Rural regions,Not employed: no further information,0.07554,183,2453,0.06508,0.08600
1996,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.12058,57,280,0.08237,0.15879
1996,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.41849,143,280,0.36060,0.47638
1996,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12674,41,280,0.08770,0.16578
1996,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.08401,39,280,0.05146,0.11656
1996,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.44337,45,45,0.29658,0.59016
1996,First Stage of Tertiary Education,Urban regions,Self-employed,0.11759,51,414,0.08652,0.14866
1996,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.09885,67,414,0.07007,0.12764
1996,First Stage of Tertiary Education,Urban regions,Civil servant,0.07221,34,414,0.04725,0.09717
1996,First Stage of Tertiary Education,Urban regions,White-collar worker,0.36661,193,414,0.32014,0.41309
1996,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21815,69,414,0.17832,0.25799
1996,First Stage of Tertiary Education,Rural regions,Self-employed,0.14161,45,241,0.09750,0.18572
1996,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.13028,51,241,0.08769,0.17287
1996,First Stage of Tertiary Education,Rural regions,White-collar worker,0.30880,92,241,0.25035,0.36726
1996,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25789,53,241,0.20254,0.31324
1996,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11285,121,1064,0.09383,0.13187
1996,Second Stage of Tertiary Education,Urban regions,Civil servant,0.14445,129,1064,0.12332,0.16558
1996,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.45171,567,1064,0.42179,0.48162
1996,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.14512,125,1064,0.12395,0.16630
1996,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.05116,60,1064,0.03792,0.06441
1996,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05076,62,1064,0.03756,0.06395
1996,Second Stage of Tertiary Education,Rural regions,Self-employed,0.09041,56,586,0.06718,0.11365
1996,Second Stage of Tertiary Education,Rural regions,Civil servant,0.09793,48,586,0.07385,0.12202
1996,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.43353,336,586,0.39337,0.47368
1996,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.22349,104,586,0.18974,0.25725
1996,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.06041,42,586,0.04110,0.07971
1997,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.94401,196,196,0.91174,0.97628
1997,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.91167,101,101,0.85606,0.96729
1997,Primary Level,Urban regions,Blue-collar worker,0.34669,136,363,0.29766,0.39572
1997,Primary Level,Urban regions,Not employed: Pensioner,0.22193,92,363,0.17912,0.26474
1997,Primary Level,Urban regions,Not employed: registered unemployed,0.12821,42,363,0.09377,0.16266
1997,Primary Level,Urban regions,Not employed: no further information,0.22415,93,363,0.18119,0.26711
1997,Lower Secondary Level,Urban regions,Self-employed,0.02067,40,1608,0.01371,0.02762
1997,Lower Secondary Level,Urban regions,Blue-collar worker,0.17268,398,1608,0.15420,0.19116
1997,Lower Secondary Level,Urban regions,White-collar worker,0.07182,124,1608,0.05920,0.08444
1997,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.11642,230,1608,0.10074,0.13210
1997,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.41667,419,1608,0.39257,0.44078
1997,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.06825,157,1608,0.05592,0.08058
1997,Lower Secondary Level,Urban regions,Not employed: no further information,0.12786,240,1608,0.11153,0.14419
1997,Lower Secondary Level,Rural regions,Blue-collar worker,0.14802,121,683,0.12137,0.17467
1997,Lower Secondary Level,Rural regions,White-collar worker,0.06300,48,683,0.04477,0.08123
1997,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.13328,144,683,0.10777,0.15879
1997,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.45884,230,683,0.42144,0.49623
1997,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.05152,55,683,0.03493,0.06811
1997,Lower Secondary Level,Rural regions,Not employed: no further information,0.11021,85,683,0.08671,0.13371
1997,Upper Secondary Level,Urban regions,Self-employed,0.03888,173,4033,0.03291,0.04485
1997,Upper Secondary Level,Urban regions,Blue-collar worker,0.18483,955,4033,0.17285,0.19682
1997,Upper Secondary Level,Urban regions,Civil servant,0.02551,106,4033,0.02064,0.03037
1997,Upper Secondary Level,Urban regions,White-collar worker,0.27316,1090,4033,0.25941,0.28692
1997,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.03619,191,4033,0.03043,0.04196
1997,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.27000,788,4033,0.25630,0.28370
1997,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.06597,305,4033,0.05830,0.07363
1997,Upper Secondary Level,Urban regions,Not employed: no further information,0.09742,425,4033,0.08827,0.10657
1997,Upper Secondary Level,Rural regions,Self-employed,0.04250,96,2391,0.03441,0.05059
1997,Upper Secondary Level,Rural regions,Blue-collar worker,0.23502,707,2391,0.21802,0.25202
1997,Upper Secondary Level,Rural regions,Civil servant,0.03192,65,2391,0.02487,0.03897
1997,Upper Secondary Level,Rural regions,White-collar worker,0.20240,508,2391,0.18629,0.21851
1997,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.02684,86,2391,0.02036,0.03332
1997,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.25942,451,2391,0.24184,0.27699
1997,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.11129,288,2391,0.09868,0.12390
1997,Upper Secondary Level,Rural regions,Not employed: no further information,0.08257,190,2391,0.07153,0.09360
1997,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.13570,59,230,0.09134,0.18005
1997,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.44353,139,230,0.37918,0.50787
1997,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.10094,32,230,0.06192,0.13996
1997,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.41712,51,51,0.28044,0.55379
1997,First Stage of Tertiary Education,Urban regions,Self-employed,0.11945,50,442,0.08918,0.14972
1997,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.08923,64,442,0.06262,0.11584
1997,First Stage of Tertiary Education,Urban regions,Civil servant,0.07836,35,442,0.05327,0.10344
1997,First Stage of Tertiary Education,Urban regions,White-collar worker,0.36242,184,442,0.31756,0.40729
1997,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.23212,77,442,0.19272,0.27152
1997,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.06587,32,442,0.04272,0.08902
1997,First Stage of Tertiary Education,Rural regions,Self-employed,0.12538,43,239,0.08331,0.16745
1997,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.14448,51,239,0.09981,0.18915
1997,First Stage of Tertiary Education,Rural regions,White-collar worker,0.31056,92,239,0.25177,0.36935
1997,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25571,53,239,0.20028,0.31113
1997,Second Stage of Tertiary Education,Urban regions,Self-employed,0.10250,113,1082,0.08442,0.12058
1997,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.02222,32,1082,0.01343,0.03101
1997,Second Stage of Tertiary Education,Urban regions,Civil servant,0.15500,138,1082,0.13342,0.17657
1997,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.45319,563,1082,0.42352,0.48287
1997,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.14699,134,1082,0.12588,0.16810
1997,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.04629,51,1082,0.03377,0.05882
1997,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04983,51,1082,0.03686,0.06280
1997,Second Stage of Tertiary Education,Rural regions,Self-employed,0.09739,58,603,0.07371,0.12108
1997,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10849,58,603,0.08365,0.13334
1997,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.43820,344,603,0.39857,0.47784
1997,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.20314,99,603,0.17100,0.23528
1997,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.06047,44,603,0.04143,0.07951
1998,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.92341,204,204,0.88682,0.95999
1998,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.89884,106,106,0.84117,0.95652
1998,Primary Level,Urban regions,Blue-collar worker,0.39285,137,352,0.34175,0.44394
1998,Primary Level,Urban regions,Not employed: Pensioner,0.23221,91,352,0.18804,0.27639
1998,Primary Level,Urban regions,Not employed: registered unemployed,0.15100,47,352,0.11354,0.18846
1998,Primary Level,Urban regions,Not employed: no further information,0.17728,77,352,0.13733,0.21724
1998,Lower Secondary Level,Urban regions,Self-employed,0.01558,34,1750,0.00978,0.02139
1998,Lower Secondary Level,Urban regions,Blue-collar worker,0.16890,398,1750,0.15134,0.18646
1998,Lower Secondary Level,Urban regions,White-collar worker,0.08195,143,1750,0.06909,0.09480
1998,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.11439,252,1750,0.09947,0.12931
1998,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.41036,502,1750,0.38730,0.43341
1998,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.06951,148,1750,0.05759,0.08143
1998,Lower Secondary Level,Urban regions,Not employed: no further information,0.13242,273,1750,0.11653,0.14830
1998,Lower Secondary Level,Rural regions,Blue-collar worker,0.13407,121,751,0.10969,0.15846
1998,Lower Secondary Level,Rural regions,White-collar worker,0.05377,48,751,0.03763,0.06991
1998,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.15012,166,751,0.12456,0.17568
1998,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.46808,263,751,0.43236,0.50379
1998,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.06429,70,751,0.04674,0.08185
1998,Lower Secondary Level,Rural regions,Not employed: no further information,0.10040,83,751,0.07889,0.12191
1998,Upper Secondary Level,Urban regions,Self-employed,0.04148,201,4351,0.03555,0.04740
1998,Upper Secondary Level,Urban regions,Blue-collar worker,0.19565,1028,4351,0.18386,0.20744
1998,Upper Secondary Level,Urban regions,Civil servant,0.02493,117,4351,0.02030,0.02956
1998,Upper Secondary Level,Urban regions,White-collar worker,0.26355,1164,4351,0.25046,0.27664
1998,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04848,230,4351,0.04209,0.05486
1998,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.26602,871,4351,0.25289,0.27915
1998,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05932,283,4351,0.05230,0.06634
1998,Upper Secondary Level,Urban regions,Not employed: no further information,0.09465,457,4351,0.08595,0.10335
1998,Upper Secondary Level,Rural regions,Self-employed,0.04009,106,2629,0.03259,0.04759
1998,Upper Secondary Level,Rural regions,Blue-collar worker,0.22952,749,2629,0.21344,0.24559
1998,Upper Secondary Level,Rural regions,Civil servant,0.02938,64,2629,0.02292,0.03583
1998,Upper Secondary Level,Rural regions,White-collar worker,0.20933,568,2629,0.19378,0.22489
1998,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03435,101,2629,0.02739,0.04132
1998,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.25698,507,2629,0.24027,0.27369
1998,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.10855,316,2629,0.09666,0.12044
1998,Upper Secondary Level,Rural regions,Not employed: no further information,0.08804,218,2629,0.07721,0.09887
1998,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.10275,31,334,0.07014,0.13536
1998,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.13500,62,334,0.09830,0.17171
1998,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.45965,170,334,0.40612,0.51318
1998,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.08423,32,334,0.05440,0.11406
1998,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.08155,39,334,0.05216,0.11095
1998,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.43310,57,57,0.30331,0.56288
1998,First Stage of Tertiary Education,Urban regions,Self-employed,0.09805,52,480,0.07142,0.12468
1998,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.08815,70,480,0.06276,0.11354
1998,First Stage of Tertiary Education,Urban regions,Civil servant,0.07425,36,480,0.05077,0.09773
1998,First Stage of Tertiary Education,Urban regions,White-collar worker,0.39327,208,480,0.34953,0.43702
1998,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21376,78,480,0.17704,0.25047
1998,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.07052,36,480,0.04759,0.09345
1998,First Stage of Tertiary Education,Rural regions,Self-employed,0.11435,38,254,0.07514,0.15357
1998,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.16436,59,254,0.11869,0.21003
1998,First Stage of Tertiary Education,Rural regions,White-collar worker,0.30718,101,254,0.25033,0.36402
1998,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25851,56,254,0.20456,0.31246
1998,Second Stage of Tertiary Education,Urban regions,Self-employed,0.10973,130,1242,0.09234,0.12712
1998,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.01919,31,1242,0.01156,0.02683
1998,Second Stage of Tertiary Education,Urban regions,Civil servant,0.14273,148,1242,0.12327,0.16219
1998,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.45790,629,1242,0.43018,0.48562
1998,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02529,33,1242,0.01655,0.03402
1998,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.15280,153,1242,0.13279,0.17282
1998,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03636,49,1242,0.02594,0.04677
1998,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05308,69,1242,0.04061,0.06555
1998,Second Stage of Tertiary Education,Rural regions,Self-employed,0.09340,65,667,0.07130,0.11550
1998,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10491,66,667,0.08164,0.12818
1998,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.43106,358,667,0.39344,0.46867
1998,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.20818,110,667,0.17734,0.23901
1998,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.08392,68,667,0.06286,0.10498
1999,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.84547,185,185,0.79324,0.89770
1999,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.81852,94,94,0.74018,0.89685
1999,Primary Level,Urban regions,Blue-collar worker,0.41399,131,335,0.36116,0.46681
1999,Primary Level,Urban regions,Not employed: Pensioner,0.22251,88,335,0.17790,0.26711
1999,Primary Level,Urban regions,Not employed: registered unemployed,0.10964,39,335,0.07613,0.14315
1999,Primary Level,Urban regions,Not employed: no further information,0.18973,77,335,0.14768,0.23178
1999,Lower Secondary Level,Urban regions,Self-employed,0.02132,41,1681,0.01441,0.02823
1999,Lower Secondary Level,Urban regions,Blue-collar worker,0.17509,393,1681,0.15691,0.19326
1999,Lower Secondary Level,Urban regions,White-collar worker,0.08210,143,1681,0.06897,0.09523
1999,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.11369,231,1681,0.09851,0.12887
1999,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.42592,510,1681,0.40227,0.44956
1999,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.06067,118,1681,0.04926,0.07209
1999,Lower Secondary Level,Urban regions,Not employed: no further information,0.11622,245,1681,0.10090,0.13155
1999,Lower Secondary Level,Rural regions,Blue-collar worker,0.15398,130,728,0.12775,0.18022
1999,Lower Secondary Level,Rural regions,White-collar worker,0.05352,46,728,0.03716,0.06989
1999,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.17286,171,728,0.14538,0.20035
1999,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.45702,255,728,0.42081,0.49323
1999,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04063,44,728,0.02628,0.05498
1999,Lower Secondary Level,Rural regions,Not employed: no further information,0.09639,82,728,0.07493,0.11784
1999,Upper Secondary Level,Urban regions,Self-employed,0.04415,196,4278,0.03799,0.05031
1999,Upper Secondary Level,Urban regions,Blue-collar worker,0.20155,1037,4278,0.18953,0.21357
1999,Upper Secondary Level,Urban regions,Civil servant,0.02377,109,4278,0.01920,0.02833
1999,Upper Secondary Level,Urban regions,White-collar worker,0.27367,1189,4278,0.26030,0.28703
1999,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04516,213,4278,0.03894,0.05138
1999,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.26768,860,4278,0.25441,0.28095
1999,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05447,258,4278,0.04767,0.06128
1999,Upper Secondary Level,Urban regions,Not employed: no further information,0.08508,416,4278,0.07672,0.09344
1999,Upper Secondary Level,Rural regions,Self-employed,0.04289,114,2606,0.03511,0.05067
1999,Upper Secondary Level,Rural regions,Blue-collar worker,0.24465,766,2606,0.22814,0.26115
1999,Upper Secondary Level,Rural regions,Civil servant,0.02937,62,2606,0.02288,0.03585
1999,Upper Secondary Level,Rural regions,White-collar worker,0.20821,570,2606,0.19261,0.22380
1999,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03638,100,2606,0.02919,0.04357
1999,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.26497,531,2606,0.24802,0.28192
1999,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.08416,259,2606,0.07350,0.09482
1999,Upper Secondary Level,Rural regions,Not employed: no further information,0.08132,204,2606,0.07083,0.09182
1999,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.11208,32,363,0.07958,0.14458
1999,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.10984,54,363,0.07762,0.14205
1999,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.45105,176,363,0.39979,0.50231
1999,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.08256,33,363,0.05421,0.11091
1999,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.11787,32,363,0.08465,0.15109
1999,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.08357,36,363,0.05506,0.11208
1999,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.42046,57,57,0.29117,0.54975
1999,First Stage of Tertiary Education,Urban regions,Self-employed,0.10630,54,478,0.07864,0.13396
1999,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.07475,55,478,0.05115,0.09835
1999,First Stage of Tertiary Education,Urban regions,Civil servant,0.07783,37,478,0.05379,0.10187
1999,First Stage of Tertiary Education,Urban regions,White-collar worker,0.40795,213,478,0.36385,0.45206
1999,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.22642,84,478,0.18886,0.26398
1999,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.06749,35,478,0.04498,0.09000
1999,First Stage of Tertiary Education,Rural regions,Self-employed,0.11347,43,268,0.07543,0.15152
1999,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.20487,65,268,0.15646,0.25328
1999,First Stage of Tertiary Education,Rural regions,White-collar worker,0.29201,104,268,0.23747,0.34655
1999,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25896,56,268,0.20641,0.31150
1999,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11746,131,1217,0.09936,0.13556
1999,Second Stage of Tertiary Education,Urban regions,Civil servant,0.13620,152,1217,0.11692,0.15548
1999,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.47419,651,1217,0.44612,0.50225
1999,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02020,32,1217,0.01229,0.02811
1999,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.15989,158,1217,0.13929,0.18049
1999,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03807,45,1217,0.02731,0.04882
1999,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.03828,48,1217,0.02749,0.04906
1999,Second Stage of Tertiary Education,Rural regions,Self-employed,0.12124,75,646,0.09605,0.14643
1999,Second Stage of Tertiary Education,Rural regions,Civil servant,0.09291,61,646,0.07051,0.11532
1999,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.41254,347,646,0.37454,0.45053
1999,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.22293,122,646,0.19081,0.25505
1999,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.05593,41,646,0.03820,0.07366
2000,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.88101,286,286,0.84342,0.91860
2000,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.86510,148,148,0.80988,0.92033
2000,Primary Level,Urban regions,Blue-collar worker,0.32913,102,308,0.27657,0.38170
2000,Primary Level,Urban regions,Not employed: Pensioner,0.26814,85,308,0.21858,0.31769
2000,Primary Level,Urban regions,Not employed: registered unemployed,0.07955,31,308,0.04928,0.10982
2000,Primary Level,Urban regions,Not employed: no further information,0.25842,90,308,0.20945,0.30739
2000,Lower Secondary Level,Urban regions,Self-employed,0.01999,42,2388,0.01438,0.02561
2000,Lower Secondary Level,Urban regions,Blue-collar worker,0.20634,549,2388,0.19011,0.22258
2000,Lower Secondary Level,Urban regions,White-collar worker,0.04974,122,2388,0.04102,0.05846
2000,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.14180,404,2388,0.12781,0.15580
2000,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.38424,729,2388,0.36473,0.40376
2000,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.05536,162,2388,0.04618,0.06453
2000,Lower Secondary Level,Urban regions,Not employed: no further information,0.13711,380,2388,0.12331,0.15091
2000,Lower Secondary Level,Rural regions,Blue-collar worker,0.16391,185,1130,0.14232,0.18551
2000,Lower Secondary Level,Rural regions,White-collar worker,0.03723,46,1130,0.02619,0.04828
2000,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.19368,289,1130,0.17063,0.21674
2000,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.43461,420,1130,0.40569,0.46352
2000,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04117,55,1130,0.02958,0.05276
2000,Lower Secondary Level,Rural regions,Not employed: no further information,0.10517,135,1130,0.08728,0.12307
2000,Upper Secondary Level,Urban regions,Self-employed,0.04845,393,7972,0.04374,0.05316
2000,Upper Secondary Level,Urban regions,Blue-collar worker,0.20462,1738,7972,0.19577,0.21348
2000,Upper Secondary Level,Urban regions,Civil servant,0.02206,187,7972,0.01884,0.02529
2000,Upper Secondary Level,Urban regions,White-collar worker,0.25999,2115,7972,0.25036,0.26962
2000,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04210,374,7972,0.03769,0.04650
2000,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.27622,1844,7972,0.26641,0.28604
2000,Upper Secondary Level,Urban regions,Not employed: Military/Community Service,0.00480,47,7972,0.00328,0.00632
