year,age_gr,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,male,Civil servant,0.07038,111,2022,0.05923,0.08154
1992,46-65 y.,male,White-collar worker,0.25223,446,2022,0.23329,0.27116
1992,46-65 y.,male,Not employed: Pensioner,0.21751,399,2022,0.19953,0.23550
1992,46-65 y.,male,Not employed: registered unemployed,0.07375,172,2022,0.06235,0.08514
1992,46-65 y.,female,Self-employed,0.04777,84,1952,0.03830,0.05723
1992,46-65 y.,female,Blue-collar worker,0.13138,317,1952,0.11639,0.14637
1992,46-65 y.,female,White-collar worker,0.26116,480,1952,0.24167,0.28065
1992,46-65 y.,female,Not employed: Pensioner,0.23114,443,1952,0.21243,0.24985
1992,46-65 y.,female,Not employed: registered unemployed,0.06357,166,1952,0.05274,0.07439
1992,46-65 y.,female,Not employed: no further information,0.24703,462,1952,0.22789,0.26617
1992,66 and older,male,Not employed: Pensioner,0.96675,529,529,0.95146,0.98204
1992,66 and older,female,Not employed: Pensioner,0.96744,862,862,0.95558,0.97929
1993,17-29 y.,male,Self-employed,0.02142,44,1740,0.01461,0.02822
1993,17-29 y.,male,Blue-collar worker,0.33051,644,1740,0.30840,0.35262
1993,17-29 y.,male,Civil servant,0.03821,51,1740,0.02920,0.04722
1993,17-29 y.,male,White-collar worker,0.15810,232,1740,0.14095,0.17524
1993,17-29 y.,male,Apprentice/ Trainee/ Intern,0.34626,575,1740,0.32390,0.36862
1993,17-29 y.,male,Not employed: Military/Community Service,0.03753,52,1740,0.02860,0.04646
1993,17-29 y.,male,Not employed: registered unemployed,0.05083,106,1740,0.04050,0.06115
1993,17-29 y.,male,Not employed: no further information,0.01685,36,1740,0.01080,0.02291
1993,17-29 y.,female,Self-employed,0.01801,35,1704,0.01169,0.02432
1993,17-29 y.,female,Blue-collar worker,0.10481,215,1704,0.09026,0.11935
1993,17-29 y.,female,White-collar worker,0.33892,515,1704,0.31644,0.36140
1993,17-29 y.,female,Apprentice/ Trainee/ Intern,0.29305,501,1704,0.27143,0.31467
1993,17-29 y.,female,Not employed: registered unemployed,0.08324,142,1704,0.07012,0.09636
1993,17-29 y.,female,Not employed: no further information,0.14044,296,1704,0.12394,0.15694
1993,30-45 y.,male,Self-employed,0.11542,205,1994,0.10139,0.12945
1993,30-45 y.,male,Blue-collar worker,0.37779,927,1994,0.35651,0.39908
1993,30-45 y.,male,Civil servant,0.08975,141,1994,0.07720,0.10230
1993,30-45 y.,male,White-collar worker,0.34124,612,1994,0.32042,0.36206
1993,30-45 y.,male,Not employed: registered unemployed,0.05272,109,1994,0.04291,0.06254
1993,30-45 y.,female,Self-employed,0.04926,96,2123,0.04005,0.05847
1993,30-45 y.,female,Blue-collar worker,0.15232,416,2123,0.13703,0.16760
1993,30-45 y.,female,Civil servant,0.03415,49,2123,0.02642,0.04187
1993,30-45 y.,female,White-collar worker,0.43455,876,2123,0.41345,0.45564
1993,30-45 y.,female,Apprentice/ Trainee/ Intern,0.01659,41,2123,0.01116,0.02202
1993,30-45 y.,female,Not employed: registered unemployed,0.06153,189,2123,0.05131,0.07176
1993,30-45 y.,female,Not employed: no further information,0.24107,456,2123,0.22287,0.25927
1993,46-65 y.,male,Self-employed,0.08414,153,1991,0.07194,0.09633
1993,46-65 y.,male,Blue-collar worker,0.27803,690,1991,0.25835,0.29772
1993,46-65 y.,male,Civil servant,0.07647,118,1991,0.06479,0.08814
1993,46-65 y.,male,White-collar worker,0.23422,412,1991,0.21561,0.25283
1993,46-65 y.,male,Not employed: Pensioner,0.22521,423,1991,0.20686,0.24357
1993,46-65 y.,male,Not employed: registered unemployed,0.09052,195,1991,0.07792,0.10313
1993,46-65 y.,female,Self-employed,0.04167,73,1896,0.03267,0.05067
1993,46-65 y.,female,Blue-collar worker,0.14188,314,1896,0.12617,0.15759
1993,46-65 y.,female,White-collar worker,0.25429,455,1896,0.23468,0.27390
1993,46-65 y.,female,Not employed: Pensioner,0.22778,436,1896,0.20890,0.24667
1993,46-65 y.,female,Not employed: registered unemployed,0.06879,169,1896,0.05740,0.08019
1993,46-65 y.,female,Not employed: no further information,0.24275,449,1896,0.22344,0.26205
1993,66 and older,male,Not employed: Pensioner,0.97110,537,537,0.95692,0.98528
1993,66 and older,female,Not employed: Pensioner,0.96667,880,880,0.95481,0.97854
1994,17-29 y.,male,Self-employed,0.02108,44,1612,0.01407,0.02810
1994,17-29 y.,male,Blue-collar worker,0.31995,588,1612,0.29718,0.34273
1994,17-29 y.,male,Civil servant,0.04327,58,1612,0.03334,0.05321
1994,17-29 y.,male,White-collar worker,0.15168,217,1612,0.13416,0.16919
1994,17-29 y.,male,Apprentice/ Trainee/ Intern,0.32845,505,1612,0.30552,0.35139
1994,17-29 y.,male,Not employed: Military/Community Service,0.04256,60,1612,0.03271,0.05242
1994,17-29 y.,male,Not employed: registered unemployed,0.07558,140,1612,0.06267,0.08848
1994,17-29 y.,female,Blue-collar worker,0.09383,183,1665,0.07982,0.10784
1994,17-29 y.,female,Civil servant,0.02757,38,1665,0.01970,0.03544
1994,17-29 y.,female,White-collar worker,0.32869,499,1665,0.30612,0.35126
1994,17-29 y.,female,Apprentice/ Trainee/ Intern,0.28968,498,1665,0.26788,0.31147
1994,17-29 y.,female,Not employed: registered unemployed,0.08511,139,1665,0.07170,0.09852
1994,17-29 y.,female,Not employed: no further information,0.15285,308,1665,0.13556,0.17014
1994,30-45 y.,male,Self-employed,0.11627,220,1974,0.10213,0.13042
1994,30-45 y.,male,Blue-collar worker,0.37260,866,1974,0.35127,0.39394
1994,30-45 y.,male,Civil servant,0.09017,143,1974,0.07753,0.10281
1994,30-45 y.,male,White-collar worker,0.33348,610,1974,0.31267,0.35428
1994,30-45 y.,male,Not employed: registered unemployed,0.05805,135,1974,0.04773,0.06837
1994,30-45 y.,female,Self-employed,0.05282,102,2086,0.04322,0.06242
1994,30-45 y.,female,Blue-collar worker,0.13644,367,2086,0.12171,0.15118
1994,30-45 y.,female,Civil servant,0.03742,53,2086,0.02927,0.04557
1994,30-45 y.,female,White-collar worker,0.43242,874,2086,0.41116,0.45369
1994,30-45 y.,female,Apprentice/ Trainee/ Intern,0.01404,31,2086,0.00899,0.01909
1994,30-45 y.,female,Not employed: registered unemployed,0.07711,211,2086,0.06566,0.08856
1994,30-45 y.,female,Not employed: no further information,0.23484,448,2086,0.21665,0.25304
1994,46-65 y.,male,Self-employed,0.08355,149,1966,0.07131,0.09578
1994,46-65 y.,male,Blue-collar worker,0.25543,629,1966,0.23615,0.27471
1994,46-65 y.,male,Civil servant,0.07726,114,1966,0.06545,0.08906
1994,46-65 y.,male,White-collar worker,0.24753,432,1966,0.22845,0.26662
1994,46-65 y.,male,Not employed: Pensioner,0.21764,400,1966,0.19940,0.23589
1994,46-65 y.,male,Not employed: registered unemployed,0.10486,211,1966,0.09131,0.11840
1994,46-65 y.,male,Not employed: no further information,0.01258,31,1966,0.00765,0.01751
1994,46-65 y.,female,Self-employed,0.03413,60,1889,0.02594,0.04232
1994,46-65 y.,female,Blue-collar worker,0.12631,300,1889,0.11132,0.14129
1994,46-65 y.,female,White-collar worker,0.26727,475,1889,0.24731,0.28723
1994,46-65 y.,female,Not employed: Pensioner,0.22261,416,1889,0.20385,0.24138
1994,46-65 y.,female,Not employed: registered unemployed,0.08104,196,1889,0.06873,0.09335
1994,46-65 y.,female,Not employed: no further information,0.24699,442,1889,0.22754,0.26644
1994,66 and older,male,Not employed: Pensioner,0.96769,548,548,0.95287,0.98251
1994,66 and older,female,Not employed: Pensioner,0.96693,887,887,0.95515,0.97870
1995,17-29 y.,male,Self-employed,0.02371,43,1612,0.01628,0.03114
1995,17-29 y.,male,Blue-collar worker,0.31147,584,1612,0.28886,0.33409
1995,17-29 y.,male,Civil servant,0.02994,45,1612,0.02162,0.03826
1995,17-29 y.,male,White-collar worker,0.15350,210,1612,0.13590,0.17110
1995,17-29 y.,male,Apprentice/ Trainee/ Intern,0.35699,564,1612,0.33359,0.38038
1995,17-29 y.,male,Not employed: Military/Community Service,0.04041,50,1612,0.03080,0.05003
1995,17-29 y.,male,Not employed: registered unemployed,0.06954,116,1612,0.05712,0.08196
1995,17-29 y.,female,Blue-collar worker,0.09449,178,1691,0.08054,0.10843
1995,17-29 y.,female,Civil servant,0.02808,37,1691,0.02020,0.03596
1995,17-29 y.,female,White-collar worker,0.32313,518,1691,0.30084,0.34543
1995,17-29 y.,female,Apprentice/ Trainee/ Intern,0.30910,521,1691,0.28707,0.33113
1995,17-29 y.,female,Not employed: registered unemployed,0.06931,119,1691,0.05720,0.08142
1995,17-29 y.,female,Not employed: no further information,0.16181,318,1691,0.14425,0.17937
1995,30-45 y.,male,Self-employed,0.10224,211,2120,0.08934,0.11514
1995,30-45 y.,male,Blue-collar worker,0.38683,970,2120,0.36609,0.40757
1995,30-45 y.,male,Civil servant,0.08987,143,2120,0.07769,0.10205
1995,30-45 y.,male,White-collar worker,0.33513,638,2120,0.31503,0.35523
1995,30-45 y.,male,Apprentice/ Trainee/ Intern,0.01773,33,2120,0.01211,0.02335
1995,30-45 y.,male,Not employed: registered unemployed,0.05218,125,2120,0.04272,0.06165
1995,30-45 y.,female,Self-employed,0.05849,115,2222,0.04873,0.06825
1995,30-45 y.,female,Blue-collar worker,0.12682,393,2222,0.11298,0.14066
1995,30-45 y.,female,Civil servant,0.04158,63,2222,0.03327,0.04988
1995,30-45 y.,female,White-collar worker,0.42228,927,2222,0.40174,0.44282
1995,30-45 y.,female,Not employed: registered unemployed,0.07991,217,2222,0.06863,0.09119
1995,30-45 y.,female,Not employed: no further information,0.23877,507,2222,0.22104,0.25650
1995,46-65 y.,male,Self-employed,0.08423,150,2021,0.07212,0.09634
1995,46-65 y.,male,Blue-collar worker,0.24993,649,2021,0.23105,0.26881
1995,46-65 y.,male,Civil servant,0.07303,114,2021,0.06168,0.08437
1995,46-65 y.,male,White-collar worker,0.25770,457,2021,0.23862,0.27677
1995,46-65 y.,male,Not employed: Pensioner,0.21524,406,2021,0.19731,0.23316
1995,46-65 y.,male,Not employed: registered unemployed,0.10468,214,2021,0.09133,0.11804
1995,46-65 y.,male,Not employed: no further information,0.01176,31,2021,0.00706,0.01646
1995,46-65 y.,female,Self-employed,0.03125,62,1904,0.02343,0.03907
1995,46-65 y.,female,Blue-collar worker,0.12290,298,1904,0.10814,0.13765
1995,46-65 y.,female,White-collar worker,0.27477,500,1904,0.25472,0.29483
1995,46-65 y.,female,Not employed: Pensioner,0.24066,429,1904,0.22146,0.25987
1995,46-65 y.,female,Not employed: registered unemployed,0.08755,203,1904,0.07485,0.10024
1995,46-65 y.,female,Not employed: no further information,0.22090,412,1904,0.20226,0.23954
1995,66 and older,male,Not employed: Pensioner,0.95865,564,564,0.94220,0.97509
1995,66 and older,female,Not employed: Pensioner,0.96273,892,892,0.95030,0.97517
1996,17-29 y.,male,Self-employed,0.03137,42,1529,0.02263,0.04011
1996,17-29 y.,male,Blue-collar worker,0.30465,508,1529,0.28157,0.32773
1996,17-29 y.,male,Civil servant,0.02700,37,1529,0.01887,0.03512
1996,17-29 y.,male,White-collar worker,0.16023,214,1529,0.14184,0.17862
1996,17-29 y.,male,Apprentice/ Trainee/ Intern,0.34590,524,1529,0.32205,0.36975
1996,17-29 y.,male,Not employed: Military/Community Service,0.03738,48,1529,0.02787,0.04689
1996,17-29 y.,male,Not employed: registered unemployed,0.07009,121,1529,0.05729,0.08289
1996,17-29 y.,male,Not employed: no further information,0.02182,35,1529,0.01450,0.02915
1996,17-29 y.,female,Blue-collar worker,0.10310,178,1598,0.08818,0.11801
1996,17-29 y.,female,Civil servant,0.03171,43,1598,0.02312,0.04031
1996,17-29 y.,female,White-collar worker,0.29590,467,1598,0.27351,0.31828
1996,17-29 y.,female,Apprentice/ Trainee/ Intern,0.31043,495,1598,0.28774,0.33312
1996,17-29 y.,female,Not employed: registered unemployed,0.07770,121,1598,0.06457,0.09083
1996,17-29 y.,female,Not employed: no further information,0.16492,294,1598,0.14672,0.18312
1996,30-45 y.,male,Self-employed,0.10125,215,2148,0.08849,0.11401
1996,30-45 y.,male,Blue-collar worker,0.38168,974,2148,0.36113,0.40223
1996,30-45 y.,male,Civil servant,0.08492,137,2148,0.07313,0.09671
1996,30-45 y.,male,White-collar worker,0.34469,647,2148,0.32459,0.36480
1996,30-45 y.,male,Apprentice/ Trainee/ Intern,0.01895,39,2148,0.01318,0.02472
1996,30-45 y.,male,Not employed: registered unemployed,0.05609,136,2148,0.04636,0.06582
1996,30-45 y.,female,Self-employed,0.05724,113,2219,0.04757,0.06691
1996,30-45 y.,female,Blue-collar worker,0.12962,379,2219,0.11564,0.14360
1996,30-45 y.,female,Civil servant,0.03217,55,2219,0.02482,0.03951
1996,30-45 y.,female,White-collar worker,0.44685,938,2219,0.42616,0.46754
1996,30-45 y.,female,Apprentice/ Trainee/ Intern,0.01813,39,2219,0.01257,0.02368
1996,30-45 y.,female,Not employed: registered unemployed,0.06974,182,2219,0.05914,0.08034
1996,30-45 y.,female,Not employed: no further information,0.23171,513,2219,0.21415,0.24927
1996,46-65 y.,male,Self-employed,0.09058,158,1963,0.07788,0.10328
1996,46-65 y.,male,Blue-collar worker,0.23395,592,1963,0.21522,0.25268
1996,46-65 y.,male,Civil servant,0.07097,112,1963,0.05961,0.08233
1996,46-65 y.,male,White-collar worker,0.25287,433,1963,0.23364,0.27211
1996,46-65 y.,male,Not employed: Pensioner,0.22694,412,1963,0.20841,0.24548
1996,46-65 y.,male,Not employed: registered unemployed,0.10953,224,1963,0.09571,0.12334
1996,46-65 y.,male,Not employed: no further information,0.01284,32,1963,0.00785,0.01782
1996,46-65 y.,female,Self-employed,0.03519,68,1886,0.02687,0.04350
1996,46-65 y.,female,Blue-collar worker,0.13178,301,1886,0.11651,0.14705
1996,46-65 y.,female,White-collar worker,0.26244,491,1886,0.24258,0.28230
1996,46-65 y.,female,Not employed: Pensioner,0.23718,420,1886,0.21798,0.25638
1996,46-65 y.,female,Not employed: registered unemployed,0.09070,209,1886,0.07773,0.10366
1996,46-65 y.,female,Not employed: no further information,0.21619,397,1886,0.19760,0.23477
1996,66 and older,male,Not employed: Pensioner,0.94684,570,570,0.92840,0.96527
1996,66 and older,female,Not employed: Pensioner,0.96272,902,902,0.95035,0.97509
1997,17-29 y.,male,Self-employed,0.03744,50,1458,0.02769,0.04719
1997,17-29 y.,male,Blue-collar worker,0.28974,456,1458,0.26645,0.31303
1997,17-29 y.,male,Civil servant,0.02830,34,1458,0.01979,0.03682
1997,17-29 y.,male,White-collar worker,0.15896,214,1458,0.14018,0.17773
1997,17-29 y.,male,Apprentice/ Trainee/ Intern,0.35852,531,1458,0.33390,0.38315
1997,17-29 y.,male,Not employed: Military/Community Service,0.04384,58,1458,0.03332,0.05435
1997,17-29 y.,male,Not employed: registered unemployed,0.06880,115,1458,0.05581,0.08180
1997,17-29 y.,female,Blue-collar worker,0.08810,138,1514,0.07382,0.10239
1997,17-29 y.,female,Civil servant,0.03614,47,1514,0.02674,0.04555
1997,17-29 y.,female,White-collar worker,0.27840,436,1514,0.25581,0.30098
1997,17-29 y.,female,Apprentice/ Trainee/ Intern,0.34614,510,1514,0.32217,0.37012
1997,17-29 y.,female,Not employed: registered unemployed,0.08397,121,1514,0.06999,0.09794
1997,17-29 y.,female,Not employed: no further information,0.15457,262,1514,0.13635,0.17278
1997,30-45 y.,male,Self-employed,0.09826,208,2126,0.08561,0.11092
1997,30-45 y.,male,Blue-collar worker,0.36184,921,2126,0.34141,0.38228
1997,30-45 y.,male,Civil servant,0.08638,144,2126,0.07443,0.09832
1997,30-45 y.,male,White-collar worker,0.34540,647,2126,0.32519,0.36562
1997,30-45 y.,male,Apprentice/ Trainee/ Intern,0.02083,48,2126,0.01476,0.02691
1997,30-45 y.,male,Not employed: registered unemployed,0.07368,158,2126,0.06257,0.08479
1997,30-45 y.,female,Self-employed,0.05621,114,2176,0.04653,0.06590
1997,30-45 y.,female,Blue-collar worker,0.12083,332,2176,0.10713,0.13453
1997,30-45 y.,female,Civil servant,0.03396,61,2176,0.02635,0.04157
1997,30-45 y.,female,White-collar worker,0.44752,932,2176,0.42662,0.46842
1997,30-45 y.,female,Apprentice/ Trainee/ Intern,0.01667,33,2176,0.01129,0.02205
1997,30-45 y.,female,Not employed: registered unemployed,0.07284,187,2176,0.06192,0.08376
1997,30-45 y.,female,Not employed: no further information,0.23976,517,2176,0.22182,0.25771
1997,46-65 y.,male,Self-employed,0.08639,149,1894,0.07373,0.09904
1997,46-65 y.,male,Blue-collar worker,0.21658,549,1894,0.19802,0.23514
1997,46-65 y.,male,Civil servant,0.07260,113,1894,0.06091,0.08429
1997,46-65 y.,male,White-collar worker,0.25905,435,1894,0.23932,0.27879
1997,46-65 y.,male,Not employed: Pensioner,0.22501,398,1894,0.20619,0.24382
1997,46-65 y.,male,Not employed: registered unemployed,0.12188,250,1894,0.10714,0.13662
1997,46-65 y.,female,Self-employed,0.03310,69,1913,0.02508,0.04112
1997,46-65 y.,female,Blue-collar worker,0.11353,264,1913,0.09931,0.12775
1997,46-65 y.,female,Civil servant,0.02017,31,1913,0.01387,0.02648
1997,46-65 y.,female,White-collar worker,0.28028,520,1913,0.26015,0.30041
1997,46-65 y.,female,Not employed: Pensioner,0.25320,440,1913,0.23371,0.27269
1997,46-65 y.,female,Not employed: registered unemployed,0.08759,205,1913,0.07491,0.10026
1997,46-65 y.,female,Not employed: no further information,0.20917,384,1913,0.19094,0.22740
1997,66 and older,male,Not employed: Pensioner,0.96143,610,610,0.94613,0.97672
1997,66 and older,female,Not employed: Pensioner,0.96159,905,905,0.94906,0.97411
1998,17-29 y.,male,Self-employed,0.02727,38,1538,0.01912,0.03541
1998,17-29 y.,male,Blue-collar worker,0.27359,449,1538,0.25130,0.29588
1998,17-29 y.,male,Civil servant,0.02017,32,1538,0.01314,0.02720
1998,17-29 y.,male,White-collar worker,0.17756,245,1538,0.15846,0.19667
1998,17-29 y.,male,Apprentice/ Trainee/ Intern,0.37725,591,1538,0.35302,0.40148
1998,17-29 y.,male,Not employed: Military/Community Service,0.03168,50,1538,0.02293,0.04044
1998,17-29 y.,male,Not employed: registered unemployed,0.07564,133,1538,0.06242,0.08886
1998,17-29 y.,female,Blue-collar worker,0.08506,136,1574,0.07127,0.09885
1998,17-29 y.,female,Civil servant,0.03296,44,1574,0.02413,0.04178
1998,17-29 y.,female,White-collar worker,0.27168,445,1574,0.24969,0.29366
1998,17-29 y.,female,Apprentice/ Trainee/ Intern,0.36801,564,1574,0.34417,0.39184
1998,17-29 y.,female,Not employed: registered unemployed,0.06122,102,1574,0.04937,0.07307
1998,17-29 y.,female,Not employed: no further information,0.16999,283,1574,0.15143,0.18855
1998,30-45 y.,male,Self-employed,0.09988,238,2337,0.08772,0.11204
1998,30-45 y.,male,Blue-collar worker,0.36608,993,2337,0.34655,0.38562
1998,30-45 y.,male,Civil servant,0.07739,153,2337,0.06655,0.08822
1998,30-45 y.,male,White-collar worker,0.34948,739,2337,0.33014,0.36881
1998,30-45 y.,male,Apprentice/ Trainee/ Intern,0.02251,47,2337,0.01649,0.02852
1998,30-45 y.,male,Not employed: registered unemployed,0.06896,167,2337,0.05868,0.07923
1998,30-45 y.,female,Self-employed,0.05901,131,2423,0.04962,0.06839
1998,30-45 y.,female,Blue-collar worker,0.12918,369,2423,0.11582,0.14254
1998,30-45 y.,female,Civil servant,0.03014,66,2423,0.02333,0.03695
1998,30-45 y.,female,White-collar worker,0.44342,1036,2423,0.42363,0.46320
1998,30-45 y.,female,Apprentice/ Trainee/ Intern,0.02353,48,2423,0.01749,0.02957
1998,30-45 y.,female,Not employed: registered unemployed,0.07103,200,2423,0.06080,0.08126
1998,30-45 y.,female,Not employed: no further information,0.23378,573,2423,0.21692,0.25063
1998,46-65 y.,male,Self-employed,0.09392,186,2154,0.08159,0.10624
1998,46-65 y.,male,Blue-collar worker,0.23350,600,2154,0.21563,0.25137
1998,46-65 y.,male,Civil servant,0.07145,138,2154,0.06057,0.08233
1998,46-65 y.,male,White-collar worker,0.24629,484,2154,0.22809,0.26448
1998,46-65 y.,male,Not employed: Pensioner,0.23369,487,2154,0.21582,0.25157
1998,46-65 y.,male,Not employed: registered unemployed,0.10681,259,2154,0.09377,0.11986
1998,46-65 y.,female,Self-employed,0.03490,87,2194,0.02722,0.04258
1998,46-65 y.,female,Blue-collar worker,0.10689,286,2194,0.09396,0.11983
1998,46-65 y.,female,Civil servant,0.02894,48,2194,0.02193,0.03596
1998,46-65 y.,female,White-collar worker,0.28276,604,2194,0.26391,0.30161
1998,46-65 y.,female,Not employed: Pensioner,0.24546,502,2194,0.22745,0.26347
1998,46-65 y.,female,Not employed: registered unemployed,0.08740,222,2194,0.07558,0.09922
1998,46-65 y.,female,Not employed: no further information,0.21155,445,2194,0.19445,0.22864
1998,66 and older,male,Not employed: Pensioner,0.96116,725,725,0.94708,0.97523
1998,66 and older,female,Not employed: Pensioner,0.95242,1036,1076,0.93969,0.96514
1998,66 and older,female,Not employed: no further information,0.02794,40,1076,0.01809,0.03780
1999,17-29 y.,male,Self-employed,0.02528,36,1423,0.01712,0.03344
1999,17-29 y.,male,Blue-collar worker,0.27999,432,1423,0.25666,0.30333
1999,17-29 y.,male,Civil servant,0.02188,31,1423,0.01428,0.02949
1999,17-29 y.,male,White-collar worker,0.16587,219,1423,0.14654,0.18521
1999,17-29 y.,male,Apprentice/ Trainee/ Intern,0.37636,545,1423,0.35118,0.40154
1999,17-29 y.,male,Not employed: Military/Community Service,0.03621,51,1423,0.02650,0.04592
1999,17-29 y.,male,Not employed: registered unemployed,0.07590,109,1423,0.06213,0.08966
1999,17-29 y.,female,Blue-collar worker,0.07736,126,1500,0.06384,0.09089
1999,17-29 y.,female,Civil servant,0.02629,36,1500,0.01819,0.03439
1999,17-29 y.,female,White-collar worker,0.31698,487,1500,0.29342,0.34053
1999,17-29 y.,female,Apprentice/ Trainee/ Intern,0.36087,523,1500,0.33656,0.38518
1999,17-29 y.,female,Not employed: registered unemployed,0.04949,82,1500,0.03851,0.06047
1999,17-29 y.,female,Not employed: no further information,0.15232,246,1500,0.13413,0.17051
1999,30-45 y.,male,Self-employed,0.11254,242,2300,0.09962,0.12546
1999,30-45 y.,male,Blue-collar worker,0.38209,995,2300,0.36223,0.40195
1999,30-45 y.,male,Civil servant,0.07253,142,2300,0.06192,0.08313
1999,30-45 y.,male,White-collar worker,0.35026,759,2300,0.33076,0.36976
1999,30-45 y.,male,Apprentice/ Trainee/ Intern,0.01718,37,2300,0.01187,0.02249
1999,30-45 y.,male,Not employed: registered unemployed,0.05176,125,2300,0.04270,0.06081
1999,30-45 y.,female,Self-employed,0.06579,141,2356,0.05578,0.07580
1999,30-45 y.,female,Blue-collar worker,0.14646,396,2356,0.13218,0.16074
1999,30-45 y.,female,Civil servant,0.03607,73,2356,0.02854,0.04360
1999,30-45 y.,female,White-collar worker,0.44013,1013,2356,0.42008,0.46017
1999,30-45 y.,female,Apprentice/ Trainee/ Intern,0.02976,64,2356,0.02289,0.03662
1999,30-45 y.,female,Not employed: registered unemployed,0.06539,161,2356,0.05541,0.07538
1999,30-45 y.,female,Not employed: no further information,0.20754,508,2356,0.19116,0.22392
1999,46-65 y.,male,Self-employed,0.09718,183,2052,0.08436,0.11000
1999,46-65 y.,male,Blue-collar worker,0.23943,563,2052,0.22097,0.25790
1999,46-65 y.,male,Civil servant,0.06665,125,2052,0.05585,0.07744
1999,46-65 y.,male,White-collar worker,0.24921,470,2052,0.23049,0.26793
1999,46-65 y.,male,Not employed: Pensioner,0.23942,482,2052,0.22095,0.25789
1999,46-65 y.,male,Not employed: registered unemployed,0.09675,229,2052,0.08395,0.10954
1999,46-65 y.,female,Self-employed,0.04071,92,2100,0.03225,0.04916
1999,46-65 y.,female,Blue-collar worker,0.11706,289,2100,0.10331,0.13081
1999,46-65 y.,female,Civil servant,0.02648,46,2100,0.01961,0.03335
1999,46-65 y.,female,White-collar worker,0.29764,589,2100,0.27808,0.31720
1999,46-65 y.,female,Not employed: Pensioner,0.24352,498,2100,0.22516,0.26189
1999,46-65 y.,female,Not employed: registered unemployed,0.07101,180,2100,0.06003,0.08200
1999,46-65 y.,female,Not employed: no further information,0.20089,406,2100,0.18375,0.21803
1999,66 and older,male,Not employed: Pensioner,0.95733,716,716,0.94251,0.97214
1999,66 and older,female,Not employed: Pensioner,0.95918,1001,1035,0.94712,0.97124
1999,66 and older,female,Not employed: no further information,0.02426,34,1035,0.01488,0.03364
2000,17-29 y.,male,Self-employed,0.03429,64,2219,0.02672,0.04186
2000,17-29 y.,male,Blue-collar worker,0.27610,609,2219,0.25749,0.29470
2000,17-29 y.,male,Civil servant,0.02498,53,2219,0.01849,0.03148
2000,17-29 y.,male,White-collar worker,0.17564,326,2219,0.15980,0.19147
2000,17-29 y.,male,Apprentice/ Trainee/ Intern,0.37210,893,2219,0.35198,0.39221
2000,17-29 y.,male,Not employed: Military/Community Service,0.03888,99,2219,0.03084,0.04693
2000,17-29 y.,male,Not employed: registered unemployed,0.05676,132,2219,0.04713,0.06638
2000,17-29 y.,male,Not employed: no further information,0.02076,43,2219,0.01483,0.02670
2000,17-29 y.,female,Self-employed,0.01876,33,2337,0.01326,0.02426
2000,17-29 y.,female,Blue-collar worker,0.09799,223,2337,0.08594,0.11005
2000,17-29 y.,female,Civil servant,0.01591,38,2337,0.01083,0.02098
2000,17-29 y.,female,White-collar worker,0.31491,688,2337,0.29608,0.33375
2000,17-29 y.,female,Apprentice/ Trainee/ Intern,0.35427,876,2337,0.33488,0.37367
2000,17-29 y.,female,Not employed: registered unemployed,0.04739,113,2337,0.03877,0.05601
2000,17-29 y.,female,Not employed: no further information,0.14896,366,2337,0.13452,0.16339
2000,30-45 y.,male,Self-employed,0.11260,432,3973,0.10277,0.12243
2000,30-45 y.,male,Blue-collar worker,0.38123,1559,3973,0.36613,0.39634
2000,30-45 y.,male,Civil servant,0.06108,242,3973,0.05363,0.06853
2000,30-45 y.,male,White-collar worker,0.36587,1408,3973,0.35089,0.38085
2000,30-45 y.,male,Apprentice/ Trainee/ Intern,0.01461,58,3973,0.01088,0.01834
2000,30-45 y.,male,Not employed: registered unemployed,0.05141,234,3973,0.04455,0.05828
2000,30-45 y.,male,Not employed: no further information,0.01067,40,3973,0.00747,0.01386
2000,30-45 y.,female,Self-employed,0.06491,256,4161,0.05742,0.07240
2000,30-45 y.,female,Blue-collar worker,0.14807,638,4161,0.13728,0.15886
2000,30-45 y.,female,Civil servant,0.02935,124,4161,0.02422,0.03448
2000,30-45 y.,female,White-collar worker,0.45569,1826,4161,0.44055,0.47082
2000,30-45 y.,female,Apprentice/ Trainee/ Intern,0.01502,60,4161,0.01132,0.01871
2000,30-45 y.,female,Not employed: Pensioner,0.00801,37,4161,0.00530,0.01072
2000,30-45 y.,female,Not employed: registered unemployed,0.05758,276,4161,0.05050,0.06466
2000,30-45 y.,female,Not employed: no further information,0.22138,944,4161,0.20877,0.23400
2000,46-65 y.,male,Self-employed,0.10092,353,3811,0.09136,0.11049
2000,46-65 y.,male,Blue-collar worker,0.25184,948,3811,0.23806,0.26563
2000,46-65 y.,male,Civil servant,0.06590,273,3811,0.05802,0.07378
2000,46-65 y.,male,White-collar worker,0.24124,892,3811,0.22765,0.25482
2000,46-65 y.,male,Not employed: Pensioner,0.24150,935,3811,0.22791,0.25509
2000,46-65 y.,male,Not employed: registered unemployed,0.08096,352,3811,0.07230,0.08962
2000,46-65 y.,male,Not employed: no further information,0.01484,58,3811,0.01100,0.01868
2000,46-65 y.,female,Self-employed,0.04137,163,3914,0.03513,0.04761
2000,46-65 y.,female,Blue-collar worker,0.11763,463,3914,0.10753,0.12772
