year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,5th Quintile,Not employed: no further information,0.05795,152,2388,0.04858,0.06733
1993,1st Quintile,Self-employed,0.01906,69,2574,0.01378,0.02435
1993,1st Quintile,Blue-collar worker,0.12761,550,2574,0.11472,0.14050
1993,1st Quintile,White-collar worker,0.05848,206,2574,0.04942,0.06755
1993,1st Quintile,Apprentice/ Trainee/ Intern,0.06983,284,2574,0.05998,0.07968
1993,1st Quintile,Not employed: Pensioner,0.30918,728,2574,0.29132,0.32703
1993,1st Quintile,Not employed: registered unemployed,0.09454,364,2574,0.08324,0.10585
1993,1st Quintile,Not employed: no further information,0.09402,373,2574,0.08274,0.10530
1993,2nd Quintile,Self-employed,0.01747,58,2794,0.01261,0.02233
1993,2nd Quintile,Blue-collar worker,0.17240,794,2794,0.15839,0.18641
1993,2nd Quintile,White-collar worker,0.13353,528,2794,0.12092,0.14615
1993,2nd Quintile,Apprentice/ Trainee/ Intern,0.06691,285,2794,0.05765,0.07618
1993,2nd Quintile,Not employed: Pensioner,0.24018,582,2794,0.22434,0.25603
1993,2nd Quintile,Not employed: registered unemployed,0.04730,222,2794,0.03943,0.05517
1993,2nd Quintile,Not employed: no further information,0.08586,325,2794,0.07547,0.09625
1993,3rd Quintile,Self-employed,0.02690,88,2664,0.02075,0.03304
1993,3rd Quintile,Blue-collar worker,0.18688,785,2664,0.17207,0.20169
1993,3rd Quintile,Civil servant,0.02245,78,2664,0.01682,0.02807
1993,3rd Quintile,White-collar worker,0.18811,656,2664,0.17326,0.20295
1993,3rd Quintile,Apprentice/ Trainee/ Intern,0.06472,261,2664,0.05538,0.07407
1993,3rd Quintile,Not employed: Pensioner,0.18821,393,2664,0.17336,0.20305
1993,3rd Quintile,Not employed: registered unemployed,0.03879,155,2664,0.03145,0.04612
1993,3rd Quintile,Not employed: no further information,0.08273,248,2664,0.07227,0.09320
1993,4th Quintile,Self-employed,0.04480,145,2588,0.03683,0.05277
1993,4th Quintile,Blue-collar worker,0.18393,695,2588,0.16900,0.19886
1993,4th Quintile,Civil servant,0.04224,105,2588,0.03449,0.04999
1993,4th Quintile,White-collar worker,0.25981,784,2588,0.24291,0.27671
1993,4th Quintile,Apprentice/ Trainee/ Intern,0.05969,197,2588,0.05056,0.06881
1993,4th Quintile,Not employed: Pensioner,0.15801,347,2588,0.14396,0.17207
1993,4th Quintile,Not employed: registered unemployed,0.03016,103,2588,0.02357,0.03676
1993,4th Quintile,Not employed: no further information,0.06973,212,2588,0.05992,0.07955
1993,5th Quintile,Self-employed,0.09734,262,2376,0.08542,0.10926
1993,5th Quintile,Blue-collar worker,0.11868,388,2376,0.10568,0.13169
1993,5th Quintile,Civil servant,0.08587,193,2376,0.07460,0.09714
1993,5th Quintile,White-collar worker,0.35459,932,2376,0.33535,0.37383
1993,5th Quintile,Apprentice/ Trainee/ Intern,0.04367,128,2376,0.03545,0.05189
1993,5th Quintile,Not employed: Pensioner,0.12450,260,2376,0.11123,0.13778
1993,5th Quintile,Not employed: registered unemployed,0.01968,68,2376,0.01409,0.02527
1993,5th Quintile,Not employed: no further information,0.05310,145,2376,0.04408,0.06212
1994,1st Quintile,Self-employed,0.01765,58,2504,0.01249,0.02281
1994,1st Quintile,Blue-collar worker,0.12019,517,2504,0.10745,0.13293
1994,1st Quintile,White-collar worker,0.05900,200,2504,0.04977,0.06823
1994,1st Quintile,Apprentice/ Trainee/ Intern,0.06435,262,2504,0.05474,0.07397
1994,1st Quintile,Not employed: Pensioner,0.29158,662,2504,0.27377,0.30939
1994,1st Quintile,Not employed: registered unemployed,0.10332,388,2504,0.09140,0.11525
1994,1st Quintile,Not employed: no further information,0.11068,417,2504,0.09839,0.12297
1994,2nd Quintile,Self-employed,0.02149,69,2656,0.01597,0.02700
1994,2nd Quintile,Blue-collar worker,0.16593,728,2656,0.15178,0.18008
1994,2nd Quintile,Civil servant,0.01690,39,2656,0.01200,0.02181
1994,2nd Quintile,White-collar worker,0.11758,447,2656,0.10533,0.12983
1994,2nd Quintile,Apprentice/ Trainee/ Intern,0.06359,245,2656,0.05431,0.07287
1994,2nd Quintile,Not employed: Pensioner,0.24240,577,2656,0.22610,0.25870
1994,2nd Quintile,Not employed: registered unemployed,0.05247,227,2656,0.04399,0.06095
1994,2nd Quintile,Not employed: no further information,0.09211,324,2656,0.08111,0.10311
1994,3rd Quintile,Self-employed,0.02935,108,2696,0.02298,0.03573
1994,3rd Quintile,Blue-collar worker,0.18435,730,2696,0.16971,0.19899
1994,3rd Quintile,Civil servant,0.02277,78,2696,0.01714,0.02840
1994,3rd Quintile,White-collar worker,0.18826,683,2696,0.17350,0.20302
1994,3rd Quintile,Apprentice/ Trainee/ Intern,0.06207,256,2696,0.05296,0.07118
1994,3rd Quintile,Not employed: Pensioner,0.20704,431,2696,0.19174,0.22234
1994,3rd Quintile,Not employed: registered unemployed,0.04832,186,2696,0.04022,0.05642
1994,3rd Quintile,Not employed: no further information,0.06969,224,2696,0.06008,0.07931
1994,4th Quintile,Self-employed,0.04121,115,2528,0.03346,0.04896
1994,4th Quintile,Blue-collar worker,0.16762,620,2528,0.15306,0.18219
1994,4th Quintile,Civil servant,0.04370,114,2528,0.03573,0.05167
1994,4th Quintile,White-collar worker,0.27788,815,2528,0.26042,0.29535
1994,4th Quintile,Apprentice/ Trainee/ Intern,0.05710,198,2528,0.04805,0.06615
1994,4th Quintile,Not employed: Pensioner,0.15850,350,2528,0.14426,0.17274
1994,4th Quintile,Not employed: registered unemployed,0.03374,123,2528,0.02670,0.04078
1994,4th Quintile,Not employed: no further information,0.06484,193,2528,0.05524,0.07444
1994,5th Quintile,Self-employed,0.09427,269,2405,0.08259,0.10595
1994,5th Quintile,Blue-collar worker,0.09992,345,2405,0.08793,0.11190
1994,5th Quintile,Civil servant,0.08600,191,2405,0.07480,0.09721
1994,5th Quintile,White-collar worker,0.35551,964,2405,0.33638,0.37465
1994,5th Quintile,Apprentice/ Trainee/ Intern,0.03291,108,2405,0.02578,0.04005
1994,5th Quintile,Not employed: Pensioner,0.13307,275,2405,0.11950,0.14665
1994,5th Quintile,Not employed: registered unemployed,0.03274,111,2405,0.02562,0.03985
1994,5th Quintile,Not employed: no further information,0.05689,142,2405,0.04763,0.06615
1995,1st Quintile,Self-employed,0.02047,64,2517,0.01494,0.02601
1995,1st Quintile,Blue-collar worker,0.12859,577,2517,0.11551,0.14167
1995,1st Quintile,White-collar worker,0.06623,213,2517,0.05651,0.07595
1995,1st Quintile,Apprentice/ Trainee/ Intern,0.07658,291,2517,0.06619,0.08697
1995,1st Quintile,Not employed: Pensioner,0.22745,519,2517,0.21107,0.24383
1995,1st Quintile,Not employed: registered unemployed,0.09802,384,2517,0.08641,0.10964
1995,1st Quintile,Not employed: no further information,0.11732,469,2517,0.10474,0.12989
1995,2nd Quintile,Self-employed,0.02155,76,2871,0.01624,0.02686
1995,2nd Quintile,Blue-collar worker,0.15852,771,2871,0.14516,0.17188
1995,2nd Quintile,Civil servant,0.00990,36,2871,0.00628,0.01353
1995,2nd Quintile,White-collar worker,0.12090,482,2871,0.10897,0.13283
1995,2nd Quintile,Apprentice/ Trainee/ Intern,0.06037,273,2871,0.05166,0.06908
1995,2nd Quintile,Not employed: Pensioner,0.27363,660,2871,0.25732,0.28994
1995,2nd Quintile,Not employed: registered unemployed,0.05818,232,2871,0.04961,0.06674
1995,2nd Quintile,Not employed: no further information,0.08145,341,2871,0.07145,0.09146
1995,3rd Quintile,Self-employed,0.03145,114,2709,0.02488,0.03802
1995,3rd Quintile,Blue-collar worker,0.18816,770,2709,0.17344,0.20288
1995,3rd Quintile,Civil servant,0.01726,62,2709,0.01235,0.02216
1995,3rd Quintile,White-collar worker,0.18864,675,2709,0.17391,0.20338
1995,3rd Quintile,Apprentice/ Trainee/ Intern,0.05630,244,2709,0.04762,0.06498
1995,3rd Quintile,Not employed: Pensioner,0.21794,473,2709,0.20239,0.23349
1995,3rd Quintile,Not employed: registered unemployed,0.04297,154,2709,0.03534,0.05061
1995,3rd Quintile,Not employed: no further information,0.06741,217,2709,0.05797,0.07686
1995,4th Quintile,Self-employed,0.03911,113,2652,0.03173,0.04648
1995,4th Quintile,Blue-collar worker,0.17442,668,2652,0.15997,0.18887
1995,4th Quintile,Civil servant,0.04491,117,2652,0.03703,0.05280
1995,4th Quintile,White-collar worker,0.27222,880,2652,0.25528,0.28917
1995,4th Quintile,Apprentice/ Trainee/ Intern,0.05576,206,2652,0.04702,0.06449
1995,4th Quintile,Not employed: Pensioner,0.18009,377,2652,0.16546,0.19472
1995,4th Quintile,Not employed: registered unemployed,0.03318,121,2652,0.02636,0.04000
1995,4th Quintile,Not employed: no further information,0.06018,170,2652,0.05112,0.06923
1995,5th Quintile,Self-employed,0.08471,249,2455,0.07369,0.09572
1995,5th Quintile,Blue-collar worker,0.08158,296,2455,0.07075,0.09241
1995,5th Quintile,Civil servant,0.08889,203,2455,0.07763,0.10015
1995,5th Quintile,White-collar worker,0.35936,1005,2455,0.34038,0.37835
1995,5th Quintile,Apprentice/ Trainee/ Intern,0.04629,148,2455,0.03797,0.05460
1995,5th Quintile,Not employed: Pensioner,0.14409,305,2455,0.13019,0.15798
1995,5th Quintile,Not employed: registered unemployed,0.03029,103,2455,0.02351,0.03707
1995,5th Quintile,Not employed: no further information,0.05729,146,2455,0.04809,0.06648
1996,1st Quintile,Self-employed,0.01709,54,2552,0.01206,0.02212
1996,1st Quintile,Blue-collar worker,0.13720,597,2552,0.12385,0.15055
1996,1st Quintile,White-collar worker,0.06787,224,2552,0.05810,0.07763
1996,1st Quintile,Apprentice/ Trainee/ Intern,0.07475,300,2552,0.06454,0.08496
1996,1st Quintile,Not employed: Pensioner,0.24170,543,2552,0.22509,0.25831
1996,1st Quintile,Not employed: registered unemployed,0.09578,370,2552,0.08436,0.10720
1996,1st Quintile,Not employed: no further information,0.11371,464,2552,0.10139,0.12603
1996,2nd Quintile,Self-employed,0.02074,82,2619,0.01528,0.02620
1996,2nd Quintile,Blue-collar worker,0.15663,704,2619,0.14271,0.17055
1996,2nd Quintile,Civil servant,0.01092,38,2619,0.00694,0.01490
1996,2nd Quintile,White-collar worker,0.13140,450,2619,0.11846,0.14434
1996,2nd Quintile,Apprentice/ Trainee/ Intern,0.05692,244,2619,0.04805,0.06580
1996,2nd Quintile,Not employed: Pensioner,0.25152,565,2619,0.23489,0.26814
1996,2nd Quintile,Not employed: registered unemployed,0.05260,208,2619,0.04405,0.06115
1996,2nd Quintile,Not employed: no further information,0.09065,328,2619,0.07965,0.10165
1996,3rd Quintile,Self-employed,0.03194,101,2672,0.02527,0.03861
1996,3rd Quintile,Blue-collar worker,0.18192,747,2672,0.16729,0.19655
1996,3rd Quintile,Civil servant,0.02371,73,2672,0.01794,0.02948
1996,3rd Quintile,White-collar worker,0.17945,630,2672,0.16489,0.19400
1996,3rd Quintile,Apprentice/ Trainee/ Intern,0.05839,228,2672,0.04950,0.06729
1996,3rd Quintile,Not employed: Pensioner,0.23084,523,2672,0.21486,0.24682
1996,3rd Quintile,Not employed: registered unemployed,0.04903,173,2672,0.04084,0.05722
1996,3rd Quintile,Not employed: no further information,0.06017,197,2672,0.05115,0.06919
1996,4th Quintile,Self-employed,0.04517,135,2690,0.03732,0.05302
1996,4th Quintile,Blue-collar worker,0.16843,622,2690,0.15429,0.18258
1996,4th Quintile,Civil servant,0.03931,109,2690,0.03196,0.04665
1996,4th Quintile,White-collar worker,0.26904,888,2690,0.25228,0.28581
1996,4th Quintile,Apprentice/ Trainee/ Intern,0.04795,192,2690,0.03987,0.05602
1996,4th Quintile,Not employed: Pensioner,0.18097,420,2690,0.16642,0.19553
1996,4th Quintile,Not employed: registered unemployed,0.04033,145,2690,0.03289,0.04776
1996,4th Quintile,Not employed: no further information,0.05903,179,2690,0.05013,0.06794
1996,5th Quintile,Self-employed,0.09767,274,2429,0.08586,0.10948
1996,5th Quintile,Blue-collar worker,0.07723,269,2429,0.06661,0.08785
1996,5th Quintile,Civil servant,0.07853,182,2429,0.06783,0.08923
1996,5th Quintile,White-collar worker,0.35854,1003,2429,0.33947,0.37762
1996,5th Quintile,Apprentice/ Trainee/ Intern,0.04683,153,2429,0.03843,0.05524
1996,5th Quintile,Not employed: Pensioner,0.15207,293,2429,0.13779,0.16636
1996,5th Quintile,Not employed: registered unemployed,0.02767,97,2429,0.02114,0.03419
1996,5th Quintile,Not employed: no further information,0.05804,158,2429,0.04874,0.06734
1997,1st Quintile,Self-employed,0.02364,62,2364,0.01751,0.02976
1997,1st Quintile,Blue-collar worker,0.10961,477,2364,0.09701,0.12221
1997,1st Quintile,White-collar worker,0.06384,205,2364,0.05399,0.07370
1997,1st Quintile,Apprentice/ Trainee/ Intern,0.07592,289,2364,0.06524,0.08660
1997,1st Quintile,Not employed: Pensioner,0.24734,534,2364,0.22995,0.26474
1997,1st Quintile,Not employed: registered unemployed,0.11089,365,2364,0.09823,0.12355
1997,1st Quintile,Not employed: no further information,0.11631,432,2364,0.10338,0.12923
1997,2nd Quintile,Self-employed,0.01548,71,2698,0.01082,0.02014
1997,2nd Quintile,Blue-collar worker,0.15642,694,2698,0.14271,0.17013
1997,2nd Quintile,White-collar worker,0.14305,476,2698,0.12984,0.15626
1997,2nd Quintile,Apprentice/ Trainee/ Intern,0.06525,286,2698,0.05593,0.07457
1997,2nd Quintile,Not employed: Pensioner,0.26371,624,2698,0.24708,0.28034
1997,2nd Quintile,Not employed: registered unemployed,0.05763,247,2698,0.04883,0.06642
1997,2nd Quintile,Not employed: no further information,0.07541,300,2698,0.06544,0.08537
1997,3rd Quintile,Self-employed,0.02347,90,2610,0.01766,0.02928
1997,3rd Quintile,Blue-collar worker,0.16175,653,2610,0.14762,0.17588
1997,3rd Quintile,Civil servant,0.02472,84,2610,0.01876,0.03067
1997,3rd Quintile,White-collar worker,0.18047,630,2610,0.16571,0.19523
1997,3rd Quintile,Apprentice/ Trainee/ Intern,0.05904,228,2610,0.05000,0.06809
1997,3rd Quintile,Not employed: Pensioner,0.24076,513,2610,0.22435,0.25716
1997,3rd Quintile,Not employed: registered unemployed,0.05055,192,2610,0.04214,0.05896
1997,3rd Quintile,Not employed: no further information,0.06905,220,2610,0.05932,0.07878
1997,4th Quintile,Self-employed,0.04153,128,2641,0.03392,0.04914
1997,4th Quintile,Blue-collar worker,0.16145,596,2641,0.14742,0.17549
1997,4th Quintile,Civil servant,0.04206,110,2641,0.03440,0.04972
1997,4th Quintile,White-collar worker,0.28680,906,2641,0.26954,0.30405
1997,4th Quintile,Apprentice/ Trainee/ Intern,0.05309,201,2641,0.04454,0.06165
1997,4th Quintile,Not employed: Pensioner,0.17814,405,2641,0.16355,0.19274
1997,4th Quintile,Not employed: registered unemployed,0.03914,138,2641,0.03174,0.04654
1997,4th Quintile,Not employed: no further information,0.05420,157,2641,0.04557,0.06284
1997,5th Quintile,Self-employed,0.10299,285,2404,0.09083,0.11514
1997,5th Quintile,Blue-collar worker,0.07802,245,2404,0.06730,0.08874
1997,5th Quintile,Civil servant,0.08462,203,2404,0.07349,0.09575
1997,5th Quintile,White-collar worker,0.34137,972,2404,0.32241,0.36033
1997,5th Quintile,Apprentice/ Trainee/ Intern,0.04034,131,2404,0.03248,0.04821
1997,5th Quintile,Not employed: Pensioner,0.16073,321,2404,0.14604,0.17541
1997,5th Quintile,Not employed: registered unemployed,0.03005,96,2404,0.02322,0.03687
1997,5th Quintile,Not employed: no further information,0.05927,151,2404,0.04983,0.06871
1998,1st Quintile,Self-employed,0.01393,51,2321,0.00916,0.01870
1998,1st Quintile,Blue-collar worker,0.12148,474,2321,0.10819,0.13477
1998,1st Quintile,White-collar worker,0.07594,229,2321,0.06516,0.08672
1998,1st Quintile,Apprentice/ Trainee/ Intern,0.08474,296,2321,0.07341,0.09608
1998,1st Quintile,Not employed: Pensioner,0.21888,471,2321,0.20205,0.23570
1998,1st Quintile,Not employed: registered unemployed,0.11829,384,2321,0.10515,0.13143
1998,1st Quintile,Not employed: no further information,0.11181,416,2321,0.09898,0.12463
1998,2nd Quintile,Self-employed,0.01830,56,2474,0.01302,0.02358
1998,2nd Quintile,Blue-collar worker,0.16112,641,2474,0.14663,0.17561
1998,2nd Quintile,White-collar worker,0.13714,453,2474,0.12358,0.15070
1998,2nd Quintile,Apprentice/ Trainee/ Intern,0.06930,275,2474,0.05929,0.07931
1998,2nd Quintile,Not employed: Pensioner,0.24688,548,2474,0.22988,0.26387
1998,2nd Quintile,Not employed: registered unemployed,0.05489,220,2474,0.04591,0.06387
1998,2nd Quintile,Not employed: no further information,0.07940,281,2474,0.06874,0.09005
1998,3rd Quintile,Self-employed,0.02596,88,2571,0.01981,0.03210
1998,3rd Quintile,Blue-collar worker,0.17315,643,2571,0.15852,0.18778
1998,3rd Quintile,Civil servant,0.01864,66,2571,0.01341,0.02387
1998,3rd Quintile,White-collar worker,0.17842,604,2571,0.16362,0.19322
1998,3rd Quintile,Apprentice/ Trainee/ Intern,0.05992,240,2571,0.05075,0.06910
1998,3rd Quintile,Not employed: Pensioner,0.26893,574,2571,0.25179,0.28608
1998,3rd Quintile,Not employed: registered unemployed,0.04253,162,2571,0.03473,0.05033
1998,3rd Quintile,Not employed: no further information,0.06051,194,2571,0.05129,0.06973
1998,4th Quintile,Self-employed,0.04249,141,2597,0.03473,0.05024
1998,4th Quintile,Blue-collar worker,0.16023,564,2597,0.14612,0.17434
1998,4th Quintile,Civil servant,0.04282,113,2597,0.03503,0.05061
1998,4th Quintile,White-collar worker,0.27481,862,2597,0.25764,0.29199
1998,4th Quintile,Apprentice/ Trainee/ Intern,0.05656,190,2597,0.04768,0.06545
1998,4th Quintile,Not employed: Pensioner,0.19735,432,2597,0.18204,0.21266
1998,4th Quintile,Not employed: registered unemployed,0.03925,126,2597,0.03178,0.04672
1998,4th Quintile,Not employed: no further information,0.05514,169,2597,0.04636,0.06392
1998,5th Quintile,Self-employed,0.10289,283,2284,0.09043,0.11536
1998,5th Quintile,Blue-collar worker,0.06315,212,2284,0.05317,0.07312
1998,5th Quintile,Civil servant,0.08258,189,2284,0.07129,0.09387
1998,5th Quintile,White-collar worker,0.34415,937,2284,0.32466,0.36364
1998,5th Quintile,Apprentice/ Trainee/ Intern,0.04164,123,2284,0.03345,0.04984
1998,5th Quintile,Not employed: Pensioner,0.16899,313,2284,0.15361,0.18436
1998,5th Quintile,Not employed: registered unemployed,0.02743,82,2284,0.02073,0.03414
1998,5th Quintile,Not employed: no further information,0.05865,145,2284,0.04901,0.06829
1999,1st Quintile,Self-employed,0.01429,50,2578,0.00971,0.01887
1999,1st Quintile,Blue-collar worker,0.14060,580,2578,0.12718,0.15402
1999,1st Quintile,White-collar worker,0.07868,272,2578,0.06829,0.08908
1999,1st Quintile,Apprentice/ Trainee/ Intern,0.08857,337,2578,0.07760,0.09954
1999,1st Quintile,Not employed: Pensioner,0.22125,555,2578,0.20522,0.23727
1999,1st Quintile,Not employed: registered unemployed,0.09281,341,2578,0.08161,0.10402
1999,1st Quintile,Not employed: no further information,0.10924,443,2578,0.09720,0.12129
1999,2nd Quintile,Self-employed,0.02469,79,2834,0.01898,0.03041
1999,2nd Quintile,Blue-collar worker,0.17838,763,2834,0.16428,0.19248
1999,2nd Quintile,White-collar worker,0.13747,522,2834,0.12479,0.15015
1999,2nd Quintile,Apprentice/ Trainee/ Intern,0.06481,290,2834,0.05575,0.07388
1999,2nd Quintile,Not employed: Pensioner,0.27171,692,2834,0.25533,0.28810
1999,2nd Quintile,Not employed: registered unemployed,0.04821,202,2834,0.04032,0.05610
1999,2nd Quintile,Not employed: no further information,0.07082,286,2834,0.06137,0.08027
1999,3rd Quintile,Self-employed,0.03008,106,2816,0.02377,0.03639
1999,3rd Quintile,Blue-collar worker,0.16332,677,2816,0.14967,0.17698
1999,3rd Quintile,Civil servant,0.02092,76,2816,0.01563,0.02620
1999,3rd Quintile,White-collar worker,0.19971,716,2816,0.18494,0.21448
1999,3rd Quintile,Apprentice/ Trainee/ Intern,0.06129,234,2816,0.05243,0.07015
1999,3rd Quintile,Not employed: Pensioner,0.24571,637,2816,0.22981,0.26162
1999,3rd Quintile,Not employed: registered unemployed,0.04173,164,2816,0.03434,0.04911
1999,3rd Quintile,Not employed: no further information,0.05821,206,2816,0.04956,0.06686
1999,4th Quintile,Self-employed,0.04729,162,2757,0.03937,0.05522
1999,4th Quintile,Blue-collar worker,0.16009,563,2757,0.14639,0.17378
1999,4th Quintile,Civil servant,0.03838,123,2757,0.03121,0.04555
1999,4th Quintile,White-collar worker,0.28612,969,2757,0.26925,0.30300
1999,4th Quintile,Apprentice/ Trainee/ Intern,0.04487,171,2757,0.03714,0.05260
1999,4th Quintile,Not employed: Pensioner,0.20434,491,2757,0.18928,0.21939
1999,4th Quintile,Not employed: registered unemployed,0.02716,113,2757,0.02110,0.03323
1999,4th Quintile,Not employed: no further information,0.05000,165,2757,0.04187,0.05814
1999,5th Quintile,Self-employed,0.11349,340,2599,0.10129,0.12568
1999,5th Quintile,Blue-collar worker,0.06801,228,2599,0.05833,0.07769
1999,5th Quintile,Civil servant,0.07992,220,2599,0.06949,0.09035
1999,5th Quintile,White-collar worker,0.34214,1071,2599,0.32390,0.36038
1999,5th Quintile,Apprentice/ Trainee/ Intern,0.04494,156,2599,0.03697,0.05291
1999,5th Quintile,Not employed: Pensioner,0.16512,360,2599,0.15084,0.17939
1999,5th Quintile,Not employed: registered unemployed,0.02220,66,2599,0.01654,0.02787
1999,5th Quintile,Not employed: no further information,0.05894,158,2599,0.04988,0.06799
2000,1st Quintile,Self-employed,0.01998,66,2556,0.01455,0.02541
2000,1st Quintile,Blue-collar worker,0.13090,522,2556,0.11782,0.14397
2000,1st Quintile,White-collar worker,0.07643,257,2556,0.06613,0.08673
2000,1st Quintile,Apprentice/ Trainee/ Intern,0.08266,317,2556,0.07198,0.09334
2000,1st Quintile,Not employed: Pensioner,0.25812,647,2556,0.24116,0.27509
2000,1st Quintile,Not employed: registered unemployed,0.09104,349,2556,0.07989,0.10219
2000,1st Quintile,Not employed: no further information,0.09985,398,2556,0.08823,0.11148
2000,2nd Quintile,Self-employed,0.02341,80,2696,0.01770,0.02911
2000,2nd Quintile,Blue-collar worker,0.17556,732,2696,0.16120,0.18993
2000,2nd Quintile,White-collar worker,0.13339,493,2696,0.12055,0.14622
2000,2nd Quintile,Apprentice/ Trainee/ Intern,0.06106,252,2696,0.05202,0.07010
2000,2nd Quintile,Not employed: Pensioner,0.26723,664,2696,0.25052,0.28393
2000,2nd Quintile,Not employed: registered unemployed,0.04467,191,2696,0.03687,0.05247
2000,2nd Quintile,Not employed: no further information,0.07080,284,2696,0.06111,0.08048
2000,3rd Quintile,Self-employed,0.02628,89,2713,0.02026,0.03230
2000,3rd Quintile,Blue-collar worker,0.17637,664,2713,0.16202,0.19071
2000,3rd Quintile,Civil servant,0.01953,67,2713,0.01433,0.02474
2000,3rd Quintile,White-collar worker,0.20847,716,2713,0.19318,0.22376
2000,3rd Quintile,Apprentice/ Trainee/ Intern,0.05927,241,2713,0.05039,0.06816
2000,3rd Quintile,Not employed: Pensioner,0.23297,587,2713,0.21706,0.24888
2000,3rd Quintile,Not employed: registered unemployed,0.03842,147,2713,0.03119,0.04566
2000,3rd Quintile,Not employed: no further information,0.05878,202,2713,0.04993,0.06763
2000,4th Quintile,Self-employed,0.05130,152,2675,0.04294,0.05966
2000,4th Quintile,Blue-collar worker,0.15446,540,2675,0.14076,0.16816
2000,4th Quintile,Civil servant,0.03046,110,2675,0.02394,0.03697
2000,4th Quintile,White-collar worker,0.28718,968,2675,0.27003,0.30433
2000,4th Quintile,Apprentice/ Trainee/ Intern,0.04695,180,2675,0.03893,0.05497
2000,4th Quintile,Not employed: Pensioner,0.21232,489,2675,0.19682,0.22782
2000,4th Quintile,Not employed: registered unemployed,0.02123,93,2675,0.01577,0.02670
2000,4th Quintile,Not employed: no further information,0.04418,143,2675,0.03639,0.05197
2000,5th Quintile,Self-employed,0.10494,315,2524,0.09298,0.11690
2000,5th Quintile,Blue-collar worker,0.06450,225,2524,0.05492,0.07409
2000,5th Quintile,Civil servant,0.08411,227,2524,0.07328,0.09494
2000,5th Quintile,White-collar worker,0.34513,1042,2524,0.32658,0.36368
2000,5th Quintile,Apprentice/ Trainee/ Intern,0.04591,145,2524,0.03774,0.05407
2000,5th Quintile,Not employed: Pensioner,0.16287,336,2524,0.14846,0.17728
2000,5th Quintile,Not employed: registered unemployed,0.01983,70,2524,0.01439,0.02527
2000,5th Quintile,Not employed: no further information,0.06066,164,2524,0.05135,0.06998
2001,1st Quintile,Self-employed,0.01598,82,3844,0.01201,0.01994
2001,1st Quintile,Blue-collar worker,0.13639,753,3844,0.12554,0.14724
2001,1st Quintile,White-collar worker,0.08178,416,3844,0.07311,0.09044
2001,1st Quintile,Apprentice/ Trainee/ Intern,0.08697,484,3844,0.07806,0.09588
2001,1st Quintile,Not employed: Pensioner,0.24209,989,3844,0.22855,0.25563
2001,1st Quintile,Not employed: registered unemployed,0.10268,570,3844,0.09308,0.11227
2001,1st Quintile,Not employed: no further information,0.09363,550,3844,0.08442,0.10284
2001,2nd Quintile,Self-employed,0.02338,121,4323,0.01888,0.02789
2001,2nd Quintile,Blue-collar worker,0.17605,1035,4323,0.16469,0.18740
2001,2nd Quintile,Civil servant,0.00773,45,4323,0.00512,0.01035
2001,2nd Quintile,White-collar worker,0.14228,816,4323,0.13187,0.15270
2001,2nd Quintile,Apprentice/ Trainee/ Intern,0.05918,403,4323,0.05215,0.06622
2001,2nd Quintile,Not employed: Pensioner,0.26412,1198,4323,0.25098,0.27727
2001,2nd Quintile,Not employed: registered unemployed,0.04400,283,4323,0.03789,0.05012
2001,2nd Quintile,Not employed: no further information,0.06731,422,4323,0.05984,0.07478
2001,3rd Quintile,Self-employed,0.02453,146,4507,0.02001,0.02904
2001,3rd Quintile,Blue-collar worker,0.18719,1064,4507,0.17580,0.19857
2001,3rd Quintile,Civil servant,0.01681,106,4507,0.01306,0.02057
2001,3rd Quintile,White-collar worker,0.20920,1191,4507,0.19732,0.22108
2001,3rd Quintile,Apprentice/ Trainee/ Intern,0.05429,353,4507,0.04767,0.06091
2001,3rd Quintile,Not employed: Pensioner,0.23569,1091,4507,0.22329,0.24808
2001,3rd Quintile,Not employed: registered unemployed,0.03356,201,4507,0.02830,0.03882
2001,3rd Quintile,Not employed: no further information,0.06347,355,4507,0.05635,0.07059
2001,4th Quintile,Self-employed,0.04967,268,4582,0.04338,0.05596
2001,4th Quintile,Blue-collar worker,0.14641,801,4582,0.13617,0.15665
2001,4th Quintile,Civil servant,0.03784,216,4582,0.03232,0.04337
2001,4th Quintile,White-collar worker,0.29182,1609,4582,0.27866,0.30499
2001,4th Quintile,Apprentice/ Trainee/ Intern,0.05411,336,4582,0.04756,0.06066
2001,4th Quintile,Not employed: Pensioner,0.19570,898,4582,0.18421,0.20719
2001,4th Quintile,Not employed: registered unemployed,0.02490,157,4582,0.02039,0.02941
2001,4th Quintile,Not employed: no further information,0.05027,297,4582,0.04395,0.05660
2001,5th Quintile,Self-employed,0.12277,595,4517,0.11319,0.13234
2001,5th Quintile,Blue-collar worker,0.06286,343,4517,0.05578,0.06994
2001,5th Quintile,Civil servant,0.07696,404,4517,0.06919,0.08474
2001,5th Quintile,White-collar worker,0.33910,1769,4517,0.32529,0.35291
2001,5th Quintile,Apprentice/ Trainee/ Intern,0.03831,232,4517,0.03271,0.04390
2001,5th Quintile,Not employed: Pensioner,0.17779,758,4517,0.16664,0.18894
2001,5th Quintile,Not employed: registered unemployed,0.01892,102,4517,0.01494,0.02289
2001,5th Quintile,Not employed: no further information,0.05993,314,4517,0.05301,0.06685
