year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Lower Secondary Level,female,Not employed: Pensioner,0.46708,546,1603,0.44265,0.49152
1994,Lower Secondary Level,female,Not employed: registered unemployed,0.04390,99,1603,0.03387,0.05393
1994,Lower Secondary Level,female,Not employed: no further information,0.20003,365,1603,0.18044,0.21962
1994,Upper Secondary Level,male,Self-employed,0.05673,184,3286,0.04882,0.06465
1994,Upper Secondary Level,male,Blue-collar worker,0.34100,1390,3286,0.32479,0.35721
1994,Upper Secondary Level,male,Civil servant,0.05226,153,3286,0.04465,0.05987
1994,Upper Secondary Level,male,White-collar worker,0.18979,546,3286,0.17638,0.20320
1994,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04035,163,3286,0.03362,0.04708
1994,Upper Secondary Level,male,Not employed: Pensioner,0.23217,562,3286,0.21773,0.24661
1994,Upper Secondary Level,male,Not employed: Military/Community Service,0.01379,47,3286,0.00980,0.01778
1994,Upper Secondary Level,male,Not employed: registered unemployed,0.06563,241,3286,0.05716,0.07410
1994,Upper Secondary Level,female,Self-employed,0.02071,81,3246,0.01581,0.02561
1994,Upper Secondary Level,female,Blue-collar worker,0.09097,398,3246,0.08108,0.10086
1994,Upper Secondary Level,female,Civil servant,0.01066,33,3246,0.00713,0.01420
1994,Upper Secondary Level,female,White-collar worker,0.32074,1052,3246,0.30468,0.33680
1994,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03836,152,3246,0.03175,0.04496
1994,Upper Secondary Level,female,Not employed: Pensioner,0.26320,613,3246,0.24804,0.27835
1994,Upper Secondary Level,female,Not employed: registered unemployed,0.08311,352,3246,0.07361,0.09261
1994,Upper Secondary Level,female,Not employed: no further information,0.17225,565,3246,0.15926,0.18524
1994,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.21645,50,158,0.15203,0.28087
1994,Post-secondary Non-tertiary Level,male,White-collar worker,0.37138,72,158,0.29580,0.44696
1994,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.14766,36,158,0.09217,0.20316
1994,Post-secondary Non-tertiary Level,female,White-collar worker,0.49701,86,86,0.39072,0.60331
1994,First Stage of Tertiary Education,male,Self-employed,0.15014,74,470,0.11781,0.18247
1994,First Stage of Tertiary Education,male,Blue-collar worker,0.15404,94,470,0.12137,0.18671
1994,First Stage of Tertiary Education,male,Civil servant,0.07901,33,470,0.05459,0.10342
1994,First Stage of Tertiary Education,male,White-collar worker,0.28189,139,470,0.24117,0.32261
1994,First Stage of Tertiary Education,male,Not employed: Pensioner,0.24536,90,470,0.20642,0.28431
1994,First Stage of Tertiary Education,male,Not employed: registered unemployed,0.07738,40,470,0.05320,0.10156
1994,First Stage of Tertiary Education,female,White-collar worker,0.37270,115,198,0.30518,0.44022
1994,First Stage of Tertiary Education,female,Not employed: Pensioner,0.21943,39,198,0.16164,0.27723
1994,First Stage of Tertiary Education,female,Not employed: no further information,0.15189,44,198,0.10177,0.20201
1994,Second Stage of Tertiary Education,male,Self-employed,0.12553,108,889,0.10374,0.14732
1994,Second Stage of Tertiary Education,male,Blue-collar worker,0.02589,33,889,0.01545,0.03634
1994,Second Stage of Tertiary Education,male,Civil servant,0.15006,112,889,0.12657,0.17355
1994,Second Stage of Tertiary Education,male,White-collar worker,0.44454,449,889,0.41186,0.47723
1994,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.16337,129,889,0.13905,0.18768
1994,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.05993,58,889,0.04432,0.07554
1994,Second Stage of Tertiary Education,female,Self-employed,0.07888,48,705,0.05896,0.09879
1994,Second Stage of Tertiary Education,female,Civil servant,0.12103,58,705,0.09694,0.14512
1994,Second Stage of Tertiary Education,female,White-collar worker,0.46772,419,705,0.43086,0.50458
1994,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.14069,80,705,0.11501,0.16637
1994,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05001,39,705,0.03391,0.06611
1994,Second Stage of Tertiary Education,female,Not employed: no further information,0.10289,61,705,0.08044,0.12533
1995,No answer / don't know,male,Blue-collar worker,0.37526,51,51,0.24105,0.50947
1995,No answer / don't know,female,Not employed: no further information,0.36578,50,50,0.23092,0.50065
1995,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.95139,136,136,0.91512,0.98767
1995,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.97626,139,139,0.95086,1.00166
1995,Primary Level,male,Blue-collar worker,0.49614,112,157,0.41768,0.57460
1995,Primary Level,male,Not employed: Pensioner,0.17007,45,157,0.11112,0.22903
1995,Primary Level,female,Blue-collar worker,0.30109,93,300,0.24910,0.35309
1995,Primary Level,female,Not employed: Pensioner,0.18790,47,300,0.14362,0.23218
1995,Primary Level,female,Not employed: registered unemployed,0.07782,34,300,0.04746,0.10819
1995,Primary Level,female,Not employed: no further information,0.37083,126,300,0.31608,0.42558
1995,Lower Secondary Level,male,Self-employed,0.03184,31,838,0.01994,0.04373
1995,Lower Secondary Level,male,Blue-collar worker,0.35001,373,838,0.31769,0.38232
1995,Lower Secondary Level,male,White-collar worker,0.04692,41,838,0.03259,0.06124
1995,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.20931,188,838,0.18175,0.23687
1995,Lower Secondary Level,male,Not employed: Pensioner,0.22538,115,838,0.19708,0.25369
1995,Lower Secondary Level,male,Not employed: registered unemployed,0.09842,90,838,0.07824,0.11860
1995,Lower Secondary Level,female,Blue-collar worker,0.12002,271,1595,0.10406,0.13597
1995,Lower Secondary Level,female,White-collar worker,0.08415,153,1595,0.07052,0.09778
1995,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07068,170,1595,0.05810,0.08326
1995,Lower Secondary Level,female,Not employed: Pensioner,0.48150,549,1595,0.45697,0.50603
1995,Lower Secondary Level,female,Not employed: registered unemployed,0.04907,109,1595,0.03847,0.05968
1995,Lower Secondary Level,female,Not employed: no further information,0.18000,343,1595,0.16114,0.19886
1995,Upper Secondary Level,male,Self-employed,0.05333,174,3386,0.04576,0.06090
1995,Upper Secondary Level,male,Blue-collar worker,0.34612,1456,3386,0.33009,0.36215
1995,Upper Secondary Level,male,Civil servant,0.04496,134,3386,0.03798,0.05194
1995,Upper Secondary Level,male,White-collar worker,0.18689,546,3386,0.17376,0.20003
1995,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04896,191,3386,0.04169,0.05623
1995,Upper Secondary Level,male,Not employed: Pensioner,0.23669,576,3386,0.22237,0.25101
1995,Upper Secondary Level,male,Not employed: Military/Community Service,0.01213,41,3386,0.00844,0.01582
1995,Upper Secondary Level,male,Not employed: registered unemployed,0.06375,235,3386,0.05552,0.07198
1995,Upper Secondary Level,male,Not employed: no further information,0.00716,33,3386,0.00432,0.01000
1995,Upper Secondary Level,female,Self-employed,0.02462,89,3332,0.01935,0.02988
1995,Upper Secondary Level,female,Blue-collar worker,0.09140,424,3332,0.08162,0.10119
1995,Upper Secondary Level,female,Civil servant,0.01182,37,3332,0.00815,0.01549
1995,Upper Secondary Level,female,White-collar worker,0.31820,1099,3332,0.30238,0.33402
1995,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03725,163,3332,0.03082,0.04368
1995,Upper Secondary Level,female,Not employed: Pensioner,0.26899,615,3332,0.25394,0.28405
1995,Upper Secondary Level,female,Not employed: registered unemployed,0.07834,320,3332,0.06922,0.08747
1995,Upper Secondary Level,female,Not employed: no further information,0.16938,585,3332,0.15664,0.18212
1995,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.20468,70,190,0.14715,0.26220
1995,Post-secondary Non-tertiary Level,male,White-collar worker,0.37938,85,190,0.31020,0.44856
1995,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.15222,35,190,0.10100,0.20343
1995,Post-secondary Non-tertiary Level,female,White-collar worker,0.42754,87,128,0.34150,0.51359
1995,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.15611,41,128,0.09298,0.21923
1995,First Stage of Tertiary Education,male,Self-employed,0.14478,69,469,0.11290,0.17666
1995,First Stage of Tertiary Education,male,Blue-collar worker,0.15814,100,469,0.12508,0.19119
1995,First Stage of Tertiary Education,male,Civil servant,0.06543,31,469,0.04302,0.08783
1995,First Stage of Tertiary Education,male,White-collar worker,0.31175,155,469,0.26978,0.35372
1995,First Stage of Tertiary Education,male,Not employed: Pensioner,0.23613,83,469,0.19765,0.27461
1995,First Stage of Tertiary Education,male,Not employed: registered unemployed,0.07037,31,469,0.04719,0.09354
1995,First Stage of Tertiary Education,female,White-collar worker,0.38731,126,214,0.32189,0.45273
1995,First Stage of Tertiary Education,female,Not employed: Pensioner,0.21200,38,214,0.15711,0.26689
1995,First Stage of Tertiary Education,female,Not employed: no further information,0.18849,50,214,0.13597,0.24101
1995,Second Stage of Tertiary Education,male,Self-employed,0.12050,113,930,0.09956,0.14143
1995,Second Stage of Tertiary Education,male,Blue-collar worker,0.03581,44,930,0.02386,0.04776
1995,Second Stage of Tertiary Education,male,Civil servant,0.16123,123,930,0.13759,0.18488
1995,Second Stage of Tertiary Education,male,White-collar worker,0.44821,471,930,0.41623,0.48019
1995,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.16579,138,930,0.14188,0.18971
1995,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.04054,41,930,0.02786,0.05322
1995,Second Stage of Tertiary Education,female,Self-employed,0.06908,48,757,0.05100,0.08716
1995,Second Stage of Tertiary Education,female,Civil servant,0.11975,67,757,0.09660,0.14289
1995,Second Stage of Tertiary Education,female,White-collar worker,0.44732,444,757,0.41187,0.48276
1995,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.15519,85,757,0.12938,0.18100
1995,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05317,44,757,0.03718,0.06917
1995,Second Stage of Tertiary Education,female,Not employed: no further information,0.09728,69,757,0.07615,0.11840
1996,No answer / don't know,male,Blue-collar worker,0.33962,47,47,0.20277,0.47648
1996,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.23909,32,80,0.14503,0.33314
1996,No answer / don't know,female,Not employed: no further information,0.35478,48,80,0.24927,0.46028
1996,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.95243,131,131,0.91584,0.98902
1996,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.91857,148,148,0.87435,0.96278
1996,Primary Level,male,Blue-collar worker,0.53074,106,149,0.45034,0.61114
1996,Primary Level,male,Not employed: Pensioner,0.16709,43,149,0.10699,0.22720
1996,Primary Level,female,Blue-collar worker,0.29192,85,248,0.23522,0.34862
1996,Primary Level,female,Not employed: Pensioner,0.23180,54,248,0.17917,0.28442
1996,Primary Level,female,Not employed: no further information,0.33044,109,248,0.27178,0.38910
1996,Lower Secondary Level,male,Blue-collar worker,0.32021,327,752,0.28684,0.35357
1996,Lower Secondary Level,male,White-collar worker,0.04838,40,752,0.03303,0.06372
1996,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.20613,185,752,0.17720,0.23506
1996,Lower Secondary Level,male,Not employed: Pensioner,0.22753,110,752,0.19755,0.25751
1996,Lower Secondary Level,male,Not employed: registered unemployed,0.11376,90,752,0.09105,0.13647
1996,Lower Secondary Level,female,Blue-collar worker,0.12640,260,1532,0.10975,0.14304
1996,Lower Secondary Level,female,White-collar worker,0.07315,130,1532,0.06010,0.08619
1996,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07381,171,1532,0.06072,0.08691
1996,Lower Secondary Level,female,Not employed: Pensioner,0.49341,541,1532,0.46836,0.51845
1996,Lower Secondary Level,female,Not employed: registered unemployed,0.04645,98,1532,0.03591,0.05699
1996,Lower Secondary Level,female,Not employed: no further information,0.17161,332,1532,0.15273,0.19050
1996,Upper Secondary Level,male,Self-employed,0.05504,177,3329,0.04730,0.06279
1996,Upper Secondary Level,male,Blue-collar worker,0.33533,1391,3329,0.31929,0.35137
1996,Upper Secondary Level,male,Civil servant,0.04545,131,3329,0.03838,0.05253
1996,Upper Secondary Level,male,White-collar worker,0.18939,543,3329,0.17607,0.20270
1996,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.03961,163,3329,0.03298,0.04623
1996,Upper Secondary Level,male,Not employed: Pensioner,0.24657,588,3329,0.23192,0.26121
1996,Upper Secondary Level,male,Not employed: Military/Community Service,0.01072,38,3329,0.00722,0.01422
1996,Upper Secondary Level,male,Not employed: registered unemployed,0.06758,260,3329,0.05905,0.07611
1996,Upper Secondary Level,male,Not employed: no further information,0.01031,38,3329,0.00688,0.01374
1996,Upper Secondary Level,female,Self-employed,0.02576,90,3278,0.02034,0.03119
1996,Upper Secondary Level,female,Blue-collar worker,0.10083,438,3278,0.09052,0.11114
1996,Upper Secondary Level,female,Civil servant,0.01168,39,3278,0.00800,0.01536
1996,Upper Secondary Level,female,White-collar worker,0.31182,1063,3278,0.29596,0.32768
1996,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03255,145,3278,0.02647,0.03863
1996,Upper Secondary Level,female,Not employed: Pensioner,0.26863,615,3278,0.25345,0.28380
1996,Upper Secondary Level,female,Not employed: registered unemployed,0.07424,305,3278,0.06527,0.08322
1996,Upper Secondary Level,female,Not employed: no further information,0.17449,583,3278,0.16149,0.18748
1996,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.21546,65,179,0.15506,0.27586
1996,Post-secondary Non-tertiary Level,male,White-collar worker,0.37949,81,179,0.30820,0.45078
1996,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.14909,33,179,0.09676,0.20141
1996,Post-secondary Non-tertiary Level,female,White-collar worker,0.47709,107,148,0.39635,0.55784
1996,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.13409,41,148,0.07900,0.18917
1996,First Stage of Tertiary Education,male,Self-employed,0.16104,75,409,0.12537,0.19671
1996,First Stage of Tertiary Education,male,Blue-collar worker,0.15266,98,409,0.11776,0.18756
1996,First Stage of Tertiary Education,male,White-collar worker,0.29806,149,409,0.25367,0.34244
1996,First Stage of Tertiary Education,male,Not employed: Pensioner,0.25787,87,409,0.21542,0.30032
1996,First Stage of Tertiary Education,female,White-collar worker,0.41953,136,217,0.35372,0.48534
1996,First Stage of Tertiary Education,female,Not employed: Pensioner,0.19338,35,217,0.14071,0.24605
1996,First Stage of Tertiary Education,female,Not employed: no further information,0.16221,46,217,0.11305,0.21138
1996,Second Stage of Tertiary Education,male,Self-employed,0.12926,124,940,0.10780,0.15072
1996,Second Stage of Tertiary Education,male,Blue-collar worker,0.03378,41,940,0.02222,0.04533
1996,Second Stage of Tertiary Education,male,Civil servant,0.14203,112,940,0.11971,0.16436
1996,Second Stage of Tertiary Education,male,White-collar worker,0.45036,472,940,0.41854,0.48218
1996,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.16619,137,940,0.14238,0.19000
1996,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.05190,54,940,0.03771,0.06609
1996,Second Stage of Tertiary Education,female,Self-employed,0.07293,53,762,0.05446,0.09141
1996,Second Stage of Tertiary Education,female,Civil servant,0.11517,65,762,0.09249,0.13785
1996,Second Stage of Tertiary Education,female,White-collar worker,0.44112,431,762,0.40585,0.47640
1996,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.16974,92,762,0.14307,0.19642
1996,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05666,48,762,0.04023,0.07309
1996,Second Stage of Tertiary Education,female,Not employed: no further information,0.10235,73,762,0.08081,0.12388
1997,No answer / don't know,male,Blue-collar worker,0.31951,46,82,0.21797,0.42106
1997,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.33090,36,82,0.22843,0.43338
1997,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.33038,36,84,0.22919,0.43157
1997,No answer / don't know,female,Not employed: no further information,0.26665,48,84,0.17152,0.36179
1997,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.94114,148,148,0.90310,0.97919
1997,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.92976,149,149,0.88859,0.97093
1997,Primary Level,male,Blue-collar worker,0.46734,90,137,0.38348,0.55119
1997,Primary Level,male,Not employed: Pensioner,0.19417,47,137,0.12769,0.26065
1997,Primary Level,female,Blue-collar worker,0.27928,72,230,0.22117,0.33739
1997,Primary Level,female,Not employed: Pensioner,0.24432,57,230,0.18867,0.29998
1997,Primary Level,female,Not employed: no further information,0.29837,101,230,0.23911,0.35764
1997,Lower Secondary Level,male,Self-employed,0.04023,31,793,0.02654,0.05391
1997,Lower Secondary Level,male,Blue-collar worker,0.30880,303,793,0.27663,0.34098
1997,Lower Secondary Level,male,White-collar worker,0.04343,37,793,0.02923,0.05762
1997,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.21890,202,793,0.19010,0.24770
1997,Lower Secondary Level,male,Not employed: Pensioner,0.23726,111,793,0.20763,0.26688
1997,Lower Secondary Level,male,Not employed: registered unemployed,0.10970,109,793,0.08794,0.13147
1997,Lower Secondary Level,female,Blue-collar worker,0.10788,216,1468,0.09200,0.12375
1997,Lower Secondary Level,female,White-collar worker,0.07953,135,1468,0.06568,0.09338
1997,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08271,172,1468,0.06861,0.09680
1997,Lower Secondary Level,female,Not employed: Pensioner,0.50706,538,1468,0.48148,0.53264
1997,Lower Secondary Level,female,Not employed: registered unemployed,0.04460,103,1468,0.03404,0.05517
1997,Lower Secondary Level,female,Not employed: no further information,0.16256,304,1468,0.14368,0.18144
1997,Upper Secondary Level,male,Self-employed,0.05273,174,3208,0.04500,0.06047
1997,Upper Secondary Level,male,Blue-collar worker,0.30951,1282,3208,0.29351,0.32551
1997,Upper Secondary Level,male,Civil servant,0.04464,131,3208,0.03749,0.05179
1997,Upper Secondary Level,male,White-collar worker,0.19134,544,3208,0.17773,0.20496
1997,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.03520,134,3208,0.02882,0.04157
1997,Upper Secondary Level,male,Not employed: Pensioner,0.26049,606,3208,0.24530,0.27568
1997,Upper Secondary Level,male,Not employed: Military/Community Service,0.01266,45,3208,0.00879,0.01653
1997,Upper Secondary Level,male,Not employed: registered unemployed,0.08476,292,3208,0.07512,0.09440
1997,Upper Secondary Level,female,Self-employed,0.02716,95,3234,0.02156,0.03277
1997,Upper Secondary Level,female,Blue-collar worker,0.09049,380,3234,0.08060,0.10038
1997,Upper Secondary Level,female,Civil servant,0.01017,40,3234,0.00671,0.01363
1997,Upper Secondary Level,female,White-collar worker,0.31136,1054,3234,0.29540,0.32732
1997,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03176,144,3234,0.02572,0.03781
1997,Upper Secondary Level,female,Not employed: Pensioner,0.27355,633,3234,0.25818,0.28892
1997,Upper Secondary Level,female,Not employed: registered unemployed,0.07661,301,3234,0.06744,0.08578
1997,Upper Secondary Level,female,Not employed: no further information,0.17889,587,3234,0.16568,0.19210
1997,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.22827,63,147,0.16019,0.29635
1997,Post-secondary Non-tertiary Level,male,White-collar worker,0.39771,84,147,0.31832,0.47710
1997,Post-secondary Non-tertiary Level,female,White-collar worker,0.48355,106,140,0.40047,0.56663
1997,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.14370,34,140,0.08539,0.20202
1997,First Stage of Tertiary Education,male,Self-employed,0.16497,76,415,0.12922,0.20072
1997,First Stage of Tertiary Education,male,Blue-collar worker,0.15506,100,415,0.12019,0.18992
1997,First Stage of Tertiary Education,male,White-collar worker,0.30281,145,415,0.25855,0.34707
1997,First Stage of Tertiary Education,male,Not employed: Pensioner,0.25281,94,415,0.21094,0.29468
1997,First Stage of Tertiary Education,female,White-collar worker,0.41094,131,213,0.34471,0.47717
1997,First Stage of Tertiary Education,female,Not employed: Pensioner,0.21986,36,213,0.16411,0.27561
1997,First Stage of Tertiary Education,female,Not employed: no further information,0.15485,46,213,0.10615,0.20355
1997,Second Stage of Tertiary Education,male,Self-employed,0.11845,115,944,0.09782,0.13907
1997,Second Stage of Tertiary Education,male,Blue-collar worker,0.03290,42,944,0.02152,0.04429
1997,Second Stage of Tertiary Education,male,Civil servant,0.15333,120,944,0.13033,0.17633
1997,Second Stage of Tertiary Education,male,White-collar worker,0.45659,481,944,0.42480,0.48838
1997,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.16134,139,944,0.13786,0.18482
1997,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.05127,47,944,0.03720,0.06535
1997,Second Stage of Tertiary Education,female,Self-employed,0.07555,56,767,0.05684,0.09427
1997,Second Stage of Tertiary Education,female,Civil servant,0.12358,76,767,0.10028,0.14689
1997,Second Stage of Tertiary Education,female,White-collar worker,0.43837,426,767,0.40323,0.47351
1997,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.16766,94,767,0.14120,0.19411
1997,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.04954,48,767,0.03417,0.06490
1997,Second Stage of Tertiary Education,female,Not employed: no further information,0.10609,67,767,0.08429,0.12790
1998,No answer / don't know,male,Blue-collar worker,0.28768,81,222,0.22800,0.34737
1998,No answer / don't know,male,White-collar worker,0.19660,48,222,0.14420,0.24899
1998,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.09001,36,222,0.05228,0.12775
1998,No answer / don't know,male,Not employed: Pensioner,0.21539,57,222,0.16119,0.26959
1998,No answer / don't know,female,Blue-collar worker,0.10052,33,284,0.06548,0.13555
1998,No answer / don't know,female,White-collar worker,0.21422,60,284,0.16642,0.26202
1998,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.13030,44,284,0.09108,0.16952
1998,No answer / don't know,female,Not employed: Pensioner,0.23940,61,284,0.18969,0.28912
1998,No answer / don't know,female,Not employed: no further information,0.23202,86,284,0.18283,0.28120
1998,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.89944,150,150,0.85115,0.94773
1998,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.93731,160,160,0.89963,0.97499
1998,Primary Level,male,Blue-collar worker,0.52170,88,137,0.43775,0.60566
1998,Primary Level,male,Not employed: Pensioner,0.21063,49,137,0.14210,0.27916
1998,Primary Level,female,Blue-collar worker,0.29664,73,222,0.23641,0.35686
1998,Primary Level,female,Not employed: Pensioner,0.24555,59,222,0.18880,0.30230
1998,Primary Level,female,Not employed: no further information,0.28269,90,222,0.22332,0.34206
1998,Lower Secondary Level,male,Blue-collar worker,0.28935,306,861,0.25904,0.31966
1998,Lower Secondary Level,male,White-collar worker,0.05386,42,861,0.03877,0.06894
1998,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.23708,244,861,0.20866,0.26551
1998,Lower Secondary Level,male,Not employed: Pensioner,0.24769,158,861,0.21884,0.27655
1998,Lower Secondary Level,male,Not employed: registered unemployed,0.10448,111,861,0.08403,0.12492
1998,Lower Secondary Level,female,Blue-collar worker,0.09959,213,1592,0.08488,0.11430
1998,Lower Secondary Level,female,White-collar worker,0.08263,149,1592,0.06910,0.09616
1998,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07421,174,1592,0.06133,0.08709
1998,Lower Secondary Level,female,Not employed: Pensioner,0.50869,607,1592,0.48412,0.53325
1998,Lower Secondary Level,female,Not employed: registered unemployed,0.05149,107,1592,0.04063,0.06235
1998,Lower Secondary Level,female,Not employed: no further information,0.17220,342,1592,0.15365,0.19075
1998,Upper Secondary Level,male,Self-employed,0.05449,199,3512,0.04698,0.06200
1998,Upper Secondary Level,male,Blue-collar worker,0.31862,1360,3512,0.30321,0.33403
1998,Upper Secondary Level,male,Civil servant,0.04135,140,3512,0.03476,0.04793
1998,Upper Secondary Level,male,White-collar worker,0.18676,596,3512,0.17387,0.19965
1998,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04515,157,3512,0.03828,0.05202
1998,Upper Secondary Level,male,Not employed: Pensioner,0.25899,692,3512,0.24450,0.27348
1998,Upper Secondary Level,male,Not employed: Military/Community Service,0.00935,40,3512,0.00617,0.01254
1998,Upper Secondary Level,male,Not employed: registered unemployed,0.07791,297,3512,0.06904,0.08677
1998,Upper Secondary Level,male,Not employed: no further information,0.00739,31,3512,0.00455,0.01022
1998,Upper Secondary Level,female,Self-employed,0.02726,108,3508,0.02187,0.03265
1998,Upper Secondary Level,female,Blue-collar worker,0.09261,417,3508,0.08301,0.10220
1998,Upper Secondary Level,female,Civil servant,0.01112,41,3508,0.00765,0.01460
1998,Upper Secondary Level,female,White-collar worker,0.30606,1136,3508,0.29080,0.32131
1998,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04244,174,3508,0.03577,0.04911
1998,Upper Secondary Level,female,Not employed: Pensioner,0.26740,686,3508,0.25275,0.28205
1998,Upper Secondary Level,female,Not employed: registered unemployed,0.07341,302,3508,0.06478,0.08204
1998,Upper Secondary Level,female,Not employed: no further information,0.17970,644,3508,0.16699,0.19241
1998,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.20465,57,158,0.14154,0.26776
1998,Post-secondary Non-tertiary Level,male,White-collar worker,0.40983,101,158,0.33290,0.48676
1998,Post-secondary Non-tertiary Level,female,White-collar worker,0.49912,126,172,0.42417,0.57406
1998,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.15557,46,172,0.10124,0.20989
1998,First Stage of Tertiary Education,male,Self-employed,0.13915,71,464,0.10763,0.17068
1998,First Stage of Tertiary Education,male,Blue-collar worker,0.15729,108,464,0.12412,0.19045
1998,First Stage of Tertiary Education,male,Civil servant,0.06267,31,464,0.04059,0.08474
1998,First Stage of Tertiary Education,male,White-collar worker,0.33396,161,464,0.29100,0.37692
1998,First Stage of Tertiary Education,male,Not employed: Pensioner,0.24766,93,464,0.20834,0.28698
1998,First Stage of Tertiary Education,female,White-collar worker,0.41038,148,239,0.34789,0.47288
1998,First Stage of Tertiary Education,female,Not employed: Pensioner,0.20066,41,239,0.14978,0.25154
1998,First Stage of Tertiary Education,female,Not employed: no further information,0.15674,50,239,0.11055,0.20293
1998,Second Stage of Tertiary Education,male,Self-employed,0.12816,131,1049,0.10792,0.14840
1998,Second Stage of Tertiary Education,male,Blue-collar worker,0.02830,40,1049,0.01826,0.03834
1998,Second Stage of Tertiary Education,male,Civil servant,0.13663,128,1049,0.11583,0.15742
1998,Second Stage of Tertiary Education,male,White-collar worker,0.45648,523,1049,0.42633,0.48664
1998,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.17362,164,1049,0.15069,0.19655
1998,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.04801,63,1049,0.03507,0.06096
1998,Second Stage of Tertiary Education,female,Self-employed,0.07179,64,878,0.05471,0.08888
1998,Second Stage of Tertiary Education,female,Civil servant,0.12395,86,878,0.10214,0.14576
1998,Second Stage of Tertiary Education,female,White-collar worker,0.44201,464,878,0.40914,0.47487
1998,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03260,31,878,0.02084,0.04435
1998,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.16495,99,878,0.14039,0.18952
1998,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05525,54,878,0.04013,0.07037
1998,Second Stage of Tertiary Education,female,Not employed: no further information,0.10080,80,878,0.08087,0.12072
1999,No answer / don't know,male,Blue-collar worker,0.34744,44,81,0.24310,0.45178
1999,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.25029,37,81,0.15537,0.34522
1999,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.20626,35,88,0.12123,0.29128
1999,No answer / don't know,female,Not employed: no further information,0.32485,53,88,0.22644,0.42326
