year,regtyp,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Urban regions,male,Blue-collar worker,0.20343,1329,4066,0.19106,0.21581
1996,Urban regions,male,Civil servant,0.04683,191,4066,0.04033,0.05332
1996,Urban regions,male,White-collar worker,0.19787,910,4066,0.18562,0.21011
1996,Urban regions,male,Apprentice/ Trainee/ Intern,0.06125,369,4066,0.05388,0.06863
1996,Urban regions,male,Not employed: Pensioner,0.17263,647,4066,0.16101,0.18424
1996,Urban regions,male,Not employed: registered unemployed,0.04929,280,4066,0.04263,0.05594
1996,Urban regions,male,Not employed: no further information,0.01061,62,4066,0.00746,0.01376
1996,Urban regions,female,Self-employed,0.02568,131,4432,0.02102,0.03034
1996,Urban regions,female,Blue-collar worker,0.07558,559,4432,0.06780,0.08336
1996,Urban regions,female,Civil servant,0.01938,90,4432,0.01532,0.02344
1996,Urban regions,female,White-collar worker,0.22565,1252,4432,0.21334,0.23796
1996,Urban regions,female,Apprentice/ Trainee/ Intern,0.05521,355,4432,0.04848,0.06193
1996,Urban regions,female,Not employed: Pensioner,0.24067,848,4432,0.22808,0.25326
1996,Urban regions,female,Not employed: registered unemployed,0.04695,281,4432,0.04072,0.05317
1996,Urban regions,female,Not employed: no further information,0.14870,916,4432,0.13823,0.15918
1996,Rural regions,male,Self-employed,0.06201,157,2166,0.05185,0.07217
1996,Rural regions,male,Blue-collar worker,0.22666,748,2166,0.20903,0.24430
1996,Rural regions,male,Civil servant,0.04191,95,2166,0.03346,0.05035
1996,Rural regions,male,White-collar worker,0.15092,388,2166,0.13584,0.16600
1996,Rural regions,male,Apprentice/ Trainee/ Intern,0.06255,201,2166,0.05235,0.07275
1996,Rural regions,male,Not employed: Pensioner,0.18157,345,2166,0.16533,0.19781
1996,Rural regions,male,Not employed: registered unemployed,0.06786,201,2166,0.05726,0.07845
1996,Rural regions,male,Not employed: no further information,0.00949,31,2166,0.00541,0.01357
1996,Rural regions,female,Self-employed,0.02702,80,2315,0.02041,0.03363
1996,Rural regions,female,Blue-collar worker,0.09176,303,2315,0.08000,0.10352
1996,Rural regions,female,Civil servant,0.01460,37,2315,0.00972,0.01949
1996,Rural regions,female,White-collar worker,0.20119,645,2315,0.18485,0.21752
1996,Rural regions,female,Apprentice/ Trainee/ Intern,0.04640,193,2315,0.03783,0.05497
1996,Rural regions,female,Not employed: Pensioner,0.25973,507,2315,0.24186,0.27759
1996,Rural regions,female,Not employed: registered unemployed,0.06161,232,2315,0.05181,0.07140
1996,Rural regions,female,Not employed: no further information,0.11903,318,2315,0.10584,0.13223
1997,Urban regions,male,Self-employed,0.05806,276,4051,0.05086,0.06526
1997,Urban regions,male,Blue-collar worker,0.18803,1221,4051,0.17600,0.20007
1997,Urban regions,male,Civil servant,0.04692,189,4051,0.04041,0.05343
1997,Urban regions,male,White-collar worker,0.20151,904,4051,0.18916,0.21387
1997,Urban regions,male,Apprentice/ Trainee/ Intern,0.06192,376,4051,0.05449,0.06934
1997,Urban regions,male,Not employed: Pensioner,0.17990,667,4051,0.16807,0.19173
1997,Urban regions,male,Not employed: Military/Community Service,0.00612,34,4051,0.00372,0.00852
1997,Urban regions,male,Not employed: registered unemployed,0.05920,334,4051,0.05193,0.06647
1997,Urban regions,male,Not employed: no further information,0.01034,50,4051,0.00723,0.01346
1997,Urban regions,female,Self-employed,0.02568,136,4327,0.02097,0.03040
1997,Urban regions,female,Blue-collar worker,0.06672,476,4327,0.05929,0.07416
1997,Urban regions,female,Civil servant,0.02027,97,4327,0.01607,0.02447
1997,Urban regions,female,White-collar worker,0.23048,1238,4327,0.21793,0.24303
1997,Urban regions,female,Apprentice/ Trainee/ Intern,0.05783,364,4327,0.05087,0.06479
1997,Urban regions,female,Not employed: Pensioner,0.24919,875,4327,0.23630,0.26208
1997,Urban regions,female,Not employed: registered unemployed,0.04495,277,4327,0.03878,0.05113
1997,Urban regions,female,Not employed: no further information,0.14576,864,4327,0.13524,0.15627
1997,Rural regions,male,Self-employed,0.05688,147,2106,0.04699,0.06678
1997,Rural regions,male,Blue-collar worker,0.22148,708,2106,0.20374,0.23922
1997,Rural regions,male,Civil servant,0.04572,102,2106,0.03680,0.05465
1997,Rural regions,male,White-collar worker,0.15035,397,2106,0.13508,0.16561
1997,Rural regions,male,Apprentice/ Trainee/ Intern,0.06203,207,2106,0.05173,0.07234
1997,Rural regions,male,Not employed: Pensioner,0.18882,354,2106,0.17210,0.20554
1997,Rural regions,male,Not employed: registered unemployed,0.07251,191,2106,0.06143,0.08358
1997,Rural regions,female,Self-employed,0.02627,77,2280,0.01970,0.03283
1997,Rural regions,female,Blue-collar worker,0.08147,260,2280,0.07024,0.09270
1997,Rural regions,female,Civil servant,0.01495,42,2280,0.00997,0.01994
1997,Rural regions,female,White-collar worker,0.19674,651,2280,0.18042,0.21306
1997,Rural regions,female,Apprentice/ Trainee/ Intern,0.05017,187,2280,0.04121,0.05913
1997,Rural regions,female,Not employed: Pensioner,0.25839,501,2280,0.24042,0.27637
1997,Rural regions,female,Not employed: registered unemployed,0.06821,236,2280,0.05786,0.07856
1997,Rural regions,female,Not employed: no further information,0.12129,326,2280,0.10788,0.13469
1998,Urban regions,male,Self-employed,0.06058,324,4469,0.05358,0.06758
1998,Urban regions,male,Blue-collar worker,0.19650,1298,4469,0.18485,0.20815
1998,Urban regions,male,Civil servant,0.04255,210,4469,0.03663,0.04847
1998,Urban regions,male,White-collar worker,0.20459,1029,4469,0.19276,0.21642
1998,Urban regions,male,Apprentice/ Trainee/ Intern,0.06607,408,4469,0.05879,0.07335
1998,Urban regions,male,Not employed: Pensioner,0.18367,800,4469,0.17232,0.19503
1998,Urban regions,male,Not employed: Military/Community Service,0.00486,33,4469,0.00282,0.00690
1998,Urban regions,male,Not employed: registered unemployed,0.05326,323,4469,0.04667,0.05984
1998,Urban regions,male,Not employed: no further information,0.00755,44,4469,0.00501,0.01009
1998,Urban regions,female,Self-employed,0.02584,153,4810,0.02136,0.03033
1998,Urban regions,female,Blue-collar worker,0.07052,515,4810,0.06328,0.07776
1998,Urban regions,female,Civil servant,0.02180,112,4810,0.01767,0.02592
1998,Urban regions,female,White-collar worker,0.22723,1369,4810,0.21539,0.23908
1998,Urban regions,female,Apprentice/ Trainee/ Intern,0.06016,406,4810,0.05344,0.06688
1998,Urban regions,female,Not employed: Pensioner,0.24484,1004,4810,0.23268,0.25699
1998,Urban regions,female,Not employed: registered unemployed,0.04082,267,4810,0.03523,0.04642
1998,Urban regions,female,Not employed: no further information,0.14956,984,4810,0.13948,0.15964
1998,Rural regions,male,Self-employed,0.05412,154,2368,0.04501,0.06324
1998,Rural regions,male,Blue-collar worker,0.21557,748,2368,0.19901,0.23214
1998,Rural regions,male,Civil servant,0.04357,113,2368,0.03535,0.05180
1998,Rural regions,male,White-collar worker,0.14997,446,2368,0.13558,0.16435
1998,Rural regions,male,Apprentice/ Trainee/ Intern,0.06543,235,2368,0.05547,0.07539
1998,Rural regions,male,Not employed: Pensioner,0.19418,433,2368,0.17824,0.21011
1998,Rural regions,male,Not employed: registered unemployed,0.07257,239,2368,0.06212,0.08302
1998,Rural regions,female,Self-employed,0.02481,89,2532,0.01875,0.03087
1998,Rural regions,female,Blue-collar worker,0.07485,281,2532,0.06460,0.08510
1998,Rural regions,female,Civil servant,0.01449,46,2532,0.00983,0.01914
1998,Rural regions,female,White-collar worker,0.20271,719,2532,0.18705,0.21837
1998,Rural regions,female,Apprentice/ Trainee/ Intern,0.05526,213,2532,0.04635,0.06416
1998,Rural regions,female,Not employed: Pensioner,0.25406,563,2532,0.23710,0.27102
1998,Rural regions,female,Not employed: registered unemployed,0.07024,264,2532,0.06029,0.08020
1998,Rural regions,female,Not employed: no further information,0.12217,357,2532,0.10942,0.13493
1999,Urban regions,male,Self-employed,0.06486,318,4265,0.05747,0.07225
1999,Urban regions,male,Blue-collar worker,0.19804,1248,4265,0.18607,0.21000
1999,Urban regions,male,Civil servant,0.04131,198,4265,0.03534,0.04728
1999,Urban regions,male,White-collar worker,0.20475,1023,4265,0.19264,0.21686
1999,Urban regions,male,Apprentice/ Trainee/ Intern,0.06560,378,4265,0.05817,0.07303
1999,Urban regions,male,Not employed: Pensioner,0.18920,779,4265,0.17744,0.20096
1999,Urban regions,male,Not employed: registered unemployed,0.04918,281,4265,0.04269,0.05568
1999,Urban regions,male,Not employed: no further information,0.00692,40,4265,0.00443,0.00941
1999,Urban regions,female,Self-employed,0.02917,155,4602,0.02431,0.03403
1999,Urban regions,female,Blue-collar worker,0.07347,509,4602,0.06593,0.08101
1999,Urban regions,female,Civil servant,0.02156,111,4602,0.01736,0.02576
1999,Urban regions,female,White-collar worker,0.24270,1388,4602,0.23031,0.25509
1999,Urban regions,female,Apprentice/ Trainee/ Intern,0.05677,381,4602,0.05008,0.06346
1999,Urban regions,female,Not employed: Pensioner,0.24598,963,4602,0.23353,0.25842
1999,Urban regions,female,Not employed: registered unemployed,0.03573,227,4602,0.03037,0.04109
1999,Urban regions,female,Not employed: no further information,0.13451,868,4602,0.12465,0.14437
1999,Rural regions,male,Self-employed,0.05582,158,2266,0.04636,0.06527
1999,Rural regions,male,Blue-collar worker,0.23468,749,2266,0.21723,0.25213
1999,Rural regions,male,Civil servant,0.03887,100,2266,0.03091,0.04683
1999,Rural regions,male,White-collar worker,0.14822,434,2266,0.13359,0.16286
1999,Rural regions,male,Apprentice/ Trainee/ Intern,0.06037,214,2266,0.05056,0.07018
1999,Rural regions,male,Not employed: Pensioner,0.19828,429,2266,0.18186,0.21470
1999,Rural regions,male,Not employed: registered unemployed,0.05731,182,2266,0.04773,0.06688
1999,Rural regions,female,Self-employed,0.03363,106,2461,0.02650,0.04075
1999,Rural regions,female,Blue-collar worker,0.08644,305,2461,0.07534,0.09755
1999,Rural regions,female,Civil servant,0.01449,44,2461,0.00976,0.01921
1999,Rural regions,female,White-collar worker,0.20093,705,2461,0.18510,0.21677
1999,Rural regions,female,Apprentice/ Trainee/ Intern,0.06060,215,2461,0.05117,0.07003
1999,Rural regions,female,Not employed: Pensioner,0.25874,564,2461,0.24144,0.27605
1999,Rural regions,female,Not employed: registered unemployed,0.05366,196,2461,0.04476,0.06257
1999,Rural regions,female,Not employed: no further information,0.11636,326,2461,0.10369,0.12903
2000,Urban regions,male,Self-employed,0.06658,582,7521,0.06094,0.07221
2000,Urban regions,male,Blue-collar worker,0.20184,1944,7521,0.19277,0.21091
2000,Urban regions,male,Civil servant,0.03842,377,7521,0.03408,0.04276
2000,Urban regions,male,White-collar worker,0.20732,1875,7521,0.19816,0.21648
2000,Urban regions,male,Apprentice/ Trainee/ Intern,0.06008,623,7521,0.05471,0.06545
2000,Urban regions,male,Not employed: Pensioner,0.18814,1548,7521,0.17931,0.19698
2000,Urban regions,male,Not employed: Military/Community Service,0.00480,52,7521,0.00323,0.00636
2000,Urban regions,male,Not employed: registered unemployed,0.03949,420,7521,0.03509,0.04389
2000,Urban regions,male,Not employed: no further information,0.01035,100,7521,0.00806,0.01263
2000,Urban regions,female,Self-employed,0.03063,301,8188,0.02689,0.03436
2000,Urban regions,female,Blue-collar worker,0.07644,824,8188,0.07068,0.08220
2000,Urban regions,female,Civil servant,0.01961,212,8188,0.01661,0.02261
2000,Urban regions,female,White-collar worker,0.24233,2458,8188,0.23305,0.25162
2000,Urban regions,female,Apprentice/ Trainee/ Intern,0.05165,602,8188,0.04685,0.05644
2000,Urban regions,female,Not employed: Pensioner,0.23946,1826,8188,0.23022,0.24871
2000,Urban regions,female,Not employed: registered unemployed,0.02982,359,8188,0.02614,0.03350
2000,Urban regions,female,Not employed: no further information,0.14606,1606,8188,0.13841,0.15371
2000,Rural regions,male,Self-employed,0.06429,304,4040,0.05673,0.07186
2000,Rural regions,male,Blue-collar worker,0.22955,1182,4040,0.21658,0.24252
2000,Rural regions,male,Civil servant,0.03614,191,4040,0.03039,0.04190
2000,Rural regions,male,White-collar worker,0.15081,764,4040,0.13978,0.16185
2000,Rural regions,male,Apprentice/ Trainee/ Intern,0.06121,342,4040,0.05382,0.06861
2000,Rural regions,male,Not employed: Pensioner,0.20033,865,4040,0.18799,0.21268
2000,Rural regions,male,Not employed: Military/Community Service,0.00801,47,4040,0.00526,0.01075
2000,Rural regions,male,Not employed: registered unemployed,0.05367,298,4040,0.04672,0.06062
2000,Rural regions,male,Not employed: no further information,0.01054,47,4040,0.00739,0.01369
2000,Rural regions,female,Self-employed,0.03131,165,4304,0.02611,0.03651
2000,Rural regions,female,Blue-collar worker,0.08969,506,4304,0.08115,0.09823
2000,Rural regions,female,Civil servant,0.01024,63,4304,0.00724,0.01325
2000,Rural regions,female,White-collar worker,0.21943,1220,4304,0.20706,0.23179
2000,Rural regions,female,Apprentice/ Trainee/ Intern,0.05633,353,4304,0.04944,0.06322
2000,Rural regions,female,Not employed: Pensioner,0.25528,1048,4304,0.24225,0.26831
2000,Rural regions,female,Not employed: registered unemployed,0.05344,332,4304,0.04672,0.06016
2000,Rural regions,female,Not employed: no further information,0.11425,617,4304,0.10475,0.12376
2001,Urban regions,male,Self-employed,0.06683,530,6828,0.06091,0.07276
2001,Urban regions,male,Blue-collar worker,0.19311,1723,6828,0.18375,0.20248
2001,Urban regions,male,Civil servant,0.03864,341,6828,0.03406,0.04321
2001,Urban regions,male,White-collar worker,0.21094,1738,6828,0.20126,0.22062
2001,Urban regions,male,Apprentice/ Trainee/ Intern,0.05856,546,6828,0.05299,0.06413
2001,Urban regions,male,Not employed: Pensioner,0.19005,1453,6828,0.18074,0.19936
2001,Urban regions,male,Not employed: Military/Community Service,0.00677,55,6828,0.00483,0.00872
2001,Urban regions,male,Not employed: registered unemployed,0.04243,365,6828,0.03765,0.04721
2001,Urban regions,male,Not employed: no further information,0.00894,77,6828,0.00671,0.01118
2001,Urban regions,female,Self-employed,0.03103,285,7479,0.02710,0.03496
2001,Urban regions,female,Blue-collar worker,0.07708,753,7479,0.07104,0.08313
2001,Urban regions,female,Civil servant,0.02172,203,7479,0.01842,0.02503
2001,Urban regions,female,White-collar worker,0.24172,2279,7479,0.23202,0.25143
2001,Urban regions,female,Apprentice/ Trainee/ Intern,0.05765,602,7479,0.05236,0.06293
2001,Urban regions,female,Not employed: Pensioner,0.24099,1689,7479,0.23130,0.25069
2001,Urban regions,female,Not employed: registered unemployed,0.03324,326,7479,0.02917,0.03730
2001,Urban regions,female,Not employed: no further information,0.13264,1342,7479,0.12495,0.14033
2001,Rural regions,male,Self-employed,0.06387,271,3682,0.05597,0.07177
2001,Rural regions,male,Blue-collar worker,0.22355,1035,3682,0.21009,0.23701
2001,Rural regions,male,Civil servant,0.03821,179,3682,0.03202,0.04440
2001,Rural regions,male,White-collar worker,0.14911,685,3682,0.13761,0.16062
2001,Rural regions,male,Apprentice/ Trainee/ Intern,0.06138,322,3682,0.05363,0.06914
2001,Rural regions,male,Not employed: Pensioner,0.21088,815,3682,0.19770,0.22406
2001,Rural regions,male,Not employed: Military/Community Service,0.00873,38,3682,0.00573,0.01174
2001,Rural regions,male,Not employed: registered unemployed,0.06448,302,3682,0.05655,0.07242
2001,Rural regions,male,Not employed: no further information,0.00751,35,3682,0.00472,0.01030
2001,Rural regions,female,Self-employed,0.02570,126,3889,0.02073,0.03067
2001,Rural regions,female,Blue-collar worker,0.09648,485,3889,0.08720,0.10576
2001,Rural regions,female,Civil servant,0.01066,57,3889,0.00743,0.01389
2001,Rural regions,female,White-collar worker,0.21513,1099,3889,0.20222,0.22805
2001,Rural regions,female,Apprentice/ Trainee/ Intern,0.05781,338,3889,0.05047,0.06514
2001,Rural regions,female,Not employed: Pensioner,0.26426,977,3889,0.25040,0.27812
2001,Rural regions,female,Not employed: registered unemployed,0.05716,322,3889,0.04987,0.06446
2001,Rural regions,female,Not employed: no further information,0.10229,485,3889,0.09277,0.11182
2002,Urban regions,male,Self-employed,0.06217,666,7353,0.05665,0.06769
2002,Urban regions,male,Blue-collar worker,0.18632,1539,7353,0.17742,0.19522
2002,Urban regions,male,Civil servant,0.03405,437,7353,0.02990,0.03819
2002,Urban regions,male,White-collar worker,0.20968,2028,7353,0.20038,0.21899
2002,Urban regions,male,Apprentice/ Trainee/ Intern,0.06139,602,7353,0.05591,0.06688
2002,Urban regions,male,Not employed: Pensioner,0.20364,1570,7353,0.19443,0.21284
2002,Urban regions,male,Not employed: Military/Community Service,0.00550,57,7353,0.00381,0.00719
2002,Urban regions,male,Not employed: registered unemployed,0.04526,360,7353,0.04051,0.05001
2002,Urban regions,male,Not employed: no further information,0.01116,94,7353,0.00876,0.01356
2002,Urban regions,female,Self-employed,0.02683,337,7923,0.02327,0.03038
2002,Urban regions,female,Blue-collar worker,0.08461,714,7923,0.07848,0.09074
2002,Urban regions,female,Civil servant,0.02030,333,7923,0.01720,0.02341
2002,Urban regions,female,White-collar worker,0.23479,2490,7923,0.22546,0.24413
2002,Urban regions,female,Apprentice/ Trainee/ Intern,0.05871,660,7923,0.05353,0.06388
2002,Urban regions,female,Not employed: Pensioner,0.24639,1718,7923,0.23690,0.25588
2002,Urban regions,female,Not employed: registered unemployed,0.04088,354,7923,0.03652,0.04524
2002,Urban regions,female,Not employed: no further information,0.12731,1317,7923,0.11997,0.13465
2002,Rural regions,male,Self-employed,0.05827,287,3753,0.05077,0.06576
2002,Rural regions,male,Blue-collar worker,0.21835,954,3753,0.20513,0.23157
2002,Rural regions,male,Civil servant,0.03847,210,3753,0.03232,0.04463
2002,Rural regions,male,White-collar worker,0.14309,725,3753,0.13188,0.15429
2002,Rural regions,male,Apprentice/ Trainee/ Intern,0.06520,359,3753,0.05730,0.07310
2002,Rural regions,male,Not employed: Pensioner,0.20795,823,3753,0.19497,0.22094
2002,Rural regions,male,Not employed: Military/Community Service,0.00550,33,3753,0.00313,0.00786
2002,Rural regions,male,Not employed: registered unemployed,0.07579,316,3753,0.06732,0.08426
2002,Rural regions,male,Not employed: no further information,0.01228,46,3753,0.00875,0.01580
2002,Rural regions,female,Self-employed,0.02481,138,3958,0.01996,0.02966
2002,Rural regions,female,Blue-collar worker,0.09404,438,3958,0.08495,0.10314
2002,Rural regions,female,Civil servant,0.01093,100,3958,0.00769,0.01417
2002,Rural regions,female,White-collar worker,0.22314,1196,3958,0.21016,0.23611
2002,Rural regions,female,Apprentice/ Trainee/ Intern,0.06189,344,3958,0.05438,0.06940
2002,Rural regions,female,Not employed: Pensioner,0.26084,979,3958,0.24715,0.27452
2002,Rural regions,female,Not employed: registered unemployed,0.05433,280,3958,0.04727,0.06140
2002,Rural regions,female,Not employed: no further information,0.10430,483,3958,0.09478,0.11382
2003,Urban regions,male,Self-employed,0.06101,614,7080,0.05543,0.06658
2003,Urban regions,male,Blue-collar worker,0.18289,1443,7080,0.17389,0.19190
2003,Urban regions,male,Civil servant,0.03480,399,7080,0.03053,0.03907
2003,Urban regions,male,White-collar worker,0.20350,1888,7080,0.19412,0.21288
2003,Urban regions,male,Apprentice/ Trainee/ Intern,0.06440,608,7080,0.05868,0.07012
2003,Urban regions,male,Not employed: Pensioner,0.20735,1574,7080,0.19791,0.21680
2003,Urban regions,male,Not employed: Military/Community Service,0.00457,48,7080,0.00300,0.00614
2003,Urban regions,male,Not employed: registered unemployed,0.05457,422,7080,0.04928,0.05986
2003,Urban regions,male,Not employed: no further information,0.00954,84,7080,0.00728,0.01181
2003,Urban regions,female,Self-employed,0.02599,308,7656,0.02243,0.02955
2003,Urban regions,female,Blue-collar worker,0.08252,692,7656,0.07635,0.08868
2003,Urban regions,female,Civil servant,0.02104,317,7656,0.01782,0.02425
2003,Urban regions,female,White-collar worker,0.23639,2401,7656,0.22687,0.24590
2003,Urban regions,female,Apprentice/ Trainee/ Intern,0.05464,622,7656,0.04954,0.05973
2003,Urban regions,female,Not employed: Pensioner,0.24777,1712,7656,0.23810,0.25744
2003,Urban regions,female,Not employed: registered unemployed,0.04297,373,7656,0.03843,0.04751
2003,Urban regions,female,Not employed: no further information,0.12625,1231,7656,0.11881,0.13369
2003,Rural regions,male,Self-employed,0.06121,283,3557,0.05333,0.06909
2003,Rural regions,male,Blue-collar worker,0.20799,871,3557,0.19465,0.22133
2003,Rural regions,male,Civil servant,0.03811,193,3557,0.03182,0.04441
2003,Rural regions,male,White-collar worker,0.14949,708,3557,0.13777,0.16121
2003,Rural regions,male,Apprentice/ Trainee/ Intern,0.06135,332,3557,0.05346,0.06924
2003,Rural regions,male,Not employed: Pensioner,0.21336,823,3557,0.19990,0.22683
2003,Rural regions,male,Not employed: registered unemployed,0.08211,313,3557,0.07309,0.09113
2003,Rural regions,male,Not employed: no further information,0.00864,34,3557,0.00559,0.01168
2003,Rural regions,female,Self-employed,0.02467,133,3804,0.01974,0.02960
2003,Rural regions,female,Blue-collar worker,0.08576,396,3804,0.07686,0.09466
2003,Rural regions,female,Civil servant,0.01020,89,3804,0.00701,0.01340
2003,Rural regions,female,White-collar worker,0.23392,1170,3804,0.22046,0.24737
2003,Rural regions,female,Apprentice/ Trainee/ Intern,0.05944,335,3804,0.05193,0.06696
2003,Rural regions,female,Not employed: Pensioner,0.26776,963,3804,0.25369,0.28183
2003,Rural regions,female,Not employed: registered unemployed,0.05986,296,3804,0.05232,0.06740
2003,Rural regions,female,Not employed: no further information,0.09685,422,3804,0.08745,0.10625
2004,Urban regions,male,Self-employed,0.06566,641,6873,0.05981,0.07152
2004,Urban regions,male,Blue-collar worker,0.17789,1363,6873,0.16885,0.18693
2004,Urban regions,male,Civil servant,0.03437,382,6873,0.03006,0.03867
2004,Urban regions,male,White-collar worker,0.20213,1804,6873,0.19264,0.21163
2004,Urban regions,male,Apprentice/ Trainee/ Intern,0.07086,636,6873,0.06479,0.07693
2004,Urban regions,male,Not employed: Pensioner,0.20536,1527,6873,0.19581,0.21492
2004,Urban regions,male,Not employed: Military/Community Service,0.00344,33,6873,0.00206,0.00483
2004,Urban regions,male,Not employed: registered unemployed,0.05702,419,6873,0.05153,0.06250
2004,Urban regions,male,Not employed: no further information,0.00864,68,6873,0.00645,0.01082
2004,Urban regions,female,Self-employed,0.02730,309,7478,0.02361,0.03100
2004,Urban regions,female,Blue-collar worker,0.08211,656,7478,0.07588,0.08833
2004,Urban regions,female,Civil servant,0.01958,303,7478,0.01644,0.02272
2004,Urban regions,female,White-collar worker,0.23919,2348,7478,0.22952,0.24886
2004,Urban regions,female,Apprentice/ Trainee/ Intern,0.06006,649,7478,0.05467,0.06544
2004,Urban regions,female,Not employed: Pensioner,0.25093,1700,7478,0.24110,0.26075
2004,Urban regions,female,Not employed: registered unemployed,0.04507,381,7478,0.04037,0.04978
2004,Urban regions,female,Not employed: no further information,0.11589,1132,7478,0.10864,0.12315
2004,Rural regions,male,Self-employed,0.06334,276,3474,0.05524,0.07144
2004,Rural regions,male,Blue-collar worker,0.20587,845,3474,0.19242,0.21932
2004,Rural regions,male,Civil servant,0.03803,185,3474,0.03167,0.04439
2004,Rural regions,male,White-collar worker,0.14005,680,3474,0.12851,0.15159
2004,Rural regions,male,Apprentice/ Trainee/ Intern,0.06117,320,3474,0.05320,0.06914
2004,Rural regions,male,Not employed: Pensioner,0.22160,823,3474,0.20779,0.23542
2004,Rural regions,male,Not employed: registered unemployed,0.08704,306,3474,0.07767,0.09642
2004,Rural regions,male,Not employed: no further information,0.01348,39,3474,0.00964,0.01731
2004,Rural regions,female,Self-employed,0.02573,137,3730,0.02065,0.03081
2004,Rural regions,female,Blue-collar worker,0.09032,394,3730,0.08112,0.09953
2004,Rural regions,female,Civil servant,0.00999,81,3730,0.00679,0.01318
2004,Rural regions,female,White-collar worker,0.22662,1133,3730,0.21318,0.24006
2004,Rural regions,female,Apprentice/ Trainee/ Intern,0.06301,336,3730,0.05521,0.07081
2004,Rural regions,female,Not employed: Pensioner,0.27378,961,3730,0.25946,0.28809
2004,Rural regions,female,Not employed: registered unemployed,0.06302,284,3730,0.05522,0.07082
2004,Rural regions,female,Not employed: no further information,0.09335,404,3730,0.08401,0.10269
2005,Urban regions,male,Self-employed,0.06138,570,6538,0.05556,0.06720
2005,Urban regions,male,Blue-collar worker,0.18502,1308,6538,0.17561,0.19444
2005,Urban regions,male,Civil servant,0.03519,371,6538,0.03072,0.03965
2005,Urban regions,male,White-collar worker,0.20411,1713,6538,0.19434,0.21388
2005,Urban regions,male,Apprentice/ Trainee/ Intern,0.07119,596,6538,0.06496,0.07743
2005,Urban regions,male,Not employed: Pensioner,0.20111,1506,6538,0.19140,0.21083
2005,Urban regions,male,Not employed: registered unemployed,0.06009,404,6538,0.05433,0.06585
2005,Urban regions,male,Not employed: no further information,0.00884,70,6538,0.00657,0.01111
2005,Urban regions,female,Self-employed,0.02699,307,7194,0.02324,0.03073
2005,Urban regions,female,Blue-collar worker,0.08679,631,7194,0.08028,0.09330
2005,Urban regions,female,Civil servant,0.02185,296,7194,0.01847,0.02523
2005,Urban regions,female,White-collar worker,0.24332,2226,7194,0.23340,0.25323
2005,Urban regions,female,Apprentice/ Trainee/ Intern,0.06384,630,7194,0.05819,0.06949
2005,Urban regions,female,Not employed: Pensioner,0.24599,1698,7194,0.23604,0.25595
2005,Urban regions,female,Not employed: registered unemployed,0.04641,355,7194,0.04155,0.05127
2005,Urban regions,female,Not employed: no further information,0.11303,1051,7194,0.10572,0.12035
2005,Rural regions,male,Self-employed,0.06300,268,3311,0.05473,0.07128
2005,Rural regions,male,Blue-collar worker,0.20589,788,3311,0.19212,0.21967
2005,Rural regions,male,Civil servant,0.04021,170,3311,0.03352,0.04691
2005,Rural regions,male,White-collar worker,0.14233,624,3311,0.13042,0.15423
2005,Rural regions,male,Apprentice/ Trainee/ Intern,0.06831,303,3311,0.05972,0.07691
2005,Rural regions,male,Not employed: Pensioner,0.21530,817,3311,0.20130,0.22930
2005,Rural regions,male,Not employed: registered unemployed,0.08491,301,3311,0.07541,0.09440
2005,Rural regions,male,Not employed: no further information,0.01208,40,3311,0.00836,0.01580
2005,Rural regions,female,Self-employed,0.03101,152,3583,0.02534,0.03669
2005,Rural regions,female,Blue-collar worker,0.09405,389,3583,0.08449,0.10361
2005,Rural regions,female,Civil servant,0.01139,79,3583,0.00791,0.01486
2005,Rural regions,female,White-collar worker,0.22559,1075,3583,0.21190,0.23928
2005,Rural regions,female,Apprentice/ Trainee/ Intern,0.06416,306,3583,0.05614,0.07219
2005,Rural regions,female,Not employed: Pensioner,0.26273,944,3583,0.24832,0.27714
2005,Rural regions,female,Not employed: registered unemployed,0.06113,268,3583,0.05329,0.06898
2005,Rural regions,female,Not employed: no further information,0.09790,370,3583,0.08816,0.10763
2006,Urban regions,male,Self-employed,0.06511,631,6969,0.05932,0.07090
2006,Urban regions,male,Blue-collar worker,0.18038,1329,6969,0.17135,0.18941
2006,Urban regions,male,Civil servant,0.03430,382,6969,0.03002,0.03857
2006,Urban regions,male,White-collar worker,0.20569,1781,6969,0.19620,0.21518
2006,Urban regions,male,Apprentice/ Trainee/ Intern,0.05976,489,6969,0.05419,0.06533
2006,Urban regions,male,Not employed: Pensioner,0.20290,1726,6969,0.19346,0.21234
2006,Urban regions,male,Not employed: Military/Community Service,0.00447,38,6969,0.00290,0.00603
2006,Urban regions,male,Not employed: registered unemployed,0.05863,414,6969,0.05311,0.06414
2006,Urban regions,male,Not employed: no further information,0.02236,179,6969,0.01889,0.02584
2006,Urban regions,female,Self-employed,0.03144,352,7670,0.02754,0.03535
2006,Urban regions,female,Blue-collar worker,0.07672,619,7670,0.07076,0.08268
2006,Urban regions,female,Civil servant,0.02121,296,7670,0.01799,0.02444
2006,Urban regions,female,White-collar worker,0.24353,2394,7670,0.23392,0.25314
2006,Urban regions,female,Apprentice/ Trainee/ Intern,0.05450,534,7670,0.04942,0.05958
