year,sampreg,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,West,male,Apprentice/ Trainee/ Intern,0.07722,403,4761,0.06964,0.08480
1999,West,male,Not employed: Pensioner,0.23124,867,4761,0.21926,0.24321
1999,West,male,Not employed: registered unemployed,0.05229,264,4761,0.04597,0.05862
1999,West,male,Not employed: no further information,0.01013,55,4761,0.00728,0.01297
1999,West,female,Self-employed,0.03773,193,5100,0.03250,0.04296
1999,West,female,Blue-collar worker,0.09424,609,5100,0.08622,0.10226
1999,West,female,Civil servant,0.02515,124,5100,0.02085,0.02945
1999,West,female,White-collar worker,0.27563,1464,5100,0.26337,0.28789
1999,West,female,Apprentice/ Trainee/ Intern,0.06613,398,5100,0.05931,0.07295
1999,West,female,Not employed: Pensioner,0.28551,1015,5100,0.27311,0.29791
1999,West,female,Not employed: registered unemployed,0.03616,205,5100,0.03104,0.04129
1999,West,female,Not employed: no further information,0.17944,1092,5100,0.16891,0.18998
1999,East,male,Self-employed,0.06157,112,1785,0.05042,0.07273
1999,East,male,Blue-collar worker,0.30877,586,1785,0.28733,0.33021
1999,East,male,Civil servant,0.01964,40,1785,0.01320,0.02608
1999,East,male,White-collar worker,0.15710,318,1785,0.14021,0.17398
1999,East,male,Apprentice/ Trainee/ Intern,0.08141,189,1785,0.06872,0.09410
1999,East,male,Not employed: Pensioner,0.24698,341,1785,0.22696,0.26699
1999,East,male,Not employed: registered unemployed,0.10921,199,1785,0.09474,0.12369
1999,East,female,Self-employed,0.03176,68,1963,0.02400,0.03951
1999,East,female,Blue-collar worker,0.08682,205,1963,0.07436,0.09928
1999,East,female,Civil servant,0.01458,31,1963,0.00927,0.01988
1999,East,female,White-collar worker,0.27180,629,1963,0.25212,0.29149
1999,East,female,Apprentice/ Trainee/ Intern,0.08353,198,1963,0.07129,0.09577
1999,East,female,Not employed: Pensioner,0.35875,512,1963,0.33753,0.37997
1999,East,female,Not employed: registered unemployed,0.10701,218,1963,0.09333,0.12068
1999,East,female,Not employed: no further information,0.04576,102,1963,0.03651,0.05501
2000,West,male,Self-employed,0.08248,691,8767,0.07672,0.08824
2000,West,male,Blue-collar worker,0.25358,2336,8767,0.24447,0.26269
2000,West,male,Civil servant,0.05175,498,8767,0.04711,0.05639
2000,West,male,White-collar worker,0.24821,2141,8767,0.23917,0.25726
2000,West,male,Apprentice/ Trainee/ Intern,0.07157,690,8767,0.06617,0.07697
2000,West,male,Not employed: Pensioner,0.22952,1807,8767,0.22072,0.23832
2000,West,male,Not employed: Military/Community Service,0.00591,59,8767,0.00431,0.00752
2000,West,male,Not employed: registered unemployed,0.04277,417,8767,0.03853,0.04701
2000,West,male,Not employed: no further information,0.01420,128,8767,0.01172,0.01668
2000,West,female,Self-employed,0.03749,354,9446,0.03366,0.04132
2000,West,female,Blue-collar worker,0.09862,1034,9446,0.09261,0.10464
2000,West,female,Civil servant,0.02274,239,9446,0.01974,0.02575
2000,West,female,White-collar worker,0.28221,2730,9446,0.27314,0.29129
2000,West,female,Apprentice/ Trainee/ Intern,0.06147,672,9446,0.05662,0.06631
2000,West,female,Not employed: Pensioner,0.27503,2003,9446,0.26602,0.28403
2000,West,female,Not employed: registered unemployed,0.02916,324,9446,0.02577,0.03256
2000,West,female,Not employed: no further information,0.19298,2090,9446,0.18503,0.20094
2000,East,male,Self-employed,0.07294,195,2775,0.06326,0.08261
2000,East,male,Blue-collar worker,0.27768,790,2775,0.26101,0.29435
2000,East,male,Civil servant,0.02236,70,2775,0.01686,0.02786
2000,East,male,White-collar worker,0.16189,498,2775,0.14818,0.17560
2000,East,male,Apprentice/ Trainee/ Intern,0.08464,275,2775,0.07428,0.09500
2000,East,male,Not employed: Pensioner,0.25991,606,2775,0.24359,0.27624
2000,East,male,Not employed: Military/Community Service,0.01236,40,2775,0.00825,0.01647
2000,East,male,Not employed: registered unemployed,0.10166,301,2775,0.09041,0.11291
2000,East,female,Self-employed,0.03478,112,3046,0.02827,0.04129
2000,East,female,Blue-collar worker,0.08837,296,3046,0.07829,0.09845
2000,East,female,Civil servant,0.00826,36,3046,0.00504,0.01147
2000,East,female,White-collar worker,0.27987,948,3046,0.26392,0.29581
2000,East,female,Apprentice/ Trainee/ Intern,0.07295,283,3046,0.06371,0.08218
2000,East,female,Not employed: Pensioner,0.36829,871,3046,0.35115,0.38542
2000,East,female,Not employed: registered unemployed,0.10974,367,3046,0.09864,0.12084
2000,East,female,Not employed: no further information,0.03749,133,3046,0.03074,0.04424
2001,West,male,Self-employed,0.08351,629,7888,0.07741,0.08962
2001,West,male,Blue-collar worker,0.24420,2049,7888,0.23471,0.25368
2001,West,male,Civil servant,0.05200,447,7888,0.04710,0.05690
2001,West,male,White-collar worker,0.24783,1938,7888,0.23830,0.25736
2001,West,male,Apprentice/ Trainee/ Intern,0.06936,614,7888,0.06376,0.07497
2001,West,male,Not employed: Pensioner,0.23497,1684,7888,0.22561,0.24433
2001,West,male,Not employed: Military/Community Service,0.00872,65,7888,0.00667,0.01077
2001,West,male,Not employed: registered unemployed,0.04814,368,7888,0.04341,0.05286
2001,West,male,Not employed: no further information,0.01127,94,7888,0.00894,0.01360
2001,West,female,Self-employed,0.03606,318,8559,0.03211,0.04001
2001,West,female,Blue-collar worker,0.10011,945,8559,0.09375,0.10647
2001,West,female,Civil servant,0.02430,224,8559,0.02104,0.02756
2001,West,female,White-collar worker,0.28155,2516,8559,0.27202,0.29108
2001,West,female,Apprentice/ Trainee/ Intern,0.06712,660,8559,0.06182,0.07242
2001,West,female,Not employed: Pensioner,0.28074,1857,8559,0.27122,0.29026
2001,West,female,Not employed: registered unemployed,0.03535,326,8559,0.03144,0.03926
2001,West,female,Not employed: no further information,0.17455,1713,8559,0.16651,0.18259
2001,East,male,Self-employed,0.06698,172,2576,0.05732,0.07664
2001,East,male,Blue-collar worker,0.26061,709,2576,0.24365,0.27756
2001,East,male,Civil servant,0.02550,73,2576,0.01942,0.03159
2001,East,male,White-collar worker,0.17161,485,2576,0.15704,0.18617
2001,East,male,Apprentice/ Trainee/ Intern,0.08589,254,2576,0.07506,0.09671
2001,East,male,Not employed: Pensioner,0.26067,584,2576,0.24371,0.27762
2001,East,male,Not employed: registered unemployed,0.11197,299,2576,0.09979,0.12415
2001,East,female,Self-employed,0.03142,93,2809,0.02497,0.03788
2001,East,female,Blue-collar worker,0.09807,293,2809,0.08707,0.10907
2001,East,female,Civil servant,0.01145,36,2809,0.00751,0.01538
2001,East,female,White-collar worker,0.27206,862,2809,0.25560,0.28852
2001,East,female,Apprentice/ Trainee/ Intern,0.07795,280,2809,0.06803,0.08786
2001,East,female,Not employed: Pensioner,0.37035,809,2809,0.35248,0.38821
2001,East,female,Not employed: registered unemployed,0.10686,322,2809,0.09543,0.11828
2001,East,female,Not employed: no further information,0.03185,114,2809,0.02535,0.03834
2002,West,male,Self-employed,0.07627,773,8475,0.07062,0.08192
2002,West,male,Blue-collar worker,0.23898,1853,8475,0.22990,0.24806
2002,West,male,Civil servant,0.04845,571,8475,0.04388,0.05302
2002,West,male,White-collar worker,0.24422,2237,8475,0.23507,0.25337
2002,West,male,Apprentice/ Trainee/ Intern,0.07397,694,8475,0.06840,0.07954
2002,West,male,Not employed: Pensioner,0.24520,1794,8475,0.23604,0.25436
2002,West,male,Not employed: Military/Community Service,0.00674,69,8475,0.00500,0.00848
2002,West,male,Not employed: registered unemployed,0.05147,368,8475,0.04677,0.05617
2002,West,male,Not employed: no further information,0.01470,116,8475,0.01214,0.01726
2002,West,female,Self-employed,0.03184,378,9088,0.02823,0.03545
2002,West,female,Blue-collar worker,0.10789,901,9088,0.10151,0.11427
2002,West,female,Civil servant,0.02338,388,9088,0.02028,0.02649
2002,West,female,White-collar worker,0.27834,2791,9088,0.26912,0.28755
2002,West,female,Apprentice/ Trainee/ Intern,0.06717,724,9088,0.06202,0.07232
2002,West,female,Not employed: Pensioner,0.28227,1891,9088,0.27301,0.29152
2002,West,female,Not employed: registered unemployed,0.04206,336,9088,0.03793,0.04619
2002,West,female,Not employed: no further information,0.16702,1679,9088,0.15935,0.17469
2002,East,male,Self-employed,0.06551,180,2586,0.05597,0.07505
2002,East,male,Blue-collar worker,0.24106,640,2586,0.22457,0.25754
2002,East,male,Civil servant,0.02099,76,2586,0.01546,0.02651
2002,East,male,White-collar worker,0.16758,516,2586,0.15318,0.18198
2002,East,male,Apprentice/ Trainee/ Intern,0.08591,267,2586,0.07511,0.09671
2002,East,male,Not employed: Pensioner,0.26877,599,2586,0.25168,0.28586
2002,East,male,Not employed: registered unemployed,0.13246,308,2586,0.11940,0.14553
2002,East,female,Self-employed,0.02864,97,2793,0.02245,0.03482
2002,East,female,Blue-collar worker,0.08999,251,2793,0.07937,0.10060
2002,East,female,Civil servant,0.00886,45,2793,0.00539,0.01234
2002,East,female,White-collar worker,0.26424,895,2793,0.24789,0.28060
2002,East,female,Apprentice/ Trainee/ Intern,0.08892,280,2793,0.07837,0.09948
2002,East,female,Not employed: Pensioner,0.37389,806,2793,0.35594,0.39184
2002,East,female,Not employed: registered unemployed,0.10510,298,2793,0.09372,0.11647
2002,East,female,Not employed: no further information,0.03973,121,2793,0.03249,0.04698
2003,West,male,Self-employed,0.07610,716,8083,0.07032,0.08188
2003,West,male,Blue-collar worker,0.23010,1708,8083,0.22092,0.23927
2003,West,male,Civil servant,0.04775,513,8083,0.04310,0.05240
2003,West,male,White-collar worker,0.24094,2103,8083,0.23162,0.25026
2003,West,male,Apprentice/ Trainee/ Intern,0.07791,699,8083,0.07207,0.08376
2003,West,male,Not employed: Pensioner,0.24868,1783,8083,0.23925,0.25810
2003,West,male,Not employed: Military/Community Service,0.00512,48,8083,0.00356,0.00667
2003,West,male,Not employed: registered unemployed,0.06189,416,8083,0.05664,0.06714
2003,West,male,Not employed: no further information,0.01152,97,8083,0.00919,0.01384
2003,West,female,Self-employed,0.03115,342,8705,0.02750,0.03480
2003,West,female,Blue-collar worker,0.10317,854,8705,0.09678,0.10956
2003,West,female,Civil servant,0.02416,364,8705,0.02094,0.02739
2003,West,female,White-collar worker,0.28456,2701,8705,0.27508,0.29404
2003,West,female,Apprentice/ Trainee/ Intern,0.06174,675,8705,0.05668,0.06679
2003,West,female,Not employed: Pensioner,0.28697,1878,8705,0.27746,0.29647
2003,West,female,Not employed: registered unemployed,0.04529,348,8705,0.04093,0.04966
2003,West,female,Not employed: no further information,0.16241,1543,8705,0.15466,0.17016
2003,East,male,Self-employed,0.06554,181,2533,0.05590,0.07518
2003,East,male,Blue-collar worker,0.23716,606,2533,0.22059,0.25373
2003,East,male,Civil servant,0.02550,79,2533,0.01936,0.03164
2003,East,male,White-collar worker,0.16376,493,2533,0.14934,0.17817
2003,East,male,Apprentice/ Trainee/ Intern,0.07286,241,2533,0.06274,0.08299
2003,East,male,Not employed: Pensioner,0.27539,614,2533,0.25799,0.29279
2003,East,male,Not employed: registered unemployed,0.13930,319,2533,0.12581,0.15278
2003,East,female,Self-employed,0.02772,99,2755,0.02158,0.03385
2003,East,female,Blue-collar worker,0.08424,234,2755,0.07387,0.09462
2003,East,female,Civil servant,0.00732,42,2755,0.00413,0.01050
2003,East,female,White-collar worker,0.26571,870,2755,0.24922,0.28221
2003,East,female,Apprentice/ Trainee/ Intern,0.08995,282,2755,0.07926,0.10064
2003,East,female,Not employed: Pensioner,0.37363,797,2755,0.35556,0.39170
2003,East,female,Not employed: registered unemployed,0.11151,321,2755,0.09976,0.12327
2003,East,female,Not employed: no further information,0.03950,110,2755,0.03222,0.04677
2004,West,male,Self-employed,0.08017,732,7871,0.07417,0.08617
2004,West,male,Blue-collar worker,0.21987,1604,7871,0.21072,0.22902
2004,West,male,Civil servant,0.04721,494,7871,0.04252,0.05189
2004,West,male,White-collar worker,0.23790,2031,7871,0.22849,0.24730
2004,West,male,Apprentice/ Trainee/ Intern,0.08258,713,7871,0.07650,0.08866
2004,West,male,Not employed: Pensioner,0.24761,1739,7871,0.23807,0.25714
2004,West,male,Not employed: Military/Community Service,0.00459,40,7871,0.00309,0.00608
2004,West,male,Not employed: registered unemployed,0.06735,434,7871,0.06182,0.07289
2004,West,male,Not employed: no further information,0.01272,84,7871,0.01025,0.01520
2004,West,female,Self-employed,0.03253,350,8495,0.02876,0.03630
2004,West,female,Blue-collar worker,0.10481,813,8495,0.09830,0.11133
2004,West,female,Civil servant,0.02248,343,8495,0.01933,0.02563
2004,West,female,White-collar worker,0.28233,2613,8495,0.27276,0.29190
2004,West,female,Apprentice/ Trainee/ Intern,0.06773,705,8495,0.06239,0.07307
2004,West,female,Not employed: Pensioner,0.29181,1879,8495,0.28214,0.30148
2004,West,female,Not employed: registered unemployed,0.04856,371,8495,0.04399,0.05313
2004,West,female,Not employed: no further information,0.14938,1421,8495,0.14179,0.15696
2004,East,male,Self-employed,0.07067,185,2460,0.06054,0.08080
2004,East,male,Blue-collar worker,0.24891,604,2460,0.23182,0.26600
2004,East,male,Civil servant,0.02424,73,2460,0.01816,0.03031
2004,East,male,White-collar worker,0.14539,453,2460,0.13146,0.15932
2004,East,male,Apprentice/ Trainee/ Intern,0.07875,243,2460,0.06811,0.08940
2004,East,male,Not employed: Pensioner,0.28183,611,2460,0.26404,0.29961
2004,East,male,Not employed: registered unemployed,0.13556,291,2460,0.12203,0.14909
2004,East,female,Self-employed,0.02877,96,2713,0.02248,0.03506
2004,East,female,Blue-collar worker,0.08175,237,2713,0.07144,0.09206
2004,East,female,Civil servant,0.00727,41,2713,0.00407,0.01046
2004,East,female,White-collar worker,0.26604,868,2713,0.24941,0.28267
2004,East,female,Apprentice/ Trainee/ Intern,0.09306,280,2713,0.08213,0.10400
2004,East,female,Not employed: Pensioner,0.37109,782,2713,0.35291,0.38927
2004,East,female,Not employed: registered unemployed,0.11162,294,2713,0.09976,0.12347
2004,East,female,Not employed: no further information,0.04020,115,2713,0.03280,0.04759
2005,West,male,Self-employed,0.07583,659,7440,0.06982,0.08185
2005,West,male,Blue-collar worker,0.22956,1539,7440,0.22001,0.23912
2005,West,male,Civil servant,0.04927,471,7440,0.04436,0.05419
2005,West,male,White-collar worker,0.23773,1895,7440,0.22805,0.24740
2005,West,male,Apprentice/ Trainee/ Intern,0.08198,658,7440,0.07575,0.08822
2005,West,male,Not employed: Pensioner,0.24094,1705,7440,0.23122,0.25066
2005,West,male,Not employed: registered unemployed,0.06830,419,7440,0.06257,0.07403
2005,West,male,Not employed: no further information,0.01331,94,7440,0.01071,0.01591
2005,West,female,Self-employed,0.03271,349,8172,0.02885,0.03656
2005,West,female,Blue-collar worker,0.11130,811,8172,0.10448,0.11811
2005,West,female,Civil servant,0.02479,329,8172,0.02142,0.02816
2005,West,female,White-collar worker,0.28494,2495,8172,0.27515,0.29472
2005,West,female,Apprentice/ Trainee/ Intern,0.07176,686,8172,0.06616,0.07736
2005,West,female,Not employed: Pensioner,0.28107,1870,8172,0.27133,0.29082
2005,West,female,Not employed: registered unemployed,0.04713,339,8172,0.04254,0.05173
2005,West,female,Not employed: no further information,0.14590,1293,8172,0.13824,0.15355
2005,East,male,Self-employed,0.06852,179,2393,0.05839,0.07864
2005,East,male,Blue-collar worker,0.23412,557,2393,0.21715,0.25109
2005,East,male,Civil servant,0.02264,70,2393,0.01668,0.02860
2005,East,male,White-collar worker,0.15568,442,2393,0.14115,0.17021
2005,East,male,Apprentice/ Trainee/ Intern,0.09549,241,2393,0.08371,0.10726
2005,East,male,Not employed: Pensioner,0.27424,618,2393,0.25636,0.29211
2005,East,male,Not employed: registered unemployed,0.13868,286,2393,0.12483,0.15253
2005,East,female,Self-employed,0.03588,110,2605,0.02874,0.04302
2005,East,female,Blue-collar worker,0.07685,209,2605,0.06662,0.08708
2005,East,female,Civil servant,0.00884,46,2605,0.00524,0.01244
2005,East,female,White-collar worker,0.25864,806,2605,0.24182,0.27546
2005,East,female,Apprentice/ Trainee/ Intern,0.09121,250,2605,0.08015,0.10226
2005,East,female,Not employed: Pensioner,0.36244,772,2605,0.34398,0.38091
2005,East,female,Not employed: registered unemployed,0.11783,284,2605,0.10545,0.13022
2005,East,female,Not employed: no further information,0.04626,128,2605,0.03819,0.05433
2006,West,male,Self-employed,0.07946,736,8027,0.07354,0.08537
2006,West,male,Blue-collar worker,0.22404,1605,8027,0.21492,0.23317
2006,West,male,Civil servant,0.04887,490,8027,0.04416,0.05359
2006,West,male,White-collar worker,0.23965,1988,8027,0.23031,0.24899
2006,West,male,Apprentice/ Trainee/ Intern,0.06871,557,8027,0.06318,0.07425
2006,West,male,Not employed: Pensioner,0.24167,1969,8027,0.23230,0.25103
2006,West,male,Not employed: Military/Community Service,0.00448,37,8027,0.00302,0.00595
2006,West,male,Not employed: registered unemployed,0.06533,434,8027,0.05992,0.07073
2006,West,male,Not employed: no further information,0.02779,211,8027,0.02419,0.03138
2006,West,female,Self-employed,0.03540,400,8831,0.03154,0.03925
2006,West,female,Blue-collar worker,0.09894,796,8831,0.09271,0.10516
2006,West,female,Civil servant,0.02402,333,8831,0.02082,0.02721
2006,West,female,White-collar worker,0.28773,2717,8831,0.27828,0.29717
2006,West,female,Apprentice/ Trainee/ Intern,0.06025,580,8831,0.05529,0.06521
2006,West,female,Not employed: Pensioner,0.28610,2118,8831,0.27668,0.29553
2006,West,female,Not employed: registered unemployed,0.05465,409,8831,0.04991,0.05939
2006,West,female,Not employed: no further information,0.15266,1478,8831,0.14515,0.16016
2006,East,male,Self-employed,0.07692,199,2558,0.06659,0.08725
2006,East,male,Blue-collar worker,0.22780,555,2558,0.21155,0.24406
2006,East,male,Civil servant,0.02398,70,2558,0.01805,0.02991
2006,East,male,White-collar worker,0.16099,476,2558,0.14675,0.17524
2006,East,male,Apprentice/ Trainee/ Intern,0.06995,194,2558,0.06007,0.07984
2006,East,male,Not employed: Pensioner,0.27506,702,2558,0.25776,0.29237
2006,East,male,Not employed: registered unemployed,0.13123,295,2558,0.11815,0.14432
2006,East,male,Not employed: no further information,0.02610,67,2558,0.01992,0.03228
2006,East,female,Self-employed,0.04625,126,2780,0.03844,0.05406
2006,East,female,Blue-collar worker,0.07165,227,2780,0.06206,0.08124
2006,East,female,Civil servant,0.01110,51,2780,0.00720,0.01499
2006,East,female,White-collar worker,0.26307,854,2780,0.24670,0.27944
2006,East,female,Apprentice/ Trainee/ Intern,0.07524,225,2780,0.06543,0.08505
2006,East,female,Not employed: Pensioner,0.36032,851,2780,0.34247,0.37817
2006,East,female,Not employed: registered unemployed,0.11247,293,2780,0.10072,0.12422
2006,East,female,Not employed: no further information,0.05913,153,2780,0.05036,0.06790
2007,West,male,Self-employed,0.07754,670,7486,0.07148,0.08360
2007,West,male,Blue-collar worker,0.23580,1550,7486,0.22618,0.24542
2007,West,male,Civil servant,0.04969,461,7486,0.04477,0.05461
2007,West,male,White-collar worker,0.24045,1875,7486,0.23077,0.25013
2007,West,male,Apprentice/ Trainee/ Intern,0.06398,493,7486,0.05843,0.06952
2007,West,male,Not employed: Pensioner,0.24582,1862,7486,0.23607,0.25558
2007,West,male,Not employed: Military/Community Service,0.00466,40,7486,0.00311,0.00620
2007,West,male,Not employed: registered unemployed,0.05327,317,7486,0.04818,0.05836
2007,West,male,Not employed: no further information,0.02879,218,7486,0.02500,0.03258
2007,West,female,Self-employed,0.03466,366,8238,0.03071,0.03861
2007,West,female,Blue-collar worker,0.10279,762,8238,0.09624,0.10935
2007,West,female,Civil servant,0.02780,325,8238,0.02425,0.03135
2007,West,female,White-collar worker,0.29385,2584,8238,0.28401,0.30369
2007,West,female,Apprentice/ Trainee/ Intern,0.05806,544,8238,0.05301,0.06311
2007,West,female,Not employed: Pensioner,0.29039,2041,8238,0.28059,0.30020
2007,West,female,Not employed: registered unemployed,0.05219,354,8238,0.04738,0.05699
2007,West,female,Not employed: no further information,0.13944,1262,8238,0.13196,0.14692
2007,East,male,Self-employed,0.06880,173,2441,0.05876,0.07885
2007,East,male,Blue-collar worker,0.24651,562,2441,0.22941,0.26361
2007,East,male,Civil servant,0.02210,63,2441,0.01627,0.02793
2007,East,male,White-collar worker,0.17159,465,2441,0.15663,0.18655
2007,East,male,Apprentice/ Trainee/ Intern,0.07680,214,2441,0.06623,0.08736
2007,East,male,Not employed: Pensioner,0.27518,676,2441,0.25746,0.29290
2007,East,male,Not employed: registered unemployed,0.11034,231,2441,0.09791,0.12277
2007,East,male,Not employed: no further information,0.02413,57,2441,0.01804,0.03022
2007,East,female,Self-employed,0.03815,108,2632,0.03083,0.04547
2007,East,female,Blue-collar worker,0.08595,231,2632,0.07524,0.09666
2007,East,female,Civil servant,0.01469,55,2632,0.01009,0.01929
2007,East,female,White-collar worker,0.27243,831,2632,0.25542,0.28944
2007,East,female,Apprentice/ Trainee/ Intern,0.07913,207,2632,0.06882,0.08945
2007,East,female,Not employed: Pensioner,0.35498,805,2632,0.33669,0.37326
2007,East,female,Not employed: registered unemployed,0.10705,262,2632,0.09523,0.11886
2007,East,female,Not employed: no further information,0.04762,133,2632,0.03948,0.05576
2008,West,male,Self-employed,0.07058,585,6975,0.06457,0.07659
2008,West,male,Blue-collar worker,0.23427,1440,6975,0.22433,0.24421
2008,West,male,Civil servant,0.04853,407,6975,0.04348,0.05357
2008,West,male,White-collar worker,0.25485,1818,6975,0.24462,0.26508
2008,West,male,Apprentice/ Trainee/ Intern,0.06831,483,6975,0.06239,0.07423
2008,West,male,Not employed: Pensioner,0.24363,1795,6975,0.23356,0.25371
2008,West,male,Not employed: registered unemployed,0.04638,252,6975,0.04144,0.05131
2008,West,male,Not employed: no further information,0.02995,195,6975,0.02594,0.03395
2008,West,female,Self-employed,0.03664,351,7733,0.03245,0.04083
2008,West,female,Blue-collar worker,0.10933,731,7733,0.10237,0.11629
2008,West,female,Civil servant,0.02611,300,7733,0.02255,0.02966
2008,West,female,White-collar worker,0.30585,2498,7733,0.29558,0.31612
2008,West,female,Apprentice/ Trainee/ Intern,0.06080,527,7733,0.05548,0.06613
2008,West,female,Not employed: Pensioner,0.28919,1956,7733,0.27908,0.29930
2008,West,female,Not employed: registered unemployed,0.04154,275,7733,0.03710,0.04599
2008,West,female,Not employed: no further information,0.13037,1095,7733,0.12286,0.13787
2008,East,male,Self-employed,0.07692,169,2316,0.06606,0.08777
2008,East,male,Blue-collar worker,0.25377,543,2316,0.23604,0.27150
2008,East,male,Civil servant,0.02262,60,2316,0.01656,0.02868
2008,East,male,White-collar worker,0.17659,446,2316,0.16106,0.19213
2008,East,male,Apprentice/ Trainee/ Intern,0.07352,192,2316,0.06289,0.08415
2008,East,male,Not employed: Pensioner,0.27555,660,2316,0.25735,0.29375
2008,East,male,Not employed: registered unemployed,0.10399,211,2316,0.09155,0.11642
2008,East,male,Not employed: no further information,0.01216,35,2316,0.00769,0.01662
2008,East,female,Self-employed,0.03723,102,2472,0.02977,0.04470
2008,East,female,Blue-collar worker,0.09883,236,2472,0.08707,0.11060
2008,East,female,Civil servant,0.01094,50,2472,0.00684,0.01504
2008,East,female,White-collar worker,0.28568,797,2472,0.26787,0.30349
2008,East,female,Apprentice/ Trainee/ Intern,0.07990,193,2472,0.06921,0.09059
2008,East,female,Not employed: Pensioner,0.33840,758,2472,0.31975,0.35706
2008,East,female,Not employed: registered unemployed,0.10172,224,2472,0.08980,0.11364
2008,East,female,Not employed: no further information,0.04659,112,2472,0.03828,0.05490
2009,West,male,Self-employed,0.07065,545,6511,0.06443,0.07688
2009,West,male,Blue-collar worker,0.22352,1274,6511,0.21340,0.23364
2009,West,male,Civil servant,0.04578,367,6511,0.04071,0.05086
2009,West,male,White-collar worker,0.25603,1673,6511,0.24543,0.26663
2009,West,male,Apprentice/ Trainee/ Intern,0.07838,492,6511,0.07185,0.08491
2009,West,male,Not employed: Pensioner,0.23893,1663,6511,0.22857,0.24929
2009,West,male,Not employed: Military/Community Service,0.00487,32,6511,0.00318,0.00656
2009,West,male,Not employed: registered unemployed,0.05080,266,6511,0.04547,0.05614
2009,West,male,Not employed: no further information,0.03104,199,6511,0.02683,0.03525
2009,West,female,Self-employed,0.03788,332,7123,0.03344,0.04231
2009,West,female,Blue-collar worker,0.10975,670,7123,0.10249,0.11701
2009,West,female,Civil servant,0.02984,285,7123,0.02589,0.03379
2009,West,female,White-collar worker,0.31058,2356,7123,0.29983,0.32133
2009,West,female,Apprentice/ Trainee/ Intern,0.06031,457,7123,0.05478,0.06583
2009,West,female,Not employed: Pensioner,0.28975,1846,7123,0.27921,0.30028
2009,West,female,Not employed: registered unemployed,0.04003,239,7123,0.03547,0.04458
2009,West,female,Not employed: no further information,0.11962,938,7123,0.11208,0.12716
2009,East,male,Self-employed,0.08831,163,2148,0.07631,0.10032
2009,East,male,Blue-collar worker,0.24465,517,2148,0.22647,0.26284
2009,East,male,Civil servant,0.02498,62,2148,0.01838,0.03159
2009,East,male,White-collar worker,0.17883,417,2148,0.16262,0.19504
2009,East,male,Apprentice/ Trainee/ Intern,0.06796,169,2148,0.05731,0.07860
2009,East,male,Not employed: Pensioner,0.27011,635,2148,0.25133,0.28889
2009,East,male,Not employed: registered unemployed,0.09904,185,2148,0.08641,0.11168
2009,East,female,Self-employed,0.04339,101,2365,0.03518,0.05160
2009,East,female,Blue-collar worker,0.09664,217,2365,0.08473,0.10855
2009,East,female,Civil servant,0.01521,45,2365,0.01028,0.02015
2009,East,female,White-collar worker,0.29403,779,2365,0.27566,0.31240
2009,East,female,Apprentice/ Trainee/ Intern,0.06873,153,2365,0.05853,0.07893
2009,East,female,Not employed: Pensioner,0.33497,750,2365,0.31594,0.35399
2009,East,female,Not employed: registered unemployed,0.11073,214,2365,0.09808,0.12338
2009,East,female,Not employed: no further information,0.03611,106,2365,0.02859,0.04363
2010,West,male,Self-employed,0.06850,723,8502,0.06313,0.07387
2010,West,male,Blue-collar worker,0.21018,1790,8502,0.20152,0.21885
2010,West,male,Civil servant,0.04733,465,8502,0.04281,0.05184
2010,West,male,White-collar worker,0.26668,2557,8502,0.25728,0.27608
2010,West,male,Apprentice/ Trainee/ Intern,0.07746,587,8502,0.07178,0.08314
2010,West,male,Not employed: Pensioner,0.24077,1618,8502,0.23168,0.24986
2010,West,male,Not employed: registered unemployed,0.05698,460,8502,0.05205,0.06191
2010,West,male,Not employed: no further information,0.02794,302,8502,0.02444,0.03144
2010,West,female,Self-employed,0.03749,442,10203,0.03380,0.04118
2010,West,female,Blue-collar worker,0.09659,794,10203,0.09086,0.10232
2010,West,female,Civil servant,0.02874,345,10203,0.02550,0.03198
2010,West,female,White-collar worker,0.32389,3349,10203,0.31481,0.33297
2010,West,female,Apprentice/ Trainee/ Intern,0.06654,608,10203,0.06170,0.07137
2010,West,female,Not employed: Pensioner,0.28865,1787,10203,0.27986,0.29745
2010,West,female,Not employed: registered unemployed,0.04488,669,10203,0.04086,0.04889
2010,West,female,Not employed: no further information,0.11263,2209,10203,0.10649,0.11876
2010,East,male,Self-employed,0.08284,224,2509,0.07205,0.09363
2010,East,male,Blue-collar worker,0.24618,595,2509,0.22932,0.26304
2010,East,male,Civil servant,0.02831,80,2509,0.02182,0.03480
2010,East,male,White-collar worker,0.19633,584,2509,0.18079,0.21188
2010,East,male,Apprentice/ Trainee/ Intern,0.06514,158,2509,0.05548,0.07480
2010,East,male,Not employed: Pensioner,0.26569,605,2509,0.24841,0.28298
2010,East,male,Not employed: registered unemployed,0.09494,216,2509,0.08347,0.10641
2010,East,male,Not employed: no further information,0.01340,47,2509,0.00890,0.01790
2010,East,female,Self-employed,0.04158,128,2973,0.03440,0.04876
2010,East,female,Blue-collar worker,0.10269,258,2973,0.09177,0.11360
2010,East,female,Civil servant,0.01423,51,2973,0.00997,0.01849
2010,East,female,White-collar worker,0.30298,993,2973,0.28646,0.31950
