year,quintil_oecd,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06272,150,1845,0.05165,0.07378
1993,4th Quintile,Urban regions,Not employed: Pensioner,0.16090,260,1845,0.14413,0.17768
1993,4th Quintile,Urban regions,Not employed: registered unemployed,0.02633,64,1845,0.01902,0.03364
1993,4th Quintile,Urban regions,Not employed: no further information,0.07068,162,1845,0.05898,0.08237
1993,4th Quintile,Rural regions,Self-employed,0.05901,53,743,0.04205,0.07596
1993,4th Quintile,Rural regions,Blue-collar worker,0.18652,192,743,0.15849,0.21455
1993,4th Quintile,Rural regions,Civil servant,0.04846,36,743,0.03301,0.06391
1993,4th Quintile,Rural regions,White-collar worker,0.24979,239,743,0.21864,0.28094
1993,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05133,47,743,0.03545,0.06721
1993,4th Quintile,Rural regions,Not employed: Pensioner,0.15004,87,743,0.12435,0.17574
1993,4th Quintile,Rural regions,Not employed: registered unemployed,0.04073,39,743,0.02651,0.05496
1993,4th Quintile,Rural regions,Not employed: no further information,0.06713,50,743,0.04912,0.08513
1993,5th Quintile,Urban regions,Self-employed,0.09174,200,1927,0.07885,0.10464
1993,5th Quintile,Urban regions,Blue-collar worker,0.11972,315,1927,0.10522,0.13422
1993,5th Quintile,Urban regions,Civil servant,0.08298,152,1927,0.07066,0.09530
1993,5th Quintile,Urban regions,White-collar worker,0.36065,761,1927,0.33920,0.38209
1993,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.04288,103,1927,0.03383,0.05192
1993,5th Quintile,Urban regions,Not employed: Pensioner,0.13151,225,1927,0.11642,0.14661
1993,5th Quintile,Urban regions,Not employed: registered unemployed,0.01696,47,1927,0.01120,0.02273
1993,5th Quintile,Urban regions,Not employed: no further information,0.05474,124,1927,0.04458,0.06490
1993,5th Quintile,Rural regions,Self-employed,0.12096,62,382,0.08822,0.15370
1993,5th Quintile,Rural regions,Blue-collar worker,0.11429,73,382,0.08234,0.14624
1993,5th Quintile,Rural regions,Civil servant,0.09807,41,382,0.06821,0.12794
1993,5th Quintile,Rural regions,White-collar worker,0.32902,171,382,0.28184,0.37620
1993,5th Quintile,Rural regions,Not employed: Pensioner,0.09492,35,382,0.06548,0.12435
1994,1st Quintile,Urban regions,Self-employed,0.01816,32,1529,0.01147,0.02486
1994,1st Quintile,Urban regions,Blue-collar worker,0.12228,328,1529,0.10585,0.13871
1994,1st Quintile,Urban regions,White-collar worker,0.06561,129,1529,0.05319,0.07802
1994,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07044,163,1529,0.05761,0.08327
1994,1st Quintile,Urban regions,Not employed: Pensioner,0.27486,375,1529,0.25248,0.29725
1994,1st Quintile,Urban regions,Not employed: registered unemployed,0.08550,195,1529,0.07148,0.09952
1994,1st Quintile,Urban regions,Not employed: no further information,0.12399,307,1529,0.10747,0.14052
1994,1st Quintile,Rural regions,Blue-collar worker,0.11657,189,949,0.09614,0.13700
1994,1st Quintile,Rural regions,White-collar worker,0.04756,71,949,0.03401,0.06111
1994,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05381,99,949,0.03944,0.06817
1994,1st Quintile,Rural regions,Not employed: Pensioner,0.32055,287,949,0.29084,0.35026
1994,1st Quintile,Rural regions,Not employed: registered unemployed,0.13421,193,949,0.11251,0.15591
1994,1st Quintile,Rural regions,Not employed: no further information,0.08760,110,949,0.06961,0.10560
1994,2nd Quintile,Urban regions,Self-employed,0.02236,44,1597,0.01510,0.02961
1994,2nd Quintile,Urban regions,Blue-collar worker,0.15888,439,1597,0.14094,0.17681
1994,2nd Quintile,Urban regions,White-collar worker,0.11649,266,1597,0.10075,0.13223
1994,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07350,163,1597,0.06070,0.08631
1994,2nd Quintile,Urban regions,Not employed: Pensioner,0.23592,322,1597,0.21509,0.25675
1994,2nd Quintile,Urban regions,Not employed: registered unemployed,0.04258,115,1597,0.03267,0.05248
1994,2nd Quintile,Urban regions,Not employed: no further information,0.11135,248,1597,0.09591,0.12678
1994,2nd Quintile,Rural regions,Blue-collar worker,0.17745,289,995,0.15370,0.20120
1994,2nd Quintile,Rural regions,White-collar worker,0.11936,181,995,0.09921,0.13952
1994,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04741,82,995,0.03420,0.06062
1994,2nd Quintile,Rural regions,Not employed: Pensioner,0.25298,255,995,0.22595,0.28000
1994,2nd Quintile,Rural regions,Not employed: registered unemployed,0.06862,112,995,0.05290,0.08434
1994,2nd Quintile,Rural regions,Not employed: no further information,0.06071,76,995,0.04586,0.07555
1994,3rd Quintile,Urban regions,Self-employed,0.02700,60,1662,0.01921,0.03480
1994,3rd Quintile,Urban regions,Blue-collar worker,0.17487,454,1662,0.15660,0.19314
1994,3rd Quintile,Urban regions,Civil servant,0.02427,52,1662,0.01687,0.03167
1994,3rd Quintile,Urban regions,White-collar worker,0.19145,401,1662,0.17253,0.21037
1994,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05562,147,1662,0.04460,0.06665
1994,3rd Quintile,Urban regions,Not employed: Pensioner,0.21178,275,1662,0.19213,0.23143
1994,3rd Quintile,Urban regions,Not employed: registered unemployed,0.04165,99,1662,0.03205,0.05126
1994,3rd Quintile,Urban regions,Not employed: no further information,0.07988,174,1662,0.06684,0.09292
1994,3rd Quintile,Rural regions,Self-employed,0.03412,48,1008,0.02291,0.04534
1994,3rd Quintile,Rural regions,Blue-collar worker,0.20362,276,1008,0.17875,0.22849
1994,3rd Quintile,Rural regions,White-collar worker,0.18179,282,1008,0.15797,0.20562
1994,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07517,109,1008,0.05889,0.09146
1994,3rd Quintile,Rural regions,Not employed: Pensioner,0.19742,156,1008,0.17283,0.22201
1994,3rd Quintile,Rural regions,Not employed: registered unemployed,0.06186,87,1008,0.04698,0.07674
1994,3rd Quintile,Rural regions,Not employed: no further information,0.04900,50,1008,0.03566,0.06233
1994,4th Quintile,Urban regions,Self-employed,0.03762,77,1764,0.02873,0.04650
1994,4th Quintile,Urban regions,Blue-collar worker,0.16862,439,1764,0.15114,0.18610
1994,4th Quintile,Urban regions,Civil servant,0.04312,78,1764,0.03363,0.05260
1994,4th Quintile,Urban regions,White-collar worker,0.28205,564,1764,0.26105,0.30306
1994,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05779,139,1764,0.04689,0.06868
1994,4th Quintile,Urban regions,Not employed: Pensioner,0.16799,254,1764,0.15054,0.18545
1994,4th Quintile,Urban regions,Not employed: registered unemployed,0.02868,69,1764,0.02089,0.03647
1994,4th Quintile,Urban regions,Not employed: no further information,0.06412,144,1764,0.05269,0.07556
1994,4th Quintile,Rural regions,Self-employed,0.05033,38,764,0.03482,0.06584
1994,4th Quintile,Rural regions,Blue-collar worker,0.16509,181,764,0.13875,0.19143
1994,4th Quintile,Rural regions,Civil servant,0.04519,36,764,0.03045,0.05993
1994,4th Quintile,Rural regions,White-collar worker,0.26731,251,764,0.23591,0.29871
1994,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05536,59,764,0.03913,0.07158
1994,4th Quintile,Rural regions,Not employed: Pensioner,0.13443,96,764,0.11023,0.15863
1994,4th Quintile,Rural regions,Not employed: registered unemployed,0.04657,54,764,0.03162,0.06153
1994,4th Quintile,Rural regions,Not employed: no further information,0.06666,49,764,0.04896,0.08436
1994,5th Quintile,Urban regions,Self-employed,0.08800,187,1855,0.07510,0.10089
1994,5th Quintile,Urban regions,Blue-collar worker,0.09708,262,1855,0.08360,0.11056
1994,5th Quintile,Urban regions,Civil servant,0.07800,140,1855,0.06579,0.09020
1994,5th Quintile,Urban regions,White-collar worker,0.36998,753,1855,0.34800,0.39196
1994,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.03286,87,1855,0.02474,0.04097
1994,5th Quintile,Urban regions,Not employed: Pensioner,0.14085,225,1855,0.12502,0.15669
1994,5th Quintile,Urban regions,Not employed: registered unemployed,0.02758,80,1855,0.02013,0.03504
1994,5th Quintile,Urban regions,Not employed: no further information,0.05859,121,1855,0.04790,0.06928
1994,5th Quintile,Rural regions,Self-employed,0.11839,82,508,0.09027,0.14652
1994,5th Quintile,Rural regions,Blue-collar worker,0.11083,83,508,0.08350,0.13816
1994,5th Quintile,Rural regions,Civil servant,0.11680,51,508,0.08885,0.14476
1994,5th Quintile,Rural regions,White-collar worker,0.29985,211,508,0.25997,0.33974
1994,5th Quintile,Rural regions,Not employed: Pensioner,0.10316,50,508,0.07668,0.12964
1994,5th Quintile,Rural regions,Not employed: registered unemployed,0.05257,31,508,0.03315,0.07200
1995,1st Quintile,Urban regions,Self-employed,0.01882,37,1600,0.01216,0.02548
1995,1st Quintile,Urban regions,Blue-collar worker,0.11994,346,1600,0.10401,0.13586
1995,1st Quintile,Urban regions,White-collar worker,0.07129,141,1600,0.05868,0.08390
1995,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.08154,183,1600,0.06813,0.09496
1995,1st Quintile,Urban regions,Not employed: Pensioner,0.22040,327,1600,0.20008,0.24071
1995,1st Quintile,Urban regions,Not employed: registered unemployed,0.09617,229,1600,0.08172,0.11062
1995,1st Quintile,Urban regions,Not employed: no further information,0.12728,337,1600,0.11094,0.14361
1995,1st Quintile,Rural regions,Blue-collar worker,0.14410,231,890,0.12102,0.16719
1995,1st Quintile,Rural regions,White-collar worker,0.05716,72,890,0.04190,0.07242
1995,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06769,108,890,0.05117,0.08420
1995,1st Quintile,Rural regions,Not employed: Pensioner,0.24009,192,890,0.21201,0.26817
1995,1st Quintile,Rural regions,Not employed: registered unemployed,0.10135,155,890,0.08151,0.12119
1995,1st Quintile,Rural regions,Not employed: no further information,0.09946,132,890,0.07979,0.11913
1995,2nd Quintile,Urban regions,Self-employed,0.02108,45,1775,0.01439,0.02776
1995,2nd Quintile,Urban regions,Blue-collar worker,0.15972,508,1775,0.14267,0.17677
1995,2nd Quintile,Urban regions,White-collar worker,0.12147,303,1775,0.10627,0.13667
1995,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06742,178,1775,0.05575,0.07909
1995,2nd Quintile,Urban regions,Not employed: Pensioner,0.26306,374,1775,0.24257,0.28355
1995,2nd Quintile,Urban regions,Not employed: registered unemployed,0.04412,114,1775,0.03456,0.05368
1995,2nd Quintile,Urban regions,Not employed: no further information,0.09022,253,1775,0.07688,0.10355
1995,2nd Quintile,Rural regions,Self-employed,0.02238,31,1060,0.01347,0.03129
1995,2nd Quintile,Rural regions,Blue-collar worker,0.15641,263,1060,0.13453,0.17829
1995,2nd Quintile,Rural regions,White-collar worker,0.11990,179,1060,0.10034,0.13947
1995,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04798,95,1060,0.03511,0.06085
1995,2nd Quintile,Rural regions,Not employed: Pensioner,0.29220,286,1060,0.26481,0.31960
1995,2nd Quintile,Rural regions,Not employed: registered unemployed,0.08289,118,1060,0.06628,0.09949
1995,2nd Quintile,Rural regions,Not employed: no further information,0.06605,88,1060,0.05109,0.08101
1995,3rd Quintile,Urban regions,Self-employed,0.02557,67,1672,0.01800,0.03314
1995,3rd Quintile,Urban regions,Blue-collar worker,0.19140,486,1672,0.17254,0.21027
1995,3rd Quintile,Urban regions,Civil servant,0.01945,43,1672,0.01283,0.02607
1995,3rd Quintile,Urban regions,White-collar worker,0.18594,395,1672,0.16728,0.20459
1995,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05970,156,1672,0.04834,0.07106
1995,3rd Quintile,Urban regions,Not employed: Pensioner,0.21656,274,1672,0.19681,0.23631
1995,3rd Quintile,Urban regions,Not employed: registered unemployed,0.03971,85,1672,0.03035,0.04908
1995,3rd Quintile,Urban regions,Not employed: no further information,0.08041,166,1672,0.06737,0.09344
1995,3rd Quintile,Rural regions,Self-employed,0.04240,47,1018,0.03001,0.05478
1995,3rd Quintile,Rural regions,Blue-collar worker,0.18212,284,1018,0.15840,0.20584
1995,3rd Quintile,Rural regions,White-collar worker,0.19368,280,1018,0.16939,0.21796
1995,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04996,88,1018,0.03657,0.06336
1995,3rd Quintile,Rural regions,Not employed: Pensioner,0.22051,199,1018,0.19503,0.24599
1995,3rd Quintile,Rural regions,Not employed: registered unemployed,0.04904,69,1018,0.03577,0.06232
1995,3rd Quintile,Rural regions,Not employed: no further information,0.04323,51,1018,0.03073,0.05573
1995,4th Quintile,Urban regions,Self-employed,0.04059,71,1761,0.03137,0.04981
1995,4th Quintile,Urban regions,Blue-collar worker,0.16278,440,1761,0.14553,0.18002
1995,4th Quintile,Urban regions,Civil servant,0.04323,71,1761,0.03373,0.05273
1995,4th Quintile,Urban regions,White-collar worker,0.27606,579,1761,0.25518,0.29695
1995,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.04967,124,1761,0.03952,0.05982
1995,4th Quintile,Urban regions,Not employed: Pensioner,0.19115,268,1761,0.17278,0.20952
1995,4th Quintile,Urban regions,Not employed: registered unemployed,0.03081,82,1761,0.02274,0.03888
1995,4th Quintile,Urban regions,Not employed: no further information,0.06081,126,1761,0.04965,0.07198
1995,4th Quintile,Rural regions,Self-employed,0.03555,42,891,0.02338,0.04771
1995,4th Quintile,Rural regions,Blue-collar worker,0.20225,228,891,0.17586,0.22864
1995,4th Quintile,Rural regions,Civil servant,0.04894,46,891,0.03477,0.06312
1995,4th Quintile,Rural regions,White-collar worker,0.26305,301,891,0.23412,0.29197
1995,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07031,82,891,0.05351,0.08710
1995,4th Quintile,Rural regions,Not employed: Pensioner,0.15366,109,891,0.12997,0.17735
1995,4th Quintile,Rural regions,Not employed: registered unemployed,0.03885,39,891,0.02616,0.05155
1995,4th Quintile,Rural regions,Not employed: no further information,0.05866,44,891,0.04322,0.07410
1995,5th Quintile,Urban regions,Self-employed,0.07988,171,1847,0.06751,0.09224
1995,5th Quintile,Urban regions,Blue-collar worker,0.07805,215,1847,0.06581,0.09029
1995,5th Quintile,Urban regions,Civil servant,0.08465,153,1847,0.07195,0.09735
1995,5th Quintile,Urban regions,White-collar worker,0.37414,770,1847,0.35206,0.39621
1995,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.04559,112,1847,0.03608,0.05511
1995,5th Quintile,Urban regions,Not employed: Pensioner,0.15150,248,1847,0.13514,0.16785
1995,5th Quintile,Urban regions,Not employed: registered unemployed,0.02687,66,1847,0.01950,0.03425
1995,5th Quintile,Urban regions,Not employed: no further information,0.05498,112,1847,0.04458,0.06538
1995,5th Quintile,Rural regions,Self-employed,0.10103,78,608,0.07706,0.12501
1995,5th Quintile,Rural regions,Blue-collar worker,0.09350,81,608,0.07034,0.11666
1995,5th Quintile,Rural regions,Civil servant,0.10323,50,608,0.07902,0.12743
1995,5th Quintile,Rural regions,White-collar worker,0.30942,235,608,0.27265,0.34620
1995,5th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04863,36,608,0.03152,0.06574
1995,5th Quintile,Rural regions,Not employed: Pensioner,0.11905,57,608,0.09329,0.14481
1995,5th Quintile,Rural regions,Not employed: registered unemployed,0.04184,37,608,0.02591,0.05776
1995,5th Quintile,Rural regions,Not employed: no further information,0.06508,34,608,0.04546,0.08471
1996,1st Quintile,Urban regions,Blue-collar worker,0.13501,390,1628,0.11841,0.15162
1996,1st Quintile,Urban regions,White-collar worker,0.06989,149,1628,0.05751,0.08228
1996,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.08513,206,1628,0.07157,0.09870
1996,1st Quintile,Urban regions,Not employed: Pensioner,0.21811,327,1628,0.19804,0.23817
1996,1st Quintile,Urban regions,Not employed: registered unemployed,0.09121,220,1628,0.07722,0.10520
1996,1st Quintile,Urban regions,Not employed: no further information,0.12605,336,1628,0.10992,0.14218
1996,1st Quintile,Rural regions,Blue-collar worker,0.14139,207,870,0.11822,0.16455
1996,1st Quintile,Rural regions,White-collar worker,0.06398,75,870,0.04771,0.08025
1996,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05486,94,870,0.03972,0.07001
1996,1st Quintile,Rural regions,Not employed: Pensioner,0.28688,216,870,0.25680,0.31695
1996,1st Quintile,Rural regions,Not employed: registered unemployed,0.10455,150,870,0.08420,0.12489
1996,1st Quintile,Rural regions,Not employed: no further information,0.09009,128,870,0.07105,0.10912
1996,2nd Quintile,Urban regions,Self-employed,0.01894,52,1658,0.01238,0.02551
1996,2nd Quintile,Urban regions,Blue-collar worker,0.15115,450,1658,0.13391,0.16840
1996,2nd Quintile,Urban regions,White-collar worker,0.14005,302,1658,0.12334,0.15676
1996,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05813,149,1658,0.04686,0.06939
1996,2nd Quintile,Urban regions,Not employed: Pensioner,0.25113,341,1658,0.23025,0.27201
1996,2nd Quintile,Urban regions,Not employed: registered unemployed,0.04968,121,1658,0.03922,0.06014
1996,2nd Quintile,Urban regions,Not employed: no further information,0.09857,243,1658,0.08421,0.11292
1996,2nd Quintile,Rural regions,Blue-collar worker,0.16750,254,893,0.14299,0.19200
1996,2nd Quintile,Rural regions,White-collar worker,0.11425,148,893,0.09337,0.13513
1996,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05454,95,893,0.03964,0.06944
1996,2nd Quintile,Rural regions,Not employed: Pensioner,0.25228,224,893,0.22377,0.28078
1996,2nd Quintile,Rural regions,Not employed: registered unemployed,0.05838,87,893,0.04299,0.07377
1996,2nd Quintile,Rural regions,Not employed: no further information,0.07495,85,893,0.05767,0.09223
1996,3rd Quintile,Urban regions,Self-employed,0.03011,54,1570,0.02165,0.03857
1996,3rd Quintile,Urban regions,Blue-collar worker,0.17934,449,1570,0.16035,0.19832
1996,3rd Quintile,Urban regions,Civil servant,0.02650,47,1570,0.01855,0.03445
1996,3rd Quintile,Urban regions,White-collar worker,0.17564,354,1570,0.15681,0.19447
1996,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05946,138,1570,0.04776,0.07116
1996,3rd Quintile,Urban regions,Not employed: Pensioner,0.23360,301,1570,0.21266,0.25454
1996,3rd Quintile,Urban regions,Not employed: registered unemployed,0.04281,86,1570,0.03279,0.05283
1996,3rd Quintile,Urban regions,Not employed: no further information,0.06473,141,1570,0.05256,0.07691
1996,3rd Quintile,Rural regions,Self-employed,0.03524,47,1076,0.02421,0.04626
1996,3rd Quintile,Rural regions,Blue-collar worker,0.18659,298,1076,0.16330,0.20988
1996,3rd Quintile,Rural regions,White-collar worker,0.18632,276,1076,0.16304,0.20959
1996,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05647,90,1076,0.04267,0.07027
1996,3rd Quintile,Rural regions,Not employed: Pensioner,0.22585,222,1076,0.20085,0.25084
1996,3rd Quintile,Rural regions,Not employed: registered unemployed,0.06026,87,1076,0.04604,0.07449
1996,3rd Quintile,Rural regions,Not employed: no further information,0.05194,56,1076,0.03868,0.06521
1996,4th Quintile,Urban regions,Self-employed,0.04042,81,1779,0.03127,0.04958
1996,4th Quintile,Urban regions,Blue-collar worker,0.16247,408,1779,0.14532,0.17961
1996,4th Quintile,Urban regions,Civil servant,0.03841,69,1779,0.02948,0.04735
1996,4th Quintile,Urban regions,White-collar worker,0.27545,604,1779,0.25468,0.29621
1996,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05021,126,1779,0.04006,0.06036
1996,4th Quintile,Urban regions,Not employed: Pensioner,0.18162,285,1779,0.16370,0.19954
1996,4th Quintile,Urban regions,Not employed: registered unemployed,0.03469,72,1779,0.02618,0.04319
1996,4th Quintile,Urban regions,Not employed: no further information,0.06457,134,1779,0.05315,0.07600
1996,4th Quintile,Rural regions,Self-employed,0.05615,54,911,0.04119,0.07111
1996,4th Quintile,Rural regions,Blue-collar worker,0.18224,214,911,0.15716,0.20733
1996,4th Quintile,Rural regions,Civil servant,0.04138,40,911,0.02844,0.05432
1996,4th Quintile,Rural regions,White-collar worker,0.25422,284,911,0.22593,0.28252
1996,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04271,66,911,0.02958,0.05585
1996,4th Quintile,Rural regions,Not employed: Pensioner,0.17947,135,911,0.15454,0.20440
1996,4th Quintile,Rural regions,Not employed: registered unemployed,0.05338,73,911,0.03878,0.06799
1996,4th Quintile,Rural regions,Not employed: no further information,0.04622,45,911,0.03258,0.05986
1996,5th Quintile,Urban regions,Self-employed,0.09387,192,1793,0.08037,0.10738
1996,5th Quintile,Urban regions,Blue-collar worker,0.07333,191,1793,0.06126,0.08540
1996,5th Quintile,Urban regions,Civil servant,0.07399,130,1793,0.06187,0.08611
1996,5th Quintile,Urban regions,White-collar worker,0.36889,753,1793,0.34655,0.39124
1996,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.04142,104,1793,0.03220,0.05065
1996,5th Quintile,Urban regions,Not employed: Pensioner,0.16106,239,1793,0.14404,0.17807
1996,5th Quintile,Urban regions,Not employed: registered unemployed,0.02538,61,1793,0.01810,0.03267
1996,5th Quintile,Urban regions,Not employed: no further information,0.05718,123,1793,0.04643,0.06793
1996,5th Quintile,Rural regions,Self-employed,0.11076,82,636,0.08635,0.13517
1996,5th Quintile,Rural regions,Blue-collar worker,0.09068,78,636,0.06835,0.11302
1996,5th Quintile,Rural regions,Civil servant,0.09417,52,636,0.07145,0.11688
1996,5th Quintile,Rural regions,White-collar worker,0.32286,250,636,0.28649,0.35923
1996,5th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06548,49,636,0.04624,0.08472
1996,5th Quintile,Rural regions,Not employed: Pensioner,0.12112,54,636,0.09574,0.14650
1996,5th Quintile,Rural regions,Not employed: registered unemployed,0.03554,36,636,0.02114,0.04995
1996,5th Quintile,Rural regions,Not employed: no further information,0.06099,35,636,0.04238,0.07961
1997,1st Quintile,Urban regions,Self-employed,0.01991,33,1555,0.01297,0.02686
1997,1st Quintile,Urban regions,Blue-collar worker,0.10677,309,1555,0.09141,0.12212
1997,1st Quintile,Urban regions,White-collar worker,0.06151,134,1555,0.04957,0.07346
1997,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07769,193,1555,0.06438,0.09100
1997,1st Quintile,Urban regions,Not employed: Pensioner,0.24015,339,1555,0.21891,0.26139
1997,1st Quintile,Urban regions,Not employed: registered unemployed,0.11854,238,1555,0.10247,0.13461
1997,1st Quintile,Urban regions,Not employed: no further information,0.12746,309,1555,0.11088,0.14404
1997,1st Quintile,Rural regions,Blue-collar worker,0.11506,168,779,0.09263,0.13748
1997,1st Quintile,Rural regions,White-collar worker,0.06826,71,779,0.05054,0.08598
1997,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07102,95,779,0.05297,0.08907
1997,1st Quintile,Rural regions,Not employed: Pensioner,0.26106,195,779,0.23020,0.29193
1997,1st Quintile,Rural regions,Not employed: registered unemployed,0.09696,127,779,0.07617,0.11775
1997,1st Quintile,Rural regions,Not employed: no further information,0.09592,123,779,0.07523,0.11661
1997,2nd Quintile,Urban regions,Self-employed,0.01302,41,1648,0.00754,0.01849
1997,2nd Quintile,Urban regions,Blue-collar worker,0.15102,426,1648,0.13373,0.16832
1997,2nd Quintile,Urban regions,White-collar worker,0.15084,304,1648,0.13355,0.16812
1997,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06900,176,1648,0.05676,0.08124
1997,2nd Quintile,Urban regions,Not employed: Pensioner,0.25572,356,1648,0.23465,0.27679
1997,2nd Quintile,Urban regions,Not employed: registered unemployed,0.04628,127,1648,0.03613,0.05642
1997,2nd Quintile,Urban regions,Not employed: no further information,0.09003,218,1648,0.07620,0.10385
1997,2nd Quintile,Rural regions,Blue-collar worker,0.16639,268,1020,0.14352,0.18926
1997,2nd Quintile,Rural regions,White-collar worker,0.12865,172,1020,0.10809,0.14921
1997,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05832,110,1020,0.04393,0.07271
1997,2nd Quintile,Rural regions,Not employed: Pensioner,0.27848,268,1020,0.25096,0.30600
1997,2nd Quintile,Rural regions,Not employed: registered unemployed,0.07861,120,1020,0.06209,0.09513
1997,2nd Quintile,Rural regions,Not employed: no further information,0.04838,82,1020,0.03520,0.06155
1997,3rd Quintile,Urban regions,Self-employed,0.02102,52,1604,0.01400,0.02804
1997,3rd Quintile,Urban regions,Blue-collar worker,0.15307,394,1604,0.13544,0.17069
1997,3rd Quintile,Urban regions,Civil servant,0.02409,50,1604,0.01658,0.03159
1997,3rd Quintile,Urban regions,White-collar worker,0.19001,381,1604,0.17081,0.20922
1997,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06469,144,1604,0.05265,0.07674
1997,3rd Quintile,Urban regions,Not employed: Pensioner,0.24598,319,1604,0.22490,0.26707
1997,3rd Quintile,Urban regions,Not employed: registered unemployed,0.04682,110,1604,0.03648,0.05716
1997,3rd Quintile,Urban regions,Not employed: no further information,0.07486,154,1604,0.06198,0.08775
1997,3rd Quintile,Rural regions,Self-employed,0.02801,38,1006,0.01781,0.03822
1997,3rd Quintile,Rural regions,Blue-collar worker,0.17782,259,1006,0.15418,0.20146
1997,3rd Quintile,Rural regions,Civil servant,0.02589,34,1006,0.01607,0.03570
1997,3rd Quintile,Rural regions,White-collar worker,0.16280,249,1006,0.13998,0.18563
1997,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.04858,84,1006,0.03529,0.06187
1997,3rd Quintile,Rural regions,Not employed: Pensioner,0.23108,194,1006,0.20501,0.25714
1997,3rd Quintile,Rural regions,Not employed: registered unemployed,0.05746,82,1006,0.04307,0.07185
1997,3rd Quintile,Rural regions,Not employed: no further information,0.05828,66,1006,0.04379,0.07276
1997,4th Quintile,Urban regions,Self-employed,0.04144,86,1762,0.03213,0.05075
1997,4th Quintile,Urban regions,Blue-collar worker,0.15534,406,1762,0.13842,0.17226
1997,4th Quintile,Urban regions,Civil servant,0.03956,70,1762,0.03045,0.04866
1997,4th Quintile,Urban regions,White-collar worker,0.29110,592,1762,0.26988,0.31231
1997,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05191,131,1762,0.04154,0.06227
1997,4th Quintile,Urban regions,Not employed: Pensioner,0.18194,278,1762,0.16392,0.19996
1997,4th Quintile,Urban regions,Not employed: registered unemployed,0.03027,78,1762,0.02227,0.03827
1997,4th Quintile,Urban regions,Not employed: no further information,0.05471,121,1762,0.04409,0.06534
1997,4th Quintile,Rural regions,Self-employed,0.04174,42,879,0.02851,0.05497
1997,4th Quintile,Rural regions,Blue-collar worker,0.17726,190,879,0.15200,0.20252
1997,4th Quintile,Rural regions,Civil servant,0.04854,40,879,0.03432,0.06275
1997,4th Quintile,Rural regions,White-collar worker,0.27568,314,879,0.24612,0.30524
1997,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05617,70,879,0.04094,0.07140
1997,4th Quintile,Rural regions,Not employed: Pensioner,0.16833,127,879,0.14358,0.19308
1997,4th Quintile,Rural regions,Not employed: registered unemployed,0.06209,60,879,0.04612,0.07805
1997,4th Quintile,Rural regions,Not employed: no further information,0.05289,36,879,0.03808,0.06769
1997,5th Quintile,Urban regions,Self-employed,0.10122,200,1755,0.08710,0.11533
1997,5th Quintile,Urban regions,Blue-collar worker,0.07109,162,1755,0.05906,0.08311
1997,5th Quintile,Urban regions,Civil servant,0.08318,147,1755,0.07026,0.09610
