year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Direct migration background,Self-employed,0.06434,45,892,0.04823,0.08045
1995,30-45 y.,Direct migration background,Blue-collar worker,0.37361,435,892,0.34184,0.40537
1995,30-45 y.,Direct migration background,White-collar worker,0.22924,165,892,0.20164,0.25685
1995,30-45 y.,Direct migration background,Not employed: registered unemployed,0.09718,93,892,0.07773,0.11663
1995,30-45 y.,Direct migration background,Not employed: no further information,0.16655,154,892,0.14209,0.19102
1995,46-65 y.,No migration background,Self-employed,0.06245,180,2903,0.05364,0.07125
1995,46-65 y.,No migration background,Blue-collar worker,0.16721,538,2903,0.15363,0.18079
1995,46-65 y.,No migration background,Civil servant,0.05233,136,2903,0.04423,0.06044
1995,46-65 y.,No migration background,White-collar worker,0.28223,837,2903,0.26585,0.29860
1995,46-65 y.,No migration background,Not employed: Pensioner,0.22964,635,2903,0.21434,0.24494
1995,46-65 y.,No migration background,Not employed: registered unemployed,0.08711,280,2903,0.07685,0.09737
1995,46-65 y.,No migration background,Not employed: no further information,0.11584,297,2903,0.10420,0.12749
1995,46-65 y.,Direct migration background,Self-employed,0.03038,31,1034,0.01991,0.04085
1995,46-65 y.,Direct migration background,Blue-collar worker,0.28603,407,1034,0.25848,0.31359
1995,46-65 y.,Direct migration background,White-collar worker,0.18252,115,1034,0.15897,0.20608
1995,46-65 y.,Direct migration background,Not employed: Pensioner,0.22223,200,1034,0.19688,0.24758
1995,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14406,136,1034,0.12264,0.16547
1995,46-65 y.,Direct migration background,Not employed: no further information,0.11741,145,1034,0.09778,0.13704
1995,66 and older,No migration background,Not employed: Pensioner,0.96080,1254,1254,0.95006,0.97155
1995,66 and older,Direct migration background,Not employed: Pensioner,0.96493,199,199,0.93930,0.99055
1996,17-29 y.,No migration background,Self-employed,0.02672,54,2158,0.01991,0.03352
1996,17-29 y.,No migration background,Blue-collar worker,0.19366,427,2158,0.17699,0.21034
1996,17-29 y.,No migration background,Civil servant,0.03682,77,2158,0.02888,0.04477
1996,17-29 y.,No migration background,White-collar worker,0.25222,530,2158,0.23389,0.27055
1996,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.32477,713,2158,0.30501,0.34453
1996,17-29 y.,No migration background,Not employed: Military/Community Service,0.01867,36,2158,0.01296,0.02438
1996,17-29 y.,No migration background,Not employed: registered unemployed,0.06455,147,2158,0.05418,0.07492
1996,17-29 y.,No migration background,Not employed: no further information,0.08083,174,2158,0.06933,0.09233
1996,17-29 y.,Direct migration background,Blue-collar worker,0.29683,170,523,0.25764,0.33602
1996,17-29 y.,Direct migration background,White-collar worker,0.13086,68,523,0.10193,0.15979
1996,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25911,110,523,0.22152,0.29670
1996,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12370,58,523,0.09546,0.15195
1996,17-29 y.,Direct migration background,Not employed: no further information,0.16286,117,523,0.13118,0.19453
1996,17-29 y.,Indirect migration background,Blue-collar worker,0.16474,89,443,0.13016,0.19933
1996,17-29 y.,Indirect migration background,White-collar worker,0.14904,83,443,0.11584,0.18224
1996,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.47589,196,443,0.42933,0.52245
1996,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07947,37,443,0.05425,0.10469
1996,17-29 y.,Indirect migration background,Not employed: no further information,0.08509,38,443,0.05908,0.11111
1996,30-45 y.,No migration background,Self-employed,0.08424,284,3485,0.07501,0.09346
1996,30-45 y.,No migration background,Blue-collar worker,0.23261,917,3485,0.21858,0.24664
1996,30-45 y.,No migration background,Civil servant,0.06710,188,3485,0.05880,0.07541
1996,30-45 y.,No migration background,White-collar worker,0.42082,1415,3485,0.40443,0.43722
1996,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01694,58,3485,0.01266,0.02123
1996,30-45 y.,No migration background,Not employed: registered unemployed,0.05916,241,3485,0.05132,0.06699
1996,30-45 y.,No migration background,Not employed: no further information,0.11078,382,3485,0.10036,0.12120
1996,30-45 y.,Direct migration background,Self-employed,0.05244,40,822,0.03720,0.06769
1996,30-45 y.,Direct migration background,Blue-collar worker,0.41823,420,822,0.38449,0.45197
1996,30-45 y.,Direct migration background,White-collar worker,0.22616,146,822,0.19754,0.25478
1996,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08814,74,822,0.06874,0.10753
1996,30-45 y.,Direct migration background,Not employed: no further information,0.17098,142,822,0.14523,0.19673
1996,46-65 y.,No migration background,Self-employed,0.06701,192,2888,0.05789,0.07613
1996,46-65 y.,No migration background,Blue-collar worker,0.16218,512,2888,0.14874,0.17563
1996,46-65 y.,No migration background,Civil servant,0.05238,137,2888,0.04425,0.06051
1996,46-65 y.,No migration background,White-collar worker,0.27443,817,2888,0.25815,0.29070
1996,46-65 y.,No migration background,Not employed: Pensioner,0.23656,643,2888,0.22105,0.25206
1996,46-65 y.,No migration background,Not employed: registered unemployed,0.09068,300,2888,0.08020,0.10115
1996,46-65 y.,No migration background,Not employed: no further information,0.11286,287,2888,0.10131,0.12440
1996,46-65 y.,Direct migration background,Self-employed,0.04087,32,976,0.02844,0.05330
1996,46-65 y.,Direct migration background,Blue-collar worker,0.29033,379,976,0.26184,0.31883
1996,46-65 y.,Direct migration background,White-collar worker,0.17237,106,976,0.14866,0.19608
1996,46-65 y.,Direct migration background,Not employed: Pensioner,0.21069,189,976,0.18509,0.23629
1996,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14694,130,976,0.12472,0.16916
1996,46-65 y.,Direct migration background,Not employed: no further information,0.12151,140,976,0.10100,0.14202
1996,66 and older,No migration background,Not employed: Pensioner,0.95967,1256,1256,0.94879,0.97056
1996,66 and older,Direct migration background,Not employed: Pensioner,0.94321,212,212,0.91198,0.97444
1997,17-29 y.,No migration background,Self-employed,0.02855,54,2066,0.02137,0.03573
1997,17-29 y.,No migration background,Blue-collar worker,0.16865,353,2066,0.15250,0.18480
1997,17-29 y.,No migration background,Civil servant,0.04041,76,2066,0.03192,0.04891
1997,17-29 y.,No migration background,White-collar worker,0.24333,507,2066,0.22482,0.26184
1997,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.35532,738,2066,0.33468,0.37596
1997,17-29 y.,No migration background,Not employed: Military/Community Service,0.02291,46,2066,0.01646,0.02936
1997,17-29 y.,No migration background,Not employed: registered unemployed,0.07356,153,2066,0.06230,0.08482
1997,17-29 y.,No migration background,Not employed: no further information,0.06587,139,2066,0.05517,0.07657
1997,17-29 y.,Direct migration background,Blue-collar worker,0.32618,153,467,0.28362,0.36875
1997,17-29 y.,Direct migration background,White-collar worker,0.11416,58,467,0.08529,0.14304
1997,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.23909,96,467,0.20036,0.27782
1997,17-29 y.,Direct migration background,Not employed: registered unemployed,0.09905,46,467,0.07193,0.12617
1997,17-29 y.,Direct migration background,Not employed: no further information,0.20721,114,467,0.17041,0.24401
1997,17-29 y.,Indirect migration background,Blue-collar worker,0.16382,88,449,0.12954,0.19809
1997,17-29 y.,Indirect migration background,White-collar worker,0.16589,85,449,0.13145,0.20034
1997,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.48780,207,449,0.44151,0.53408
1997,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06650,37,449,0.04342,0.08957
1997,17-29 y.,Indirect migration background,Not employed: no further information,0.04949,32,449,0.02940,0.06957
1997,30-45 y.,No migration background,Self-employed,0.08266,282,3468,0.07350,0.09183
1997,30-45 y.,No migration background,Blue-collar worker,0.22156,854,3468,0.20774,0.23539
1997,30-45 y.,No migration background,Civil servant,0.06923,201,3468,0.06078,0.07768
1997,30-45 y.,No migration background,White-collar worker,0.41812,1399,3468,0.40170,0.43454
1997,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01651,62,3468,0.01227,0.02075
1997,30-45 y.,No migration background,Not employed: Pensioner,0.00985,33,3468,0.00656,0.01313
1997,30-45 y.,No migration background,Not employed: registered unemployed,0.06945,255,3468,0.06099,0.07791
1997,30-45 y.,No migration background,Not employed: no further information,0.11262,382,3468,0.10210,0.12314
1997,30-45 y.,Direct migration background,Self-employed,0.05064,38,794,0.03538,0.06591
1997,30-45 y.,Direct migration background,Blue-collar worker,0.39707,382,794,0.36302,0.43113
1997,30-45 y.,Direct migration background,White-collar worker,0.23610,149,794,0.20654,0.26566
1997,30-45 y.,Direct migration background,Not employed: registered unemployed,0.09982,85,794,0.07896,0.12068
1997,30-45 y.,Direct migration background,Not employed: no further information,0.16644,140,794,0.14051,0.19236
1997,30-45 y.,Indirect migration background,White-collar worker,0.59161,31,31,0.41572,0.76751
1997,46-65 y.,No migration background,Self-employed,0.06552,193,2884,0.05649,0.07455
1997,46-65 y.,No migration background,Blue-collar worker,0.14086,471,2884,0.12816,0.15356
1997,46-65 y.,No migration background,Civil servant,0.05227,138,2884,0.04414,0.06039
1997,46-65 y.,No migration background,White-collar worker,0.28470,836,2884,0.26823,0.30118
1997,46-65 y.,No migration background,Not employed: Pensioner,0.24394,654,2884,0.22826,0.25962
1997,46-65 y.,No migration background,Not employed: registered unemployed,0.09905,311,2884,0.08814,0.10995
1997,46-65 y.,No migration background,Not employed: no further information,0.11077,281,2884,0.09931,0.12222
1997,46-65 y.,Direct migration background,Blue-collar worker,0.28682,338,908,0.25738,0.31625
1997,46-65 y.,Direct migration background,White-collar worker,0.18998,112,908,0.16445,0.21551
1997,46-65 y.,Direct migration background,Not employed: Pensioner,0.21840,184,908,0.19151,0.24529
1997,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13506,143,908,0.11282,0.15730
1997,46-65 y.,Direct migration background,Not employed: no further information,0.11989,131,908,0.09875,0.14103
1997,66 and older,No migration background,Not employed: Pensioner,0.96562,1292,1292,0.95568,0.97556
1997,66 and older,Direct migration background,Not employed: Pensioner,0.94221,219,219,0.91124,0.97319
1998,17-29 y.,No migration background,Self-employed,0.02086,42,2236,0.01494,0.02679
1998,17-29 y.,No migration background,Blue-collar worker,0.16723,371,2236,0.15176,0.18270
1998,17-29 y.,No migration background,Civil servant,0.03128,68,2236,0.02406,0.03850
1998,17-29 y.,No migration background,White-collar worker,0.25050,561,2236,0.23254,0.26847
1998,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37386,836,2236,0.35380,0.39392
1998,17-29 y.,No migration background,Not employed: Military/Community Service,0.01678,41,2236,0.01146,0.02211
1998,17-29 y.,No migration background,Not employed: registered unemployed,0.06450,154,2236,0.05432,0.07468
1998,17-29 y.,No migration background,Not employed: no further information,0.07223,163,2236,0.06149,0.08296
1998,17-29 y.,Direct migration background,Blue-collar worker,0.28792,126,426,0.24487,0.33097
1998,17-29 y.,Direct migration background,White-collar worker,0.13180,54,426,0.09963,0.16396
1998,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25533,96,426,0.21388,0.29679
1998,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07248,36,426,0.04783,0.09713
1998,17-29 y.,Direct migration background,Not employed: no further information,0.23074,114,426,0.19068,0.27079
1998,17-29 y.,Indirect migration background,Blue-collar worker,0.16057,88,431,0.12587,0.19527
1998,17-29 y.,Indirect migration background,White-collar worker,0.14467,75,431,0.11142,0.17792
1998,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.49549,223,431,0.44823,0.54275
1998,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.09172,45,431,0.06444,0.11900
1998,30-45 y.,No migration background,Self-employed,0.08544,324,3947,0.07672,0.09417
1998,30-45 y.,No migration background,Blue-collar worker,0.21881,949,3947,0.20591,0.23171
1998,30-45 y.,No migration background,Civil servant,0.06062,215,3947,0.05318,0.06807
1998,30-45 y.,No migration background,White-collar worker,0.42533,1618,3947,0.40991,0.44076
1998,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.02090,72,3947,0.01644,0.02537
1998,30-45 y.,No migration background,Not employed: Pensioner,0.00911,35,3947,0.00615,0.01208
1998,30-45 y.,No migration background,Not employed: registered unemployed,0.06952,295,3947,0.06159,0.07746
1998,30-45 y.,No migration background,Not employed: no further information,0.11025,439,3947,0.10048,0.12002
1998,30-45 y.,Direct migration background,Self-employed,0.04503,38,755,0.03023,0.05983
1998,30-45 y.,Direct migration background,Blue-collar worker,0.45431,387,755,0.41877,0.48986
1998,30-45 y.,Direct migration background,White-collar worker,0.19696,124,755,0.16857,0.22535
1998,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07534,67,755,0.05650,0.09418
1998,30-45 y.,Direct migration background,Not employed: no further information,0.16834,139,755,0.14163,0.19505
1998,30-45 y.,Indirect migration background,White-collar worker,0.45426,33,33,0.28175,0.62678
1998,46-65 y.,No migration background,Self-employed,0.07092,242,3430,0.06233,0.07951
1998,46-65 y.,No migration background,Blue-collar worker,0.14428,548,3430,0.13252,0.15605
1998,46-65 y.,No migration background,Civil servant,0.05631,177,3430,0.04859,0.06402
1998,46-65 y.,No migration background,White-collar worker,0.27907,970,3430,0.26405,0.29408
1998,46-65 y.,No migration background,Not employed: Pensioner,0.24897,802,3430,0.23449,0.26344
1998,46-65 y.,No migration background,Not employed: registered unemployed,0.08788,341,3430,0.07841,0.09736
1998,46-65 y.,No migration background,Not employed: no further information,0.11077,350,3430,0.10027,0.12128
1998,46-65 y.,Direct migration background,Blue-collar worker,0.30810,335,890,0.27775,0.33845
1998,46-65 y.,Direct migration background,White-collar worker,0.18156,109,890,0.15622,0.20690
1998,46-65 y.,Direct migration background,Not employed: Pensioner,0.19440,186,890,0.16839,0.22042
1998,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14750,139,890,0.12419,0.17081
1998,46-65 y.,Direct migration background,Not employed: no further information,0.11214,121,890,0.09140,0.13288
1998,66 and older,No migration background,Not employed: Pensioner,0.95921,1529,1529,0.94930,0.96913
1998,66 and older,Direct migration background,Not employed: Pensioner,0.92897,229,229,0.89563,0.96231
1999,17-29 y.,No migration background,Self-employed,0.02235,45,2118,0.01605,0.02864
1999,17-29 y.,No migration background,Blue-collar worker,0.16511,355,2118,0.14929,0.18092
1999,17-29 y.,No migration background,Civil servant,0.02888,62,2118,0.02175,0.03601
1999,17-29 y.,No migration background,White-collar worker,0.25963,560,2118,0.24096,0.27831
1999,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37637,782,2118,0.35574,0.39701
1999,17-29 y.,No migration background,Not employed: Military/Community Service,0.02188,43,2118,0.01565,0.02811
1999,17-29 y.,No migration background,Not employed: registered unemployed,0.06126,132,2118,0.05105,0.07148
1999,17-29 y.,No migration background,Not employed: no further information,0.06339,139,2118,0.05301,0.07376
1999,17-29 y.,Direct migration background,Blue-collar worker,0.28453,106,325,0.23540,0.33366
1999,17-29 y.,Direct migration background,White-collar worker,0.18334,57,325,0.14120,0.22547
1999,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.19751,73,325,0.15416,0.24086
1999,17-29 y.,Direct migration background,Not employed: no further information,0.21534,89,325,0.17058,0.26010
1999,17-29 y.,Indirect migration background,Blue-collar worker,0.18673,97,439,0.15023,0.22322
1999,17-29 y.,Indirect migration background,White-collar worker,0.16636,89,439,0.13149,0.20124
1999,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.48518,213,439,0.43838,0.53199
1999,17-29 y.,Indirect migration background,Not employed: no further information,0.07759,40,439,0.05254,0.10264
1999,30-45 y.,No migration background,Self-employed,0.09482,336,3843,0.08556,0.10409
1999,30-45 y.,No migration background,Blue-collar worker,0.23915,996,3843,0.22566,0.25264
1999,30-45 y.,No migration background,Civil servant,0.06271,213,3843,0.05504,0.07038
1999,30-45 y.,No migration background,White-collar worker,0.41965,1603,3843,0.40405,0.43526
1999,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.02486,90,3843,0.01993,0.02978
1999,30-45 y.,No migration background,Not employed: registered unemployed,0.05868,233,3843,0.05125,0.06611
1999,30-45 y.,No migration background,Not employed: no further information,0.09381,372,3843,0.08459,0.10303
1999,30-45 y.,Direct migration background,Self-employed,0.06003,40,727,0.04275,0.07731
1999,30-45 y.,Direct migration background,Blue-collar worker,0.44447,364,727,0.40832,0.48062
1999,30-45 y.,Direct migration background,White-collar worker,0.22080,129,727,0.19062,0.25097
1999,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06214,50,727,0.04458,0.07970
1999,30-45 y.,Direct migration background,Not employed: no further information,0.18751,144,727,0.15912,0.21590
1999,30-45 y.,Indirect migration background,Blue-collar worker,0.25483,31,71,0.15275,0.35692
1999,30-45 y.,Indirect migration background,White-collar worker,0.46775,40,71,0.35086,0.58464
1999,46-65 y.,No migration background,Self-employed,0.07521,248,3310,0.06622,0.08419
1999,46-65 y.,No migration background,Blue-collar worker,0.14961,543,3310,0.13745,0.16176
1999,46-65 y.,No migration background,Civil servant,0.05175,163,3310,0.04420,0.05930
1999,46-65 y.,No migration background,White-collar worker,0.29157,959,3310,0.27608,0.30706
1999,46-65 y.,No migration background,Not employed: Pensioner,0.25153,797,3310,0.23675,0.26632
1999,46-65 y.,No migration background,Not employed: registered unemployed,0.07463,288,3310,0.06568,0.08358
1999,46-65 y.,No migration background,Not employed: no further information,0.10326,312,3310,0.09289,0.11363
1999,46-65 y.,Direct migration background,Blue-collar worker,0.33593,307,809,0.30336,0.36850
1999,46-65 y.,Direct migration background,White-collar worker,0.16766,91,809,0.14190,0.19342
1999,46-65 y.,Direct migration background,Not employed: Pensioner,0.19196,181,809,0.16480,0.21912
1999,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13344,120,809,0.11000,0.15689
1999,46-65 y.,Direct migration background,Not employed: no further information,0.10579,110,809,0.08458,0.12700
1999,66 and older,No migration background,Not employed: Pensioner,0.96341,1486,1486,0.95386,0.97296
1999,66 and older,Direct migration background,Not employed: Pensioner,0.93493,227,227,0.90277,0.96708
2000,17-29 y.,No migration background,Self-employed,0.03027,78,3358,0.02447,0.03607
2000,17-29 y.,No migration background,Blue-collar worker,0.16627,543,3358,0.15367,0.17886
2000,17-29 y.,No migration background,Civil servant,0.02445,81,3358,0.01923,0.02968
2000,17-29 y.,No migration background,White-collar worker,0.27095,823,3358,0.25591,0.28598
2000,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37246,1344,3358,0.35611,0.38882
2000,17-29 y.,No migration background,Not employed: Military/Community Service,0.02257,84,3358,0.01754,0.02759
2000,17-29 y.,No migration background,Not employed: registered unemployed,0.05194,182,3358,0.04443,0.05945
2000,17-29 y.,No migration background,Not employed: no further information,0.06025,223,3358,0.05220,0.06830
2000,17-29 y.,Direct migration background,Blue-collar worker,0.29494,155,565,0.25731,0.33258
2000,17-29 y.,Direct migration background,White-collar worker,0.15253,87,565,0.12286,0.18220
2000,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.26997,166,565,0.23333,0.30661
2000,17-29 y.,Direct migration background,Not employed: registered unemployed,0.05057,31,565,0.03249,0.06866
2000,17-29 y.,Direct migration background,Not employed: no further information,0.19035,126,565,0.15795,0.22275
2000,17-29 y.,Indirect migration background,Blue-collar worker,0.21127,134,589,0.17828,0.24427
2000,17-29 y.,Indirect migration background,White-collar worker,0.17483,104,589,0.14413,0.20553
2000,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.41895,259,589,0.37907,0.45883
2000,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.05587,32,589,0.03731,0.07443
2000,17-29 y.,Indirect migration background,Not employed: no further information,0.10180,60,589,0.07736,0.12624
2000,30-45 y.,No migration background,Self-employed,0.09599,617,6811,0.08900,0.10299
2000,30-45 y.,No migration background,Blue-collar worker,0.23865,1614,6811,0.22852,0.24877
2000,30-45 y.,No migration background,Civil servant,0.05192,359,6811,0.04665,0.05719
2000,30-45 y.,No migration background,White-collar worker,0.44013,2949,6811,0.42834,0.45192
2000,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01443,97,6811,0.01160,0.01727
2000,30-45 y.,No migration background,Not employed: Pensioner,0.00580,44,6811,0.00399,0.00760
2000,30-45 y.,No migration background,Not employed: registered unemployed,0.05320,411,6811,0.04787,0.05853
2000,30-45 y.,No migration background,Not employed: no further information,0.09988,720,6811,0.09276,0.10700
2000,30-45 y.,Direct migration background,Self-employed,0.04979,56,1143,0.03717,0.06240
2000,30-45 y.,Direct migration background,Blue-collar worker,0.44951,545,1143,0.42066,0.47836
2000,30-45 y.,Direct migration background,White-collar worker,0.21083,216,1143,0.18717,0.23448
2000,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06558,91,1143,0.05122,0.07993
2000,30-45 y.,Direct migration background,Not employed: no further information,0.19315,235,1143,0.17025,0.21605
2000,30-45 y.,Indirect migration background,Blue-collar worker,0.21286,38,107,0.13493,0.29078
2000,30-45 y.,Indirect migration background,White-collar worker,0.49859,69,107,0.40340,0.59377
2000,46-65 y.,No migration background,Self-employed,0.07511,468,6518,0.06871,0.08151
2000,46-65 y.,No migration background,Blue-collar worker,0.16081,1012,6518,0.15189,0.16972
2000,46-65 y.,No migration background,Civil servant,0.05242,372,6518,0.04700,0.05783
2000,46-65 y.,No migration background,White-collar worker,0.28722,1850,6518,0.27623,0.29820
2000,46-65 y.,No migration background,Not employed: Pensioner,0.24381,1594,6518,0.23338,0.25423
2000,46-65 y.,No migration background,Not employed: registered unemployed,0.06793,511,6518,0.06182,0.07404
2000,46-65 y.,No migration background,Not employed: no further information,0.10935,711,6518,0.10177,0.11693
2000,46-65 y.,Direct migration background,Self-employed,0.04542,46,1165,0.03346,0.05738
2000,46-65 y.,Direct migration background,Blue-collar worker,0.33216,396,1165,0.30510,0.35922
2000,46-65 y.,Direct migration background,White-collar worker,0.19809,186,1165,0.17519,0.22098
2000,46-65 y.,Direct migration background,Not employed: Pensioner,0.17948,231,1165,0.15743,0.20152
2000,46-65 y.,Direct migration background,Not employed: registered unemployed,0.10124,142,1165,0.08391,0.11857
2000,46-65 y.,Direct migration background,Not employed: no further information,0.12692,164,1165,0.10779,0.14604
2000,66 and older,No migration background,Self-employed,0.01665,48,3184,0.01220,0.02109
2000,66 and older,No migration background,Not employed: Pensioner,0.95030,3065,3184,0.94275,0.95785
2000,66 and older,No migration background,Not employed: no further information,0.02028,71,3184,0.01538,0.02518
2000,66 and older,Direct migration background,Not employed: Pensioner,0.92520,324,324,0.89651,0.95389
2001,17-29 y.,No migration background,Self-employed,0.02813,69,3039,0.02225,0.03401
2001,17-29 y.,No migration background,Blue-collar worker,0.16924,473,3039,0.15590,0.18257
2001,17-29 y.,No migration background,Civil servant,0.02233,75,3039,0.01707,0.02758
2001,17-29 y.,No migration background,White-collar worker,0.25181,712,3039,0.23637,0.26724
2001,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.39005,1276,3039,0.37271,0.40740
2001,17-29 y.,No migration background,Not employed: Military/Community Service,0.03035,80,3039,0.02425,0.03646
2001,17-29 y.,No migration background,Not employed: registered unemployed,0.05787,179,3039,0.04957,0.06617
2001,17-29 y.,No migration background,Not employed: no further information,0.04932,175,3039,0.04162,0.05702
2001,17-29 y.,Direct migration background,Blue-collar worker,0.25891,137,453,0.21853,0.29929
2001,17-29 y.,Direct migration background,White-collar worker,0.13465,67,453,0.10318,0.16612
2001,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.31519,150,453,0.27236,0.35803
2001,17-29 y.,Direct migration background,Not employed: no further information,0.19425,99,453,0.15777,0.23072
2001,17-29 y.,Indirect migration background,Blue-collar worker,0.21783,113,520,0.18231,0.25334
2001,17-29 y.,Indirect migration background,White-collar worker,0.15247,80,520,0.12154,0.18340
2001,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.44086,241,520,0.39814,0.48357
2001,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06333,43,520,0.04238,0.08429
2001,17-29 y.,Indirect migration background,Not employed: no further information,0.06787,43,520,0.04623,0.08951
2001,30-45 y.,No migration background,Self-employed,0.09108,530,6105,0.08386,0.09830
2001,30-45 y.,No migration background,Blue-collar worker,0.23057,1414,6105,0.22000,0.24114
2001,30-45 y.,No migration background,Civil servant,0.05533,328,6105,0.04959,0.06106
2001,30-45 y.,No migration background,White-collar worker,0.45318,2715,6105,0.44070,0.46567
2001,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01343,83,6105,0.01054,0.01632
2001,30-45 y.,No migration background,Not employed: Pensioner,0.00704,51,6105,0.00495,0.00914
2001,30-45 y.,No migration background,Not employed: registered unemployed,0.05734,380,6105,0.05151,0.06317
2001,30-45 y.,No migration background,Not employed: no further information,0.09203,604,6105,0.08478,0.09928
2001,30-45 y.,Direct migration background,Self-employed,0.05099,53,1005,0.03738,0.06460
2001,30-45 y.,Direct migration background,Blue-collar worker,0.45132,486,1005,0.42054,0.48210
2001,30-45 y.,Direct migration background,White-collar worker,0.21452,196,1005,0.18913,0.23992
2001,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08027,80,1005,0.06347,0.09708
2001,30-45 y.,Direct migration background,Not employed: no further information,0.16752,190,1005,0.14442,0.19062
2001,30-45 y.,Indirect migration background,Blue-collar worker,0.24932,41,148,0.17939,0.31926
2001,30-45 y.,Indirect migration background,White-collar worker,0.47859,74,148,0.39784,0.55935
2001,30-45 y.,Indirect migration background,Not employed: no further information,0.18426,33,148,0.12159,0.24693
2001,46-65 y.,No migration background,Self-employed,0.07868,445,5986,0.07186,0.08550
2001,46-65 y.,No migration background,Blue-collar worker,0.16226,951,5986,0.15292,0.17160
2001,46-65 y.,No migration background,Civil servant,0.05603,348,5986,0.05020,0.06186
2001,46-65 y.,No migration background,White-collar worker,0.28911,1755,5986,0.27762,0.30059
2001,46-65 y.,No migration background,Not employed: Pensioner,0.23938,1444,5986,0.22857,0.25019
2001,46-65 y.,No migration background,Not employed: registered unemployed,0.07158,464,5986,0.06505,0.07811
2001,46-65 y.,No migration background,Not employed: no further information,0.09796,579,5986,0.09043,0.10550
2001,46-65 y.,Direct migration background,Self-employed,0.04368,42,1032,0.03120,0.05615
2001,46-65 y.,Direct migration background,Blue-collar worker,0.31536,356,1032,0.28700,0.34372
2001,46-65 y.,Direct migration background,White-collar worker,0.18823,163,1032,0.16437,0.21209
2001,46-65 y.,Direct migration background,Not employed: Pensioner,0.19384,211,1032,0.16971,0.21797
2001,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13220,131,1032,0.11152,0.15287
2001,46-65 y.,Direct migration background,Not employed: no further information,0.11343,129,1032,0.09407,0.13279
2001,66 and older,No migration background,Self-employed,0.01459,41,2995,0.01029,0.01888
2001,66 and older,No migration background,Not employed: Pensioner,0.95079,2895,2995,0.94304,0.95854
2001,66 and older,No migration background,Not employed: no further information,0.01812,59,2995,0.01334,0.02290
2001,66 and older,Direct migration background,Not employed: Pensioner,0.90658,302,302,0.87371,0.93946
2002,17-29 y.,No migration background,Self-employed,0.02054,54,3166,0.01560,0.02548
2002,17-29 y.,No migration background,Blue-collar worker,0.14692,412,3166,0.13459,0.15926
2002,17-29 y.,No migration background,Civil servant,0.02117,74,3166,0.01616,0.02619
2002,17-29 y.,No migration background,White-collar worker,0.24874,738,3166,0.23368,0.26380
2002,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.41274,1457,3166,0.39559,0.42989
2002,17-29 y.,No migration background,Not employed: Military/Community Service,0.02305,78,3166,0.01782,0.02827
2002,17-29 y.,No migration background,Not employed: registered unemployed,0.07391,192,3166,0.06480,0.08303
2002,17-29 y.,No migration background,Not employed: no further information,0.05230,161,3166,0.04454,0.06006
