year,bula_h,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Bremen,Urban regions,Not employed: Pensioner,0.44875,32,32,0.27366,0.62384
1996,North Rhine-Westphalia,Urban regions,Self-employed,0.05461,124,2477,0.04566,0.06356
1996,North Rhine-Westphalia,Urban regions,Blue-collar worker,0.15303,522,2477,0.13885,0.16721
1996,North Rhine-Westphalia,Urban regions,Civil servant,0.04542,104,2477,0.03722,0.05363
1996,North Rhine-Westphalia,Urban regions,White-collar worker,0.26333,604,2477,0.24599,0.28068
1996,North Rhine-Westphalia,Urban regions,Apprentice/ Trainee/ Intern,0.08431,240,2477,0.07337,0.09526
1996,North Rhine-Westphalia,Urban regions,Not employed: Pensioner,0.22508,375,2477,0.20863,0.24153
1996,North Rhine-Westphalia,Urban regions,Not employed: registered unemployed,0.05376,147,2477,0.04488,0.06265
1996,North Rhine-Westphalia,Urban regions,Not employed: no further information,0.11804,361,2477,0.10533,0.13075
1996,Hesse,Urban regions,Blue-collar worker,0.15227,174,737,0.12631,0.17822
1996,Hesse,Urban regions,Civil servant,0.05817,32,737,0.04126,0.07508
1996,Hesse,Urban regions,White-collar worker,0.27399,208,737,0.24177,0.30621
1996,Hesse,Urban regions,Apprentice/ Trainee/ Intern,0.04916,47,737,0.03354,0.06478
1996,Hesse,Urban regions,Not employed: Pensioner,0.29046,149,737,0.25767,0.32326
1996,Hesse,Urban regions,Not employed: registered unemployed,0.04779,38,737,0.03238,0.06320
1996,Hesse,Urban regions,Not employed: no further information,0.08696,89,737,0.06660,0.10732
1996,Hesse,Rural regions,White-collar worker,0.22813,33,66,0.12612,0.33015
1996,Hesse,Rural regions,Not employed: Pensioner,0.34816,33,66,0.23235,0.46397
1996,"Rhineland-Palatinate, Saarland",Urban regions,Blue-collar worker,0.20974,138,513,0.17448,0.24501
1996,"Rhineland-Palatinate, Saarland",Urban regions,White-collar worker,0.20852,120,513,0.17333,0.24371
1996,"Rhineland-Palatinate, Saarland",Urban regions,Apprentice/ Trainee/ Intern,0.04580,32,513,0.02769,0.06391
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: Pensioner,0.24941,105,513,0.21193,0.28689
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: registered unemployed,0.05150,32,513,0.03236,0.07065
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: no further information,0.14855,86,513,0.11774,0.17935
1996,"Rhineland-Palatinate, Saarland",Rural regions,Blue-collar worker,0.23798,34,34,0.09269,0.38328
1996,Baden-Wuerttemberg,Urban regions,Self-employed,0.05198,67,1478,0.04066,0.06330
1996,Baden-Wuerttemberg,Urban regions,Blue-collar worker,0.20523,420,1478,0.18463,0.22582
1996,Baden-Wuerttemberg,Urban regions,Civil servant,0.02652,32,1478,0.01833,0.03472
1996,Baden-Wuerttemberg,Urban regions,White-collar worker,0.24729,331,1478,0.22529,0.26929
1996,Baden-Wuerttemberg,Urban regions,Apprentice/ Trainee/ Intern,0.07779,124,1478,0.06413,0.09145
1996,Baden-Wuerttemberg,Urban regions,Not employed: Pensioner,0.23734,234,1478,0.21564,0.25904
1996,Baden-Wuerttemberg,Urban regions,Not employed: registered unemployed,0.03905,79,1478,0.02917,0.04893
1996,Baden-Wuerttemberg,Urban regions,Not employed: no further information,0.11314,191,1478,0.09699,0.12930
1996,Baden-Wuerttemberg,Rural regions,Blue-collar worker,0.21240,63,144,0.14537,0.27944
1996,Baden-Wuerttemberg,Rural regions,White-collar worker,0.19597,36,144,0.13091,0.26103
1996,Baden-Wuerttemberg,Rural regions,Not employed: Pensioner,0.33342,45,144,0.25615,0.41069
1996,Bavaria,Urban regions,Self-employed,0.06516,53,829,0.04835,0.08197
1996,Bavaria,Urban regions,Blue-collar worker,0.13282,153,829,0.10971,0.15594
1996,Bavaria,Urban regions,Civil servant,0.04984,33,829,0.03502,0.06466
1996,Bavaria,Urban regions,White-collar worker,0.29223,245,829,0.26126,0.32321
1996,Bavaria,Urban regions,Apprentice/ Trainee/ Intern,0.06117,63,829,0.04484,0.07749
1996,Bavaria,Urban regions,Not employed: Pensioner,0.24315,130,829,0.21393,0.27237
1996,Bavaria,Urban regions,Not employed: registered unemployed,0.05565,52,829,0.04003,0.07126
1996,Bavaria,Urban regions,Not employed: no further information,0.09933,100,829,0.07896,0.11971
1996,Bavaria,Rural regions,Self-employed,0.07408,51,827,0.05622,0.09194
1996,Bavaria,Rural regions,Blue-collar worker,0.18494,214,827,0.15847,0.21142
1996,Bavaria,Rural regions,Civil servant,0.04207,34,827,0.02838,0.05576
1996,Bavaria,Rural regions,White-collar worker,0.21806,182,827,0.18990,0.24622
1996,Bavaria,Rural regions,Apprentice/ Trainee/ Intern,0.07248,64,827,0.05480,0.09016
1996,Bavaria,Rural regions,Not employed: Pensioner,0.24655,122,827,0.21715,0.27594
1996,Bavaria,Rural regions,Not employed: registered unemployed,0.05556,53,827,0.03994,0.07119
1996,Bavaria,Rural regions,Not employed: no further information,0.10223,107,827,0.08157,0.12289
1996,Berlin,Urban regions,Self-employed,0.06446,38,490,0.04270,0.08623
1996,Berlin,Urban regions,Blue-collar worker,0.14907,92,490,0.11750,0.18064
1996,Berlin,Urban regions,White-collar worker,0.26541,152,490,0.22627,0.30454
1996,Berlin,Urban regions,Apprentice/ Trainee/ Intern,0.09056,58,490,0.06512,0.11599
1996,Berlin,Urban regions,Not employed: Pensioner,0.25841,104,490,0.21961,0.29721
1996,Berlin,Urban regions,Not employed: registered unemployed,0.07889,46,490,0.05500,0.10279
1996,Brandenburg,Rural regions,Blue-collar worker,0.19674,122,510,0.16220,0.23127
1996,Brandenburg,Rural regions,White-collar worker,0.19808,130,510,0.16346,0.23271
1996,Brandenburg,Rural regions,Apprentice/ Trainee/ Intern,0.08262,62,510,0.05870,0.10654
1996,Brandenburg,Rural regions,Not employed: Pensioner,0.30903,126,510,0.26889,0.34918
1996,Brandenburg,Rural regions,Not employed: registered unemployed,0.11527,70,510,0.08753,0.14302
1996,Mecklenburg-Western Pomerania,Rural regions,Blue-collar worker,0.19259,62,301,0.14797,0.23722
1996,Mecklenburg-Western Pomerania,Rural regions,White-collar worker,0.22564,93,301,0.17834,0.27294
1996,Mecklenburg-Western Pomerania,Rural regions,Apprentice/ Trainee/ Intern,0.06979,32,301,0.04095,0.09862
1996,Mecklenburg-Western Pomerania,Rural regions,Not employed: Pensioner,0.26489,66,301,0.21495,0.31482
1996,Mecklenburg-Western Pomerania,Rural regions,Not employed: registered unemployed,0.14407,48,301,0.10433,0.18380
1996,Saxony,Urban regions,Blue-collar worker,0.19792,117,521,0.16367,0.23216
1996,Saxony,Urban regions,White-collar worker,0.22268,161,521,0.18692,0.25844
1996,Saxony,Urban regions,Apprentice/ Trainee/ Intern,0.06918,53,521,0.04737,0.09099
1996,Saxony,Urban regions,Not employed: Pensioner,0.30983,126,521,0.27008,0.34957
1996,Saxony,Urban regions,Not employed: registered unemployed,0.11498,64,521,0.08756,0.14240
1996,Saxony,Rural regions,Blue-collar worker,0.24134,150,488,0.20334,0.27934
1996,Saxony,Rural regions,White-collar worker,0.18804,112,488,0.15334,0.22275
1996,Saxony,Rural regions,Apprentice/ Trainee/ Intern,0.06948,47,488,0.04690,0.09206
1996,Saxony,Rural regions,Not employed: Pensioner,0.30455,118,488,0.26368,0.34542
1996,Saxony,Rural regions,Not employed: registered unemployed,0.11222,61,488,0.08419,0.14026
1996,Saxony-Anhalt,Urban regions,Blue-collar worker,0.19819,32,108,0.12266,0.27373
1996,Saxony-Anhalt,Urban regions,White-collar worker,0.25342,42,108,0.17100,0.33584
1996,Saxony-Anhalt,Urban regions,Not employed: Pensioner,0.33341,34,108,0.24408,0.42273
1996,Saxony-Anhalt,Rural regions,Blue-collar worker,0.22788,129,484,0.19047,0.26529
1996,Saxony-Anhalt,Rural regions,White-collar worker,0.19511,124,484,0.15977,0.23045
1996,Saxony-Anhalt,Rural regions,Apprentice/ Trainee/ Intern,0.07258,54,484,0.04944,0.09572
1996,Saxony-Anhalt,Rural regions,Not employed: Pensioner,0.30586,106,484,0.26476,0.34695
1996,Saxony-Anhalt,Rural regions,Not employed: registered unemployed,0.12626,71,484,0.09663,0.15588
1996,Thuringa,Urban regions,Blue-collar worker,0.19238,39,132,0.12488,0.25989
1996,Thuringa,Urban regions,White-collar worker,0.27788,56,132,0.20117,0.35459
1996,Thuringa,Urban regions,Not employed: Pensioner,0.25715,37,132,0.18231,0.33200
1996,Thuringa,Rural regions,Blue-collar worker,0.21703,115,420,0.17756,0.25650
1996,Thuringa,Rural regions,White-collar worker,0.16635,97,420,0.13069,0.20200
1996,Thuringa,Rural regions,Apprentice/ Trainee/ Intern,0.05429,42,420,0.03259,0.07599
1996,Thuringa,Rural regions,Not employed: Pensioner,0.32784,104,420,0.28289,0.37279
1996,Thuringa,Rural regions,Not employed: registered unemployed,0.13845,62,420,0.10538,0.17152
1997,Schleswig-Holstein,Urban regions,White-collar worker,0.29600,37,68,0.18670,0.40531
1997,Schleswig-Holstein,Urban regions,Not employed: Pensioner,0.26520,31,68,0.15950,0.37090
1997,Schleswig-Holstein,Rural regions,White-collar worker,0.30270,45,45,0.16695,0.43846
1997,Hamburg,Urban regions,White-collar worker,0.24290,32,32,0.09194,0.39386
1997,Lower Saxony,Urban regions,Blue-collar worker,0.14467,107,470,0.11284,0.17651
1997,Lower Saxony,Urban regions,White-collar worker,0.24946,127,470,0.21030,0.28862
1997,Lower Saxony,Urban regions,Apprentice/ Trainee/ Intern,0.06030,43,470,0.03875,0.08184
1997,Lower Saxony,Urban regions,Not employed: Pensioner,0.28213,103,470,0.24140,0.32286
1997,Lower Saxony,Urban regions,Not employed: registered unemployed,0.06990,36,470,0.04682,0.09297
1997,Lower Saxony,Urban regions,Not employed: no further information,0.08461,54,470,0.05942,0.10980
1997,Lower Saxony,Rural regions,Self-employed,0.06541,31,488,0.04345,0.08737
1997,Lower Saxony,Rural regions,Blue-collar worker,0.17994,102,488,0.14582,0.21405
1997,Lower Saxony,Rural regions,White-collar worker,0.20538,131,488,0.16950,0.24126
1997,Lower Saxony,Rural regions,Apprentice/ Trainee/ Intern,0.07128,40,488,0.04842,0.09413
1997,Lower Saxony,Rural regions,Not employed: Pensioner,0.25171,86,488,0.21316,0.29025
1997,Lower Saxony,Rural regions,Not employed: registered unemployed,0.04855,32,488,0.02946,0.06763
1997,Lower Saxony,Rural regions,Not employed: no further information,0.12534,66,488,0.09593,0.15474
1997,Bremen,Urban regions,Not employed: Pensioner,0.46155,34,34,0.29146,0.63164
1997,North Rhine-Westphalia,Urban regions,Self-employed,0.05513,126,2432,0.04606,0.06420
1997,North Rhine-Westphalia,Urban regions,Blue-collar worker,0.13660,470,2432,0.12295,0.15025
1997,North Rhine-Westphalia,Urban regions,Civil servant,0.04568,105,2432,0.03738,0.05398
1997,North Rhine-Westphalia,Urban regions,White-collar worker,0.28278,631,2432,0.26488,0.30069
1997,North Rhine-Westphalia,Urban regions,Apprentice/ Trainee/ Intern,0.08255,241,2432,0.07161,0.09348
1997,North Rhine-Westphalia,Urban regions,Not employed: Pensioner,0.22937,381,2432,0.21265,0.24608
1997,North Rhine-Westphalia,Urban regions,Not employed: registered unemployed,0.05356,153,2432,0.04461,0.06251
1997,North Rhine-Westphalia,Urban regions,Not employed: no further information,0.11241,325,2432,0.09986,0.12497
1997,Hesse,Urban regions,Blue-collar worker,0.14998,157,659,0.12270,0.17726
1997,Hesse,Urban regions,White-collar worker,0.26360,188,659,0.22994,0.29727
1997,Hesse,Urban regions,Apprentice/ Trainee/ Intern,0.06458,52,659,0.04580,0.08337
1997,Hesse,Urban regions,Not employed: Pensioner,0.28440,141,659,0.24993,0.31887
1997,Hesse,Urban regions,Not employed: registered unemployed,0.06252,37,659,0.04402,0.08102
1997,Hesse,Urban regions,Not employed: no further information,0.08880,84,659,0.06706,0.11053
1997,Hesse,Rural regions,Not employed: Pensioner,0.37679,34,34,0.21146,0.54213
1997,"Rhineland-Palatinate, Saarland",Urban regions,Blue-collar worker,0.19621,130,527,0.16227,0.23015
1997,"Rhineland-Palatinate, Saarland",Urban regions,White-collar worker,0.18116,113,527,0.14824,0.21407
1997,"Rhineland-Palatinate, Saarland",Urban regions,Apprentice/ Trainee/ Intern,0.06436,38,527,0.04339,0.08534
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: Pensioner,0.27729,120,527,0.23904,0.31555
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: registered unemployed,0.07782,46,527,0.05493,0.10072
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: no further information,0.13438,80,527,0.10523,0.16353
1997,"Rhineland-Palatinate, Saarland",Rural regions,Blue-collar worker,0.23280,36,36,0.09279,0.37282
1997,Baden-Wuerttemberg,Urban regions,Self-employed,0.05323,74,1489,0.04182,0.06463
1997,Baden-Wuerttemberg,Urban regions,Blue-collar worker,0.18491,388,1489,0.16518,0.20463
1997,Baden-Wuerttemberg,Urban regions,Civil servant,0.02667,31,1489,0.01848,0.03485
1997,Baden-Wuerttemberg,Urban regions,White-collar worker,0.24793,333,1489,0.22599,0.26987
1997,Baden-Wuerttemberg,Urban regions,Apprentice/ Trainee/ Intern,0.07581,124,1489,0.06236,0.08926
1997,Baden-Wuerttemberg,Urban regions,Not employed: Pensioner,0.24705,241,1489,0.22513,0.26896
1997,Baden-Wuerttemberg,Urban regions,Not employed: registered unemployed,0.04271,105,1489,0.03244,0.05299
1997,Baden-Wuerttemberg,Urban regions,Not employed: no further information,0.11572,193,1489,0.09946,0.13197
1997,Baden-Wuerttemberg,Rural regions,Blue-collar worker,0.21457,57,101,0.13411,0.29504
1997,Baden-Wuerttemberg,Rural regions,Not employed: Pensioner,0.33600,44,101,0.24342,0.42858
1997,Bavaria,Urban regions,Self-employed,0.05623,46,815,0.04040,0.07206
1997,Bavaria,Urban regions,Blue-collar worker,0.12418,137,815,0.10152,0.14683
1997,Bavaria,Urban regions,Civil servant,0.05166,33,815,0.03646,0.06687
1997,Bavaria,Urban regions,White-collar worker,0.29987,240,815,0.26839,0.33135
1997,Bavaria,Urban regions,Apprentice/ Trainee/ Intern,0.06117,62,815,0.04471,0.07764
1997,Bavaria,Urban regions,Not employed: Pensioner,0.25485,142,815,0.22492,0.28479
1997,Bavaria,Urban regions,Not employed: registered unemployed,0.04782,51,815,0.03316,0.06248
1997,Bavaria,Urban regions,Not employed: no further information,0.10272,104,815,0.08186,0.12357
1997,Bavaria,Rural regions,Self-employed,0.05654,46,801,0.04054,0.07255
1997,Bavaria,Rural regions,Blue-collar worker,0.19435,212,801,0.16693,0.22177
1997,Bavaria,Rural regions,Civil servant,0.04529,35,801,0.03088,0.05970
1997,Bavaria,Rural regions,White-collar worker,0.21370,178,801,0.18530,0.24211
1997,Bavaria,Rural regions,Apprentice/ Trainee/ Intern,0.06263,56,801,0.04584,0.07942
1997,Bavaria,Rural regions,Not employed: Pensioner,0.26062,126,801,0.23020,0.29104
1997,Bavaria,Rural regions,Not employed: registered unemployed,0.05321,42,801,0.03766,0.06876
1997,Bavaria,Rural regions,Not employed: no further information,0.10415,106,801,0.08299,0.12532
1997,Berlin,Urban regions,Blue-collar worker,0.14698,79,435,0.11366,0.18029
1997,Berlin,Urban regions,White-collar worker,0.26515,151,435,0.22362,0.30668
1997,Berlin,Urban regions,Apprentice/ Trainee/ Intern,0.06023,42,435,0.03785,0.08261
1997,Berlin,Urban regions,Not employed: Pensioner,0.26913,105,435,0.22741,0.31086
1997,Berlin,Urban regions,Not employed: registered unemployed,0.10974,58,435,0.08033,0.13915
1997,Brandenburg,Rural regions,Blue-collar worker,0.18059,116,511,0.14720,0.21397
1997,Brandenburg,Rural regions,White-collar worker,0.21059,135,511,0.17520,0.24598
1997,Brandenburg,Rural regions,Apprentice/ Trainee/ Intern,0.10025,68,511,0.07419,0.12632
1997,Brandenburg,Rural regions,Not employed: Pensioner,0.29998,128,511,0.26021,0.33975
1997,Brandenburg,Rural regions,Not employed: registered unemployed,0.10572,64,511,0.07904,0.13241
1997,Mecklenburg-Western Pomerania,Rural regions,Blue-collar worker,0.16431,59,289,0.12151,0.20711
1997,Mecklenburg-Western Pomerania,Rural regions,White-collar worker,0.21717,88,289,0.16955,0.26479
1997,Mecklenburg-Western Pomerania,Rural regions,Apprentice/ Trainee/ Intern,0.07580,32,289,0.04523,0.10637
1997,Mecklenburg-Western Pomerania,Rural regions,Not employed: Pensioner,0.26776,63,289,0.21662,0.31890
1997,Mecklenburg-Western Pomerania,Rural regions,Not employed: registered unemployed,0.15946,47,289,0.11717,0.20174
1997,Saxony,Urban regions,Self-employed,0.05271,31,526,0.03359,0.07182
1997,Saxony,Urban regions,Blue-collar worker,0.17724,107,526,0.14458,0.20991
1997,Saxony,Urban regions,White-collar worker,0.21245,144,526,0.17746,0.24744
1997,Saxony,Urban regions,Apprentice/ Trainee/ Intern,0.06779,58,526,0.04629,0.08929
1997,Saxony,Urban regions,Not employed: Pensioner,0.31459,126,526,0.27487,0.35431
1997,Saxony,Urban regions,Not employed: registered unemployed,0.11845,60,526,0.09081,0.14610
1997,Saxony,Rural regions,Blue-collar worker,0.21004,125,475,0.17337,0.24671
1997,Saxony,Rural regions,White-collar worker,0.21725,127,475,0.18012,0.25437
1997,Saxony,Rural regions,Apprentice/ Trainee/ Intern,0.05929,42,475,0.03803,0.08055
1997,Saxony,Rural regions,Not employed: Pensioner,0.31341,120,475,0.27165,0.35517
1997,Saxony,Rural regions,Not employed: registered unemployed,0.10586,61,475,0.07816,0.13355
1997,Saxony-Anhalt,Urban regions,White-collar worker,0.25066,39,74,0.15124,0.35008
1997,Saxony-Anhalt,Urban regions,Not employed: Pensioner,0.35326,35,74,0.24361,0.46291
1997,Saxony-Anhalt,Rural regions,Blue-collar worker,0.18137,109,486,0.14707,0.21566
1997,Saxony-Anhalt,Rural regions,White-collar worker,0.22619,139,486,0.18896,0.26343
1997,Saxony-Anhalt,Rural regions,Apprentice/ Trainee/ Intern,0.07096,54,486,0.04811,0.09381
1997,Saxony-Anhalt,Rural regions,Not employed: Pensioner,0.29819,106,486,0.25748,0.33891
1997,Saxony-Anhalt,Rural regions,Not employed: registered unemployed,0.16339,78,486,0.13049,0.19630
1997,Thuringa,Urban regions,Blue-collar worker,0.13480,32,131,0.07610,0.19351
1997,Thuringa,Urban regions,White-collar worker,0.30144,60,131,0.22256,0.38033
1997,Thuringa,Urban regions,Not employed: Pensioner,0.25471,39,131,0.17982,0.32961
1997,Thuringa,Rural regions,Blue-collar worker,0.19776,97,402,0.15877,0.23674
1997,Thuringa,Rural regions,White-collar worker,0.16102,101,402,0.12505,0.19700
1997,Thuringa,Rural regions,Apprentice/ Trainee/ Intern,0.06636,47,402,0.04200,0.09072
1997,Thuringa,Rural regions,Not employed: Pensioner,0.32327,98,402,0.27749,0.36905
1997,Thuringa,Rural regions,Not employed: registered unemployed,0.12016,59,402,0.08833,0.15198
1998,Schleswig-Holstein,Urban regions,White-collar worker,0.27717,55,99,0.18855,0.36579
1998,Schleswig-Holstein,Urban regions,Not employed: Pensioner,0.27580,44,99,0.18731,0.36428
1998,Schleswig-Holstein,Rural regions,White-collar worker,0.29468,52,52,0.16956,0.41981
1998,Hamburg,Urban regions,White-collar worker,0.28520,48,83,0.18748,0.38293
1998,Hamburg,Urban regions,Not employed: Pensioner,0.28053,35,83,0.18329,0.37777
1998,Lower Saxony,Urban regions,Blue-collar worker,0.15931,114,527,0.12803,0.19058
1998,Lower Saxony,Urban regions,White-collar worker,0.27840,157,527,0.24009,0.31670
1998,Lower Saxony,Urban regions,Apprentice/ Trainee/ Intern,0.07625,55,527,0.05357,0.09893
1998,Lower Saxony,Urban regions,Not employed: Pensioner,0.24156,106,527,0.20498,0.27814
1998,Lower Saxony,Urban regions,Not employed: registered unemployed,0.06816,35,527,0.04663,0.08970
1998,Lower Saxony,Urban regions,Not employed: no further information,0.08031,60,527,0.05709,0.10354
1998,Lower Saxony,Rural regions,Self-employed,0.05842,39,613,0.03984,0.07700
1998,Lower Saxony,Rural regions,Blue-collar worker,0.14217,96,613,0.11450,0.16983
1998,Lower Saxony,Rural regions,Civil servant,0.04858,34,613,0.03154,0.06561
1998,Lower Saxony,Rural regions,White-collar worker,0.24537,171,613,0.21128,0.27946
1998,Lower Saxony,Rural regions,Apprentice/ Trainee/ Intern,0.07424,52,613,0.05347,0.09502
1998,Lower Saxony,Rural regions,Not employed: Pensioner,0.24090,106,613,0.20702,0.27478
1998,Lower Saxony,Rural regions,Not employed: registered unemployed,0.05576,37,613,0.03758,0.07394
1998,Lower Saxony,Rural regions,Not employed: no further information,0.13254,78,613,0.10568,0.15941
1998,Bremen,Urban regions,Not employed: Pensioner,0.45889,34,34,0.28888,0.62891
1998,North Rhine-Westphalia,Urban regions,Self-employed,0.05414,145,2764,0.04571,0.06258
1998,North Rhine-Westphalia,Urban regions,Blue-collar worker,0.14835,506,2764,0.13510,0.16160
1998,North Rhine-Westphalia,Urban regions,Civil servant,0.04052,112,2764,0.03317,0.04787
1998,North Rhine-Westphalia,Urban regions,White-collar worker,0.27285,726,2764,0.25624,0.28945
1998,North Rhine-Westphalia,Urban regions,Apprentice/ Trainee/ Intern,0.07085,230,2764,0.06128,0.08041
1998,North Rhine-Westphalia,Urban regions,Not employed: Pensioner,0.23650,487,2764,0.22065,0.25234
1998,North Rhine-Westphalia,Urban regions,Not employed: registered unemployed,0.05611,169,2764,0.04753,0.06469
1998,North Rhine-Westphalia,Urban regions,Not employed: no further information,0.11749,389,2764,0.10548,0.12949
1998,Hesse,Urban regions,Self-employed,0.04882,40,767,0.03356,0.06408
1998,Hesse,Urban regions,Blue-collar worker,0.15243,163,767,0.12697,0.17788
1998,Hesse,Urban regions,White-collar worker,0.26276,209,767,0.23159,0.29393
1998,Hesse,Urban regions,Apprentice/ Trainee/ Intern,0.07403,68,767,0.05549,0.09257
1998,Hesse,Urban regions,Not employed: Pensioner,0.27009,162,767,0.23865,0.30153
1998,Hesse,Urban regions,Not employed: registered unemployed,0.04818,34,767,0.03301,0.06334
1998,Hesse,Urban regions,Not employed: no further information,0.09921,91,767,0.07804,0.12038
1998,Hesse,Rural regions,Blue-collar worker,0.16516,35,72,0.07879,0.25154
1998,Hesse,Rural regions,Not employed: Pensioner,0.35018,37,72,0.23922,0.46114
1998,"Rhineland-Palatinate, Saarland",Urban regions,Blue-collar worker,0.17375,127,545,0.14191,0.20559
1998,"Rhineland-Palatinate, Saarland",Urban regions,White-collar worker,0.19339,126,545,0.16020,0.22658
1998,"Rhineland-Palatinate, Saarland",Urban regions,Apprentice/ Trainee/ Intern,0.07524,51,545,0.05307,0.09741
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: Pensioner,0.30095,147,545,0.26240,0.33949
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not employed: no further information,0.13620,94,545,0.10737,0.16502
1998,"Rhineland-Palatinate, Saarland",Rural regions,Blue-collar worker,0.22458,42,152,0.15802,0.29114
1998,"Rhineland-Palatinate, Saarland",Rural regions,White-collar worker,0.21152,44,152,0.14638,0.27665
1998,"Rhineland-Palatinate, Saarland",Rural regions,Not employed: Pensioner,0.25553,34,152,0.18596,0.32510
1998,"Rhineland-Palatinate, Saarland",Rural regions,Not employed: no further information,0.14886,32,152,0.09208,0.20563
1998,Baden-Wuerttemberg,Urban regions,Self-employed,0.05938,88,1606,0.04782,0.07094
1998,Baden-Wuerttemberg,Urban regions,Blue-collar worker,0.19281,410,1606,0.17351,0.21211
1998,Baden-Wuerttemberg,Urban regions,Civil servant,0.03079,42,1606,0.02234,0.03924
1998,Baden-Wuerttemberg,Urban regions,White-collar worker,0.25053,354,1606,0.22933,0.27173
1998,Baden-Wuerttemberg,Urban regions,Apprentice/ Trainee/ Intern,0.08161,145,1606,0.06821,0.09500
1998,Baden-Wuerttemberg,Urban regions,Not employed: Pensioner,0.23073,260,1606,0.21012,0.25134
1998,Baden-Wuerttemberg,Urban regions,Not employed: registered unemployed,0.04650,101,1606,0.03619,0.05680
1998,Baden-Wuerttemberg,Urban regions,Not employed: no further information,0.10725,206,1606,0.09211,0.12239
1998,Baden-Wuerttemberg,Rural regions,Blue-collar worker,0.18121,46,134,0.11574,0.24667
1998,Baden-Wuerttemberg,Rural regions,White-collar worker,0.22555,40,134,0.15452,0.29658
1998,Baden-Wuerttemberg,Rural regions,Not employed: Pensioner,0.33069,48,134,0.25073,0.41065
1998,Bavaria,Urban regions,Self-employed,0.05876,55,913,0.04349,0.07402
1998,Bavaria,Urban regions,Blue-collar worker,0.13604,157,913,0.11379,0.15830
1998,Bavaria,Urban regions,Civil servant,0.05233,41,913,0.03788,0.06678
1998,Bavaria,Urban regions,White-collar worker,0.27912,261,913,0.25001,0.30823
1998,Bavaria,Urban regions,Apprentice/ Trainee/ Intern,0.07081,64,913,0.05417,0.08746
1998,Bavaria,Urban regions,Not employed: Pensioner,0.27033,183,913,0.24150,0.29915
1998,Bavaria,Urban regions,Not employed: registered unemployed,0.03755,44,913,0.02521,0.04988
1998,Bavaria,Urban regions,Not employed: no further information,0.09191,108,913,0.07316,0.11066
1998,Bavaria,Rural regions,Self-employed,0.05941,56,952,0.04438,0.07443
1998,Bavaria,Rural regions,Blue-collar worker,0.18715,222,952,0.16236,0.21194
1998,Bavaria,Rural regions,Civil servant,0.04072,37,952,0.02816,0.05328
1998,Bavaria,Rural regions,White-collar worker,0.20693,213,952,0.18118,0.23267
1998,Bavaria,Rural regions,Apprentice/ Trainee/ Intern,0.07378,77,952,0.05716,0.09039
1998,Bavaria,Rural regions,Not employed: Pensioner,0.25907,171,952,0.23123,0.28692
1998,Bavaria,Rural regions,Not employed: registered unemployed,0.05276,51,952,0.03855,0.06696
1998,Bavaria,Rural regions,Not employed: no further information,0.11432,125,952,0.09410,0.13455
1998,Berlin,Urban regions,Self-employed,0.06312,33,487,0.04150,0.08474
1998,Berlin,Urban regions,Blue-collar worker,0.15503,81,487,0.12285,0.18721
1998,Berlin,Urban regions,White-collar worker,0.25644,156,487,0.21762,0.29526
1998,Berlin,Urban regions,Apprentice/ Trainee/ Intern,0.09993,58,487,0.07327,0.12660
1998,Berlin,Urban regions,Not employed: Pensioner,0.26256,112,487,0.22344,0.30168
1998,Berlin,Urban regions,Not employed: registered unemployed,0.08605,47,487,0.06112,0.11098
1998,Brandenburg,Rural regions,Blue-collar worker,0.16752,112,538,0.13594,0.19911
1998,Brandenburg,Rural regions,White-collar worker,0.22010,144,538,0.18505,0.25514
1998,Brandenburg,Rural regions,Apprentice/ Trainee/ Intern,0.08465,59,538,0.06111,0.10819
1998,Brandenburg,Rural regions,Not employed: Pensioner,0.30513,138,538,0.26618,0.34407
1998,Brandenburg,Rural regions,Not employed: registered unemployed,0.12795,85,538,0.09970,0.15621
1998,Mecklenburg-Western Pomerania,Rural regions,Blue-collar worker,0.15573,60,308,0.11516,0.19629
1998,Mecklenburg-Western Pomerania,Rural regions,White-collar worker,0.22308,90,308,0.17651,0.26965
1998,Mecklenburg-Western Pomerania,Rural regions,Apprentice/ Trainee/ Intern,0.07333,32,308,0.04417,0.10249
1998,Mecklenburg-Western Pomerania,Rural regions,Not employed: Pensioner,0.26792,69,308,0.21838,0.31746
1998,Mecklenburg-Western Pomerania,Rural regions,Not employed: registered unemployed,0.16051,57,308,0.11945,0.20158
1998,Saxony,Urban regions,Blue-collar worker,0.19542,115,523,0.16141,0.22944
1998,Saxony,Urban regions,White-collar worker,0.21239,153,523,0.17730,0.24747
1998,Saxony,Urban regions,Apprentice/ Trainee/ Intern,0.06578,56,523,0.04452,0.08705
1998,Saxony,Urban regions,Not employed: Pensioner,0.32383,128,523,0.28369,0.36398
