year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,46-65 y.,Primary Level,Blue-collar worker,0.47372,142,268,0.41383,0.53361
1991,46-65 y.,Primary Level,Not employed: Pensioner,0.21580,51,268,0.16645,0.26514
1991,46-65 y.,Primary Level,Not employed: no further information,0.24113,75,268,0.18982,0.29244
1991,46-65 y.,Lower Secondary Level,Self-employed,0.04887,44,916,0.03490,0.06284
1991,46-65 y.,Lower Secondary Level,Blue-collar worker,0.29997,330,916,0.27028,0.32966
1991,46-65 y.,Lower Secondary Level,White-collar worker,0.10168,78,916,0.08209,0.12126
1991,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.24577,192,916,0.21788,0.27367
1991,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.04799,58,916,0.03414,0.06184
1991,46-65 y.,Lower Secondary Level,Not employed: no further information,0.25572,214,916,0.22745,0.28399
1991,46-65 y.,Upper Secondary Level,Self-employed,0.05952,111,2016,0.04919,0.06985
1991,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26110,625,2016,0.24192,0.28028
1991,46-65 y.,Upper Secondary Level,Civil servant,0.03231,55,2016,0.02459,0.04003
1991,46-65 y.,Upper Secondary Level,White-collar worker,0.27188,492,2016,0.25246,0.29131
1991,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.21021,401,2016,0.19242,0.22800
1991,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.04860,118,2016,0.03921,0.05798
1991,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11471,214,2016,0.10079,0.12862
1991,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12461,35,227,0.08155,0.16767
1991,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.13264,42,227,0.08842,0.17687
1991,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.45707,119,227,0.39213,0.52202
1991,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.15810,31,227,0.11053,0.20566
1991,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10433,44,489,0.07721,0.13146
1991,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18290,72,489,0.14860,0.21719
1991,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.46423,294,489,0.41998,0.50848
1991,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.14438,79,489,0.11320,0.17557
1991,66 and older,Lower Secondary Level,Not employed: Pensioner,0.97599,472,472,0.96217,0.98982
1991,66 and older,Upper Secondary Level,Not employed: Pensioner,0.95426,666,666,0.93838,0.97014
1991,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92543,85,85,0.86926,0.98161
1991,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.93326,102,102,0.88459,0.98194
1992,17-29 y.,No answer / don't know,Blue-collar worker,0.19671,31,76,0.10675,0.28668
1992,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.48969,45,76,0.37656,0.60283
1992,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92753,177,177,0.88923,0.96584
1992,17-29 y.,Primary Level,Blue-collar worker,0.29334,37,79,0.19230,0.39439
1992,17-29 y.,Primary Level,Not employed: no further information,0.30318,42,79,0.20118,0.40518
1992,17-29 y.,Lower Secondary Level,Blue-collar worker,0.19746,212,907,0.17154,0.22339
1992,17-29 y.,Lower Secondary Level,White-collar worker,0.08747,73,907,0.06908,0.10587
1992,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.55367,483,907,0.52130,0.58604
1992,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.04783,41,907,0.03394,0.06173
1992,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08984,98,907,0.07122,0.10846
1992,17-29 y.,Upper Secondary Level,Self-employed,0.01789,38,1757,0.01169,0.02409
1992,17-29 y.,Upper Secondary Level,Blue-collar worker,0.29847,593,1757,0.27707,0.31987
1992,17-29 y.,Upper Secondary Level,Civil servant,0.02424,40,1757,0.01705,0.03143
1992,17-29 y.,Upper Secondary Level,White-collar worker,0.28639,459,1757,0.26525,0.30754
1992,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.18755,291,1757,0.16929,0.20581
1992,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02786,40,1757,0.02016,0.03556
1992,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06714,131,1757,0.05543,0.07884
1992,17-29 y.,Upper Secondary Level,Not employed: no further information,0.09018,165,1757,0.07678,0.10358
1992,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.49472,71,117,0.40373,0.58570
1992,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.21803,46,117,0.14289,0.29317
1992,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.49681,50,50,0.35682,0.63681
1992,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.61375,101,101,0.51832,0.70918
1992,30-45 y.,Primary Level,Blue-collar worker,0.56436,117,166,0.48870,0.64002
1992,30-45 y.,Primary Level,Not employed: no further information,0.30216,49,166,0.23209,0.37223
1992,30-45 y.,Lower Secondary Level,Blue-collar worker,0.43535,250,459,0.38995,0.48076
1992,30-45 y.,Lower Secondary Level,White-collar worker,0.22075,75,459,0.18276,0.25873
1992,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.06375,36,459,0.04138,0.08613
1992,30-45 y.,Lower Secondary Level,Not employed: no further information,0.21666,98,459,0.17893,0.25439
1992,30-45 y.,Upper Secondary Level,Self-employed,0.05406,119,2250,0.04471,0.06341
1992,30-45 y.,Upper Secondary Level,Blue-collar worker,0.34489,902,2250,0.32524,0.36453
1992,30-45 y.,Upper Secondary Level,Civil servant,0.05098,88,2250,0.04189,0.06007
1992,30-45 y.,Upper Secondary Level,White-collar worker,0.35040,701,2250,0.33068,0.37011
1992,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01657,36,2250,0.01130,0.02185
1992,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.05655,170,2250,0.04701,0.06610
1992,30-45 y.,Upper Secondary Level,Not employed: no further information,0.11850,234,2250,0.10514,0.13186
1992,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56179,67,67,0.44208,0.68149
1992,30-45 y.,First Stage of Tertiary Education,Self-employed,0.15856,51,274,0.11523,0.20189
1992,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.15880,68,274,0.11544,0.20216
1992,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.42604,118,274,0.36738,0.48470
1992,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.12812,37,274,0.08847,0.16776
1992,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11307,72,777,0.09079,0.13535
1992,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12702,70,777,0.10359,0.15045
1992,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.60139,542,777,0.56694,0.63583
1992,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04564,55,777,0.03096,0.06033
1992,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06293,38,777,0.04584,0.08001
1992,46-65 y.,Primary Level,Blue-collar worker,0.41553,123,271,0.35675,0.47432
1992,46-65 y.,Primary Level,Not employed: Pensioner,0.22127,48,271,0.17176,0.27079
1992,46-65 y.,Primary Level,Not employed: registered unemployed,0.13308,38,271,0.09256,0.17359
1992,46-65 y.,Primary Level,Not employed: no further information,0.20610,62,271,0.15785,0.25435
1992,46-65 y.,Lower Secondary Level,Self-employed,0.04408,43,883,0.03053,0.05763
1992,46-65 y.,Lower Secondary Level,Blue-collar worker,0.27547,299,883,0.24599,0.30495
1992,46-65 y.,Lower Secondary Level,White-collar worker,0.09762,72,883,0.07803,0.11720
1992,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.26816,204,883,0.23893,0.29740
1992,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.06446,67,883,0.04825,0.08067
1992,46-65 y.,Lower Secondary Level,Not employed: no further information,0.24884,198,883,0.22031,0.27737
1992,46-65 y.,Upper Secondary Level,Self-employed,0.06163,105,1968,0.05100,0.07226
1992,46-65 y.,Upper Secondary Level,Blue-collar worker,0.22604,537,1968,0.20756,0.24453
1992,46-65 y.,Upper Secondary Level,Civil servant,0.02752,46,1968,0.02029,0.03475
1992,46-65 y.,Upper Secondary Level,White-collar worker,0.27235,476,1968,0.25268,0.29202
1992,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23084,448,1968,0.21222,0.24946
1992,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.07434,170,1968,0.06275,0.08593
1992,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10436,186,1968,0.09085,0.11787
1992,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13082,36,221,0.08626,0.17538
1992,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.14607,46,221,0.09940,0.19274
1992,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.40722,101,221,0.34230,0.47215
1992,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.16652,38,221,0.11729,0.21575
1992,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10719,46,515,0.08044,0.13393
1992,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18681,73,515,0.15311,0.22050
1992,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.42886,260,515,0.38607,0.47164
1992,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.16071,93,515,0.12896,0.19246
1992,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05932,43,515,0.03890,0.07974
1992,66 and older,Lower Secondary Level,Not employed: Pensioner,0.97489,462,462,0.96061,0.98917
1992,66 and older,Upper Secondary Level,Not employed: Pensioner,0.97020,694,694,0.95754,0.98286
1992,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92371,83,83,0.86626,0.98117
1992,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.94582,100,100,0.90123,0.99041
1993,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.55323,52,52,0.41678,0.68968
1993,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96835,181,181,0.94277,0.99392
1993,17-29 y.,Primary Level,Blue-collar worker,0.25785,36,86,0.16485,0.35085
1993,17-29 y.,Primary Level,Not employed: no further information,0.36816,50,86,0.26563,0.47069
1993,17-29 y.,Lower Secondary Level,Blue-collar worker,0.18710,194,862,0.16105,0.21315
1993,17-29 y.,Lower Secondary Level,White-collar worker,0.11108,85,862,0.09009,0.13207
1993,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53407,431,862,0.50075,0.56740
1993,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.06342,56,862,0.04714,0.07970
1993,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08182,96,862,0.06351,0.10013
1993,17-29 y.,Upper Secondary Level,Self-employed,0.02087,47,1728,0.01413,0.02762
1993,17-29 y.,Upper Secondary Level,Blue-collar worker,0.30107,562,1728,0.27943,0.32270
1993,17-29 y.,Upper Secondary Level,Civil servant,0.02884,40,1728,0.02095,0.03674
1993,17-29 y.,Upper Secondary Level,White-collar worker,0.28544,450,1728,0.26414,0.30674
1993,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.19045,309,1728,0.17193,0.20897
1993,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03079,42,1728,0.02264,0.03893
1993,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07373,142,1728,0.06141,0.08606
1993,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06852,136,1728,0.05660,0.08043
1993,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.45413,67,118,0.36391,0.54435
1993,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.25565,51,118,0.17661,0.33470
1993,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.36710,38,38,0.21179,0.52242
1993,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.50717,86,86,0.40089,0.61346
1993,30-45 y.,Primary Level,Blue-collar worker,0.61272,114,156,0.53603,0.68941
1993,30-45 y.,Primary Level,Not employed: no further information,0.24012,42,156,0.17287,0.30737
1993,30-45 y.,Lower Secondary Level,Blue-collar worker,0.47489,245,432,0.42774,0.52203
1993,30-45 y.,Lower Secondary Level,White-collar worker,0.17652,63,432,0.14052,0.21251
1993,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.05348,31,432,0.03224,0.07472
1993,30-45 y.,Lower Secondary Level,Not employed: no further information,0.21847,93,432,0.17946,0.25748
1993,30-45 y.,Upper Secondary Level,Self-employed,0.05453,114,2231,0.04511,0.06396
1993,30-45 y.,Upper Secondary Level,Blue-collar worker,0.32324,844,2231,0.30383,0.34266
1993,30-45 y.,Upper Secondary Level,Civil servant,0.04973,87,2231,0.04071,0.05876
1993,30-45 y.,Upper Secondary Level,White-collar worker,0.35584,700,2231,0.33597,0.37571
1993,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01421,41,2231,0.00929,0.01912
1993,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06638,189,2231,0.05605,0.07671
1993,30-45 y.,Upper Secondary Level,Not employed: no further information,0.13009,256,2231,0.11612,0.14405
1993,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.60267,72,72,0.48884,0.71649
1993,30-45 y.,First Stage of Tertiary Education,Self-employed,0.20458,63,253,0.15477,0.25438
1993,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.15149,70,253,0.10722,0.19576
1993,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.42626,120,253,0.36520,0.48732
1993,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.13023,85,761,0.10631,0.15416
1993,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13952,77,761,0.11489,0.16416
1993,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.57867,517,761,0.54356,0.61377
1993,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04962,47,761,0.03418,0.06506
1993,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05534,35,761,0.03908,0.07159
1993,46-65 y.,Primary Level,Blue-collar worker,0.42822,121,242,0.36575,0.49070
1993,46-65 y.,Primary Level,Not employed: Pensioner,0.24558,54,242,0.19124,0.29992
1993,46-65 y.,Primary Level,Not employed: no further information,0.22621,67,242,0.17339,0.27903
1993,46-65 y.,Lower Secondary Level,Self-employed,0.03891,36,843,0.02585,0.05198
1993,46-65 y.,Lower Secondary Level,Blue-collar worker,0.29743,292,843,0.26655,0.32831
1993,46-65 y.,Lower Secondary Level,White-collar worker,0.09246,62,843,0.07289,0.11202
1993,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.26110,196,843,0.23143,0.29076
1993,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.06197,69,843,0.04568,0.07826
1993,46-65 y.,Lower Secondary Level,Not employed: no further information,0.24620,188,843,0.21711,0.27530
1993,46-65 y.,Upper Secondary Level,Self-employed,0.05778,104,1946,0.04741,0.06815
1993,46-65 y.,Upper Secondary Level,Blue-collar worker,0.22154,504,1946,0.20309,0.24000
1993,46-65 y.,Upper Secondary Level,Civil servant,0.03360,53,1946,0.02560,0.04161
1993,46-65 y.,Upper Secondary Level,White-collar worker,0.26009,455,1946,0.24059,0.27958
1993,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23027,449,1946,0.21156,0.24898
1993,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08858,191,1946,0.07596,0.10121
1993,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10545,190,1946,0.09180,0.11910
1993,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.13916,40,169,0.08682,0.19150
1993,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.35437,80,169,0.28203,0.42670
1993,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.20351,49,169,0.14263,0.26440
1993,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10042,45,515,0.07444,0.12640
1993,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.19160,78,515,0.15758,0.22562
1993,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.40204,247,515,0.35965,0.44443
1993,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.17339,102,515,0.14066,0.20612
1993,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.07201,43,515,0.04966,0.09436
1993,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96252,464,464,0.94522,0.97982
1993,66 and older,Upper Secondary Level,Not employed: Pensioner,0.97914,712,712,0.96863,0.98964
1993,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.95175,82,82,0.90508,0.99842
1993,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.94248,108,108,0.89836,0.98660
1994,17-29 y.,No answer / don't know,Blue-collar worker,0.19698,36,79,0.10872,0.28524
1994,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.38419,43,79,0.27625,0.49214
1994,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96356,231,231,0.93934,0.98778
1994,17-29 y.,Primary Level,Not employed: no further information,0.26972,34,34,0.11830,0.42115
1994,17-29 y.,Lower Secondary Level,Blue-collar worker,0.16845,161,744,0.14154,0.19536
1994,17-29 y.,Lower Secondary Level,White-collar worker,0.08680,63,744,0.06655,0.10704
1994,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.50766,353,744,0.47171,0.54361
1994,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.09114,71,744,0.07044,0.11183
1994,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10307,96,744,0.08120,0.12493
1994,17-29 y.,Upper Secondary Level,Self-employed,0.01922,41,1650,0.01259,0.02584
1994,17-29 y.,Upper Secondary Level,Blue-collar worker,0.28806,506,1650,0.26621,0.30992
1994,17-29 y.,Upper Secondary Level,Civil servant,0.03415,50,1650,0.02538,0.04292
1994,17-29 y.,Upper Secondary Level,White-collar worker,0.28412,428,1650,0.26236,0.30589
1994,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.17106,277,1650,0.15289,0.18924
1994,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03552,47,1650,0.02659,0.04446
1994,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.09319,155,1650,0.07916,0.10722
1994,17-29 y.,Upper Secondary Level,Not employed: no further information,0.07384,146,1650,0.06122,0.08646
1994,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.39110,66,117,0.30230,0.47991
1994,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.27637,51,117,0.19498,0.35775
1994,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.40106,46,46,0.25786,0.54426
1994,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.54263,93,93,0.44083,0.64443
1994,30-45 y.,Primary Level,Blue-collar worker,0.54236,90,129,0.45605,0.62867
1994,30-45 y.,Primary Level,Not employed: no further information,0.31690,39,129,0.23630,0.39750
1994,30-45 y.,Lower Secondary Level,Blue-collar worker,0.40146,202,407,0.35378,0.44915
1994,30-45 y.,Lower Secondary Level,White-collar worker,0.16293,62,407,0.12701,0.19885
1994,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10073,50,407,0.07146,0.13001
1994,30-45 y.,Lower Secondary Level,Not employed: no further information,0.24621,93,407,0.20431,0.28812
1994,30-45 y.,Upper Secondary Level,Self-employed,0.05948,129,2206,0.04961,0.06935
1994,30-45 y.,Upper Secondary Level,Blue-collar worker,0.31482,803,2206,0.29544,0.33421
1994,30-45 y.,Upper Secondary Level,Civil servant,0.04515,83,2206,0.03649,0.05382
1994,30-45 y.,Upper Secondary Level,White-collar worker,0.35424,696,2206,0.33428,0.37421
1994,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01431,32,2206,0.00935,0.01927
1994,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07807,215,2206,0.06687,0.08927
1994,30-45 y.,Upper Secondary Level,Not employed: no further information,0.12370,248,2206,0.10996,0.13744
1994,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56096,76,76,0.44865,0.67328
1994,30-45 y.,First Stage of Tertiary Education,Self-employed,0.17484,54,236,0.12628,0.22340
1994,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17303,63,236,0.12467,0.22140
1994,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.41294,119,236,0.34999,0.47589
1994,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.13874,97,765,0.11423,0.16325
1994,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.14000,80,765,0.11539,0.16460
1994,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.57415,514,765,0.53909,0.60921
1994,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04220,37,765,0.02794,0.05646
1994,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05446,37,765,0.03837,0.07055
1994,46-65 y.,Primary Level,Blue-collar worker,0.43831,115,226,0.37348,0.50315
1994,46-65 y.,Primary Level,Not employed: Pensioner,0.22046,49,226,0.16629,0.27463
1994,46-65 y.,Primary Level,Not employed: no further information,0.22883,62,226,0.17394,0.28372
1994,46-65 y.,Lower Secondary Level,Self-employed,0.03576,33,808,0.02295,0.04858
1994,46-65 y.,Lower Secondary Level,Blue-collar worker,0.27868,264,808,0.24774,0.30961
1994,46-65 y.,Lower Secondary Level,White-collar worker,0.08848,59,808,0.06888,0.10807
1994,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.27954,204,808,0.24857,0.31050
1994,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.07433,70,808,0.05623,0.09243
1994,46-65 y.,Lower Secondary Level,Not employed: no further information,0.24260,178,808,0.21303,0.27218
1994,46-65 y.,Upper Secondary Level,Self-employed,0.05087,93,1937,0.04108,0.06066
1994,46-65 y.,Upper Secondary Level,Blue-collar worker,0.19919,475,1937,0.18140,0.21698
1994,46-65 y.,Upper Secondary Level,Civil servant,0.03492,53,1937,0.02675,0.04310
1994,46-65 y.,Upper Secondary Level,White-collar worker,0.27913,473,1937,0.25915,0.29911
1994,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.22374,425,1937,0.20517,0.24230
1994,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.09934,222,1937,0.08602,0.11267
1994,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11125,196,1937,0.09725,0.12526
1994,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11298,37,170,0.06525,0.16071
1994,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.35475,89,170,0.28261,0.42688
1994,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.18748,44,170,0.12864,0.24633
1994,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10023,44,515,0.07426,0.12619
1994,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18854,74,515,0.15472,0.22235
1994,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.41519,260,515,0.37259,0.45779
1994,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.14050,83,515,0.11046,0.17054
1994,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.09747,54,515,0.07183,0.12311
1994,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96065,448,448,0.94263,0.97867
1994,66 and older,Upper Secondary Level,Not employed: Pensioner,0.98037,727,727,0.97028,0.99046
1994,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94281,84,84,0.89286,0.99277
1994,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.93620,122,122,0.89266,0.97975
1995,17-29 y.,No answer / don't know,Blue-collar worker,0.16298,37,121,0.09689,0.22906
1995,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.40349,52,121,0.31571,0.49127
1995,17-29 y.,No answer / don't know,Not employed: no further information,0.15037,32,121,0.08642,0.21432
1995,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96865,275,275,0.94802,0.98929
1995,17-29 y.,Lower Secondary Level,Blue-collar worker,0.17664,163,745,0.14924,0.20405
1995,17-29 y.,Lower Secondary Level,White-collar worker,0.09492,68,745,0.07386,0.11598
1995,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.52314,356,745,0.48725,0.55903
1995,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.07357,62,745,0.05481,0.09233
1995,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10880,96,745,0.08642,0.13118
1995,17-29 y.,Upper Secondary Level,Blue-collar worker,0.28724,482,1579,0.26491,0.30956
1995,17-29 y.,Upper Secondary Level,Civil servant,0.02638,39,1579,0.01847,0.03429
1995,17-29 y.,Upper Secondary Level,White-collar worker,0.27664,433,1579,0.25457,0.29872
1995,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.20044,312,1579,0.18069,0.22019
1995,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03341,41,1579,0.02455,0.04228
1995,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.08728,135,1579,0.07336,0.10121
1995,17-29 y.,Upper Secondary Level,Not employed: no further information,0.07221,137,1579,0.05944,0.08498
1995,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.38652,62,112,0.29593,0.47711
1995,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.27474,50,112,0.19170,0.35778
1995,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.48560,50,50,0.34566,0.62554
1995,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.53523,97,97,0.43545,0.63500
1995,30-45 y.,Primary Level,Blue-collar worker,0.48406,72,119,0.39389,0.57423
1995,30-45 y.,Primary Level,Not employed: no further information,0.36730,47,119,0.28032,0.45428
1995,30-45 y.,Lower Secondary Level,Blue-collar worker,0.37906,217,427,0.33299,0.42513
1995,30-45 y.,Lower Secondary Level,White-collar worker,0.14818,61,427,0.11444,0.18192
1995,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11685,51,427,0.08635,0.14736
1995,30-45 y.,Lower Secondary Level,Not employed: no further information,0.25767,98,427,0.21614,0.29920
1995,30-45 y.,Upper Secondary Level,Self-employed,0.05811,130,2366,0.04868,0.06754
1995,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33688,909,2366,0.31783,0.35593
1995,30-45 y.,Upper Secondary Level,Civil servant,0.04448,82,2366,0.03617,0.05279
1995,30-45 y.,Upper Secondary Level,White-collar worker,0.34282,719,2366,0.32369,0.36195
1995,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01572,35,2366,0.01071,0.02074
1995,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07010,202,2366,0.05981,0.08039
1995,30-45 y.,Upper Secondary Level,Not employed: no further information,0.12309,289,2366,0.10985,0.13633
1995,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17940,51,145,0.11673,0.24206
1995,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.51091,94,145,0.42926,0.59256
1995,30-45 y.,First Stage of Tertiary Education,Self-employed,0.17129,54,253,0.12477,0.21780
1995,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.14224,61,253,0.09912,0.18537
