year,age_gr,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,West,Not employed: no further information,0.08920,292,2510,0.07805,0.10036
1995,17-29 y.,East,Blue-collar worker,0.26708,200,790,0.23621,0.29795
1995,17-29 y.,East,White-collar worker,0.18327,142,790,0.15627,0.21027
1995,17-29 y.,East,Apprentice/ Trainee/ Intern,0.31814,321,790,0.28564,0.35064
1995,17-29 y.,East,Not employed: registered unemployed,0.11109,82,790,0.08916,0.13301
1995,17-29 y.,East,Not employed: no further information,0.06646,45,790,0.04908,0.08384
1995,30-45 y.,West,Self-employed,0.08010,224,3132,0.07059,0.08961
1995,30-45 y.,West,Blue-collar worker,0.23597,927,3132,0.22110,0.25084
1995,30-45 y.,West,Civil servant,0.07514,179,3132,0.06591,0.08437
1995,30-45 y.,West,White-collar worker,0.38188,1072,3132,0.36486,0.39890
1995,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01879,51,3132,0.01403,0.02354
1995,30-45 y.,West,Not employed: registered unemployed,0.05203,184,3132,0.04425,0.05981
1995,30-45 y.,West,Not employed: no further information,0.14657,495,3132,0.13418,0.15895
1995,30-45 y.,East,Self-employed,0.08223,102,1227,0.06685,0.09761
1995,30-45 y.,East,Blue-collar worker,0.35495,436,1227,0.32816,0.38173
1995,30-45 y.,East,White-collar worker,0.36006,493,1227,0.33319,0.38693
1995,30-45 y.,East,Not employed: registered unemployed,0.12730,158,1227,0.10864,0.14595
1995,30-45 y.,East,Not employed: no further information,0.02838,38,1227,0.01908,0.03767
1995,46-65 y.,West,Self-employed,0.06177,162,2784,0.05282,0.07071
1995,46-65 y.,West,Blue-collar worker,0.19071,724,2784,0.17611,0.20530
1995,46-65 y.,West,Civil servant,0.05561,129,2784,0.04710,0.06413
1995,46-65 y.,West,White-collar worker,0.26718,623,2784,0.25074,0.28362
1995,46-65 y.,West,Not employed: Pensioner,0.19940,488,2784,0.18455,0.21424
1995,46-65 y.,West,Not employed: registered unemployed,0.07754,230,2784,0.06760,0.08748
1995,46-65 y.,West,Not employed: no further information,0.14374,428,2784,0.13070,0.15677
1995,46-65 y.,East,Self-employed,0.04247,50,1141,0.03076,0.05418
1995,46-65 y.,East,Blue-collar worker,0.16984,223,1141,0.14805,0.19164
1995,46-65 y.,East,White-collar worker,0.26133,334,1141,0.23583,0.28684
1995,46-65 y.,East,Not employed: Pensioner,0.33470,347,1141,0.30731,0.36209
1995,46-65 y.,East,Not employed: registered unemployed,0.16595,187,1141,0.14435,0.18755
1995,66 and older,West,Not employed: Pensioner,0.95412,1053,1084,0.94166,0.96658
1995,66 and older,West,Not employed: no further information,0.01696,31,1084,0.00927,0.02465
1995,66 and older,East,Not employed: Pensioner,0.99343,403,403,0.98554,1.00133
1996,17-29 y.,West,Self-employed,0.02092,49,2291,0.01506,0.02678
1996,17-29 y.,West,Blue-collar worker,0.19136,505,2291,0.17525,0.20747
1996,17-29 y.,West,Civil servant,0.03236,61,2291,0.02512,0.03961
1996,17-29 y.,West,White-collar worker,0.24552,548,2291,0.22789,0.26315
1996,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32673,688,2291,0.30752,0.34594
1996,17-29 y.,West,Not employed: registered unemployed,0.06464,160,2291,0.05457,0.07472
1996,17-29 y.,West,Not employed: no further information,0.09649,280,2291,0.08440,0.10858
1996,17-29 y.,East,Blue-collar worker,0.25818,181,776,0.22737,0.28899
1996,17-29 y.,East,White-collar worker,0.15185,133,776,0.12659,0.17712
1996,17-29 y.,East,Apprentice/ Trainee/ Intern,0.33151,331,776,0.29837,0.36466
1996,17-29 y.,East,Not employed: registered unemployed,0.10941,82,776,0.08743,0.13138
1996,17-29 y.,East,Not employed: no further information,0.07501,49,776,0.05646,0.09356
1996,30-45 y.,West,Self-employed,0.07889,230,3146,0.06947,0.08831
1996,30-45 y.,West,Blue-collar worker,0.23800,928,3146,0.22311,0.25288
1996,30-45 y.,West,Civil servant,0.06698,169,3146,0.05825,0.07572
1996,30-45 y.,West,White-collar worker,0.40234,1113,3146,0.38520,0.41947
1996,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01897,60,3146,0.01421,0.02374
1996,30-45 y.,West,Not employed: registered unemployed,0.04554,153,3146,0.03825,0.05283
1996,30-45 y.,West,Not employed: no further information,0.13795,493,3146,0.12590,0.15000
1996,30-45 y.,East,Self-employed,0.08141,98,1204,0.06596,0.09686
1996,30-45 y.,East,Blue-collar worker,0.34196,425,1204,0.31516,0.36877
1996,30-45 y.,East,White-collar worker,0.35486,472,1204,0.32782,0.38190
1996,30-45 y.,East,Not employed: registered unemployed,0.13977,165,1204,0.12017,0.15936
1996,30-45 y.,East,Not employed: no further information,0.03335,44,1204,0.02320,0.04349
1996,46-65 y.,West,Self-employed,0.06729,168,2717,0.05787,0.07672
1996,46-65 y.,West,Blue-collar worker,0.18499,674,2717,0.17038,0.19959
1996,46-65 y.,West,Civil servant,0.05474,126,2717,0.04619,0.06330
1996,46-65 y.,West,White-collar worker,0.26061,616,2717,0.24410,0.27712
1996,46-65 y.,West,Not employed: Pensioner,0.20330,491,2717,0.18817,0.21844
1996,46-65 y.,West,Not employed: registered unemployed,0.08379,234,2717,0.07337,0.09421
1996,46-65 y.,West,Not employed: no further information,0.13821,408,2717,0.12523,0.15119
1996,46-65 y.,East,Self-employed,0.04425,58,1125,0.03223,0.05627
1996,46-65 y.,East,Blue-collar worker,0.17093,219,1125,0.14892,0.19293
1996,46-65 y.,East,White-collar worker,0.24082,308,1125,0.21583,0.26582
1996,46-65 y.,East,Not employed: Pensioner,0.34102,341,1125,0.31330,0.36873
1996,46-65 y.,East,Not employed: registered unemployed,0.16262,199,1125,0.14105,0.18419
1996,66 and older,West,Not employed: Pensioner,0.94729,1058,1090,0.93402,0.96056
1996,66 and older,West,Not employed: no further information,0.01953,32,1090,0.01131,0.02775
1996,66 and older,East,Not employed: Pensioner,0.99306,414,414,0.98505,1.00106
1997,17-29 y.,West,Self-employed,0.02126,51,2161,0.01518,0.02734
1997,17-29 y.,West,Blue-collar worker,0.19011,454,2161,0.17357,0.20666
1997,17-29 y.,West,Civil servant,0.03410,58,2161,0.02645,0.04175
1997,17-29 y.,West,White-collar worker,0.22905,502,2161,0.21133,0.24677
1997,17-29 y.,West,Apprentice/ Trainee/ Intern,0.34987,699,2161,0.32976,0.36999
1997,17-29 y.,West,Not employed: registered unemployed,0.06529,152,2161,0.05487,0.07571
1997,17-29 y.,West,Not employed: no further information,0.08920,245,2161,0.07718,0.10122
1997,17-29 y.,East,Blue-collar worker,0.18302,140,754,0.15540,0.21064
1997,17-29 y.,East,White-collar worker,0.17141,148,754,0.14450,0.19833
1997,17-29 y.,East,Apprentice/ Trainee/ Intern,0.35384,342,754,0.31969,0.38800
1997,17-29 y.,East,Not employed: registered unemployed,0.11745,84,754,0.09445,0.14045
1997,17-29 y.,East,Not employed: no further information,0.05928,40,754,0.04241,0.07615
1997,30-45 y.,West,Self-employed,0.07569,224,3146,0.06644,0.08493
1997,30-45 y.,West,Blue-collar worker,0.22902,897,3146,0.21433,0.24370
1997,30-45 y.,West,Civil servant,0.06759,173,3146,0.05881,0.07636
1997,30-45 y.,West,White-collar worker,0.40092,1122,3146,0.38379,0.41805
1997,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01792,55,3146,0.01328,0.02255
1997,30-45 y.,West,Not employed: registered unemployed,0.06006,189,3146,0.05176,0.06837
1997,30-45 y.,West,Not employed: no further information,0.13835,486,3146,0.12628,0.15042
1997,30-45 y.,East,Self-employed,0.08626,98,1146,0.07000,0.10253
1997,30-45 y.,East,Blue-collar worker,0.31076,356,1146,0.28395,0.33756
1997,30-45 y.,East,Civil servant,0.02907,32,1146,0.01934,0.03880
1997,30-45 y.,East,White-collar worker,0.36555,457,1146,0.33765,0.39344
1997,30-45 y.,East,Not employed: registered unemployed,0.13285,156,1146,0.11319,0.15251
1997,30-45 y.,East,Not employed: no further information,0.03941,47,1146,0.02814,0.05068
1997,46-65 y.,West,Self-employed,0.06331,159,2671,0.05407,0.07255
1997,46-65 y.,West,Blue-collar worker,0.16892,601,2671,0.15471,0.18313
1997,46-65 y.,West,Civil servant,0.05537,129,2671,0.04669,0.06404
1997,46-65 y.,West,White-collar worker,0.27375,625,2671,0.25684,0.29067
1997,46-65 y.,West,Not employed: Pensioner,0.21462,512,2671,0.19904,0.23019
1997,46-65 y.,West,Not employed: registered unemployed,0.08410,250,2671,0.07357,0.09462
1997,46-65 y.,West,Not employed: no further information,0.13730,395,2671,0.12425,0.15035
1997,46-65 y.,East,Self-employed,0.04555,59,1132,0.03339,0.05770
1997,46-65 y.,East,Blue-collar worker,0.14947,212,1132,0.12869,0.17025
1997,46-65 y.,East,White-collar worker,0.25275,330,1132,0.22743,0.27808
1997,46-65 y.,East,Not employed: Pensioner,0.33558,326,1132,0.30806,0.36310
1997,46-65 y.,East,Not employed: registered unemployed,0.18638,205,1132,0.16368,0.20907
1997,66 and older,West,Not employed: Pensioner,0.95563,1084,1084,0.94336,0.96789
1997,66 and older,East,Not employed: Pensioner,0.98895,431,431,0.97907,0.99883
1998,17-29 y.,West,Self-employed,0.01749,43,2260,0.01208,0.02290
1998,17-29 y.,West,Blue-collar worker,0.18023,438,2260,0.16438,0.19608
1998,17-29 y.,West,Civil servant,0.02443,49,2260,0.01807,0.03080
1998,17-29 y.,West,White-collar worker,0.23180,532,2260,0.21440,0.24920
1998,17-29 y.,West,Apprentice/ Trainee/ Intern,0.37405,796,2260,0.35410,0.39401
1998,17-29 y.,West,Not employed: registered unemployed,0.05566,140,2260,0.04620,0.06511
1998,17-29 y.,West,Not employed: no further information,0.09772,262,2260,0.08547,0.10996
1998,17-29 y.,East,Blue-collar worker,0.18539,147,804,0.15851,0.21227
1998,17-29 y.,East,White-collar worker,0.18882,158,804,0.16176,0.21589
1998,17-29 y.,East,Apprentice/ Trainee/ Intern,0.36347,359,804,0.33020,0.39673
1998,17-29 y.,East,Not employed: registered unemployed,0.11730,95,804,0.09505,0.13956
1998,17-29 y.,East,Not employed: no further information,0.06223,45,804,0.04552,0.07893
1998,30-45 y.,West,Self-employed,0.07993,277,3545,0.07100,0.08886
1998,30-45 y.,West,Blue-collar worker,0.23165,960,3545,0.21776,0.24554
1998,30-45 y.,West,Civil servant,0.06029,186,3545,0.05245,0.06812
1998,30-45 y.,West,White-collar worker,0.40716,1323,3545,0.39098,0.42333
1998,30-45 y.,West,Apprentice/ Trainee/ Intern,0.02409,77,3545,0.01904,0.02914
1998,30-45 y.,West,Not employed: registered unemployed,0.05048,175,3545,0.04327,0.05768
1998,30-45 y.,West,Not employed: no further information,0.13661,547,3545,0.12531,0.14792
1998,30-45 y.,East,Self-employed,0.07839,92,1214,0.06327,0.09352
1998,30-45 y.,East,Blue-collar worker,0.32911,402,1214,0.30267,0.35555
1998,30-45 y.,East,Civil servant,0.02555,33,1214,0.01667,0.03444
1998,30-45 y.,East,White-collar worker,0.34056,452,1214,0.31389,0.36723
1998,30-45 y.,East,Not employed: registered unemployed,0.15871,192,1214,0.13815,0.17927
1998,30-45 y.,East,Not employed: no further information,0.03835,43,1214,0.02755,0.04916
1998,46-65 y.,West,Self-employed,0.06857,203,3112,0.05969,0.07745
1998,46-65 y.,West,Blue-collar worker,0.17273,655,3112,0.15945,0.18601
1998,46-65 y.,West,Civil servant,0.06041,171,3112,0.05204,0.06878
1998,46-65 y.,West,White-collar worker,0.27029,754,3112,0.25468,0.28590
1998,46-65 y.,West,Not employed: Pensioner,0.21284,627,3112,0.19846,0.22722
1998,46-65 y.,West,Not employed: registered unemployed,0.07571,250,3112,0.06641,0.08500
1998,46-65 y.,West,Not employed: no further information,0.13629,452,3112,0.12423,0.14834
1998,46-65 y.,East,Self-employed,0.04822,70,1228,0.03623,0.06020
1998,46-65 y.,East,Blue-collar worker,0.16053,231,1228,0.13999,0.18107
1998,46-65 y.,East,White-collar worker,0.24026,334,1228,0.21635,0.26417
1998,46-65 y.,East,Not employed: Pensioner,0.34372,362,1228,0.31715,0.37030
1998,46-65 y.,East,Not employed: registered unemployed,0.18114,231,1228,0.15959,0.20269
1998,66 and older,West,Not employed: Pensioner,0.94787,1291,1333,0.93593,0.95981
1998,66 and older,West,Not employed: no further information,0.02209,42,1333,0.01419,0.02998
1998,66 and older,East,Not employed: Pensioner,0.99178,470,470,0.98361,0.99995
1999,17-29 y.,West,Self-employed,0.01988,44,2109,0.01392,0.02584
1999,17-29 y.,West,Blue-collar worker,0.18142,423,2109,0.16497,0.19787
1999,17-29 y.,West,Civil servant,0.02283,43,2109,0.01645,0.02920
1999,17-29 y.,West,White-collar worker,0.24977,537,2109,0.23129,0.26825
1999,17-29 y.,West,Apprentice/ Trainee/ Intern,0.36538,724,2109,0.34482,0.38594
1999,17-29 y.,West,Not employed: registered unemployed,0.05206,110,2109,0.04258,0.06155
1999,17-29 y.,West,Not employed: no further information,0.09213,228,2109,0.07978,0.10447
1999,17-29 y.,East,Blue-collar worker,0.18328,135,769,0.15592,0.21064
1999,17-29 y.,East,White-collar worker,0.19551,169,769,0.16746,0.22356
1999,17-29 y.,East,Apprentice/ Trainee/ Intern,0.38237,344,769,0.34800,0.41674
1999,17-29 y.,East,Not employed: registered unemployed,0.10758,81,769,0.08566,0.12949
1999,17-29 y.,East,Not employed: no further information,0.04617,40,769,0.03133,0.06101
1999,30-45 y.,West,Self-employed,0.08984,288,3466,0.08032,0.09937
1999,30-45 y.,West,Blue-collar worker,0.24673,975,3466,0.23238,0.26109
1999,30-45 y.,West,Civil servant,0.06064,185,3466,0.05269,0.06859
1999,30-45 y.,West,White-collar worker,0.40723,1324,3466,0.39087,0.42359
1999,30-45 y.,West,Apprentice/ Trainee/ Intern,0.02258,71,3466,0.01764,0.02753
1999,30-45 y.,West,Not employed: registered unemployed,0.04422,141,3466,0.03738,0.05107
1999,30-45 y.,West,Not employed: no further information,0.12204,482,3466,0.11114,0.13294
1999,30-45 y.,East,Self-employed,0.08749,95,1151,0.07116,0.10382
1999,30-45 y.,East,Blue-collar worker,0.35270,416,1151,0.32508,0.38032
1999,30-45 y.,East,White-collar worker,0.33462,448,1151,0.30735,0.36189
1999,30-45 y.,East,Not employed: registered unemployed,0.12349,145,1151,0.10447,0.14250
1999,30-45 y.,East,Not employed: no further information,0.03998,47,1151,0.02865,0.05130
1999,46-65 y.,West,Self-employed,0.07433,205,2945,0.06485,0.08380
1999,46-65 y.,West,Blue-collar worker,0.17916,613,2945,0.16531,0.19301
1999,46-65 y.,West,Civil servant,0.05498,154,2945,0.04675,0.06322
1999,46-65 y.,West,White-collar worker,0.27985,731,2945,0.26364,0.29607
1999,46-65 y.,West,Not employed: Pensioner,0.21862,622,2945,0.20369,0.23355
1999,46-65 y.,West,Not employed: registered unemployed,0.06624,218,2945,0.05726,0.07523
1999,46-65 y.,West,Not employed: no further information,0.12534,402,2945,0.11337,0.13730
1999,46-65 y.,East,Self-employed,0.04695,70,1186,0.03490,0.05899
1999,46-65 y.,East,Blue-collar worker,0.17463,239,1186,0.15301,0.19624
1999,46-65 y.,East,White-collar worker,0.24705,328,1186,0.22250,0.27161
1999,46-65 y.,East,Not employed: Pensioner,0.33505,358,1186,0.30818,0.36193
1999,46-65 y.,East,Not employed: registered unemployed,0.15616,191,1186,0.13549,0.17683
1999,66 and older,West,Not employed: Pensioner,0.95086,1238,1273,0.93898,0.96274
1999,66 and older,West,Not employed: no further information,0.01814,35,1273,0.01081,0.02548
1999,66 and older,East,Not employed: Pensioner,0.99205,479,479,0.98409,1.00001
2000,17-29 y.,West,Self-employed,0.02482,71,3365,0.01956,0.03008
2000,17-29 y.,West,Blue-collar worker,0.19116,642,3365,0.17787,0.20445
2000,17-29 y.,West,Civil servant,0.02072,65,3365,0.01590,0.02553
2000,17-29 y.,West,White-collar worker,0.25586,793,3365,0.24112,0.27061
2000,17-29 y.,West,Apprentice/ Trainee/ Intern,0.35251,1248,3365,0.33636,0.36865
2000,17-29 y.,West,Not employed: Military/Community Service,0.01709,60,3365,0.01271,0.02147
2000,17-29 y.,West,Not employed: registered unemployed,0.03951,134,3365,0.03292,0.04609
2000,17-29 y.,West,Not employed: no further information,0.09303,352,3365,0.08322,0.10285
2000,17-29 y.,East,Blue-collar worker,0.17692,190,1141,0.15477,0.19907
2000,17-29 y.,East,White-collar worker,0.18685,221,1141,0.16422,0.20947
2000,17-29 y.,East,Apprentice/ Trainee/ Intern,0.39687,521,1141,0.36847,0.42527
2000,17-29 y.,East,Not employed: Military/Community Service,0.03337,41,1141,0.02294,0.04380
2000,17-29 y.,East,Not employed: registered unemployed,0.10154,111,1141,0.08400,0.11907
2000,17-29 y.,East,Not employed: no further information,0.04134,57,1141,0.02979,0.05290
2000,30-45 y.,West,Self-employed,0.08730,529,6326,0.08034,0.09426
2000,30-45 y.,West,Blue-collar worker,0.25339,1631,6326,0.24267,0.26411
2000,30-45 y.,West,Civil servant,0.05064,323,6326,0.04524,0.05605
2000,30-45 y.,West,White-collar worker,0.41981,2544,6326,0.40765,0.43197
2000,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01461,93,6326,0.01165,0.01756
2000,30-45 y.,West,Not employed: Pensioner,0.00458,32,6326,0.00292,0.00625
2000,30-45 y.,West,Not employed: registered unemployed,0.03590,254,6326,0.03131,0.04048
2000,30-45 y.,West,Not employed: no further information,0.13008,920,6326,0.12179,0.13837
2000,30-45 y.,East,Self-employed,0.09648,159,1778,0.08275,0.11021
2000,30-45 y.,East,Blue-collar worker,0.32519,566,1778,0.30341,0.34697
2000,30-45 y.,East,Civil servant,0.02055,43,1778,0.01395,0.02715
2000,30-45 y.,East,White-collar worker,0.35549,690,1778,0.33323,0.37774
2000,30-45 y.,East,Not employed: registered unemployed,0.14049,256,1778,0.12433,0.15665
2000,30-45 y.,East,Not employed: no further information,0.03622,64,1778,0.02754,0.04491
2000,46-65 y.,West,Self-employed,0.07474,399,5787,0.06796,0.08152
2000,46-65 y.,West,Blue-collar worker,0.18792,1082,5787,0.17786,0.19799
2000,46-65 y.,West,Civil servant,0.05389,349,5787,0.04808,0.05971
2000,46-65 y.,West,White-collar worker,0.27605,1514,5787,0.26453,0.28757
2000,46-65 y.,West,Not employed: Pensioner,0.21210,1239,5787,0.20157,0.22264
2000,46-65 y.,West,Not employed: registered unemployed,0.05462,352,5787,0.04876,0.06047
2000,46-65 y.,West,Not employed: no further information,0.13601,852,5787,0.12718,0.14485
2000,46-65 y.,East,Self-employed,0.05471,117,1909,0.04450,0.06491
2000,46-65 y.,East,Blue-collar worker,0.16769,329,1909,0.15093,0.18445
2000,46-65 y.,East,Civil servant,0.01730,37,1909,0.01145,0.02315
2000,46-65 y.,East,White-collar worker,0.26899,533,1909,0.24910,0.28889
2000,46-65 y.,East,Not employed: Pensioner,0.32467,592,1909,0.30366,0.34568
2000,46-65 y.,East,Not employed: registered unemployed,0.14470,301,1909,0.12891,0.16048
2000,66 and older,West,Self-employed,0.01853,46,2677,0.01342,0.02363
2000,66 and older,West,Not employed: Pensioner,0.93560,2537,2677,0.92630,0.94490
2000,66 and older,West,Not employed: no further information,0.02932,94,2677,0.02292,0.03571
2000,66 and older,East,Not employed: Pensioner,0.98712,866,866,0.97961,0.99464
2001,17-29 y.,West,Self-employed,0.02433,61,2977,0.01879,0.02986
2001,17-29 y.,West,Blue-collar worker,0.18832,545,2977,0.17427,0.20236
2001,17-29 y.,West,Civil servant,0.01813,61,2977,0.01334,0.02293
2001,17-29 y.,West,White-collar worker,0.23480,660,2977,0.21957,0.25003
2001,17-29 y.,West,Apprentice/ Trainee/ Intern,0.37254,1172,2977,0.35517,0.38991
2001,17-29 y.,West,Not employed: Military/Community Service,0.02586,66,2977,0.02016,0.03156
2001,17-29 y.,West,Not employed: registered unemployed,0.04771,140,2977,0.04005,0.05537
2001,17-29 y.,West,Not employed: no further information,0.08105,272,2977,0.07124,0.09085
2001,17-29 y.,East,Blue-collar worker,0.17903,178,1024,0.15553,0.20252
2001,17-29 y.,East,White-collar worker,0.17371,199,1024,0.15050,0.19693
2001,17-29 y.,East,Apprentice/ Trainee/ Intern,0.42533,495,1024,0.39503,0.45562
2001,17-29 y.,East,Not employed: registered unemployed,0.10024,107,1024,0.08184,0.11865
2001,17-29 y.,East,Not employed: no further information,0.03380,45,1024,0.02273,0.04488
2001,30-45 y.,West,Self-employed,0.08380,461,5665,0.07659,0.09102
2001,30-45 y.,West,Blue-collar worker,0.24982,1451,5665,0.23855,0.26110
2001,30-45 y.,West,Civil servant,0.05172,288,5665,0.04596,0.05749
2001,30-45 y.,West,White-collar worker,0.43191,2352,5665,0.41901,0.44481
2001,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01377,75,5665,0.01073,0.01680
2001,30-45 y.,West,Not employed: Pensioner,0.00576,37,5665,0.00379,0.00773
2001,30-45 y.,West,Not employed: registered unemployed,0.04113,235,5665,0.03596,0.04630
2001,30-45 y.,West,Not employed: no further information,0.11859,766,5665,0.11017,0.12701
2001,30-45 y.,East,Self-employed,0.08974,135,1593,0.07570,0.10378
2001,30-45 y.,East,Blue-collar worker,0.30680,490,1593,0.28414,0.32945
2001,30-45 y.,East,Civil servant,0.02802,45,1593,0.01991,0.03613
2001,30-45 y.,East,White-collar worker,0.36503,633,1593,0.34138,0.38868
2001,30-45 y.,East,Not employed: registered unemployed,0.14601,229,1593,0.12866,0.16335
2001,30-45 y.,East,Not employed: no further information,0.03242,61,1593,0.02372,0.04112
2001,46-65 y.,West,Self-employed,0.07914,385,5225,0.07182,0.08647
2001,46-65 y.,West,Blue-collar worker,0.18350,981,5225,0.17300,0.19399
2001,46-65 y.,West,Civil servant,0.05697,321,5225,0.05068,0.06325
2001,46-65 y.,West,White-collar worker,0.27698,1419,5225,0.26484,0.28911
2001,46-65 y.,West,Not employed: Pensioner,0.21355,1118,5225,0.20244,0.22467
2001,46-65 y.,West,Not employed: registered unemployed,0.06277,315,5225,0.05619,0.06935
2001,46-65 y.,West,Not employed: no further information,0.12071,686,5225,0.11187,0.12954
2001,46-65 y.,East,Self-employed,0.05223,104,1809,0.04197,0.06249
2001,46-65 y.,East,Blue-collar worker,0.17697,329,1809,0.15938,0.19456
2001,46-65 y.,East,Civil servant,0.01802,37,1809,0.01189,0.02415
2001,46-65 y.,East,White-collar worker,0.27051,512,1809,0.25004,0.29099
2001,46-65 y.,East,Not employed: Pensioner,0.31246,543,1809,0.29110,0.33383
2001,46-65 y.,East,Not employed: registered unemployed,0.15183,284,1809,0.13529,0.16837
2001,66 and older,West,Self-employed,0.01587,40,2507,0.01097,0.02076
2001,66 and older,West,Not employed: Pensioner,0.93619,2384,2507,0.92662,0.94576
2001,66 and older,West,Not employed: no further information,0.02842,83,2507,0.02192,0.03493
2001,66 and older,East,Not employed: Pensioner,0.98350,826,826,0.97481,0.99219
2002,17-29 y.,West,Self-employed,0.01685,53,3052,0.01229,0.02142
2002,17-29 y.,West,Blue-collar worker,0.16538,460,3052,0.15220,0.17856
2002,17-29 y.,West,Civil servant,0.01698,63,3052,0.01240,0.02157
2002,17-29 y.,West,White-collar worker,0.23973,700,3052,0.22458,0.25488
2002,17-29 y.,West,Apprentice/ Trainee/ Intern,0.40010,1318,3052,0.38272,0.41749
2002,17-29 y.,West,Not employed: Military/Community Service,0.02022,70,3052,0.01522,0.02521
2002,17-29 y.,West,Not employed: registered unemployed,0.06457,151,3052,0.05585,0.07330
2002,17-29 y.,West,Not employed: no further information,0.07181,237,3052,0.06264,0.08097
2002,17-29 y.,East,Blue-collar worker,0.15735,149,1012,0.13490,0.17979
2002,17-29 y.,East,White-collar worker,0.17137,202,1012,0.14814,0.19459
2002,17-29 y.,East,Apprentice/ Trainee/ Intern,0.45596,513,1012,0.42526,0.48666
2002,17-29 y.,East,Not employed: registered unemployed,0.10265,103,1012,0.08394,0.12136
2002,17-29 y.,East,Not employed: no further information,0.04188,45,1012,0.02953,0.05423
2002,30-45 y.,West,Self-employed,0.07834,520,5841,0.07145,0.08523
2002,30-45 y.,West,Blue-collar worker,0.25842,1333,5841,0.24719,0.26964
2002,30-45 y.,West,Civil servant,0.04608,328,5841,0.04070,0.05145
2002,30-45 y.,West,White-collar worker,0.42104,2529,5841,0.40838,0.43370
2002,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01517,82,5841,0.01204,0.01831
2002,30-45 y.,West,Not employed: Pensioner,0.00740,42,5841,0.00520,0.00960
2002,30-45 y.,West,Not employed: registered unemployed,0.04889,249,5841,0.04336,0.05442
2002,30-45 y.,West,Not employed: no further information,0.12220,758,5841,0.11380,0.13060
2002,30-45 y.,East,Self-employed,0.08425,128,1541,0.07038,0.09813
2002,30-45 y.,East,Blue-collar worker,0.28039,418,1541,0.25795,0.30282
2002,30-45 y.,East,Civil servant,0.02510,53,1541,0.01728,0.03291
2002,30-45 y.,East,White-collar worker,0.36574,647,1541,0.34169,0.38980
2002,30-45 y.,East,Not employed: registered unemployed,0.16150,224,1541,0.14312,0.17988
2002,30-45 y.,East,Not employed: no further information,0.04889,71,1541,0.03812,0.05966
2002,46-65 y.,West,Self-employed,0.07323,521,5951,0.06661,0.07985
2002,46-65 y.,West,Blue-collar worker,0.19352,941,5951,0.18348,0.20356
2002,46-65 y.,West,Civil servant,0.05647,564,5951,0.05061,0.06234
2002,46-65 y.,West,White-collar worker,0.27925,1774,5951,0.26785,0.29064
2002,46-65 y.,West,Not employed: Pensioner,0.21293,1138,5951,0.20253,0.22334
2002,46-65 y.,West,Not employed: registered unemployed,0.06402,302,5951,0.05780,0.07024
2002,46-65 y.,West,Not employed: no further information,0.11755,711,5951,0.10936,0.12573
2002,46-65 y.,East,Self-employed,0.05775,129,1843,0.04709,0.06840
2002,46-65 y.,East,Blue-collar worker,0.17617,319,1843,0.15878,0.19357
2002,46-65 y.,East,Civil servant,0.01252,47,1843,0.00744,0.01759
2002,46-65 y.,East,White-collar worker,0.25903,558,1843,0.23902,0.27903
2002,46-65 y.,East,Not employed: Pensioner,0.30381,512,1843,0.28281,0.32481
2002,46-65 y.,East,Not employed: registered unemployed,0.17009,278,1843,0.15293,0.18725
2002,66 and older,West,Self-employed,0.01237,57,2649,0.00816,0.01658
2002,66 and older,West,Not employed: Pensioner,0.94039,2503,2649,0.93137,0.94941
2002,66 and older,West,Not employed: no further information,0.02761,89,2649,0.02137,0.03385
2002,66 and older,East,Not employed: Pensioner,0.98883,875,875,0.98186,0.99580
2003,17-29 y.,West,Self-employed,0.01295,42,2923,0.00885,0.01705
2003,17-29 y.,West,Blue-collar worker,0.16045,419,2923,0.14715,0.17376
2003,17-29 y.,West,Civil servant,0.01824,57,2923,0.01339,0.02310
2003,17-29 y.,West,White-collar worker,0.25139,692,2923,0.23566,0.26712
2003,17-29 y.,West,Apprentice/ Trainee/ Intern,0.38487,1275,2923,0.36723,0.40251
2003,17-29 y.,West,Not employed: Military/Community Service,0.01665,57,2923,0.01201,0.02129
2003,17-29 y.,West,Not employed: registered unemployed,0.06680,147,2923,0.05775,0.07585
2003,17-29 y.,West,Not employed: no further information,0.08334,234,2923,0.07332,0.09336
2003,17-29 y.,East,Blue-collar worker,0.15146,150,1031,0.12957,0.17336
2003,17-29 y.,East,White-collar worker,0.18271,202,1031,0.15911,0.20631
2003,17-29 y.,East,Apprentice/ Trainee/ Intern,0.42945,487,1031,0.39922,0.45968
2003,17-29 y.,East,Not employed: Military/Community Service,0.03102,31,1031,0.02043,0.04161
2003,17-29 y.,East,Not employed: registered unemployed,0.12022,118,1031,0.10036,0.14008
2003,17-29 y.,East,Not employed: no further information,0.04689,43,1031,0.03398,0.05981
2003,30-45 y.,West,Self-employed,0.07667,462,5443,0.06960,0.08374
