year,migback,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,No migration background,1st Quintile,Self-employed,0.01771,48,1708,0.01145,0.02396
1994,No migration background,1st Quintile,Blue-collar worker,0.11172,301,1708,0.09678,0.12667
1994,No migration background,1st Quintile,White-collar worker,0.06405,162,1708,0.05243,0.07566
1994,No migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.06193,170,1708,0.05049,0.07336
1994,No migration background,1st Quintile,Not employed: Pensioner,0.31779,525,1708,0.29570,0.33988
1994,No migration background,1st Quintile,Not employed: registered unemployed,0.10881,286,1708,0.09404,0.12358
1994,No migration background,1st Quintile,Not employed: no further information,0.09802,216,1708,0.08391,0.11212
1994,No migration background,2nd Quintile,Self-employed,0.02275,57,2008,0.01623,0.02927
1994,No migration background,2nd Quintile,Blue-collar worker,0.15348,475,2008,0.13771,0.16925
1994,No migration background,2nd Quintile,Civil servant,0.01824,36,2008,0.01238,0.02409
1994,No migration background,2nd Quintile,White-collar worker,0.12857,394,2008,0.11393,0.14322
1994,No migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.06046,169,2008,0.05003,0.07088
1994,No migration background,2nd Quintile,Not employed: Pensioner,0.25927,503,2008,0.24010,0.27845
1994,No migration background,2nd Quintile,Not employed: registered unemployed,0.05160,174,2008,0.04192,0.06128
1994,No migration background,2nd Quintile,Not employed: no further information,0.08812,200,2008,0.07572,0.10052
1994,No migration background,3rd Quintile,Self-employed,0.03186,89,2115,0.02437,0.03935
1994,No migration background,3rd Quintile,Blue-collar worker,0.16567,464,2115,0.14983,0.18152
1994,No migration background,3rd Quintile,Civil servant,0.02586,76,2115,0.01909,0.03262
1994,No migration background,3rd Quintile,White-collar worker,0.19984,615,2115,0.18279,0.21688
1994,No migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.05740,190,2115,0.04748,0.06732
1994,No migration background,3rd Quintile,Not employed: Pensioner,0.21831,379,2115,0.20070,0.23592
1994,No migration background,3rd Quintile,Not employed: registered unemployed,0.04377,131,2115,0.03505,0.05249
1994,No migration background,3rd Quintile,Not employed: no further information,0.07079,171,2115,0.05986,0.08172
1994,No migration background,4th Quintile,Self-employed,0.04228,98,2055,0.03357,0.05098
1994,No migration background,4th Quintile,Blue-collar worker,0.15227,409,2055,0.13674,0.16781
1994,No migration background,4th Quintile,Civil servant,0.04888,111,2055,0.03955,0.05820
1994,No migration background,4th Quintile,White-collar worker,0.28462,712,2055,0.26511,0.30413
1994,No migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.05444,152,2055,0.04462,0.06425
1994,No migration background,4th Quintile,Not employed: Pensioner,0.16673,312,2055,0.15061,0.18285
1994,No migration background,4th Quintile,Not employed: registered unemployed,0.03261,103,2055,0.02493,0.04030
1994,No migration background,4th Quintile,Not employed: no further information,0.06629,158,2055,0.05553,0.07705
1994,No migration background,5th Quintile,Self-employed,0.09356,233,2068,0.08101,0.10612
1994,No migration background,5th Quintile,Blue-collar worker,0.09125,242,2068,0.07884,0.10367
1994,No migration background,5th Quintile,Civil servant,0.09180,187,2068,0.07935,0.10425
1994,No migration background,5th Quintile,White-collar worker,0.36506,870,2068,0.34430,0.38581
1994,No migration background,5th Quintile,Apprentice/ Trainee/ Intern,0.03236,91,2068,0.02473,0.03999
1994,No migration background,5th Quintile,Not employed: Pensioner,0.13120,239,2068,0.11665,0.14576
1994,No migration background,5th Quintile,Not employed: registered unemployed,0.03076,78,2068,0.02332,0.03821
1994,No migration background,5th Quintile,Not employed: no further information,0.05732,128,2068,0.04730,0.06735
1994,Direct migration background,1st Quintile,Blue-collar worker,0.21862,197,612,0.18585,0.25139
1994,Direct migration background,1st Quintile,Not employed: Pensioner,0.29857,137,612,0.26228,0.33486
1994,Direct migration background,1st Quintile,Not employed: registered unemployed,0.11243,87,612,0.08739,0.13748
1994,Direct migration background,1st Quintile,Not employed: no further information,0.23920,191,612,0.20538,0.27303
1994,Direct migration background,2nd Quintile,Blue-collar worker,0.32621,229,495,0.28487,0.36755
1994,Direct migration background,2nd Quintile,White-collar worker,0.07241,39,495,0.04956,0.09526
1994,Direct migration background,2nd Quintile,Not employed: Pensioner,0.24705,73,495,0.20902,0.28508
1994,Direct migration background,2nd Quintile,Not employed: registered unemployed,0.08187,46,495,0.05769,0.10605
1994,Direct migration background,2nd Quintile,Not employed: no further information,0.16935,108,495,0.13627,0.20242
1994,Direct migration background,3rd Quintile,Blue-collar worker,0.42004,251,451,0.37443,0.46564
1994,Direct migration background,3rd Quintile,White-collar worker,0.12325,49,451,0.09287,0.15362
1994,Direct migration background,3rd Quintile,Not employed: Pensioner,0.18903,52,451,0.15286,0.22521
1994,Direct migration background,3rd Quintile,Not employed: registered unemployed,0.10701,50,451,0.07845,0.13558
1994,Direct migration background,3rd Quintile,Not employed: no further information,0.08475,49,451,0.05902,0.11048
1994,Direct migration background,4th Quintile,Blue-collar worker,0.35632,183,299,0.30194,0.41069
1994,Direct migration background,4th Quintile,White-collar worker,0.29165,78,299,0.24005,0.34326
1994,Direct migration background,4th Quintile,Not employed: Pensioner,0.14144,38,299,0.10187,0.18101
1994,Direct migration background,5th Quintile,Self-employed,0.12159,31,237,0.07989,0.16328
1994,Direct migration background,5th Quintile,Blue-collar worker,0.20061,93,237,0.14951,0.25170
1994,Direct migration background,5th Quintile,White-collar worker,0.31395,78,237,0.25474,0.37316
1994,Direct migration background,5th Quintile,Not employed: Pensioner,0.17389,35,237,0.12553,0.22225
1994,Indirect migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.13051,63,63,0.04666,0.21436
1994,Indirect migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.12626,52,52,0.03510,0.21742
1994,Indirect migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.23471,52,52,0.11839,0.35103
1994,Indirect migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.16619,33,33,0.03721,0.29517
1995,No migration background,1st Quintile,Self-employed,0.02510,54,1532,0.01726,0.03293
1995,No migration background,1st Quintile,Blue-collar worker,0.11669,313,1532,0.10061,0.13277
1995,No migration background,1st Quintile,White-collar worker,0.07829,163,1532,0.06484,0.09175
1995,No migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.07665,178,1532,0.06332,0.08998
1995,No migration background,1st Quintile,Not employed: Pensioner,0.25994,378,1532,0.23797,0.28191
1995,No migration background,1st Quintile,Not employed: registered unemployed,0.08894,225,1532,0.07468,0.10320
1995,No migration background,1st Quintile,Not employed: no further information,0.10476,221,1532,0.08942,0.12010
1995,No migration background,2nd Quintile,Self-employed,0.02242,57,2021,0.01597,0.02888
1995,No migration background,2nd Quintile,Blue-collar worker,0.14398,453,2021,0.12867,0.15929
1995,No migration background,2nd Quintile,Civil servant,0.01217,36,2021,0.00739,0.01695
1995,No migration background,2nd Quintile,White-collar worker,0.12982,390,2021,0.11516,0.14448
1995,No migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.05243,174,2021,0.04271,0.06215
1995,No migration background,2nd Quintile,Not employed: Pensioner,0.29349,542,2021,0.27364,0.31335
1995,No migration background,2nd Quintile,Not employed: registered unemployed,0.05724,163,2021,0.04711,0.06737
1995,No migration background,2nd Quintile,Not employed: no further information,0.08062,206,2021,0.06875,0.09249
1995,No migration background,3rd Quintile,Self-employed,0.03040,94,2082,0.02302,0.03778
1995,No migration background,3rd Quintile,Blue-collar worker,0.17362,498,2082,0.15734,0.18989
1995,No migration background,3rd Quintile,Civil servant,0.01948,59,2082,0.01354,0.02542
1995,No migration background,3rd Quintile,White-collar worker,0.19196,564,2082,0.17504,0.20888
1995,No migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.05011,171,2082,0.04073,0.05948
1995,No migration background,3rd Quintile,Not employed: Pensioner,0.23596,416,2082,0.21772,0.25420
1995,No migration background,3rd Quintile,Not employed: registered unemployed,0.04027,115,2082,0.03182,0.04871
1995,No migration background,3rd Quintile,Not employed: no further information,0.06579,165,2082,0.05513,0.07644
1995,No migration background,4th Quintile,Self-employed,0.04069,98,2183,0.03240,0.04898
1995,No migration background,4th Quintile,Blue-collar worker,0.15944,463,2183,0.14407,0.17480
1995,No migration background,4th Quintile,Civil servant,0.04886,112,2183,0.03981,0.05791
1995,No migration background,4th Quintile,White-collar worker,0.27947,779,2183,0.26064,0.29830
1995,No migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.05257,159,2183,0.04321,0.06193
1995,No migration background,4th Quintile,Not employed: Pensioner,0.18824,333,2183,0.17184,0.20464
1995,No migration background,4th Quintile,Not employed: registered unemployed,0.03311,97,2183,0.02560,0.04062
1995,No migration background,4th Quintile,Not employed: no further information,0.06064,142,2183,0.05062,0.07065
1995,No migration background,5th Quintile,Self-employed,0.08638,214,2116,0.07441,0.09835
1995,No migration background,5th Quintile,Blue-collar worker,0.07959,218,2116,0.06806,0.09113
1995,No migration background,5th Quintile,Civil servant,0.09298,196,2116,0.08060,0.10535
1995,No migration background,5th Quintile,White-collar worker,0.36609,903,2116,0.34555,0.38662
1995,No migration background,5th Quintile,Apprentice/ Trainee/ Intern,0.04672,128,2116,0.03772,0.05571
1995,No migration background,5th Quintile,Not employed: Pensioner,0.13746,256,2116,0.12279,0.15214
1995,No migration background,5th Quintile,Not employed: registered unemployed,0.02828,75,2116,0.02122,0.03535
1995,No migration background,5th Quintile,Not employed: no further information,0.05772,126,2116,0.04778,0.06766
1995,Direct migration background,1st Quintile,Blue-collar worker,0.20673,241,845,0.17941,0.23405
1995,Direct migration background,1st Quintile,White-collar worker,0.03830,36,845,0.02536,0.05125
1995,Direct migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.06067,49,845,0.04457,0.07678
1995,Direct migration background,1st Quintile,Not employed: Pensioner,0.19645,141,845,0.16965,0.22326
1995,Direct migration background,1st Quintile,Not employed: registered unemployed,0.16169,146,845,0.13685,0.18653
1995,Direct migration background,1st Quintile,Not employed: no further information,0.20067,232,845,0.17365,0.22769
1995,Direct migration background,2nd Quintile,Blue-collar worker,0.29047,293,702,0.25686,0.32407
1995,Direct migration background,2nd Quintile,White-collar worker,0.09069,62,702,0.06943,0.11194
1995,Direct migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.08100,49,702,0.06080,0.10120
1995,Direct migration background,2nd Quintile,Not employed: Pensioner,0.25740,117,702,0.22504,0.28977
1995,Direct migration background,2nd Quintile,Not employed: registered unemployed,0.08235,60,702,0.06200,0.10270
1995,Direct migration background,2nd Quintile,Not employed: no further information,0.11106,121,702,0.08780,0.13432
1995,Direct migration background,3rd Quintile,Blue-collar worker,0.34175,256,511,0.30059,0.38292
1995,Direct migration background,3rd Quintile,White-collar worker,0.19874,88,511,0.16410,0.23337
1995,Direct migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.07158,34,511,0.04921,0.09395
1995,Direct migration background,3rd Quintile,Not employed: Pensioner,0.15698,57,511,0.12541,0.18856
1995,Direct migration background,3rd Quintile,Not employed: registered unemployed,0.06606,31,511,0.04451,0.08762
1995,Direct migration background,3rd Quintile,Not employed: no further information,0.09130,45,511,0.06630,0.11630
1995,Direct migration background,4th Quintile,Blue-collar worker,0.36200,187,307,0.30815,0.41584
1995,Direct migration background,4th Quintile,White-collar worker,0.25972,77,307,0.21059,0.30885
1995,Direct migration background,4th Quintile,Not employed: Pensioner,0.15842,43,307,0.11751,0.19933
1995,Direct migration background,5th Quintile,Self-employed,0.08560,31,233,0.04960,0.12160
1995,Direct migration background,5th Quintile,Blue-collar worker,0.10784,69,233,0.06792,0.14775
1995,Direct migration background,5th Quintile,White-collar worker,0.35139,85,233,0.28996,0.41283
1995,Direct migration background,5th Quintile,Not employed: Pensioner,0.23631,48,233,0.18164,0.29097
1995,Indirect migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.11548,64,64,0.03656,0.19441
1995,Indirect migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.12902,50,50,0.03516,0.22288
1995,Indirect migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.14912,39,39,0.03586,0.26238
1995,Indirect migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.18045,31,31,0.04284,0.31806
1996,No migration background,1st Quintile,Self-employed,0.01941,41,1540,0.01252,0.02631
1996,No migration background,1st Quintile,Blue-collar worker,0.12384,307,1540,0.10739,0.14030
1996,No migration background,1st Quintile,White-collar worker,0.07856,170,1540,0.06512,0.09201
1996,No migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.07603,184,1540,0.06279,0.08927
1996,No migration background,1st Quintile,Not employed: Pensioner,0.28477,398,1540,0.26222,0.30732
1996,No migration background,1st Quintile,Not employed: registered unemployed,0.09061,222,1540,0.07627,0.10495
1996,No migration background,1st Quintile,Not employed: no further information,0.09896,218,1540,0.08404,0.11388
1996,No migration background,2nd Quintile,Self-employed,0.02382,69,1876,0.01691,0.03072
1996,No migration background,2nd Quintile,Blue-collar worker,0.14023,416,1876,0.12451,0.15595
1996,No migration background,2nd Quintile,Civil servant,0.01324,38,1876,0.00807,0.01841
1996,No migration background,2nd Quintile,White-collar worker,0.14008,373,1876,0.12437,0.15579
1996,No migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.05113,160,1876,0.04116,0.06110
1996,No migration background,2nd Quintile,Not employed: Pensioner,0.26640,469,1876,0.24639,0.28641
1996,No migration background,2nd Quintile,Not employed: registered unemployed,0.05138,149,1876,0.04139,0.06137
1996,No migration background,2nd Quintile,Not employed: no further information,0.08531,202,1876,0.07267,0.09796
1996,No migration background,3rd Quintile,Self-employed,0.03350,85,2102,0.02580,0.04119
1996,No migration background,3rd Quintile,Blue-collar worker,0.16667,505,2102,0.15074,0.18261
1996,No migration background,3rd Quintile,Civil servant,0.02717,71,2102,0.02021,0.03412
1996,No migration background,3rd Quintile,White-collar worker,0.19216,550,2102,0.17531,0.20901
1996,No migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.05513,169,2102,0.04537,0.06489
1996,No migration background,3rd Quintile,Not employed: Pensioner,0.24164,441,2102,0.22334,0.25995
1996,No migration background,3rd Quintile,Not employed: registered unemployed,0.04176,122,2102,0.03321,0.05032
1996,No migration background,3rd Quintile,Not employed: no further information,0.06432,159,2102,0.05383,0.07480
1996,No migration background,4th Quintile,Self-employed,0.04607,117,2209,0.03733,0.05482
1996,No migration background,4th Quintile,Blue-collar worker,0.15399,438,2209,0.13893,0.16904
1996,No migration background,4th Quintile,Civil servant,0.04378,105,2209,0.03524,0.05231
1996,No migration background,4th Quintile,White-collar worker,0.27756,774,2209,0.25888,0.29624
1996,No migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.04508,152,2209,0.03642,0.05373
1996,No migration background,4th Quintile,Not employed: Pensioner,0.18630,362,2209,0.17006,0.20254
1996,No migration background,4th Quintile,Not employed: registered unemployed,0.03715,110,2209,0.02926,0.04504
1996,No migration background,4th Quintile,Not employed: no further information,0.06205,151,2209,0.05199,0.07212
1996,No migration background,5th Quintile,Self-employed,0.10027,240,2114,0.08746,0.11307
1996,No migration background,5th Quintile,Blue-collar worker,0.07227,196,2114,0.06123,0.08331
1996,No migration background,5th Quintile,Civil servant,0.08415,177,2114,0.07231,0.09599
1996,No migration background,5th Quintile,White-collar worker,0.36628,900,2114,0.34574,0.38682
1996,No migration background,5th Quintile,Apprentice/ Trainee/ Intern,0.04328,124,2114,0.03461,0.05196
1996,No migration background,5th Quintile,Not employed: Pensioner,0.15243,259,2114,0.13711,0.16776
1996,No migration background,5th Quintile,Not employed: registered unemployed,0.02830,85,2114,0.02123,0.03537
1996,No migration background,5th Quintile,Not employed: no further information,0.05485,133,2114,0.04514,0.06455
1996,Direct migration background,1st Quintile,Blue-collar worker,0.22556,256,840,0.19728,0.25384
1996,Direct migration background,1st Quintile,White-collar worker,0.05004,43,840,0.03529,0.06480
1996,Direct migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.05153,42,840,0.03657,0.06649
1996,Direct migration background,1st Quintile,Not employed: Pensioner,0.19054,145,840,0.16396,0.21711
1996,Direct migration background,1st Quintile,Not employed: registered unemployed,0.14223,128,840,0.11859,0.16586
1996,Direct migration background,1st Quintile,Not employed: no further information,0.20619,226,840,0.17882,0.23357
1996,Direct migration background,2nd Quintile,Blue-collar worker,0.30188,264,616,0.26560,0.33816
1996,Direct migration background,2nd Quintile,White-collar worker,0.10523,56,616,0.08098,0.12948
1996,Direct migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.07020,43,616,0.05001,0.09039
1996,Direct migration background,2nd Quintile,Not employed: Pensioner,0.24097,94,616,0.20717,0.27477
1996,Direct migration background,2nd Quintile,Not employed: registered unemployed,0.07561,53,616,0.05472,0.09651
1996,Direct migration background,2nd Quintile,Not employed: no further information,0.13846,106,616,0.11116,0.16576
1996,Direct migration background,3rd Quintile,Blue-collar worker,0.36293,219,400,0.31575,0.41012
1996,Direct migration background,3rd Quintile,White-collar worker,0.11998,57,400,0.08809,0.15186
1996,Direct migration background,3rd Quintile,Not employed: Pensioner,0.24258,81,400,0.20052,0.28464
1996,Direct migration background,3rd Quintile,Not employed: registered unemployed,0.11656,43,400,0.08507,0.14805
1996,Direct migration background,4th Quintile,Blue-collar worker,0.32655,164,305,0.27383,0.37926
1996,Direct migration background,4th Quintile,White-collar worker,0.23963,83,305,0.19164,0.28761
1996,Direct migration background,4th Quintile,Not employed: Pensioner,0.19253,58,305,0.14821,0.23686
1996,Direct migration background,5th Quintile,Blue-collar worker,0.14456,67,181,0.09318,0.19593
1996,Direct migration background,5th Quintile,White-collar worker,0.35011,81,181,0.28043,0.41980
1996,Direct migration background,5th Quintile,Not employed: Pensioner,0.17831,33,181,0.12239,0.23423
1996,Indirect migration background,1st Quintile,Blue-collar worker,0.04851,34,108,0.00780,0.08922
1996,Indirect migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.11655,74,108,0.05575,0.17735
1996,Indirect migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.12012,41,41,0.01937,0.22086
1996,Indirect migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.15576,42,42,0.04476,0.26676
1996,Indirect migration background,4th Quintile,White-collar worker,0.12166,31,31,0.00469,0.23864
1997,No migration background,1st Quintile,Self-employed,0.02775,52,1385,0.01909,0.03640
1997,No migration background,1st Quintile,Blue-collar worker,0.09414,221,1385,0.07875,0.10952
1997,No migration background,1st Quintile,White-collar worker,0.07579,152,1385,0.06184,0.08973
1997,No migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.07124,159,1385,0.05769,0.08479
1997,No migration background,1st Quintile,Not employed: Pensioner,0.28688,389,1385,0.26305,0.31071
1997,No migration background,1st Quintile,Not employed: registered unemployed,0.10888,217,1385,0.09247,0.12529
1997,No migration background,1st Quintile,Not employed: no further information,0.10018,195,1385,0.08436,0.11600
1997,No migration background,2nd Quintile,Self-employed,0.01669,59,1951,0.01100,0.02237
1997,No migration background,2nd Quintile,Blue-collar worker,0.13550,422,1951,0.12031,0.15069
1997,No migration background,2nd Quintile,White-collar worker,0.15309,396,1951,0.13711,0.16908
1997,No migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.06375,202,1951,0.05291,0.07460
1997,No migration background,2nd Quintile,Not employed: Pensioner,0.28269,510,1951,0.26270,0.30267
1997,No migration background,2nd Quintile,Not employed: registered unemployed,0.05605,167,1951,0.04584,0.06626
1997,No migration background,2nd Quintile,Not employed: no further information,0.07321,195,1951,0.06165,0.08477
1997,No migration background,3rd Quintile,Self-employed,0.02439,77,2069,0.01774,0.03103
1997,No migration background,3rd Quintile,Blue-collar worker,0.14523,437,2069,0.13005,0.16042
1997,No migration background,3rd Quintile,Civil servant,0.02841,82,2069,0.02125,0.03557
1997,No migration background,3rd Quintile,White-collar worker,0.18911,545,2069,0.17224,0.20599
1997,No migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.05394,173,2069,0.04420,0.06367
1997,No migration background,3rd Quintile,Not employed: Pensioner,0.25276,442,2069,0.23403,0.27149
1997,No migration background,3rd Quintile,Not employed: registered unemployed,0.04957,149,2069,0.04022,0.05893
1997,No migration background,3rd Quintile,Not employed: no further information,0.06714,164,2069,0.05635,0.07793
1997,No migration background,4th Quintile,Self-employed,0.04412,110,2181,0.03550,0.05274
1997,No migration background,4th Quintile,Blue-collar worker,0.14361,409,2181,0.12889,0.15833
1997,No migration background,4th Quintile,Civil servant,0.04605,103,2181,0.03726,0.05485
1997,No migration background,4th Quintile,White-collar worker,0.29358,795,2181,0.27446,0.31269
1997,No migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.04915,163,2181,0.04007,0.05822
1997,No migration background,4th Quintile,Not employed: Pensioner,0.18563,354,2181,0.16931,0.20195
1997,No migration background,4th Quintile,Not employed: registered unemployed,0.03973,113,2181,0.03153,0.04793
1997,No migration background,4th Quintile,Not employed: no further information,0.05535,134,2181,0.04576,0.06495
1997,No migration background,5th Quintile,Self-employed,0.10631,253,2111,0.09316,0.11947
1997,No migration background,5th Quintile,Blue-collar worker,0.07280,193,2111,0.06171,0.08389
1997,No migration background,5th Quintile,Civil servant,0.09024,198,2111,0.07801,0.10246
1997,No migration background,5th Quintile,White-collar worker,0.34372,859,2111,0.32345,0.36399
1997,No migration background,5th Quintile,Apprentice/ Trainee/ Intern,0.04020,115,2111,0.03182,0.04859
1997,No migration background,5th Quintile,Not employed: Pensioner,0.16280,287,2111,0.14705,0.17855
1997,No migration background,5th Quintile,Not employed: registered unemployed,0.03006,75,2111,0.02277,0.03734
1997,No migration background,5th Quintile,Not employed: no further information,0.05813,131,2111,0.04815,0.06811
1997,Direct migration background,1st Quintile,Blue-collar worker,0.19556,222,809,0.16822,0.22291
1997,Direct migration background,1st Quintile,White-collar worker,0.03863,38,809,0.02534,0.05192
1997,Direct migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.06863,53,809,0.05120,0.08607
1997,Direct migration background,1st Quintile,Not employed: Pensioner,0.21243,144,809,0.18422,0.24063
1997,Direct migration background,1st Quintile,Not employed: registered unemployed,0.15406,130,809,0.12917,0.17895
1997,Direct migration background,1st Quintile,Not employed: no further information,0.21837,222,809,0.18988,0.24685
1997,Direct migration background,2nd Quintile,Blue-collar worker,0.34063,242,569,0.30165,0.37960
1997,Direct migration background,2nd Quintile,White-collar worker,0.10469,57,569,0.07952,0.12987
1997,Direct migration background,2nd Quintile,Not employed: Pensioner,0.25709,112,569,0.22115,0.29303
1997,Direct migration background,2nd Quintile,Not employed: registered unemployed,0.08596,70,569,0.06291,0.10901
1997,Direct migration background,2nd Quintile,Not employed: no further information,0.11019,88,569,0.08444,0.13594
1997,Direct migration background,3rd Quintile,Blue-collar worker,0.33139,195,403,0.28538,0.37741
1997,Direct migration background,3rd Quintile,White-collar worker,0.15319,58,403,0.11798,0.18840
1997,Direct migration background,3rd Quintile,Not employed: Pensioner,0.24148,71,403,0.19964,0.28332
1997,Direct migration background,3rd Quintile,Not employed: registered unemployed,0.07233,34,403,0.04701,0.09765
1997,Direct migration background,3rd Quintile,Not employed: no further information,0.08903,45,403,0.06119,0.11687
1997,Direct migration background,4th Quintile,Blue-collar worker,0.34711,167,301,0.29324,0.40098
1997,Direct migration background,4th Quintile,White-collar worker,0.26750,84,301,0.21741,0.31759
1997,Direct migration background,4th Quintile,Not employed: Pensioner,0.17369,50,301,0.13082,0.21656
1997,Direct migration background,5th Quintile,Blue-collar worker,0.15543,48,162,0.09946,0.21139
1997,Direct migration background,5th Quintile,White-collar worker,0.36493,81,162,0.29056,0.43929
1997,Direct migration background,5th Quintile,Not employed: Pensioner,0.16988,33,162,0.11187,0.22788
1997,Indirect migration background,1st Quintile,Blue-collar worker,0.04492,34,111,0.00621,0.08362
1997,Indirect migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.12781,77,111,0.06542,0.19021
1997,Indirect migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.15787,64,64,0.06783,0.24790
1997,Indirect migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.16083,34,34,0.03548,0.28617
1997,Indirect migration background,5th Quintile,White-collar worker,0.17074,32,32,0.03828,0.30321
1998,No migration background,1st Quintile,Self-employed,0.01693,39,1391,0.01015,0.02371
1998,No migration background,1st Quintile,Blue-collar worker,0.10329,228,1391,0.08729,0.11929
1998,No migration background,1st Quintile,White-collar worker,0.08764,172,1391,0.07278,0.10251
1998,No migration background,1st Quintile,Apprentice/ Trainee/ Intern,0.07621,165,1391,0.06226,0.09016
1998,No migration background,1st Quintile,Not employed: Pensioner,0.26470,342,1391,0.24151,0.28790
1998,No migration background,1st Quintile,Not employed: registered unemployed,0.12179,246,1391,0.10460,0.13898
1998,No migration background,1st Quintile,Not employed: no further information,0.09552,199,1391,0.08007,0.11097
1998,No migration background,2nd Quintile,Self-employed,0.01956,46,1820,0.01319,0.02592
1998,No migration background,2nd Quintile,Blue-collar worker,0.14397,407,1820,0.12784,0.16010
1998,No migration background,2nd Quintile,White-collar worker,0.14878,386,1820,0.13242,0.16513
1998,No migration background,2nd Quintile,Apprentice/ Trainee/ Intern,0.06248,179,1820,0.05136,0.07360
1998,No migration background,2nd Quintile,Not employed: Pensioner,0.27479,459,1820,0.25427,0.29530
1998,No migration background,2nd Quintile,Not employed: registered unemployed,0.05384,160,1820,0.04347,0.06422
1998,No migration background,2nd Quintile,Not employed: no further information,0.07410,183,1820,0.06206,0.08614
1998,No migration background,3rd Quintile,Self-employed,0.02611,74,2071,0.01924,0.03298
1998,No migration background,3rd Quintile,Blue-collar worker,0.15611,445,2071,0.14048,0.17175
1998,No migration background,3rd Quintile,Civil servant,0.02113,63,2071,0.01494,0.02733
1998,No migration background,3rd Quintile,White-collar worker,0.18860,525,2071,0.17175,0.20546
1998,No migration background,3rd Quintile,Apprentice/ Trainee/ Intern,0.05960,191,2071,0.04941,0.06980
1998,No migration background,3rd Quintile,Not employed: Pensioner,0.28393,494,2071,0.26451,0.30336
1998,No migration background,3rd Quintile,Not employed: registered unemployed,0.04119,126,2071,0.03263,0.04975
1998,No migration background,3rd Quintile,Not employed: no further information,0.06008,153,2071,0.04985,0.07032
1998,No migration background,4th Quintile,Self-employed,0.04570,120,2158,0.03689,0.05451
1998,No migration background,4th Quintile,Blue-collar worker,0.13796,392,2158,0.12341,0.15252
1998,No migration background,4th Quintile,Civil servant,0.04798,109,2158,0.03896,0.05700
1998,No migration background,4th Quintile,White-collar worker,0.28787,775,2158,0.26876,0.30698
1998,No migration background,4th Quintile,Apprentice/ Trainee/ Intern,0.04894,151,2158,0.03983,0.05804
1998,No migration background,4th Quintile,Not employed: Pensioner,0.20467,369,2158,0.18765,0.22170
1998,No migration background,4th Quintile,Not employed: registered unemployed,0.03535,99,2158,0.02755,0.04314
1998,No migration background,4th Quintile,Not employed: no further information,0.05594,143,2158,0.04624,0.06563
1998,No migration background,5th Quintile,Self-employed,0.10884,253,2014,0.09523,0.12244
1998,No migration background,5th Quintile,Blue-collar worker,0.05660,161,2014,0.04650,0.06669
1998,No migration background,5th Quintile,Civil servant,0.08705,182,2014,0.07473,0.09936
1998,No migration background,5th Quintile,White-collar worker,0.34652,843,2014,0.32573,0.36731
1998,No migration background,5th Quintile,Apprentice/ Trainee/ Intern,0.04118,110,2014,0.03250,0.04986
1998,No migration background,5th Quintile,Not employed: Pensioner,0.16989,276,2014,0.15348,0.18630
1998,No migration background,5th Quintile,Not employed: registered unemployed,0.02584,61,2014,0.01891,0.03277
1998,No migration background,5th Quintile,Not employed: no further information,0.05976,128,2014,0.04941,0.07012
1998,Direct migration background,1st Quintile,Blue-collar worker,0.22294,214,743,0.19299,0.25288
1998,Direct migration background,1st Quintile,White-collar worker,0.06242,41,743,0.04501,0.07983
