year,age_gr,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Urban regions,Self-employed,0.06931,159,2645,0.05962,0.07899
1992,46-65 y.,Urban regions,Blue-collar worker,0.20085,702,2645,0.18558,0.21612
1992,46-65 y.,Urban regions,Civil servant,0.04530,95,2645,0.03738,0.05323
1992,46-65 y.,Urban regions,White-collar worker,0.27400,627,2645,0.25700,0.29101
1992,46-65 y.,Urban regions,Not employed: Pensioner,0.20203,492,2645,0.18673,0.21733
1992,46-65 y.,Urban regions,Not employed: registered unemployed,0.06343,201,2645,0.05414,0.07272
1992,46-65 y.,Urban regions,Not employed: no further information,0.14114,369,2645,0.12787,0.15442
1992,46-65 y.,Rural regions,Self-employed,0.06732,83,1347,0.05393,0.08070
1992,46-65 y.,Rural regions,Blue-collar worker,0.22318,348,1347,0.20093,0.24542
1992,46-65 y.,Rural regions,Civil servant,0.03582,33,1347,0.02589,0.04574
1992,46-65 y.,Rural regions,White-collar worker,0.21729,291,1347,0.19526,0.23933
1992,46-65 y.,Rural regions,Not employed: Pensioner,0.26972,341,1347,0.24601,0.29343
1992,46-65 y.,Rural regions,Not employed: registered unemployed,0.07966,134,1347,0.06519,0.09412
1992,46-65 y.,Rural regions,Not employed: no further information,0.10347,117,1347,0.08720,0.11974
1992,66 and older,Urban regions,Not employed: Pensioner,0.96275,889,889,0.95029,0.97520
1992,66 and older,Rural regions,Not employed: Pensioner,0.97423,495,495,0.96025,0.98820
1993,17-29 y.,Urban regions,Self-employed,0.01898,51,2287,0.01338,0.02457
1993,17-29 y.,Urban regions,Blue-collar worker,0.21023,556,2287,0.19353,0.22694
1993,17-29 y.,Urban regions,Civil servant,0.02600,47,2287,0.01948,0.03253
1993,17-29 y.,Urban regions,White-collar worker,0.26328,528,2287,0.24523,0.28134
1993,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.32985,723,2287,0.31058,0.34912
1993,17-29 y.,Urban regions,Not employed: registered unemployed,0.05183,135,2287,0.04274,0.06092
1993,17-29 y.,Urban regions,Not employed: no further information,0.07976,247,2287,0.06865,0.09086
1993,17-29 y.,Rural regions,Blue-collar worker,0.24864,303,1106,0.22316,0.27413
1993,17-29 y.,Rural regions,Civil servant,0.03654,33,1106,0.02548,0.04760
1993,17-29 y.,Rural regions,White-collar worker,0.20166,219,1106,0.17800,0.22532
1993,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.29959,353,1106,0.27258,0.32660
1993,17-29 y.,Rural regions,Not employed: registered unemployed,0.09614,113,1106,0.07876,0.11352
1993,17-29 y.,Rural regions,Not employed: no further information,0.06634,85,1106,0.05167,0.08102
1993,30-45 y.,Urban regions,Self-employed,0.07943,192,2698,0.06923,0.08964
1993,30-45 y.,Urban regions,Blue-collar worker,0.24902,841,2698,0.23270,0.26534
1993,30-45 y.,Urban regions,Civil servant,0.06939,142,2698,0.05980,0.07898
1993,30-45 y.,Urban regions,White-collar worker,0.39595,970,2698,0.37750,0.41441
1993,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01463,41,2698,0.01010,0.01916
1993,30-45 y.,Urban regions,Not employed: registered unemployed,0.04509,141,2698,0.03726,0.05293
1993,30-45 y.,Urban regions,Not employed: no further information,0.13732,371,2698,0.12433,0.15031
1993,30-45 y.,Rural regions,Self-employed,0.09002,109,1435,0.07520,0.10483
1993,30-45 y.,Rural regions,Blue-collar worker,0.30581,502,1435,0.28196,0.32966
1993,30-45 y.,Rural regions,Civil servant,0.04520,48,1435,0.03444,0.05595
1993,30-45 y.,Rural regions,White-collar worker,0.36279,518,1435,0.33791,0.38768
1993,30-45 y.,Rural regions,Not employed: registered unemployed,0.08469,157,1435,0.07028,0.09910
1993,30-45 y.,Rural regions,Not employed: no further information,0.08858,101,1435,0.07388,0.10329
1993,46-65 y.,Urban regions,Self-employed,0.06232,147,2611,0.05305,0.07160
1993,46-65 y.,Urban regions,Blue-collar worker,0.21800,707,2611,0.20216,0.23384
1993,46-65 y.,Urban regions,Civil servant,0.05194,107,2611,0.04343,0.06046
1993,46-65 y.,Urban regions,White-collar worker,0.26129,597,2611,0.24444,0.27815
1993,46-65 y.,Urban regions,Not employed: Pensioner,0.20399,507,2611,0.18853,0.21945
1993,46-65 y.,Urban regions,Not employed: registered unemployed,0.06678,199,2611,0.05720,0.07635
1993,46-65 y.,Urban regions,Not employed: no further information,0.13138,347,2611,0.11842,0.14434
1993,46-65 y.,Rural regions,Self-employed,0.06435,79,1325,0.05113,0.07757
1993,46-65 y.,Rural regions,Blue-collar worker,0.19317,297,1325,0.17191,0.21444
1993,46-65 y.,Rural regions,Civil servant,0.03806,34,1325,0.02775,0.04837
1993,46-65 y.,Rural regions,White-collar worker,0.20639,270,1325,0.18459,0.22819
1993,46-65 y.,Rural regions,Not employed: Pensioner,0.27433,352,1325,0.25030,0.29836
1993,46-65 y.,Rural regions,Not employed: registered unemployed,0.10743,165,1325,0.09075,0.12411
1993,46-65 y.,Rural regions,Not employed: no further information,0.11194,128,1325,0.09495,0.12892
1993,66 and older,Urban regions,Not employed: Pensioner,0.96768,908,908,0.95617,0.97919
1993,66 and older,Rural regions,Not employed: Pensioner,0.96942,509,509,0.95445,0.98439
1994,17-29 y.,Urban regions,Self-employed,0.01960,52,2231,0.01384,0.02535
1994,17-29 y.,Urban regions,Blue-collar worker,0.20048,517,2231,0.18386,0.21710
1994,17-29 y.,Urban regions,Civil servant,0.03320,59,2231,0.02576,0.04064
1994,17-29 y.,Urban regions,White-collar worker,0.25521,501,2231,0.23712,0.27331
1994,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.31704,662,2231,0.29773,0.33635
1994,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02032,33,2231,0.01446,0.02617
1994,17-29 y.,Urban regions,Not employed: registered unemployed,0.06204,153,2231,0.05203,0.07205
1994,17-29 y.,Urban regions,Not employed: no further information,0.08836,254,2231,0.07658,0.10014
1994,17-29 y.,Rural regions,Blue-collar worker,0.22891,254,1056,0.20356,0.25427
1994,17-29 y.,Rural regions,Civil servant,0.04071,37,1056,0.02878,0.05263
1994,17-29 y.,Rural regions,White-collar worker,0.19927,215,1056,0.17517,0.22338
1994,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.29182,341,1056,0.26439,0.31925
1994,17-29 y.,Rural regions,Not employed: registered unemployed,0.11938,126,1056,0.09981,0.13894
1994,17-29 y.,Rural regions,Not employed: no further information,0.06979,83,1056,0.05441,0.08516
1994,30-45 y.,Urban regions,Self-employed,0.08370,202,2676,0.07321,0.09420
1994,30-45 y.,Urban regions,Blue-collar worker,0.23869,767,2676,0.22253,0.25484
1994,30-45 y.,Urban regions,Civil servant,0.06405,136,2676,0.05477,0.07333
1994,30-45 y.,Urban regions,White-collar worker,0.40093,990,2676,0.38236,0.41950
1994,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01375,36,2676,0.00933,0.01816
1994,30-45 y.,Urban regions,Not employed: registered unemployed,0.05567,177,2676,0.04698,0.06436
1994,30-45 y.,Urban regions,Not employed: no further information,0.13289,368,2676,0.12002,0.14575
1994,30-45 y.,Rural regions,Self-employed,0.08836,120,1408,0.07353,0.10319
1994,30-45 y.,Rural regions,Blue-collar worker,0.29888,466,1408,0.27496,0.32280
1994,30-45 y.,Rural regions,Civil servant,0.06472,60,1408,0.05186,0.07757
1994,30-45 y.,Rural regions,White-collar worker,0.33669,494,1408,0.31199,0.36138
1994,30-45 y.,Rural regions,Not employed: registered unemployed,0.09506,169,1408,0.07973,0.11038
1994,30-45 y.,Rural regions,Not employed: no further information,0.09412,99,1408,0.07886,0.10938
1994,46-65 y.,Urban regions,Self-employed,0.05878,135,2561,0.04967,0.06790
1994,46-65 y.,Urban regions,Blue-collar worker,0.19202,635,2561,0.17676,0.20728
1994,46-65 y.,Urban regions,Civil servant,0.05127,101,2561,0.04273,0.05981
1994,46-65 y.,Urban regions,White-collar worker,0.27801,620,2561,0.26066,0.29537
1994,46-65 y.,Urban regions,Not employed: Pensioner,0.20451,489,2561,0.18889,0.22014
1994,46-65 y.,Urban regions,Not employed: registered unemployed,0.07588,227,2561,0.06563,0.08614
1994,46-65 y.,Urban regions,Not employed: no further information,0.13718,354,2561,0.12385,0.15050
1994,46-65 y.,Rural regions,Self-employed,0.05860,74,1317,0.04591,0.07129
1994,46-65 y.,Rural regions,Blue-collar worker,0.18717,294,1317,0.16609,0.20824
1994,46-65 y.,Rural regions,Civil servant,0.04198,36,1317,0.03114,0.05281
1994,46-65 y.,Rural regions,White-collar worker,0.21055,287,1317,0.18852,0.23257
1994,46-65 y.,Rural regions,Not employed: Pensioner,0.25259,327,1317,0.22912,0.27607
1994,46-65 y.,Rural regions,Not employed: registered unemployed,0.12954,180,1317,0.11140,0.14769
1994,46-65 y.,Rural regions,Not employed: no further information,0.11239,119,1317,0.09533,0.12946
1994,66 and older,Urban regions,Not employed: Pensioner,0.96740,934,934,0.95600,0.97879
1994,66 and older,Rural regions,Not employed: Pensioner,0.96679,501,501,0.95109,0.98250
1995,17-29 y.,Urban regions,Self-employed,0.01606,43,2221,0.01083,0.02129
1995,17-29 y.,Urban regions,Blue-collar worker,0.19309,498,2221,0.17667,0.20951
1995,17-29 y.,Urban regions,Civil servant,0.03135,54,2221,0.02410,0.03860
1995,17-29 y.,Urban regions,White-collar worker,0.23989,499,2221,0.22213,0.25765
1995,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.33902,705,2221,0.31933,0.35871
1995,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02356,34,2221,0.01725,0.02987
1995,17-29 y.,Urban regions,Not employed: registered unemployed,0.06327,140,2221,0.05314,0.07339
1995,17-29 y.,Urban regions,Not employed: no further information,0.08732,248,2221,0.07558,0.09907
1995,17-29 y.,Rural regions,Blue-collar worker,0.23208,264,1057,0.20662,0.25754
1995,17-29 y.,Rural regions,White-collar worker,0.22420,229,1057,0.19904,0.24935
1995,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.31884,380,1057,0.29073,0.34695
1995,17-29 y.,Rural regions,Not employed: registered unemployed,0.08177,95,1057,0.06524,0.09830
1995,17-29 y.,Rural regions,Not employed: no further information,0.07917,89,1057,0.06288,0.09545
1995,30-45 y.,Urban regions,Self-employed,0.07991,207,2869,0.06998,0.08983
1995,30-45 y.,Urban regions,Blue-collar worker,0.23683,839,2869,0.22127,0.25239
1995,30-45 y.,Urban regions,Civil servant,0.06779,142,2869,0.05859,0.07699
1995,30-45 y.,Urban regions,White-collar worker,0.39730,1047,2869,0.37939,0.41521
1995,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01638,39,2869,0.01174,0.02103
1995,30-45 y.,Urban regions,Not employed: registered unemployed,0.05837,195,2869,0.04979,0.06695
1995,30-45 y.,Urban regions,Not employed: no further information,0.13347,400,2869,0.12102,0.14592
1995,30-45 y.,Rural regions,Self-employed,0.08182,119,1505,0.06796,0.09567
1995,30-45 y.,Rural regions,Blue-collar worker,0.30552,524,1505,0.28224,0.32880
1995,30-45 y.,Rural regions,Civil servant,0.06155,64,1505,0.04940,0.07370
1995,30-45 y.,Rural regions,White-collar worker,0.33370,518,1505,0.30987,0.35754
1995,30-45 y.,Rural regions,Not employed: registered unemployed,0.08283,147,1505,0.06890,0.09676
1995,30-45 y.,Rural regions,Not employed: no further information,0.10532,133,1505,0.08981,0.12084
1995,46-65 y.,Urban regions,Self-employed,0.05522,130,2589,0.04642,0.06402
1995,46-65 y.,Urban regions,Blue-collar worker,0.18883,651,2589,0.17375,0.20391
1995,46-65 y.,Urban regions,Civil servant,0.04909,102,2589,0.04076,0.05741
1995,46-65 y.,Urban regions,White-collar worker,0.28552,638,2589,0.26812,0.30292
1995,46-65 y.,Urban regions,Not employed: Pensioner,0.21271,506,2589,0.19694,0.22848
1995,46-65 y.,Urban regions,Not employed: registered unemployed,0.08258,241,2589,0.07197,0.09318
1995,46-65 y.,Urban regions,Not employed: no further information,0.12092,321,2589,0.10836,0.13349
1995,46-65 y.,Rural regions,Self-employed,0.06300,82,1363,0.05009,0.07590
1995,46-65 y.,Rural regions,Blue-collar worker,0.18112,296,1363,0.16067,0.20158
1995,46-65 y.,Rural regions,Civil servant,0.03914,39,1363,0.02884,0.04944
1995,46-65 y.,Rural regions,White-collar worker,0.22496,319,1363,0.20278,0.24713
1995,46-65 y.,Rural regions,Not employed: Pensioner,0.25913,329,1363,0.23586,0.28240
1995,46-65 y.,Rural regions,Not employed: registered unemployed,0.12425,176,1363,0.10673,0.14176
1995,46-65 y.,Rural regions,Not employed: no further information,0.10577,122,1363,0.08944,0.12211
1995,66 and older,Urban regions,Not employed: Pensioner,0.95821,961,961,0.94555,0.97087
1995,66 and older,Rural regions,Not employed: Pensioner,0.96796,495,495,0.95243,0.98349
1996,17-29 y.,Urban regions,Self-employed,0.01966,42,2039,0.01364,0.02569
1996,17-29 y.,Urban regions,Blue-collar worker,0.19542,443,2039,0.17821,0.21264
1996,17-29 y.,Urban regions,Civil servant,0.02719,47,2039,0.02013,0.03425
1996,17-29 y.,Urban regions,White-collar worker,0.22956,464,2039,0.21130,0.24782
1996,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.34093,664,2039,0.32035,0.36151
1996,17-29 y.,Urban regions,Not employed: registered unemployed,0.06413,138,2039,0.05349,0.07477
1996,17-29 y.,Urban regions,Not employed: no further information,0.09929,241,2039,0.08631,0.11228
1996,17-29 y.,Rural regions,Blue-collar worker,0.22457,243,1040,0.19919,0.24994
1996,17-29 y.,Rural regions,Civil servant,0.03357,33,1040,0.02262,0.04452
1996,17-29 y.,Rural regions,White-collar worker,0.22042,217,1040,0.19521,0.24563
1996,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.30003,355,1040,0.27217,0.32790
1996,17-29 y.,Rural regions,Not employed: registered unemployed,0.09365,104,1040,0.07593,0.11136
1996,17-29 y.,Rural regions,Not employed: no further information,0.07723,88,1040,0.06100,0.09346
1996,30-45 y.,Urban regions,Self-employed,0.07944,214,2883,0.06957,0.08931
1996,30-45 y.,Urban regions,Blue-collar worker,0.23597,840,2883,0.22047,0.25147
1996,30-45 y.,Urban regions,Civil servant,0.06193,135,2883,0.05313,0.07073
1996,30-45 y.,Urban regions,White-collar worker,0.41369,1086,2883,0.39571,0.43167
1996,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01863,50,2883,0.01369,0.02357
1996,30-45 y.,Urban regions,Not employed: registered unemployed,0.05221,162,2883,0.04408,0.06033
1996,30-45 y.,Urban regions,Not employed: no further information,0.12534,396,2883,0.11325,0.13743
1996,30-45 y.,Rural regions,Self-employed,0.07912,114,1480,0.06536,0.09288
1996,30-45 y.,Rural regions,Blue-collar worker,0.30729,513,1480,0.28377,0.33080
1996,30-45 y.,Rural regions,Civil servant,0.05116,57,1480,0.03993,0.06239
1996,30-45 y.,Rural regions,White-collar worker,0.34548,499,1480,0.32125,0.36972
1996,30-45 y.,Rural regions,Not employed: registered unemployed,0.08777,156,1480,0.07335,0.10219
1996,30-45 y.,Rural regions,Not employed: no further information,0.10365,141,1480,0.08811,0.11918
1996,46-65 y.,Urban regions,Self-employed,0.05979,132,2508,0.05051,0.06908
1996,46-65 y.,Urban regions,Blue-collar worker,0.18221,601,2508,0.16710,0.19732
1996,46-65 y.,Urban regions,Civil servant,0.04932,99,2508,0.04084,0.05779
1996,46-65 y.,Urban regions,White-collar worker,0.27331,608,2508,0.25586,0.29075
1996,46-65 y.,Urban regions,Not employed: Pensioner,0.21123,495,2508,0.19526,0.22721
1996,46-65 y.,Urban regions,Not employed: registered unemployed,0.09609,260,2508,0.08455,0.10762
1996,46-65 y.,Urban regions,Not employed: no further information,0.11976,313,2508,0.10705,0.13247
1996,46-65 y.,Rural regions,Self-employed,0.06862,94,1370,0.05522,0.08201
1996,46-65 y.,Rural regions,Blue-collar worker,0.18202,292,1370,0.16158,0.20246
1996,46-65 y.,Rural regions,Civil servant,0.03915,42,1370,0.02888,0.04943
1996,46-65 y.,Rural regions,White-collar worker,0.22154,316,1370,0.19955,0.24354
1996,46-65 y.,Rural regions,Not employed: Pensioner,0.27289,337,1370,0.24930,0.29649
1996,46-65 y.,Rural regions,Not employed: registered unemployed,0.10732,173,1370,0.09093,0.12372
1996,46-65 y.,Rural regions,Not employed: no further information,0.10190,116,1370,0.08587,0.11792
1996,66 and older,Urban regions,Not employed: Pensioner,0.94952,973,973,0.93576,0.96329
1996,66 and older,Rural regions,Not employed: Pensioner,0.96887,499,499,0.95362,0.98413
1997,17-29 y.,Urban regions,Self-employed,0.02405,50,1968,0.01728,0.03082
1997,17-29 y.,Urban regions,Blue-collar worker,0.17294,375,1968,0.15622,0.18965
1997,17-29 y.,Urban regions,Civil servant,0.03080,47,1968,0.02317,0.03844
1997,17-29 y.,Urban regions,White-collar worker,0.22563,433,1968,0.20716,0.24410
1997,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.35978,676,1968,0.33857,0.38099
1997,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01985,34,1968,0.01368,0.02601
1997,17-29 y.,Urban regions,Not employed: registered unemployed,0.07443,149,1968,0.06283,0.08603
1997,17-29 y.,Urban regions,Not employed: no further information,0.08665,204,1968,0.07421,0.09908
1997,17-29 y.,Rural regions,Blue-collar worker,0.22280,219,1002,0.19703,0.24858
1997,17-29 y.,Rural regions,Civil servant,0.03479,34,1002,0.02343,0.04614
1997,17-29 y.,Rural regions,White-collar worker,0.19987,217,1002,0.17510,0.22465
1997,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.32955,364,1002,0.30043,0.35867
1997,17-29 y.,Rural regions,Not employed: registered unemployed,0.07947,87,1002,0.06271,0.09622
1997,17-29 y.,Rural regions,Not employed: no further information,0.07564,81,1002,0.05926,0.09202
1997,30-45 y.,Urban regions,Self-employed,0.07507,207,2853,0.06540,0.08474
1997,30-45 y.,Urban regions,Blue-collar worker,0.22467,794,2853,0.20935,0.23999
1997,30-45 y.,Urban regions,Civil servant,0.06419,141,2853,0.05519,0.07318
1997,30-45 y.,Urban regions,White-collar worker,0.41838,1085,2853,0.40028,0.43648
1997,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01869,55,2853,0.01372,0.02366
1997,30-45 y.,Urban regions,Not employed: registered unemployed,0.06064,188,2853,0.05188,0.06940
1997,30-45 y.,Urban regions,Not employed: no further information,0.12662,383,2853,0.11441,0.13882
1997,30-45 y.,Rural regions,Self-employed,0.08361,115,1439,0.06930,0.09792
1997,30-45 y.,Rural regions,Blue-collar worker,0.28918,459,1439,0.26575,0.31261
1997,30-45 y.,Rural regions,Civil servant,0.05226,64,1439,0.04076,0.06376
1997,30-45 y.,Rural regions,White-collar worker,0.33765,494,1439,0.31320,0.36209
1997,30-45 y.,Rural regions,Not employed: registered unemployed,0.10299,157,1439,0.08728,0.11870
1997,30-45 y.,Rural regions,Not employed: no further information,0.10614,150,1439,0.09022,0.12206
1997,46-65 y.,Urban regions,Self-employed,0.05841,132,2464,0.04915,0.06768
1997,46-65 y.,Urban regions,Blue-collar worker,0.16178,525,2464,0.14724,0.17632
1997,46-65 y.,Urban regions,Civil servant,0.04698,98,2464,0.03862,0.05534
1997,46-65 y.,Urban regions,White-collar worker,0.28704,620,2464,0.26917,0.30491
1997,46-65 y.,Urban regions,Not employed: Pensioner,0.22752,514,2464,0.21097,0.24408
1997,46-65 y.,Urban regions,Not employed: registered unemployed,0.09538,272,2464,0.08378,0.10698
1997,46-65 y.,Urban regions,Not employed: no further information,0.11932,303,2464,0.10651,0.13212
1997,46-65 y.,Rural regions,Self-employed,0.06251,86,1373,0.04970,0.07533
1997,46-65 y.,Rural regions,Blue-collar worker,0.17180,288,1373,0.15184,0.19176
1997,46-65 y.,Rural regions,Civil servant,0.04512,46,1373,0.03414,0.05611
1997,46-65 y.,Rural regions,White-collar worker,0.23259,335,1373,0.21023,0.25494
1997,46-65 y.,Rural regions,Not employed: Pensioner,0.26312,324,1373,0.23982,0.28642
1997,46-65 y.,Rural regions,Not employed: registered unemployed,0.12432,183,1373,0.10686,0.14178
1997,46-65 y.,Rural regions,Not employed: no further information,0.09856,111,1373,0.08278,0.11433
1997,66 and older,Urban regions,Not employed: Pensioner,0.95260,1001,1001,0.93943,0.96577
1997,66 and older,Rural regions,Not employed: Pensioner,0.98210,514,514,0.97063,0.99357
1998,17-29 y.,Urban regions,Self-employed,0.01544,39,2052,0.01010,0.02078
1998,17-29 y.,Urban regions,Blue-collar worker,0.17802,374,2052,0.16146,0.19457
1998,17-29 y.,Urban regions,Civil servant,0.02775,52,2052,0.02064,0.03486
1998,17-29 y.,Urban regions,White-collar worker,0.22642,449,2052,0.20830,0.24453
1998,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.37516,743,2052,0.35420,0.39611
1998,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01582,33,2052,0.01042,0.02122
1998,17-29 y.,Urban regions,Not employed: registered unemployed,0.06406,142,2052,0.05347,0.07466
1998,17-29 y.,Urban regions,Not employed: no further information,0.09264,220,2052,0.08010,0.10519
1998,17-29 y.,Rural regions,Blue-collar worker,0.18845,211,1044,0.16471,0.21218
1998,17-29 y.,Rural regions,White-collar worker,0.21520,241,1044,0.19026,0.24014
1998,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.36468,412,1044,0.33547,0.39389
1998,17-29 y.,Rural regions,Not employed: registered unemployed,0.07799,93,1044,0.06172,0.09427
1998,17-29 y.,Rural regions,Not employed: no further information,0.08536,87,1044,0.06840,0.10232
1998,30-45 y.,Urban regions,Self-employed,0.08349,257,3147,0.07382,0.09316
1998,30-45 y.,Urban regions,Blue-collar worker,0.23449,861,3147,0.21968,0.24929
1998,30-45 y.,Urban regions,Civil servant,0.05408,142,3147,0.04618,0.06198
1998,30-45 y.,Urban regions,White-collar worker,0.41877,1229,3147,0.40153,0.43601
1998,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.02290,62,3147,0.01768,0.02813
1998,30-45 y.,Urban regions,Not employed: registered unemployed,0.05310,172,3147,0.04526,0.06093
1998,30-45 y.,Urban regions,Not employed: no further information,0.12236,424,3147,0.11091,0.13381
1998,30-45 y.,Rural regions,Self-employed,0.07084,112,1630,0.05838,0.08330
1998,30-45 y.,Rural regions,Blue-collar worker,0.28284,501,1630,0.26097,0.30471
1998,30-45 y.,Rural regions,Civil servant,0.05401,77,1630,0.04303,0.06498
1998,30-45 y.,Rural regions,White-collar worker,0.34100,546,1630,0.31798,0.36403
1998,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.02316,33,1630,0.01586,0.03046
1998,30-45 y.,Rural regions,Not employed: registered unemployed,0.10852,195,1630,0.09342,0.12363
1998,30-45 y.,Rural regions,Not employed: no further information,0.11124,166,1630,0.09597,0.12651
1998,46-65 y.,Urban regions,Self-employed,0.06374,162,2800,0.05469,0.07279
1998,46-65 y.,Urban regions,Blue-collar worker,0.16866,572,2800,0.15479,0.18254
1998,46-65 y.,Urban regions,Civil servant,0.05264,128,2800,0.04437,0.06091
1998,46-65 y.,Urban regions,White-collar worker,0.28076,713,2800,0.26412,0.29741
1998,46-65 y.,Urban regions,Not employed: Pensioner,0.22608,606,2800,0.21058,0.24158
1998,46-65 y.,Urban regions,Not employed: registered unemployed,0.08549,270,2800,0.07513,0.09585
1998,46-65 y.,Urban regions,Not employed: no further information,0.11902,349,2800,0.10703,0.13102
1998,46-65 y.,Rural regions,Self-employed,0.06594,111,1577,0.05369,0.07820
1998,46-65 y.,Rural regions,Blue-collar worker,0.17363,314,1577,0.15493,0.19233
1998,46-65 y.,Rural regions,Civil servant,0.04512,58,1577,0.03487,0.05537
1998,46-65 y.,Rural regions,White-collar worker,0.22927,375,1577,0.20852,0.25003
1998,46-65 y.,Rural regions,Not employed: Pensioner,0.26731,383,1577,0.24546,0.28916
1998,46-65 y.,Rural regions,Not employed: registered unemployed,0.12144,211,1577,0.10532,0.13757
1998,46-65 y.,Rural regions,Not employed: no further information,0.09486,125,1577,0.08039,0.10933
1998,66 and older,Urban regions,Not employed: Pensioner,0.94728,1167,1202,0.93465,0.95992
1998,66 and older,Urban regions,Not employed: no further information,0.02152,35,1202,0.01332,0.02973
1998,66 and older,Rural regions,Not employed: Pensioner,0.97506,594,594,0.96250,0.98761
1999,17-29 y.,Urban regions,Self-employed,0.01476,31,1901,0.00934,0.02018
1999,17-29 y.,Urban regions,Blue-collar worker,0.17446,360,1901,0.15739,0.19152
1999,17-29 y.,Urban regions,Civil servant,0.02650,46,1901,0.01928,0.03372
1999,17-29 y.,Urban regions,White-collar worker,0.24665,467,1901,0.22727,0.26604
1999,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.37142,687,1901,0.34969,0.39314
1999,17-29 y.,Urban regions,Not employed: registered unemployed,0.06267,119,1901,0.05177,0.07357
1999,17-29 y.,Urban regions,Not employed: no further information,0.08892,191,1901,0.07612,0.10172
1999,17-29 y.,Rural regions,Blue-collar worker,0.19826,198,967,0.17312,0.22340
1999,17-29 y.,Rural regions,White-collar worker,0.22180,239,967,0.19560,0.24800
1999,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.36277,381,967,0.33245,0.39309
1999,17-29 y.,Rural regions,Not employed: registered unemployed,0.06401,72,967,0.04857,0.07945
1999,17-29 y.,Rural regions,Not employed: no further information,0.06970,77,967,0.05364,0.08575
1999,30-45 y.,Urban regions,Self-employed,0.09324,265,3078,0.08297,0.10352
1999,30-45 y.,Urban regions,Blue-collar worker,0.24572,852,3078,0.23050,0.26093
1999,30-45 y.,Urban regions,Civil servant,0.05626,143,3078,0.04811,0.06440
1999,30-45 y.,Urban regions,White-collar worker,0.42172,1232,3078,0.40427,0.43917
1999,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.02128,62,3078,0.01618,0.02638
1999,30-45 y.,Urban regions,Not employed: registered unemployed,0.04922,148,3078,0.04158,0.05686
1999,30-45 y.,Urban regions,Not employed: no further information,0.10610,376,3078,0.09522,0.11699
1999,30-45 y.,Rural regions,Self-employed,0.08070,118,1599,0.06734,0.09405
1999,30-45 y.,Rural regions,Blue-collar worker,0.31145,539,1599,0.28874,0.33415
1999,30-45 y.,Rural regions,Civil servant,0.05053,72,1599,0.03979,0.06127
1999,30-45 y.,Rural regions,White-collar worker,0.33138,540,1599,0.30830,0.35446
1999,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.02810,39,1599,0.02000,0.03620
1999,30-45 y.,Rural regions,Not employed: registered unemployed,0.07946,138,1599,0.06620,0.09273
1999,30-45 y.,Rural regions,Not employed: no further information,0.11014,153,1599,0.09479,0.12549
1999,46-65 y.,Urban regions,Self-employed,0.06847,161,2672,0.05889,0.07805
1999,46-65 y.,Urban regions,Blue-collar worker,0.16824,536,2672,0.15405,0.18243
1999,46-65 y.,Urban regions,Civil servant,0.04856,120,2672,0.04041,0.05671
1999,46-65 y.,Urban regions,White-collar worker,0.29550,703,2672,0.27820,0.31280
1999,46-65 y.,Urban regions,Not employed: Pensioner,0.23072,597,2672,0.21474,0.24670
1999,46-65 y.,Urban regions,Not employed: registered unemployed,0.07675,241,2672,0.06665,0.08684
1999,46-65 y.,Urban regions,Not employed: no further information,0.10927,314,2672,0.09744,0.12110
1999,46-65 y.,Rural regions,Self-employed,0.07001,114,1500,0.05709,0.08292
1999,46-65 y.,Rural regions,Blue-collar worker,0.20010,316,1500,0.17984,0.22035
1999,46-65 y.,Rural regions,Civil servant,0.04225,51,1500,0.03206,0.05243
1999,46-65 y.,Rural regions,White-collar worker,0.22536,356,1500,0.20421,0.24652
