year,age_gr,quintil_oecd,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,30-45 y.,2nd Quintile,No,0.09323,44,521,0.06824,0.11822
2022,30-45 y.,3rd Quintile,Yes,0.91833,526,578,0.89599,0.94068
2022,30-45 y.,3rd Quintile,No,0.08167,52,578,0.05932,0.10401
2022,30-45 y.,4th Quintile,Yes,0.91937,590,641,0.89828,0.94047
2022,30-45 y.,4th Quintile,No,0.08063,51,641,0.05953,0.10172
2022,30-45 y.,5th Quintile,Yes,0.90056,488,533,0.87513,0.92599
2022,30-45 y.,5th Quintile,No,0.09944,45,533,0.07401,0.12487
2022,46-65 y.,1st Quintile,Yes,0.93823,541,595,0.91887,0.95759
2022,46-65 y.,1st Quintile,No,0.06177,54,595,0.04241,0.08113
2022,46-65 y.,2nd Quintile,Yes,0.94022,699,746,0.92320,0.95725
2022,46-65 y.,2nd Quintile,No,0.05978,47,746,0.04275,0.07680
2022,46-65 y.,3rd Quintile,Yes,0.94809,840,894,0.93353,0.96264
2022,46-65 y.,3rd Quintile,No,0.05191,54,894,0.03736,0.06647
2022,46-65 y.,4th Quintile,Yes,0.94676,1107,1168,0.93388,0.95964
2022,46-65 y.,4th Quintile,No,0.05324,61,1168,0.04036,0.06612
2022,46-65 y.,5th Quintile,Yes,0.91741,1952,2090,0.90561,0.92921
2022,46-65 y.,5th Quintile,No,0.08259,138,2090,0.07079,0.09439
2022,66 and older,1st Quintile,Yes,0.95852,444,444,0.93995,0.97709
2022,66 and older,2nd Quintile,Yes,0.96353,697,697,0.94961,0.97746
2022,66 and older,3rd Quintile,Yes,0.95868,633,671,0.94361,0.97375
2022,66 and older,3rd Quintile,No,0.04132,38,671,0.02625,0.05639
2022,66 and older,4th Quintile,Yes,0.94223,565,601,0.92356,0.96090
2022,66 and older,4th Quintile,No,0.05777,36,601,0.03910,0.07644
2022,66 and older,5th Quintile,Yes,0.96216,720,720,0.94821,0.97611
