,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
293,293,1991,Couple with children,5th Quintile,Reasonable,0.52119,36,3416,0.40136,0.65527
294,294,1992,Single-person household,1st Quintile,Inexpensive,0.28597,81,3220,0.25396,0.32099
295,295,1992,Single-person household,1st Quintile,Reasonable,0.47299,140,3220,0.43624,0.51643
296,296,1992,Single-person household,1st Quintile,Slightly Expensive,0.24104,76,3220,0.21678,0.26819
297,297,1992,Single-person household,2nd Quintile,Inexpensive,0.33839,53,3220,0.29069,0.38313
298,298,1992,Single-person household,2nd Quintile,Reasonable,0.45814,63,3220,0.40545,0.50385
299,299,1992,Single-person household,2nd Quintile,Slightly Expensive,0.20347,33,3220,0.16987,0.23983
300,300,1992,Single-person household,3rd Quintile,Inexpensive,0.37161,61,3220,0.31407,0.42429
301,301,1992,Single-person household,3rd Quintile,Reasonable,0.62839,83,3220,0.57679,0.67598
302,302,1992,Single-person household,4th Quintile,Inexpensive,0.42549,62,3220,0.36577,0.48413
303,303,1992,Single-person household,4th Quintile,Reasonable,0.57451,70,3220,0.51432,0.64108
304,304,1992,Single-person household,5th Quintile,Inexpensive,0.41139,37,3220,0.33397,0.47382
305,305,1992,Single-person household,5th Quintile,Reasonable,0.58861,42,3220,0.50583,0.66526
306,306,1992,Couple without children,1st Quintile,Inexpensive,0.23781,35,3220,0.17495,0.31147
307,307,1992,Couple without children,1st Quintile,Reasonable,0.50821,89,3220,0.46153,0.56614
308,308,1992,Couple without children,1st Quintile,Slightly Expensive,0.25398,49,3220,0.22537,0.2783
309,309,1992,Couple without children,2nd Quintile,Inexpensive,0.48371,47,3220,0.39407,0.5616
310,310,1992,Couple without children,2nd Quintile,Reasonable,0.51629,84,3220,0.45386,0.58468
311,311,1992,Couple without children,3rd Quintile,Inexpensive,0.34742,54,3220,0.292,0.38867
312,312,1992,Couple without children,3rd Quintile,Reasonable,0.4436,82,3220,0.37541,0.52422
313,313,1992,Couple without children,3rd Quintile,Slightly Expensive,0.20899,39,3220,0.1692,0.26498
314,314,1992,Couple without children,4th Quintile,Inexpensive,0.43474,71,3220,0.37777,0.49627
315,315,1992,Couple without children,4th Quintile,Reasonable,0.56526,111,3220,0.49505,0.63665
316,316,1992,Couple without children,5th Quintile,Very Inexpensive,0.22472,46,3220,0.20048,0.25252
317,317,1992,Couple without children,5th Quintile,Inexpensive,0.34773,69,3220,0.3064,0.39045
318,318,1992,Couple without children,5th Quintile,Reasonable,0.42755,79,3220,0.38448,0.48627
319,319,1992,Single parent,1st Quintile,Reasonable,0.58772,49,3220,0.47631,0.73037
320,320,1992,Single parent,1st Quintile,Slightly Expensive,0.41228,36,3220,0.33097,0.51118
321,321,1992,Couple with children,1st Quintile,Inexpensive,0.20191,53,3220,0.15493,0.25221
322,322,1992,Couple with children,1st Quintile,Reasonable,0.50036,144,3220,0.45388,0.55413
323,323,1992,Couple with children,1st Quintile,Slightly Expensive,0.29773,100,3220,0.26245,0.33599
324,324,1992,Couple with children,2nd Quintile,Very Inexpensive,0.09199,35,3220,0.07473,0.10901
325,325,1992,Couple with children,2nd Quintile,Inexpensive,0.2926,133,3220,0.2502,0.33258
326,326,1992,Couple with children,2nd Quintile,Reasonable,0.48315,255,3220,0.43972,0.52914
327,327,1992,Couple with children,2nd Quintile,Slightly Expensive,0.13225,86,3220,0.11788,0.14974
328,328,1992,Couple with children,3rd Quintile,Very Inexpensive,0.14209,36,3220,0.11531,0.18592
329,329,1992,Couple with children,3rd Quintile,Inexpensive,0.30108,104,3220,0.24833,0.34196
330,330,1992,Couple with children,3rd Quintile,Reasonable,0.4275,178,3220,0.36886,0.4869
331,331,1992,Couple with children,3rd Quintile,Slightly Expensive,0.12933,57,3220,0.10191,0.1644
332,332,1992,Couple with children,4th Quintile,Inexpensive,0.4085,80,3220,0.35125,0.46738
333,333,1992,Couple with children,4th Quintile,Reasonable,0.41898,97,3220,0.35554,0.49567
334,334,1992,Couple with children,4th Quintile,Slightly Expensive,0.17252,40,3220,0.13468,0.22748
335,335,1992,Couple with children,5th Quintile,Inexpensive,0.48575,40,3220,0.38334,0.59538
336,336,1992,Couple with children,5th Quintile,Reasonable,0.51425,41,3220,0.40227,0.64693
337,337,1993,Single-person household,1st Quintile,Inexpensive,0.26861,68,3166,0.23947,0.29946
338,338,1993,Single-person household,1st Quintile,Reasonable,0.50786,152,3166,0.47398,0.54726
339,339,1993,Single-person household,1st Quintile,Slightly Expensive,0.22353,80,3166,0.18865,0.25192
340,340,1993,Single-person household,2nd Quintile,Inexpensive,0.33064,56,3166,0.28917,0.36103
341,341,1993,Single-person household,2nd Quintile,Reasonable,0.49483,89,3166,0.43853,0.5447
342,342,1993,Single-person household,2nd Quintile,Slightly Expensive,0.17453,33,3166,0.14248,0.21397
343,343,1993,Single-person household,3rd Quintile,Inexpensive,0.44486,60,3166,0.37334,0.51195
344,344,1993,Single-person household,3rd Quintile,Reasonable,0.55514,76,3166,0.46845,0.64002
345,345,1993,Single-person household,4th Quintile,Inexpensive,0.45539,58,3166,0.39894,0.50281
346,346,1993,Single-person household,4th Quintile,Reasonable,0.54461,67,3166,0.48502,0.60664
347,347,1993,Single-person household,5th Quintile,Inexpensive,0.45406,39,3166,0.38993,0.53503
348,348,1993,Single-person household,5th Quintile,Reasonable,0.54594,48,3166,0.47998,0.62834
349,349,1993,Couple without children,1st Quintile,Inexpensive,0.33114,35,3166,0.26366,0.3927
350,350,1993,Couple without children,1st Quintile,Reasonable,0.32283,52,3166,0.27009,0.37927
351,351,1993,Couple without children,1st Quintile,Slightly Expensive,0.34603,54,3166,0.29905,0.40318
352,352,1993,Couple without children,2nd Quintile,Inexpensive,0.24512,37,3166,0.20606,0.28366
353,353,1993,Couple without children,2nd Quintile,Reasonable,0.53379,94,3166,0.46848,0.59341
354,354,1993,Couple without children,2nd Quintile,Slightly Expensive,0.22109,50,3166,0.1876,0.25547
355,355,1993,Couple without children,3rd Quintile,Inexpensive,0.40236,55,3166,0.32662,0.47852
356,356,1993,Couple without children,3rd Quintile,Reasonable,0.41215,59,3166,0.33486,0.48572
357,357,1993,Couple without children,3rd Quintile,Slightly Expensive,0.18549,37,3166,0.14469,0.2244
358,358,1993,Couple without children,4th Quintile,Very Inexpensive,0.14637,34,3166,0.11703,0.17334
359,359,1993,Couple without children,4th Quintile,Inexpensive,0.38621,82,3166,0.33948,0.44581
360,360,1993,Couple without children,4th Quintile,Reasonable,0.46742,111,3166,0.40618,0.52209
361,361,1993,Couple without children,5th Quintile,Very Inexpensive,0.14639,31,3166,0.12613,0.17189
362,362,1993,Couple without children,5th Quintile,Inexpensive,0.40393,79,3166,0.33402,0.4634
363,363,1993,Couple without children,5th Quintile,Reasonable,0.44968,88,3166,0.40472,0.50973
364,364,1993,Single parent,1st Quintile,Reasonable,0.63782,43,3166,0.53123,0.75391
365,365,1993,Single parent,1st Quintile,Slightly Expensive,0.36218,33,3166,0.27393,0.46688
366,366,1993,Couple with children,1st Quintile,Inexpensive,0.22965,51,3166,0.17388,0.28559
367,367,1993,Couple with children,1st Quintile,Reasonable,0.47263,121,3166,0.40387,0.54607
368,368,1993,Couple with children,1st Quintile,Slightly Expensive,0.29772,88,3166,0.25552,0.35448
369,369,1993,Couple with children,2nd Quintile,Inexpensive,0.27935,97,3166,0.24163,0.31871
370,370,1993,Couple with children,2nd Quintile,Reasonable,0.45769,214,3166,0.39987,0.52312
371,371,1993,Couple with children,2nd Quintile,Slightly Expensive,0.20283,113,3166,0.17933,0.22669
372,372,1993,Couple with children,2nd Quintile,Too Expensive,0.06014,34,3166,0.04846,0.07373
373,373,1993,Couple with children,3rd Quintile,Very Inexpensive,0.142,46,3166,0.10832,0.17225
374,374,1993,Couple with children,3rd Quintile,Inexpensive,0.30534,108,3166,0.26686,0.36021
375,375,1993,Couple with children,3rd Quintile,Reasonable,0.38304,152,3166,0.341,0.44596
376,376,1993,Couple with children,3rd Quintile,Slightly Expensive,0.16962,86,3166,0.13934,0.21018
377,377,1993,Couple with children,4th Quintile,Inexpensive,0.25335,59,3166,0.19873,0.30705
378,378,1993,Couple with children,4th Quintile,Reasonable,0.45803,95,3166,0.39435,0.51792
379,379,1993,Couple with children,4th Quintile,Slightly Expensive,0.28862,55,3166,0.22873,0.34974
380,380,1993,Couple with children,5th Quintile,Reasonable,1.0,47,3166,0.8371,1.19235
381,381,1994,Single-person household,1st Quintile,Inexpensive,0.28478,76,3176,0.25275,0.3214
382,382,1994,Single-person household,1st Quintile,Reasonable,0.55718,167,3176,0.51407,0.5995
383,383,1994,Single-person household,1st Quintile,Slightly Expensive,0.15805,62,3176,0.13996,0.17973
384,384,1994,Single-person household,2nd Quintile,Inexpensive,0.43498,59,3176,0.3827,0.49033
385,385,1994,Single-person household,2nd Quintile,Reasonable,0.56502,90,3176,0.50681,0.62772
386,386,1994,Single-person household,3rd Quintile,Inexpensive,0.38924,60,3176,0.33581,0.4548
387,387,1994,Single-person household,3rd Quintile,Reasonable,0.61076,83,3176,0.5534,0.67821
388,388,1994,Single-person household,4th Quintile,Inexpensive,0.41896,52,3176,0.35986,0.48394
389,389,1994,Single-person household,4th Quintile,Reasonable,0.58104,69,3176,0.51289,0.64108
390,390,1994,Single-person household,5th Quintile,Inexpensive,0.39027,34,3176,0.31609,0.47504
391,391,1994,Single-person household,5th Quintile,Reasonable,0.60973,48,3176,0.53381,0.6872
392,392,1994,Couple without children,1st Quintile,Inexpensive,0.28493,36,3176,0.20686,0.35748
393,393,1994,Couple without children,1st Quintile,Reasonable,0.4416,80,3176,0.37702,0.51234
394,394,1994,Couple without children,1st Quintile,Slightly Expensive,0.27347,44,3176,0.22098,0.31952
395,395,1994,Couple without children,2nd Quintile,Inexpensive,0.26335,44,3176,0.21831,0.30845
396,396,1994,Couple without children,2nd Quintile,Reasonable,0.57469,103,3176,0.50745,0.65995
397,397,1994,Couple without children,2nd Quintile,Slightly Expensive,0.16196,39,3176,0.1379,0.18459
398,398,1994,Couple without children,3rd Quintile,Inexpensive,0.38479,55,3176,0.32258,0.45821
399,399,1994,Couple without children,3rd Quintile,Reasonable,0.46822,72,3176,0.37626,0.57341
400,400,1994,Couple without children,3rd Quintile,Slightly Expensive,0.14699,31,3176,0.10641,0.18736
401,401,1994,Couple without children,4th Quintile,Very Inexpensive,0.13972,31,3176,0.10275,0.1921
402,402,1994,Couple without children,4th Quintile,Inexpensive,0.3473,81,3176,0.29307,0.39069
403,403,1994,Couple without children,4th Quintile,Reasonable,0.40359,101,3176,0.35344,0.4492
404,404,1994,Couple without children,4th Quintile,Slightly Expensive,0.10939,34,3176,0.08803,0.13241
405,405,1994,Couple without children,5th Quintile,Very Inexpensive,0.15775,38,3176,0.13255,0.18844
406,406,1994,Couple without children,5th Quintile,Inexpensive,0.2764,61,3176,0.23132,0.31482
407,407,1994,Couple without children,5th Quintile,Reasonable,0.42157,94,3176,0.37037,0.49738
408,408,1994,Couple without children,5th Quintile,Slightly Expensive,0.14428,32,3176,0.11393,0.18535
409,409,1994,Single parent,1st Quintile,Reasonable,0.54305,41,3176,0.42666,0.6625
410,410,1994,Single parent,1st Quintile,Slightly Expensive,0.45695,39,3176,0.37222,0.54903
411,411,1994,Couple with children,1st Quintile,Inexpensive,0.21163,67,3176,0.16577,0.26427
412,412,1994,Couple with children,1st Quintile,Reasonable,0.52454,147,3176,0.45309,0.59837
413,413,1994,Couple with children,1st Quintile,Slightly Expensive,0.26384,85,3176,0.21547,0.31954
414,414,1994,Couple with children,2nd Quintile,Inexpensive,0.28978,94,3176,0.23648,0.34675
415,415,1994,Couple with children,2nd Quintile,Reasonable,0.49909,197,3176,0.44916,0.5501
416,416,1994,Couple with children,2nd Quintile,Slightly Expensive,0.21113,94,3176,0.18093,0.24295
417,417,1994,Couple with children,3rd Quintile,Inexpensive,0.34574,98,3176,0.29307,0.40581
418,418,1994,Couple with children,3rd Quintile,Reasonable,0.48065,160,3176,0.42109,0.54653
419,419,1994,Couple with children,3rd Quintile,Slightly Expensive,0.17361,64,3176,0.14429,0.21199
420,420,1994,Couple with children,4th Quintile,Very Inexpensive,0.19758,34,3176,0.14227,0.24639
421,421,1994,Couple with children,4th Quintile,Inexpensive,0.2713,63,3176,0.2226,0.32391
422,422,1994,Couple with children,4th Quintile,Reasonable,0.41045,97,3176,0.35389,0.47198
423,423,1994,Couple with children,4th Quintile,Slightly Expensive,0.12067,40,3176,0.0911,0.15132
424,424,1994,Couple with children,5th Quintile,Inexpensive,0.40185,33,3176,0.29417,0.51222
425,425,1994,Couple with children,5th Quintile,Reasonable,0.59815,47,3176,0.4991,0.72064
426,426,1995,Single-person household,1st Quintile,Inexpensive,0.34237,88,3310,0.30471,0.37878
427,427,1995,Single-person household,1st Quintile,Reasonable,0.4558,143,3310,0.41206,0.4998
428,428,1995,Single-person household,1st Quintile,Slightly Expensive,0.20183,69,3310,0.17404,0.23246
429,429,1995,Single-person household,2nd Quintile,Inexpensive,0.28896,53,3310,0.25126,0.33105
430,430,1995,Single-person household,2nd Quintile,Reasonable,0.52342,107,3310,0.46526,0.58391
431,431,1995,Single-person household,2nd Quintile,Slightly Expensive,0.18762,35,3310,0.15467,0.22499
432,432,1995,Single-person household,3rd Quintile,Inexpensive,0.42525,72,3310,0.37546,0.48368
433,433,1995,Single-person household,3rd Quintile,Reasonable,0.57475,92,3310,0.50747,0.64825
434,434,1995,Single-person household,4th Quintile,Inexpensive,0.39673,47,3310,0.34008,0.46171
435,435,1995,Single-person household,4th Quintile,Reasonable,0.60327,64,3310,0.51584,0.69083
436,436,1995,Single-person household,5th Quintile,Reasonable,1.0,50,3310,0.87465,1.12821
437,437,1995,Couple without children,1st Quintile,Inexpensive,0.33314,44,3310,0.26258,0.40492
438,438,1995,Couple without children,1st Quintile,Reasonable,0.47533,74,3310,0.39819,0.57081
439,439,1995,Couple without children,1st Quintile,Slightly Expensive,0.19154,35,3310,0.15793,0.22641
440,440,1995,Couple without children,2nd Quintile,Inexpensive,0.25542,46,3310,0.21219,0.30612
441,441,1995,Couple without children,2nd Quintile,Reasonable,0.57344,110,3310,0.49391,0.64782
442,442,1995,Couple without children,2nd Quintile,Slightly Expensive,0.17114,38,3310,0.13034,0.21125
443,443,1995,Couple without children,3rd Quintile,Inexpensive,0.32243,62,3310,0.26137,0.37974
444,444,1995,Couple without children,3rd Quintile,Reasonable,0.52992,109,3310,0.47272,0.60954
445,445,1995,Couple without children,3rd Quintile,Slightly Expensive,0.14766,32,3310,0.1098,0.19366
446,446,1995,Couple without children,4th Quintile,Very Inexpensive,0.14164,36,3310,0.11049,0.16913
447,447,1995,Couple without children,4th Quintile,Inexpensive,0.27476,68,3310,0.23438,0.32565
448,448,1995,Couple without children,4th Quintile,Reasonable,0.46104,115,3310,0.39878,0.52008
449,449,1995,Couple without children,4th Quintile,Slightly Expensive,0.12257,31,3310,0.09524,0.15126
450,450,1995,Couple without children,5th Quintile,Inexpensive,0.38764,72,3310,0.33913,0.44577
451,451,1995,Couple without children,5th Quintile,Reasonable,0.41723,88,3310,0.36874,0.47792
452,452,1995,Couple without children,5th Quintile,Slightly Expensive,0.19512,41,3310,0.1539,0.24727
453,453,1995,Single parent,1st Quintile,Inexpensive,0.28833,33,3310,0.22191,0.37048
454,454,1995,Single parent,1st Quintile,Reasonable,0.42584,52,3310,0.35216,0.5057
455,455,1995,Single parent,1st Quintile,Slightly Expensive,0.28583,38,3310,0.21733,0.36197
456,456,1995,Couple with children,1st Quintile,Inexpensive,0.21647,81,3310,0.17566,0.25782
457,457,1995,Couple with children,1st Quintile,Reasonable,0.49542,172,3310,0.4448,0.56178
458,458,1995,Couple with children,1st Quintile,Slightly Expensive,0.28811,111,3310,0.24488,0.342
459,459,1995,Couple with children,2nd Quintile,Inexpensive,0.32675,125,3310,0.28112,0.3687
460,460,1995,Couple with children,2nd Quintile,Reasonable,0.49123,199,3310,0.437,0.55216
461,461,1995,Couple with children,2nd Quintile,Slightly Expensive,0.18202,71,3310,0.15319,0.20849
462,462,1995,Couple with children,3rd Quintile,Very Inexpensive,0.13209,35,3310,0.1034,0.16883
463,463,1995,Couple with children,3rd Quintile,Inexpensive,0.32478,92,3310,0.27756,0.38137
464,464,1995,Couple with children,3rd Quintile,Reasonable,0.37852,136,3310,0.32691,0.44888
465,465,1995,Couple with children,3rd Quintile,Slightly Expensive,0.16461,62,3310,0.12969,0.19982
466,466,1995,Couple with children,4th Quintile,Inexpensive,0.34777,67,3310,0.29303,0.40629
467,467,1995,Couple with children,4th Quintile,Reasonable,0.52251,104,3310,0.44331,0.59878
468,468,1995,Couple with children,4th Quintile,Slightly Expensive,0.12972,31,3310,0.0993,0.1614
469,469,1995,Couple with children,5th Quintile,Inexpensive,0.42208,33,3310,0.3479,0.50373
470,470,1995,Couple with children,5th Quintile,Reasonable,0.57792,47,3310,0.44835,0.68379
471,471,1996,Single-person household,1st Quintile,Inexpensive,0.30387,90,3239,0.26365,0.34005
472,472,1996,Single-person household,1st Quintile,Reasonable,0.49551,152,3239,0.44235,0.5389
473,473,1996,Single-person household,1st Quintile,Slightly Expensive,0.20062,69,3239,0.1705,0.23029
474,474,1996,Single-person household,2nd Quintile,Inexpensive,0.35174,75,3239,0.30862,0.39996
475,475,1996,Single-person household,2nd Quintile,Reasonable,0.47782,95,3239,0.41475,0.52836
476,476,1996,Single-person household,2nd Quintile,Slightly Expensive,0.17044,45,3239,0.14134,0.20165
477,477,1996,Single-person household,3rd Quintile,Inexpensive,0.37591,61,3239,0.31764,0.44464
478,478,1996,Single-person household,3rd Quintile,Reasonable,0.44139,89,3239,0.38093,0.49742
479,479,1996,Single-person household,3rd Quintile,Slightly Expensive,0.1827,37,3239,0.15001,0.21261
480,480,1996,Single-person household,4th Quintile,Inexpensive,0.38242,58,3239,0.33596,0.43521
481,481,1996,Single-person household,4th Quintile,Reasonable,0.43669,62,3239,0.3809,0.49605
482,482,1996,Single-person household,4th Quintile,Slightly Expensive,0.18089,32,3239,0.13954,0.22742
483,483,1996,Single-person household,5th Quintile,Reasonable,1.0,44,3239,0.84777,1.14784
484,484,1996,Couple without children,1st Quintile,Inexpensive,0.2815,40,3239,0.23991,0.33395
485,485,1996,Couple without children,1st Quintile,Reasonable,0.48983,78,3239,0.42733,0.58134
486,486,1996,Couple without children,1st Quintile,Slightly Expensive,0.22866,38,3239,0.17151,0.29706
487,487,1996,Couple without children,2nd Quintile,Inexpensive,0.25219,49,3239,0.20426,0.3093
488,488,1996,Couple without children,2nd Quintile,Reasonable,0.55178,106,3239,0.48332,0.62687
489,489,1996,Couple without children,2nd Quintile,Slightly Expensive,0.19603,43,3239,0.15396,0.23694
490,490,1996,Couple without children,3rd Quintile,Inexpensive,0.31488,67,3239,0.24641,0.38738
491,491,1996,Couple without children,3rd Quintile,Reasonable,0.55633,113,3239,0.48576,0.6267
492,492,1996,Couple without children,3rd Quintile,Slightly Expensive,0.12878,32,3239,0.09505,0.16832
493,493,1996,Couple without children,4th Quintile,Inexpensive,0.36046,75,3239,0.30317,0.42646
494,494,1996,Couple without children,4th Quintile,Reasonable,0.53124,114,3239,0.46885,0.60722
495,495,1996,Couple without children,4th Quintile,Slightly Expensive,0.1083,33,3239,0.0843,0.13801
496,496,1996,Couple without children,5th Quintile,Inexpensive,0.37991,61,3239,0.3182,0.45088
497,497,1996,Couple without children,5th Quintile,Reasonable,0.3987,83,3239,0.33032,0.47555
498,498,1996,Couple without children,5th Quintile,Slightly Expensive,0.22138,38,3239,0.1815,0.27755
499,499,1996,Single parent,1st Quintile,Reasonable,0.67139,62,3239,0.57437,0.77186
500,500,1996,Single parent,1st Quintile,Slightly Expensive,0.32861,36,3239,0.24247,0.42062
501,501,1996,Couple with children,1st Quintile,Inexpensive,0.24084,83,3239,0.19249,0.29304
502,502,1996,Couple with children,1st Quintile,Reasonable,0.47481,165,3239,0.39742,0.53294
503,503,1996,Couple with children,1st Quintile,Slightly Expensive,0.28434,105,3239,0.24694,0.32624
504,504,1996,Couple with children,2nd Quintile,Very Inexpensive,0.10747,33,3239,0.08037,0.13589
505,505,1996,Couple with children,2nd Quintile,Inexpensive,0.27813,112,3239,0.23787,0.3305
506,506,1996,Couple with children,2nd Quintile,Reasonable,0.42719,179,3239,0.37289,0.48062
507,507,1996,Couple with children,2nd Quintile,Slightly Expensive,0.18722,91,3239,0.16122,0.21203
508,508,1996,Couple with children,3rd Quintile,Very Inexpensive,0.15279,36,3239,0.1249,0.18237
509,509,1996,Couple with children,3rd Quintile,Inexpensive,0.29721,75,3239,0.23422,0.36704
510,510,1996,Couple with children,3rd Quintile,Reasonable,0.39078,134,3239,0.342,0.42806
511,511,1996,Couple with children,3rd Quintile,Slightly Expensive,0.15922,47,3239,0.11432,0.21538
512,512,1996,Couple with children,4th Quintile,Inexpensive,0.39748,52,3239,0.30225,0.50104
513,513,1996,Couple with children,4th Quintile,Reasonable,0.60252,89,3239,0.515,0.69396
514,514,1996,Couple with children,5th Quintile,Reasonable,1.0,61,3239,0.82518,1.2055
515,515,1997,Single-person household,1st Quintile,Inexpensive,0.31067,85,3097,0.27234,0.34918
516,516,1997,Single-person household,1st Quintile,Reasonable,0.4577,142,3097,0.41683,0.51187
517,517,1997,Single-person household,1st Quintile,Slightly Expensive,0.23163,66,3097,0.20239,0.26463
518,518,1997,Single-person household,2nd Quintile,Inexpensive,0.28766,60,3097,0.24526,0.33024
519,519,1997,Single-person household,2nd Quintile,Reasonable,0.56251,131,3097,0.50613,0.61685
520,520,1997,Single-person household,2nd Quintile,Slightly Expensive,0.14983,35,3097,0.11771,0.18455
521,521,1997,Single-person household,3rd Quintile,Inexpensive,0.27749,48,3097,0.23756,0.33306
522,522,1997,Single-person household,3rd Quintile,Reasonable,0.48398,83,3097,0.41418,0.56553
523,523,1997,Single-person household,3rd Quintile,Slightly Expensive,0.23853,41,3097,0.19158,0.28374
524,524,1997,Single-person household,4th Quintile,Inexpensive,0.44883,47,3097,0.37837,0.50799
525,525,1997,Single-person household,4th Quintile,Reasonable,0.55117,62,3097,0.47589,0.62371
526,526,1997,Single-person household,5th Quintile,Reasonable,1.0,49,3097,0.84098,1.17367
527,527,1997,Couple without children,1st Quintile,Inexpensive,0.26729,41,3097,0.19861,0.347
528,528,1997,Couple without children,1st Quintile,Reasonable,0.54927,75,3097,0.471,0.65453
529,529,1997,Couple without children,1st Quintile,Slightly Expensive,0.18345,37,3097,0.14324,0.23976
530,530,1997,Couple without children,2nd Quintile,Inexpensive,0.25488,45,3097,0.21704,0.28198
531,531,1997,Couple without children,2nd Quintile,Reasonable,0.53925,109,3097,0.45213,0.61174
532,532,1997,Couple without children,2nd Quintile,Slightly Expensive,0.20587,41,3097,0.1648,0.25388
533,533,1997,Couple without children,3rd Quintile,Inexpensive,0.27475,58,3097,0.22032,0.33093
534,534,1997,Couple without children,3rd Quintile,Reasonable,0.56579,121,3097,0.49054,0.65061
535,535,1997,Couple without children,3rd Quintile,Slightly Expensive,0.15946,41,3097,0.11971,0.2009
536,536,1997,Couple without children,4th Quintile,Inexpensive,0.2813,67,3097,0.23587,0.32622
537,537,1997,Couple without children,4th Quintile,Reasonable,0.52982,112,3097,0.47713,0.61257
538,538,1997,Couple without children,4th Quintile,Slightly Expensive,0.18888,43,3097,0.14545,0.23011
539,539,1997,Couple without children,5th Quintile,Inexpensive,0.27903,54,3097,0.23361,0.32295
540,540,1997,Couple without children,5th Quintile,Reasonable,0.54964,107,3097,0.4675,0.64199
541,541,1997,Couple without children,5th Quintile,Slightly Expensive,0.17133,31,3097,0.12205,0.22975
542,542,1997,Single parent,1st Quintile,Reasonable,0.53841,53,3097,0.46277,0.64256
543,543,1997,Single parent,1st Quintile,Slightly Expensive,0.46159,41,3097,0.35464,0.57337
544,544,1997,Couple with children,1st Quintile,Inexpensive,0.20507,72,3097,0.16574,0.24919
545,545,1997,Couple with children,1st Quintile,Reasonable,0.53948,155,3097,0.46717,0.63427
546,546,1997,Couple with children,1st Quintile,Slightly Expensive,0.25546,91,3097,0.2141,0.30739
547,547,1997,Couple with children,2nd Quintile,Very Inexpensive,0.13185,35,3097,0.10053,0.17506
548,548,1997,Couple with children,2nd Quintile,Inexpensive,0.2392,87,3097,0.19664,0.28544
549,549,1997,Couple with children,2nd Quintile,Reasonable,0.41037,167,3097,0.3675,0.46722
550,550,1997,Couple with children,2nd Quintile,Slightly Expensive,0.21857,82,3097,0.16816,0.26252
551,551,1997,Couple with children,3rd Quintile,Very Inexpensive,0.14063,31,3097,0.1011,0.19181
552,552,1997,Couple with children,3rd Quintile,Inexpensive,0.28952,71,3097,0.24313,0.34252
553,553,1997,Couple with children,3rd Quintile,Reasonable,0.44159,130,3097,0.37955,0.52427
554,554,1997,Couple with children,3rd Quintile,Slightly Expensive,0.12826,39,3097,0.1051,0.15672
555,555,1997,Couple with children,4th Quintile,Inexpensive,0.31677,56,3097,0.23443,0.39114
556,556,1997,Couple with children,4th Quintile,Reasonable,0.49998,89,3097,0.4266,0.57444
557,557,1997,Couple with children,4th Quintile,Slightly Expensive,0.18325,32,3097,0.14967,0.22293
558,558,1997,Couple with children,5th Quintile,Reasonable,1.0,35,3097,0.76887,1.26175
559,559,1998,Single-person household,1st Quintile,Inexpensive,0.2932,109,3425,0.25991,0.3237
560,560,1998,Single-person household,1st Quintile,Reasonable,0.4482,172,3425,0.41765,0.48356
561,561,1998,Single-person household,1st Quintile,Slightly Expensive,0.2586,101,3425,0.22896,0.28729
562,562,1998,Single-person household,2nd Quintile,Inexpensive,0.25489,64,3425,0.22039,0.29107
563,563,1998,Single-person household,2nd Quintile,Reasonable,0.55246,133,3425,0.50349,0.60569
564,564,1998,Single-person household,2nd Quintile,Slightly Expensive,0.19265,49,3425,0.16214,0.23042
565,565,1998,Single-person household,3rd Quintile,Inexpensive,0.33959,71,3425,0.30044,0.38752
566,566,1998,Single-person household,3rd Quintile,Reasonable,0.47877,96,3425,0.42647,0.53819
567,567,1998,Single-person household,3rd Quintile,Slightly Expensive,0.18163,42,3425,0.15319,0.21168
568,568,1998,Single-person household,4th Quintile,Inexpensive,0.29593,53,3425,0.25415,0.33594
569,569,1998,Single-person household,4th Quintile,Reasonable,0.49897,80,3425,0.44842,0.55598
570,570,1998,Single-person household,4th Quintile,Slightly Expensive,0.2051,33,3425,0.16527,0.24678
571,571,1998,Single-person household,5th Quintile,Reasonable,1.0,53,3425,0.85422,1.11946
572,572,1998,Couple without children,1st Quintile,Inexpensive,0.31135,50,3425,0.26091,0.36306
573,573,1998,Couple without children,1st Quintile,Reasonable,0.4543,86,3425,0.38749,0.52702
574,574,1998,Couple without children,1st Quintile,Slightly Expensive,0.23435,46,3425,0.1804,0.28852
575,575,1998,Couple without children,2nd Quintile,Inexpensive,0.27581,48,3425,0.23175,0.32824
576,576,1998,Couple without children,2nd Quintile,Reasonable,0.54963,108,3425,0.48012,0.6046
577,577,1998,Couple without children,2nd Quintile,Slightly Expensive,0.17456,35,3425,0.13733,0.20506
578,578,1998,Couple without children,3rd Quintile,Inexpensive,0.28884,67,3425,0.25341,0.33203
579,579,1998,Couple without children,3rd Quintile,Reasonable,0.49841,109,3425,0.44025,0.56928
580,580,1998,Couple without children,3rd Quintile,Slightly Expensive,0.21275,51,3425,0.17734,0.25434
581,581,1998,Couple without children,4th Quintile,Inexpensive,0.31848,84,3425,0.27459,0.35831
582,582,1998,Couple without children,4th Quintile,Reasonable,0.49086,131,3425,0.43986,0.55406
583,583,1998,Couple without children,4th Quintile,Slightly Expensive,0.19067,47,3425,0.15361,0.23259
584,584,1998,Couple without children,5th Quintile,Inexpensive,0.26225,57,3425,0.22485,0.32268
