year,bula_h,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Brandenburg,Rural regions,Slightly Expensive,0.21177,63,123,0.13927,0.28427
1993,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.31947,50,90,0.22259,0.41634
1993,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.22134,40,90,0.13509,0.30759
1993,Saxony,Urban regions,Reasonable,0.40706,113,184,0.33588,0.47824
1993,Saxony,Urban regions,Slightly Expensive,0.22546,71,184,0.16492,0.28601
1993,Saxony,Rural regions,Reasonable,0.31804,84,140,0.24062,0.39546
1993,Saxony,Rural regions,Slightly Expensive,0.21682,56,140,0.14832,0.28533
1993,Saxony-Anhalt,Urban regions,Slightly Expensive,0.37982,31,31,0.20614,0.55350
1993,Saxony-Anhalt,Rural regions,Reasonable,0.27516,67,121,0.19525,0.35506
1993,Saxony-Anhalt,Rural regions,Slightly Expensive,0.19346,54,121,0.12279,0.26414
1993,Thuringa,Urban regions,Reasonable,0.38286,32,32,0.21174,0.55397
1993,Thuringa,Rural regions,Reasonable,0.25880,48,82,0.16342,0.35418
1993,Thuringa,Rural regions,Slightly Expensive,0.17082,34,82,0.08886,0.25278
1994,Hamburg,Urban regions,Reasonable,0.45980,38,38,0.29921,0.62039
1994,Lower Saxony,Urban regions,Inexpensive,0.13100,42,116,0.06934,0.19267
1994,Lower Saxony,Urban regions,Reasonable,0.31642,74,116,0.23142,0.40143
1994,Lower Saxony,Rural regions,Inexpensive,0.16116,36,68,0.07312,0.24920
1994,Lower Saxony,Rural regions,Reasonable,0.14068,32,68,0.05743,0.22394
1994,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.07241,83,771,0.05411,0.09072
1994,North Rhine-Westphalia,Urban regions,Inexpensive,0.17912,216,771,0.15204,0.20621
1994,North Rhine-Westphalia,Urban regions,Reasonable,0.25986,341,771,0.22888,0.29083
1994,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.06257,100,771,0.04546,0.07968
1994,North Rhine-Westphalia,Urban regions,Too Expensive,0.02005,31,771,0.01015,0.02994
1994,Hesse,Urban regions,Inexpensive,0.22391,94,212,0.16766,0.28015
1994,Hesse,Urban regions,Reasonable,0.15795,79,212,0.10874,0.20716
1994,Hesse,Urban regions,Slightly Expensive,0.05011,39,212,0.02067,0.07955
1994,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.13099,37,86,0.05927,0.20272
1994,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.18755,49,86,0.10456,0.27053
1994,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.05467,40,400,0.03236,0.07697
1994,Baden-Wuerttemberg,Urban regions,Inexpensive,0.16561,138,400,0.12913,0.20208
1994,Baden-Wuerttemberg,Urban regions,Reasonable,0.16485,160,400,0.12844,0.20126
1994,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.04381,62,400,0.02373,0.06390
1994,Bavaria,Urban regions,Very Inexpensive,0.09156,41,253,0.05595,0.12717
1994,Bavaria,Urban regions,Inexpensive,0.13175,59,253,0.08999,0.17351
1994,Bavaria,Urban regions,Reasonable,0.23064,110,253,0.17863,0.28265
1994,Bavaria,Urban regions,Slightly Expensive,0.10041,43,253,0.06330,0.13751
1994,Bavaria,Rural regions,Inexpensive,0.13338,58,134,0.07560,0.19117
1994,Bavaria,Rural regions,Reasonable,0.18453,76,134,0.11860,0.25045
1994,Berlin,Urban regions,Inexpensive,0.20856,62,252,0.15830,0.25883
1994,Berlin,Urban regions,Reasonable,0.41106,120,252,0.35019,0.47193
1994,Berlin,Urban regions,Slightly Expensive,0.17006,70,252,0.12358,0.21654
1994,Brandenburg,Rural regions,Reasonable,0.32051,79,127,0.23903,0.40200
1994,Brandenburg,Rural regions,Slightly Expensive,0.15069,48,127,0.08822,0.21316
1994,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.30355,49,84,0.20463,0.40247
1994,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.20874,35,84,0.12131,0.29618
1994,Saxony,Urban regions,Reasonable,0.44214,128,188,0.37095,0.51332
1994,Saxony,Urban regions,Slightly Expensive,0.18146,60,188,0.12622,0.23670
1994,Saxony,Rural regions,Reasonable,0.33258,80,125,0.24965,0.41550
1994,Saxony,Rural regions,Slightly Expensive,0.18723,45,125,0.11857,0.25589
1994,Saxony-Anhalt,Urban regions,Reasonable,0.61317,44,44,0.46760,0.75874
1994,Saxony-Anhalt,Rural regions,Reasonable,0.29298,73,115,0.20943,0.37653
1994,Saxony-Anhalt,Rural regions,Slightly Expensive,0.16445,42,115,0.09641,0.23250
1994,Thuringa,Urban regions,Reasonable,0.39940,38,38,0.24158,0.55722
1994,Thuringa,Rural regions,Reasonable,0.21073,44,44,0.08883,0.33262
1995,Lower Saxony,Urban regions,Inexpensive,0.15040,45,122,0.08671,0.21410
1995,Lower Saxony,Urban regions,Reasonable,0.28385,77,122,0.20351,0.36419
1995,Lower Saxony,Rural regions,Inexpensive,0.13189,36,82,0.05820,0.20558
1995,Lower Saxony,Rural regions,Reasonable,0.15808,46,82,0.07863,0.23753
1995,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.08006,93,808,0.06134,0.09879
1995,North Rhine-Westphalia,Urban regions,Inexpensive,0.17859,237,808,0.15216,0.20501
1995,North Rhine-Westphalia,Urban regions,Reasonable,0.23106,323,808,0.20198,0.26014
1995,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.06788,121,808,0.05052,0.08523
1995,North Rhine-Westphalia,Urban regions,Too Expensive,0.01436,34,808,0.00615,0.02257
1995,Hesse,Urban regions,Inexpensive,0.20755,84,195,0.15048,0.26462
1995,Hesse,Urban regions,Reasonable,0.20791,111,195,0.15080,0.26502
1995,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.15429,43,99,0.08277,0.22580
1995,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.14774,56,99,0.07748,0.21799
1995,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.04366,41,426,0.02423,0.06309
1995,Baden-Wuerttemberg,Urban regions,Inexpensive,0.16429,136,426,0.12906,0.19952
1995,Baden-Wuerttemberg,Urban regions,Reasonable,0.18152,181,426,0.14487,0.21816
1995,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.06145,68,426,0.03862,0.08428
1995,Bavaria,Urban regions,Inexpensive,0.14903,69,243,0.10417,0.19390
1995,Bavaria,Urban regions,Reasonable,0.21612,111,243,0.16426,0.26798
1995,Bavaria,Urban regions,Slightly Expensive,0.15509,63,243,0.10948,0.20070
1995,Bavaria,Rural regions,Inexpensive,0.14019,66,172,0.08815,0.19223
1995,Bavaria,Rural regions,Reasonable,0.17493,74,172,0.11799,0.23188
1995,Bavaria,Rural regions,Slightly Expensive,0.05732,32,172,0.02248,0.09217
1995,Berlin,Urban regions,Inexpensive,0.21844,68,260,0.16812,0.26877
1995,Berlin,Urban regions,Reasonable,0.42406,131,260,0.36388,0.48425
1995,Berlin,Urban regions,Slightly Expensive,0.15231,61,260,0.10855,0.19607
1995,Brandenburg,Rural regions,Reasonable,0.27797,74,127,0.19975,0.35620
1995,Brandenburg,Rural regions,Slightly Expensive,0.18852,53,127,0.12023,0.25682
1995,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.34419,60,98,0.24964,0.43873
1995,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.23887,38,98,0.15401,0.32372
1995,Saxony,Urban regions,Inexpensive,0.19012,56,203,0.13601,0.24423
1995,Saxony,Urban regions,Reasonable,0.38968,112,203,0.32242,0.45693
1995,Saxony,Urban regions,Slightly Expensive,0.12264,35,203,0.07740,0.16787
1995,Saxony,Rural regions,Inexpensive,0.12622,31,117,0.06579,0.18666
1995,Saxony,Rural regions,Reasonable,0.34397,86,117,0.25752,0.43042
1995,Saxony-Anhalt,Urban regions,Reasonable,0.54534,36,36,0.38037,0.71031
1995,Saxony-Anhalt,Rural regions,Reasonable,0.26171,64,108,0.17842,0.34499
1995,Saxony-Anhalt,Rural regions,Slightly Expensive,0.15236,44,108,0.08426,0.22045
1995,Thuringa,Urban regions,Reasonable,0.43746,39,39,0.27974,0.59519
1995,Thuringa,Rural regions,Reasonable,0.27791,56,56,0.15951,0.39630
1996,Lower Saxony,Urban regions,Inexpensive,0.17633,55,157,0.11652,0.23613
1996,Lower Saxony,Urban regions,Reasonable,0.26678,71,157,0.19738,0.33619
1996,Lower Saxony,Urban regions,Slightly Expensive,0.11396,31,157,0.06409,0.16382
1996,Lower Saxony,Rural regions,Inexpensive,0.17049,46,90,0.09236,0.24862
1996,Lower Saxony,Rural regions,Reasonable,0.15688,44,90,0.08132,0.23244
1996,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.07413,84,793,0.05589,0.09238
1996,North Rhine-Westphalia,Urban regions,Inexpensive,0.18922,240,793,0.16194,0.21650
1996,North Rhine-Westphalia,Urban regions,Reasonable,0.23697,329,793,0.20736,0.26659
1996,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.07606,140,793,0.05760,0.09452
1996,Hesse,Urban regions,Very Inexpensive,0.11842,38,238,0.07728,0.15955
1996,Hesse,Urban regions,Inexpensive,0.15784,67,238,0.11142,0.20426
1996,Hesse,Urban regions,Reasonable,0.20009,98,238,0.14915,0.25102
1996,Hesse,Urban regions,Slightly Expensive,0.04837,35,238,0.02106,0.07569
1996,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.14011,41,84,0.06543,0.21478
1996,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.13055,43,84,0.05807,0.20304
1996,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.03773,35,412,0.01931,0.05615
1996,Baden-Wuerttemberg,Urban regions,Inexpensive,0.14898,115,412,0.11456,0.18341
1996,Baden-Wuerttemberg,Urban regions,Reasonable,0.17477,175,412,0.13806,0.21149
1996,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.07622,87,412,0.05057,0.10188
1996,Bavaria,Urban regions,Inexpensive,0.15617,72,235,0.10966,0.20268
1996,Bavaria,Urban regions,Reasonable,0.22826,110,235,0.17449,0.28204
1996,Bavaria,Urban regions,Slightly Expensive,0.13504,53,235,0.09125,0.17883
1996,Bavaria,Rural regions,Inexpensive,0.11906,59,173,0.07066,0.16746
1996,Bavaria,Rural regions,Reasonable,0.19211,83,173,0.13323,0.25098
1996,Bavaria,Rural regions,Slightly Expensive,0.06262,31,173,0.02641,0.09883
1996,Berlin,Urban regions,Inexpensive,0.24102,66,252,0.18810,0.29393
1996,Berlin,Urban regions,Reasonable,0.37527,125,252,0.31537,0.43518
1996,Berlin,Urban regions,Slightly Expensive,0.19133,61,252,0.14267,0.24000
1996,Brandenburg,Rural regions,Reasonable,0.29909,81,124,0.21817,0.38000
1996,Brandenburg,Rural regions,Slightly Expensive,0.13994,43,124,0.07863,0.20125
1996,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.34925,56,88,0.24908,0.44943
1996,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.18235,32,88,0.10121,0.26349
1996,Saxony,Urban regions,Inexpensive,0.17855,49,207,0.12625,0.23085
1996,Saxony,Urban regions,Reasonable,0.38883,111,207,0.32226,0.45540
1996,Saxony,Urban regions,Slightly Expensive,0.15842,47,207,0.10855,0.20828
1996,Saxony,Rural regions,Reasonable,0.32631,76,107,0.23705,0.41557
1996,Saxony,Rural regions,Slightly Expensive,0.11578,31,107,0.05487,0.17669
1996,Saxony-Anhalt,Urban regions,Reasonable,0.53381,35,35,0.36613,0.70149
1996,Saxony-Anhalt,Rural regions,Reasonable,0.29663,69,69,0.18806,0.40519
1996,Thuringa,Urban regions,Reasonable,0.39793,32,32,0.22563,0.57024
1996,Thuringa,Rural regions,Reasonable,0.25350,49,82,0.15876,0.34824
1996,Thuringa,Rural regions,Slightly Expensive,0.15885,33,82,0.07924,0.23846
1997,Hamburg,Urban regions,Reasonable,0.37880,32,32,0.20804,0.54957
1997,Lower Saxony,Urban regions,Inexpensive,0.13867,37,149,0.08299,0.19435
1997,Lower Saxony,Urban regions,Reasonable,0.29517,78,149,0.22169,0.36866
1997,Lower Saxony,Urban regions,Slightly Expensive,0.12925,34,149,0.07520,0.18330
1997,Lower Saxony,Rural regions,Reasonable,0.17129,52,52,0.06788,0.27469
1997,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.06722,71,781,0.04964,0.08479
1997,North Rhine-Westphalia,Urban regions,Inexpensive,0.15117,201,781,0.12604,0.17631
1997,North Rhine-Westphalia,Urban regions,Reasonable,0.25548,338,781,0.22487,0.28608
1997,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09318,140,781,0.07278,0.11358
1997,North Rhine-Westphalia,Urban regions,Too Expensive,0.01566,31,781,0.00695,0.02437
1997,Hesse,Urban regions,Inexpensive,0.15472,53,185,0.10246,0.20697
1997,Hesse,Urban regions,Reasonable,0.20160,89,185,0.14363,0.25957
1997,Hesse,Urban regions,Slightly Expensive,0.08392,43,185,0.04386,0.12398
1997,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.13762,44,104,0.07109,0.20416
1997,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.17023,60,104,0.09765,0.24281
1997,Baden-Wuerttemberg,Urban regions,Inexpensive,0.11842,107,387,0.08619,0.15066
1997,Baden-Wuerttemberg,Urban regions,Reasonable,0.21336,197,387,0.17249,0.25423
1997,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.08473,83,387,0.05695,0.11251
1997,Bavaria,Urban regions,Very Inexpensive,0.06669,31,236,0.03479,0.09859
1997,Bavaria,Urban regions,Inexpensive,0.14107,68,236,0.09656,0.18557
1997,Bavaria,Urban regions,Reasonable,0.21120,103,236,0.15902,0.26339
1997,Bavaria,Urban regions,Slightly Expensive,0.09720,34,236,0.05933,0.13508
1997,Bavaria,Rural regions,Inexpensive,0.10165,46,136,0.05067,0.15263
1997,Bavaria,Rural regions,Reasonable,0.18826,90,136,0.12232,0.25421
1997,Berlin,Urban regions,Inexpensive,0.20797,60,235,0.15597,0.25998
1997,Berlin,Urban regions,Reasonable,0.41812,118,235,0.35492,0.48132
1997,Berlin,Urban regions,Slightly Expensive,0.14924,57,235,0.10359,0.19490
1997,Brandenburg,Rural regions,Reasonable,0.29054,83,130,0.21219,0.36888
1997,Brandenburg,Rural regions,Slightly Expensive,0.16486,47,130,0.10083,0.22890
1997,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.33109,52,52,0.20193,0.46025
1997,Saxony,Urban regions,Inexpensive,0.18921,50,199,0.13465,0.24376
1997,Saxony,Urban regions,Reasonable,0.36651,102,199,0.29939,0.43363
1997,Saxony,Urban regions,Slightly Expensive,0.16138,47,199,0.11013,0.21262
1997,Saxony,Rural regions,Inexpensive,0.14705,35,99,0.07693,0.21717
1997,Saxony,Rural regions,Reasonable,0.27303,64,99,0.18482,0.36123
1997,Saxony-Anhalt,Urban regions,Reasonable,0.53567,36,36,0.37044,0.70090
1997,Saxony-Anhalt,Rural regions,Reasonable,0.25092,58,58,0.13837,0.36347
1997,Thuringa,Urban regions,Reasonable,0.35581,32,32,0.18728,0.52435
1997,Thuringa,Rural regions,Reasonable,0.27507,50,50,0.15004,0.40011
1998,Hamburg,Urban regions,Reasonable,0.40048,37,37,0.24041,0.56054
1998,Lower Saxony,Urban regions,Inexpensive,0.10983,35,171,0.06282,0.15683
1998,Lower Saxony,Urban regions,Reasonable,0.28596,85,171,0.21804,0.35389
1998,Lower Saxony,Urban regions,Slightly Expensive,0.17132,51,171,0.11468,0.22796
1998,Lower Saxony,Rural regions,Inexpensive,0.13011,42,89,0.05982,0.20041
1998,Lower Saxony,Rural regions,Reasonable,0.14254,47,89,0.06950,0.21559
1998,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.06625,86,909,0.05007,0.08243
1998,North Rhine-Westphalia,Urban regions,Inexpensive,0.15451,233,909,0.13100,0.17802
1998,North Rhine-Westphalia,Urban regions,Reasonable,0.25053,387,909,0.22234,0.27871
1998,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09962,162,909,0.08014,0.11910
1998,North Rhine-Westphalia,Urban regions,Too Expensive,0.01885,41,909,0.01000,0.02770
1998,Hesse,Urban regions,Inexpensive,0.15288,64,216,0.10478,0.20099
1998,Hesse,Urban regions,Reasonable,0.22659,103,216,0.17063,0.28255
1998,Hesse,Urban regions,Slightly Expensive,0.08096,49,216,0.04450,0.11742
1998,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.12033,45,144,0.06701,0.17366
1998,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.13944,50,144,0.08267,0.19622
1998,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.16282,49,144,0.10231,0.22334
1998,Baden-Wuerttemberg,Urban regions,Inexpensive,0.15492,128,410,0.11985,0.18999
1998,Baden-Wuerttemberg,Urban regions,Reasonable,0.18029,191,410,0.14303,0.21755
1998,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.08929,91,410,0.06166,0.11693
1998,Bavaria,Urban regions,Inexpensive,0.11837,67,243,0.07767,0.15907
1998,Bavaria,Urban regions,Reasonable,0.24946,131,243,0.19495,0.30398
1998,Bavaria,Urban regions,Slightly Expensive,0.09562,45,243,0.05857,0.13267
1998,Bavaria,Rural regions,Inexpensive,0.11014,54,151,0.06004,0.16025
1998,Bavaria,Rural regions,Reasonable,0.18074,97,151,0.11916,0.24232
1998,Berlin,Urban regions,Inexpensive,0.23635,72,263,0.18491,0.28779
1998,Berlin,Urban regions,Reasonable,0.40421,125,263,0.34478,0.46363
1998,Berlin,Urban regions,Slightly Expensive,0.18374,66,263,0.13685,0.23064
1998,Brandenburg,Rural regions,Reasonable,0.27319,83,131,0.19659,0.34979
1998,Brandenburg,Rural regions,Slightly Expensive,0.15983,48,131,0.09684,0.22283
1998,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.30656,56,56,0.18471,0.42841
1998,Saxony,Urban regions,Inexpensive,0.19127,53,206,0.13743,0.24511
1998,Saxony,Urban regions,Reasonable,0.36229,103,206,0.29649,0.42809
1998,Saxony,Urban regions,Slightly Expensive,0.15497,50,206,0.10544,0.20451
1998,Saxony,Rural regions,Inexpensive,0.13459,40,141,0.07805,0.19112
1998,Saxony,Rural regions,Reasonable,0.24854,67,141,0.17695,0.32013
1998,Saxony,Rural regions,Slightly Expensive,0.11875,34,141,0.06517,0.17234
1998,Saxony-Anhalt,Rural regions,Inexpensive,0.12029,34,131,0.06437,0.17621
1998,Saxony-Anhalt,Rural regions,Reasonable,0.23259,63,131,0.15996,0.30522
1998,Saxony-Anhalt,Rural regions,Slightly Expensive,0.15687,34,131,0.09435,0.21939
1998,Thuringa,Rural regions,Reasonable,0.21955,46,46,0.09860,0.34050
1999,Lower Saxony,Urban regions,Reasonable,0.31173,93,135,0.23330,0.39016
1999,Lower Saxony,Urban regions,Slightly Expensive,0.14668,42,135,0.08678,0.20659
1999,Lower Saxony,Rural regions,Reasonable,0.11343,36,36,0.00837,0.21849
1999,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.06029,74,865,0.04442,0.07616
1999,North Rhine-Westphalia,Urban regions,Inexpensive,0.15299,221,865,0.12899,0.17700
1999,North Rhine-Westphalia,Urban regions,Reasonable,0.27198,391,865,0.24231,0.30165
1999,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09812,148,865,0.07828,0.11795
1999,North Rhine-Westphalia,Urban regions,Too Expensive,0.01620,31,865,0.00778,0.02462
1999,Hesse,Urban regions,Inexpensive,0.11528,55,192,0.06999,0.16058
1999,Hesse,Urban regions,Reasonable,0.21910,97,192,0.16044,0.27776
1999,Hesse,Urban regions,Slightly Expensive,0.07686,40,192,0.03909,0.11464
1999,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.11827,46,125,0.06143,0.17511
1999,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.14831,43,125,0.08576,0.21087
1999,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.11996,36,125,0.06277,0.17715
1999,Baden-Wuerttemberg,Urban regions,Inexpensive,0.13065,108,403,0.09770,0.16359
1999,Baden-Wuerttemberg,Urban regions,Reasonable,0.20637,209,403,0.16680,0.24593
1999,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.09572,86,403,0.06696,0.12449
1999,Bavaria,Urban regions,Inexpensive,0.10717,61,236,0.06762,0.14672
1999,Bavaria,Urban regions,Reasonable,0.24098,122,236,0.18629,0.29566
1999,Bavaria,Urban regions,Slightly Expensive,0.11323,53,236,0.07272,0.15375
1999,Bavaria,Rural regions,Inexpensive,0.09073,47,162,0.04636,0.13510
1999,Bavaria,Rural regions,Reasonable,0.17862,81,162,0.11945,0.23778
1999,Bavaria,Rural regions,Slightly Expensive,0.05391,34,162,0.01902,0.08879
1999,Berlin,Urban regions,Inexpensive,0.21025,64,256,0.16024,0.26027
1999,Berlin,Urban regions,Reasonable,0.42377,127,256,0.36312,0.48442
1999,Berlin,Urban regions,Slightly Expensive,0.20168,65,256,0.15243,0.25093
1999,Brandenburg,Rural regions,Inexpensive,0.15666,41,144,0.09709,0.21624
1999,Brandenburg,Rural regions,Reasonable,0.23968,69,144,0.16971,0.30965
1999,Brandenburg,Rural regions,Slightly Expensive,0.12050,34,144,0.06714,0.17386
1999,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.26499,48,48,0.13881,0.39116
1999,Saxony,Urban regions,Inexpensive,0.19592,55,189,0.13918,0.25265
1999,Saxony,Urban regions,Reasonable,0.32992,94,189,0.26270,0.39713
1999,Saxony,Urban regions,Slightly Expensive,0.14039,40,189,0.09073,0.19005
1999,Saxony,Rural regions,Inexpensive,0.09663,31,143,0.04803,0.14523
1999,Saxony,Rural regions,Reasonable,0.25627,72,143,0.18446,0.32808
1999,Saxony,Rural regions,Slightly Expensive,0.15997,40,143,0.09968,0.22026
1999,Saxony-Anhalt,Rural regions,Inexpensive,0.12577,35,136,0.06983,0.18170
1999,Saxony-Anhalt,Rural regions,Reasonable,0.25856,69,136,0.18470,0.33241
1999,Saxony-Anhalt,Rural regions,Slightly Expensive,0.16186,32,136,0.09973,0.22399
1999,Thuringa,Rural regions,Reasonable,0.23664,45,45,0.11106,0.36223
2000,Schleswig-Holstein,Urban regions,Reasonable,0.24990,39,39,0.11224,0.38757
2000,Schleswig-Holstein,Rural regions,Reasonable,0.13141,32,32,0.01248,0.25034
2000,Hamburg,Urban regions,Inexpensive,0.19829,35,111,0.12378,0.27280
2000,Hamburg,Urban regions,Reasonable,0.39934,76,111,0.30781,0.49086
2000,Lower Saxony,Urban regions,Inexpensive,0.14296,70,255,0.09991,0.18600
2000,Lower Saxony,Urban regions,Reasonable,0.26688,133,255,0.21248,0.32128
2000,Lower Saxony,Urban regions,Slightly Expensive,0.09999,52,255,0.06310,0.13689
2000,Lower Saxony,Rural regions,Inexpensive,0.11050,55,161,0.06192,0.15907
2000,Lower Saxony,Rural regions,Reasonable,0.13278,73,161,0.08020,0.18536
2000,Lower Saxony,Rural regions,Slightly Expensive,0.07118,33,161,0.03134,0.11102
2000,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.05095,123,1500,0.03982,0.06208
2000,North Rhine-Westphalia,Urban regions,Inexpensive,0.15473,393,1500,0.13642,0.17303
2000,North Rhine-Westphalia,Urban regions,Reasonable,0.26347,684,1500,0.24117,0.28578
2000,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09814,253,1500,0.08308,0.11320
2000,North Rhine-Westphalia,Urban regions,Too Expensive,0.01766,47,1500,0.01099,0.02433
2000,Hesse,Urban regions,Very Inexpensive,0.05696,33,376,0.03350,0.08042
2000,Hesse,Urban regions,Inexpensive,0.15931,108,376,0.12227,0.19635
2000,Hesse,Urban regions,Reasonable,0.19882,152,376,0.15842,0.23921
2000,Hesse,Urban regions,Slightly Expensive,0.10198,83,376,0.07135,0.13261
2000,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.11901,71,211,0.07522,0.16281
2000,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.19305,102,211,0.13967,0.24644
2000,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.06352,38,211,0.03054,0.09651
2000,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.03781,43,645,0.02308,0.05254
2000,Baden-Wuerttemberg,Urban regions,Inexpensive,0.12195,173,645,0.09668,0.14722
2000,Baden-Wuerttemberg,Urban regions,Reasonable,0.22208,316,645,0.18997,0.25418
2000,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.07482,113,645,0.05450,0.09514
2000,Baden-Wuerttemberg,Rural regions,Reasonable,0.28716,37,37,0.13936,0.43495
2000,Bavaria,Urban regions,Very Inexpensive,0.03290,31,440,0.01622,0.04959
2000,Bavaria,Urban regions,Inexpensive,0.11425,95,440,0.08449,0.14400
2000,Bavaria,Urban regions,Reasonable,0.26660,229,440,0.22523,0.30796
2000,Bavaria,Urban regions,Slightly Expensive,0.10291,85,440,0.07449,0.13133
2000,Bavaria,Rural regions,Very Inexpensive,0.04980,42,336,0.02651,0.07310
2000,Bavaria,Rural regions,Inexpensive,0.11642,97,336,0.08207,0.15076
2000,Bavaria,Rural regions,Reasonable,0.18016,145,336,0.13900,0.22131
2000,Bavaria,Rural regions,Slightly Expensive,0.05251,52,336,0.02862,0.07640
2000,Berlin,Urban regions,Inexpensive,0.20539,109,407,0.16609,0.24469
2000,Berlin,Urban regions,Reasonable,0.40645,203,407,0.35867,0.45422
2000,Berlin,Urban regions,Slightly Expensive,0.19416,95,407,0.15568,0.23264
2000,Brandenburg,Rural regions,Inexpensive,0.15785,65,236,0.11123,0.20447
2000,Brandenburg,Rural regions,Reasonable,0.25515,116,236,0.19941,0.31089
2000,Brandenburg,Rural regions,Slightly Expensive,0.10983,55,236,0.06985,0.14981
2000,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.14367,39,150,0.08735,0.19999
2000,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.27653,68,150,0.20471,0.34835
2000,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.17195,43,150,0.11136,0.23254
2000,Saxony,Urban regions,Inexpensive,0.22044,94,277,0.17153,0.26935
2000,Saxony,Urban regions,Reasonable,0.29723,118,277,0.24331,0.35116
2000,Saxony,Urban regions,Slightly Expensive,0.14558,65,277,0.10397,0.18719
2000,Saxony,Rural regions,Inexpensive,0.11023,54,218,0.06856,0.15190
2000,Saxony,Rural regions,Reasonable,0.23750,107,218,0.18088,0.29412
2000,Saxony,Rural regions,Slightly Expensive,0.13084,57,218,0.08597,0.17571
2000,Saxony-Anhalt,Urban regions,Reasonable,0.33669,35,35,0.17784,0.49554
2000,Saxony-Anhalt,Rural regions,Inexpensive,0.13328,51,164,0.08110,0.18546
2000,Saxony-Anhalt,Rural regions,Reasonable,0.19844,74,164,0.13721,0.25967
2000,Saxony-Anhalt,Rural regions,Slightly Expensive,0.10729,39,164,0.05978,0.15480
2000,Thuringa,Urban regions,Reasonable,0.31274,44,44,0.17417,0.45131
2000,Thuringa,Rural regions,Inexpensive,0.11450,38,136,0.06078,0.16821
2000,Thuringa,Rural regions,Reasonable,0.17625,57,136,0.11197,0.24052
2000,Thuringa,Rural regions,Slightly Expensive,0.11116,41,136,0.05814,0.16419
2001,Schleswig-Holstein,Urban regions,Reasonable,0.30307,43,43,0.16408,0.44207
2001,Hamburg,Urban regions,Inexpensive,0.27191,45,105,0.18639,0.35743
2001,Hamburg,Urban regions,Reasonable,0.34546,60,105,0.25406,0.43685
