year,hhtyp,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Couple with children,Urban regions,Inexpensive,0.23782,228,955,0.21080,0.26484
1997,Couple with children,Urban regions,Reasonable,0.41296,407,955,0.38171,0.44420
1997,Couple with children,Urban regions,Slightly Expensive,0.20134,194,955,0.17589,0.22679
1997,Couple with children,Urban regions,Too Expensive,0.03358,47,955,0.02215,0.04501
1997,Couple with children,Rural regions,Very Inexpensive,0.13464,40,364,0.09952,0.16975
1997,Couple with children,Rural regions,Inexpensive,0.23469,83,364,0.19109,0.27829
1997,Couple with children,Rural regions,Reasonable,0.42664,169,364,0.37576,0.47752
1997,Couple with children,Rural regions,Slightly Expensive,0.16135,72,364,0.12350,0.19919
1998,Single-person household,Urban regions,Very Inexpensive,0.07560,63,886,0.05818,0.09302
1998,Single-person household,Urban regions,Inexpensive,0.26077,234,886,0.23185,0.28970
1998,Single-person household,Urban regions,Reasonable,0.43228,387,886,0.39964,0.46492
1998,Single-person household,Urban regions,Slightly Expensive,0.21080,202,886,0.18392,0.23767
1998,Single-person household,Rural regions,Inexpensive,0.25710,89,287,0.20645,0.30775
1998,Single-person household,Rural regions,Reasonable,0.48129,147,287,0.42338,0.53920
1998,Single-person household,Rural regions,Slightly Expensive,0.15064,51,287,0.10918,0.19209
1998,Couple without children,Urban regions,Very Inexpensive,0.10946,89,844,0.08839,0.13054
1998,Couple without children,Urban regions,Inexpensive,0.26412,232,844,0.23436,0.29389
1998,Couple without children,Urban regions,Reasonable,0.42803,361,844,0.39463,0.46143
1998,Couple without children,Urban regions,Slightly Expensive,0.17921,162,844,0.15332,0.20510
1998,Couple without children,Rural regions,Inexpensive,0.23193,74,303,0.18432,0.27953
1998,Couple without children,Rural regions,Reasonable,0.46324,165,303,0.40700,0.51948
1998,Couple without children,Rural regions,Slightly Expensive,0.20266,64,303,0.15732,0.24800
1998,Single parent,Urban regions,Inexpensive,0.23529,49,197,0.17591,0.29468
1998,Single parent,Urban regions,Reasonable,0.40889,99,197,0.34006,0.47772
1998,Single parent,Urban regions,Slightly Expensive,0.21133,49,197,0.15417,0.26848
1998,Single parent,Rural regions,Reasonable,0.32703,32,63,0.21025,0.44381
1998,Single parent,Rural regions,Slightly Expensive,0.33282,31,63,0.21552,0.45012
1998,Couple with children,Urban regions,Very Inexpensive,0.08201,75,987,0.06488,0.09914
1998,Couple with children,Urban regions,Inexpensive,0.29012,250,987,0.26179,0.31845
1998,Couple with children,Urban regions,Reasonable,0.39574,420,987,0.36522,0.42627
1998,Couple with children,Urban regions,Slightly Expensive,0.19705,202,987,0.17222,0.22188
1998,Couple with children,Urban regions,Too Expensive,0.03507,40,987,0.02359,0.04656
1998,Couple with children,Rural regions,Very Inexpensive,0.10339,34,362,0.07198,0.13480
1998,Couple with children,Rural regions,Inexpensive,0.20964,82,362,0.16765,0.25163
1998,Couple with children,Rural regions,Reasonable,0.45277,170,362,0.40142,0.50412
1998,Couple with children,Rural regions,Slightly Expensive,0.19496,76,362,0.15409,0.23583
1998,Other Combinations,Urban regions,Reasonable,0.59506,31,31,0.41941,0.77072
1999,Single-person household,Urban regions,Very Inexpensive,0.09196,73,854,0.07257,0.11136
1999,Single-person household,Urban regions,Inexpensive,0.24347,217,854,0.21467,0.27227
1999,Single-person household,Urban regions,Reasonable,0.45050,386,854,0.41711,0.48389
1999,Single-person household,Urban regions,Slightly Expensive,0.19761,178,854,0.17089,0.22433
1999,Single-person household,Rural regions,Inexpensive,0.22963,73,274,0.17974,0.27952
1999,Single-person household,Rural regions,Reasonable,0.47110,141,274,0.41189,0.53031
1999,Single-person household,Rural regions,Slightly Expensive,0.20518,60,274,0.15727,0.25308
1999,Couple without children,Urban regions,Very Inexpensive,0.09486,70,822,0.07481,0.11490
1999,Couple without children,Urban regions,Inexpensive,0.26448,231,822,0.23431,0.29465
1999,Couple without children,Urban regions,Reasonable,0.44854,374,822,0.41452,0.48256
1999,Couple without children,Urban regions,Slightly Expensive,0.17441,147,822,0.14846,0.20037
1999,Couple without children,Rural regions,Inexpensive,0.23196,83,317,0.18542,0.27850
1999,Couple without children,Rural regions,Reasonable,0.46462,162,317,0.40963,0.51961
1999,Couple without children,Rural regions,Slightly Expensive,0.20779,72,317,0.16306,0.25253
1999,Single parent,Urban regions,Inexpensive,0.18175,35,189,0.12662,0.23687
1999,Single parent,Urban regions,Reasonable,0.43794,99,189,0.36702,0.50886
1999,Single parent,Urban regions,Slightly Expensive,0.23723,55,189,0.17642,0.29804
1999,Single parent,Rural regions,Reasonable,0.29923,32,67,0.18875,0.40971
1999,Single parent,Rural regions,Slightly Expensive,0.35271,35,67,0.23744,0.46799
1999,Couple with children,Urban regions,Very Inexpensive,0.09969,78,906,0.08018,0.11921
1999,Couple with children,Urban regions,Inexpensive,0.26900,231,906,0.24011,0.29790
1999,Couple with children,Urban regions,Reasonable,0.40707,412,906,0.37506,0.43908
1999,Couple with children,Urban regions,Slightly Expensive,0.19874,185,906,0.17274,0.22473
1999,Couple with children,Rural regions,Inexpensive,0.21192,80,317,0.16686,0.25698
1999,Couple with children,Rural regions,Reasonable,0.40317,153,317,0.34909,0.45726
1999,Couple with children,Rural regions,Slightly Expensive,0.26889,84,317,0.22001,0.31778
2000,Single-person household,Urban regions,Very Inexpensive,0.08284,131,1613,0.06939,0.09630
2000,Single-person household,Urban regions,Inexpensive,0.25251,401,1613,0.23130,0.27372
2000,Single-person household,Urban regions,Reasonable,0.46496,750,1613,0.44061,0.48930
2000,Single-person household,Urban regions,Slightly Expensive,0.17504,287,1613,0.15649,0.19359
2000,Single-person household,Urban regions,Too Expensive,0.02465,44,1613,0.01708,0.03222
2000,Single-person household,Rural regions,Very Inexpensive,0.10646,67,589,0.08153,0.13139
2000,Single-person household,Rural regions,Inexpensive,0.27070,162,589,0.23478,0.30661
2000,Single-person household,Rural regions,Reasonable,0.44991,262,589,0.40970,0.49012
2000,Single-person household,Rural regions,Slightly Expensive,0.15481,98,589,0.12557,0.18405
2000,Couple without children,Urban regions,Very Inexpensive,0.06843,89,1324,0.05482,0.08204
2000,Couple without children,Urban regions,Inexpensive,0.29203,391,1324,0.26752,0.31653
2000,Couple without children,Urban regions,Reasonable,0.44096,598,1324,0.41420,0.46771
2000,Couple without children,Urban regions,Slightly Expensive,0.17037,215,1324,0.15011,0.19063
2000,Couple without children,Urban regions,Too Expensive,0.02822,31,1324,0.01929,0.03714
2000,Couple without children,Rural regions,Very Inexpensive,0.08051,43,513,0.05694,0.10408
2000,Couple without children,Rural regions,Inexpensive,0.24014,136,513,0.20314,0.27715
2000,Couple without children,Rural regions,Reasonable,0.43568,225,513,0.39273,0.47863
2000,Couple without children,Rural regions,Slightly Expensive,0.22237,109,513,0.18635,0.25839
2000,Single parent,Urban regions,Inexpensive,0.19070,68,335,0.14857,0.23283
2000,Single parent,Urban regions,Reasonable,0.44639,172,335,0.39307,0.49970
2000,Single parent,Urban regions,Slightly Expensive,0.25468,95,335,0.20795,0.30140
2000,Single parent,Rural regions,Inexpensive,0.28129,43,144,0.20759,0.35499
2000,Single parent,Rural regions,Reasonable,0.40291,64,144,0.32251,0.48330
2000,Single parent,Rural regions,Slightly Expensive,0.22399,37,144,0.15566,0.29233
2000,Couple with children,Urban regions,Very Inexpensive,0.07602,96,1434,0.06230,0.08974
2000,Couple with children,Urban regions,Inexpensive,0.25943,372,1434,0.23673,0.28212
2000,Couple with children,Urban regions,Reasonable,0.42261,610,1434,0.39703,0.44818
2000,Couple with children,Urban regions,Slightly Expensive,0.19979,299,1434,0.17909,0.22050
2000,Couple with children,Urban regions,Too Expensive,0.04215,57,1434,0.03175,0.05256
2000,Couple with children,Rural regions,Very Inexpensive,0.10612,51,515,0.07949,0.13274
2000,Couple with children,Rural regions,Inexpensive,0.24912,127,515,0.21173,0.28651
2000,Couple with children,Rural regions,Reasonable,0.42176,223,515,0.37907,0.46445
2000,Couple with children,Rural regions,Slightly Expensive,0.20028,114,515,0.16568,0.23487
2001,Single-person household,Urban regions,Very Inexpensive,0.07774,106,1426,0.06383,0.09164
2001,Single-person household,Urban regions,Inexpensive,0.25917,372,1426,0.23642,0.28192
2001,Single-person household,Urban regions,Reasonable,0.47045,689,1426,0.44453,0.49636
2001,Single-person household,Urban regions,Slightly Expensive,0.17378,259,1426,0.15411,0.19346
2001,Single-person household,Rural regions,Very Inexpensive,0.09667,50,506,0.07089,0.12244
2001,Single-person household,Rural regions,Inexpensive,0.29412,147,506,0.25438,0.33386
2001,Single-person household,Rural regions,Reasonable,0.44526,229,506,0.40191,0.48860
2001,Single-person household,Rural regions,Slightly Expensive,0.15048,80,506,0.11930,0.18167
2001,Couple without children,Urban regions,Very Inexpensive,0.07391,92,1204,0.05913,0.08870
2001,Couple without children,Urban regions,Inexpensive,0.25610,331,1204,0.23143,0.28076
2001,Couple without children,Urban regions,Reasonable,0.47504,575,1204,0.44682,0.50326
2001,Couple without children,Urban regions,Slightly Expensive,0.17689,206,1204,0.15533,0.19846
2001,Couple without children,Rural regions,Very Inexpensive,0.07720,44,470,0.05305,0.10136
2001,Couple without children,Rural regions,Inexpensive,0.26847,129,470,0.22836,0.30858
2001,Couple without children,Rural regions,Reasonable,0.43419,208,470,0.38933,0.47905
2001,Couple without children,Rural regions,Slightly Expensive,0.21117,89,470,0.17423,0.24811
2001,Single parent,Urban regions,Inexpensive,0.22694,77,322,0.18112,0.27276
2001,Single parent,Urban regions,Reasonable,0.42924,155,322,0.37509,0.48338
2001,Single parent,Urban regions,Slightly Expensive,0.26171,90,322,0.21363,0.30980
2001,Single parent,Rural regions,Reasonable,0.52632,69,69,0.40764,0.64500
2001,Couple with children,Urban regions,Very Inexpensive,0.07844,97,1290,0.06376,0.09312
2001,Couple with children,Urban regions,Inexpensive,0.25195,320,1290,0.22825,0.27565
2001,Couple with children,Urban regions,Reasonable,0.44727,591,1290,0.42013,0.47442
2001,Couple with children,Urban regions,Slightly Expensive,0.19121,242,1290,0.16975,0.21268
2001,Couple with children,Urban regions,Too Expensive,0.03112,40,1290,0.02164,0.04060
2001,Couple with children,Rural regions,Very Inexpensive,0.07948,34,448,0.05441,0.10456
2001,Couple with children,Rural regions,Inexpensive,0.19976,99,448,0.16270,0.23683
2001,Couple with children,Rural regions,Reasonable,0.51068,224,448,0.46434,0.55702
2001,Couple with children,Rural regions,Slightly Expensive,0.17495,91,448,0.13973,0.21017
2002,Single-person household,Urban regions,Very Inexpensive,0.08737,121,1449,0.07282,0.10191
2002,Single-person household,Urban regions,Inexpensive,0.25279,376,1449,0.23040,0.27518
2002,Single-person household,Urban regions,Reasonable,0.46067,662,1449,0.43500,0.48635
2002,Single-person household,Urban regions,Slightly Expensive,0.16500,244,1449,0.14588,0.18412
2002,Single-person household,Urban regions,Too Expensive,0.03417,46,1449,0.02481,0.04353
2002,Single-person household,Rural regions,Very Inexpensive,0.07334,39,525,0.05102,0.09566
2002,Single-person household,Rural regions,Inexpensive,0.27480,147,525,0.23658,0.31303
2002,Single-person household,Rural regions,Reasonable,0.47045,244,525,0.42771,0.51319
2002,Single-person household,Rural regions,Slightly Expensive,0.16406,95,525,0.13236,0.19577
2002,Couple without children,Urban regions,Very Inexpensive,0.07224,101,1208,0.05763,0.08684
2002,Couple without children,Urban regions,Inexpensive,0.27493,340,1208,0.24974,0.30012
2002,Couple without children,Urban regions,Reasonable,0.44975,555,1208,0.42169,0.47782
2002,Couple without children,Urban regions,Slightly Expensive,0.18390,212,1208,0.16205,0.20576
2002,Couple without children,Rural regions,Inexpensive,0.26584,144,452,0.22507,0.30661
2002,Couple without children,Rural regions,Reasonable,0.45935,220,452,0.41336,0.50534
2002,Couple without children,Rural regions,Slightly Expensive,0.20045,88,452,0.16350,0.23739
2002,Single parent,Urban regions,Inexpensive,0.17938,61,301,0.13596,0.22279
2002,Single parent,Urban regions,Reasonable,0.44121,159,301,0.38502,0.49739
2002,Single parent,Urban regions,Slightly Expensive,0.24866,81,301,0.19975,0.29758
2002,Single parent,Rural regions,Reasonable,0.39605,62,100,0.29971,0.49239
2002,Single parent,Rural regions,Slightly Expensive,0.28916,38,100,0.19985,0.37847
2002,Couple with children,Urban regions,Very Inexpensive,0.06788,86,1235,0.05385,0.08192
2002,Couple with children,Urban regions,Inexpensive,0.23912,292,1235,0.21532,0.26292
2002,Couple with children,Urban regions,Reasonable,0.47009,591,1235,0.44224,0.49794
2002,Couple with children,Urban regions,Slightly Expensive,0.18975,231,1235,0.16787,0.21162
2002,Couple with children,Urban regions,Too Expensive,0.03316,35,1235,0.02317,0.04315
2002,Couple with children,Rural regions,Very Inexpensive,0.08405,32,407,0.05706,0.11104
2002,Couple with children,Rural regions,Inexpensive,0.21238,94,407,0.17260,0.25216
2002,Couple with children,Rural regions,Reasonable,0.47169,193,407,0.42314,0.52025
2002,Couple with children,Rural regions,Slightly Expensive,0.19144,88,407,0.15317,0.22971
2005,Single-person household,Urban regions,Very Inexpensive,0.05311,85,1385,0.04129,0.06492
2005,Single-person household,Urban regions,Inexpensive,0.24877,341,1385,0.22599,0.27154
2005,Single-person household,Urban regions,Reasonable,0.49402,675,1385,0.46768,0.52037
2005,Single-person household,Urban regions,Slightly Expensive,0.17564,243,1385,0.15559,0.19569
2005,Single-person household,Urban regions,Too Expensive,0.02846,41,1385,0.01970,0.03722
2005,Single-person household,Rural regions,Very Inexpensive,0.06772,37,506,0.04580,0.08963
2005,Single-person household,Rural regions,Inexpensive,0.28228,145,506,0.24303,0.32154
2005,Single-person household,Rural regions,Reasonable,0.45385,232,506,0.41042,0.49727
2005,Single-person household,Rural regions,Slightly Expensive,0.16584,92,506,0.13340,0.19828
2005,Couple without children,Urban regions,Very Inexpensive,0.07176,78,1157,0.05688,0.08664
2005,Couple without children,Urban regions,Inexpensive,0.24606,283,1157,0.22123,0.27089
2005,Couple without children,Urban regions,Reasonable,0.49440,587,1157,0.46558,0.52322
2005,Couple without children,Urban regions,Slightly Expensive,0.16881,209,1157,0.14722,0.19040
2005,Couple without children,Rural regions,Very Inexpensive,0.09349,44,423,0.06572,0.12127
2005,Couple without children,Rural regions,Inexpensive,0.19424,91,423,0.15650,0.23199
2005,Couple without children,Rural regions,Reasonable,0.49819,211,423,0.45048,0.54589
2005,Couple without children,Rural regions,Slightly Expensive,0.19578,77,423,0.15792,0.23364
2005,Single parent,Urban regions,Inexpensive,0.20489,65,301,0.15921,0.25056
2005,Single parent,Urban regions,Reasonable,0.46414,159,301,0.40770,0.52057
2005,Single parent,Urban regions,Slightly Expensive,0.21415,77,301,0.16773,0.26057
2005,Single parent,Rural regions,Inexpensive,0.18516,32,133,0.11889,0.25142
2005,Single parent,Rural regions,Reasonable,0.46340,67,133,0.37834,0.54847
2005,Single parent,Rural regions,Slightly Expensive,0.25473,34,133,0.18040,0.32906
2005,Couple with children,Urban regions,Very Inexpensive,0.05379,58,1017,0.03992,0.06766
2005,Couple with children,Urban regions,Inexpensive,0.25145,233,1017,0.22477,0.27813
2005,Couple with children,Urban regions,Reasonable,0.47405,498,1017,0.44334,0.50475
2005,Couple with children,Urban regions,Slightly Expensive,0.18637,193,1017,0.16242,0.21031
2005,Couple with children,Urban regions,Too Expensive,0.03435,35,1017,0.02315,0.04555
2005,Couple with children,Rural regions,Inexpensive,0.18128,60,283,0.13631,0.22624
2005,Couple with children,Rural regions,Reasonable,0.47799,154,283,0.41969,0.53630
2005,Couple with children,Rural regions,Slightly Expensive,0.20610,69,283,0.15889,0.25331
2006,Single-person household,Urban regions,Very Inexpensive,0.06047,93,1516,0.04847,0.07247
2006,Single-person household,Urban regions,Inexpensive,0.23669,360,1516,0.21528,0.25809
2006,Single-person household,Urban regions,Reasonable,0.47555,733,1516,0.45040,0.50069
2006,Single-person household,Urban regions,Slightly Expensive,0.19745,291,1516,0.17740,0.21749
2006,Single-person household,Urban regions,Too Expensive,0.02985,39,1516,0.02128,0.03842
2006,Single-person household,Rural regions,Very Inexpensive,0.07679,46,598,0.05543,0.09815
2006,Single-person household,Rural regions,Inexpensive,0.26920,169,598,0.23362,0.30478
2006,Single-person household,Rural regions,Reasonable,0.47245,285,598,0.43240,0.51250
2006,Single-person household,Rural regions,Slightly Expensive,0.15262,98,598,0.12377,0.18147
2006,Couple without children,Urban regions,Very Inexpensive,0.06490,85,1265,0.05132,0.07848
2006,Couple without children,Urban regions,Inexpensive,0.24963,319,1265,0.22577,0.27349
2006,Couple without children,Urban regions,Reasonable,0.48348,615,1265,0.45593,0.51103
2006,Couple without children,Urban regions,Slightly Expensive,0.16871,211,1265,0.14806,0.18935
2006,Couple without children,Urban regions,Too Expensive,0.03329,35,1265,0.02340,0.04318
2006,Couple without children,Rural regions,Inexpensive,0.26037,121,421,0.21840,0.30234
2006,Couple without children,Rural regions,Reasonable,0.48283,221,421,0.43504,0.53062
2006,Couple without children,Rural regions,Slightly Expensive,0.18928,79,421,0.15182,0.22675
2006,Single parent,Urban regions,Inexpensive,0.24695,85,331,0.20042,0.29348
2006,Single parent,Urban regions,Reasonable,0.44405,161,331,0.39044,0.49766
2006,Single parent,Urban regions,Slightly Expensive,0.23288,85,331,0.18728,0.27848
2006,Single parent,Rural regions,Inexpensive,0.21990,37,152,0.15384,0.28596
2006,Single parent,Rural regions,Reasonable,0.47781,81,152,0.39814,0.55748
2006,Single parent,Rural regions,Slightly Expensive,0.19714,34,152,0.13368,0.26060
2006,Couple with children,Urban regions,Very Inexpensive,0.04753,52,982,0.03421,0.06084
2006,Couple with children,Urban regions,Inexpensive,0.23292,231,982,0.20646,0.25937
2006,Couple with children,Urban regions,Reasonable,0.45905,478,982,0.42787,0.49023
2006,Couple with children,Urban regions,Slightly Expensive,0.22856,221,982,0.20228,0.25483
2006,Couple with children,Rural regions,Inexpensive,0.22882,86,323,0.18293,0.27470
2006,Couple with children,Rural regions,Reasonable,0.41630,153,323,0.36246,0.47015
2006,Couple with children,Rural regions,Slightly Expensive,0.23510,84,323,0.18878,0.28141
2007,Single-person household,Urban regions,Very Inexpensive,0.06773,96,1419,0.05465,0.08081
2007,Single-person household,Urban regions,Inexpensive,0.23424,324,1419,0.21219,0.25628
2007,Single-person household,Urban regions,Reasonable,0.49065,701,1419,0.46463,0.51667
2007,Single-person household,Urban regions,Slightly Expensive,0.17044,256,1419,0.15087,0.19001
2007,Single-person household,Urban regions,Too Expensive,0.03694,42,1419,0.02712,0.04676
2007,Single-person household,Rural regions,Very Inexpensive,0.07773,47,588,0.05607,0.09939
2007,Single-person household,Rural regions,Inexpensive,0.27307,157,588,0.23703,0.30912
2007,Single-person household,Rural regions,Reasonable,0.45772,272,588,0.41742,0.49803
2007,Single-person household,Rural regions,Slightly Expensive,0.18302,112,588,0.15173,0.21430
2007,Couple without children,Urban regions,Very Inexpensive,0.07073,75,1161,0.05597,0.08548
2007,Couple without children,Urban regions,Inexpensive,0.22978,289,1161,0.20557,0.25399
2007,Couple without children,Urban regions,Reasonable,0.49453,557,1161,0.46576,0.52330
2007,Couple without children,Urban regions,Slightly Expensive,0.17327,208,1161,0.15149,0.19505
2007,Couple without children,Urban regions,Too Expensive,0.03170,32,1161,0.02162,0.04178
2007,Couple without children,Rural regions,Inexpensive,0.21847,98,369,0.17625,0.26069
2007,Couple without children,Rural regions,Reasonable,0.52413,196,369,0.47311,0.57516
2007,Couple without children,Rural regions,Slightly Expensive,0.17755,75,369,0.13851,0.21659
2007,Single parent,Urban regions,Inexpensive,0.22026,73,313,0.17427,0.26624
2007,Single parent,Urban regions,Reasonable,0.42965,158,313,0.37472,0.48458
2007,Single parent,Urban regions,Slightly Expensive,0.25994,82,313,0.21127,0.30861
2007,Single parent,Rural regions,Reasonable,0.48833,70,70,0.37038,0.60627
2007,Couple with children,Urban regions,Very Inexpensive,0.05849,54,937,0.04346,0.07353
2007,Couple with children,Urban regions,Inexpensive,0.21799,217,937,0.19154,0.24444
2007,Couple with children,Urban regions,Reasonable,0.46074,441,937,0.42880,0.49267
2007,Couple with children,Urban regions,Slightly Expensive,0.21853,191,937,0.19206,0.24501
2007,Couple with children,Urban regions,Too Expensive,0.04425,34,937,0.03107,0.05742
2007,Couple with children,Rural regions,Inexpensive,0.26339,88,297,0.21321,0.31357
2007,Couple with children,Rural regions,Reasonable,0.41324,142,297,0.35714,0.46933
2007,Couple with children,Rural regions,Slightly Expensive,0.19818,67,297,0.15277,0.24359
2008,Single-person household,Urban regions,Very Inexpensive,0.07390,101,1353,0.05995,0.08784
2008,Single-person household,Urban regions,Inexpensive,0.24307,320,1353,0.22021,0.26594
2008,Single-person household,Urban regions,Reasonable,0.46765,650,1353,0.44105,0.49424
2008,Single-person household,Urban regions,Slightly Expensive,0.18433,242,1353,0.16366,0.20500
2008,Single-person household,Urban regions,Too Expensive,0.03105,40,1353,0.02180,0.04030
2008,Single-person household,Rural regions,Very Inexpensive,0.08175,48,536,0.05853,0.10496
2008,Single-person household,Rural regions,Inexpensive,0.27803,145,536,0.24007,0.31600
2008,Single-person household,Rural regions,Reasonable,0.45119,258,536,0.40902,0.49335
2008,Single-person household,Rural regions,Slightly Expensive,0.16550,85,536,0.13401,0.19699
2008,Couple without children,Urban regions,Very Inexpensive,0.05373,63,1088,0.04033,0.06713
2008,Couple without children,Urban regions,Inexpensive,0.26464,283,1088,0.23842,0.29087
2008,Couple without children,Urban regions,Reasonable,0.49791,549,1088,0.46819,0.52764
2008,Couple without children,Urban regions,Slightly Expensive,0.16582,193,1088,0.14371,0.18793
2008,Couple without children,Rural regions,Inexpensive,0.25069,100,361,0.20592,0.29546
2008,Couple without children,Rural regions,Reasonable,0.44981,182,361,0.39842,0.50120
2008,Couple without children,Rural regions,Slightly Expensive,0.21203,79,361,0.16981,0.25425
2008,Single parent,Urban regions,Inexpensive,0.19487,67,285,0.14880,0.24094
2008,Single parent,Urban regions,Reasonable,0.45159,147,285,0.39371,0.50947
2008,Single parent,Urban regions,Slightly Expensive,0.25208,71,285,0.20158,0.30258
2008,Single parent,Rural regions,Inexpensive,0.23931,39,133,0.16653,0.31210
2008,Single parent,Rural regions,Reasonable,0.35976,63,133,0.27789,0.44164
2008,Single parent,Rural regions,Slightly Expensive,0.25401,31,133,0.17975,0.32827
2008,Couple with children,Urban regions,Very Inexpensive,0.07370,56,815,0.05575,0.09165
2008,Couple with children,Urban regions,Inexpensive,0.22345,207,815,0.19483,0.25207
2008,Couple with children,Urban regions,Reasonable,0.46607,382,815,0.43180,0.50034
2008,Couple with children,Urban regions,Slightly Expensive,0.20994,170,815,0.18196,0.23792
2008,Couple with children,Rural regions,Inexpensive,0.22625,69,243,0.17353,0.27896
2008,Couple with children,Rural regions,Reasonable,0.37937,118,243,0.31823,0.44050
2008,Couple with children,Rural regions,Slightly Expensive,0.23366,56,243,0.18035,0.28698
2009,Single-person household,Urban regions,Very Inexpensive,0.07127,93,1302,0.05729,0.08525
2009,Single-person household,Urban regions,Inexpensive,0.25043,326,1302,0.22688,0.27397
2009,Single-person household,Urban regions,Reasonable,0.46107,617,1302,0.43398,0.48815
2009,Single-person household,Urban regions,Slightly Expensive,0.19105,235,1302,0.16968,0.21241
2009,Single-person household,Urban regions,Too Expensive,0.02619,31,1302,0.01751,0.03487
2009,Single-person household,Rural regions,Very Inexpensive,0.06174,42,498,0.04058,0.08290
2009,Single-person household,Rural regions,Inexpensive,0.27030,141,498,0.23126,0.30935
2009,Single-person household,Rural regions,Reasonable,0.47568,240,498,0.43177,0.51959
2009,Single-person household,Rural regions,Slightly Expensive,0.16291,75,498,0.13044,0.19538
2009,Couple without children,Urban regions,Very Inexpensive,0.06053,67,1005,0.04578,0.07529
2009,Couple without children,Urban regions,Inexpensive,0.24285,246,1005,0.21632,0.26937
2009,Couple without children,Urban regions,Reasonable,0.48257,503,1005,0.45166,0.51348
2009,Couple without children,Urban regions,Slightly Expensive,0.19305,189,1005,0.16864,0.21747
2009,Couple without children,Rural regions,Very Inexpensive,0.07729,32,392,0.05082,0.10376
2009,Couple without children,Rural regions,Inexpensive,0.23372,107,392,0.19178,0.27567
2009,Couple without children,Rural regions,Reasonable,0.45634,173,392,0.40697,0.50571
2009,Couple without children,Rural regions,Slightly Expensive,0.20552,80,392,0.16547,0.24557
2009,Single parent,Urban regions,Inexpensive,0.24490,75,260,0.19253,0.29727
2009,Single parent,Urban regions,Reasonable,0.44319,126,260,0.38269,0.50369
2009,Single parent,Urban regions,Slightly Expensive,0.22795,59,260,0.17685,0.27904
2009,Single parent,Rural regions,Reasonable,0.46067,70,102,0.36346,0.55788
2009,Single parent,Rural regions,Slightly Expensive,0.27096,32,102,0.18428,0.35764
2009,Couple with children,Urban regions,Very Inexpensive,0.06723,50,731,0.04906,0.08539
2009,Couple with children,Urban regions,Inexpensive,0.21275,177,731,0.18306,0.24244
2009,Couple with children,Urban regions,Reasonable,0.52075,354,731,0.48451,0.55699
2009,Couple with children,Urban regions,Slightly Expensive,0.17024,150,731,0.14298,0.19751
2009,Couple with children,Rural regions,Inexpensive,0.20045,58,240,0.14969,0.25120
2009,Couple with children,Rural regions,Reasonable,0.45238,128,240,0.38928,0.51548
2009,Couple with children,Rural regions,Slightly Expensive,0.20174,54,240,0.15086,0.25262
2010,Single-person household,Urban regions,Very Inexpensive,0.08235,92,1181,0.06666,0.09803
2010,Single-person household,Urban regions,Inexpensive,0.21193,266,1181,0.18861,0.23525
2010,Single-person household,Urban regions,Reasonable,0.50149,604,1181,0.47297,0.53002
2010,Single-person household,Urban regions,Slightly Expensive,0.19041,219,1181,0.16800,0.21281
2010,Single-person household,Rural regions,Very Inexpensive,0.08030,37,457,0.05536,0.10525
2010,Single-person household,Rural regions,Inexpensive,0.30212,150,457,0.25997,0.34426
2010,Single-person household,Rural regions,Reasonable,0.42523,206,457,0.37985,0.47060
2010,Single-person household,Rural regions,Slightly Expensive,0.16974,64,457,0.13528,0.20420
2010,Couple without children,Urban regions,Very Inexpensive,0.05668,66,972,0.04214,0.07123
2010,Couple without children,Urban regions,Inexpensive,0.28591,278,972,0.25749,0.31433
2010,Couple without children,Urban regions,Reasonable,0.44775,451,972,0.41647,0.47902
2010,Couple without children,Urban regions,Slightly Expensive,0.19500,177,972,0.17008,0.21993
2010,Couple without children,Rural regions,Inexpensive,0.20101,84,331,0.15777,0.24425
2010,Couple without children,Rural regions,Reasonable,0.47926,174,331,0.42536,0.53316
2010,Couple without children,Rural regions,Slightly Expensive,0.21363,73,331,0.16941,0.25785
2010,Single parent,Urban regions,Very Inexpensive,0.07588,75,954,0.05907,0.09269
2010,Single parent,Urban regions,Inexpensive,0.23593,242,954,0.20897,0.26288
2010,Single parent,Urban regions,Reasonable,0.43021,394,954,0.39878,0.46164
2010,Single parent,Urban regions,Slightly Expensive,0.23315,208,954,0.20630,0.25999
2010,Single parent,Urban regions,Too Expensive,0.02484,35,954,0.01496,0.03472
2010,Single parent,Rural regions,Very Inexpensive,0.10987,36,409,0.07953,0.14022
2010,Single parent,Rural regions,Inexpensive,0.19126,103,409,0.15310,0.22943
2010,Single parent,Rural regions,Reasonable,0.39212,181,409,0.34475,0.43949
2010,Single parent,Rural regions,Slightly Expensive,0.25861,89,409,0.21612,0.30109
2010,Couple with children,Urban regions,Very Inexpensive,0.07909,151,1830,0.06672,0.09146
2010,Couple with children,Urban regions,Inexpensive,0.19986,442,1830,0.18153,0.21818
2010,Couple with children,Urban regions,Reasonable,0.46187,800,1830,0.43903,0.48472
2010,Couple with children,Urban regions,Slightly Expensive,0.22289,370,1830,0.20382,0.24197
2010,Couple with children,Urban regions,Too Expensive,0.03629,67,1830,0.02772,0.04486
2010,Couple with children,Rural regions,Very Inexpensive,0.09547,61,684,0.07343,0.11751
2010,Couple with children,Rural regions,Inexpensive,0.26853,186,684,0.23530,0.30177
