year,quintil_oecd,sex,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,5th Quintile,male,Good,0.42782,608,1284,0.40075,0.45489
2000,5th Quintile,male,Satisfactory,0.34528,412,1284,0.31926,0.37130
2000,5th Quintile,male,Poor,0.09238,113,1284,0.07653,0.10822
2000,5th Quintile,female,Very good,0.10145,129,1213,0.08446,0.11845
2000,5th Quintile,female,Good,0.38336,526,1213,0.35598,0.41073
2000,5th Quintile,female,Satisfactory,0.36541,410,1213,0.33830,0.39252
2000,5th Quintile,female,Poor,0.12442,148,1213,0.10584,0.14301
2001,1st Quintile,male,Very good,0.11769,205,1651,0.10214,0.13324
2001,1st Quintile,male,Good,0.36031,613,1651,0.33715,0.38348
2001,1st Quintile,male,Satisfactory,0.31653,496,1651,0.29409,0.33898
2001,1st Quintile,male,Poor,0.14778,239,1651,0.13066,0.16491
2001,1st Quintile,male,Bad,0.05768,98,1651,0.04643,0.06893
2001,1st Quintile,female,Very good,0.07805,197,2224,0.06690,0.08920
2001,1st Quintile,female,Good,0.32429,783,2224,0.30483,0.34375
2001,1st Quintile,female,Satisfactory,0.34473,755,2224,0.32497,0.36448
2001,1st Quintile,female,Poor,0.18610,365,2224,0.16992,0.20227
2001,1st Quintile,female,Bad,0.06684,124,2224,0.05645,0.07722
2001,2nd Quintile,male,Very good,0.12253,232,2029,0.10826,0.13680
2001,2nd Quintile,male,Good,0.38212,809,2029,0.36098,0.40327
2001,2nd Quintile,male,Satisfactory,0.32852,659,2029,0.30807,0.34896
2001,2nd Quintile,male,Poor,0.13642,261,2029,0.12148,0.15136
2001,2nd Quintile,male,Bad,0.03041,68,2029,0.02294,0.03789
2001,2nd Quintile,female,Very good,0.09162,230,2315,0.07987,0.10338
2001,2nd Quintile,female,Good,0.33599,842,2315,0.31675,0.35524
2001,2nd Quintile,female,Satisfactory,0.35876,813,2315,0.33921,0.37830
2001,2nd Quintile,female,Poor,0.15872,327,2315,0.14383,0.17361
2001,2nd Quintile,female,Bad,0.05490,103,2315,0.04562,0.06419
2001,3rd Quintile,male,Very good,0.10181,227,2205,0.08919,0.11444
2001,3rd Quintile,male,Good,0.39522,905,2205,0.37481,0.41563
2001,3rd Quintile,male,Satisfactory,0.34326,747,2205,0.32344,0.36309
2001,3rd Quintile,male,Poor,0.12307,255,2205,0.10936,0.13679
2001,3rd Quintile,male,Bad,0.03663,71,2205,0.02879,0.04447
2001,3rd Quintile,female,Very good,0.08816,213,2334,0.07665,0.09966
2001,3rd Quintile,female,Good,0.37756,938,2334,0.35788,0.39723
2001,3rd Quintile,female,Satisfactory,0.34046,775,2334,0.32123,0.35969
2001,3rd Quintile,female,Poor,0.15160,325,2334,0.13705,0.16615
2001,3rd Quintile,female,Bad,0.04223,83,2334,0.03407,0.05039
2001,4th Quintile,male,Very good,0.12468,277,2298,0.11117,0.13819
2001,4th Quintile,male,Good,0.41790,1000,2298,0.39773,0.43807
2001,4th Quintile,male,Satisfactory,0.31831,723,2298,0.29926,0.33736
2001,4th Quintile,male,Poor,0.11060,232,2298,0.09777,0.12342
2001,4th Quintile,male,Bad,0.02852,66,2298,0.02171,0.03532
2001,4th Quintile,female,Very good,0.10793,249,2308,0.09526,0.12059
2001,4th Quintile,female,Good,0.37177,929,2308,0.35205,0.39149
2001,4th Quintile,female,Satisfactory,0.35386,776,2308,0.33435,0.37338
2001,4th Quintile,female,Poor,0.13541,290,2308,0.12145,0.14938
2001,4th Quintile,female,Bad,0.03103,64,2308,0.02395,0.03810
2001,5th Quintile,male,Very good,0.13910,314,2321,0.12502,0.15318
2001,5th Quintile,male,Good,0.42804,1042,2321,0.40790,0.44817
2001,5th Quintile,male,Satisfactory,0.31764,716,2321,0.29870,0.33659
2001,5th Quintile,male,Poor,0.09323,204,2321,0.08139,0.10506
2001,5th Quintile,male,Bad,0.02200,45,2321,0.01603,0.02797
2001,5th Quintile,female,Very good,0.11592,274,2202,0.10254,0.12929
2001,5th Quintile,female,Good,0.40308,938,2202,0.38259,0.42358
2001,5th Quintile,female,Satisfactory,0.31812,678,2202,0.29866,0.33758
2001,5th Quintile,female,Poor,0.13008,260,2202,0.11602,0.14413
2001,5th Quintile,female,Bad,0.03280,52,2202,0.02536,0.04024
2002,1st Quintile,male,Very good,0.11393,170,1478,0.09773,0.13014
2002,1st Quintile,male,Good,0.35520,538,1478,0.33079,0.37961
2002,1st Quintile,male,Satisfactory,0.32411,468,1478,0.30024,0.34798
2002,1st Quintile,male,Poor,0.14861,214,1478,0.13047,0.16675
2002,1st Quintile,male,Bad,0.05815,88,1478,0.04621,0.07008
2002,1st Quintile,female,Very good,0.08017,173,1985,0.06822,0.09212
2002,1st Quintile,female,Good,0.30581,664,1985,0.28553,0.32608
2002,1st Quintile,female,Satisfactory,0.34693,664,1985,0.32599,0.36788
2002,1st Quintile,female,Poor,0.19572,368,1985,0.17826,0.21318
2002,1st Quintile,female,Bad,0.07137,116,1985,0.06004,0.08270
2002,2nd Quintile,male,Very good,0.09261,166,1808,0.07925,0.10598
2002,2nd Quintile,male,Good,0.37431,683,1808,0.35200,0.39663
2002,2nd Quintile,male,Satisfactory,0.34190,605,1808,0.32003,0.36377
2002,2nd Quintile,male,Poor,0.14231,271,1808,0.12620,0.15841
2002,2nd Quintile,male,Bad,0.04887,83,1808,0.03893,0.05881
2002,2nd Quintile,female,Very good,0.06655,160,2107,0.05590,0.07719
2002,2nd Quintile,female,Good,0.32052,747,2107,0.30059,0.34045
2002,2nd Quintile,female,Satisfactory,0.37440,737,2107,0.35373,0.39507
2002,2nd Quintile,female,Poor,0.17454,362,2107,0.15833,0.19075
2002,2nd Quintile,female,Bad,0.06399,101,2107,0.05354,0.07444
2002,3rd Quintile,male,Very good,0.09254,187,1942,0.07964,0.10543
2002,3rd Quintile,male,Good,0.39536,801,1942,0.37361,0.41712
2002,3rd Quintile,male,Satisfactory,0.36367,671,1942,0.34227,0.38508
2002,3rd Quintile,male,Poor,0.11546,219,1942,0.10124,0.12968
2002,3rd Quintile,male,Bad,0.03297,64,1942,0.02502,0.04091
2002,3rd Quintile,female,Very good,0.08024,169,2087,0.06858,0.09190
2002,3rd Quintile,female,Good,0.38273,834,2087,0.36187,0.40359
2002,3rd Quintile,female,Satisfactory,0.35892,728,2087,0.33834,0.37951
2002,3rd Quintile,female,Poor,0.13935,280,2087,0.12449,0.15421
2002,3rd Quintile,female,Bad,0.03876,76,2087,0.03047,0.04704
2002,4th Quintile,male,Very good,0.09561,215,2183,0.08327,0.10795
2002,4th Quintile,male,Good,0.41010,941,2183,0.38946,0.43073
2002,4th Quintile,male,Satisfactory,0.34628,738,2183,0.32632,0.36625
2002,4th Quintile,male,Poor,0.11987,234,2183,0.10625,0.13350
2002,4th Quintile,male,Bad,0.02814,55,2183,0.02120,0.03508
2002,4th Quintile,female,Very good,0.08517,198,2174,0.07344,0.09691
2002,4th Quintile,female,Good,0.38193,888,2174,0.36150,0.40236
2002,4th Quintile,female,Satisfactory,0.35000,743,2174,0.32994,0.37005
2002,4th Quintile,female,Poor,0.14950,286,2174,0.13450,0.16449
2002,4th Quintile,female,Bad,0.03340,59,2174,0.02585,0.04096
2002,5th Quintile,male,Very good,0.10389,274,2549,0.09204,0.11574
2002,5th Quintile,male,Good,0.45030,1197,2549,0.43098,0.46962
2002,5th Quintile,male,Satisfactory,0.31887,800,2549,0.30077,0.33697
2002,5th Quintile,male,Poor,0.10104,225,2549,0.08934,0.11274
2002,5th Quintile,male,Bad,0.02590,53,2549,0.01973,0.03207
2002,5th Quintile,female,Very good,0.08910,235,2445,0.07780,0.10039
2002,5th Quintile,female,Good,0.39402,1066,2445,0.37465,0.41339
2002,5th Quintile,female,Satisfactory,0.36745,824,2445,0.34833,0.38656
2002,5th Quintile,female,Poor,0.12596,276,2445,0.11281,0.13912
2002,5th Quintile,female,Bad,0.02347,44,2445,0.01747,0.02947
2003,1st Quintile,male,Very good,0.10064,144,1445,0.08513,0.11616
2003,1st Quintile,male,Good,0.35732,533,1445,0.33260,0.38204
2003,1st Quintile,male,Satisfactory,0.32656,465,1445,0.30237,0.35074
2003,1st Quintile,male,Poor,0.14981,221,1445,0.13140,0.16822
2003,1st Quintile,male,Bad,0.06567,82,1445,0.05289,0.07845
2003,1st Quintile,female,Very good,0.06224,137,1961,0.05155,0.07294
2003,1st Quintile,female,Good,0.32000,696,1961,0.29935,0.34065
2003,1st Quintile,female,Satisfactory,0.34836,666,1961,0.32726,0.36945
2003,1st Quintile,female,Poor,0.20408,349,1961,0.18624,0.22192
2003,1st Quintile,female,Bad,0.06532,113,1961,0.05438,0.07626
2003,2nd Quintile,male,Very good,0.09351,152,1757,0.07989,0.10713
2003,2nd Quintile,male,Good,0.37465,678,1757,0.35201,0.39729
2003,2nd Quintile,male,Satisfactory,0.33548,587,1757,0.31340,0.35756
2003,2nd Quintile,male,Poor,0.15016,269,1757,0.13345,0.16687
2003,2nd Quintile,male,Bad,0.04620,71,1757,0.03638,0.05602
2003,2nd Quintile,female,Very good,0.06608,149,2098,0.05545,0.07671
2003,2nd Quintile,female,Good,0.34268,773,2098,0.32237,0.36299
2003,2nd Quintile,female,Satisfactory,0.36100,743,2098,0.34044,0.38155
2003,2nd Quintile,female,Poor,0.17243,334,2098,0.15626,0.18860
2003,2nd Quintile,female,Bad,0.05781,99,2098,0.04782,0.06780
2003,3rd Quintile,male,Very good,0.09228,195,1998,0.07959,0.10497
2003,3rd Quintile,male,Good,0.41343,839,1998,0.39183,0.43502
2003,3rd Quintile,male,Satisfactory,0.33839,665,1998,0.31763,0.35914
2003,3rd Quintile,male,Poor,0.12012,223,1998,0.10586,0.13438
2003,3rd Quintile,male,Bad,0.03579,76,1998,0.02764,0.04393
2003,3rd Quintile,female,Very good,0.07591,166,2064,0.06448,0.08734
2003,3rd Quintile,female,Good,0.40417,892,2064,0.38299,0.42534
2003,3rd Quintile,female,Satisfactory,0.32858,638,2064,0.30832,0.34885
2003,3rd Quintile,female,Poor,0.14554,287,2064,0.13032,0.16076
2003,3rd Quintile,female,Bad,0.04580,81,2064,0.03678,0.05482
2003,4th Quintile,male,Very good,0.10930,239,2217,0.09631,0.12229
2003,4th Quintile,male,Good,0.43393,991,2217,0.41329,0.45456
2003,4th Quintile,male,Satisfactory,0.32546,700,2217,0.30595,0.34497
2003,4th Quintile,male,Poor,0.10166,229,2217,0.08908,0.11425
2003,4th Quintile,male,Bad,0.02965,58,2217,0.02259,0.03671
2003,4th Quintile,female,Very good,0.09562,215,2242,0.08345,0.10780
2003,4th Quintile,female,Good,0.38968,921,2242,0.36948,0.40987
2003,4th Quintile,female,Satisfactory,0.32109,718,2242,0.30176,0.34042
2003,4th Quintile,female,Poor,0.15121,319,2242,0.13638,0.16604
2003,4th Quintile,female,Bad,0.04240,69,2242,0.03406,0.05074
2003,5th Quintile,male,Very good,0.12715,464,3236,0.11567,0.13863
2003,5th Quintile,male,Good,0.46392,1548,3236,0.44674,0.48111
2003,5th Quintile,male,Satisfactory,0.29793,908,3236,0.28217,0.31369
2003,5th Quintile,male,Poor,0.09126,262,3236,0.08133,0.10118
2003,5th Quintile,male,Bad,0.01974,54,3236,0.01495,0.02453
2003,5th Quintile,female,Very good,0.09929,381,3105,0.08877,0.10982
2003,5th Quintile,female,Good,0.42884,1399,3105,0.41143,0.44625
2003,5th Quintile,female,Satisfactory,0.31490,929,3105,0.29856,0.33124
2003,5th Quintile,female,Poor,0.12737,336,3105,0.11565,0.13910
2003,5th Quintile,female,Bad,0.02959,60,3105,0.02362,0.03555
2004,1st Quintile,male,Very good,0.12937,174,1372,0.11161,0.14714
2004,1st Quintile,male,Good,0.34060,507,1372,0.31551,0.36568
2004,1st Quintile,male,Satisfactory,0.28710,396,1372,0.26316,0.31105
2004,1st Quintile,male,Poor,0.17546,209,1372,0.15532,0.19559
2004,1st Quintile,male,Bad,0.06747,86,1372,0.05419,0.08075
2004,1st Quintile,female,Very good,0.08892,174,1884,0.07607,0.10178
2004,1st Quintile,female,Good,0.30186,638,1884,0.28112,0.32259
2004,1st Quintile,female,Satisfactory,0.33065,602,1884,0.30940,0.35190
2004,1st Quintile,female,Poor,0.20766,360,1884,0.18933,0.22598
2004,1st Quintile,female,Bad,0.07091,110,1884,0.05932,0.08251
2004,2nd Quintile,male,Very good,0.11738,175,1732,0.10222,0.13255
2004,2nd Quintile,male,Good,0.36816,685,1732,0.34544,0.39088
2004,2nd Quintile,male,Satisfactory,0.32400,565,1732,0.30196,0.34605
2004,2nd Quintile,male,Poor,0.14020,232,1732,0.12385,0.15656
2004,2nd Quintile,male,Bad,0.05025,75,1732,0.03996,0.06054
2004,2nd Quintile,female,Very good,0.07208,147,2041,0.06086,0.08331
2004,2nd Quintile,female,Good,0.35275,778,2041,0.33201,0.37348
2004,2nd Quintile,female,Satisfactory,0.32818,683,2041,0.30781,0.34856
2004,2nd Quintile,female,Poor,0.18237,329,2041,0.16561,0.19912
2004,2nd Quintile,female,Bad,0.06462,104,2041,0.05395,0.07529
2004,3rd Quintile,male,Very good,0.09278,193,1940,0.07987,0.10570
2004,3rd Quintile,male,Good,0.38860,773,1940,0.36690,0.41030
2004,3rd Quintile,male,Satisfactory,0.35328,674,1940,0.33201,0.37456
2004,3rd Quintile,male,Poor,0.12217,218,1940,0.10760,0.13675
2004,3rd Quintile,male,Bad,0.04316,82,1940,0.03412,0.05221
2004,3rd Quintile,female,Very good,0.07944,157,2066,0.06778,0.09111
2004,3rd Quintile,female,Good,0.35530,828,2066,0.33466,0.37594
2004,3rd Quintile,female,Satisfactory,0.34644,691,2066,0.32592,0.36697
2004,3rd Quintile,female,Poor,0.16985,299,2066,0.15365,0.18604
2004,3rd Quintile,female,Bad,0.04897,91,2066,0.03966,0.05827
2004,4th Quintile,male,Very good,0.10105,230,2152,0.08831,0.11378
2004,4th Quintile,male,Good,0.41607,945,2152,0.39524,0.43690
2004,4th Quintile,male,Satisfactory,0.31714,672,2152,0.29748,0.33681
2004,4th Quintile,male,Poor,0.12598,234,2152,0.11195,0.14000
2004,4th Quintile,male,Bad,0.03976,71,2152,0.03150,0.04802
2004,4th Quintile,female,Very good,0.09069,222,2192,0.07866,0.10271
2004,4th Quintile,female,Good,0.38860,938,2192,0.36819,0.40901
2004,4th Quintile,female,Satisfactory,0.32039,659,2192,0.30085,0.33993
2004,4th Quintile,female,Poor,0.16801,316,2192,0.15235,0.18366
2004,4th Quintile,female,Bad,0.03232,57,2192,0.02491,0.03972
2004,5th Quintile,male,Very good,0.11460,390,3167,0.10350,0.12569
2004,5th Quintile,male,Good,0.46046,1508,3167,0.44310,0.47782
2004,5th Quintile,male,Satisfactory,0.30163,928,3167,0.28564,0.31762
2004,5th Quintile,male,Poor,0.10018,285,3167,0.08972,0.11064
2004,5th Quintile,male,Bad,0.02313,56,3167,0.01790,0.02837
2004,5th Quintile,female,Very good,0.09884,335,3022,0.08819,0.10948
2004,5th Quintile,female,Good,0.41675,1350,3022,0.39917,0.43433
2004,5th Quintile,female,Satisfactory,0.31338,915,3022,0.29684,0.32992
2004,5th Quintile,female,Poor,0.13550,349,3022,0.12329,0.14770
2004,5th Quintile,female,Bad,0.03554,73,3022,0.02893,0.04214
2005,1st Quintile,male,Very good,0.09944,127,1329,0.08335,0.11554
2005,1st Quintile,male,Good,0.31184,438,1329,0.28693,0.33676
2005,1st Quintile,male,Satisfactory,0.31444,435,1329,0.28947,0.33942
2005,1st Quintile,male,Poor,0.19939,234,1329,0.17790,0.22088
2005,1st Quintile,male,Bad,0.07488,95,1329,0.06072,0.08903
2005,1st Quintile,female,Very good,0.07662,153,1811,0.06437,0.08888
2005,1st Quintile,female,Good,0.32498,640,1811,0.30340,0.34656
2005,1st Quintile,female,Satisfactory,0.33873,580,1811,0.31693,0.36054
2005,1st Quintile,female,Poor,0.19666,338,1811,0.17835,0.21497
2005,1st Quintile,female,Bad,0.06300,100,1811,0.05181,0.07420
2005,2nd Quintile,male,Very good,0.09976,150,1650,0.08529,0.11422
2005,2nd Quintile,male,Good,0.34483,603,1650,0.32189,0.36777
2005,2nd Quintile,male,Satisfactory,0.33676,555,1650,0.31395,0.35957
2005,2nd Quintile,male,Poor,0.16308,257,1650,0.14525,0.18091
2005,2nd Quintile,male,Bad,0.05557,85,1650,0.04452,0.06663
2005,2nd Quintile,female,Very good,0.07360,136,1966,0.06205,0.08514
2005,2nd Quintile,female,Good,0.33596,718,1966,0.31508,0.35685
2005,2nd Quintile,female,Satisfactory,0.35312,684,1966,0.33199,0.37425
2005,2nd Quintile,female,Poor,0.18861,340,1966,0.17131,0.20590
2005,2nd Quintile,female,Bad,0.04871,88,1966,0.03920,0.05823
2005,3rd Quintile,male,Very good,0.08852,170,1783,0.07533,0.10171
2005,3rd Quintile,male,Good,0.37396,674,1783,0.35150,0.39643
2005,3rd Quintile,male,Satisfactory,0.35633,648,1783,0.33410,0.37857
2005,3rd Quintile,male,Poor,0.14232,225,1783,0.12610,0.15854
2005,3rd Quintile,male,Bad,0.03887,66,1783,0.02989,0.04784
2005,3rd Quintile,female,Very good,0.07331,151,1959,0.06176,0.08485
2005,3rd Quintile,female,Good,0.36956,772,1959,0.34818,0.39094
2005,3rd Quintile,female,Satisfactory,0.35154,668,1959,0.33039,0.37268
2005,3rd Quintile,female,Poor,0.15709,286,1959,0.14097,0.17321
2005,3rd Quintile,female,Bad,0.04851,82,1959,0.03899,0.05802
2005,4th Quintile,male,Very good,0.08792,204,2137,0.07591,0.09993
2005,4th Quintile,male,Good,0.41741,913,2137,0.39650,0.43833
2005,4th Quintile,male,Satisfactory,0.34765,717,2137,0.32745,0.36784
2005,4th Quintile,male,Poor,0.11683,247,2137,0.10321,0.13045
2005,4th Quintile,male,Bad,0.03019,56,2137,0.02293,0.03745
2005,4th Quintile,female,Very good,0.07930,185,2154,0.06789,0.09071
2005,4th Quintile,female,Good,0.37010,872,2154,0.34970,0.39050
2005,4th Quintile,female,Satisfactory,0.34153,711,2154,0.32150,0.36156
2005,4th Quintile,female,Poor,0.15550,296,2154,0.14020,0.17081
2005,4th Quintile,female,Bad,0.05356,90,2154,0.04405,0.06307
2005,5th Quintile,male,Very good,0.10115,331,2965,0.09030,0.11201
2005,5th Quintile,male,Good,0.47067,1381,2965,0.45270,0.48864
2005,5th Quintile,male,Satisfactory,0.31034,924,2965,0.29368,0.32699
2005,5th Quintile,male,Poor,0.09620,273,2965,0.08558,0.10682
2005,5th Quintile,male,Bad,0.02164,56,2965,0.01640,0.02688
2005,5th Quintile,female,Very good,0.10857,338,2871,0.09719,0.11996
2005,5th Quintile,female,Good,0.42768,1293,2871,0.40958,0.44578
2005,5th Quintile,female,Satisfactory,0.30456,840,2871,0.28772,0.32140
2005,5th Quintile,female,Poor,0.13267,338,2871,0.12026,0.14508
2005,5th Quintile,female,Bad,0.02651,62,2871,0.02063,0.03239
2006,1st Quintile,male,Very good,0.12474,135,1230,0.10627,0.14321
2006,1st Quintile,male,Good,0.32381,433,1230,0.29765,0.34998
2006,1st Quintile,male,Satisfactory,0.32215,386,1230,0.29603,0.34828
2006,1st Quintile,male,Poor,0.15539,197,1230,0.13514,0.17565
2006,1st Quintile,male,Bad,0.07390,79,1230,0.05927,0.08853
2006,1st Quintile,female,Very good,0.07288,130,1712,0.06056,0.08519
2006,1st Quintile,female,Good,0.32119,596,1712,0.29907,0.34332
2006,1st Quintile,female,Satisfactory,0.34316,588,1712,0.32067,0.36566
2006,1st Quintile,female,Poor,0.20168,304,1712,0.18267,0.22069
2006,1st Quintile,female,Bad,0.06109,94,1712,0.04974,0.07243
2006,2nd Quintile,male,Very good,0.07057,100,1494,0.05758,0.08356
2006,2nd Quintile,male,Good,0.35652,557,1494,0.33222,0.38081
2006,2nd Quintile,male,Satisfactory,0.36469,547,1494,0.34027,0.38910
2006,2nd Quintile,male,Poor,0.14746,210,1494,0.12947,0.16544
2006,2nd Quintile,male,Bad,0.06077,80,1494,0.04865,0.07289
2006,2nd Quintile,female,Very good,0.06403,118,1823,0.05279,0.07527
2006,2nd Quintile,female,Good,0.30335,626,1823,0.28224,0.32446
2006,2nd Quintile,female,Satisfactory,0.38508,670,1823,0.36274,0.40743
2006,2nd Quintile,female,Poor,0.18234,312,1823,0.16461,0.20007
2006,2nd Quintile,female,Bad,0.06520,97,1823,0.05387,0.07654
2006,3rd Quintile,male,Very good,0.06949,126,1713,0.05744,0.08153
2006,3rd Quintile,male,Good,0.40413,711,1713,0.38088,0.42737
2006,3rd Quintile,male,Satisfactory,0.35588,588,1713,0.33320,0.37856
2006,3rd Quintile,male,Poor,0.11976,215,1713,0.10438,0.13514
2006,3rd Quintile,male,Bad,0.05075,73,1713,0.04035,0.06115
2006,3rd Quintile,female,Very good,0.06031,120,1864,0.04950,0.07112
2006,3rd Quintile,female,Good,0.36128,729,1864,0.33946,0.38309
2006,3rd Quintile,female,Satisfactory,0.34953,622,1864,0.32788,0.37118
2006,3rd Quintile,female,Poor,0.17060,296,1864,0.15352,0.18768
2006,3rd Quintile,female,Bad,0.05828,97,1864,0.04764,0.06892
2006,4th Quintile,male,Very good,0.07355,156,1951,0.06196,0.08513
2006,4th Quintile,male,Good,0.43552,866,1951,0.41351,0.45752
2006,4th Quintile,male,Satisfactory,0.33981,637,1951,0.31879,0.36083
2006,4th Quintile,male,Poor,0.11549,232,1951,0.10131,0.12968
2006,4th Quintile,male,Bad,0.03563,60,1951,0.02740,0.04386
2006,4th Quintile,female,Very good,0.08671,164,2013,0.07441,0.09900
2006,4th Quintile,female,Good,0.37634,811,2013,0.35517,0.39751
2006,4th Quintile,female,Satisfactory,0.33541,672,2013,0.31478,0.35604
2006,4th Quintile,female,Poor,0.15593,282,2013,0.14008,0.17179
2006,4th Quintile,female,Bad,0.04562,84,2013,0.03650,0.05473
2006,5th Quintile,male,Very good,0.08946,286,2808,0.07890,0.10002
2006,5th Quintile,male,Good,0.47017,1320,2808,0.45171,0.48864
2006,5th Quintile,male,Satisfactory,0.32476,911,2808,0.30744,0.34208
2006,5th Quintile,male,Poor,0.09935,241,2808,0.08829,0.11042
2006,5th Quintile,male,Bad,0.01626,50,2808,0.01158,0.02093
2006,5th Quintile,female,Very good,0.09565,263,2707,0.08457,0.10673
2006,5th Quintile,female,Good,0.40539,1186,2707,0.38689,0.42389
2006,5th Quintile,female,Satisfactory,0.34027,874,2707,0.32242,0.35813
2006,5th Quintile,female,Poor,0.12798,322,2707,0.11540,0.14057
2006,5th Quintile,female,Bad,0.03070,62,2707,0.02420,0.03720
2007,1st Quintile,male,Very good,0.10997,139,1335,0.09318,0.12676
2007,1st Quintile,male,Good,0.33222,481,1335,0.30694,0.35749
2007,1st Quintile,male,Satisfactory,0.30545,402,1335,0.28074,0.33017
2007,1st Quintile,male,Poor,0.18639,228,1335,0.16549,0.20728
2007,1st Quintile,male,Bad,0.06598,85,1335,0.05265,0.07930
2007,1st Quintile,female,Very good,0.08789,151,1855,0.07500,0.10077
2007,1st Quintile,female,Good,0.29496,613,1855,0.27420,0.31572
2007,1st Quintile,female,Satisfactory,0.35318,643,1855,0.33142,0.37493
2007,1st Quintile,female,Poor,0.20282,342,1855,0.18452,0.22113
2007,1st Quintile,female,Bad,0.06116,106,1855,0.05025,0.07206
2007,2nd Quintile,male,Very good,0.07934,128,1604,0.06611,0.09257
2007,2nd Quintile,male,Good,0.36144,592,1604,0.33792,0.38496
2007,2nd Quintile,male,Satisfactory,0.35316,544,1604,0.32977,0.37656
2007,2nd Quintile,male,Poor,0.15375,253,1604,0.13609,0.17141
2007,2nd Quintile,male,Bad,0.05230,87,1604,0.04140,0.06320
2007,2nd Quintile,female,Very good,0.05969,125,1905,0.04905,0.07033
2007,2nd Quintile,female,Good,0.33413,675,1905,0.31294,0.35532
2007,2nd Quintile,female,Satisfactory,0.37911,699,1905,0.35732,0.40090
2007,2nd Quintile,female,Poor,0.18121,322,1905,0.16391,0.19852
2007,2nd Quintile,female,Bad,0.04585,84,1905,0.03646,0.05525
2007,3rd Quintile,male,Very good,0.07047,138,1843,0.05878,0.08216
2007,3rd Quintile,male,Good,0.39712,727,1843,0.37477,0.41946
2007,3rd Quintile,male,Satisfactory,0.36965,685,1843,0.34761,0.39170
2007,3rd Quintile,male,Poor,0.12196,228,1843,0.10702,0.13691
2007,3rd Quintile,male,Bad,0.04080,65,1843,0.03177,0.04983
2007,3rd Quintile,female,Very good,0.07328,149,2024,0.06193,0.08464
2007,3rd Quintile,female,Good,0.37357,776,2024,0.35249,0.39465
2007,3rd Quintile,female,Satisfactory,0.35971,733,2024,0.33880,0.38063
2007,3rd Quintile,female,Poor,0.14059,277,2024,0.12545,0.15574
2007,3rd Quintile,female,Bad,0.05284,89,2024,0.04309,0.06259
2007,4th Quintile,male,Very good,0.08333,184,2143,0.07163,0.09504
2007,4th Quintile,male,Good,0.42777,941,2143,0.40681,0.44872
2007,4th Quintile,male,Satisfactory,0.33286,683,2143,0.31291,0.35282
2007,4th Quintile,male,Poor,0.12699,268,2143,0.11289,0.14109
2007,4th Quintile,male,Bad,0.02905,67,2143,0.02194,0.03616
2007,4th Quintile,female,Very good,0.07872,166,2162,0.06737,0.09007
2007,4th Quintile,female,Good,0.37216,867,2162,0.35178,0.39254
2007,4th Quintile,female,Satisfactory,0.34876,745,2162,0.32867,0.36886
2007,4th Quintile,female,Poor,0.15221,302,2162,0.13707,0.16736
2007,4th Quintile,female,Bad,0.04814,82,2162,0.03912,0.05717
2007,5th Quintile,male,Very good,0.08933,261,2817,0.07879,0.09986
2007,5th Quintile,male,Good,0.47761,1356,2817,0.45916,0.49605
2007,5th Quintile,male,Satisfactory,0.30425,859,2817,0.28726,0.32124
2007,5th Quintile,male,Poor,0.10870,288,2817,0.09721,0.12020
2007,5th Quintile,male,Bad,0.02012,53,2817,0.01493,0.02530
2007,5th Quintile,female,Very good,0.09058,276,2767,0.07989,0.10128
2007,5th Quintile,female,Good,0.42403,1261,2767,0.40561,0.44245
2007,5th Quintile,female,Satisfactory,0.31967,840,2767,0.30229,0.33705
2007,5th Quintile,female,Poor,0.14174,331,2767,0.12875,0.15474
2007,5th Quintile,female,Bad,0.02398,59,2767,0.01827,0.02968
2008,1st Quintile,male,Very good,0.11173,124,1238,0.09418,0.12929
2008,1st Quintile,male,Good,0.32368,421,1238,0.29760,0.34975
2008,1st Quintile,male,Satisfactory,0.30312,381,1238,0.27751,0.32873
2008,1st Quintile,male,Poor,0.19269,221,1238,0.17072,0.21467
2008,1st Quintile,male,Bad,0.06878,91,1238,0.05467,0.08288
2008,1st Quintile,female,Very good,0.08963,156,1728,0.07616,0.10310
2008,1st Quintile,female,Good,0.29427,568,1728,0.27277,0.31576
2008,1st Quintile,female,Satisfactory,0.33806,549,1728,0.31574,0.36037
2008,1st Quintile,female,Poor,0.21585,351,1728,0.19645,0.23526
2008,1st Quintile,female,Bad,0.06219,104,1728,0.05080,0.07358
2008,2nd Quintile,male,Very good,0.08309,109,1533,0.06927,0.09691
2008,2nd Quintile,male,Good,0.36754,581,1533,0.34339,0.39168
2008,2nd Quintile,male,Satisfactory,0.34256,537,1533,0.31880,0.36633
2008,2nd Quintile,male,Poor,0.15802,233,1533,0.13976,0.17629
2008,2nd Quintile,male,Bad,0.04879,73,1533,0.03800,0.05958
2008,2nd Quintile,female,Very good,0.06796,112,1837,0.05645,0.07948
2008,2nd Quintile,female,Good,0.32459,646,1837,0.30317,0.34600
2008,2nd Quintile,female,Satisfactory,0.36047,642,1837,0.33851,0.38243
2008,2nd Quintile,female,Poor,0.18699,341,1837,0.16915,0.20482
2008,2nd Quintile,female,Bad,0.05999,96,1837,0.04913,0.07086
2008,3rd Quintile,male,Very good,0.08134,150,1842,0.06885,0.09382
