year,pgisced97,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Pre-primary Level,Good,0.47598,318,621,0.43667,0.51530
2004,Pre-primary Level,Satisfactory,0.14818,83,621,0.12022,0.17615
2004,Primary Level,Good,0.24532,65,209,0.18685,0.30380
2004,Primary Level,Satisfactory,0.34657,87,209,0.28190,0.41124
2004,Primary Level,Poor,0.24287,57,209,0.18459,0.30115
2004,Lower Secondary Level,Very good,0.09872,258,2571,0.08719,0.11025
2004,Lower Secondary Level,Good,0.29299,846,2571,0.27540,0.31059
2004,Lower Secondary Level,Satisfactory,0.32189,812,2571,0.30383,0.33996
2004,Lower Secondary Level,Poor,0.20803,485,2571,0.19234,0.22372
2004,Lower Secondary Level,Bad,0.07836,170,2571,0.06797,0.08875
2004,Upper Secondary Level,Very good,0.08463,941,10761,0.07937,0.08989
2004,Upper Secondary Level,Good,0.37248,4297,10761,0.36334,0.38161
2004,Upper Secondary Level,Satisfactory,0.34100,3603,10761,0.33204,0.34996
2004,Upper Secondary Level,Poor,0.15498,1487,10761,0.14815,0.16182
2004,Upper Secondary Level,Bad,0.04691,433,10761,0.04291,0.05090
2004,Post-secondary Non-tertiary Level,Very good,0.12478,143,1129,0.10550,0.14407
2004,Post-secondary Non-tertiary Level,Good,0.46561,562,1129,0.43650,0.49472
2004,Post-secondary Non-tertiary Level,Satisfactory,0.24665,301,1129,0.22149,0.27180
2004,Post-secondary Non-tertiary Level,Poor,0.13168,123,1129,0.11194,0.15141
2004,First Stage of Tertiary Education,Very good,0.06698,120,1636,0.05486,0.07909
2004,First Stage of Tertiary Education,Good,0.39173,683,1636,0.36807,0.41539
2004,First Stage of Tertiary Education,Satisfactory,0.35248,577,1636,0.32933,0.37564
2004,First Stage of Tertiary Education,Poor,0.14371,198,1636,0.12670,0.16071
2004,First Stage of Tertiary Education,Bad,0.04511,58,1636,0.03505,0.05516
2004,Second Stage of Tertiary Education,Very good,0.09920,427,4288,0.09026,0.10815
2004,Second Stage of Tertiary Education,Good,0.44354,2061,4288,0.42867,0.45842
2004,Second Stage of Tertiary Education,Satisfactory,0.30701,1270,4288,0.29320,0.32082
2004,Second Stage of Tertiary Education,Poor,0.12061,445,4288,0.11087,0.13036
2004,Second Stage of Tertiary Education,Bad,0.02963,85,4288,0.02455,0.03470
2005,No answer / don't know,Very good,0.25297,78,281,0.20205,0.30389
2005,No answer / don't know,Good,0.44081,141,281,0.38266,0.49896
2005,No answer / don't know,Satisfactory,0.19859,62,281,0.15186,0.24532
2005,Pre-primary Level,Very good,0.34788,229,621,0.31039,0.38537
2005,Pre-primary Level,Good,0.42344,294,621,0.38455,0.46233
2005,Pre-primary Level,Satisfactory,0.18201,98,621,0.15164,0.21238
2005,Primary Level,Good,0.29117,70,202,0.22837,0.35398
2005,Primary Level,Satisfactory,0.41917,90,202,0.35095,0.48738
2005,Primary Level,Poor,0.16616,42,202,0.11470,0.21762
2005,Lower Secondary Level,Very good,0.08048,220,2385,0.06956,0.09140
2005,Lower Secondary Level,Good,0.30173,778,2385,0.28330,0.32015
2005,Lower Secondary Level,Satisfactory,0.33075,765,2385,0.31186,0.34963
2005,Lower Secondary Level,Poor,0.20684,456,2385,0.19058,0.22310
2005,Lower Secondary Level,Bad,0.08021,166,2385,0.06931,0.09112
2005,Upper Secondary Level,Very good,0.07355,776,10209,0.06848,0.07861
2005,Upper Secondary Level,Good,0.37166,4031,10209,0.36229,0.38104
2005,Upper Secondary Level,Satisfactory,0.35202,3504,10209,0.34275,0.36128
2005,Upper Secondary Level,Poor,0.15908,1503,10209,0.15199,0.16618
2005,Upper Secondary Level,Bad,0.04369,395,10209,0.03972,0.04765
2005,Post-secondary Non-tertiary Level,Very good,0.10595,119,1126,0.08796,0.12393
2005,Post-secondary Non-tertiary Level,Good,0.44947,514,1126,0.42040,0.47853
2005,Post-secondary Non-tertiary Level,Satisfactory,0.28614,342,1126,0.25973,0.31255
2005,Post-secondary Non-tertiary Level,Poor,0.12396,117,1126,0.10471,0.14322
2005,Post-secondary Non-tertiary Level,Bad,0.03448,34,1126,0.02382,0.04514
2005,First Stage of Tertiary Education,Very good,0.06265,96,1555,0.05060,0.07470
2005,First Stage of Tertiary Education,Good,0.35756,602,1555,0.33373,0.38139
2005,First Stage of Tertiary Education,Satisfactory,0.37964,579,1555,0.35551,0.40376
2005,First Stage of Tertiary Education,Poor,0.15426,223,1555,0.13630,0.17222
2005,First Stage of Tertiary Education,Bad,0.04589,55,1555,0.03549,0.05630
2005,Second Stage of Tertiary Education,Very good,0.09791,416,4153,0.08887,0.10695
2005,Second Stage of Tertiary Education,Good,0.43816,1875,4153,0.42306,0.45325
2005,Second Stage of Tertiary Education,Satisfactory,0.31301,1324,4153,0.29890,0.32711
2005,Second Stage of Tertiary Education,Poor,0.12202,445,4153,0.11207,0.13198
2005,Second Stage of Tertiary Education,Bad,0.02890,93,4153,0.02381,0.03400
2006,No answer / don't know,Very good,0.19033,78,296,0.14553,0.23512
2006,No answer / don't know,Good,0.51460,158,296,0.45757,0.57164
2006,No answer / don't know,Satisfactory,0.19438,60,296,0.14922,0.23954
2006,Pre-primary Level,Very good,0.32332,125,384,0.27648,0.37017
2006,Pre-primary Level,Good,0.51520,212,384,0.46515,0.56526
2006,Pre-primary Level,Satisfactory,0.12416,47,384,0.09114,0.15719
2006,Primary Level,Good,0.21304,58,198,0.15586,0.27022
2006,Primary Level,Satisfactory,0.38897,88,198,0.32089,0.45705
2006,Primary Level,Poor,0.23453,52,198,0.17536,0.29370
2006,Lower Secondary Level,Very good,0.08677,219,2475,0.07568,0.09786
2006,Lower Secondary Level,Good,0.30576,801,2475,0.28761,0.32392
2006,Lower Secondary Level,Satisfactory,0.32900,802,2475,0.31049,0.34752
2006,Lower Secondary Level,Poor,0.19079,461,2475,0.17531,0.20627
2006,Lower Secondary Level,Bad,0.08767,192,2475,0.07653,0.09882
2006,Upper Secondary Level,Very good,0.07975,859,11067,0.07471,0.08480
2006,Upper Secondary Level,Good,0.36945,4310,11067,0.36046,0.37844
2006,Upper Secondary Level,Satisfactory,0.35546,3870,11067,0.34654,0.36437
2006,Upper Secondary Level,Poor,0.14670,1556,11067,0.14011,0.15329
2006,Upper Secondary Level,Bad,0.04864,472,11067,0.04463,0.05265
2006,Post-secondary Non-tertiary Level,Very good,0.10994,122,1185,0.09212,0.12775
2006,Post-secondary Non-tertiary Level,Good,0.42901,568,1185,0.40082,0.45720
2006,Post-secondary Non-tertiary Level,Satisfactory,0.30670,369,1185,0.28044,0.33297
2006,Post-secondary Non-tertiary Level,Poor,0.12856,126,1185,0.10950,0.14763
2006,First Stage of Tertiary Education,Very good,0.06228,93,1646,0.05060,0.07396
2006,First Stage of Tertiary Education,Good,0.38681,666,1646,0.36328,0.41035
2006,First Stage of Tertiary Education,Satisfactory,0.37320,607,1646,0.34983,0.39657
2006,First Stage of Tertiary Education,Poor,0.13370,220,1646,0.11725,0.15014
2006,First Stage of Tertiary Education,Bad,0.04401,60,1646,0.03410,0.05392
2006,Second Stage of Tertiary Education,Very good,0.10439,476,4574,0.09553,0.11326
2006,Second Stage of Tertiary Education,Good,0.43059,2066,4574,0.41624,0.44495
2006,Second Stage of Tertiary Education,Satisfactory,0.31426,1425,4574,0.30081,0.32772
2006,Second Stage of Tertiary Education,Poor,0.11931,494,4574,0.10991,0.12870
2006,Second Stage of Tertiary Education,Bad,0.03144,113,4574,0.02639,0.03650
2007,No answer / don't know,Very good,0.21209,77,299,0.16568,0.25851
2007,No answer / don't know,Good,0.46459,158,299,0.40797,0.52122
2007,No answer / don't know,Satisfactory,0.20364,64,299,0.15791,0.24936
2007,Pre-primary Level,Very good,0.32097,103,329,0.27045,0.37149
2007,Pre-primary Level,Good,0.48172,175,329,0.42765,0.53580
2007,Pre-primary Level,Satisfactory,0.16159,51,329,0.12176,0.20143
2007,Primary Level,Good,0.26396,59,186,0.20045,0.32748
2007,Primary Level,Satisfactory,0.35576,76,186,0.28677,0.42474
2007,Primary Level,Poor,0.23639,51,186,0.17516,0.29761
2007,Lower Secondary Level,Very good,0.07736,176,2198,0.06618,0.08853
2007,Lower Secondary Level,Good,0.29069,685,2198,0.27170,0.30968
2007,Lower Secondary Level,Satisfactory,0.33735,743,2198,0.31758,0.35712
2007,Lower Secondary Level,Poor,0.21388,432,2198,0.19673,0.23102
2007,Lower Secondary Level,Bad,0.08073,162,2198,0.06934,0.09212
2007,Upper Secondary Level,Very good,0.06932,737,10296,0.06441,0.07423
2007,Upper Secondary Level,Good,0.37211,4058,10296,0.36277,0.38144
2007,Upper Secondary Level,Satisfactory,0.36558,3610,10296,0.35628,0.37488
2007,Upper Secondary Level,Poor,0.15091,1480,10296,0.14400,0.15783
2007,Upper Secondary Level,Bad,0.04208,411,10296,0.03820,0.04596
2007,Post-secondary Non-tertiary Level,Very good,0.11206,120,1143,0.09377,0.13036
2007,Post-secondary Non-tertiary Level,Good,0.46461,561,1143,0.43568,0.49354
2007,Post-secondary Non-tertiary Level,Satisfactory,0.27871,334,1143,0.25270,0.30471
2007,Post-secondary Non-tertiary Level,Poor,0.12746,128,1143,0.10812,0.14680
2007,First Stage of Tertiary Education,Very good,0.06669,88,1529,0.05418,0.07920
2007,First Stage of Tertiary Education,Good,0.34790,576,1529,0.32402,0.37178
2007,First Stage of Tertiary Education,Satisfactory,0.39326,582,1529,0.36876,0.41775
2007,First Stage of Tertiary Education,Poor,0.15420,231,1529,0.13609,0.17230
2007,First Stage of Tertiary Education,Bad,0.03796,52,1529,0.02838,0.04754
2007,Second Stage of Tertiary Education,Very good,0.09168,410,4383,0.08313,0.10022
2007,Second Stage of Tertiary Education,Good,0.45369,2017,4383,0.43895,0.46843
2007,Second Stage of Tertiary Education,Satisfactory,0.30510,1375,4383,0.29147,0.31873
2007,Second Stage of Tertiary Education,Poor,0.11861,481,4383,0.10904,0.12819
2007,Second Stage of Tertiary Education,Bad,0.03092,100,4383,0.02580,0.03605
2008,No answer / don't know,Very good,0.26815,94,303,0.21819,0.31811
2008,No answer / don't know,Good,0.47805,159,303,0.42171,0.53439
2008,No answer / don't know,Satisfactory,0.15084,50,303,0.11048,0.19121
2008,Pre-primary Level,Very good,0.26049,100,332,0.21321,0.30778
2008,Pre-primary Level,Good,0.53271,178,332,0.47896,0.58646
2008,Pre-primary Level,Satisfactory,0.15710,54,332,0.11790,0.19630
2008,Primary Level,Good,0.23000,43,157,0.16396,0.29604
2008,Primary Level,Satisfactory,0.33699,62,157,0.26281,0.41116
2008,Primary Level,Poor,0.30363,52,157,0.23147,0.37579
2008,Lower Secondary Level,Very good,0.09511,180,2008,0.08228,0.10795
2008,Lower Secondary Level,Good,0.28295,617,2008,0.26324,0.30265
2008,Lower Secondary Level,Satisfactory,0.34018,664,2008,0.31945,0.36090
2008,Lower Secondary Level,Poor,0.20317,398,2008,0.18557,0.22077
2008,Lower Secondary Level,Bad,0.07860,149,2008,0.06682,0.09037
2008,Upper Secondary Level,Very good,0.07239,706,9714,0.06724,0.07754
2008,Upper Secondary Level,Good,0.37236,3759,9714,0.36274,0.38197
2008,Upper Secondary Level,Satisfactory,0.35542,3355,9714,0.34591,0.36494
2008,Upper Secondary Level,Poor,0.15538,1485,9714,0.14818,0.16259
2008,Upper Secondary Level,Bad,0.04444,409,9714,0.04035,0.04854
2008,Post-secondary Non-tertiary Level,Very good,0.11242,119,1068,0.09347,0.13138
2008,Post-secondary Non-tertiary Level,Good,0.44386,508,1068,0.41404,0.47367
2008,Post-secondary Non-tertiary Level,Satisfactory,0.27883,306,1068,0.25192,0.30574
2008,Post-secondary Non-tertiary Level,Poor,0.14608,135,1068,0.12488,0.16727
2008,First Stage of Tertiary Education,Very good,0.05359,64,1414,0.04185,0.06533
2008,First Stage of Tertiary Education,Good,0.39700,549,1414,0.37148,0.42251
2008,First Stage of Tertiary Education,Satisfactory,0.37494,555,1414,0.34970,0.40018
2008,First Stage of Tertiary Education,Poor,0.13475,193,1414,0.11695,0.15256
2008,First Stage of Tertiary Education,Bad,0.03972,53,1414,0.02954,0.04990
2008,Second Stage of Tertiary Education,Very good,0.10269,416,4190,0.09349,0.11188
2008,Second Stage of Tertiary Education,Good,0.43601,1896,4190,0.42100,0.45103
2008,Second Stage of Tertiary Education,Satisfactory,0.32487,1341,4190,0.31069,0.33905
2008,Second Stage of Tertiary Education,Poor,0.11376,459,4190,0.10414,0.12337
2008,Second Stage of Tertiary Education,Bad,0.02267,78,4190,0.01817,0.02718
2009,No answer / don't know,Very good,0.21845,69,298,0.17146,0.26545
2009,No answer / don't know,Good,0.53102,175,298,0.47426,0.58777
2009,No answer / don't know,Satisfactory,0.12784,54,298,0.08987,0.16582
2009,Pre-primary Level,Very good,0.22307,81,299,0.17580,0.27033
2009,Pre-primary Level,Good,0.56858,164,299,0.51234,0.62481
2009,Pre-primary Level,Satisfactory,0.16800,54,299,0.12555,0.21045
2009,Primary Level,Good,0.20371,40,136,0.13577,0.27165
2009,Primary Level,Satisfactory,0.34789,55,136,0.26755,0.42824
2009,Primary Level,Poor,0.29758,41,136,0.22045,0.37470
2009,Lower Secondary Level,Very good,0.07710,131,1785,0.06473,0.08948
2009,Lower Secondary Level,Good,0.27603,540,1785,0.25528,0.29677
2009,Lower Secondary Level,Satisfactory,0.37684,635,1785,0.35436,0.39933
2009,Lower Secondary Level,Poor,0.19700,356,1785,0.17854,0.21546
2009,Lower Secondary Level,Bad,0.07302,123,1785,0.06095,0.08510
2009,Upper Secondary Level,Very good,0.07175,615,9048,0.06643,0.07707
2009,Upper Secondary Level,Good,0.35157,3387,9048,0.34173,0.36141
2009,Upper Secondary Level,Satisfactory,0.37730,3289,9048,0.36732,0.38729
2009,Upper Secondary Level,Poor,0.15525,1378,9048,0.14778,0.16271
2009,Upper Secondary Level,Bad,0.04413,379,9048,0.03990,0.04836
2009,Post-secondary Non-tertiary Level,Very good,0.09360,92,973,0.07529,0.11191
2009,Post-secondary Non-tertiary Level,Good,0.42581,452,973,0.39473,0.45690
2009,Post-secondary Non-tertiary Level,Satisfactory,0.34552,321,973,0.31563,0.37542
2009,Post-secondary Non-tertiary Level,Poor,0.11203,108,973,0.09220,0.13186
2009,First Stage of Tertiary Education,Very good,0.04231,66,1323,0.03146,0.05316
2009,First Stage of Tertiary Education,Good,0.38595,485,1323,0.35970,0.41219
2009,First Stage of Tertiary Education,Satisfactory,0.38067,526,1323,0.35449,0.40684
2009,First Stage of Tertiary Education,Poor,0.15974,198,1323,0.13999,0.17949
2009,First Stage of Tertiary Education,Bad,0.03134,48,1323,0.02195,0.04073
2009,Second Stage of Tertiary Education,Very good,0.10328,391,4024,0.09388,0.11269
2009,Second Stage of Tertiary Education,Good,0.44313,1803,4024,0.42778,0.45848
2009,Second Stage of Tertiary Education,Satisfactory,0.31312,1303,4024,0.29879,0.32745
2009,Second Stage of Tertiary Education,Poor,0.11458,436,4024,0.10474,0.12442
2009,Second Stage of Tertiary Education,Bad,0.02589,91,4024,0.02098,0.03080
2010,No answer / don't know,Very good,0.29186,61,287,0.23917,0.34455
2010,No answer / don't know,Good,0.43589,164,287,0.37842,0.49336
2010,No answer / don't know,Satisfactory,0.18338,62,287,0.13853,0.22823
2010,Pre-primary Level,Very good,0.27957,120,392,0.23509,0.32406
2010,Pre-primary Level,Good,0.54951,214,392,0.50019,0.59883
2010,Pre-primary Level,Satisfactory,0.13023,58,392,0.09687,0.16358
2010,Primary Level,Very good,0.09775,40,315,0.06490,0.13060
2010,Primary Level,Good,0.24169,104,315,0.19434,0.28904
2010,Primary Level,Satisfactory,0.27213,108,315,0.22291,0.32136
2010,Primary Level,Poor,0.27848,63,315,0.22890,0.32806
2010,Lower Secondary Level,Very good,0.08113,258,2441,0.07030,0.09197
2010,Lower Secondary Level,Good,0.29215,827,2441,0.27410,0.31019
2010,Lower Secondary Level,Satisfactory,0.34033,780,2441,0.32153,0.35913
2010,Lower Secondary Level,Poor,0.19733,424,2441,0.18154,0.21313
2010,Lower Secondary Level,Bad,0.08906,152,2441,0.07775,0.10036
2010,Upper Secondary Level,Very good,0.07837,1143,11741,0.07351,0.08323
2010,Upper Secondary Level,Good,0.35558,4638,11741,0.34692,0.36424
2010,Upper Secondary Level,Satisfactory,0.35870,3850,11741,0.35002,0.36737
2010,Upper Secondary Level,Poor,0.16293,1660,11741,0.15625,0.16961
2010,Upper Secondary Level,Bad,0.04443,450,11741,0.04070,0.04815
2010,Post-secondary Non-tertiary Level,Very good,0.11081,243,1708,0.09592,0.12570
2010,Post-secondary Non-tertiary Level,Good,0.42562,792,1708,0.40217,0.44908
2010,Post-secondary Non-tertiary Level,Satisfactory,0.32293,474,1708,0.30075,0.34511
2010,Post-secondary Non-tertiary Level,Poor,0.10705,160,1708,0.09239,0.12172
2010,Post-secondary Non-tertiary Level,Bad,0.03358,39,1708,0.02504,0.04213
2010,First Stage of Tertiary Education,Very good,0.05156,124,1609,0.04075,0.06237
2010,First Stage of Tertiary Education,Good,0.36213,637,1609,0.33864,0.38563
2010,First Stage of Tertiary Education,Satisfactory,0.39749,577,1609,0.37357,0.42141
2010,First Stage of Tertiary Education,Poor,0.14971,220,1609,0.13227,0.16714
2010,First Stage of Tertiary Education,Bad,0.03912,51,1609,0.02964,0.04859
2010,Second Stage of Tertiary Education,Very good,0.11919,810,5375,0.11053,0.12785
2010,Second Stage of Tertiary Education,Good,0.43988,2429,5375,0.42661,0.45315
2010,Second Stage of Tertiary Education,Satisfactory,0.29452,1492,5375,0.28234,0.30671
2010,Second Stage of Tertiary Education,Poor,0.11980,545,5375,0.11112,0.12848
2010,Second Stage of Tertiary Education,Bad,0.02661,99,5375,0.02230,0.03091
2011,No answer / don't know,Very good,0.17748,113,562,0.14586,0.20910
2011,No answer / don't know,Good,0.47948,282,562,0.43814,0.52082
2011,No answer / don't know,Satisfactory,0.23633,124,562,0.20118,0.27149
2011,No answer / don't know,Poor,0.07100,43,562,0.04975,0.09225
2011,Pre-primary Level,Very good,0.35961,165,452,0.31532,0.40390
2011,Pre-primary Level,Good,0.46302,227,452,0.41700,0.50904
2011,Pre-primary Level,Satisfactory,0.11796,60,452,0.08819,0.14772
2011,Primary Level,Very good,0.05742,34,385,0.03415,0.08068
2011,Primary Level,Good,0.28218,126,385,0.23717,0.32720
2011,Primary Level,Satisfactory,0.33757,127,385,0.29027,0.38487
2011,Primary Level,Poor,0.26393,98,385,0.21984,0.30801
2011,Lower Secondary Level,Very good,0.07553,266,2947,0.06598,0.08507
2011,Lower Secondary Level,Good,0.29668,986,2947,0.28018,0.31317
2011,Lower Secondary Level,Satisfactory,0.34042,980,2947,0.32331,0.35753
2011,Lower Secondary Level,Poor,0.21340,528,2947,0.19860,0.22819
2011,Lower Secondary Level,Bad,0.07398,187,2947,0.06453,0.08343
2011,Upper Secondary Level,Very good,0.08664,1273,13889,0.08196,0.09131
2011,Upper Secondary Level,Good,0.35928,5383,13889,0.35130,0.36726
2011,Upper Secondary Level,Satisfactory,0.34787,4606,13889,0.33994,0.35579
2011,Upper Secondary Level,Poor,0.16042,2060,13889,0.15431,0.16652
2011,Upper Secondary Level,Bad,0.04580,567,13889,0.04232,0.04928
2011,Post-secondary Non-tertiary Level,Very good,0.13134,264,2001,0.11654,0.14615
2011,Post-secondary Non-tertiary Level,Good,0.44402,939,2001,0.42224,0.46579
2011,Post-secondary Non-tertiary Level,Satisfactory,0.28920,543,2001,0.26933,0.30908
2011,Post-secondary Non-tertiary Level,Poor,0.10473,203,2001,0.09131,0.11815
2011,Post-secondary Non-tertiary Level,Bad,0.03071,52,2001,0.02315,0.03827
2011,First Stage of Tertiary Education,Very good,0.06152,134,1845,0.05055,0.07248
2011,First Stage of Tertiary Education,Good,0.38402,753,1845,0.36182,0.40622
2011,First Stage of Tertiary Education,Satisfactory,0.37246,648,1845,0.35039,0.39452
2011,First Stage of Tertiary Education,Poor,0.14313,250,1845,0.12714,0.15911
2011,First Stage of Tertiary Education,Bad,0.03887,60,1845,0.03005,0.04770
2011,Second Stage of Tertiary Education,Very good,0.12926,840,6207,0.12091,0.13761
2011,Second Stage of Tertiary Education,Good,0.44322,2861,6207,0.43086,0.45558
2011,Second Stage of Tertiary Education,Satisfactory,0.28289,1731,6207,0.27169,0.29410
2011,Second Stage of Tertiary Education,Poor,0.11845,641,6207,0.11041,0.12649
2011,Second Stage of Tertiary Education,Bad,0.02618,134,6207,0.02220,0.03015
2012,No answer / don't know,Very good,0.24398,98,401,0.20189,0.28607
2012,No answer / don't know,Good,0.39948,173,401,0.35148,0.44748
2012,No answer / don't know,Satisfactory,0.22401,96,401,0.18315,0.26487
2012,No answer / don't know,Poor,0.09520,34,401,0.06644,0.12396
2012,Pre-primary Level,Very good,0.32131,150,442,0.27773,0.36490
2012,Pre-primary Level,Good,0.43997,218,442,0.39364,0.48630
2012,Pre-primary Level,Satisfactory,0.17065,74,442,0.13554,0.20576
2012,Primary Level,Very good,0.07258,39,358,0.04567,0.09950
2012,Primary Level,Good,0.21745,101,358,0.17466,0.26024
2012,Primary Level,Satisfactory,0.35131,130,358,0.30179,0.40083
2012,Primary Level,Poor,0.27762,88,358,0.23117,0.32408
2012,Lower Secondary Level,Very good,0.08117,288,2898,0.07122,0.09111
2012,Lower Secondary Level,Good,0.31079,953,2898,0.29394,0.32764
2012,Lower Secondary Level,Satisfactory,0.35528,975,2898,0.33785,0.37271
2012,Lower Secondary Level,Poor,0.20137,540,2898,0.18677,0.21598
2012,Lower Secondary Level,Bad,0.05138,142,2898,0.04334,0.05942
2012,Upper Secondary Level,Very good,0.08304,1139,13533,0.07839,0.08769
2012,Upper Secondary Level,Good,0.36162,5331,13533,0.35353,0.36972
2012,Upper Secondary Level,Satisfactory,0.35944,4642,13533,0.35136,0.36753
2012,Upper Secondary Level,Poor,0.15001,1875,13533,0.14400,0.15603
2012,Upper Secondary Level,Bad,0.04588,546,13533,0.04235,0.04940
2012,Post-secondary Non-tertiary Level,Very good,0.11525,215,1963,0.10112,0.12938
2012,Post-secondary Non-tertiary Level,Good,0.44873,968,1963,0.42672,0.47073
2012,Post-secondary Non-tertiary Level,Satisfactory,0.29601,522,1963,0.27582,0.31621
2012,Post-secondary Non-tertiary Level,Poor,0.12122,215,1963,0.10678,0.13567
2012,Post-secondary Non-tertiary Level,Bad,0.01879,43,1963,0.01278,0.02479
2012,First Stage of Tertiary Education,Very good,0.06424,138,1798,0.05290,0.07558
2012,First Stage of Tertiary Education,Good,0.39177,749,1798,0.36920,0.41434
2012,First Stage of Tertiary Education,Satisfactory,0.37395,632,1798,0.35157,0.39632
2012,First Stage of Tertiary Education,Poor,0.13612,229,1798,0.12026,0.15197
2012,First Stage of Tertiary Education,Bad,0.03393,50,1798,0.02556,0.04230
2012,Second Stage of Tertiary Education,Very good,0.12794,758,6143,0.11959,0.13629
2012,Second Stage of Tertiary Education,Good,0.45900,2926,6143,0.44654,0.47146
2012,Second Stage of Tertiary Education,Satisfactory,0.28472,1723,6143,0.27343,0.29600
2012,Second Stage of Tertiary Education,Poor,0.10580,611,6143,0.09811,0.11350
2012,Second Stage of Tertiary Education,Bad,0.02254,125,6143,0.01883,0.02625
2013,No answer / don't know,Very good,0.23723,110,531,0.20102,0.27345
2013,No answer / don't know,Good,0.35011,236,531,0.30950,0.39072
2013,No answer / don't know,Satisfactory,0.29498,131,531,0.25616,0.33381
2013,No answer / don't know,Poor,0.08603,54,531,0.06215,0.10990
2013,Pre-primary Level,Very good,0.35273,239,597,0.31437,0.39109
2013,Pre-primary Level,Good,0.43891,266,597,0.39906,0.47875
2013,Pre-primary Level,Satisfactory,0.16013,92,597,0.13069,0.18957
2013,Primary Level,Very good,0.08252,58,631,0.06104,0.10401
2013,Primary Level,Good,0.30598,200,631,0.26999,0.34196
2013,Primary Level,Satisfactory,0.26387,175,631,0.22945,0.29829
2013,Primary Level,Poor,0.25277,141,631,0.21883,0.28670
2013,Primary Level,Bad,0.09486,57,631,0.07198,0.11774
2013,Lower Secondary Level,Very good,0.09529,488,3703,0.08584,0.10475
2013,Lower Secondary Level,Good,0.29838,1282,3703,0.28364,0.31312
2013,Lower Secondary Level,Satisfactory,0.33165,1098,3703,0.31649,0.34682
2013,Lower Secondary Level,Poor,0.20642,636,3703,0.19338,0.21945
2013,Lower Secondary Level,Bad,0.06825,199,3703,0.06013,0.07638
2013,Upper Secondary Level,Very good,0.08554,1396,14154,0.08094,0.09015
2013,Upper Secondary Level,Good,0.35380,5440,14154,0.34593,0.36168
2013,Upper Secondary Level,Satisfactory,0.35810,4723,14154,0.35020,0.36600
2013,Upper Secondary Level,Poor,0.15506,2053,14154,0.14910,0.16103
2013,Upper Secondary Level,Bad,0.04749,542,14154,0.04399,0.05100
2013,Post-secondary Non-tertiary Level,Very good,0.11003,299,2360,0.09740,0.12266
2013,Post-secondary Non-tertiary Level,Good,0.45546,1098,2360,0.43536,0.47555
2013,Post-secondary Non-tertiary Level,Satisfactory,0.29274,637,2360,0.27438,0.31110
2013,Post-secondary Non-tertiary Level,Poor,0.11838,264,2360,0.10534,0.13142
2013,Post-secondary Non-tertiary Level,Bad,0.02340,62,2360,0.01730,0.02950
2013,First Stage of Tertiary Education,Very good,0.06723,130,1719,0.05539,0.07907
2013,First Stage of Tertiary Education,Good,0.38733,689,1719,0.36430,0.41037
2013,First Stage of Tertiary Education,Satisfactory,0.37242,621,1719,0.34955,0.39528
2013,First Stage of Tertiary Education,Poor,0.13354,223,1719,0.11745,0.14962
2013,First Stage of Tertiary Education,Bad,0.03949,56,1719,0.03028,0.04869
2013,Second Stage of Tertiary Education,Very good,0.13760,1006,6859,0.12945,0.14576
2013,Second Stage of Tertiary Education,Good,0.42728,3064,6859,0.41557,0.43899
2013,Second Stage of Tertiary Education,Satisfactory,0.28651,1914,6859,0.27581,0.29721
2013,Second Stage of Tertiary Education,Poor,0.12171,726,6859,0.11397,0.12945
2013,Second Stage of Tertiary Education,Bad,0.02689,149,6859,0.02306,0.03072
2014,No answer / don't know,Very good,0.17823,114,604,0.14768,0.20877
2014,No answer / don't know,Good,0.42660,266,604,0.38712,0.46608
2014,No answer / don't know,Satisfactory,0.26179,148,604,0.22670,0.29688
2014,No answer / don't know,Poor,0.11699,76,604,0.09134,0.14264
2014,Pre-primary Level,Very good,0.32701,141,425,0.28235,0.37166
2014,Pre-primary Level,Good,0.44423,210,425,0.39694,0.49153
2014,Pre-primary Level,Satisfactory,0.19693,74,425,0.15907,0.23478
2014,Primary Level,Very good,0.07734,42,503,0.05397,0.10071
2014,Primary Level,Good,0.30847,157,503,0.26807,0.34888
2014,Primary Level,Satisfactory,0.24584,147,503,0.20817,0.28350
2014,Primary Level,Poor,0.26000,111,503,0.22162,0.29837
2014,Primary Level,Bad,0.10835,46,503,0.08116,0.13554
2014,Lower Secondary Level,Very good,0.10417,345,3111,0.09344,0.11491
2014,Lower Secondary Level,Good,0.27731,1048,3111,0.26157,0.29304
2014,Lower Secondary Level,Satisfactory,0.34662,978,3111,0.32989,0.36334
2014,Lower Secondary Level,Poor,0.20967,573,3111,0.19537,0.22398
2014,Lower Secondary Level,Bad,0.06223,167,3111,0.05374,0.07072
2014,Upper Secondary Level,Very good,0.07778,1015,12526,0.07309,0.08247
2014,Upper Secondary Level,Good,0.35515,4754,12526,0.34677,0.36353
2014,Upper Secondary Level,Satisfactory,0.35293,4333,12526,0.34456,0.36130
2014,Upper Secondary Level,Poor,0.16989,1926,12526,0.16331,0.17646
2014,Upper Secondary Level,Bad,0.04426,498,12526,0.04066,0.04786
2014,Post-secondary Non-tertiary Level,Very good,0.12687,234,2043,0.11243,0.14130
2014,Post-secondary Non-tertiary Level,Good,0.43574,919,2043,0.41423,0.45724
