year,regtyp,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,East,Poor,0.13620,282,2090,0.12150,0.15091
2012,Urban regions,East,Bad,0.04728,77,2090,0.03818,0.05638
2012,Rural regions,West,Very good,0.10263,656,6013,0.09496,0.11030
2012,Rural regions,West,Good,0.37554,2451,6013,0.36329,0.38778
2012,Rural regions,West,Satisfactory,0.34131,1953,6013,0.32933,0.35330
2012,Rural regions,West,Poor,0.13825,746,6013,0.12953,0.14698
2012,Rural regions,West,Bad,0.04227,207,6013,0.03718,0.04735
2012,Rural regions,East,Very good,0.06462,275,4077,0.05707,0.07217
2012,Rural regions,East,Good,0.36670,1680,4077,0.35191,0.38149
2012,Rural regions,East,Satisfactory,0.36075,1376,4077,0.34601,0.37549
2012,Rural regions,East,Poor,0.16517,587,4077,0.15377,0.17657
2012,Rural regions,East,Bad,0.04276,159,4077,0.03655,0.04897
2013,Urban regions,West,Very good,0.11280,2423,18035,0.10818,0.11742
2013,Urban regions,West,Good,0.37423,7288,18035,0.36716,0.38129
2013,Urban regions,West,Satisfactory,0.32109,5305,18035,0.31428,0.32791
2013,Urban regions,West,Poor,0.14879,2366,18035,0.14360,0.15399
2013,Urban regions,West,Bad,0.04309,653,18035,0.04013,0.04605
2013,Urban regions,East,Very good,0.09131,202,2122,0.07905,0.10357
2013,Urban regions,East,Good,0.35931,830,2122,0.33889,0.37973
2013,Urban regions,East,Satisfactory,0.34239,697,2122,0.32220,0.36259
2013,Urban regions,East,Poor,0.15990,318,2122,0.14431,0.17550
2013,Urban regions,East,Bad,0.04708,75,2122,0.03807,0.05610
2013,Rural regions,West,Very good,0.10108,799,6463,0.09373,0.10843
2013,Rural regions,West,Good,0.37662,2617,6463,0.36481,0.38844
2013,Rural regions,West,Satisfactory,0.33765,1999,6463,0.32612,0.34918
2013,Rural regions,West,Poor,0.14573,857,6463,0.13713,0.15434
2013,Rural regions,West,Bad,0.03892,191,6463,0.03420,0.04363
2013,Rural regions,East,Very good,0.06866,302,3982,0.06081,0.07652
2013,Rural regions,East,Good,0.35592,1540,3982,0.34105,0.37080
2013,Rural regions,East,Satisfactory,0.37040,1390,3982,0.35540,0.38540
2013,Rural regions,East,Poor,0.15289,580,3982,0.14171,0.16407
2013,Rural regions,East,Bad,0.05212,170,3982,0.04522,0.05903
2014,Urban regions,West,Very good,0.10557,1742,15714,0.10076,0.11037
2014,Urban regions,West,Good,0.37517,6356,15714,0.36760,0.38274
2014,Urban regions,West,Satisfactory,0.32391,4841,15714,0.31659,0.33122
2014,Urban regions,West,Poor,0.15667,2235,15714,0.15099,0.16236
2014,Urban regions,West,Bad,0.03868,540,15714,0.03567,0.04170
2014,Urban regions,East,Very good,0.08338,172,1932,0.07105,0.09571
2014,Urban regions,East,Good,0.38709,790,1932,0.36537,0.40882
2014,Urban regions,East,Satisfactory,0.32682,610,1932,0.30590,0.34774
2014,Urban regions,East,Poor,0.15665,288,1932,0.14044,0.17286
2014,Urban regions,East,Bad,0.04605,72,1932,0.03670,0.05540
2014,Rural regions,West,Very good,0.09929,610,5767,0.09157,0.10700
2014,Rural regions,West,Good,0.37550,2300,5767,0.36300,0.38800
2014,Rural regions,West,Satisfactory,0.33876,1913,5767,0.32655,0.35098
2014,Rural regions,West,Poor,0.14836,764,5767,0.13918,0.15753
2014,Rural regions,West,Bad,0.03809,180,5767,0.03315,0.04304
2014,Rural regions,East,Very good,0.06918,238,3642,0.06094,0.07743
2014,Rural regions,East,Good,0.35449,1452,3642,0.33895,0.37003
2014,Rural regions,East,Satisfactory,0.36103,1261,3642,0.34543,0.37664
2014,Rural regions,East,Poor,0.17092,544,3642,0.15869,0.18315
2014,Rural regions,East,Bad,0.04437,147,3642,0.03768,0.05106
2015,Urban regions,West,Very good,0.10858,1891,15562,0.10369,0.11347
2015,Urban regions,West,Good,0.37579,6351,15562,0.36818,0.38340
2015,Urban regions,West,Satisfactory,0.32493,4690,15562,0.31757,0.33229
2015,Urban regions,West,Poor,0.15163,2157,15562,0.14599,0.15727
2015,Urban regions,West,Bad,0.03907,473,15562,0.03603,0.04211
2015,Urban regions,East,Very good,0.10359,190,1918,0.08995,0.11724
2015,Urban regions,East,Good,0.37481,735,1918,0.35314,0.39648
2015,Urban regions,East,Satisfactory,0.32239,641,1918,0.30147,0.34332
2015,Urban regions,East,Poor,0.14983,274,1918,0.13386,0.16581
2015,Urban regions,East,Bad,0.04937,78,1918,0.03967,0.05907
2015,Rural regions,West,Very good,0.09669,693,5791,0.08908,0.10430
2015,Rural regions,West,Good,0.38933,2329,5791,0.37677,0.40189
2015,Rural regions,West,Satisfactory,0.32261,1835,5791,0.31057,0.33466
2015,Rural regions,West,Poor,0.15108,750,5791,0.14185,0.16030
2015,Rural regions,West,Bad,0.04029,184,5791,0.03522,0.04535
2015,Rural regions,East,Very good,0.05562,221,3481,0.04801,0.06324
2015,Rural regions,East,Good,0.35296,1350,3481,0.33709,0.36884
2015,Rural regions,East,Satisfactory,0.36957,1239,3481,0.35353,0.38561
2015,Rural regions,East,Poor,0.16802,523,3481,0.15559,0.18044
2015,Rural regions,East,Bad,0.05382,148,3481,0.04633,0.06132
2016,Urban regions,West,Very good,0.10100,2360,15898,0.09631,0.10568
2016,Urban regions,West,Good,0.38168,6171,15898,0.37413,0.38923
2016,Urban regions,West,Satisfactory,0.32220,4641,15898,0.31494,0.32947
2016,Urban regions,West,Poor,0.15497,2180,15898,0.14934,0.16059
2016,Urban regions,West,Bad,0.04015,546,15898,0.03710,0.04320
2016,Urban regions,East,Very good,0.10024,237,1966,0.08696,0.11352
2016,Urban regions,East,Good,0.39730,759,1966,0.37566,0.41893
2016,Urban regions,East,Satisfactory,0.31369,602,1966,0.29317,0.33420
2016,Urban regions,East,Poor,0.15029,291,1966,0.13449,0.16609
2016,Urban regions,East,Bad,0.03848,77,1966,0.02998,0.04699
2016,Rural regions,West,Very good,0.08635,751,5801,0.07912,0.09358
2016,Rural regions,West,Good,0.39012,2314,5801,0.37756,0.40267
2016,Rural regions,West,Satisfactory,0.34044,1809,5801,0.32824,0.35263
2016,Rural regions,West,Poor,0.14263,733,5801,0.13363,0.15163
2016,Rural regions,West,Bad,0.04046,194,5801,0.03539,0.04554
2016,Rural regions,East,Very good,0.06745,311,3571,0.05922,0.07567
2016,Rural regions,East,Good,0.36497,1397,3571,0.34918,0.38076
2016,Rural regions,East,Satisfactory,0.34594,1165,3571,0.33034,0.36155
2016,Rural regions,East,Poor,0.17662,544,3571,0.16411,0.18913
2016,Rural regions,East,Bad,0.04502,154,3571,0.03822,0.05182
2017,Urban regions,West,Very good,0.11190,2719,17705,0.10726,0.11655
2017,Urban regions,West,Good,0.37111,6907,17705,0.36399,0.37823
2017,Urban regions,West,Satisfactory,0.33017,5198,17705,0.32324,0.33710
2017,Urban regions,West,Poor,0.15163,2339,17705,0.14634,0.15691
2017,Urban regions,West,Bad,0.03519,542,17705,0.03248,0.03791
2017,Urban regions,East,Very good,0.09222,287,2213,0.08016,0.10428
2017,Urban regions,East,Good,0.40034,879,2213,0.37992,0.42076
2017,Urban regions,East,Satisfactory,0.31218,672,2213,0.29287,0.33149
2017,Urban regions,East,Poor,0.14970,304,2213,0.13483,0.16457
2017,Urban regions,East,Bad,0.04556,71,2213,0.03687,0.05426
2017,Rural regions,West,Very good,0.08893,969,6615,0.08207,0.09579
2017,Rural regions,West,Good,0.37312,2600,6615,0.36147,0.38478
2017,Rural regions,West,Satisfactory,0.34667,2031,6615,0.33520,0.35814
2017,Rural regions,West,Poor,0.15963,830,6615,0.15081,0.16846
2017,Rural regions,West,Bad,0.03164,185,6615,0.02742,0.03586
2017,Rural regions,East,Very good,0.05274,333,3953,0.04577,0.05971
2017,Rural regions,East,Good,0.39911,1587,3953,0.38384,0.41438
2017,Rural regions,East,Satisfactory,0.34447,1311,3953,0.32966,0.35929
2017,Rural regions,East,Poor,0.15093,552,3953,0.13977,0.16210
2017,Rural regions,East,Bad,0.05274,170,3953,0.04577,0.05971
2018,Urban regions,West,Very good,0.11479,2766,17068,0.11001,0.11957
2018,Urban regions,West,Good,0.37607,6575,17068,0.36880,0.38334
2018,Urban regions,West,Satisfactory,0.32193,4955,17068,0.31492,0.32894
2018,Urban regions,West,Poor,0.15108,2232,17068,0.14571,0.15645
2018,Urban regions,West,Bad,0.03613,540,17068,0.03333,0.03893
2018,Urban regions,East,Very good,0.09917,278,2176,0.08661,0.11173
2018,Urban regions,East,Good,0.41712,879,2176,0.39640,0.43785
2018,Urban regions,East,Satisfactory,0.31716,693,2176,0.29760,0.33672
2018,Urban regions,East,Poor,0.12779,248,2176,0.11376,0.14182
2018,Urban regions,East,Bad,0.03875,78,2176,0.03064,0.04686
2018,Rural regions,West,Very good,0.08893,869,6121,0.08180,0.09606
2018,Rural regions,West,Good,0.36360,2349,6121,0.35155,0.37565
2018,Rural regions,West,Satisfactory,0.37159,1951,6121,0.35948,0.38369
2018,Rural regions,West,Poor,0.13691,755,6121,0.12829,0.14552
2018,Rural regions,West,Bad,0.03898,197,6121,0.03413,0.04383
2018,Rural regions,East,Very good,0.06509,378,3828,0.05728,0.07291
2018,Rural regions,East,Good,0.40056,1488,3828,0.38504,0.41609
2018,Rural regions,East,Satisfactory,0.34243,1264,3828,0.32740,0.35747
2018,Rural regions,East,Poor,0.14921,548,3828,0.13792,0.16050
2018,Rural regions,East,Bad,0.04270,150,3828,0.03629,0.04911
2019,No answer / don't know,West,Very good,0.20755,73,388,0.16714,0.24796
2019,No answer / don't know,West,Good,0.38598,162,388,0.33748,0.43449
2019,No answer / don't know,West,Satisfactory,0.24951,99,388,0.20639,0.29262
2019,No answer / don't know,West,Poor,0.13460,54,388,0.10060,0.16861
2019,Urban regions,West,Very good,0.11181,2644,16683,0.10703,0.11659
2019,Urban regions,West,Good,0.39273,6750,16683,0.38532,0.40014
2019,Urban regions,West,Satisfactory,0.31364,4755,16683,0.30660,0.32068
2019,Urban regions,West,Poor,0.14657,2039,16683,0.14120,0.15194
2019,Urban regions,West,Bad,0.03525,495,16683,0.03245,0.03805
2019,Urban regions,East,Very good,0.09876,259,2124,0.08607,0.11145
2019,Urban regions,East,Good,0.42275,878,2124,0.40173,0.44376
2019,Urban regions,East,Satisfactory,0.29771,621,2124,0.27826,0.31716
2019,Urban regions,East,Poor,0.13350,284,2124,0.11904,0.14797
2019,Urban regions,East,Bad,0.04728,82,2124,0.03825,0.05631
2019,Rural regions,West,Very good,0.08550,828,5903,0.07836,0.09263
2019,Rural regions,West,Good,0.37355,2343,5903,0.36121,0.38589
2019,Rural regions,West,Satisfactory,0.35522,1842,5903,0.34301,0.36743
2019,Rural regions,West,Poor,0.15302,730,5903,0.14384,0.16221
2019,Rural regions,West,Bad,0.03271,160,5903,0.02817,0.03725
2019,Rural regions,East,Very good,0.05934,345,3797,0.05183,0.06686
2019,Rural regions,East,Good,0.38854,1564,3797,0.37304,0.40405
2019,Rural regions,East,Satisfactory,0.35324,1225,3797,0.33804,0.36845
2019,Rural regions,East,Poor,0.16147,535,3797,0.14976,0.17318
2019,Rural regions,East,Bad,0.03740,128,3797,0.03137,0.04344
2020,Urban regions,West,Very good,0.11943,3314,17734,0.11465,0.12420
2020,Urban regions,West,Good,0.38852,7307,17734,0.38135,0.39570
2020,Urban regions,West,Satisfactory,0.31604,4627,17734,0.30919,0.32288
2020,Urban regions,West,Poor,0.14180,2009,17734,0.13667,0.14694
2020,Urban regions,West,Bad,0.03421,477,17734,0.03154,0.03689
2020,Urban regions,East,Very good,0.13326,381,2197,0.11904,0.14747
2020,Urban regions,East,Good,0.39267,877,2197,0.37224,0.41309
2020,Urban regions,East,Satisfactory,0.29289,606,2197,0.27386,0.31193
2020,Urban regions,East,Poor,0.14708,276,2197,0.13227,0.16189
2020,Urban regions,East,Bad,0.03410,57,2197,0.02651,0.04169
2020,Rural regions,West,Very good,0.09504,922,5822,0.08751,0.10258
2020,Rural regions,West,Good,0.37821,2377,5822,0.36575,0.39067
2020,Rural regions,West,Satisfactory,0.34204,1663,5822,0.32985,0.35423
2020,Rural regions,West,Poor,0.14671,682,5822,0.13762,0.15580
2020,Rural regions,West,Bad,0.03800,178,5822,0.03308,0.04291
2020,Rural regions,East,Very good,0.07601,356,3619,0.06737,0.08464
2020,Rural regions,East,Good,0.36762,1478,3619,0.35191,0.38333
2020,Rural regions,East,Satisfactory,0.37134,1196,3619,0.35559,0.38708
2020,Rural regions,East,Poor,0.15066,478,3619,0.13900,0.16232
2020,Rural regions,East,Bad,0.03437,111,3619,0.02844,0.04031
2021,Urban regions,West,Very good,0.13122,2042,11790,0.12513,0.13732
2021,Urban regions,West,Good,0.37157,4680,11790,0.36284,0.38029
2021,Urban regions,West,Satisfactory,0.30699,3144,11790,0.29866,0.31531
2021,Urban regions,West,Poor,0.15060,1513,11790,0.14414,0.15705
2021,Urban regions,West,Bad,0.03962,411,11790,0.03610,0.04315
2021,Urban regions,East,Very good,0.14554,243,1530,0.12787,0.16322
2021,Urban regions,East,Good,0.41314,627,1530,0.38846,0.43782
2021,Urban regions,East,Satisfactory,0.28460,434,1530,0.26198,0.30722
2021,Urban regions,East,Poor,0.12069,183,1530,0.10436,0.13702
2021,Urban regions,East,Bad,0.03603,43,1530,0.02669,0.04537
2021,Rural regions,West,Very good,0.10470,542,3869,0.09505,0.11435
2021,Rural regions,West,Good,0.35840,1534,3869,0.34329,0.37351
2021,Rural regions,West,Satisfactory,0.34894,1159,3869,0.33392,0.36396
2021,Rural regions,West,Poor,0.14691,490,3869,0.13575,0.15807
2021,Rural regions,West,Bad,0.04105,144,3869,0.03480,0.04730
2021,Rural regions,East,Very good,0.10064,252,2373,0.08853,0.11275
2021,Rural regions,East,Good,0.38821,962,2373,0.36860,0.40782
2021,Rural regions,East,Satisfactory,0.30452,730,2373,0.28600,0.32304
2021,Rural regions,East,Poor,0.16423,346,2373,0.14932,0.17914
2021,Rural regions,East,Bad,0.04240,83,2373,0.03429,0.05051
2022,Urban regions,West,Very good,0.11949,2744,16828,0.11459,0.12439
2022,Urban regions,West,Good,0.36686,6785,16828,0.35957,0.37414
2022,Urban regions,West,Satisfactory,0.31492,4696,16828,0.30790,0.32194
2022,Urban regions,West,Poor,0.15509,2092,16828,0.14962,0.16056
2022,Urban regions,West,Bad,0.04364,511,16828,0.04055,0.04673
2022,Urban regions,East,Very good,0.12658,349,2304,0.11300,0.14016
2022,Urban regions,East,Good,0.39135,933,2304,0.37142,0.41129
2022,Urban regions,East,Satisfactory,0.29318,679,2304,0.27459,0.31177
2022,Urban regions,East,Poor,0.14748,275,2304,0.13300,0.16196
2022,Urban regions,East,Bad,0.04140,68,2304,0.03327,0.04954
2022,Rural regions,West,Very good,0.10403,721,5245,0.09576,0.11229
2022,Rural regions,West,Good,0.38341,2108,5245,0.37025,0.39657
2022,Rural regions,West,Satisfactory,0.32149,1540,5245,0.30885,0.33413
2022,Rural regions,West,Poor,0.14400,684,5245,0.13450,0.15350
2022,Rural regions,West,Bad,0.04707,192,5245,0.04134,0.05280
2022,Rural regions,East,Very good,0.07823,353,3545,0.06939,0.08708
2022,Rural regions,East,Good,0.36942,1440,3545,0.35353,0.38531
2022,Rural regions,East,Satisfactory,0.33956,1124,3545,0.32397,0.35515
2022,Rural regions,East,Poor,0.16715,497,3545,0.15487,0.17944
2022,Rural regions,East,Bad,0.04563,131,3545,0.03876,0.05250
