year,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Indirect migration background,Very good,0.19993,211,916,0.17401,0.22584
2021,Indirect migration background,Good,0.44510,393,916,0.41290,0.47730
2021,Indirect migration background,Satisfactory,0.21775,226,916,0.19101,0.24449
2021,Indirect migration background,Poor,0.10336,86,916,0.08364,0.12309
2022,No migration background,Very good,0.10298,2182,18320,0.09858,0.10738
2022,No migration background,Good,0.36712,7201,18320,0.36014,0.37410
2022,No migration background,Satisfactory,0.32839,5784,18320,0.32158,0.33519
2022,No migration background,Poor,0.15688,2523,18320,0.15161,0.16215
2022,No migration background,Bad,0.04464,630,18320,0.04164,0.04763
2022,Direct migration background,Very good,0.14044,1760,8141,0.13289,0.14799
2022,Direct migration background,Good,0.38571,3468,8141,0.37513,0.39628
2022,Direct migration background,Satisfactory,0.27629,1845,8141,0.26658,0.28601
2022,Direct migration background,Poor,0.14924,839,8141,0.14150,0.15698
2022,Direct migration background,Bad,0.04832,229,8141,0.04366,0.05298
2022,Indirect migration background,Very good,0.14990,224,1451,0.13152,0.16827
2022,Indirect migration background,Good,0.39529,592,1451,0.37013,0.42046
2022,Indirect migration background,Satisfactory,0.29844,407,1451,0.27489,0.32200
2022,Indirect migration background,Poor,0.12363,185,1451,0.10669,0.14057
2022,Indirect migration background,Bad,0.03274,43,1451,0.02358,0.04190
