year,quintil_oecd,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,2nd Quintile,West,Bad,0.04668,123,2951,0.03907,0.05429
2001,2nd Quintile,East,Very good,0.06313,92,1393,0.05035,0.07590
2001,2nd Quintile,East,Good,0.35545,514,1393,0.33030,0.38059
2001,2nd Quintile,East,Satisfactory,0.38243,532,1393,0.35690,0.40796
2001,2nd Quintile,East,Poor,0.16431,207,1393,0.14485,0.18378
2001,2nd Quintile,East,Bad,0.03468,48,1393,0.02507,0.04429
2001,3rd Quintile,West,Very good,0.10460,351,3232,0.09405,0.11516
2001,3rd Quintile,West,Good,0.38730,1313,3232,0.37050,0.40410
2001,3rd Quintile,West,Satisfactory,0.33408,1053,3232,0.31781,0.35034
2001,3rd Quintile,West,Poor,0.13614,407,3232,0.12432,0.14797
2001,3rd Quintile,West,Bad,0.03788,108,3232,0.03130,0.04446
2001,3rd Quintile,East,Very good,0.06019,89,1307,0.04729,0.07309
2001,3rd Quintile,East,Good,0.38285,530,1307,0.35649,0.40922
2001,3rd Quintile,East,Satisfactory,0.36981,469,1307,0.34363,0.39600
2001,3rd Quintile,East,Poor,0.14204,173,1307,0.12311,0.16098
2001,3rd Quintile,East,Bad,0.04509,46,1307,0.03384,0.05635
2001,4th Quintile,West,Very good,0.12649,458,3643,0.11570,0.13729
2001,4th Quintile,West,Good,0.39179,1513,3643,0.37594,0.40765
2001,4th Quintile,West,Satisfactory,0.33062,1159,3643,0.31535,0.34590
2001,4th Quintile,West,Poor,0.12288,419,3643,0.11222,0.13355
2001,4th Quintile,West,Bad,0.02820,94,3643,0.02283,0.03358
2001,4th Quintile,East,Very good,0.06050,68,963,0.04543,0.07557
2001,4th Quintile,East,Good,0.41254,416,963,0.38143,0.44365
2001,4th Quintile,East,Satisfactory,0.36545,340,963,0.33502,0.39588
2001,4th Quintile,East,Poor,0.12316,103,963,0.10240,0.14393
2001,4th Quintile,East,Bad,0.03836,36,963,0.02622,0.05049
2001,5th Quintile,West,Very good,0.13141,534,3935,0.12085,0.14197
2001,5th Quintile,West,Good,0.41143,1694,3935,0.39606,0.42681
2001,5th Quintile,West,Satisfactory,0.31570,1204,3935,0.30117,0.33022
2001,5th Quintile,West,Poor,0.11387,416,3935,0.10395,0.12380
2001,5th Quintile,West,Bad,0.02759,87,3935,0.02247,0.03270
2001,5th Quintile,East,Very good,0.09259,54,578,0.06894,0.11625
2001,5th Quintile,East,Good,0.46858,286,578,0.42786,0.50929
2001,5th Quintile,East,Satisfactory,0.34150,190,578,0.30281,0.38019
2001,5th Quintile,East,Poor,0.07548,48,578,0.05392,0.09703
2002,1st Quintile,West,Very good,0.09477,243,2399,0.08305,0.10649
2002,1st Quintile,West,Good,0.32232,814,2399,0.30361,0.34103
2002,1st Quintile,West,Satisfactory,0.33295,774,2399,0.31409,0.35182
2002,1st Quintile,West,Poor,0.17958,416,2399,0.16422,0.19495
2002,1st Quintile,West,Bad,0.07037,152,2399,0.06014,0.08061
2002,1st Quintile,East,Very good,0.09404,100,1064,0.07649,0.11158
2002,1st Quintile,East,Good,0.34115,388,1064,0.31265,0.36965
2002,1st Quintile,East,Satisfactory,0.35033,358,1064,0.32165,0.37901
2002,1st Quintile,East,Poor,0.16321,166,1064,0.14099,0.18542
2002,1st Quintile,East,Bad,0.05127,52,1064,0.03801,0.06453
2002,2nd Quintile,West,Very good,0.08775,256,2693,0.07706,0.09844
2002,2nd Quintile,West,Good,0.34231,975,2693,0.32439,0.36023
2002,2nd Quintile,West,Satisfactory,0.35722,907,2693,0.33912,0.37532
2002,2nd Quintile,West,Poor,0.15151,422,2693,0.13796,0.16505
2002,2nd Quintile,West,Bad,0.06121,133,2693,0.05216,0.07027
2002,2nd Quintile,East,Very good,0.05037,70,1222,0.03810,0.06264
2002,2nd Quintile,East,Good,0.35481,455,1222,0.32798,0.38165
2002,2nd Quintile,East,Satisfactory,0.36606,435,1222,0.33904,0.39308
2002,2nd Quintile,East,Poor,0.18472,211,1222,0.16295,0.20648
2002,2nd Quintile,East,Bad,0.04404,51,1222,0.03253,0.05555
2002,3rd Quintile,West,Very good,0.08978,279,2858,0.07930,0.10027
2002,3rd Quintile,West,Good,0.39023,1160,2858,0.37235,0.40812
2002,3rd Quintile,West,Satisfactory,0.35676,965,2858,0.33920,0.37433
2002,3rd Quintile,West,Poor,0.12843,355,2858,0.11616,0.14070
2002,3rd Quintile,West,Bad,0.03479,99,2858,0.02807,0.04151
2002,3rd Quintile,East,Very good,0.07397,77,1171,0.05897,0.08897
2002,3rd Quintile,East,Good,0.38429,475,1171,0.35641,0.41216
2002,3rd Quintile,East,Satisfactory,0.37684,434,1171,0.34908,0.40461
2002,3rd Quintile,East,Poor,0.12502,144,1171,0.10607,0.14397
2002,3rd Quintile,East,Bad,0.03988,41,1171,0.02867,0.05109
2002,4th Quintile,West,Very good,0.09356,339,3326,0.08366,0.10346
2002,4th Quintile,West,Good,0.39451,1397,3326,0.37790,0.41112
2002,4th Quintile,West,Satisfactory,0.34600,1110,3326,0.32983,0.36216
2002,4th Quintile,West,Poor,0.13516,393,3326,0.12354,0.14678
2002,4th Quintile,West,Bad,0.03077,87,3326,0.02490,0.03664
2002,4th Quintile,East,Very good,0.07564,74,1004,0.05927,0.09200
2002,4th Quintile,East,Good,0.40450,432,1004,0.37413,0.43488
2002,4th Quintile,East,Satisfactory,0.35827,371,1004,0.32859,0.38794
2002,4th Quintile,East,Poor,0.13108,127,1004,0.11020,0.15197
2002,5th Quintile,West,Very good,0.10031,455,4301,0.09133,0.10929
2002,5th Quintile,West,Good,0.41944,1925,4301,0.40469,0.43419
2002,5th Quintile,West,Satisfactory,0.34125,1390,4301,0.32708,0.35542
2002,5th Quintile,West,Poor,0.11544,448,4301,0.10589,0.12500
2002,5th Quintile,West,Bad,0.02356,83,4301,0.01902,0.02809
2002,5th Quintile,East,Very good,0.06118,54,679,0.04314,0.07922
2002,5th Quintile,East,Good,0.46725,338,679,0.42970,0.50481
2002,5th Quintile,East,Satisfactory,0.34856,234,679,0.31269,0.38442
2002,5th Quintile,East,Poor,0.08582,53,679,0.06474,0.10691
2003,1st Quintile,West,Very good,0.08148,202,2378,0.07048,0.09247
2003,1st Quintile,West,Good,0.33473,849,2378,0.31576,0.35370
2003,1st Quintile,West,Satisfactory,0.32813,765,2378,0.30925,0.34700
2003,1st Quintile,West,Poor,0.18855,418,2378,0.17282,0.20427
2003,1st Quintile,West,Bad,0.06712,144,2378,0.05706,0.07718
2003,1st Quintile,East,Very good,0.06931,79,1028,0.05378,0.08484
2003,1st Quintile,East,Good,0.33990,380,1028,0.31093,0.36887
2003,1st Quintile,East,Satisfactory,0.37493,366,1028,0.34532,0.40454
2003,1st Quintile,East,Poor,0.15583,152,1028,0.13365,0.17801
2003,1st Quintile,East,Bad,0.06003,51,1028,0.04550,0.07456
2003,2nd Quintile,West,Very good,0.08462,225,2549,0.07381,0.09542
2003,2nd Quintile,West,Good,0.35102,938,2549,0.33249,0.36956
2003,2nd Quintile,West,Satisfactory,0.34732,872,2549,0.32884,0.36581
2003,2nd Quintile,West,Poor,0.16592,401,2549,0.15148,0.18037
2003,2nd Quintile,West,Bad,0.05111,113,2549,0.04256,0.05966
2003,2nd Quintile,East,Very good,0.06113,76,1306,0.04813,0.07412
2003,2nd Quintile,East,Good,0.37553,513,1306,0.34926,0.40180
2003,2nd Quintile,East,Satisfactory,0.35520,458,1306,0.32924,0.38117
2003,2nd Quintile,East,Poor,0.15158,202,1306,0.13212,0.17103
2003,2nd Quintile,East,Bad,0.05656,57,1306,0.04403,0.06910
2003,3rd Quintile,West,Very good,0.09010,289,2866,0.07962,0.10059
2003,3rd Quintile,West,Good,0.40844,1208,2866,0.39044,0.42644
2003,3rd Quintile,West,Satisfactory,0.32823,897,2866,0.31104,0.34543
2003,3rd Quintile,West,Poor,0.13325,358,2866,0.12081,0.14570
2003,3rd Quintile,West,Bad,0.03997,114,2866,0.03280,0.04714
2003,3rd Quintile,East,Very good,0.06306,72,1196,0.04928,0.07684
2003,3rd Quintile,East,Good,0.41021,523,1196,0.38232,0.43809
2003,3rd Quintile,East,Satisfactory,0.35226,406,1196,0.32518,0.37934
2003,3rd Quintile,East,Poor,0.13092,152,1196,0.11179,0.15004
2003,3rd Quintile,East,Bad,0.04356,43,1196,0.03198,0.05513
2003,4th Quintile,West,Very good,0.10991,382,3471,0.09950,0.12032
2003,4th Quintile,West,Good,0.41363,1492,3471,0.39725,0.43002
2003,4th Quintile,West,Satisfactory,0.32011,1090,3471,0.30459,0.33563
2003,4th Quintile,West,Poor,0.12251,412,3471,0.11160,0.13342
2003,4th Quintile,West,Bad,0.03383,95,3471,0.02782,0.03985
2003,4th Quintile,East,Very good,0.06459,72,988,0.04926,0.07993
2003,4th Quintile,East,Good,0.40462,420,988,0.37400,0.43524
2003,4th Quintile,East,Satisfactory,0.33990,328,988,0.31035,0.36945
2003,4th Quintile,East,Poor,0.14418,136,988,0.12226,0.16609
2003,4th Quintile,East,Bad,0.04671,32,988,0.03354,0.05987
2003,5th Quintile,West,Very good,0.11602,753,5530,0.10757,0.12446
2003,5th Quintile,West,Good,0.44439,2564,5530,0.43129,0.45749
2003,5th Quintile,West,Satisfactory,0.30639,1592,5530,0.29423,0.31854
2003,5th Quintile,West,Poor,0.11046,526,5530,0.10220,0.11873
2003,5th Quintile,West,Bad,0.02275,95,5530,0.01882,0.02668
2003,5th Quintile,East,Very good,0.09209,92,792,0.07194,0.11224
2003,5th Quintile,East,Good,0.47729,383,792,0.44248,0.51210
2003,5th Quintile,East,Satisfactory,0.30183,245,792,0.26984,0.33382
2003,5th Quintile,East,Poor,0.08695,72,792,0.06731,0.10658
2004,1st Quintile,West,Very good,0.11715,270,2247,0.10385,0.13045
2004,1st Quintile,West,Good,0.30829,767,2247,0.28919,0.32739
2004,1st Quintile,West,Satisfactory,0.30183,657,2247,0.28284,0.32081
2004,1st Quintile,West,Poor,0.19862,408,2247,0.18212,0.21512
2004,1st Quintile,West,Bad,0.07411,145,2247,0.06327,0.08494
2004,1st Quintile,East,Very good,0.07144,78,1009,0.05554,0.08734
2004,1st Quintile,East,Good,0.35071,378,1009,0.32125,0.38017
2004,1st Quintile,East,Satisfactory,0.34449,341,1009,0.31515,0.37382
2004,1st Quintile,East,Poor,0.17879,161,1009,0.15513,0.20244
2004,1st Quintile,East,Bad,0.05458,51,1009,0.04056,0.06860
2004,2nd Quintile,West,Very good,0.10343,248,2526,0.09155,0.11531
2004,2nd Quintile,West,Good,0.36127,980,2526,0.34254,0.38001
2004,2nd Quintile,West,Satisfactory,0.32062,813,2526,0.30242,0.33882
2004,2nd Quintile,West,Poor,0.15653,357,2526,0.14235,0.17070
2004,2nd Quintile,West,Bad,0.05815,128,2526,0.04902,0.06728
2004,2nd Quintile,East,Very good,0.06101,74,1247,0.04772,0.07431
2004,2nd Quintile,East,Good,0.35552,483,1247,0.32894,0.38210
2004,2nd Quintile,East,Satisfactory,0.34350,435,1247,0.31713,0.36986
2004,2nd Quintile,East,Poor,0.18247,204,1247,0.16102,0.20391
2004,2nd Quintile,East,Bad,0.05750,51,1247,0.04458,0.07043
2004,3rd Quintile,West,Very good,0.09234,278,2838,0.08169,0.10300
2004,3rd Quintile,West,Good,0.36649,1124,2838,0.34876,0.38422
2004,3rd Quintile,West,Satisfactory,0.34705,945,2838,0.32953,0.36457
2004,3rd Quintile,West,Poor,0.14998,373,2838,0.13685,0.16312
2004,3rd Quintile,West,Bad,0.04413,118,2838,0.03657,0.05169
2004,3rd Quintile,East,Very good,0.06221,72,1168,0.04835,0.07607
2004,3rd Quintile,East,Good,0.39177,477,1168,0.36376,0.41978
2004,3rd Quintile,East,Satisfactory,0.36033,420,1168,0.33279,0.38788
2004,3rd Quintile,East,Poor,0.13216,144,1168,0.11273,0.15159
2004,3rd Quintile,East,Bad,0.05353,55,1168,0.04061,0.06644
2004,4th Quintile,West,Very good,0.10006,375,3350,0.08990,0.11022
2004,4th Quintile,West,Good,0.40525,1455,3350,0.38862,0.42187
2004,4th Quintile,West,Satisfactory,0.31149,994,3350,0.29580,0.32717
2004,4th Quintile,West,Poor,0.14624,425,3350,0.13427,0.15821
2004,4th Quintile,West,Bad,0.03697,101,3350,0.03058,0.04336
2004,4th Quintile,East,Very good,0.07584,77,967,0.05915,0.09254
2004,4th Quintile,East,Good,0.39022,428,967,0.35946,0.42098
2004,4th Quintile,East,Satisfactory,0.35481,337,967,0.32464,0.38498
2004,4th Quintile,East,Poor,0.14706,125,967,0.12473,0.16939
2004,5th Quintile,West,Very good,0.11052,652,5398,0.10216,0.11889
2004,5th Quintile,West,Good,0.43608,2482,5398,0.42285,0.44931
2004,5th Quintile,West,Satisfactory,0.30748,1594,5398,0.29517,0.31979
2004,5th Quintile,West,Poor,0.11653,556,5398,0.10797,0.12509
2004,5th Quintile,West,Bad,0.02939,114,5398,0.02488,0.03390
2004,5th Quintile,East,Very good,0.07040,73,776,0.05239,0.08841
2004,5th Quintile,East,Good,0.48009,376,776,0.44491,0.51526
2004,5th Quintile,East,Satisfactory,0.30398,249,776,0.27160,0.33637
2004,5th Quintile,East,Poor,0.12076,78,776,0.09782,0.14370
2005,1st Quintile,West,Very good,0.09228,200,2131,0.07999,0.10457
2005,1st Quintile,West,Good,0.30519,706,2131,0.28563,0.32474
2005,1st Quintile,West,Satisfactory,0.32781,673,2131,0.30787,0.34774
2005,1st Quintile,West,Poor,0.20457,411,2131,0.18744,0.22170
2005,1st Quintile,West,Bad,0.07016,141,2131,0.05931,0.08100
2005,1st Quintile,East,Very good,0.07019,80,1009,0.05442,0.08596
2005,1st Quintile,East,Good,0.36118,372,1009,0.33152,0.39083
2005,1st Quintile,East,Satisfactory,0.32829,342,1009,0.29930,0.35728
2005,1st Quintile,East,Poor,0.17770,161,1009,0.15410,0.20129
2005,1st Quintile,East,Bad,0.06264,54,1009,0.04768,0.07760
2005,2nd Quintile,West,Very good,0.09086,210,2400,0.07936,0.10236
2005,2nd Quintile,West,Good,0.33972,874,2400,0.32077,0.35868
2005,2nd Quintile,West,Satisfactory,0.34559,806,2400,0.32656,0.36462
2005,2nd Quintile,West,Poor,0.16971,386,2400,0.15469,0.18473
2005,2nd Quintile,West,Bad,0.05412,124,2400,0.04507,0.06317
2005,2nd Quintile,East,Very good,0.06929,76,1216,0.05501,0.08357
2005,2nd Quintile,East,Good,0.34081,447,1216,0.31416,0.36746
2005,2nd Quintile,East,Satisfactory,0.34596,433,1216,0.31921,0.37271
2005,2nd Quintile,East,Poor,0.19901,211,1216,0.17656,0.22146
2005,2nd Quintile,East,Bad,0.04493,49,1216,0.03328,0.05657
2005,3rd Quintile,West,Very good,0.08396,250,2669,0.07343,0.09448
2005,3rd Quintile,West,Good,0.37092,1029,2669,0.35259,0.38925
2005,3rd Quintile,West,Satisfactory,0.35433,921,2669,0.33618,0.37248
2005,3rd Quintile,West,Poor,0.14883,366,2669,0.13533,0.16234
2005,3rd Quintile,West,Bad,0.04196,103,2669,0.03435,0.04957
2005,3rd Quintile,East,Very good,0.06788,71,1073,0.05282,0.08293
2005,3rd Quintile,East,Good,0.37482,417,1073,0.34584,0.40379
2005,3rd Quintile,East,Satisfactory,0.35207,395,1073,0.32347,0.38066
2005,3rd Quintile,East,Poor,0.15409,145,1073,0.13247,0.17570
2005,3rd Quintile,East,Bad,0.05116,45,1073,0.03797,0.06435
2005,4th Quintile,West,Very good,0.08646,311,3311,0.07688,0.09603
2005,4th Quintile,West,Good,0.39073,1382,3311,0.37411,0.40735
2005,4th Quintile,West,Satisfactory,0.34297,1089,3311,0.32679,0.35914
2005,4th Quintile,West,Poor,0.13876,419,3311,0.12698,0.15054
2005,4th Quintile,West,Bad,0.04109,110,3311,0.03433,0.04785
2005,4th Quintile,East,Very good,0.06941,78,980,0.05349,0.08533
2005,4th Quintile,East,Good,0.41156,403,980,0.38073,0.44239
2005,4th Quintile,East,Satisfactory,0.35323,339,980,0.32329,0.38317
2005,4th Quintile,East,Poor,0.12099,124,980,0.10056,0.14142
2005,4th Quintile,East,Bad,0.04481,36,980,0.03185,0.05777
2005,5th Quintile,West,Very good,0.10697,589,5104,0.09849,0.11545
2005,5th Quintile,West,Good,0.44654,2324,5104,0.43290,0.46018
2005,5th Quintile,West,Satisfactory,0.30709,1540,5104,0.29443,0.31974
2005,5th Quintile,West,Poor,0.11510,544,5104,0.10634,0.12385
2005,5th Quintile,West,Bad,0.02431,107,5104,0.02008,0.02853
2005,5th Quintile,East,Very good,0.07865,80,721,0.05898,0.09831
2005,5th Quintile,East,Good,0.49344,350,721,0.45692,0.52996
2005,5th Quintile,East,Satisfactory,0.31347,224,721,0.27959,0.34736
2005,5th Quintile,East,Poor,0.09462,67,721,0.07324,0.11600
2006,1st Quintile,West,Very good,0.09166,183,1999,0.07901,0.10431
2006,1st Quintile,West,Good,0.31323,672,1999,0.29289,0.33357
2006,1st Quintile,West,Satisfactory,0.33543,657,1999,0.31473,0.35613
2006,1st Quintile,West,Poor,0.18651,354,1999,0.16943,0.20359
2006,1st Quintile,West,Bad,0.07317,133,1999,0.06175,0.08459
2006,1st Quintile,East,Very good,0.10591,82,943,0.08626,0.12556
2006,1st Quintile,East,Good,0.34931,357,943,0.31886,0.37975
2006,1st Quintile,East,Satisfactory,0.33015,317,943,0.30012,0.36018
2006,1st Quintile,East,Poor,0.16747,147,943,0.14362,0.19131
2006,1st Quintile,East,Bad,0.04717,40,943,0.03363,0.06071
2006,2nd Quintile,West,Very good,0.07389,172,2202,0.06296,0.08482
2006,2nd Quintile,West,Good,0.32061,755,2202,0.30112,0.34011
2006,2nd Quintile,West,Satisfactory,0.37906,804,2202,0.35879,0.39933
2006,2nd Quintile,West,Poor,0.17136,362,2202,0.15561,0.18710
2006,2nd Quintile,West,Bad,0.05507,109,2202,0.04554,0.06460
2006,2nd Quintile,East,Very good,0.04663,46,1115,0.03425,0.05901
2006,2nd Quintile,East,Good,0.34605,428,1115,0.31812,0.37399
2006,2nd Quintile,East,Satisfactory,0.36694,413,1115,0.33863,0.39524
2006,2nd Quintile,East,Poor,0.15331,160,1115,0.13216,0.17447
2006,2nd Quintile,East,Bad,0.08707,68,1115,0.07052,0.10363
2006,3rd Quintile,West,Very good,0.06831,185,2504,0.05842,0.07819
2006,3rd Quintile,West,Good,0.38261,1005,2504,0.36357,0.40165
2006,3rd Quintile,West,Satisfactory,0.35828,861,2504,0.33949,0.37706
2006,3rd Quintile,West,Poor,0.13797,337,2504,0.12446,0.15148
2006,3rd Quintile,West,Bad,0.05284,116,2504,0.04408,0.06160
2006,3rd Quintile,East,Very good,0.05190,61,1073,0.03862,0.06518
2006,3rd Quintile,East,Good,0.38120,435,1073,0.35213,0.41028
2006,3rd Quintile,East,Satisfactory,0.33183,349,1073,0.30364,0.36002
2006,3rd Quintile,East,Poor,0.17404,174,1073,0.15134,0.19673
2006,3rd Quintile,East,Bad,0.06103,54,1073,0.04670,0.07536
2006,4th Quintile,West,Very good,0.08185,260,3093,0.07219,0.09151
2006,4th Quintile,West,Good,0.40814,1313,3093,0.39082,0.42547
2006,4th Quintile,West,Satisfactory,0.33860,1013,3093,0.32192,0.35528
2006,4th Quintile,West,Poor,0.13284,397,3093,0.12088,0.14480
2006,4th Quintile,West,Bad,0.03856,110,3093,0.03177,0.04535
2006,4th Quintile,East,Very good,0.07090,60,871,0.05384,0.08795
2006,4th Quintile,East,Good,0.39771,364,871,0.36519,0.43023
2006,4th Quintile,East,Satisfactory,0.33286,296,871,0.30154,0.36417
2006,4th Quintile,East,Poor,0.14811,117,871,0.12450,0.17171
2006,4th Quintile,East,Bad,0.05043,34,871,0.03588,0.06497
2006,5th Quintile,West,Very good,0.09579,495,4799,0.08747,0.10412
2006,5th Quintile,West,Good,0.43529,2148,4799,0.42126,0.44932
2006,5th Quintile,West,Satisfactory,0.33058,1553,4799,0.31727,0.34389
2006,5th Quintile,West,Poor,0.11419,502,4799,0.10519,0.12319
2006,5th Quintile,West,Bad,0.02415,101,4799,0.01980,0.02849
2006,5th Quintile,East,Very good,0.05396,54,705,0.03727,0.07065
2006,5th Quintile,East,Good,0.49232,358,705,0.45539,0.52925
2006,5th Quintile,East,Satisfactory,0.34764,232,705,0.31246,0.38282
2006,5th Quintile,East,Poor,0.09601,61,705,0.07425,0.11778
2007,1st Quintile,West,Very good,0.10187,212,2178,0.08917,0.11458
2007,1st Quintile,West,Good,0.28643,689,2178,0.26744,0.30543
2007,1st Quintile,West,Satisfactory,0.33937,719,2178,0.31948,0.35926
2007,1st Quintile,West,Poor,0.20512,416,2178,0.18816,0.22208
2007,1st Quintile,West,Bad,0.06720,142,2178,0.05668,0.07771
2007,1st Quintile,East,Very good,0.08416,78,1012,0.06704,0.10127
2007,1st Quintile,East,Good,0.38474,405,1012,0.35474,0.41473
2007,1st Quintile,East,Satisfactory,0.31211,326,1012,0.28355,0.34068
2007,1st Quintile,East,Poor,0.16759,154,1012,0.14457,0.19061
2007,1st Quintile,East,Bad,0.05140,49,1012,0.03779,0.06502
2007,2nd Quintile,West,Very good,0.06818,181,2426,0.05815,0.07821
2007,2nd Quintile,West,Good,0.34679,881,2426,0.32785,0.36573
2007,2nd Quintile,West,Satisfactory,0.36709,840,2426,0.34790,0.38627
2007,2nd Quintile,West,Poor,0.16813,402,2426,0.15325,0.18302
2007,2nd Quintile,West,Bad,0.04980,122,2426,0.04115,0.05846
2007,2nd Quintile,East,Very good,0.06960,72,1083,0.05444,0.08476
2007,2nd Quintile,East,Good,0.34499,386,1083,0.31667,0.37331
2007,2nd Quintile,East,Satisfactory,0.36878,403,1083,0.34003,0.39753
2007,2nd Quintile,East,Poor,0.17149,173,1083,0.14903,0.19395
2007,2nd Quintile,East,Bad,0.04514,49,1083,0.03277,0.05752
2007,3rd Quintile,West,Very good,0.07381,219,2703,0.06395,0.08367
2007,3rd Quintile,West,Good,0.38916,1081,2703,0.37078,0.40754
2007,3rd Quintile,West,Satisfactory,0.36951,966,2703,0.35131,0.38771
2007,3rd Quintile,West,Poor,0.12692,344,2703,0.11437,0.13947
2007,3rd Quintile,West,Bad,0.04060,93,2703,0.03316,0.04804
2007,3rd Quintile,East,Very good,0.06537,68,1164,0.05117,0.07958
2007,3rd Quintile,East,Good,0.37109,422,1164,0.34332,0.39885
2007,3rd Quintile,East,Satisfactory,0.34761,452,1164,0.32024,0.37498
2007,3rd Quintile,East,Poor,0.14716,161,1164,0.12680,0.16752
2007,3rd Quintile,East,Bad,0.06877,61,1164,0.05423,0.08332
2007,4th Quintile,West,Very good,0.08177,276,3298,0.07242,0.09112
2007,4th Quintile,West,Good,0.39971,1390,3298,0.38299,0.41643
2007,4th Quintile,West,Satisfactory,0.34037,1080,3298,0.32420,0.35655
2007,4th Quintile,West,Poor,0.14004,433,3298,0.12819,0.15188
2007,4th Quintile,West,Bad,0.03811,119,3298,0.03158,0.04465
2007,4th Quintile,East,Very good,0.07781,74,977,0.06101,0.09462
2007,4th Quintile,East,Good,0.40690,418,977,0.37608,0.43772
2007,4th Quintile,East,Satisfactory,0.34138,348,977,0.31163,0.37113
2007,4th Quintile,East,Poor,0.13487,137,977,0.11344,0.15630
2007,5th Quintile,West,Very good,0.09225,477,4855,0.08411,0.10040
2007,5th Quintile,West,Good,0.44623,2246,4855,0.43224,0.46021
2007,5th Quintile,West,Satisfactory,0.31224,1469,4855,0.29921,0.32528
2007,5th Quintile,West,Poor,0.12644,561,4855,0.11709,0.13579
2007,5th Quintile,West,Bad,0.02283,102,4855,0.01863,0.02704
2007,5th Quintile,East,Very good,0.06596,60,719,0.04781,0.08412
2007,5th Quintile,East,Good,0.51743,371,719,0.48087,0.55398
2007,5th Quintile,East,Satisfactory,0.30340,230,719,0.26977,0.33703
2007,5th Quintile,East,Poor,0.10065,58,719,0.07865,0.12266
2008,1st Quintile,West,Very good,0.09242,188,2029,0.07981,0.10502
2008,1st Quintile,West,Good,0.29741,658,2029,0.27752,0.31731
2008,1st Quintile,West,Satisfactory,0.33073,631,2029,0.31025,0.35121
2008,1st Quintile,West,Poor,0.21601,419,2029,0.19810,0.23392
2008,1st Quintile,West,Bad,0.06343,133,2029,0.05282,0.07404
2008,1st Quintile,East,Very good,0.12004,92,937,0.09922,0.14087
2008,1st Quintile,East,Good,0.33650,331,937,0.30623,0.36677
2008,1st Quintile,East,Satisfactory,0.29909,299,937,0.26976,0.32843
2008,1st Quintile,East,Poor,0.17438,153,937,0.15007,0.19869
2008,1st Quintile,East,Bad,0.06998,62,937,0.05364,0.08632
2008,2nd Quintile,West,Very good,0.08123,171,2283,0.07002,0.09244
2008,2nd Quintile,West,Good,0.33923,825,2283,0.31980,0.35866
2008,2nd Quintile,West,Satisfactory,0.34738,772,2283,0.32784,0.36691
2008,2nd Quintile,West,Poor,0.17340,393,2283,0.15786,0.18893
2008,2nd Quintile,West,Bad,0.05877,122,2283,0.04912,0.06842
2008,2nd Quintile,East,Very good,0.05397,50,1087,0.04053,0.06741
2008,2nd Quintile,East,Good,0.35967,402,1087,0.33113,0.38821
2008,2nd Quintile,East,Satisfactory,0.36855,407,1087,0.33986,0.39724
2008,2nd Quintile,East,Poor,0.17541,181,1087,0.15279,0.19802
2008,2nd Quintile,East,Bad,0.04240,47,1087,0.03042,0.05439
2008,3rd Quintile,West,Very good,0.07368,201,2609,0.06365,0.08371
2008,3rd Quintile,West,Good,0.38984,1045,2609,0.37112,0.40856
2008,3rd Quintile,West,Satisfactory,0.35544,890,2609,0.33707,0.37381
2008,3rd Quintile,West,Poor,0.14073,366,2609,0.12739,0.15408
2008,3rd Quintile,West,Bad,0.04030,107,2609,0.03276,0.04785
2008,3rd Quintile,East,Very good,0.07615,85,1177,0.06099,0.09131
2008,3rd Quintile,East,Good,0.37478,447,1177,0.34711,0.40245
2008,3rd Quintile,East,Satisfactory,0.35351,446,1177,0.32619,0.38083
2008,3rd Quintile,East,Poor,0.16855,199,1177,0.14715,0.18994
2008,4th Quintile,West,Very good,0.09244,297,3060,0.08217,0.10270
2008,4th Quintile,West,Good,0.40805,1259,3060,0.39063,0.42547
2008,4th Quintile,West,Satisfactory,0.33284,1003,3060,0.31614,0.34954
2008,4th Quintile,West,Poor,0.13584,409,3060,0.12370,0.14799
2008,4th Quintile,West,Bad,0.03083,92,3060,0.02470,0.03695
2008,4th Quintile,East,Very good,0.06750,61,782,0.04991,0.08510
2008,4th Quintile,East,Good,0.41050,341,782,0.37600,0.44500
2008,4th Quintile,East,Satisfactory,0.35354,286,782,0.32001,0.38707
2008,4th Quintile,East,Poor,0.13115,94,782,0.10747,0.15482
2008,5th Quintile,West,Very good,0.10535,482,4540,0.09642,0.11428
2008,5th Quintile,West,Good,0.44049,2044,4540,0.42605,0.45493
2008,5th Quintile,West,Satisfactory,0.32882,1430,4540,0.31515,0.34248
2008,5th Quintile,West,Poor,0.10277,496,4540,0.09394,0.11161
2008,5th Quintile,West,Bad,0.02257,88,4540,0.01825,0.02689
2008,5th Quintile,East,Very good,0.06990,65,707,0.05109,0.08871
2008,5th Quintile,East,Good,0.53504,357,707,0.49824,0.57183
2008,5th Quintile,East,Satisfactory,0.28495,223,707,0.25165,0.31824
2008,5th Quintile,East,Poor,0.08494,62,707,0.06437,0.10550
2009,1st Quintile,West,Very good,0.08360,148,1935,0.07127,0.09594
2009,1st Quintile,West,Good,0.29234,617,1935,0.27207,0.31261
2009,1st Quintile,West,Satisfactory,0.35378,660,1935,0.33247,0.37509
2009,1st Quintile,West,Poor,0.18895,361,1935,0.17150,0.20640
2009,1st Quintile,West,Bad,0.08133,149,1935,0.06915,0.09351
2009,1st Quintile,East,Very good,0.08198,59,924,0.06428,0.09967
