"year","bildungsniveau","sex","mean","median","n","lower_confidence","upper_confidence"
"2019","Hauptschulabschluss","weiblich","6","5.5","3300","5.92","6.08"
"2019","Realschulabschluss","maennlich","6.65","6.5","2851","6.57","6.73"
"2019","Realschulabschluss","weiblich","6.44","6.5","3933","6.37","6.51"
"2020","(Fach-)Abitur","maennlich","7.13","7.5","2348","7.05","7.21"
"2020","(Fach-)Abitur","weiblich","6.9","6.5","2716","6.82","6.98"
"2020","(noch) kein Abschluss","maennlich","7.28","7.5","1258","7.15","7.41"
"2020","(noch) kein Abschluss","weiblich","6.6","6.5","1006","6.45","6.75"
"2020","AkademikerInnen","maennlich","6.95","6.5","4108","6.89","7.01"
"2020","AkademikerInnen","weiblich","6.97","6.5","3671","6.9","7.04"
"2020","Hauptschulabschluss","maennlich","6.21","6.5","3537","6.13","6.29"
"2020","Hauptschulabschluss","weiblich","6","5.5","3213","5.92","6.08"
"2020","Realschulabschluss","maennlich","6.7","6.5","2599","6.62","6.78"
"2020","Realschulabschluss","weiblich","6.4","6.5","3647","6.33","6.47"
