"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","7.54","8","145","7.21","7.87"
"2005","(Fach-)Abitur","kein Migrationshintergrund ","6.95","7","1792","6.86","7.04"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","5.99","6","219","5.62","6.36"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","8.13","8","99","7.8","8.46"
"2005","(noch) kein Abschluss","kein Migrationshintergrund ","7.4","8","585","7.23","7.57"
"2005","AkademikerInnen","direkter Migrationshintergrund","6.38","7","341","6.14","6.62"
"2005","AkademikerInnen","indirekter Migrationshintergrund","7.53","8","69","7.19","7.87"
"2005","AkademikerInnen","kein Migrationshintergrund ","6.74","7","3756","6.67","6.81"
"2005","Hauptschulabschluss","direkter Migrationshintergrund","6.21","6","1195","6.08","6.34"
"2005","Hauptschulabschluss","indirekter Migrationshintergrund","7.53","8","260","7.28","7.78"
"2005","Hauptschulabschluss","kein Migrationshintergrund ","6.04","6","6149","5.98","6.1"
"2005","Realschulabschluss","direkter Migrationshintergrund","7.18","8","198","6.88","7.48"
"2005","Realschulabschluss","indirekter Migrationshintergrund","7.01","8","197","6.72","7.3"
"2005","Realschulabschluss","kein Migrationshintergrund ","6.61","7","4991","6.55","6.67"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","6.76","7","403","6.55","6.97"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","7.38","8","154","7.06","7.7"
"2006","(Fach-)Abitur","kein Migrationshintergrund ","6.91","7","1907","6.82","7"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","6.05","6","183","5.68","6.42"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","7.86","8","67","7.44","8.28"
"2006","(noch) kein Abschluss","kein Migrationshintergrund ","7.1","8","402","6.9","7.3"
"2006","AkademikerInnen","direkter Migrationshintergrund","6.68","7","366","6.47","6.89"
"2006","AkademikerInnen","indirekter Migrationshintergrund","7.24","8","77","6.78","7.7"
"2006","AkademikerInnen","kein Migrationshintergrund ","6.73","7","4137","6.67","6.79"
"2006","Hauptschulabschluss","direkter Migrationshintergrund","6.2","7","1173","6.07","6.33"
"2006","Hauptschulabschluss","indirekter Migrationshintergrund","7.48","8","254","7.22","7.74"
"2006","Hauptschulabschluss","kein Migrationshintergrund ","6.01","6","6709","5.95","6.07"
"2006","Realschulabschluss","direkter Migrationshintergrund","6.99","8","199","6.68","7.3"
"2006","Realschulabschluss","indirekter Migrationshintergrund","6.8","7","203","6.52","7.08"
"2006","Realschulabschluss","kein Migrationshintergrund ","6.7","7","5361","6.64","6.76"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","6.67","7","374","6.44","6.9"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","7.55","8","138","7.23","7.87"
"2007","(Fach-)Abitur","kein Migrationshintergrund ","6.93","7","1859","6.84","7.02"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","5.65","5.68","148","5.25","6.05"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","7.44","8","53","6.94","7.94"
"2007","(noch) kein Abschluss","kein Migrationshintergrund ","7.18","8","358","6.97","7.39"
"2007","AkademikerInnen","direkter Migrationshintergrund","6.55","7","347","6.33","6.77"
"2007","AkademikerInnen","indirekter Migrationshintergrund","7.06","8","86","6.64","7.48"
"2007","AkademikerInnen","kein Migrationshintergrund ","6.74","7","3961","6.68","6.8"
"2007","Hauptschulabschluss","direkter Migrationshintergrund","6.07","6","1030","5.93","6.21"
"2007","Hauptschulabschluss","indirekter Migrationshintergrund","7.38","8","238","7.12","7.64"
"2007","Hauptschulabschluss","kein Migrationshintergrund ","5.96","6","6114","5.9","6.02"
"2007","Realschulabschluss","direkter Migrationshintergrund","7.01","7","179","6.68","7.34"
"2007","Realschulabschluss","indirekter Migrationshintergrund","7.23","8","192","6.96","7.5"
"2007","Realschulabschluss","kein Migrationshintergrund ","6.67","7","5038","6.61","6.73"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","6.62","7","342","6.38","6.86"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","7.44","8","128","7.1","7.78"
"2008","(Fach-)Abitur","kein Migrationshintergrund ","6.92","7","1718","6.83","7.01"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","5.6","5","121","5.15","6.05"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","7.81","8","60","7.36","8.26"
"2008","(noch) kein Abschluss","kein Migrationshintergrund ","7.21","8","364","7","7.42"
"2008","AkademikerInnen","direkter Migrationshintergrund","6.57","7","314","6.35","6.79"
"2008","AkademikerInnen","indirekter Migrationshintergrund","6.9","8","86","6.45","7.35"
"2008","AkademikerInnen","kein Migrationshintergrund ","6.79","7","3803","6.73","6.85"
"2008","Hauptschulabschluss","direkter Migrationshintergrund","5.98","6","921","5.83","6.13"
"2008","Hauptschulabschluss","indirekter Migrationshintergrund","7.3","8","232","7.03","7.57"
"2008","Hauptschulabschluss","kein Migrationshintergrund ","5.95","6","5704","5.89","6.01"
"2008","Realschulabschluss","direkter Migrationshintergrund","6.92","7","166","6.58","7.26"
"2008","Realschulabschluss","indirekter Migrationshintergrund","6.84","7.81","188","6.53","7.15"
"2008","Realschulabschluss","kein Migrationshintergrund ","6.58","7","4780","6.52","6.64"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","6.53","7","297","6.29","6.77"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","7.57","8","107","7.16","7.98"
"2009","(Fach-)Abitur","kein Migrationshintergrund ","6.94","7","1617","6.84","7.04"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","5.2","5","113","4.7","5.7"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","8.46","9","56","7.95","8.97"
"2009","(noch) kein Abschluss","kein Migrationshintergrund ","7.08","8","315","6.85","7.31"
"2009","AkademikerInnen","direkter Migrationshintergrund","6.74","7","294","6.5","6.98"
"2009","AkademikerInnen","indirekter Migrationshintergrund","6.92","7","88","6.51","7.33"
"2009","AkademikerInnen","kein Migrationshintergrund ","6.76","7","3661","6.69","6.83"
"2009","Hauptschulabschluss","direkter Migrationshintergrund","6.09","6","780","5.93","6.25"
"2009","Hauptschulabschluss","indirekter Migrationshintergrund","7.25","8","212","7","7.5"
"2009","Hauptschulabschluss","kein Migrationshintergrund ","5.85","6","5257","5.79","5.91"
"2009","Realschulabschluss","direkter Migrationshintergrund","6.92","7","143","6.58","7.26"
"2009","Realschulabschluss","indirekter Migrationshintergrund","6.58","7","171","6.24","6.92"
"2009","Realschulabschluss","kein Migrationshintergrund ","6.46","7","4510","6.4","6.52"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","6.87","7","574","6.69","7.05"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","7.35","8","183","7.06","7.64"
"2010","(Fach-)Abitur","kein Migrationshintergrund ","6.92","7","2321","6.84","7"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","5.72","6","223","5.36","6.08"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","8.6","9","95","8.22","8.98"
"2010","(noch) kein Abschluss","kein Migrationshintergrund ","7.28","8","457","7.08","7.48"
"2010","AkademikerInnen","direkter Migrationshintergrund","6.88","7","541","6.71","7.05"
"2010","AkademikerInnen","indirekter Migrationshintergrund","7.52","8","165","7.25","7.79"
"2010","AkademikerInnen","kein Migrationshintergrund ","6.79","7","4672","6.73","6.85"
"2010","Hauptschulabschluss","direkter Migrationshintergrund","6.34","7","1254","6.21","6.47"
"2010","Hauptschulabschluss","indirekter Migrationshintergrund","7.21","8","318","6.97","7.45"
"2010","Hauptschulabschluss","kein Migrationshintergrund ","5.87","6","5959","5.81","5.93"
"2010","Realschulabschluss","direkter Migrationshintergrund","7.2","8","254","6.95","7.45"
"2010","Realschulabschluss","indirekter Migrationshintergrund","7.33","8","306","7.09","7.57"
"2010","Realschulabschluss","kein Migrationshintergrund ","6.52","7","6238","6.47","6.57"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","7.01","7","569","6.83","7.19"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","7.47","8","201","7.19","7.75"
"2011","(Fach-)Abitur","kein Migrationshintergrund ","7.07","8","2546","6.99","7.15"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","6.02","6","203","5.65","6.39"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","8.03","8","98","7.68","8.38"
"2011","(noch) kein Abschluss","kein Migrationshintergrund ","7.11","8","505","6.92","7.3"
"2011","AkademikerInnen","direkter Migrationshintergrund","6.98","7","569","6.81","7.15"
"2011","AkademikerInnen","indirekter Migrationshintergrund","7.81","8","184","7.54","8.08"
"2011","AkademikerInnen","kein Migrationshintergrund ","6.79","7","5014","6.73","6.85"
"2011","Hauptschulabschluss","direkter Migrationshintergrund","6.17","6","1200","6.04","6.3"
"2011","Hauptschulabschluss","indirekter Migrationshintergrund","7.01","7","309","6.76","7.26"
"2011","Hauptschulabschluss","kein Migrationshintergrund ","5.93","6","6464","5.87","5.99"
"2011","Realschulabschluss","direkter Migrationshintergrund","6.78","7","258","6.51","7.05"
"2011","Realschulabschluss","indirekter Migrationshintergrund","7.26","8","318","7.02","7.5"
"2011","Realschulabschluss","kein Migrationshintergrund ","6.49","7","6707","6.44","6.54"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","6.99","7","598","6.82","7.16"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","7.59","8","217","7.33","7.85"
"2012","(Fach-)Abitur","kein Migrationshintergrund ","7.05","8","2583","6.97","7.13"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","6.05","6","184","5.69","6.41"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","8.27","8","109","7.89","8.65"
"2012","(noch) kein Abschluss","kein Migrationshintergrund ","6.9","8","552","6.71","7.09"
"2012","AkademikerInnen","direkter Migrationshintergrund","7.09","8","585","6.92","7.26"
"2012","AkademikerInnen","indirekter Migrationshintergrund","7.57","8","182","7.29","7.85"
"2012","AkademikerInnen","kein Migrationshintergrund ","6.93","7","5164","6.87","6.99"
"2012","Hauptschulabschluss","direkter Migrationshintergrund","6.39","7","1213","6.26","6.52"
"2012","Hauptschulabschluss","indirekter Migrationshintergrund","6.93","7","314","6.69","7.17"
"2012","Hauptschulabschluss","kein Migrationshintergrund ","5.98","6","6735","5.92","6.04"
"2012","Realschulabschluss","direkter Migrationshintergrund","6.94","7","264","6.67","7.21"
"2012","Realschulabschluss","indirekter Migrationshintergrund","7.22","8","316","6.97","7.47"
"2012","Realschulabschluss","kein Migrationshintergrund ","6.61","7","6889","6.56","6.66"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.23","8","1487","7.11","7.35"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","7.83","8","382","7.64","8.02"
"2013","(Fach-)Abitur","kein Migrationshintergrund ","7.07","7","2622","6.99","7.15"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","6.25","7","535","6.02","6.48"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","8.03","9","222","7.75","8.31"
"2013","(noch) kein Abschluss","kein Migrationshintergrund ","6.92","8","557","6.72","7.12"
"2013","AkademikerInnen","direkter Migrationshintergrund","7.36","8","1344","7.25","7.47"
"2013","AkademikerInnen","indirekter Migrationshintergrund","7.67","8","326","7.46","7.88"
"2013","AkademikerInnen","kein Migrationshintergrund ","6.86","7","5201","6.81","6.91"
"2013","Hauptschulabschluss","direkter Migrationshintergrund","6.5","7","2380","6.4","6.6"
"2013","Hauptschulabschluss","indirekter Migrationshintergrund","7.3","8","570","7.12","7.48"
"2013","Hauptschulabschluss","kein Migrationshintergrund ","5.96","6","6522","5.9","6.02"
"2013","Realschulabschluss","direkter Migrationshintergrund","7.28","8","496","7.09","7.47"
"2013","Realschulabschluss","indirekter Migrationshintergrund","7.56","8","525","7.38","7.74"
"2013","Realschulabschluss","kein Migrationshintergrund ","6.55","7","6781","6.5","6.6"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","7.24","8","1186","7.12","7.36"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.73","8","349","7.53","7.93"
"2014","(Fach-)Abitur","kein Migrationshintergrund ","7.14","8","2443","7.06","7.22"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","6.07","6","378","5.81","6.33"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","8.07","8","144","7.69","8.45"
"2014","(noch) kein Abschluss","kein Migrationshintergrund ","6.88","7","480","6.67","7.09"
"2014","AkademikerInnen","direkter Migrationshintergrund","7.09","8","1112","6.97","7.21"
"2014","AkademikerInnen","indirekter Migrationshintergrund","7.61","8","270","7.39","7.83"
"2014","AkademikerInnen","kein Migrationshintergrund ","6.89","7","4852","6.83","6.95"
"2014","Hauptschulabschluss","direkter Migrationshintergrund","6.42","7","1892","6.32","6.52"
"2014","Hauptschulabschluss","indirekter Migrationshintergrund","7.05","8","453","6.84","7.26"
"2014","Hauptschulabschluss","kein Migrationshintergrund ","5.96","6","5904","5.9","6.02"
"2014","Realschulabschluss","direkter Migrationshintergrund","7.24","8","398","7.04","7.44"
"2014","Realschulabschluss","indirekter Migrationshintergrund","7.22","7","445","7.03","7.41"
"2014","Realschulabschluss","kein Migrationshintergrund ","6.5","7","6050","6.45","6.55"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","7.12","7","997","6.99","7.25"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.79","8","316","7.59","7.99"
"2015","(Fach-)Abitur","kein Migrationshintergrund ","7.07","7","2356","6.99","7.15"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","6.09","6","297","5.8","6.38"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7.43","8","129","7.07","7.79"
"2015","(noch) kein Abschluss","kein Migrationshintergrund ","6.65","7","393","6.41","6.89"
"2015","AkademikerInnen","direkter Migrationshintergrund","7.15","8","977","7.03","7.27"
"2015","AkademikerInnen","indirekter Migrationshintergrund","7.52","8","255","7.29","7.75"
"2015","AkademikerInnen","kein Migrationshintergrund ","6.89","7","4652","6.83","6.95"
"2015","Hauptschulabschluss","direkter Migrationshintergrund","6.37","7","1559","6.25","6.49"
"2015","Hauptschulabschluss","indirekter Migrationshintergrund","7.17","8","398","6.95","7.39"
"2015","Hauptschulabschluss","kein Migrationshintergrund ","5.93","6","5459","5.87","5.99"
"2015","Realschulabschluss","direkter Migrationshintergrund","7.05","7","347","6.83","7.27"
"2015","Realschulabschluss","indirekter Migrationshintergrund","7.51","8","401","7.32","7.7"
"2015","Realschulabschluss","kein Migrationshintergrund ","6.54","7","5758","6.49","6.59"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","7.16","7","1899","7.06","7.26"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.77","8","325","7.55","7.99"
"2016","(Fach-)Abitur","kein Migrationshintergrund ","7.03","7","2220","6.95","7.11"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","6.77","7","2007","6.65","6.89"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","7.77","8","101","7.34","8.2"
"2016","(noch) kein Abschluss","kein Migrationshintergrund ","6.89","8","367","6.64","7.14"
"2016","AkademikerInnen","direkter Migrationshintergrund","7.3","8","1980","7.21","7.39"
"2016","AkademikerInnen","indirekter Migrationshintergrund","7.47","8","237","7.22","7.72"
"2016","AkademikerInnen","kein Migrationshintergrund ","6.83","7","4441","6.77","6.89"
"2016","Hauptschulabschluss","direkter Migrationshintergrund","6.54","7","2539","6.44","6.64"
"2016","Hauptschulabschluss","indirekter Migrationshintergrund","6.9","7","375","6.66","7.14"
"2016","Hauptschulabschluss","kein Migrationshintergrund ","5.95","6","5023","5.89","6.01"
"2016","Realschulabschluss","direkter Migrationshintergrund","7.1","7","328","6.88","7.32"
"2016","Realschulabschluss","indirekter Migrationshintergrund","7.3","8","379","7.1","7.5"
"2016","Realschulabschluss","kein Migrationshintergrund ","6.47","7","5340","6.41","6.53"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","6.95","7","1976","6.85","7.05"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.68","8","383","7.48","7.88"
"2017","(Fach-)Abitur","kein Migrationshintergrund ","6.9","7","2688","6.82","6.98"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","6.54","7","2519","6.43","6.65"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","7.14","8","113","6.68","7.6"
"2017","(noch) kein Abschluss","kein Migrationshintergrund ","6.99","7","484","6.79","7.19"
"2017","AkademikerInnen","direkter Migrationshintergrund","7.27","8","2110","7.18","7.36"
"2017","AkademikerInnen","indirekter Migrationshintergrund","7.64","8","281","7.42","7.86"
"2017","AkademikerInnen","kein Migrationshintergrund ","6.9","7","5069","6.85","6.95"
"2017","Hauptschulabschluss","direkter Migrationshintergrund","6.5","7","2702","6.41","6.59"
"2017","Hauptschulabschluss","indirekter Migrationshintergrund","6.75","7","370","6.51","6.99"
"2017","Hauptschulabschluss","kein Migrationshintergrund ","5.92","6","5296","5.86","5.98"
"2017","Realschulabschluss","direkter Migrationshintergrund","6.66","7","337","6.43","6.89"
"2017","Realschulabschluss","indirekter Migrationshintergrund","7.49","8","405","7.29","7.69"
"2017","Realschulabschluss","kein Migrationshintergrund ","6.42","7","6202","6.37","6.47"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","6.77","7","1720","6.66","6.88"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.65","8","353","7.44","7.86"
"2018","(Fach-)Abitur","kein Migrationshintergrund ","6.84","7","2646","6.76","6.92"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","6.57","7","2006","6.45","6.69"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7.11","8","122","6.65","7.57"
"2018","(noch) kein Abschluss","kein Migrationshintergrund ","6.71","7","414","6.48","6.94"
"2018","AkademikerInnen","direkter Migrationshintergrund","6.92","7","1845","6.82","7.02"
"2018","AkademikerInnen","indirekter Migrationshintergrund","7.38","8","273","7.15","7.61"
"2018","AkademikerInnen","kein Migrationshintergrund ","6.83","7","4908","6.77","6.89"
"2018","Hauptschulabschluss","direkter Migrationshintergrund","6.52","7","2340","6.42","6.62"
"2018","Hauptschulabschluss","indirekter Migrationshintergrund","6.94","7","371","6.69","7.19"
"2018","Hauptschulabschluss","kein Migrationshintergrund ","5.92","6","4969","5.86","5.98"
"2018","Realschulabschluss","direkter Migrationshintergrund","6.81","7","327","6.57","7.05"
"2018","Realschulabschluss","indirekter Migrationshintergrund","7.45","8","404","7.25","7.65"
"2018","Realschulabschluss","kein Migrationshintergrund ","6.39","7","5894","6.34","6.44"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","6.84","7","1471","6.73","6.95"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.76","8","374","7.55","7.97"
"2019","(Fach-)Abitur","kein Migrationshintergrund ","6.93","7","2885","6.86","7"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","6.72","7","1802","6.6","6.84"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7.56","8","115","7.13","7.99"
"2019","(noch) kein Abschluss","kein Migrationshintergrund ","6.75","7","384","6.5","7"
"2019","AkademikerInnen","direkter Migrationshintergrund","7.34","8","1691","7.25","7.43"
"2019","AkademikerInnen","indirekter Migrationshintergrund","7.53","8","337","7.32","7.74"
"2019","AkademikerInnen","kein Migrationshintergrund ","6.97","7","5611","6.92","7.02"
"2019","Hauptschulabschluss","direkter Migrationshintergrund","6.62","7","2001","6.52","6.72"
"2019","Hauptschulabschluss","indirekter Migrationshintergrund","6.74","7","326","6.47","7.01"
"2019","Hauptschulabschluss","kein Migrationshintergrund ","5.97","6","4650","5.9","6.04"
"2019","Realschulabschluss","direkter Migrationshintergrund","6.94","7","308","6.71","7.17"
"2019","Realschulabschluss","indirekter Migrationshintergrund","7.43","8","400","7.23","7.63"
"2019","Realschulabschluss","kein Migrationshintergrund ","6.46","7","6049","6.41","6.51"
