"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.81","7.5","2402","7.73","7.89"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.6","7.5","881","7.46","7.74"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.52","7.5","3737","7.46","7.58"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","6.74","6.5","4346","6.67","6.81"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","7","6.5","899","6.86","7.14"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","6.48","6.5","11649","6.44","6.52"
"2019","66 und älter","direkter Migrationshintergrund","6.13","6.5","463","5.92","6.34"
"2019","66 und älter","indirekter Migrationshintergrund","6.24","5.5","50","5.68","6.8"
"2019","66 und älter","kein Migrationshintergrund ","5.92","5.5","4741","5.85","5.99"
"2020","16-34 Jahre alt","direkter Migrationshintergrund","7.82","7.5","3645","7.76","7.88"
"2020","16-34 Jahre alt","indirekter Migrationshintergrund","7.69","7.5","870","7.56","7.82"
"2020","16-34 Jahre alt","kein Migrationshintergrund ","7.47","7.5","3555","7.41","7.53"
"2020","35-65 Jahre alt","direkter Migrationshintergrund","6.64","6.5","5058","6.58","6.7"
"2020","35-65 Jahre alt","indirekter Migrationshintergrund","6.89","6.5","761","6.74","7.04"
"2020","35-65 Jahre alt","kein Migrationshintergrund ","6.49","6.5","10620","6.45","6.53"
"2020","66 und älter","direkter Migrationshintergrund","5.94","5.5","468","5.73","6.15"
"2020","66 und älter","indirekter Migrationshintergrund","7.15","6.5","45","6.66","7.64"
"2020","66 und älter","kein Migrationshintergrund ","5.92","5.5","4459","5.85","5.99"
