"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2013","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Westdeutschland","8.06","7.5","5301","6","7","9","10","10","8.01","8.11","0","10","8","8"
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","7.8","7.5","8031","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","7.85","7.5","5426","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2014","(Fach-)Abitur","Ostdeutschland","7.66","7.5","521","5","7","9","10","10","7.49","7.83","0","10","8","8"
"2014","(Fach-)Abitur","Westdeutschland","7.84","7.5","3408","5","7","9","10","10","7.77","7.91","0","10","8","8"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","7.41","7.5","873","4","6","9","10","10","7.25","7.57","0","10","8","8"
"2014","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Westdeutschland","7.99","7.5","4777","6","7","9","10","10","7.94","8.04","0","10","8","8"
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","7.84","7.5","6932","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","7.88","7.5","4756","5","7","9","10","10","7.82","7.94","0","10","8","8"
"2015","(Fach-)Abitur","Ostdeutschland","7.81","7.5","480","5","7","9","10","10","7.64","7.98","0","10","8","8"
"2015","(Fach-)Abitur","Westdeutschland","7.84","7.5","3155","5","7","9","10","10","7.77","7.91","0","10","8","8"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","7.14","7.5","687","3","6","9","10","10","6.95","7.33","0","10","8","8"
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","8.06","7.5","4496","6","7","9","10","10","8.01","8.11","0","10","8","8"
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","7.88","7.5","6187","5","7","9","10","10","7.83","7.93","0","10","8","8"
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","7.96","7.5","4476","5","7","9","10","10","7.91","8.01","0","10","8","8"
"2016","(Fach-)Abitur","Ostdeutschland","7.69","7.5","491","5","7","9","10","10","7.53","7.85","0","10","8","8"
"2016","(Fach-)Abitur","Westdeutschland","7.82","7.5","3168","5","7","9","10","10","7.75","7.89","0","10","8","8"
"2016","(noch) kein Abschluss","Ostdeutschland","7.35","6.5","93","5","6","9","10","10","6.89","7.81","0","10","7","8"
"2016","(noch) kein Abschluss","Westdeutschland","7.26","7.5","706","3","6","9","10","10","7.08","7.44","0","10","8","8"
"2016","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Westdeutschland","8.04","7.5","4537","6","7","9","10","10","7.99","8.09","0","10","8","8"
"2016","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Westdeutschland","7.91","7.5","5884","5","7","9","10","10","7.86","7.96","0","10","8","8"
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","7.93","7.5","4098","5","7","9","10","10","7.87","7.99","0","10","8","8"
"2017","(Fach-)Abitur","Ostdeutschland","7.59","7.5","590","5","7","9","10","10","7.43","7.75","0","10","8","8"
"2017","(Fach-)Abitur","Westdeutschland","7.8","7.5","3511","5","7","9","10","10","7.74","7.86","0","10","8","8"
"2017","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","7.56","7.5","774","4","7","9","10","10","7.39","7.73","0","10","8","8"
"2017","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Westdeutschland","8.05","7.5","5055","6","7","9","10","10","8","8.1","0","10","8","8"
"2017","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Westdeutschland","7.83","7.5","6027","5","7","9","10","10","7.78","7.88","0","10","8","8"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","7.88","7.5","4702","5","7","9","10","10","7.83","7.93","0","10","8","8"
"2018","(Fach-)Abitur","Ostdeutschland","7.74","7.5","582","5","7","9","10","10","7.59","7.89","0","10","8","8"
"2018","(Fach-)Abitur","Westdeutschland","7.77","7.5","3420","5","7","9","10","10","7.71","7.83","0","10","8","8"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","7.21","7.5","746","3","6","9","10","10","7.03","7.39","0","10","8","8"
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","8.03","7.5","4940","6","7","9","10","10","7.98","8.08","0","10","8","8"
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","7.84","7.5","5707","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","7.86","7.5","4469","5","7","9","10","10","7.8","7.92","0","10","8","8"
"2019","(Fach-)Abitur","Ostdeutschland","7.77","7.5","603","5","7","9","10","10","7.63","7.91","0","10","8","8"
"2019","(Fach-)Abitur","Westdeutschland","7.9","7.5","3519","5","7","9","10","10","7.84","7.96","0","10","8","8"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","7.37","7.5","665","4","6","9","10","10","7.17","7.57","0","10","8","8"
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","8.05","7.5","5411","6","7","9","10","10","8.01","8.09","0","10","8","9"
"2019","Hauptschule","Ostdeutschland","7.65","7.5","936","5","7","9","10","10","7.52","7.78","0","10","8","8"
"2019","Hauptschule","Westdeutschland","7.89","7.5","5262","5","7","9","10","10","7.84","7.94","0","10","8","8"
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","7.96","7.5","4567","6","7","9","10","10","7.91","8.01","0","10","8","8"
"2020","(Fach-)Abitur","Ostdeutschland","7.93","7.5","629","6","7","9","10","10","7.79","8.07","0","10","8","8"
"2020","(Fach-)Abitur","Westdeutschland","7.87","7.5","3801","5","7","9","10","10","7.81","7.93","0","10","8","8"
"2020","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","Westdeutschland","7.33","7.5","779","4","6","9","10","10","7.14","7.52","0","10","8","8"
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","8.06","7.5","5621","6","7","9","10","10","8.02","8.1","0","10","8","9"
"2020","Hauptschule","Ostdeutschland","7.63","7.5","891","5","7","9","10","10","7.5","7.76","0","10","8","8"
"2020","Hauptschule","Westdeutschland","7.8","7.5","5038","5","7","9","10","10","7.74","7.86","0","10","8","8"
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","7.92","7.5","4224","5","7","9","10","10","7.86","7.98","0","10","8","8"
