"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","6.89","6.5","91","6.44","7.34"
"2005","(noch) kein Abschluss","kein Migrationshintergrund","7.89","7.5","563","7.73","8.05"
"2005","AkademikerIn","direkter Migrationshintergrund","7.27","7.5","339","7.06","7.48"
"2005","AkademikerIn","indirekter Migrationshintergrund","7.94","7.5","69","7.55","8.33"
"2005","AkademikerIn","kein Migrationshintergrund","7.93","7.5","3745","7.88","7.98"
"2005","Hauptschule","direkter Migrationshintergrund","7.3","7.5","1185","7.18","7.42"
"2005","Hauptschule","indirekter Migrationshintergrund","7.15","7.5","259","6.85","7.45"
"2005","Hauptschule","kein Migrationshintergrund","7.81","7.5","6089","7.76","7.86"
"2005","Realschule","direkter Migrationshintergrund","7.85","7.5","197","7.57","8.13"
"2005","Realschule","indirekter Migrationshintergrund","7.07","6.5","195","6.78","7.36"
"2005","Realschule","kein Migrationshintergrund","7.73","7.5","4967","7.68","7.78"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","7.14","7.5","398","6.93","7.35"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","7.39","7.5","151","7.07","7.71"
"2006","(Fach-)Abitur","kein Migrationshintergrund","7.58","7.5","1891","7.5","7.66"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","6.83","6.5","182","6.5","7.16"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","6.67","6.5","66","6.2","7.14"
"2006","(noch) kein Abschluss","kein Migrationshintergrund","7.77","7.5","386","7.59","7.95"
"2006","AkademikerIn","direkter Migrationshintergrund","7.32","7.5","366","7.12","7.52"
"2006","AkademikerIn","indirekter Migrationshintergrund","7.74","7.5","76","7.32","8.16"
"2006","AkademikerIn","kein Migrationshintergrund","7.89","7.5","4126","7.84","7.94"
"2006","Hauptschule","direkter Migrationshintergrund","7.23","7.5","1167","7.11","7.35"
"2006","Hauptschule","indirekter Migrationshintergrund","6.75","6.5","250","6.47","7.03"
"2006","Hauptschule","kein Migrationshintergrund","7.83","7.5","6641","7.79","7.87"
"2006","Realschule","direkter Migrationshintergrund","7.81","7.5","198","7.54","8.08"
"2006","Realschule","indirekter Migrationshintergrund","6.9","6.5","200","6.58","7.22"
"2006","Realschule","kein Migrationshintergrund","7.73","7.5","5326","7.68","7.78"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","7.08","6.5","371","6.88","7.28"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","7.41","7.5","134","7.07","7.75"
"2007","(Fach-)Abitur","kein Migrationshintergrund","7.66","7.5","1840","7.58","7.74"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","6.68","6.5","147","6.32","7.04"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","6.69","6.5","52","6.06","7.32"
"2007","(noch) kein Abschluss","kein Migrationshintergrund","7.87","7.5","341","7.67","8.07"
"2007","AkademikerIn","direkter Migrationshintergrund","7.35","7.5","342","7.14","7.56"
"2007","AkademikerIn","indirekter Migrationshintergrund","7.14","6.5","84","6.75","7.53"
"2007","AkademikerIn","kein Migrationshintergrund","7.96","7.5","3950","7.91","8.01"
"2007","Hauptschule","direkter Migrationshintergrund","7.28","7.5","1025","7.16","7.4"
"2007","Hauptschule","indirekter Migrationshintergrund","7.11","6.5","237","6.83","7.39"
"2007","Hauptschule","kein Migrationshintergrund","7.82","7.5","6047","7.78","7.86"
"2007","Realschule","direkter Migrationshintergrund","7.73","7.5","178","7.45","8.01"
"2007","Realschule","indirekter Migrationshintergrund","7.15","7.5","190","6.82","7.48"
"2007","Realschule","kein Migrationshintergrund","7.7","7.5","5001","7.65","7.75"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","7.24","7.5","340","7.03","7.45"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","7.32","7.5","125","6.98","7.66"
"2008","(Fach-)Abitur","kein Migrationshintergrund","7.79","7.5","1701","7.71","7.87"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","6.91","6.5","119","6.54","7.28"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","7.37","7.5","59","6.81","7.93"
"2008","(noch) kein Abschluss","kein Migrationshintergrund","8.1","7.5","352","7.92","8.28"
"2008","AkademikerIn","direkter Migrationshintergrund","7.64","7.5","313","7.45","7.83"
"2008","AkademikerIn","indirekter Migrationshintergrund","7.95","8.5","85","7.57","8.33"
"2008","AkademikerIn","kein Migrationshintergrund","8.13","7.5","3787","8.08","8.18"
"2008","Hauptschule","direkter Migrationshintergrund","7.38","7.5","917","7.25","7.51"
"2008","Hauptschule","indirekter Migrationshintergrund","7.26","7.5","232","6.97","7.55"
"2008","Hauptschule","kein Migrationshintergrund","7.91","7.5","5639","7.86","7.96"
"2008","Realschule","direkter Migrationshintergrund","7.73","7.5","164","7.44","8.02"
"2008","Realschule","indirekter Migrationshintergrund","7.06","6.5","187","6.76","7.36"
"2008","Realschule","kein Migrationshintergrund","7.83","7.5","4749","7.78","7.88"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","7.33","7.5","294","7.11","7.55"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","7.03","7.5","105","6.62","7.44"
"2009","(Fach-)Abitur","kein Migrationshintergrund","7.59","7.5","1590","7.5","7.68"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","6.72","6.5","112","6.29","7.15"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","7.09","7.5","53","6.49","7.69"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","7.88","7.5","301","7.68","8.08"
"2009","AkademikerIn","direkter Migrationshintergrund","7.55","7.5","292","7.34","7.76"
"2009","AkademikerIn","indirekter Migrationshintergrund","7.35","7.5","87","6.93","7.77"
"2009","AkademikerIn","kein Migrationshintergrund","7.9","7.5","3649","7.85","7.95"
"2009","Hauptschule","direkter Migrationshintergrund","7.45","7.5","778","7.31","7.59"
"2009","Hauptschule","indirekter Migrationshintergrund","7.29","7.5","211","6.98","7.6"
"2009","Hauptschule","kein Migrationshintergrund","7.9","7.5","5206","7.85","7.95"
"2009","Realschule","direkter Migrationshintergrund","7.58","7.5","142","7.27","7.89"
"2009","Realschule","indirekter Migrationshintergrund","6.93","7.5","169","6.59","7.27"
"2009","Realschule","kein Migrationshintergrund","7.72","7.5","4480","7.67","7.77"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","7.29","7.5","571","7.09","7.49"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","7.1","6.5","182","6.78","7.42"
"2010","(Fach-)Abitur","kein Migrationshintergrund","7.68","7.5","2300","7.6","7.76"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","6.83","6.5","222","6.49","7.17"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","7.61","7.5","95","7.12","8.1"
"2010","(noch) kein Abschluss","kein Migrationshintergrund","7.87","7.5","444","7.66","8.08"
"2010","AkademikerIn","direkter Migrationshintergrund","7.5","7.5","540","7.32","7.68"
"2010","AkademikerIn","indirekter Migrationshintergrund","7.57","7.5","164","7.25","7.89"
"2010","AkademikerIn","kein Migrationshintergrund","7.94","7.5","4663","7.89","7.99"
"2010","Hauptschule","direkter Migrationshintergrund","7.41","7.5","1252","7.28","7.54"
"2010","Hauptschule","indirekter Migrationshintergrund","7.3","7.5","316","7.02","7.58"
"2010","Hauptschule","kein Migrationshintergrund","7.84","7.5","5901","7.79","7.89"
"2010","Realschule","direkter Migrationshintergrund","7.58","7.5","253","7.31","7.85"
"2010","Realschule","indirekter Migrationshintergrund","7.05","7.5","303","6.8","7.3"
"2010","Realschule","kein Migrationshintergrund","7.69","7.5","6213","7.64","7.74"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","7.38","7.5","569","7.19","7.57"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","7.22","6.5","196","6.92","7.52"
"2011","(Fach-)Abitur","kein Migrationshintergrund","7.77","7.5","2517","7.7","7.84"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","6.74","6.5","202","6.4","7.08"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","7.27","7.5","94","6.8","7.74"
"2011","(noch) kein Abschluss","kein Migrationshintergrund","7.94","7.5","495","7.74","8.14"
"2011","AkademikerIn","direkter Migrationshintergrund","7.73","7.5","567","7.56","7.9"
"2011","AkademikerIn","indirekter Migrationshintergrund","7.82","7.5","183","7.55","8.09"
"2011","AkademikerIn","kein Migrationshintergrund","7.94","7.5","5005","7.89","7.99"
"2011","Hauptschule","direkter Migrationshintergrund","7.35","7.5","1197","7.22","7.48"
"2011","Hauptschule","indirekter Migrationshintergrund","7.5","7.5","306","7.23","7.77"
"2011","Hauptschule","kein Migrationshintergrund","7.83","7.5","6413","7.78","7.88"
"2011","Realschule","direkter Migrationshintergrund","7.44","7.5","258","7.17","7.71"
"2011","Realschule","indirekter Migrationshintergrund","7.52","7.5","315","7.28","7.76"
"2011","Realschule","kein Migrationshintergrund","7.77","7.5","6673","7.72","7.82"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","7.29","7.5","594","7.11","7.47"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","7.44","7.5","213","7.15","7.73"
"2012","(Fach-)Abitur","kein Migrationshintergrund","7.8","7.5","2565","7.73","7.87"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","7.01","6.5","183","6.65","7.37"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","7.64","7.5","107","7.23","8.05"
"2012","(noch) kein Abschluss","kein Migrationshintergrund","7.59","7.5","538","7.4","7.78"
"2012","AkademikerIn","direkter Migrationshintergrund","7.61","7.5","582","7.45","7.77"
"2012","AkademikerIn","indirekter Migrationshintergrund","7.74","7.5","182","7.5","7.98"
"2012","AkademikerIn","kein Migrationshintergrund","8.06","7.5","5151","8.02","8.1"
"2012","Hauptschule","direkter Migrationshintergrund","7.58","7.5","1210","7.46","7.7"
"2012","Hauptschule","indirekter Migrationshintergrund","7.08","7.5","311","6.8","7.36"
"2012","Hauptschule","kein Migrationshintergrund","7.85","7.5","6682","7.8","7.9"
"2012","Realschule","direkter Migrationshintergrund","7.72","7.5","264","7.46","7.98"
"2012","Realschule","indirekter Migrationshintergrund","7.65","7.5","316","7.42","7.88"
"2012","Realschule","kein Migrationshintergrund","7.76","7.5","6863","7.72","7.8"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.34","7.5","1475","7.22","7.46"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","7.58","7.5","376","7.36","7.8"
"2013","(Fach-)Abitur","kein Migrationshintergrund","7.8","7.5","2600","7.73","7.87"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","6.88","7.5","533","6.65","7.11"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7.6","7.5","221","7.3","7.9"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","7.69","7.5","550","7.5","7.88"
"2013","AkademikerIn","direkter Migrationshintergrund","7.69","7.5","1341","7.58","7.8"
"2013","AkademikerIn","indirekter Migrationshintergrund","8.03","7.5","326","7.84","8.22"
"2013","AkademikerIn","kein Migrationshintergrund","8.09","7.5","5187","8.05","8.13"
"2013","Hauptschule","direkter Migrationshintergrund","7.51","7.5","2371","7.42","7.6"
"2013","Hauptschule","indirekter Migrationshintergrund","7.07","7.5","566","6.86","7.28"
"2013","Hauptschule","kein Migrationshintergrund","7.88","7.5","6465","7.83","7.93"
"2013","Realschule","direkter Migrationshintergrund","7.36","7.5","496","7.16","7.56"
"2013","Realschule","indirekter Migrationshintergrund","7.46","7.5","524","7.27","7.65"
"2013","Realschule","kein Migrationshintergrund","7.82","7.5","6756","7.78","7.86"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","7.4","7.5","1178","7.27","7.53"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.63","7.5","341","7.42","7.84"
"2014","(Fach-)Abitur","kein Migrationshintergrund","7.98","7.5","2410","7.91","8.05"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","6.82","6.5","377","6.58","7.06"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","7.55","7.5","141","7.16","7.94"
"2014","(noch) kein Abschluss","kein Migrationshintergrund","7.81","7.5","464","7.6","8.02"
"2014","AkademikerIn","direkter Migrationshintergrund","7.62","7.5","1109","7.5","7.74"
"2014","AkademikerIn","indirekter Migrationshintergrund","7.84","7.5","270","7.61","8.07"
"2014","AkademikerIn","kein Migrationshintergrund","8.03","7.5","4837","7.98","8.08"
"2014","Hauptschule","direkter Migrationshintergrund","7.51","7.5","1882","7.41","7.61"
"2014","Hauptschule","indirekter Migrationshintergrund","7.38","7.5","451","7.17","7.59"
"2014","Hauptschule","kein Migrationshintergrund","7.91","7.5","5853","7.86","7.96"
"2014","Realschule","direkter Migrationshintergrund","7.79","7.5","398","7.59","7.99"
"2014","Realschule","indirekter Migrationshintergrund","7.25","7.5","442","7.03","7.47"
"2014","Realschule","kein Migrationshintergrund","7.86","7.5","6021","7.81","7.91"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","7.49","7.5","996","7.36","7.62"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.87","7.5","310","7.66","8.08"
"2015","(Fach-)Abitur","kein Migrationshintergrund","7.95","7.5","2329","7.88","8.02"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","6.76","7.5","294","6.46","7.06"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7.28","7.5","124","6.83","7.73"
"2015","(noch) kein Abschluss","kein Migrationshintergrund","7.41","7.5","378","7.17","7.65"
"2015","AkademikerIn","direkter Migrationshintergrund","7.72","7.5","974","7.59","7.85"
"2015","AkademikerIn","indirekter Migrationshintergrund","8.07","7.5","255","7.84","8.3"
"2015","AkademikerIn","kein Migrationshintergrund","8.07","7.5","4631","8.02","8.12"
"2015","Hauptschule","direkter Migrationshintergrund","7.67","7.5","1552","7.56","7.78"
"2015","Hauptschule","indirekter Migrationshintergrund","7.46","7.5","395","7.24","7.68"
"2015","Hauptschule","kein Migrationshintergrund","7.92","7.5","5403","7.87","7.97"
"2015","Realschule","direkter Migrationshintergrund","7.81","7.5","347","7.6","8.02"
"2015","Realschule","indirekter Migrationshintergrund","7.67","7.5","399","7.46","7.88"
"2015","Realschule","kein Migrationshintergrund","7.87","7.5","5726","7.82","7.92"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","7.4","7.5","1146","7.28","7.52"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.85","7.5","320","7.62","8.08"
"2016","(Fach-)Abitur","kein Migrationshintergrund","7.94","7.5","2193","7.86","8.02"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","6.55","6.5","342","6.27","6.83"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","7.74","7.5","100","7.26","8.22"
"2016","(noch) kein Abschluss","kein Migrationshintergrund","7.7","7.5","357","7.47","7.93"
"2016","AkademikerIn","direkter Migrationshintergrund","7.6","7.5","1209","7.48","7.72"
"2016","AkademikerIn","indirekter Migrationshintergrund","7.97","7.5","237","7.72","8.22"
"2016","AkademikerIn","kein Migrationshintergrund","8.1","7.5","4425","8.05","8.15"
"2016","Hauptschule","direkter Migrationshintergrund","7.72","7.5","1602","7.61","7.83"
"2016","Hauptschule","indirekter Migrationshintergrund","7.37","7.5","375","7.13","7.61"
"2016","Hauptschule","kein Migrationshintergrund","7.97","7.5","4971","7.92","8.02"
"2016","Realschule","direkter Migrationshintergrund","7.78","7.5","314","7.56","8"
"2016","Realschule","indirekter Migrationshintergrund","7.43","7.5","378","7.2","7.66"
"2016","Realschule","kein Migrationshintergrund","7.88","7.5","5297","7.83","7.93"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","7.5","7.5","1073","7.37","7.63"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.68","7.5","376","7.47","7.89"
"2017","(Fach-)Abitur","kein Migrationshintergrund","7.89","7.5","2652","7.82","7.96"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","7.12","7.5","316","6.84","7.4"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","7.69","7.5","110","7.24","8.14"
"2017","(noch) kein Abschluss","kein Migrationshintergrund","7.86","7.5","467","7.67","8.05"
"2017","AkademikerIn","direkter Migrationshintergrund","7.79","7.5","1161","7.67","7.91"
"2017","AkademikerIn","indirekter Migrationshintergrund","7.92","7.5","280","7.7","8.14"
"2017","AkademikerIn","kein Migrationshintergrund","8.09","7.5","5044","8.05","8.13"
"2017","Hauptschule","direkter Migrationshintergrund","7.6","7.5","1517","7.49","7.71"
"2017","Hauptschule","indirekter Migrationshintergrund","7.33","7.5","368","7.08","7.58"
"2017","Hauptschule","kein Migrationshintergrund","7.89","7.5","5239","7.84","7.94"
"2017","Realschule","direkter Migrationshintergrund","7.27","7.5","324","7.04","7.5"
"2017","Realschule","indirekter Migrationshintergrund","7.4","7.5","405","7.19","7.61"
"2017","Realschule","kein Migrationshintergrund","7.9","7.5","6164","7.86","7.94"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","7.59","7.5","1009","7.46","7.72"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.67","7.5","354","7.45","7.89"
"2018","(Fach-)Abitur","kein Migrationshintergrund","7.84","7.5","2639","7.77","7.91"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","6.66","6.5","340","6.38","6.94"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7.64","7.5","121","7.21","8.07"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","7.65","7.5","410","7.43","7.87"
"2018","AkademikerIn","direkter Migrationshintergrund","7.6","7.5","1132","7.48","7.72"
"2018","AkademikerIn","indirekter Migrationshintergrund","8.05","7.5","275","7.85","8.25"
"2018","AkademikerIn","kein Migrationshintergrund","8.1","7.5","4923","8.06","8.14"
"2018","Hauptschule","direkter Migrationshintergrund","7.71","7.5","1434","7.6","7.82"
"2018","Hauptschule","indirekter Migrationshintergrund","7.41","7.5","380","7.17","7.65"
"2018","Hauptschule","kein Migrationshintergrund","7.86","7.5","4952","7.81","7.91"
"2018","Realschule","direkter Migrationshintergrund","7.2","7.5","308","6.96","7.44"
"2018","Realschule","indirekter Migrationshintergrund","7.5","7.5","407","7.28","7.72"
"2018","Realschule","kein Migrationshintergrund","7.85","7.5","5919","7.8","7.9"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","7.72","7.5","885","7.59","7.85"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.56","7.5","394","7.35","7.77"
"2019","(Fach-)Abitur","kein Migrationshintergrund","7.97","7.5","2862","7.91","8.03"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","6.92","6.5","275","6.6","7.24"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7.65","7.5","114","7.19","8.11"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","7.91","7.5","379","7.68","8.14"
"2019","AkademikerIn","direkter Migrationshintergrund","7.65","7.5","1067","7.53","7.77"
"2019","AkademikerIn","indirekter Migrationshintergrund","8.05","7.5","404","7.88","8.22"
"2019","AkademikerIn","kein Migrationshintergrund","8.15","7.5","5566","8.11","8.19"
"2019","Hauptschule","direkter Migrationshintergrund","7.66","7.5","1209","7.54","7.78"
"2019","Hauptschule","indirekter Migrationshintergrund","7.68","7.5","336","7.44","7.92"
"2019","Hauptschule","kein Migrationshintergrund","7.93","7.5","4659","7.88","7.98"
"2019","Realschule","direkter Migrationshintergrund","7.08","7.5","270","6.81","7.35"
"2019","Realschule","indirekter Migrationshintergrund","7.6","7.5","432","7.4","7.8"
"2019","Realschule","kein Migrationshintergrund","7.98","7.5","6039","7.94","8.02"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","7.59","7.5","1368","7.48","7.7"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","7.96","7.5","368","7.76","8.16"
"2020","(Fach-)Abitur","kein Migrationshintergrund","7.95","7.5","2694","7.89","8.01"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","7.06","7.5","439","6.8","7.32"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","7.24","7.5","106","6.75","7.73"
"2020","(noch) kein Abschluss","kein Migrationshintergrund","7.69","7.5","346","7.45","7.93"
"2020","AkademikerIn","direkter Migrationshintergrund","7.74","7.5","1557","7.64","7.84"
"2020","AkademikerIn","indirekter Migrationshintergrund","7.9","7.5","351","7.7","8.1"
"2020","AkademikerIn","kein Migrationshintergrund","8.17","7.5","5284","8.13","8.21"
"2020","Hauptschule","direkter Migrationshintergrund","7.39","7.5","1404","7.27","7.51"
"2020","Hauptschule","indirekter Migrationshintergrund","7.26","7.5","332","7.01","7.51"
"2020","Hauptschule","kein Migrationshintergrund","7.91","7.5","4193","7.85","7.97"
"2020","Realschule","direkter Migrationshintergrund","7.53","7.5","268","7.28","7.78"
"2020","Realschule","indirekter Migrationshintergrund","7.51","7.5","376","7.3","7.72"
"2020","Realschule","kein Migrationshintergrund","7.92","7.5","5546","7.87","7.97"
