year,quintil_oecd,sampreg,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1999,2nd Quintile,West,Bad,0.05513713739429199,74,13619,0.05499232744928307,0.05528194733930091
1999,2nd Quintile,East,Very good,0.047642932485106634,55,13619,0.04741680023467099,0.047869064735542276
1999,2nd Quintile,East,Good,0.362692022194392,395,13619,0.36218162645933977,0.36320241792944424
1999,2nd Quintile,East,Satisfactory,0.3937522409009242,391,13619,0.39323356036594453,0.39427092143590386
1999,2nd Quintile,East,Poor,0.13501436723036508,124,13619,0.13465157515047504,0.13537715931025512
1999,2nd Quintile,East,Bad,0.06089843718921196,45,13619,0.060644560565976766,0.06115231381244715
1999,3rd Quintile,West,Very good,0.0823599484194782,161,13619,0.0821911822717447,0.08252871456721171
1999,3rd Quintile,West,Good,0.383285827879495,800,13619,0.38298736215184304,0.38358429360714696
1999,3rd Quintile,West,Satisfactory,0.3456337136962803,625,13619,0.34534176292241375,0.3459256644701469
1999,3rd Quintile,West,Poor,0.15122811381628048,250,13619,0.15100817449286885,0.15144805313969212
1999,3rd Quintile,West,Bad,0.03749239618846594,63,13619,0.03737577839835451,0.037609013978577376
1999,3rd Quintile,East,Very good,0.0617100623339614,60,13619,0.061438463893794225,0.06198166077412858
1999,3rd Quintile,East,Good,0.385341640743222,374,13619,0.3847923268078224,0.38589095467862167
1999,3rd Quintile,East,Satisfactory,0.391389989241602,354,13619,0.3908391115926911,0.39194086689051294
1999,3rd Quintile,East,Poor,0.11865043216069385,97,13619,0.11828543498031523,0.11901542934107247
1999,3rd Quintile,East,Bad,0.042907875520520694,32,13619,0.04267914394222951,0.043136607098811876
1999,4th Quintile,West,Very good,0.10936455763793705,251,13619,0.1091872307844929,0.1095418844913812
1999,4th Quintile,West,Good,0.39066238693013716,904,13619,0.39038517238478143,0.3909396014754929
1999,4th Quintile,West,Satisfactory,0.3260902864824109,658,13619,0.3258239344531166,0.3263566385117052
1999,4th Quintile,West,Poor,0.14251568156676755,252,13619,0.14231705806194456,0.14271430507159055
1999,4th Quintile,West,Bad,0.031367087382747315,64,13619,0.03126804913944966,0.03146612562604497
1999,4th Quintile,East,Very good,0.06516282253877496,44,13619,0.06482230473870436,0.06550334033884557
1999,4th Quintile,East,Good,0.37879867032887843,249,13619,0.37812941428993346,0.3794679263678234
1999,4th Quintile,East,Satisfactory,0.38743336601428696,245,13619,0.38676124563159076,0.38810548639698317
1999,4th Quintile,East,Poor,0.1686051411180596,91,13619,0.1680885927887373,0.1691216894473819
1999,5th Quintile,West,Very good,0.09982503137672495,242,13619,0.09966473762568755,0.09998532512776236
1999,5th Quintile,West,Good,0.43344138439473584,1012,13619,0.43317639956611215,0.43370636922335953
1999,5th Quintile,West,Satisfactory,0.3235959949483439,681,13619,0.3233458233217649,0.3238461665749229
1999,5th Quintile,West,Poor,0.11331829866542478,239,13619,0.11314879960550217,0.1134877977253474
1999,5th Quintile,West,Bad,0.02981929061477064,54,13619,0.029728339428170686,0.029910241801370592
1999,5th Quintile,East,Very good,0.08915233352244574,34,13619,0.0886234874670095,0.08968117957788198
1999,5th Quintile,East,Good,0.4797595385354973,172,13619,0.47883238019609414,0.48068669687490045
1999,5th Quintile,East,Satisfactory,0.34623545751826335,129,13619,0.34535250675008894,0.34711840828643775
1999,5th Quintile,East,Poor,0.08485267042379376,35,13619,0.08433551831193273,0.08536982253565478
2000,1st Quintile,West,Very good,0.09080196045114318,176,13135,0.09054688386365939,0.09105703703862697
2000,1st Quintile,West,Good,0.3180695646170993,636,13135,0.3176561128671259,0.31848301636707266
2000,1st Quintile,West,Satisfactory,0.346813798120471,559,13135,0.34639126532289527,0.3472363309180467
2000,1st Quintile,West,Poor,0.17428889692286142,274,13135,0.1739521197373766,0.17462567410834626
2000,1st Quintile,West,Bad,0.07002577988842512,97,13135,0.06979923296315349,0.07025232681369675
2000,1st Quintile,East,Very good,0.06193157721469932,59,13135,0.06159313649435942,0.062270017935039224
2000,1st Quintile,East,Good,0.39389942674746203,336,13135,0.3932133474670674,0.3945855060278567
2000,1st Quintile,East,Satisfactory,0.3619237171988361,286,13135,0.3612489497791199,0.36259848461855226
2000,1st Quintile,East,Poor,0.18224527883900252,132,13135,0.18170321684869825,0.18278734082930678
2000,2nd Quintile,West,Very good,0.08674864562176018,166,13135,0.08649851394906163,0.08699877729445873
2000,2nd Quintile,West,Good,0.33617570661134855,690,13135,0.33575589745416307,0.336595515768534
2000,2nd Quintile,West,Satisfactory,0.3755589942830534,633,13135,0.37512863917283495,0.37598934939327183
2000,2nd Quintile,West,Poor,0.1551304967249518,247,13135,0.154808771152801,0.1554522222971026
2000,2nd Quintile,West,Bad,0.046386156758886056,72,13135,0.04619925101740418,0.04657306250036793
2000,2nd Quintile,East,Very good,0.07185277305376203,69,13135,0.07148645972879106,0.072219086378733
2000,2nd Quintile,East,Good,0.34598052468217716,366,13135,0.3453057734580689,0.3466552759062854
2000,2nd Quintile,East,Satisfactory,0.40909504751444214,341,13135,0.40839762905190796,0.40979246597697633
2000,2nd Quintile,East,Poor,0.17307165474961866,148,13135,0.17253503157200925,0.17360827792722808
2000,3rd Quintile,West,Very good,0.0701823841651802,143,13135,0.06995796610545857,0.07040680222490184
2000,3rd Quintile,West,Good,0.4059077417770395,750,13135,0.4054763364799938,0.40633914707408514
2000,3rd Quintile,West,Satisfactory,0.3565202750141315,618,13135,0.3560994956725459,0.35694105435571716
2000,3rd Quintile,West,Poor,0.14188189460568051,228,13135,0.1415753583263614,0.14218843088499963
2000,3rd Quintile,West,Bad,0.02550770443796838,46,13135,0.025369198066320032,0.025646210809616727
2000,3rd Quintile,East,Very good,0.06263173615430949,54,13135,0.062291411081822595,0.06297206122679638
2000,3rd Quintile,East,Good,0.40318222661115355,398,13135,0.4024932362264464,0.4038712169958607
2000,3rd Quintile,East,Satisfactory,0.3605843844614549,333,13135,0.3599099547814523,0.3612588141414575
2000,3rd Quintile,East,Poor,0.12352560422616454,108,13135,0.1230634470426152,0.12398776140971389
2000,3rd Quintile,East,Bad,0.05007604854691752,34,13135,0.049769710427059494,0.05038238666677555
2000,4th Quintile,West,Very good,0.09209304699416047,219,13135,0.09185826534759119,0.09232782864072976
2000,4th Quintile,West,Good,0.4074376024331304,883,13135,0.40703864399949174,0.407836560866769
2000,4th Quintile,West,Satisfactory,0.34922448138902573,642,13135,0.3488374038279811,0.34961155895007034
2000,4th Quintile,West,Poor,0.12366880391259163,227,13135,0.12340150679950264,0.12393610102568063
2000,4th Quintile,West,Bad,0.02757606527109172,52,13135,0.027443104348180036,0.0277090261940034
2000,4th Quintile,East,Very good,0.0432407208923851,35,13135,0.04288122239515564,0.04360021938961456
2000,4th Quintile,East,Good,0.4099334166208013,283,13135,0.4090641431087549,0.4108026901328477
2000,4th Quintile,East,Satisfactory,0.4288030755228319,256,13135,0.42792835130442164,0.4296777997412422
2000,4th Quintile,East,Poor,0.11802278696398166,68,13135,0.11745254274626166,0.11859303118170167
2000,5th Quintile,West,Very good,0.11180376291018586,252,13135,0.11156132593545419,0.11204619988491753
2000,5th Quintile,West,Good,0.3959730525929932,955,13135,0.3955968020337226,0.3963493031522638
2000,5th Quintile,West,Satisfactory,0.34891076673112525,701,13135,0.3485440813266439,0.3492774521356066
2000,5th Quintile,West,Poor,0.11738386835713718,240,13135,0.11713623661078916,0.1176315001034852
2000,5th Quintile,West,Bad,0.025928549408558568,36,13135,0.0258062848177165,0.026050813999400634
2000,5th Quintile,East,Good,0.5984921868832901,176,13135,0.5972074551610022,0.599776918605578
2000,5th Quintile,East,Satisfactory,0.4015078131167101,111,13135,0.40022308139442214,0.402792544838998
2001,1st Quintile,West,Very good,0.10211504760345366,301,21877,0.10192214879087996,0.10230794641602736
2001,1st Quintile,West,Good,0.3329941348978285,943,21877,0.33269390256964465,0.3332943672260123
2001,1st Quintile,West,Satisfactory,0.3248884498084272,858,21877,0.32459009761117835,0.325186802005676
2001,1st Quintile,West,Poor,0.17465671129194088,424,21877,0.1744148400209287,0.17489858256295307
2001,1st Quintile,West,Bad,0.06534565639834977,153,21877,0.0651882188884118,0.06550309390828775
2001,1st Quintile,East,Very good,0.08241688150428322,108,21877,0.0821103188160173,0.08272344419254915
2001,1st Quintile,East,Good,0.3463243799556738,442,21877,0.3457939705998524,0.34685478931149516
2001,1st Quintile,East,Satisfactory,0.3430251236097395,379,21877,0.34249591628673903,0.34355433093274
2001,1st Quintile,East,Poor,0.16335243690914858,180,21877,0.16294031796018532,0.16376455585811184
2001,1st Quintile,East,Bad,0.06488117802115477,73,21877,0.06460659020564824,0.0651557658366613
2001,2nd Quintile,West,Very good,0.12200702753071115,374,21877,0.12179880921417403,0.12221524584724826
2001,2nd Quintile,West,Good,0.363514273244741,1145,21877,0.3632082629366157,0.36382028355286633
2001,2nd Quintile,West,Satisfactory,0.3288890453836305,944,21877,0.32859016125356527,0.32918792951369574
2001,2nd Quintile,West,Poor,0.14309887709464875,384,21877,0.14287610311838003,0.14332165107091746
2001,2nd Quintile,West,Bad,0.0424907767462685,117,21877,0.042362455134515704,0.042619098358021294
2001,2nd Quintile,East,Very good,0.06359874497031162,92,21877,0.06334021755430923,0.06385727238631402
2001,2nd Quintile,East,Good,0.3558127915469923,525,21877,0.35530560448551957,0.35631997860846504
2001,2nd Quintile,East,Satisfactory,0.38386595624608955,546,21877,0.3833507528218001,0.384381159670379
2001,2nd Quintile,East,Poor,0.16472237783041785,208,21877,0.16432942260912534,0.16511533305171036
2001,2nd Quintile,East,Bad,0.03200012940618855,44,21877,0.03181367834650321,0.03218658046587389
2001,3rd Quintile,West,Very good,0.102918403897335,346,21877,0.10273424219235121,0.1031025656023188
2001,3rd Quintile,West,Good,0.3861938552748857,1324,21877,0.3858987648430619,0.3864889457067095
2001,3rd Quintile,West,Satisfactory,0.33805266888553415,1042,21877,0.33776596027597555,0.33833937749509274
2001,3rd Quintile,West,Poor,0.13597274185997021,409,21877,0.1357649988203754,0.13618048489956502
2001,3rd Quintile,West,Bad,0.03686233008227494,104,21877,0.03674812842437621,0.03697653174017367
2001,3rd Quintile,East,Very good,0.05947799070069434,88,21877,0.05920867008389809,0.05974731131749059
2001,3rd Quintile,East,Good,0.3861798479284806,533,21877,0.38562544904187235,0.38673424681508883
2001,3rd Quintile,East,Satisfactory,0.36915002436198474,468,21877,0.3686005195870242,0.36969952913694526
2001,3rd Quintile,East,Poor,0.13903053834312595,170,21877,0.13863657487632275,0.13942450180992916
2001,3rd Quintile,East,Bad,0.04616159866571429,48,21877,0.045922660900978636,0.04640053643044994
2001,4th Quintile,West,Very good,0.12711543643662626,460,21877,0.12692590709376303,0.1273049657794895
2001,4th Quintile,West,Good,0.3897114379466168,1496,21877,0.38943395385150475,0.3899889220417288
2001,4th Quintile,West,Satisfactory,0.32900044464593087,1162,21877,0.3287331081432044,0.32926778114865735
2001,4th Quintile,West,Poor,0.12334302280365791,427,21877,0.12315592398544727,0.12353012162186856
2001,4th Quintile,West,Bad,0.030829658167168122,102,21877,0.030731306139900515,0.03092801019443573
2001,4th Quintile,East,Very good,0.06332650498342535,69,21877,0.06299578228115826,0.06365722768569243
2001,4th Quintile,East,Good,0.40981510991141584,407,21877,0.4091472810883517,0.41048293873448
2001,4th Quintile,East,Satisfactory,0.3616003365075654,331,21877,0.3609479005773219,0.3622527724378089
2001,4th Quintile,East,Poor,0.1254431819026729,104,21877,0.12499340755947472,0.12589295624587107
2001,4th Quintile,East,Bad,0.03981486669492049,36,21877,0.03954935891333378,0.04008037447650719
2001,5th Quintile,West,Very good,0.12917209430256618,527,21877,0.12899205382048676,0.1293521347846456
2001,5th Quintile,West,Good,0.41383671759924345,1708,21877,0.41357232854975606,0.41410110664873084
2001,5th Quintile,West,Satisfactory,0.31874362000087225,1219,21877,0.31849347277585366,0.31899376722589085
2001,5th Quintile,West,Poor,0.11135025314015264,405,21877,0.11118139167119209,0.11151911460911318
2001,5th Quintile,West,Bad,0.026897314957165578,86,21877,0.026810468231819068,0.026984161682512088
2001,5th Quintile,East,Very good,0.09156731109734607,53,21877,0.09104862405969258,0.09208599813499957
2001,5th Quintile,East,Good,0.47910173404235806,277,21877,0.47820331465592764,0.4800001534287885
2001,5th Quintile,East,Satisfactory,0.3536122709865023,189,21877,0.3527524678940129,0.3544720740789917
2001,5th Quintile,East,Poor,0.0757186838737935,47,21877,0.07524291896894676,0.07619444877864025
2002,1st Quintile,West,Very good,0.09247913341188584,236,20719,0.09229532381415781,0.09266294300961386
2002,1st Quintile,West,Good,0.32166726530778067,795,20719,0.32137088945248266,0.3219636411630787
2002,1st Quintile,West,Satisfactory,0.33751121128447753,783,20719,0.33721119048263176,0.3378112320863233
2002,1st Quintile,West,Poor,0.178522652080563,413,20719,0.1782796765941361,0.1787656275669899
2002,1st Quintile,West,Bad,0.06981973791529301,154,20719,0.06965804512109741,0.06998143070948862
2002,1st Quintile,East,Very good,0.09344809172324405,99,20719,0.09312089527643615,0.09377528817005194
2002,1st Quintile,East,Good,0.3333292465648142,386,20719,0.332799315432738,0.33385917769689044
2002,1st Quintile,East,Satisfactory,0.3574974273507074,366,20719,0.3569586604363202,0.3580361942650946
2002,1st Quintile,East,Poor,0.1680008682941166,172,20719,0.1675805829734071,0.16842115361482607
2002,1st Quintile,East,Bad,0.04772436606711777,50,20719,0.04748471551042078,0.047964016623814755
2002,2nd Quintile,West,Very good,0.08838452424103922,254,20719,0.08820701508955409,0.08856203339252436
2002,2nd Quintile,West,Good,0.34283723473268324,981,20719,0.34254040509970113,0.34313406436566535
2002,2nd Quintile,West,Satisfactory,0.3575975987367627,902,20719,0.35729787049651573,0.3578973269770097
2002,2nd Quintile,West,Poor,0.1528165098074922,427,20719,0.15259150040351235,0.15304151921147205
2002,2nd Quintile,West,Bad,0.058364132482022636,124,20719,0.05821753000685441,0.05851073495719086
2002,2nd Quintile,East,Very good,0.049851998460232055,72,20719,0.04961534151085337,0.050088655409610744
2002,2nd Quintile,East,Good,0.3549828417235622,465,20719,0.3544625203566261,0.3555031630904983
2002,2nd Quintile,East,Satisfactory,0.36257356144011205,440,20719,0.3620508097465115,0.3630963131337126
2002,2nd Quintile,East,Poor,0.18310693331432512,214,20719,0.18268638359696152,0.18352748303168873
2002,2nd Quintile,East,Bad,0.04948466506176861,57,20719,0.04924883605204792,0.0497204940714893
2002,3rd Quintile,West,Very good,0.08840514045465905,284,20719,0.08823087311456738,0.08857940779475072
2002,3rd Quintile,West,Good,0.39559758300696773,1188,20719,0.3952974137429415,0.395897752270994
2002,3rd Quintile,West,Satisfactory,0.3486510746136251,956,20719,0.3483585390546726,0.3489436101725776
2002,3rd Quintile,West,Poor,0.12668102411029533,352,20719,0.12647684159916936,0.1268852066214213
2002,3rd Quintile,West,Bad,0.04066517781445287,114,20719,0.04054393032588458,0.04078642530302116
2002,3rd Quintile,East,Very good,0.07562733180618565,78,20719,0.07532396384199408,0.07593069977037722
2002,3rd Quintile,East,Good,0.3899591003953261,472,20719,0.3893994770975372,0.390518723693115
2002,3rd Quintile,East,Satisfactory,0.37168073946523084,430,20719,0.37112626443316166,0.3722352144973
2002,3rd Quintile,East,Poor,0.12439997852978682,141,20719,0.12402130075664933,0.12477865630292431
2002,3rd Quintile,East,Bad,0.03833284980347054,39,20719,0.03811255476075149,0.038553144846189595
2002,4th Quintile,West,Very good,0.0901747261828935,332,20719,0.09000737631085418,0.09034207605493283
2002,4th Quintile,West,Good,0.394752819775448,1404,20719,0.3944672363634972,0.39503840318739886
2002,4th Quintile,West,Satisfactory,0.35285347727537186,1129,20719,0.35257428558904147,0.35313266896170226
2002,4th Quintile,West,Poor,0.1331909105507466,394,20719,0.13299239113314892,0.1333894299683443
2002,4th Quintile,West,Bad,0.029028066215539987,81,20719,0.0289299781067813,0.029126154324298673
2002,4th Quintile,East,Very good,0.0777126390566347,70,20719,0.07736023466948315,0.07806504344378624
2002,4th Quintile,East,Good,0.4303234717553885,436,20719,0.4296717322755296,0.43097521123524735
2002,4th Quintile,East,Satisfactory,0.3647829790248124,358,20719,0.3641493417823068,0.365416616267318
2002,4th Quintile,East,Poor,0.1271809101631644,117,20719,0.1267423436867185,0.12761947663961032
2002,5th Quintile,West,Very good,0.10602646494585333,466,20719,0.1058512835505814,0.10620164634112525
2002,5th Quintile,West,Good,0.41532355394400683,1903,20719,0.41504315938040426,0.4156039485076094
2002,5th Quintile,West,Satisfactory,0.33771757683262577,1376,20719,0.33744847481381124,0.3379866788514403
2002,5th Quintile,West,Poor,0.11827237815649166,448,20719,0.11808862813571656,0.11845612817726676
2002,5th Quintile,West,Bad,0.022660026121022497,81,20719,0.022575347935546313,0.02274470430649868
2002,5th Quintile,East,Very good,0.06485352583144127,56,20719,0.06439811360014668,0.06530893806273587
2002,5th Quintile,East,Good,0.4649228932037476,329,20719,0.46400054113719724,0.4658452452702979
2002,5th Quintile,East,Satisfactory,0.3743529389897385,238,20719,0.3734579794491504,0.3752478985303266
2002,5th Quintile,East,Poor,0.09587064197507257,57,20719,0.09532619426225962,0.09641508968788552
2003,1st Quintile,West,Very good,0.08116128287466348,199,22104,0.08099036662030783,0.08133219912901914
2003,1st Quintile,West,Good,0.32690184112165777,809,22104,0.32660825389509485,0.3271954283482207
2003,1st Quintile,West,Satisfactory,0.3353534442245183,768,22104,0.3350579588181353,0.33564892963090126
2003,1st Quintile,West,Poor,0.19056943055203174,417,22104,0.19032361707443896,0.19081524402962452
2003,1st Quintile,West,Bad,0.06601400122712872,141,22104,0.06585859175578937,0.06616941069846807
2003,1st Quintile,East,Very good,0.06580200143028946,79,22104,0.06552543503571935,0.06607856782485956
2003,1st Quintile,East,Good,0.33945861251623854,396,22104,0.33893040591648843,0.33998681911598866
2003,1st Quintile,East,Satisfactory,0.3698457059057996,372,22104,0.36930719546176327,0.370384216349836
2003,1st Quintile,East,Poor,0.16069946441832808,160,22104,0.16028980178250013,0.16110912705415603
2003,1st Quintile,East,Bad,0.0641942157293444,56,22104,0.06392081403510469,0.06446761742358412
2003,2nd Quintile,West,Very good,0.0821576467755124,223,22104,0.08198538670692432,0.08232990684410049
2003,2nd Quintile,West,Good,0.364743871041743,987,22104,0.36444191410809224,0.36504582797539376
2003,2nd Quintile,West,Satisfactory,0.3404960218654697,864,22104,0.3401987585591015,0.3407932851718379
2003,2nd Quintile,West,Poor,0.16053824012368628,385,22104,0.1603079547894571,0.16076852545791545
2003,2nd Quintile,West,Bad,0.0520642201935886,119,22104,0.05192486097095719,0.05220357941622
2003,2nd Quintile,East,Very good,0.06437059597765836,79,22104,0.06410351476629285,0.06463767718902387
2003,2nd Quintile,East,Good,0.3810389279636446,507,22104,0.38051040485264065,0.3815674510746485
2003,2nd Quintile,East,Satisfactory,0.3576902909269226,455,22104,0.35716864783468283,0.3582119340191624
2003,2nd Quintile,East,Poor,0.1468993016785651,197,22104,0.14651403836489932,0.1472845649922309
2003,2nd Quintile,East,Bad,0.05000088345320935,50,22104,0.049763692521544785,0.05023807438487391
2003,3rd Quintile,West,Very good,0.09286947733846991,303,22104,0.09269284772435038,0.09304610695258944
2003,3rd Quintile,West,Good,0.4067402020354351,1207,22104,0.40644126953200893,0.40703913453886126
2003,3rd Quintile,West,Satisfactory,0.3255722999549012,914,22104,0.3252871432728578,0.32585745663694465
2003,3rd Quintile,West,Poor,0.13135580644774608,369,22104,0.13115024686502236,0.1315613660304698
2003,3rd Quintile,West,Bad,0.04346221422344782,115,22104,0.043338134985169835,0.04358629346172581
2003,3rd Quintile,East,Very good,0.05962357000084557,70,22104,0.059355866517572936,0.0598912734841182
2003,3rd Quintile,East,Good,0.4040629376134805,523,22104,0.403508160070521,0.40461771515644
2003,3rd Quintile,East,Satisfactory,0.3550432240834751,413,22104,0.3545022205698984,0.3555842275970518
2003,3rd Quintile,East,Poor,0.13529994443810395,160,22104,0.13491324306070576,0.13568664581550213
2003,3rd Quintile,East,Bad,0.04597032386409487,46,22104,0.04573356083359208,0.04620708689459767
2003,4th Quintile,West,Very good,0.10588399689705172,361,22104,0.10570862240310197,0.10605937139100147
2003,4th Quintile,West,Good,0.4134234362587355,1498,22104,0.41314275447149085,0.4137041180459802
2003,4th Quintile,West,Satisfactory,0.3229663554597078,1091,22104,0.3226998303686461,0.32323288055076954
2003,4th Quintile,West,Poor,0.12812572046654255,419,22104,0.12793521851598041,0.1283162224171047
2003,4th Quintile,West,Bad,0.02960049091796239,88,22104,0.029503890484650904,0.029697091351273876
2003,4th Quintile,East,Very good,0.0670907064073559,69,22104,0.06676050878705865,0.06742090402765315
2003,4th Quintile,East,Good,0.410220533498305,411,22104,0.40957133640207066,0.41086973059453935
2003,4th Quintile,East,Satisfactory,0.33866681665740433,326,22104,0.33804219142070696,0.3392914418941017
2003,4th Quintile,East,Poor,0.13710635463182008,127,22104,0.13665238116111406,0.1375603281025261
2003,4th Quintile,East,Bad,0.046915588805114684,31,22104,0.04663649685152978,0.04719468075869959
2003,5th Quintile,West,Very good,0.11948273474360138,765,22104,0.11930844184359542,0.11965702764360735
2003,5th Quintile,West,Good,0.4419770963953242,2550,22104,0.4417102360305079,0.44224395676014044
2003,5th Quintile,West,Satisfactory,0.30544006793089395,1579,22104,0.3051925674496512,0.30568756841213673
2003,5th Quintile,West,Poor,0.10925684576495691,525,22104,0.10908921305855133,0.10942447847136248
2003,5th Quintile,West,Bad,0.023843255165223565,98,22104,0.023761276520573776,0.023925233809873353
2003,5th Quintile,East,Very good,0.09994084556873155,94,22104,0.09940802072102997,0.10047367041643313
2003,5th Quintile,East,Good,0.4931361980130382,382,22104,0.49224800671747304,0.4940243893086034
2003,5th Quintile,East,Satisfactory,0.31418281261188713,237,22104,0.31335815660450705,0.3150074686192672
2003,5th Quintile,East,Poor,0.09274014380634324,70,22104,0.09222482361075915,0.09325546400192733
2004,1st Quintile,West,Very good,0.11292860035372203,263,21523,0.11272992726535973,0.11312727344208433
2004,1st Quintile,West,Good,0.3102034075688984,769,21523,0.3099130443608806,0.31049377077691626
2004,1st Quintile,West,Satisfactory,0.3052929413230302,654,21523,0.30500386200672946,0.30558202063933093
2004,1st Quintile,West,Poor,0.1974406051548283,402,21523,0.19719073487119354,0.19769047543846308
2004,1st Quintile,West,Bad,0.07413444559952109,146,21523,0.07396999261212608,0.0742988985869161
2004,1st Quintile,East,Very good,0.07197314478889567,81,21523,0.07168710666679606,0.07225918291099528
2004,1st Quintile,East,Good,0.35594113091645013,401,21523,0.3554112109575103,0.35647105087538994
2004,1st Quintile,East,Satisfactory,0.3394239941244444,351,21523,0.3388999219834463,0.3399480662654425
2004,1st Quintile,East,Poor,0.17840893407540373,167,21523,0.17798519885864456,0.1788326692921629
2004,1st Quintile,East,Bad,0.05425279609480599,53,21523,0.054002094554359815,0.05450349763525216
2004,2nd Quintile,West,Very good,0.1061443119655203,257,21523,0.10595232320122236,0.10633630072981823
2004,2nd Quintile,West,Good,0.35182954565969926,978,21523,0.35153189659978384,0.3521271947196147
2004,2nd Quintile,West,Satisfactory,0.3229934363652792,829,21523,0.32270197094686176,0.3232849017836967
2004,2nd Quintile,West,Poor,0.16072111401089062,368,21523,0.16049219420870892,0.16095003381307232
2004,2nd Quintile,West,Bad,0.058311591998610635,130,21523,0.058165534180843345,0.058457649816377924
2004,2nd Quintile,East,Very good,0.05779305387312192,72,21523,0.05753660583706719,0.05804950190917665
2004,2nd Quintile,East,Good,0.34369933711424855,471,21523,0.3431773867879086,0.3442212874405885
2004,2nd Quintile,East,Satisfactory,0.3597652579948583,445,21523,0.35923782458755377,0.36029269140216286
2004,2nd Quintile,East,Poor,0.18135464581678493,201,21523,0.18093119726853826,0.1817780943650316
2004,2nd Quintile,East,Bad,0.0573877052009863,53,21523,0.057132103120693965,0.05764330728127864
2004,3rd Quintile,West,Very good,0.09117252477483517,267,21523,0.09099980814077477,0.09134524140889558
2004,3rd Quintile,West,Good,0.38275379019949246,1138,21523,0.38246214796507394,0.383045432433911
2004,3rd Quintile,West,Satisfactory,0.3371656066472767,920,21523,0.3368819548092393,0.33744925848531404
2004,3rd Quintile,West,Poor,0.14480367506343012,364,21523,0.14459252843254491,0.14501482169431532
2004,3rd Quintile,West,Bad,0.04410440331496555,114,21523,0.04398120418041504,0.044227602449516054
2004,3rd Quintile,East,Very good,0.06323161415518723,72,21523,0.06294751050769168,0.06351571780268278
2004,3rd Quintile,East,Good,0.40226381199201894,466,21523,0.40169140646361473,0.40283621752042315
2004,3rd Quintile,East,Satisfactory,0.3528420615881198,404,21523,0.35228424826974336,0.35339987490649627
2004,3rd Quintile,East,Poor,0.13196669065413427,140,21523,0.13157160257976735,0.1323617787285012
2004,3rd Quintile,East,Bad,0.04969582161053983,48,21523,0.04944214243394521,0.04994950078713445
2004,4th Quintile,West,Very good,0.10055589551777802,375,21523,0.10038352883126545,0.1007282622042906
2004,4th Quintile,West,Good,0.3907243383404919,1414,21523,0.39044469490978256,0.39100398177120127
2004,4th Quintile,West,Satisfactory,0.31789544840100104,1014,21523,0.3176285597522055,0.3181623370497966
2004,4th Quintile,West,Poor,0.1547016151721088,442,21523,0.15449435544697784,0.15490887489723973
2004,4th Quintile,West,Bad,0.03612270256862013,101,21523,0.03601575683412548,0.03622964830311478
2004,4th Quintile,East,Very good,0.07823322972742147,74,21523,0.07787942535204208,0.07858703410280087
2004,4th Quintile,East,Good,0.4110581836815127,430,21523,0.4104099301508516,0.4117064372121738
2004,4th Quintile,East,Satisfactory,0.36253354469321325,341,21523,0.3619001713044568,0.3631669180819697
2004,4th Quintile,East,Poor,0.14817504189785266,126,21523,0.14770696225333085,0.14864312154237447
2004,5th Quintile,West,Very good,0.11211797016794488,661,21523,0.11194940415247319,0.11228653618341657
2004,5th Quintile,West,Good,0.4417385038666373,2509,21523,0.4414731922656336,0.44200381546764106
2004,5th Quintile,West,Satisfactory,0.3054244278669774,1586,21523,0.30517835347993527,0.3056705022540195
2004,5th Quintile,West,Poor,0.11078916267585422,543,21523,0.11062147320729496,0.11095685214441348
2004,5th Quintile,West,Bad,0.029929935422586155,115,21523,0.029838900250784756,0.030020970594387554
2004,5th Quintile,East,Very good,0.07762307105899272,75,21523,0.07714870734719352,0.07809743477079191
2004,5th Quintile,East,Good,0.4749771587872807,374,21523,0.4740918652498019,0.4758624523247595
2004,5th Quintile,East,Satisfactory,0.31147416309058656,241,21523,0.3106531823539256,0.31229514382724755
2004,5th Quintile,East,Poor,0.13592560706313997,78,21523,0.13531804864813782,0.13653316547814212
2005,1st Quintile,West,Very good,0.0946828526840072,204,20614,0.09449759180087787,0.09486811356713652
2005,1st Quintile,West,Good,0.29863731094884344,684,20614,0.2983477159535442,0.2989269059441427
2005,1st Quintile,West,Satisfactory,0.33208642098920144,667,20614,0.33178840924107206,0.3323844327373308
2005,1st Quintile,West,Poor,0.2031302098225737,402,20614,0.20287562727408243,0.203384792371065
2005,1st Quintile,West,Bad,0.07146320555537415,143,20614,0.07130020522104762,0.07162620588970069
2005,1st Quintile,East,Very good,0.06579576307983558,83,20614,0.0655274097541969,0.06606411640547426
2005,1st Quintile,East,Good,0.3623811352561148,386,20614,0.36186083927555085,0.3629014312366788
2005,1st Quintile,East,Satisfactory,0.3335093335224169,354,20614,0.3329990187578776,0.33401964828695624
2005,1st Quintile,East,Poor,0.1758440060704969,164,20614,0.17543195068298836,0.17625606145800546
2005,1st Quintile,East,Bad,0.062469762071135825,56,20614,0.0622078143230633,0.06273170981920835
2005,2nd Quintile,West,Very good,0.09070750177708145,210,20614,0.0905295787752139,0.090885424778949
2005,2nd Quintile,West,Good,0.34675138479843237,886,20614,0.3464565307866441,0.3470462388102206
2005,2nd Quintile,West,Satisfactory,0.33986844805163174,833,20614,0.3395750012638265,0.340161894839437
