"m11126","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Schlecht","2001","17-34","Westdeutschland","36","0.00646080380530308","0.00417149669968807","0.00875011091091809"
"Schlecht","2001","17-34","Ostdeutschland","10","","",""
"Schlecht","2001","35-65","Westdeutschland","293","0.0354206813136686","0.0316434358360145","0.0391979267913228"
"Schlecht","2001","35-65","Ostdeutschland","123","0.0389831918970298","0.0321252852751893","0.0458410985188703"
"Schlecht","2001","66 +","Westdeutschland","233","0.0907721308117792","0.0796391757606617","0.101905085862897"
"Schlecht","2001","66 +","Ostdeutschland","79","0.0972214930546747","0.0771869151656076","0.117256070943742"
"Sehr gut","2002","17-34","Westdeutschland","1053","0.220910822649972","0.208964918574041","0.232856726725903"
"Sehr gut","2002","17-34","Ostdeutschland","275","0.183021136203573","0.163354010289929","0.202688262117217"
"Sehr gut","2002","35-65","Westdeutschland","796","0.068272028821012","0.0633863185342753","0.0731577391077487"
"Sehr gut","2002","35-65","Ostdeutschland","145","0.0477265588272096","0.0401569617855983","0.0552961558688209"
"Sehr gut","2002","66 +","Westdeutschland","69","0.0224585321898732","0.0168644739251661","0.0280525904545803"
"Sehr gut","2002","66 +","Ostdeutschland","8","","",""
"Gut","2002","17-34","Westdeutschland","2393","0.504341898193878","0.489944945755339","0.518738850632417"
"Gut","2002","17-34","Ostdeutschland","850","0.569359746546154","0.544175117686136","0.594544375406171"
"Gut","2002","35-65","Westdeutschland","4333","0.398872531154161","0.389386990476335","0.408358071831988"
"Gut","2002","35-65","Ostdeutschland","1213","0.38621446289536","0.368926872824922","0.403502052965798"
"Gut","2002","66 +","Westdeutschland","533","0.1849796596609","0.170320302773127","0.199639016548673"
"Gut","2002","66 +","Ostdeutschland","140","0.146021472984974","0.122782436437347","0.169260509532601"
"Zufriedenstellend","2002","17-34","Westdeutschland","903","0.211979826260525","0.200211007500622","0.223748645020428"
"Zufriedenstellend","2002","17-34","Ostdeutschland","288","0.199531026216221","0.179204538871478","0.219857513560965"
"Zufriedenstellend","2002","35-65","Westdeutschland","3545","0.364058039777985","0.354737183892912","0.373378895663059"
"Zufriedenstellend","2002","35-65","Ostdeutschland","1158","0.376267858676436","0.359066629310474","0.393469088042397"
"Zufriedenstellend","2002","66 +","Westdeutschland","1194","0.44480251981776","0.426040652131503","0.463564387504016"
"Zufriedenstellend","2002","66 +","Ostdeutschland","439","0.504235838908106","0.471332444723477","0.537139233092735"
"Weniger gut","2002","17-34","Westdeutschland","244","0.0543482363501778","0.047820309382208","0.0608761633181477"
"Weniger gut","2002","17-34","Ostdeutschland","63","0.0409621511264865","0.0308813716232062","0.0510429306297667"
"Weniger gut","2002","35-65","Westdeutschland","1280","0.134300721291314","0.127695544598252","0.140905897984377"
"Weniger gut","2002","35-65","Ostdeutschland","422","0.145576580793402","0.133053989887427","0.158099171699378"
"Weniger gut","2002","66 +","Westdeutschland","649","0.248012457116929","0.231707833533372","0.264317080700485"
"Weniger gut","2002","66 +","Ostdeutschland","231","0.266190000030539","0.237104672273447","0.295275327787631"
"Schlecht","2002","17-34","Westdeutschland","40","0.00841921654544699","0.00578824087701664","0.0110501922138773"
"Schlecht","2002","17-34","Ostdeutschland","9","","",""
"Schlecht","2002","35-65","Westdeutschland","283","0.0344966789555267","0.0309613708511491","0.0380319870599044"
"Schlecht","2002","35-65","Ostdeutschland","109","0.0442145388075923","0.0369153495641949","0.0515137280509897"
"Schlecht","2002","66 +","Westdeutschland","250","0.0997468312145385","0.0884332372163483","0.111060425212729"
"Schlecht","2002","66 +","Ostdeutschland","69","0.073161148224993","0.0560243906591809","0.0902979057908052"
"Sehr gut","2003","17-34","Westdeutschland","974","0.214849852314763","0.202678114474704","0.227021590154822"
"Sehr gut","2003","17-34","Ostdeutschland","247","0.167749218026438","0.148530600629364","0.186967835423512"
"Sehr gut","2003","35-65","Westdeutschland","803","0.0734172251560067","0.0682235818407302","0.0786108684712832"
"Sehr gut","2003","35-65","Ostdeutschland","136","0.0445678380898931","0.037146527999077","0.0519891481807093"
"Sehr gut","2003","66 +","Westdeutschland","75","0.0260698666350709","0.0200991927517293","0.0320405405184125"
"Sehr gut","2003","66 +","Ostdeutschland","8","","",""
"Gut","2003","17-34","Westdeutschland","2294","0.521905332545278","0.507101931032974","0.536708734057583"
"Gut","2003","17-34","Ostdeutschland","848","0.570557796525489","0.545097294295009","0.59601829875597"
"Gut","2003","35-65","Westdeutschland","4180","0.413764963337562","0.403957791887901","0.423572134787223"
"Gut","2003","35-65","Ostdeutschland","1185","0.387401535887139","0.369881358972207","0.404921712802071"
"Gut","2003","66 +","Westdeutschland","578","0.198250570986524","0.183311740559215","0.213189401413832"
"Gut","2003","66 +","Ostdeutschland","186","0.200776174245099","0.174706551538003","0.226845796952195"
"Zufriedenstellend","2003","17-34","Westdeutschland","860","0.205850218201194","0.193868045414389","0.217832390987999"
"Zufriedenstellend","2003","17-34","Ostdeutschland","273","0.19753523663004","0.177056646351386","0.218013826908695"
"Zufriedenstellend","2003","35-65","Westdeutschland","3197","0.339546308415203","0.330116524986732","0.348976091843674"
"Zufriedenstellend","2003","35-65","Ostdeutschland","1118","0.378725922131074","0.361280800615164","0.396171043646984"
"Zufriedenstellend","2003","66 +","Westdeutschland","1159","0.423695479492849","0.405179658528004","0.442211300457693"
"Zufriedenstellend","2003","66 +","Ostdeutschland","412","0.454305799992175","0.421902200393185","0.486709399591164"
"Weniger gut","2003","17-34","Westdeutschland","209","0.0490230572397412","0.0426243256770634","0.055421788802419"
"Weniger gut","2003","17-34","Ostdeutschland","77","0.0565002394643844","0.0446244955441354","0.0683759833846334"
"Weniger gut","2003","35-65","Westdeutschland","1227","0.138708168047603","0.131825493910058","0.145590842185148"
"Weniger gut","2003","35-65","Ostdeutschland","428","0.142665372855996","0.13008758293487","0.155243162777123"
"Weniger gut","2003","66 +","Westdeutschland","681","0.255041679694954","0.238708843291222","0.271374516098686"
"Weniger gut","2003","66 +","Ostdeutschland","209","0.225376241364572","0.198184068028287","0.252568414700856"
"Schlecht","2003","17-34","Westdeutschland","37","0.00837153969902351","0.00567140230382819","0.0110716770942188"
"Schlecht","2003","17-34","Ostdeutschland","7","","",""
"Schlecht","2003","35-65","Westdeutschland","281","0.034563335043625","0.030925853983364","0.038200816103886"
"Schlecht","2003","35-65","Ostdeutschland","103","0.0466393310358976","0.039055744651249","0.0542229174205462"
"Schlecht","2003","66 +","Westdeutschland","243","0.0969424031906029","0.0858556428269486","0.108029163554257"
"Schlecht","2003","66 +","Ostdeutschland","92","0.109377581538971","0.089065453891036","0.129689709186907"
"Sehr gut","2004","17-34","Westdeutschland","992","0.238611366835844","0.225691537825549","0.25153119584614"
"Sehr gut","2004","17-34","Ostdeutschland","236","0.1726951253019","0.153021571982777","0.192368678621023"
"Sehr gut","2004","35-65","Westdeutschland","760","0.0775689311707056","0.0721568418416026","0.0829810204998085"
"Sehr gut","2004","35-65","Ostdeutschland","128","0.0416553932385287","0.0343135784132182","0.0489972080638393"
"Sehr gut","2004","66 +","Westdeutschland","71","0.0230651443956322","0.0175020971391687","0.0286281916520957"
"Sehr gut","2004","66 +","Ostdeutschland","10","","",""
"Gut","2004","17-34","Westdeutschland","2211","0.509927948284284","0.494775166012468","0.5250807305561"
"Gut","2004","17-34","Ostdeutschland","829","0.561359217205368","0.535531566252566","0.587186868158169"
"Gut","2004","35-65","Westdeutschland","4015","0.397537995973464","0.387636330616461","0.407439661330467"
"Gut","2004","35-65","Ostdeutschland","1151","0.396051175490726","0.37807974369029","0.414022607291163"
"Gut","2004","66 +","Westdeutschland","584","0.193803434443766","0.179154600221877","0.208452268665654"
"Gut","2004","66 +","Ostdeutschland","162","0.157560506979525","0.134344070150056","0.180776943808993"
"Zufriedenstellend","2004","17-34","Westdeutschland","747","0.189361341197247","0.177485419559964","0.20123726283453"
"Zufriedenstellend","2004","17-34","Ostdeutschland","264","0.191118266143661","0.170653650698892","0.21158288158843"
"Zufriedenstellend","2004","35-65","Westdeutschland","3094","0.338484221999623","0.328910222295123","0.348058221704124"
"Zufriedenstellend","2004","35-65","Ostdeutschland","1087","0.372093289247569","0.354331756670633","0.389854821824506"
"Zufriedenstellend","2004","66 +","Westdeutschland","1162","0.406536490923219","0.388333253440322","0.424739728406116"
"Zufriedenstellend","2004","66 +","Ostdeutschland","431","0.451601184167477","0.419888842419121","0.483313525915833"
"Weniger gut","2004","17-34","Westdeutschland","198","0.0522439059673217","0.0454990276419222","0.0589887842927211"
"Weniger gut","2004","17-34","Ostdeutschland","80","0.0635474085515256","0.0508503887785091","0.0762444283245421"
"Weniger gut","2004","35-65","Westdeutschland","1234","0.150396104566802","0.143163734621174","0.157628474512431"
"Weniger gut","2004","35-65","Ostdeutschland","382","0.150049453992584","0.136926820664052","0.163172087321116"
"Weniger gut","2004","66 +","Westdeutschland","688","0.261782648868024","0.245491023637838","0.27807427409821"
"Weniger gut","2004","66 +","Ostdeutschland","250","0.274192451532338","0.2457647982194","0.302620104845276"
"Schlecht","2004","17-34","Westdeutschland","33","0.00985543771530355","0.00686113799719186","0.0128497374334152"
"Schlecht","2004","17-34","Ostdeutschland","9","","",""
"Schlecht","2004","35-65","Westdeutschland","281","0.0360127462894046","0.032242950214422","0.0397825423643872"
"Schlecht","2004","35-65","Ostdeutschland","97","0.0401506880305913","0.0329370394652195","0.0473643365959631"
"Schlecht","2004","66 +","Westdeutschland","292","0.114812281369359","0.102997825591799","0.126626737146919"
"Schlecht","2004","66 +","Ostdeutschland","93","0.103927928524557","0.0844814875770464","0.123374369472068"
"Sehr gut","2005","17-34","Westdeutschland","856","0.210946929371619","0.198223937365012","0.223669921378226"
"Sehr gut","2005","17-34","Ostdeutschland","262","0.182089883453624","0.161442380731986","0.202737386175261"
"Sehr gut","2005","35-65","Westdeutschland","650","0.066069193342024","0.0608994662623156","0.0712389204217323"
"Sehr gut","2005","35-65","Ostdeutschland","112","0.0390083966428206","0.0317215086349082","0.0462952846507329"
"Sehr gut","2005","66 +","Westdeutschland","54","0.0191287963254311","0.0140533522146205","0.0242042404362416"
"Sehr gut","2005","66 +","Ostdeutschland","11","","",""
"Gut","2005","17-34","Westdeutschland","2054","0.506192266913707","0.490600826486707","0.521783707340706"
"Gut","2005","17-34","Ostdeutschland","733","0.554837487810339","0.528247751911832","0.581427223708847"
"Gut","2005","35-65","Westdeutschland","3705","0.3926378888819","0.38247468320794","0.402801094555861"
"Gut","2005","35-65","Ostdeutschland","1079","0.385759887147832","0.367439659383086","0.404080114912578"
"Gut","2005","66 +","Westdeutschland","556","0.181088055101591","0.166819245559488","0.195356864643694"
"Gut","2005","66 +","Ostdeutschland","178","0.177106432694424","0.152919481760926","0.201293383627921"
"Zufriedenstellend","2005","17-34","Westdeutschland","803","0.219764302557898","0.206850890004627","0.23267771511117"
"Zufriedenstellend","2005","17-34","Ostdeutschland","279","0.201539135017373","0.180076732001216","0.22300153803353"
"Zufriedenstellend","2005","35-65","Westdeutschland","3042","0.355044148809139","0.345085121184453","0.365003176433825"
"Zufriedenstellend","2005","35-65","Ostdeutschland","1027","0.368538812172539","0.350382894892168","0.38669472945291"
"Zufriedenstellend","2005","66 +","Westdeutschland","1186","0.419278781058356","0.400995273085425","0.437562289031287"
"Zufriedenstellend","2005","66 +","Ostdeutschland","427","0.43601315153531","0.404595305641219","0.4674309974294"
"Weniger gut","2005","17-34","Westdeutschland","210","0.0553571294954519","0.0482258058002069","0.0624884531906969"
"Weniger gut","2005","17-34","Ostdeutschland","59","0.0541193477480253","0.04201430629244","0.0662243892036106"
"Weniger gut","2005","35-65","Westdeutschland","1198","0.151345242839103","0.143886585151008","0.158803900527198"
"Weniger gut","2005","35-65","Ostdeutschland","393","0.158186148740976","0.144452197270734","0.171920100211218"
"Weniger gut","2005","66 +","Westdeutschland","718","0.26788769224347","0.251478414331366","0.284296970155574"
"Weniger gut","2005","66 +","Ostdeutschland","256","0.280730676304286","0.252260980467861","0.309200372140711"
"Schlecht","2005","17-34","Westdeutschland","27","","",""
"Schlecht","2005","17-34","Ostdeutschland","9","","",""
"Schlecht","2005","35-65","Westdeutschland","274","0.0349035261278343","0.0310838127133148","0.0387232395423538"
"Schlecht","2005","35-65","Ostdeutschland","101","0.0485067552958319","0.0404212490767723","0.0565922615148916"
"Schlecht","2005","66 +","Westdeutschland","284","0.112616675271152","0.100903322624748","0.124330027917556"
"Schlecht","2005","66 +","Ostdeutschland","85","0.0928901447286366","0.0744990795066046","0.111281209950669"
"Sehr gut","2006","17-34","Westdeutschland","888","0.212333861911155","0.199712253640146","0.224955470182164"
"Sehr gut","2006","17-34","Ostdeutschland","253","0.192421128687156","0.171622849643784","0.213219407730527"
"Sehr gut","2006","35-65","Westdeutschland","709","0.0729581859781511","0.0677416937925808","0.0781746781637214"
"Sehr gut","2006","35-65","Ostdeutschland","159","0.0618999136404831","0.0530575816905851","0.0707422455903811"
"Sehr gut","2006","66 +","Westdeutschland","95","0.0252728631131343","0.0199154224632989","0.0306303037629696"
"Sehr gut","2006","66 +","Ostdeutschland","10","","",""
"Gut","2006","17-34","Westdeutschland","2077","0.503402390577572","0.487971395628507","0.518833385526637"
"Gut","2006","17-34","Ostdeutschland","810","0.563553616962814","0.537387359041889","0.589719874883738"
"Gut","2006","35-65","Westdeutschland","3994","0.394317531908417","0.38451501882297","0.404120044993865"
"Gut","2006","35-65","Ostdeutschland","1164","0.379546740495027","0.361740002301433","0.39735347868862"
"Gut","2006","66 +","Westdeutschland","716","0.204637779860773","0.190866826602257","0.218408733119289"
"Gut","2006","66 +","Ostdeutschland","211","0.174333202954567","0.152153414466094","0.19651299144304"
"Zufriedenstellend","2006","17-34","Westdeutschland","835","0.221523159261977","0.208706749124698","0.234339569399256"
"Zufriedenstellend","2006","17-34","Ostdeutschland","248","0.182763762717877","0.162373284991691","0.203154240444062"
"Zufriedenstellend","2006","35-65","Westdeutschland","3337","0.359320373534033","0.349696425618665","0.368944321449401"
"Zufriedenstellend","2006","35-65","Ostdeutschland","1043","0.365349729687594","0.347680450415203","0.383019008959986"
"Zufriedenstellend","2006","66 +","Westdeutschland","1350","0.408532377482755","0.391753328335407","0.425311426630104"
"Zufriedenstellend","2006","66 +","Ostdeutschland","491","0.423004965158377","0.39412320175731","0.451886728559444"
"Weniger gut","2006","17-34","Westdeutschland","205","0.0540471090132832","0.0470687233272918","0.0610254946992745"
"Weniger gut","2006","17-34","Ostdeutschland","64","0.0590888969710177","0.0466484556819683","0.071529338260067"
"Weniger gut","2006","35-65","Westdeutschland","1195","0.134695025655844","0.127847206781318","0.141542844530371"
"Weniger gut","2006","35-65","Ostdeutschland","388","0.146428198154012","0.133455521478256","0.159400874829769"
"Weniger gut","2006","66 +","Westdeutschland","814","0.253699259625072","0.238846568363739","0.268551950886405"
"Weniger gut","2006","66 +","Ostdeutschland","285","0.261510039815931","0.235819015715959","0.287201063915903"
"Schlecht","2006","17-34","Westdeutschland","28","","",""
"Schlecht","2006","17-34","Ostdeutschland","5","","",""
"Schlecht","2006","35-65","Westdeutschland","313","0.0387088829235538","0.0348396518253742","0.0425781140217335"
"Schlecht","2006","35-65","Ostdeutschland","99","0.0467754180228838","0.0390271673858614","0.0545236686599061"
"Schlecht","2006","66 +","Westdeutschland","322","0.107857719918265","0.0972692965964298","0.118446143240101"
"Schlecht","2006","66 +","Ostdeutschland","127","0.12956155915182","0.109929219933172","0.149193898370468"
"Sehr gut","2007","17-34","Westdeutschland","826","0.219153688970372","0.20586928338198","0.232438094558765"
"Sehr gut","2007","17-34","Ostdeutschland","250","0.192443353514352","0.171013738401143","0.213872968627562"
"Sehr gut","2007","35-65","Westdeutschland","588","0.059640017061796","0.0546881561147775","0.0645918780088145"
"Sehr gut","2007","35-65","Ostdeutschland","123","0.0488516751692276","0.0406569487972443","0.057046401541211"
"Sehr gut","2007","66 +","Westdeutschland","74","0.0219351005218054","0.0168696978642637","0.0270005031793471"
"Sehr gut","2007","66 +","Ostdeutschland","12","","",""
"Gut","2007","17-34","Westdeutschland","1927","0.510372957271605","0.494319762386214","0.526426152156996"
"Gut","2007","17-34","Ostdeutschland","715","0.560501157546018","0.533521058505979","0.587481256586058"
"Gut","2007","35-65","Westdeutschland","3750","0.394914162069713","0.384692716039248","0.405135608100178"
"Gut","2007","35-65","Ostdeutschland","1115","0.410784367031865","0.392081220044736","0.429487514018994"
"Gut","2007","66 +","Westdeutschland","717","0.201840498409805","0.187959863813695","0.215721133005915"
"Gut","2007","66 +","Ostdeutschland","207","0.171893972538094","0.149768385537429","0.194019559538759"
"Zufriedenstellend","2007","17-34","Westdeutschland","767","0.217218118862537","0.203976125710974","0.230460112014101"
"Zufriedenstellend","2007","17-34","Ostdeutschland","263","0.189514476049119","0.168210030280134","0.210818921818104"
"Zufriedenstellend","2007","35-65","Westdeutschland","3010","0.361214632816152","0.351170495562451","0.371258770069854"
"Zufriedenstellend","2007","35-65","Ostdeutschland","994","0.353890101045066","0.335711602593332","0.372068599496799"
"Zufriedenstellend","2007","66 +","Westdeutschland","1322","0.423044121265772","0.405958748590057","0.440129493941487"
"Zufriedenstellend","2007","66 +","Ostdeutschland","513","0.449425070103994","0.420253596513536","0.478596543694452"
"Weniger gut","2007","17-34","Westdeutschland","182","0.0459209948107392","0.0391992384629758","0.0526427511585026"
"Weniger gut","2007","17-34","Ostdeutschland","65","0.0526370226135639","0.0404980962477553","0.0647759489793725"
"Weniger gut","2007","35-65","Westdeutschland","1157","0.148388333196661","0.140955178503863","0.155821487889458"
"Weniger gut","2007","35-65","Ostdeutschland","331","0.140943807570529","0.127715496806859","0.1541721183342"
"Weniger gut","2007","66 +","Westdeutschland","824","0.261041090117816","0.245852239708146","0.276229940527485"
"Weniger gut","2007","66 +","Ostdeutschland","288","0.269364274082602","0.243348188428169","0.295380359737035"
"Schlecht","2007","17-34","Westdeutschland","23","","",""
"Schlecht","2007","17-34","Ostdeutschland","7","","",""
"Schlecht","2007","35-65","Westdeutschland","281","0.0358428548556779","0.0319557370722191","0.0397299726391367"
"Schlecht","2007","35-65","Ostdeutschland","95","0.0455300491833127","0.0376050214158944","0.0534550769507311"
"Schlecht","2007","66 +","Westdeutschland","275","0.0921391896848013","0.0821370675899315","0.102141311779671"
"Schlecht","2007","66 +","Ostdeutschland","97","0.0962059488006348","0.0789134717806632","0.113498425820606"
"Sehr gut","2008","17-34","Westdeutschland","772","0.218738957278168","0.204874148307979","0.232603766248357"
"Sehr gut","2008","17-34","Ostdeutschland","221","0.204152326817141","0.181124550507048","0.227180103127234"
"Sehr gut","2008","35-65","Westdeutschland","589","0.068742378395427","0.0632503020345797","0.0742344547562743"
"Sehr gut","2008","35-65","Ostdeutschland","135","0.0545207103827463","0.0456385626293626","0.0634028581361299"
"Sehr gut","2008","66 +","Westdeutschland","64","0.0208729214309175","0.0158971420060307","0.0258487008558043"
"Sehr gut","2008","66 +","Ostdeutschland","14","","",""
"Gut","2008","17-34","Westdeutschland","1783","0.526149746249651","0.509403094914365","0.542896397584938"
"Gut","2008","17-34","Ostdeutschland","642","0.526186805421211","0.497661295821124","0.554712315021298"
"Gut","2008","35-65","Westdeutschland","3418","0.391516375548632","0.380921672635846","0.402111078461419"
"Gut","2008","35-65","Ostdeutschland","1045","0.41969469751561","0.400388077864008","0.439001317167212"
"Gut","2008","66 +","Westdeutschland","736","0.204460417056051","0.190423055442365","0.218497778669738"
"Gut","2008","66 +","Ostdeutschland","211","0.175730769465332","0.153401503679988","0.198060035250676"
"Zufriedenstellend","2008","17-34","Westdeutschland","624","0.190859452483509","0.177679265960601","0.204039639006417"
"Zufriedenstellend","2008","17-34","Ostdeutschland","238","0.204311767593395","0.181277308533217","0.227346226653573"
"Zufriedenstellend","2008","35-65","Westdeutschland","2769","0.356115410817962","0.345721265859381","0.366509555776543"
"Zufriedenstellend","2008","35-65","Ostdeutschland","904","0.330609824621701","0.312205970809874","0.349013678433527"
"Zufriedenstellend","2008","66 +","Westdeutschland","1350","0.439482406583593","0.422207514565493","0.456757298601692"
"Zufriedenstellend","2008","66 +","Ostdeutschland","520","0.471446342548903","0.442159222302126","0.500733462795681"
"Weniger gut","2008","17-34","Westdeutschland","216","0.060117679570575","0.0521452520092869","0.0680901071318631"
"Weniger gut","2008","17-34","Ostdeutschland","71","0.062458454118345","0.0486339126329535","0.0762829956037365"
"Weniger gut","2008","35-65","Westdeutschland","1112","0.146743559401001","0.139062720045282","0.15442439875672"
"Weniger gut","2008","35-65","Ostdeutschland","343","0.154893856412096","0.14073970112471","0.169048011699482"
"Weniger gut","2008","66 +","Westdeutschland","761","0.24445122520496","0.229493094217536","0.259409356192385"
"Weniger gut","2008","66 +","Ostdeutschland","275","0.251166001620685","0.225721778417022","0.276610224824348"
"Schlecht","2008","17-34","Westdeutschland","20","","",""
"Schlecht","2008","17-34","Ostdeutschland","5","","",""
"Schlecht","2008","35-65","Westdeutschland","265","0.0368822758369778","0.0327911963914602","0.0409733552824955"
"Schlecht","2008","35-65","Ostdeutschland","83","0.0402809110678473","0.0325890232932815","0.047972798842413"
"Schlecht","2008","66 +","Westdeutschland","260","0.0907330297244779","0.080735829641137","0.100730229807819"
"Schlecht","2008","66 +","Ostdeutschland","96","0.0869783504688195","0.0704449526723331","0.103511748265306"
"Sehr gut","2009","17-34","Westdeutschland","687","0.206439002198012","0.19227755444387","0.220600449952153"
"Sehr gut","2009","17-34","Ostdeutschland","177","0.165297896918539","0.142968300351215","0.187627493485863"
"Sehr gut","2009","35-65","Westdeutschland","507","0.0678428517849593","0.0621423897259922","0.0735433138439265"
"Sehr gut","2009","35-65","Ostdeutschland","100","0.043240622836737","0.0350793066154878","0.0514019390579863"
"Sehr gut","2009","66 +","Westdeutschland","77","0.0201199104989966","0.0151245339333036","0.0251152870646897"
"Sehr gut","2009","66 +","Ostdeutschland","12","","",""
"Gut","2009","17-34","Westdeutschland","1659","0.518378179127509","0.500895899801581","0.535860458453438"
"Gut","2009","17-34","Ostdeutschland","598","0.552478208255016","0.522586817015724","0.582369599494308"
"Gut","2009","35-65","Westdeutschland","3029","0.373284872396727","0.362320879924692","0.384248864868761"
"Gut","2009","35-65","Ostdeutschland","992","0.404419614258113","0.38472719062294","0.424112037893286"
"Gut","2009","66 +","Westdeutschland","670","0.203111502212335","0.188798366749077","0.217424637675593"
"Gut","2009","66 +","Ostdeutschland","198","0.165535447453602","0.143710412616992","0.187360482290213"
"Zufriedenstellend","2009","17-34","Westdeutschland","601","0.209357189915143","0.195122247174988","0.223592132655298"
"Zufriedenstellend","2009","17-34","Ostdeutschland","229","0.213945511581773","0.189293102001737","0.23859792116181"
"Zufriedenstellend","2009","35-65","Westdeutschland","2712","0.380832407240078","0.369825013485159","0.391839800994997"
"Zufriedenstellend","2009","35-65","Ostdeutschland","876","0.358466464534427","0.339224614772491","0.377708314296363"
"Zufriedenstellend","2009","66 +","Westdeutschland","1328","0.446718619111736","0.42903143086313","0.464405807360342"
"Zufriedenstellend","2009","66 +","Ostdeutschland","516","0.459062393379477","0.429799656555037","0.488325130203916"
"Weniger gut","2009","17-34","Westdeutschland","171","0.0574588732340334","0.0493165126974485","0.0656012337706184"
"Weniger gut","2009","17-34","Ostdeutschland","51","0.0603483113385183","0.0460331097184","0.0746635129586366"
"Weniger gut","2009","35-65","Westdeutschland","1000","0.143580558452332","0.135631704408603","0.151529412496061"
"Weniger gut","2009","35-65","Ostdeutschland","342","0.152674247588677","0.138242432075158","0.167106063102195"
"Weniger gut","2009","66 +","Westdeutschland","699","0.239459158773521","0.224276573119268","0.254641744427774"
"Weniger gut","2009","66 +","Ostdeutschland","290","0.271475273664319","0.245360108093705","0.297590439234933"
"Schlecht","2009","17-34","Westdeutschland","20","","",""
"Schlecht","2009","17-34","Ostdeutschland","8","","",""
"Schlecht","2009","35-65","Westdeutschland","228","0.0344593101259041","0.0303245337689688","0.0385940864828395"
"Schlecht","2009","35-65","Ostdeutschland","76","0.0411990507820457","0.0332242341847462","0.0491738673793452"
"Schlecht","2009","66 +","Westdeutschland","261","0.0905908094034108","0.0803792872759137","0.100802331530908"
"Schlecht","2009","66 +","Ostdeutschland","98","0.0927966291131011","0.0757584208091558","0.109834837417046"
"Sehr gut","2010","17-34","Westdeutschland","1255","0.228223477991299","0.21694795753797","0.239498998444628"
"Sehr gut","2010","17-34","Ostdeutschland","318","0.200880129640391","0.181155542913187","0.220604716367596"
"Sehr gut","2010","35-65","Westdeutschland","1119","0.0771028688296542","0.0720030041838986","0.0822027334754099"
"Sehr gut","2010","35-65","Ostdeutschland","189","0.0449442616028874","0.0373631253706182","0.0525253978351567"
"Sehr gut","2010","66 +","Westdeutschland","80","0.027184960992186","0.0213275137941762","0.0330424081901958"
"Sehr gut","2010","66 +","Ostdeutschland","14","","",""
"Gut","2010","17-34","Westdeutschland","2530","0.484299743937741","0.470873131621786","0.497726356253696"
"Gut","2010","17-34","Ostdeutschland","837","0.523295417289384","0.498706942701273","0.547883891877496"
"Gut","2010","35-65","Westdeutschland","4419","0.38662973396441","0.377319604549975","0.395939863378846"
"Gut","2010","35-65","Ostdeutschland","1266","0.422751234126839","0.404675049624651","0.440827418629028"
"Gut","2010","66 +","Westdeutschland","685","0.209148004879179","0.194499160759101","0.223796848999258"
"Gut","2010","66 +","Ostdeutschland","191","0.155441361043074","0.133619172163596","0.177263549922551"
"Zufriedenstellend","2010","17-34","Westdeutschland","1129","0.219831553513403","0.208705276686908","0.230957830339898"
"Zufriedenstellend","2010","17-34","Ostdeutschland","314","0.207162999757773","0.187211226155868","0.227114773359677"
"Zufriedenstellend","2010","35-65","Westdeutschland","3309","0.346595681590885","0.337497610900741","0.355693752281029"
"Zufriedenstellend","2010","35-65","Ostdeutschland","936","0.336678002144145","0.319385717025539","0.35397028726275"
"Zufriedenstellend","2010","66 +","Westdeutschland","1273","0.43077924237231","0.412943276368732","0.448615208375888"
"Zufriedenstellend","2010","66 +","Ostdeutschland","489","0.464582337920479","0.43454386812901","0.494620807711947"
"Weniger gut","2010","17-34","Westdeutschland","345","0.0562398125540562","0.0500502007154578","0.0624294243926545"
"Weniger gut","2010","17-34","Ostdeutschland","103","0.0630959362973118","0.0511262790710309","0.0750655935235928"
"Weniger gut","2010","35-65","Westdeutschland","1353","0.149093303144397","0.142283778873713","0.155902827415081"
"Weniger gut","2010","35-65","Ostdeutschland","367","0.151149921832598","0.138042952694051","0.164256890971146"
"Weniger gut","2010","66 +","Westdeutschland","682","0.243444632816796","0.227986773596757","0.258902492036836"
"Weniger gut","2010","66 +","Ostdeutschland","274","0.287379477911629","0.260123789908092","0.314635165915166"
"Schlecht","2010","17-34","Westdeutschland","63","0.0114054120035005","0.00855258616524523","0.0142582378417558"
"Schlecht","2010","17-34","Ostdeutschland","13","","",""
"Schlecht","2010","35-65","Westdeutschland","310","0.0405784124706533","0.0368061751953283","0.0443506497459783"
"Schlecht","2010","35-65","Ostdeutschland","111","0.0444765802935299","0.0369331448354498","0.0520200157516099"
"Schlecht","2010","66 +","Westdeutschland","241","0.0894431589395279","0.0791640378367211","0.0997222800423348"
"Schlecht","2010","66 +","Ostdeutschland","91","0.0816512054031608","0.0651587529245445","0.0981436578817772"
"Sehr gut","2011","17-34","Westdeutschland","1324","0.238260248261091","0.227164568464367","0.249355928057815"
"Sehr gut","2011","17-34","Ostdeutschland","331","0.241055802776694","0.220386355776357","0.261725249777031"
"Sehr gut","2011","35-65","Westdeutschland","1272","0.0804313600177328","0.0757495168172427","0.0851132032182229"
"Sehr gut","2011","35-65","Ostdeutschland","231","0.0562673167742944","0.0485946016804227","0.0639400318681661"
"Sehr gut","2011","66 +","Westdeutschland","136","0.0277697311685138","0.0225868816803378","0.0329525806566898"
"Sehr gut","2011","66 +","Ostdeutschland","14","","",""
