,Unnamed: 0,year,age_gr,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
346,346,2002,46-65 y.,female,Very good,0.04586,196,22957,0.04054,0.05147
347,347,2002,46-65 y.,female,Good,0.32484,1338,22957,0.30997,0.3367
348,348,2002,46-65 y.,female,Satisfactory,0.40979,1572,22957,0.39466,0.42646
349,349,2002,46-65 y.,female,Poor,0.17361,672,22957,0.16525,0.18282
350,350,2002,46-65 y.,female,Bad,0.0459,143,22957,0.04012,0.05072
351,351,2002,66 and older,male,Very good,0.02111,43,22957,0.01718,0.02502
352,352,2002,66 and older,male,Good,0.21437,357,22957,0.20066,0.22665
353,353,2002,66 and older,male,Satisfactory,0.47047,750,22957,0.44908,0.48758
354,354,2002,66 and older,male,Poor,0.21585,341,22957,0.20251,0.23028
355,355,2002,66 and older,male,Bad,0.0782,122,22957,0.07215,0.08526
356,356,2002,66 and older,female,Very good,0.01921,34,22957,0.01558,0.02235
357,357,2002,66 and older,female,Good,0.15122,316,22957,0.14243,0.15943
358,358,2002,66 and older,female,Satisfactory,0.44746,883,22957,0.43233,0.46203
359,359,2002,66 and older,female,Poor,0.27656,539,22957,0.26293,0.28835
360,360,2002,66 and older,female,Bad,0.10555,197,22957,0.09748,0.11373
361,361,2003,17-29 y.,male,Very good,0.26953,525,22103,0.25218,0.29146
362,362,2003,17-29 y.,male,Good,0.51755,998,22103,0.48818,0.544
363,363,2003,17-29 y.,male,Satisfactory,0.16926,315,22103,0.1515,0.18742
364,364,2003,17-29 y.,male,Poor,0.04365,74,22103,0.03501,0.0534
365,365,2003,17-29 y.,female,Very good,0.18925,413,22103,0.17371,0.2055
366,366,2003,17-29 y.,female,Good,0.54504,1136,22103,0.50998,0.57
367,367,2003,17-29 y.,female,Satisfactory,0.20452,390,22103,0.18721,0.2209
368,368,2003,17-29 y.,female,Poor,0.06119,121,22103,0.05265,0.07066
369,369,2003,30-45 y.,male,Very good,0.1124,384,22103,0.1046,0.12144
370,370,2003,30-45 y.,male,Good,0.52159,1766,22103,0.50192,0.54403
371,371,2003,30-45 y.,male,Satisfactory,0.28075,889,22103,0.26742,0.29521
372,372,2003,30-45 y.,male,Poor,0.07082,233,22103,0.0643,0.07725
373,373,2003,30-45 y.,male,Bad,0.01444,50,22103,0.01198,0.01769
374,374,2003,30-45 y.,female,Very good,0.1066,408,22103,0.09774,0.1157
375,375,2003,30-45 y.,female,Good,0.508,1841,22103,0.48992,0.52667
376,376,2003,30-45 y.,female,Satisfactory,0.28385,1003,22103,0.27184,0.29572
377,377,2003,30-45 y.,female,Poor,0.08353,293,22103,0.07578,0.09055
378,378,2003,30-45 y.,female,Bad,0.01801,59,22103,0.01532,0.02178
379,379,2003,46-65 y.,male,Very good,0.05868,237,22103,0.0517,0.06501
380,380,2003,46-65 y.,male,Good,0.35208,1409,22103,0.33642,0.3673
381,381,2003,46-65 y.,male,Satisfactory,0.37859,1405,22103,0.3624,0.39487
382,382,2003,46-65 y.,male,Poor,0.16124,554,22103,0.15051,0.17024
383,383,2003,46-65 y.,male,Bad,0.04941,145,22103,0.0432,0.05549
384,384,2003,46-65 y.,female,Very good,0.04595,193,22103,0.04055,0.05136
385,385,2003,46-65 y.,female,Good,0.33533,1357,22103,0.32314,0.34775
386,386,2003,46-65 y.,female,Satisfactory,0.38265,1446,22103,0.36678,0.3998
387,387,2003,46-65 y.,female,Poor,0.18671,666,22103,0.17597,0.19854
388,388,2003,46-65 y.,female,Bad,0.04936,150,22103,0.04451,0.055
389,389,2003,66 and older,male,Very good,0.02601,49,22103,0.02196,0.03122
390,390,2003,66 and older,male,Good,0.24381,416,22103,0.2306,0.25672
391,391,2003,66 and older,male,Satisfactory,0.44592,716,22103,0.42578,0.46442
392,392,2003,66 and older,male,Poor,0.203,344,22103,0.19107,0.21556
393,393,2003,66 and older,male,Bad,0.08126,132,22103,0.07317,0.08943
394,394,2003,66 and older,female,Very good,0.02066,34,22103,0.01747,0.02404
395,395,2003,66 and older,female,Good,0.16676,348,22103,0.15783,0.17638
396,396,2003,66 and older,female,Satisfactory,0.41835,855,22103,0.40354,0.43477
397,397,2003,66 and older,female,Poor,0.28191,546,22103,0.26675,0.29448
398,398,2003,66 and older,female,Bad,0.11232,203,22103,0.10573,0.12066
399,399,2004,17-29 y.,male,Very good,0.28715,543,21544,0.26743,0.30761
400,400,2004,17-29 y.,male,Good,0.50444,1002,21544,0.47799,0.52923
401,401,2004,17-29 y.,male,Satisfactory,0.17125,284,21544,0.15356,0.19205
402,402,2004,17-29 y.,male,Poor,0.03716,62,21544,0.03076,0.04661
403,403,2004,17-29 y.,female,Very good,0.21329,436,21544,0.19578,0.23316
404,404,2004,17-29 y.,female,Good,0.5319,1115,21544,0.50344,0.5617
405,405,2004,17-29 y.,female,Satisfactory,0.19588,377,21544,0.17975,0.21387
406,406,2004,17-29 y.,female,Poor,0.05893,106,21544,0.04844,0.06822
407,407,2004,30-45 y.,male,Very good,0.12342,379,21544,0.11177,0.13393
408,408,2004,30-45 y.,male,Good,0.50494,1635,21544,0.4846,0.52757
409,409,2004,30-45 y.,male,Satisfactory,0.27041,826,21544,0.25605,0.28743
410,410,2004,30-45 y.,male,Poor,0.08501,236,21544,0.07512,0.09534
411,411,2004,30-45 y.,male,Bad,0.01621,47,21544,0.01274,0.01963
412,412,2004,30-45 y.,female,Very good,0.1181,373,21544,0.10845,0.12859
413,413,2004,30-45 y.,female,Good,0.47017,1730,21544,0.45251,0.48956
414,414,2004,30-45 y.,female,Satisfactory,0.27746,921,21544,0.26629,0.29313
415,415,2004,30-45 y.,female,Poor,0.11571,330,21544,0.10785,0.12368
416,416,2004,30-45 y.,female,Bad,0.01856,46,21544,0.01385,0.02295
417,417,2004,46-65 y.,male,Very good,0.05419,194,21544,0.04774,0.06215
418,418,2004,46-65 y.,male,Good,0.35081,1375,21544,0.3367,0.3665
419,419,2004,46-65 y.,male,Satisfactory,0.36833,1374,21544,0.35431,0.38406
420,420,2004,46-65 y.,male,Poor,0.17499,528,21544,0.16389,0.18744
421,421,2004,46-65 y.,male,Bad,0.05168,152,21544,0.04591,0.05755
422,422,2004,46-65 y.,female,Very good,0.04662,191,21544,0.04155,0.05286
423,423,2004,46-65 y.,female,Good,0.34442,1350,21544,0.32878,0.35963
424,424,2004,46-65 y.,female,Satisfactory,0.38465,1410,21544,0.36531,0.40079
425,425,2004,46-65 y.,female,Poor,0.17921,632,21544,0.1699,0.19012
426,426,2004,46-65 y.,female,Bad,0.04511,148,21544,0.04042,0.05121
427,427,2004,66 and older,male,Very good,0.02484,46,21544,0.01967,0.02966
428,428,2004,66 and older,male,Good,0.22593,407,21544,0.2093,0.24239
429,429,2004,66 and older,male,Satisfactory,0.43971,751,21544,0.42387,0.45777
430,430,2004,66 and older,male,Poor,0.21082,353,21544,0.19737,0.22411
431,431,2004,66 and older,male,Bad,0.09871,155,21544,0.0895,0.1096
432,432,2004,66 and older,female,Very good,0.01822,35,21544,0.01525,0.02128
433,433,2004,66 and older,female,Good,0.15773,338,21544,0.14753,0.16761
434,434,2004,66 and older,female,Satisfactory,0.39809,842,21544,0.38563,0.41374
435,435,2004,66 and older,female,Poor,0.30318,585,21544,0.28642,0.31708
436,436,2004,66 and older,female,Bad,0.12279,230,21544,0.11456,0.13188
437,437,2005,17-29 y.,male,Very good,0.25335,495,20603,0.23216,0.27079
438,438,2005,17-29 y.,male,Good,0.50225,934,20603,0.46765,0.53445
439,439,2005,17-29 y.,male,Satisfactory,0.20086,327,20603,0.18069,0.22074
440,440,2005,17-29 y.,male,Poor,0.04354,58,20603,0.03422,0.0541
441,441,2005,17-29 y.,female,Very good,0.20334,431,20603,0.18813,0.22138
442,442,2005,17-29 y.,female,Good,0.52616,1044,20603,0.49856,0.55584
443,443,2005,17-29 y.,female,Satisfactory,0.21004,392,20603,0.191,0.22857
444,444,2005,17-29 y.,female,Poor,0.06047,112,20603,0.04983,0.07219
445,445,2005,30-45 y.,male,Very good,0.10044,300,20603,0.09276,0.1095
446,446,2005,30-45 y.,male,Good,0.50342,1495,20603,0.48332,0.52623
447,447,2005,30-45 y.,male,Satisfactory,0.28166,813,20603,0.26643,0.29765
448,448,2005,30-45 y.,male,Poor,0.09499,238,20603,0.08615,0.10451
449,449,2005,30-45 y.,male,Bad,0.01949,48,20603,0.01563,0.0249
450,450,2005,30-45 y.,female,Very good,0.10714,333,20603,0.09741,0.11691
451,451,2005,30-45 y.,female,Good,0.47283,1601,20603,0.4562,0.49215
452,452,2005,30-45 y.,female,Satisfactory,0.29615,881,20603,0.28013,0.31404
453,453,2005,30-45 y.,female,Poor,0.10279,305,20603,0.09359,0.11154
454,454,2005,30-45 y.,female,Bad,0.0211,52,20603,0.01707,0.02428
455,455,2005,46-65 y.,male,Very good,0.04096,153,20603,0.0352,0.04597
456,456,2005,46-65 y.,male,Good,0.32519,1201,20603,0.30909,0.34349
457,457,2005,46-65 y.,male,Satisfactory,0.39386,1365,20603,0.37375,0.40889
458,458,2005,46-65 y.,male,Poor,0.19241,560,20603,0.17768,0.20661
459,459,2005,46-65 y.,male,Bad,0.04757,136,20603,0.04091,0.05351
460,460,2005,46-65 y.,female,Very good,0.04517,168,20603,0.03836,0.05219
461,461,2005,46-65 y.,female,Good,0.34005,1296,20603,0.3254,0.35653
462,462,2005,46-65 y.,female,Satisfactory,0.39746,1374,20603,0.37876,0.41833
463,463,2005,46-65 y.,female,Poor,0.17189,587,20603,0.16209,0.18279
464,464,2005,46-65 y.,female,Bad,0.04543,150,20603,0.04084,0.05033
465,465,2005,66 and older,male,Very good,0.02089,34,20603,0.01666,0.02637
466,466,2005,66 and older,male,Good,0.20553,380,20603,0.18974,0.21847
467,467,2005,66 and older,male,Satisfactory,0.4488,774,20603,0.4284,0.46927
468,468,2005,66 and older,male,Poor,0.22074,380,20603,0.20749,0.23852
469,469,2005,66 and older,male,Bad,0.10403,162,20603,0.09505,0.11412
470,470,2005,66 and older,female,Very good,0.01579,31,20603,0.01227,0.01914
471,471,2005,66 and older,female,Good,0.16182,354,20603,0.15068,0.17277
472,472,2005,66 and older,female,Satisfactory,0.40329,838,20603,0.38887,0.4186
473,473,2005,66 and older,female,Poor,0.30708,594,20603,0.29124,0.32003
474,474,2005,66 and older,female,Bad,0.11203,207,20603,0.10323,0.12224
475,475,2006,17-29 y.,male,Very good,0.27321,517,22214,0.25377,0.29412
476,476,2006,17-29 y.,male,Good,0.51825,1026,22214,0.49372,0.54388
477,477,2006,17-29 y.,male,Satisfactory,0.17796,309,22214,0.16075,0.19634
478,478,2006,17-29 y.,male,Poor,0.03058,52,22214,0.02262,0.0396
479,479,2006,17-29 y.,female,Very good,0.19512,434,22214,0.17932,0.21386
480,480,2006,17-29 y.,female,Good,0.52436,1088,22214,0.49512,0.55891
481,481,2006,17-29 y.,female,Satisfactory,0.20804,408,22214,0.1894,0.22751
482,482,2006,17-29 y.,female,Poor,0.07248,119,22214,0.05966,0.08295
483,483,2006,30-45 y.,male,Very good,0.10411,307,22214,0.09518,0.11371
484,484,2006,30-45 y.,male,Good,0.49161,1557,22214,0.4714,0.51243
485,485,2006,30-45 y.,male,Satisfactory,0.30619,846,22214,0.28923,0.32034
486,486,2006,30-45 y.,male,Poor,0.077,216,22214,0.06945,0.08438
487,487,2006,30-45 y.,male,Bad,0.02108,45,22214,0.01655,0.02608
488,488,2006,30-45 y.,female,Very good,0.11149,350,22214,0.10365,0.12013
489,489,2006,30-45 y.,female,Good,0.45529,1631,22214,0.43903,0.47211
490,490,2006,30-45 y.,female,Satisfactory,0.3182,985,22214,0.30391,0.33573
491,491,2006,30-45 y.,female,Poor,0.09382,288,22214,0.08627,0.10136
492,492,2006,30-45 y.,female,Bad,0.02121,48,22214,0.01794,0.02559
493,493,2006,46-65 y.,male,Very good,0.04783,199,22214,0.04289,0.05339
494,494,2006,46-65 y.,male,Good,0.36128,1362,22214,0.34509,0.37759
495,495,2006,46-65 y.,male,Satisfactory,0.37911,1401,22214,0.36317,0.39713
496,496,2006,46-65 y.,male,Poor,0.1537,516,22214,0.14185,0.1637
497,497,2006,46-65 y.,male,Bad,0.05808,170,22214,0.05248,0.0651
498,498,2006,46-65 y.,female,Very good,0.05634,202,22214,0.04952,0.06321
499,499,2006,46-65 y.,female,Good,0.32227,1382,22214,0.30775,0.33657
500,500,2006,46-65 y.,female,Satisfactory,0.3921,1514,22214,0.37539,0.41082
501,501,2006,46-65 y.,female,Poor,0.18412,661,22214,0.17237,0.1959
502,502,2006,46-65 y.,female,Bad,0.04516,161,22214,0.04049,0.04978
503,503,2006,66 and older,male,Very good,0.02835,63,22214,0.02452,0.03307
504,504,2006,66 and older,male,Good,0.22352,488,22214,0.21017,0.23553
505,505,2006,66 and older,male,Satisfactory,0.42738,890,22214,0.40924,0.44885
506,506,2006,66 and older,male,Poor,0.2275,464,22214,0.21411,0.23968
507,507,2006,66 and older,male,Bad,0.09325,173,22214,0.08496,0.10421
508,508,2006,66 and older,female,Very good,0.01805,42,22214,0.01549,0.02155
509,509,2006,66 and older,female,Good,0.17941,438,22214,0.1673,0.18997
510,510,2006,66 and older,female,Satisfactory,0.39974,951,22214,0.38761,0.41459
511,511,2006,66 and older,female,Poor,0.27645,635,22214,0.26395,0.29073
512,512,2006,66 and older,female,Bad,0.12635,276,22214,0.1195,0.13415
513,513,2007,17-29 y.,male,Very good,0.24882,474,20775,0.22768,0.2732
514,514,2007,17-29 y.,male,Good,0.53683,953,20775,0.50586,0.56398
515,515,2007,17-29 y.,male,Satisfactory,0.18133,296,20775,0.1623,0.20317
516,516,2007,17-29 y.,male,Poor,0.03302,66,20775,0.0261,0.04185
517,517,2007,17-29 y.,female,Very good,0.22402,420,20775,0.20144,0.24436
518,518,2007,17-29 y.,female,Good,0.50761,994,20775,0.4756,0.53755
519,519,2007,17-29 y.,female,Satisfactory,0.21912,408,20775,0.20222,0.23574
520,520,2007,17-29 y.,female,Poor,0.04925,91,20775,0.04039,0.05932
521,521,2007,30-45 y.,male,Very good,0.109,285,20775,0.09811,0.11989
522,522,2007,30-45 y.,male,Good,0.50956,1454,20775,0.48741,0.53346
523,523,2007,30-45 y.,male,Satisfactory,0.28344,725,20775,0.265,0.30223
524,524,2007,30-45 y.,male,Poor,0.08327,197,20775,0.07467,0.09296
525,525,2007,30-45 y.,male,Bad,0.01473,40,20775,0.01059,0.01903
526,526,2007,30-45 y.,female,Very good,0.0991,297,20775,0.09127,0.10938
527,527,2007,30-45 y.,female,Good,0.4809,1506,20775,0.46213,0.50484
528,528,2007,30-45 y.,female,Satisfactory,0.30099,871,20775,0.28462,0.31988
529,529,2007,30-45 y.,female,Poor,0.1005,282,20775,0.09131,0.11228
530,530,2007,30-45 y.,female,Bad,0.01852,42,20775,0.01436,0.0222
531,531,2007,46-65 y.,male,Very good,0.03082,133,20775,0.02615,0.03527
532,532,2007,46-65 y.,male,Good,0.35837,1301,20775,0.33935,0.37674
533,533,2007,46-65 y.,male,Satisfactory,0.38879,1292,20775,0.36906,0.40839
534,534,2007,46-65 y.,male,Poor,0.17381,521,20775,0.16146,0.18561
535,535,2007,46-65 y.,male,Bad,0.04821,145,20775,0.04206,0.05518
536,536,2007,46-65 y.,female,Very good,0.04318,178,20775,0.038,0.04895
537,537,2007,46-65 y.,female,Good,0.31622,1300,20775,0.30012,0.3309
538,538,2007,46-65 y.,female,Satisfactory,0.40493,1442,20775,0.38751,0.42284
539,539,2007,46-65 y.,female,Poor,0.18496,578,20775,0.17291,0.1977
540,540,2007,46-65 y.,female,Bad,0.0507,156,20775,0.04408,0.05682
541,541,2007,66 and older,male,Very good,0.02597,52,20775,0.02221,0.03
542,542,2007,66 and older,male,Good,0.20479,454,20775,0.19332,0.21764
543,543,2007,66 and older,male,Satisfactory,0.43927,880,20775,0.41768,0.46111
544,544,2007,66 and older,male,Poor,0.24135,483,20775,0.22579,0.25375
545,545,2007,66 and older,male,Bad,0.08861,162,20775,0.07956,0.09775
546,546,2007,66 and older,female,Very good,0.01576,34,20775,0.01231,0.01997
547,547,2007,66 and older,female,Good,0.18842,469,20775,0.178,0.20019
548,548,2007,66 and older,female,Satisfactory,0.42059,955,20775,0.40247,0.43897
549,549,2007,66 and older,female,Poor,0.27887,629,20775,0.26628,0.29245
550,550,2007,66 and older,female,Bad,0.09636,210,20775,0.0907,0.1035
551,551,2008,17-29 y.,male,Very good,0.27371,447,19524,0.2493,0.29742
552,552,2008,17-29 y.,male,Good,0.53022,858,19524,0.49293,0.56711
553,553,2008,17-29 y.,male,Satisfactory,0.1551,253,19524,0.13955,0.17591
554,554,2008,17-29 y.,male,Poor,0.04097,75,19524,0.0322,0.04911
555,555,2008,17-29 y.,female,Very good,0.22371,396,19524,0.19984,0.24257
556,556,2008,17-29 y.,female,Good,0.51299,896,19524,0.48006,0.54562
557,557,2008,17-29 y.,female,Satisfactory,0.19103,331,19524,0.17179,0.21234
558,558,2008,17-29 y.,female,Poor,0.07227,130,19524,0.06091,0.08254
559,559,2008,30-45 y.,male,Very good,0.10605,261,19524,0.09558,0.12068
560,560,2008,30-45 y.,male,Good,0.50466,1283,19524,0.47526,0.52975
561,561,2008,30-45 y.,male,Satisfactory,0.27909,681,19524,0.26128,0.29898
562,562,2008,30-45 y.,male,Poor,0.09854,205,19524,0.08938,0.10983
563,563,2008,30-45 y.,male,Bad,0.01166,32,19524,0.00867,0.01506
564,564,2008,30-45 y.,female,Very good,0.10507,277,19524,0.09476,0.11595
565,565,2008,30-45 y.,female,Good,0.4808,1350,19524,0.45775,0.50133
566,566,2008,30-45 y.,female,Satisfactory,0.29733,777,19524,0.28088,0.31519
567,567,2008,30-45 y.,female,Poor,0.09575,255,19524,0.08634,0.10652
568,568,2008,30-45 y.,female,Bad,0.02104,47,19524,0.01616,0.02664
569,569,2008,46-65 y.,male,Very good,0.04352,158,19524,0.03754,0.04967
570,570,2008,46-65 y.,male,Good,0.34697,1200,19524,0.32859,0.36539
571,571,2008,46-65 y.,male,Satisfactory,0.39221,1215,19524,0.37273,0.41167
572,572,2008,46-65 y.,male,Poor,0.16538,475,19524,0.15267,0.17545
573,573,2008,46-65 y.,male,Bad,0.05191,143,19524,0.04549,0.05938
574,574,2008,46-65 y.,female,Very good,0.04684,178,19524,0.04139,0.05315
575,575,2008,46-65 y.,female,Good,0.34065,1302,19524,0.32497,0.35682
576,576,2008,46-65 y.,female,Satisfactory,0.37899,1278,19524,0.35832,0.40006
577,577,2008,46-65 y.,female,Poor,0.18716,602,19524,0.17335,0.2005
578,578,2008,46-65 y.,female,Bad,0.04636,133,19524,0.03943,0.05312
579,579,2008,66 and older,male,Very good,0.02238,40,19524,0.01689,0.02692
580,580,2008,66 and older,male,Good,0.23011,508,19524,0.21469,0.24764
581,581,2008,66 and older,male,Satisfactory,0.44021,890,19524,0.42513,0.46343
582,582,2008,66 and older,male,Poor,0.22028,429,19524,0.20591,0.23386
583,583,2008,66 and older,male,Bad,0.08702,167,19524,0.07915,0.09776
584,584,2008,66 and older,female,Very good,0.01751,38,19524,0.01353,0.02164
585,585,2008,66 and older,female,Good,0.17435,438,19524,0.16404,0.18668
586,586,2008,66 and older,female,Satisfactory,0.45043,980,19524,0.43164,0.46818
587,587,2008,66 and older,female,Poor,0.26567,607,19524,0.25029,0.27932
588,588,2008,66 and older,female,Bad,0.09204,189,19524,0.0847,0.09981
589,589,2009,17-29 y.,male,Very good,0.24494,390,18169,0.21714,0.26539
590,590,2009,17-29 y.,male,Good,0.55516,817,18169,0.51943,0.59402
591,591,2009,17-29 y.,male,Satisfactory,0.16077,248,18169,0.13787,0.18081
592,592,2009,17-29 y.,male,Poor,0.03913,63,18169,0.03091,0.04922
593,593,2009,17-29 y.,female,Very good,0.20263,335,18169,0.17982,0.22513
594,594,2009,17-29 y.,female,Good,0.50989,814,18169,0.47426,0.54921
595,595,2009,17-29 y.,female,Satisfactory,0.22032,305,18169,0.19405,0.24585
596,596,2009,17-29 y.,female,Poor,0.06716,94,18169,0.05264,0.0838
597,597,2009,30-45 y.,male,Very good,0.10042,198,18169,0.08618,0.11372
598,598,2009,30-45 y.,male,Good,0.49438,1162,18169,0.46122,0.52349
599,599,2009,30-45 y.,male,Satisfactory,0.31909,657,18169,0.29757,0.34563
600,600,2009,30-45 y.,male,Poor,0.08611,162,18169,0.0741,0.09766
601,601,2009,30-45 y.,female,Very good,0.10859,248,18169,0.09466,0.12278
602,602,2009,30-45 y.,female,Good,0.47229,1233,18169,0.44623,0.50318
603,603,2009,30-45 y.,female,Satisfactory,0.30993,732,18169,0.28944,0.33389
604,604,2009,30-45 y.,female,Poor,0.0943,219,18169,0.08371,0.1062
605,605,2009,30-45 y.,female,Bad,0.01488,34,18169,0.01075,0.01947
606,606,2009,46-65 y.,male,Very good,0.04132,138,18169,0.03445,0.04728
607,607,2009,46-65 y.,male,Good,0.3346,1086,18169,0.31711,0.35462
608,608,2009,46-65 y.,male,Satisfactory,0.40094,1177,18169,0.38036,0.42269
609,609,2009,46-65 y.,male,Poor,0.17879,482,18169,0.16133,0.19369
610,610,2009,46-65 y.,male,Bad,0.04436,124,18169,0.03679,0.05189
611,611,2009,46-65 y.,female,Very good,0.05052,162,18169,0.04389,0.05927
612,612,2009,46-65 y.,female,Good,0.31298,1167,18169,0.29164,0.33292
613,613,2009,46-65 y.,female,Satisfactory,0.41128,1299,18169,0.39154,0.43363
614,614,2009,46-65 y.,female,Poor,0.17299,544,18169,0.15934,0.18664
615,615,2009,46-65 y.,female,Bad,0.05224,131,18169,0.04458,0.06119
616,616,2009,66 and older,male,Very good,0.02188,50,18169,0.01678,0.02823
617,617,2009,66 and older,male,Good,0.23508,467,18169,0.21852,0.25255
618,618,2009,66 and older,male,Satisfactory,0.45208,905,18169,0.42845,0.4741
619,619,2009,66 and older,male,Poor,0.21107,392,18169,0.19247,0.22594
620,620,2009,66 and older,male,Bad,0.07989,156,18169,0.07208,0.08956
621,621,2009,66 and older,female,Very good,0.01559,39,18169,0.01197,0.02008
622,622,2009,66 and older,female,Good,0.16484,400,18169,0.15057,0.1776
623,623,2009,66 and older,female,Satisfactory,0.44733,939,18169,0.42762,0.47305
624,624,2009,66 and older,female,Poor,0.27277,597,18169,0.25999,0.28871
625,625,2009,66 and older,female,Bad,0.09946,203,18169,0.09024,0.10602
626,626,2010,17-29 y.,male,Very good,0.25764,523,24266,0.22765,0.28811
627,627,2010,17-29 y.,male,Good,0.507,919,24266,0.46935,0.54946
628,628,2010,17-29 y.,male,Satisfactory,0.19891,352,24266,0.17182,0.2253
629,629,2010,17-29 y.,male,Poor,0.03645,73,24266,0.02671,0.04844
630,630,2010,17-29 y.,female,Very good,0.2389,572,24266,0.21161,0.26894
631,631,2010,17-29 y.,female,Good,0.49514,1136,24266,0.45796,0.52978
632,632,2010,17-29 y.,female,Satisfactory,0.20043,478,24266,0.17,0.22329
633,633,2010,17-29 y.,female,Poor,0.06553,184,24266,0.05145,0.08038
634,634,2010,30-45 y.,male,Very good,0.13684,601,24266,0.11723,0.15864
635,635,2010,30-45 y.,male,Good,0.47227,1958,24266,0.44086,0.5031
636,636,2010,30-45 y.,male,Satisfactory,0.2846,1009,24266,0.25625,0.31237
637,637,2010,30-45 y.,male,Poor,0.09169,311,24266,0.07768,0.10827
638,638,2010,30-45 y.,male,Bad,0.0146,57,24266,0.00916,0.02417
639,639,2010,30-45 y.,female,Very good,0.11982,781,24266,0.10674,0.13246
640,640,2010,30-45 y.,female,Good,0.45883,2430,24266,0.43609,0.49095
641,641,2010,30-45 y.,female,Satisfactory,0.29586,1322,24266,0.27277,0.3218
642,642,2010,30-45 y.,female,Poor,0.10273,501,24266,0.08885,0.11759
643,643,2010,30-45 y.,female,Bad,0.02277,97,24266,0.01658,0.02876
644,644,2010,46-65 y.,male,Very good,0.03867,185,24266,0.03361,0.04553
645,645,2010,46-65 y.,male,Good,0.36585,1286,24266,0.34608,0.39121
646,646,2010,46-65 y.,male,Satisfactory,0.37244,1210,24266,0.35326,0.39513
647,647,2010,46-65 y.,male,Poor,0.17069,518,24266,0.15749,0.18459
648,648,2010,46-65 y.,male,Bad,0.05235,143,24266,0.04238,0.06004
649,649,2010,46-65 y.,female,Very good,0.05469,219,24266,0.04605,0.06486
650,650,2010,46-65 y.,female,Good,0.33849,1323,24266,0.31753,0.35745
651,651,2010,46-65 y.,female,Satisfactory,0.37002,1318,24266,0.34895,0.38888
652,652,2010,46-65 y.,female,Poor,0.17931,581,24266,0.16342,0.19785
653,653,2010,46-65 y.,female,Bad,0.05749,160,24266,0.05026,0.06669
654,654,2010,66 and older,male,Very good,0.02297,49,24266,0.01685,0.03054
655,655,2010,66 and older,male,Good,0.23398,470,24266,0.21514,0.252
656,656,2010,66 and older,male,Satisfactory,0.42779,834,24266,0.40705,0.44906
657,657,2010,66 and older,male,Poor,0.23686,423,24266,0.22245,0.25433
658,658,2010,66 and older,male,Bad,0.0784,142,24266,0.06905,0.08589
659,659,2010,66 and older,female,Very good,0.02475,45,24266,0.01947,0.03022
660,660,2010,66 and older,female,Good,0.17149,406,24266,0.15957,0.18507
661,661,2010,66 and older,female,Satisfactory,0.44437,927,24266,0.4242,0.46829
662,662,2010,66 and older,female,Poor,0.26383,533,24266,0.24767,0.28045
663,663,2010,66 and older,female,Bad,0.09555,190,24266,0.0866,0.10348
664,664,2011,17-29 y.,male,Very good,0.31661,682,28826,0.28835,0.34585
665,665,2011,17-29 y.,male,Good,0.4625,1019,28826,0.4276,0.49888
666,666,2011,17-29 y.,male,Satisfactory,0.18492,355,28826,0.15897,0.20932
667,667,2011,17-29 y.,male,Poor,0.03596,79,28826,0.02803,0.04459
668,668,2011,17-29 y.,female,Very good,0.21236,552,28826,0.19309,0.22884
669,669,2011,17-29 y.,female,Good,0.50943,1255,28826,0.47712,0.54328
670,670,2011,17-29 y.,female,Satisfactory,0.20753,521,28826,0.19021,0.22836
671,671,2011,17-29 y.,female,Poor,0.07069,189,28826,0.05842,0.0813
672,672,2011,30-45 y.,male,Very good,0.14317,575,28826,0.12807,0.16151
673,673,2011,30-45 y.,male,Good,0.48452,2104,28826,0.45234,0.5145
674,674,2011,30-45 y.,male,Satisfactory,0.27096,1058,28826,0.25123,0.29068
675,675,2011,30-45 y.,male,Poor,0.08093,352,28826,0.06886,0.09409
676,676,2011,30-45 y.,male,Bad,0.02043,75,28826,0.01452,0.02596
677,677,2011,30-45 y.,female,Very good,0.13059,779,28826,0.11704,0.14201
678,678,2011,30-45 y.,female,Good,0.48171,2755,28826,0.45124,0.50617
679,679,2011,30-45 y.,female,Satisfactory,0.26352,1498,28826,0.24428,0.27956
680,680,2011,30-45 y.,female,Poor,0.10221,606,28826,0.09001,0.11289
681,681,2011,30-45 y.,female,Bad,0.02197,121,28826,0.01782,0.02789
682,682,2011,46-65 y.,male,Very good,0.05062,265,28826,0.04511,0.05655
683,683,2011,46-65 y.,male,Good,0.35977,1625,28826,0.34427,0.37676
684,684,2011,46-65 y.,male,Satisfactory,0.38401,1626,28826,0.36565,0.40313
685,685,2011,46-65 y.,male,Poor,0.15998,628,28826,0.14733,0.1737
686,686,2011,46-65 y.,male,Bad,0.04562,186,28826,0.03895,0.05324
687,687,2011,46-65 y.,female,Very good,0.0545,305,28826,0.04859,0.06029
688,688,2011,46-65 y.,female,Good,0.33862,1754,28826,0.32164,0.35258
689,689,2011,46-65 y.,female,Satisfactory,0.36545,1694,28826,0.34848,0.38373
690,690,2011,46-65 y.,female,Poor,0.19334,818,28826,0.18253,0.20685
691,691,2011,46-65 y.,female,Bad,0.04809,218,28826,0.04229,0.05404
692,692,2011,66 and older,male,Very good,0.02406,76,28826,0.02007,0.02821
693,693,2011,66 and older,male,Good,0.25189,664,28826,0.23802,0.268
