,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
429,429,2001,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.311,109,21286,0.26844,0.35036
430,430,2001,Direct migration background,Second Stage of Tertiary Education,Poor,0.13415,37,21286,0.10717,0.1605
431,431,2001,Indirect migration background,Lower Secondary Level,Very good,0.25595,62,21286,0.20821,0.31373
432,432,2001,Indirect migration background,Lower Secondary Level,Good,0.45756,107,21286,0.38934,0.52392
433,433,2001,Indirect migration background,Lower Secondary Level,Satisfactory,0.28649,50,21286,0.23024,0.34137
434,434,2001,Indirect migration background,Upper Secondary Level,Very good,0.25055,79,21286,0.21108,0.28695
435,435,2001,Indirect migration background,Upper Secondary Level,Good,0.50452,145,21286,0.44816,0.56933
436,436,2001,Indirect migration background,Upper Secondary Level,Satisfactory,0.24493,65,21286,0.20504,0.3008
437,437,2001,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,33,21286,0.77675,1.23549
438,438,2002,No migration background,Pre-primary Level,Very good,0.36716,170,22329,0.32813,0.40938
439,439,2002,No migration background,Pre-primary Level,Good,0.47812,238,22329,0.42578,0.52428
440,440,2002,No migration background,Pre-primary Level,Satisfactory,0.15473,62,22329,0.11324,0.19725
441,441,2002,No migration background,Primary Level,Satisfactory,1.0,38,22329,0.84649,1.1878
442,442,2002,No migration background,Lower Secondary Level,Very good,0.07102,159,22329,0.06192,0.08102
443,443,2002,No migration background,Lower Secondary Level,Good,0.28206,629,22329,0.26587,0.29748
444,444,2002,No migration background,Lower Secondary Level,Satisfactory,0.37601,688,22329,0.36014,0.39192
445,445,2002,No migration background,Lower Secondary Level,Poor,0.20175,377,22329,0.19171,0.21317
446,446,2002,No migration background,Lower Secondary Level,Bad,0.06916,125,22329,0.06225,0.07628
447,447,2002,No migration background,Upper Secondary Level,Very good,0.07889,863,22329,0.07476,0.08353
448,448,2002,No migration background,Upper Secondary Level,Good,0.37254,4042,22329,0.36271,0.38129
449,449,2002,No migration background,Upper Secondary Level,Satisfactory,0.36462,3610,22329,0.35524,0.37269
450,450,2002,No migration background,Upper Secondary Level,Poor,0.1399,1328,22329,0.13518,0.14558
451,451,2002,No migration background,Upper Secondary Level,Bad,0.04404,380,22329,0.04128,0.04675
452,452,2002,No migration background,Post-secondary Non-tertiary Level,Very good,0.15317,122,22329,0.13047,0.17191
453,453,2002,No migration background,Post-secondary Non-tertiary Level,Good,0.4418,424,22329,0.40872,0.4735
454,454,2002,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.28355,247,22329,0.25926,0.30932
455,455,2002,No migration background,Post-secondary Non-tertiary Level,Poor,0.12148,75,22329,0.10468,0.14181
456,456,2002,No migration background,First Stage of Tertiary Education,Very good,0.0682,119,22329,0.05877,0.07784
457,457,2002,No migration background,First Stage of Tertiary Education,Good,0.39111,647,22329,0.3686,0.41442
458,458,2002,No migration background,First Stage of Tertiary Education,Satisfactory,0.35575,540,22329,0.33074,0.37962
459,459,2002,No migration background,First Stage of Tertiary Education,Poor,0.14806,193,22329,0.13378,0.16435
460,460,2002,No migration background,First Stage of Tertiary Education,Bad,0.03688,45,22329,0.0295,0.04534
461,461,2002,No migration background,Second Stage of Tertiary Education,Very good,0.09815,436,22329,0.0887,0.10635
462,462,2002,No migration background,Second Stage of Tertiary Education,Good,0.45935,1954,22329,0.44103,0.47772
463,463,2002,No migration background,Second Stage of Tertiary Education,Satisfactory,0.32734,1278,22329,0.31231,0.34301
464,464,2002,No migration background,Second Stage of Tertiary Education,Poor,0.09508,365,22329,0.08589,0.10304
465,465,2002,No migration background,Second Stage of Tertiary Education,Bad,0.02009,59,22329,0.01639,0.02432
466,466,2002,Direct migration background,Primary Level,Good,0.25537,42,22329,0.20275,0.31017
467,467,2002,Direct migration background,Primary Level,Satisfactory,0.37592,56,22329,0.32056,0.43853
468,468,2002,Direct migration background,Primary Level,Poor,0.36871,64,22329,0.30158,0.42542
469,469,2002,Direct migration background,Lower Secondary Level,Very good,0.08453,53,22329,0.07079,0.10277
470,470,2002,Direct migration background,Lower Secondary Level,Good,0.32908,240,22329,0.29826,0.3653
471,471,2002,Direct migration background,Lower Secondary Level,Satisfactory,0.34453,246,22329,0.30963,0.38412
472,472,2002,Direct migration background,Lower Secondary Level,Poor,0.17517,128,22329,0.15259,0.20191
473,473,2002,Direct migration background,Lower Secondary Level,Bad,0.06669,41,22329,0.04925,0.08655
474,474,2002,Direct migration background,Upper Secondary Level,Very good,0.09067,94,22329,0.07873,0.10242
475,475,2002,Direct migration background,Upper Secondary Level,Good,0.39234,409,22329,0.35817,0.4237
476,476,2002,Direct migration background,Upper Secondary Level,Satisfactory,0.32056,311,22329,0.29319,0.34946
477,477,2002,Direct migration background,Upper Secondary Level,Poor,0.15347,166,22329,0.13682,0.17116
478,478,2002,Direct migration background,Upper Secondary Level,Bad,0.04295,39,22329,0.035,0.05337
479,479,2002,Direct migration background,Post-secondary Non-tertiary Level,Good,0.4601,101,22329,0.40905,0.53855
480,480,2002,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.38476,79,22329,0.32999,0.44379
481,481,2002,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.15514,32,22329,0.12518,0.19287
482,482,2002,Direct migration background,First Stage of Tertiary Education,Good,0.52816,70,22329,0.42743,0.65628
483,483,2002,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.47184,48,22329,0.39606,0.55883
484,484,2002,Direct migration background,Second Stage of Tertiary Education,Very good,0.08095,38,22329,0.06058,0.10307
485,485,2002,Direct migration background,Second Stage of Tertiary Education,Good,0.406,178,22329,0.36308,0.46048
486,486,2002,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.34911,117,22329,0.30207,0.40246
487,487,2002,Direct migration background,Second Stage of Tertiary Education,Poor,0.16394,47,22329,0.13196,0.19716
488,488,2002,Indirect migration background,Lower Secondary Level,Very good,0.24132,54,22329,0.20637,0.28174
489,489,2002,Indirect migration background,Lower Secondary Level,Good,0.53637,95,22329,0.45192,0.6419
490,490,2002,Indirect migration background,Lower Secondary Level,Satisfactory,0.22231,33,22329,0.16322,0.30505
491,491,2002,Indirect migration background,Upper Secondary Level,Very good,0.173,67,22329,0.14182,0.20671
492,492,2002,Indirect migration background,Upper Secondary Level,Good,0.47501,153,22329,0.41325,0.54732
493,493,2002,Indirect migration background,Upper Secondary Level,Satisfactory,0.35199,76,22329,0.28752,0.41267
494,494,2002,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,39,22329,0.74466,1.26062
495,495,2003,No migration background,Pre-primary Level,Very good,0.33729,160,21383,0.29375,0.38747
496,496,2003,No migration background,Pre-primary Level,Good,0.53281,244,21383,0.47624,0.60279
497,497,2003,No migration background,Pre-primary Level,Satisfactory,0.1299,74,21383,0.1065,0.15641
498,498,2003,No migration background,Primary Level,Good,1.0,31,21383,0.79,1.25497
499,499,2003,No migration background,Lower Secondary Level,Very good,0.06969,150,21383,0.06154,0.07966
500,500,2003,No migration background,Lower Secondary Level,Good,0.29261,594,21383,0.27656,0.31046
501,501,2003,No migration background,Lower Secondary Level,Satisfactory,0.35843,659,21383,0.34206,0.37676
502,502,2003,No migration background,Lower Secondary Level,Poor,0.20966,366,21383,0.19592,0.22228
503,503,2003,No migration background,Lower Secondary Level,Bad,0.06961,118,21383,0.06227,0.07699
504,504,2003,No migration background,Upper Secondary Level,Very good,0.07256,770,21383,0.06821,0.07677
505,505,2003,No migration background,Upper Secondary Level,Good,0.38822,3985,21383,0.37868,0.39692
506,506,2003,No migration background,Upper Secondary Level,Satisfactory,0.35138,3358,21383,0.34465,0.36007
507,507,2003,No migration background,Upper Secondary Level,Poor,0.14215,1315,21383,0.13698,0.14772
508,508,2003,No migration background,Upper Secondary Level,Bad,0.04569,367,21383,0.0429,0.049
509,509,2003,No migration background,Post-secondary Non-tertiary Level,Very good,0.12427,113,21383,0.10356,0.1421
510,510,2003,No migration background,Post-secondary Non-tertiary Level,Good,0.48192,442,21383,0.44223,0.52124
511,511,2003,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.27294,225,21383,0.24895,0.30059
512,512,2003,No migration background,Post-secondary Non-tertiary Level,Poor,0.12088,93,21383,0.10493,0.14031
513,513,2003,No migration background,First Stage of Tertiary Education,Very good,0.06721,108,21383,0.05641,0.07756
514,514,2003,No migration background,First Stage of Tertiary Education,Good,0.3978,636,21383,0.37466,0.41953
515,515,2003,No migration background,First Stage of Tertiary Education,Satisfactory,0.3692,551,21383,0.34388,0.39307
516,516,2003,No migration background,First Stage of Tertiary Education,Poor,0.12206,155,21383,0.10755,0.1348
517,517,2003,No migration background,First Stage of Tertiary Education,Bad,0.04373,53,21383,0.03655,0.05089
518,518,2003,No migration background,Second Stage of Tertiary Education,Very good,0.1011,439,21383,0.08971,0.11
519,519,2003,No migration background,Second Stage of Tertiary Education,Good,0.46725,1883,21383,0.44903,0.48873
520,520,2003,No migration background,Second Stage of Tertiary Education,Satisfactory,0.29157,1117,21383,0.27732,0.30639
521,521,2003,No migration background,Second Stage of Tertiary Education,Poor,0.11543,403,21383,0.10634,0.12398
522,522,2003,No migration background,Second Stage of Tertiary Education,Bad,0.02466,73,21383,0.01981,0.02857
523,523,2003,Direct migration background,Primary Level,Good,0.20792,33,21383,0.16211,0.25471
524,524,2003,Direct migration background,Primary Level,Satisfactory,0.43914,62,21383,0.36011,0.51098
525,525,2003,Direct migration background,Primary Level,Poor,0.35295,51,21383,0.2831,0.42763
526,526,2003,Direct migration background,Lower Secondary Level,Very good,0.09063,51,21383,0.07094,0.10469
527,527,2003,Direct migration background,Lower Secondary Level,Good,0.3227,237,21383,0.29311,0.35532
528,528,2003,Direct migration background,Lower Secondary Level,Satisfactory,0.31406,207,21383,0.27528,0.35304
529,529,2003,Direct migration background,Lower Secondary Level,Poor,0.20301,124,21383,0.17246,0.23439
530,530,2003,Direct migration background,Lower Secondary Level,Bad,0.06961,40,21383,0.05288,0.08803
531,531,2003,Direct migration background,Upper Secondary Level,Very good,0.11217,98,21383,0.09588,0.1281
532,532,2003,Direct migration background,Upper Secondary Level,Good,0.38602,392,21383,0.36067,0.41946
533,533,2003,Direct migration background,Upper Secondary Level,Satisfactory,0.30656,289,21383,0.27622,0.34044
534,534,2003,Direct migration background,Upper Secondary Level,Poor,0.15075,147,21383,0.1368,0.16491
535,535,2003,Direct migration background,Upper Secondary Level,Bad,0.0445,40,21383,0.03521,0.05408
536,536,2003,Direct migration background,Post-secondary Non-tertiary Level,Good,0.55019,98,21383,0.45122,0.64203
537,537,2003,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.44981,77,21383,0.37932,0.53575
538,538,2003,Direct migration background,First Stage of Tertiary Education,Good,0.44929,47,21383,0.32386,0.57517
539,539,2003,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.55071,49,21383,0.42982,0.68161
540,540,2003,Direct migration background,Second Stage of Tertiary Education,Very good,0.13488,46,21383,0.10046,0.17404
541,541,2003,Direct migration background,Second Stage of Tertiary Education,Good,0.39849,160,21383,0.34892,0.45091
542,542,2003,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.36526,120,21383,0.31164,0.41081
543,543,2003,Direct migration background,Second Stage of Tertiary Education,Poor,0.10136,32,21383,0.07459,0.12867
544,544,2003,Indirect migration background,Lower Secondary Level,Very good,0.3,46,21383,0.23349,0.36723
545,545,2003,Indirect migration background,Lower Secondary Level,Good,0.55868,93,21383,0.47111,0.65841
546,546,2003,Indirect migration background,Lower Secondary Level,Satisfactory,0.14132,32,21383,0.10809,0.17803
547,547,2003,Indirect migration background,Upper Secondary Level,Very good,0.17067,67,21383,0.13657,0.20185
548,548,2003,Indirect migration background,Upper Secondary Level,Good,0.5595,165,21383,0.48469,0.63475
549,549,2003,Indirect migration background,Upper Secondary Level,Satisfactory,0.26983,64,21383,0.21225,0.33406
550,550,2003,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,34,21383,0.74916,1.26477
551,551,2004,No migration background,Pre-primary Level,Very good,0.35682,168,20773,0.30425,0.39924
552,552,2004,No migration background,Pre-primary Level,Good,0.53209,254,20773,0.47698,0.59597
553,553,2004,No migration background,Pre-primary Level,Satisfactory,0.11109,58,20773,0.08894,0.13057
554,554,2004,No migration background,Lower Secondary Level,Very good,0.08508,161,20773,0.07552,0.09543
555,555,2004,No migration background,Lower Secondary Level,Good,0.27017,542,20773,0.25362,0.28818
556,556,2004,No migration background,Lower Secondary Level,Satisfactory,0.34059,585,20773,0.32015,0.35935
557,557,2004,No migration background,Lower Secondary Level,Poor,0.21763,352,20773,0.20706,0.2326
558,558,2004,No migration background,Lower Secondary Level,Bad,0.08653,128,20773,0.07868,0.09474
559,559,2004,No migration background,Upper Secondary Level,Very good,0.0788,781,20773,0.07426,0.08338
560,560,2004,No migration background,Upper Secondary Level,Good,0.36712,3743,20773,0.35885,0.37592
561,561,2004,No migration background,Upper Secondary Level,Satisfactory,0.35181,3262,20773,0.34353,0.36082
562,562,2004,No migration background,Upper Secondary Level,Poor,0.1547,1319,20773,0.14924,0.15914
563,563,2004,No migration background,Upper Secondary Level,Bad,0.04758,387,20773,0.04487,0.05081
564,564,2004,No migration background,Post-secondary Non-tertiary Level,Very good,0.12595,101,20773,0.106,0.14983
565,565,2004,No migration background,Post-secondary Non-tertiary Level,Good,0.49575,446,20773,0.45201,0.53887
566,566,2004,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.25582,232,20773,0.22893,0.28427
567,567,2004,No migration background,Post-secondary Non-tertiary Level,Poor,0.12247,91,20773,0.10515,0.1423
568,568,2004,No migration background,First Stage of Tertiary Education,Very good,0.06477,101,20773,0.05501,0.07599
569,569,2004,No migration background,First Stage of Tertiary Education,Good,0.39283,610,20773,0.36323,0.41862
570,570,2004,No migration background,First Stage of Tertiary Education,Satisfactory,0.35332,516,20773,0.33093,0.37539
571,571,2004,No migration background,First Stage of Tertiary Education,Poor,0.14379,176,20773,0.12822,0.1599
572,572,2004,No migration background,First Stage of Tertiary Education,Bad,0.04529,52,20773,0.03745,0.0545
573,573,2004,No migration background,Second Stage of Tertiary Education,Very good,0.09686,378,20773,0.08552,0.1062
574,574,2004,No migration background,Second Stage of Tertiary Education,Good,0.45134,1874,20773,0.43123,0.4748
575,575,2004,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30011,1132,20773,0.2828,0.31734
576,576,2004,No migration background,Second Stage of Tertiary Education,Poor,0.12322,411,20773,0.113,0.13446
577,577,2004,No migration background,Second Stage of Tertiary Education,Bad,0.02848,74,20773,0.02285,0.0341
578,578,2004,Direct migration background,Primary Level,Good,0.23752,33,20773,0.1748,0.3034
579,579,2004,Direct migration background,Primary Level,Satisfactory,0.42493,56,20773,0.33845,0.49713
580,580,2004,Direct migration background,Primary Level,Poor,0.33755,44,20773,0.26101,0.45707
581,581,2004,Direct migration background,Lower Secondary Level,Very good,0.10396,49,20773,0.08451,0.12449
582,582,2004,Direct migration background,Lower Secondary Level,Good,0.33667,220,20773,0.30345,0.37552
583,583,2004,Direct migration background,Lower Secondary Level,Satisfactory,0.28162,188,20773,0.25201,0.31812
584,584,2004,Direct migration background,Lower Secondary Level,Poor,0.21065,121,20773,0.18561,0.23797
585,585,2004,Direct migration background,Lower Secondary Level,Bad,0.0671,38,20773,0.04969,0.09013
586,586,2004,Direct migration background,Upper Secondary Level,Very good,0.11683,96,20773,0.09735,0.13852
587,587,2004,Direct migration background,Upper Secondary Level,Good,0.38836,383,20773,0.35225,0.42475
588,588,2004,Direct migration background,Upper Secondary Level,Satisfactory,0.26743,277,20773,0.24175,0.2936
589,589,2004,Direct migration background,Upper Secondary Level,Poor,0.17877,148,20773,0.16048,0.19719
590,590,2004,Direct migration background,Upper Secondary Level,Bad,0.0486,40,20773,0.03881,0.06276
591,591,2004,Direct migration background,Post-secondary Non-tertiary Level,Good,0.60053,96,20773,0.5178,0.69898
592,592,2004,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.39947,62,20773,0.32412,0.47686
593,593,2004,Direct migration background,First Stage of Tertiary Education,Good,0.53592,51,20773,0.42956,0.67431
594,594,2004,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.46408,47,20773,0.36751,0.56533
595,595,2004,Direct migration background,Second Stage of Tertiary Education,Very good,0.10977,37,20773,0.0762,0.14637
596,596,2004,Direct migration background,Second Stage of Tertiary Education,Good,0.39,151,20773,0.34631,0.43441
597,597,2004,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.3861,128,20773,0.33613,0.43531
598,598,2004,Direct migration background,Second Stage of Tertiary Education,Poor,0.11413,31,20773,0.08883,0.1467
599,599,2004,Indirect migration background,Pre-primary Level,Good,1.0,39,20773,0.6697,1.39153
600,600,2004,Indirect migration background,Lower Secondary Level,Very good,0.27421,48,20773,0.22336,0.3183
601,601,2004,Indirect migration background,Lower Secondary Level,Good,0.45627,84,20773,0.38055,0.54538
602,602,2004,Indirect migration background,Lower Secondary Level,Satisfactory,0.26953,39,20773,0.19185,0.3619
603,603,2004,Indirect migration background,Upper Secondary Level,Very good,0.18631,64,20773,0.14601,0.23164
604,604,2004,Indirect migration background,Upper Secondary Level,Good,0.56023,171,20773,0.48234,0.64793
605,605,2004,Indirect migration background,Upper Secondary Level,Satisfactory,0.25345,62,20773,0.20382,0.30861
606,606,2004,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,36,20773,0.76648,1.30719
607,607,2005,No migration background,Pre-primary Level,Very good,0.36466,177,19834,0.32105,0.41691
608,608,2005,No migration background,Pre-primary Level,Good,0.43702,226,19834,0.38515,0.48916
609,609,2005,No migration background,Pre-primary Level,Satisfactory,0.19833,80,19834,0.16063,0.23829
610,610,2005,No migration background,Lower Secondary Level,Very good,0.07207,140,19834,0.06242,0.08238
611,611,2005,No migration background,Lower Secondary Level,Good,0.28569,496,19834,0.26725,0.30434
612,612,2005,No migration background,Lower Secondary Level,Satisfactory,0.33598,542,19834,0.31989,0.35374
613,613,2005,No migration background,Lower Secondary Level,Poor,0.21867,339,19834,0.2037,0.23375
614,614,2005,No migration background,Lower Secondary Level,Bad,0.08759,124,19834,0.07871,0.09778
615,615,2005,No migration background,Upper Secondary Level,Very good,0.06954,647,19834,0.06484,0.07443
616,616,2005,No migration background,Upper Secondary Level,Good,0.36666,3512,19834,0.35754,0.3753
617,617,2005,No migration background,Upper Secondary Level,Satisfactory,0.35733,3144,19834,0.3481,0.36595
618,618,2005,No migration background,Upper Secondary Level,Poor,0.16151,1340,19834,0.15505,0.16755
619,619,2005,No migration background,Upper Secondary Level,Bad,0.04496,358,19834,0.04212,0.04813
620,620,2005,No migration background,Post-secondary Non-tertiary Level,Very good,0.11736,98,19834,0.1004,0.13986
621,621,2005,No migration background,Post-secondary Non-tertiary Level,Good,0.48029,411,19834,0.43485,0.51335
622,622,2005,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.29413,263,19834,0.26328,0.32573
623,623,2005,No migration background,Post-secondary Non-tertiary Level,Poor,0.10823,80,19834,0.09174,0.12331
624,624,2005,No migration background,First Stage of Tertiary Education,Very good,0.06294,81,19834,0.04966,0.07452
625,625,2005,No migration background,First Stage of Tertiary Education,Good,0.35433,538,19834,0.32645,0.38162
626,626,2005,No migration background,First Stage of Tertiary Education,Satisfactory,0.38207,518,19834,0.35562,0.40608
627,627,2005,No migration background,First Stage of Tertiary Education,Poor,0.15441,196,19834,0.13837,0.17189
628,628,2005,No migration background,First Stage of Tertiary Education,Bad,0.04624,49,19834,0.03768,0.0538
629,629,2005,No migration background,Second Stage of Tertiary Education,Very good,0.09679,369,19834,0.08693,0.10814
630,630,2005,No migration background,Second Stage of Tertiary Education,Good,0.44752,1704,19834,0.42863,0.47329
631,631,2005,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30774,1190,19834,0.2911,0.3226
632,632,2005,No migration background,Second Stage of Tertiary Education,Poor,0.12189,407,19834,0.11263,0.13196
633,633,2005,No migration background,Second Stage of Tertiary Education,Bad,0.02606,78,19834,0.02154,0.03134
634,634,2005,Direct migration background,Primary Level,Good,0.23446,35,19834,0.16373,0.31883
635,635,2005,Direct migration background,Primary Level,Satisfactory,0.53894,58,19834,0.43582,0.65637
636,636,2005,Direct migration background,Primary Level,Poor,0.2266,31,19834,0.17693,0.27226
637,637,2005,Direct migration background,Lower Secondary Level,Very good,0.06671,38,19834,0.05133,0.08308
638,638,2005,Direct migration background,Lower Secondary Level,Good,0.31401,198,19834,0.26842,0.36053
639,639,2005,Direct migration background,Lower Secondary Level,Satisfactory,0.3446,188,19834,0.30573,0.39177
640,640,2005,Direct migration background,Lower Secondary Level,Poor,0.20509,104,19834,0.17282,0.23618
641,641,2005,Direct migration background,Lower Secondary Level,Bad,0.06959,38,19834,0.05209,0.08997
642,642,2005,Direct migration background,Upper Secondary Level,Very good,0.0957,73,19834,0.07791,0.11321
643,643,2005,Direct migration background,Upper Secondary Level,Good,0.37415,339,19834,0.33924,0.41228
644,644,2005,Direct migration background,Upper Secondary Level,Satisfactory,0.32783,277,19834,0.30002,0.35744
645,645,2005,Direct migration background,Upper Secondary Level,Poor,0.1582,146,19834,0.1398,0.17565
646,646,2005,Direct migration background,Upper Secondary Level,Bad,0.04412,35,19834,0.03735,0.05181
647,647,2005,Direct migration background,Post-secondary Non-tertiary Level,Good,0.45379,85,19834,0.36802,0.53176
648,648,2005,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.32084,68,19834,0.25897,0.37544
649,649,2005,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.22537,34,19834,0.16887,0.28857
650,650,2005,Direct migration background,First Stage of Tertiary Education,Good,0.56357,51,19834,0.44311,0.72439
651,651,2005,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.43643,41,19834,0.34588,0.53516
652,652,2005,Direct migration background,Second Stage of Tertiary Education,Very good,0.10433,36,19834,0.07989,0.1338
653,653,2005,Direct migration background,Second Stage of Tertiary Education,Good,0.35525,129,19834,0.30385,0.40286
654,654,2005,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.39193,120,19834,0.34381,0.45195
655,655,2005,Direct migration background,Second Stage of Tertiary Education,Poor,0.14848,36,19834,0.11775,0.17899
656,656,2005,Indirect migration background,Pre-primary Level,Good,1.0,47,19834,0.70029,1.32781
657,657,2005,Indirect migration background,Lower Secondary Level,Very good,0.24742,42,19834,0.19674,0.30661
658,658,2005,Indirect migration background,Lower Secondary Level,Good,0.4912,84,19834,0.39564,0.56626
659,659,2005,Indirect migration background,Lower Secondary Level,Satisfactory,0.26139,35,19834,0.18862,0.34502
660,660,2005,Indirect migration background,Upper Secondary Level,Very good,0.13692,56,19834,0.10781,0.17293
661,661,2005,Indirect migration background,Upper Secondary Level,Good,0.55251,178,19834,0.47551,0.63519
662,662,2005,Indirect migration background,Upper Secondary Level,Satisfactory,0.31057,83,19834,0.26201,0.37034
663,663,2005,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,42,19834,0.67407,1.38686
664,664,2006,No migration background,Pre-primary Level,Very good,0.35312,179,21454,0.30675,0.39987
665,665,2006,No migration background,Pre-primary Level,Good,0.51202,255,21454,0.45701,0.57016
666,666,2006,No migration background,Pre-primary Level,Satisfactory,0.13485,65,21454,0.11245,0.16332
667,667,2006,No migration background,Primary Level,Satisfactory,1.0,37,21454,0.76706,1.24999
668,668,2006,No migration background,Lower Secondary Level,Very good,0.09192,172,21454,0.08301,0.10152
669,669,2006,No migration background,Lower Secondary Level,Good,0.28111,548,21454,0.26778,0.29656
670,670,2006,No migration background,Lower Secondary Level,Satisfactory,0.33606,591,21454,0.32081,0.35142
671,671,2006,No migration background,Lower Secondary Level,Poor,0.19181,336,21454,0.18017,0.20472
672,672,2006,No migration background,Lower Secondary Level,Bad,0.0991,153,21454,0.09075,0.10844
673,673,2006,No migration background,Upper Secondary Level,Very good,0.07544,719,21454,0.07161,0.07949
674,674,2006,No migration background,Upper Secondary Level,Good,0.36355,3803,21454,0.3555,0.37158
675,675,2006,No migration background,Upper Secondary Level,Satisfactory,0.36274,3489,21454,0.35396,0.37097
676,676,2006,No migration background,Upper Secondary Level,Poor,0.14854,1400,21454,0.14348,0.15417
677,677,2006,No migration background,Upper Secondary Level,Bad,0.04973,419,21454,0.04638,0.05289
678,678,2006,No migration background,Post-secondary Non-tertiary Level,Very good,0.10604,94,21454,0.08939,0.12088
679,679,2006,No migration background,Post-secondary Non-tertiary Level,Good,0.4795,463,21454,0.44281,0.51747
680,680,2006,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.29878,277,21454,0.26499,0.33437
681,681,2006,No migration background,Post-secondary Non-tertiary Level,Poor,0.11569,93,21454,0.0995,0.13392
682,682,2006,No migration background,First Stage of Tertiary Education,Very good,0.05732,75,21454,0.04589,0.06722
683,683,2006,No migration background,First Stage of Tertiary Education,Good,0.38643,587,21454,0.36034,0.41388
684,684,2006,No migration background,First Stage of Tertiary Education,Satisfactory,0.38367,554,21454,0.36145,0.41528
685,685,2006,No migration background,First Stage of Tertiary Education,Poor,0.13405,196,21454,0.11727,0.15006
686,686,2006,No migration background,First Stage of Tertiary Education,Bad,0.03853,50,21454,0.03104,0.04663
687,687,2006,No migration background,Second Stage of Tertiary Education,Very good,0.10434,422,21454,0.09586,0.1125
688,688,2006,No migration background,Second Stage of Tertiary Education,Good,0.43079,1876,21454,0.41485,0.44852
689,689,2006,No migration background,Second Stage of Tertiary Education,Satisfactory,0.31452,1286,21454,0.29748,0.3309
690,690,2006,No migration background,Second Stage of Tertiary Education,Poor,0.1193,446,21454,0.11025,0.12981
691,691,2006,No migration background,Second Stage of Tertiary Education,Bad,0.03105,102,21454,0.0266,0.03577
692,692,2006,Direct migration background,Primary Level,Satisfactory,0.55051,47,21454,0.443,0.66384
693,693,2006,Direct migration background,Primary Level,Poor,0.44949,39,21454,0.35065,0.54068
694,694,2006,Direct migration background,Lower Secondary Level,Very good,0.07253,36,21454,0.05261,0.09453
695,695,2006,Direct migration background,Lower Secondary Level,Good,0.32323,183,21454,0.29083,0.36109
696,696,2006,Direct migration background,Lower Secondary Level,Satisfactory,0.32496,179,21454,0.29099,0.35813
697,697,2006,Direct migration background,Lower Secondary Level,Poor,0.20912,109,21454,0.18276,0.23711
698,698,2006,Direct migration background,Lower Secondary Level,Bad,0.07017,38,21454,0.05707,0.08244
699,699,2006,Direct migration background,Upper Secondary Level,Very good,0.10459,88,21454,0.08783,0.12157
700,700,2006,Direct migration background,Upper Secondary Level,Good,0.38001,330,21454,0.34883,0.41786
701,701,2006,Direct migration background,Upper Secondary Level,Satisfactory,0.31485,301,21454,0.28032,0.34272
702,702,2006,Direct migration background,Upper Secondary Level,Poor,0.15148,129,21454,0.13634,0.17284
703,703,2006,Direct migration background,Upper Secondary Level,Bad,0.04907,47,21454,0.04178,0.05853
704,704,2006,Direct migration background,Post-secondary Non-tertiary Level,Good,0.34771,79,21454,0.28511,0.40929
705,705,2006,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.43207,81,21454,0.35671,0.506
706,706,2006,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.22022,31,21454,0.17379,0.2608
707,707,2006,Direct migration background,First Stage of Tertiary Education,Good,0.5344,54,21454,0.43707,0.65291
708,708,2006,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.4656,45,21454,0.36372,0.55884
709,709,2006,Direct migration background,Second Stage of Tertiary Education,Very good,0.10858,44,21454,0.08731,0.13211
710,710,2006,Direct migration background,Second Stage of Tertiary Education,Good,0.42631,152,21454,0.37521,0.49025
711,711,2006,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.33839,118,21454,0.30227,0.37632
