"m11126","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Zufriedenstellend","1998","Hauptschule","Ostdeutschland","519","0.451392299986542","0.422999049747773","0.479785550225311"
"Zufriedenstellend","1998","Realschule","Westdeutschland","572","0.312315608030917","0.291964181704774","0.332667034357061"
"Zufriedenstellend","1998","Realschule","Ostdeutschland","413","0.293328963008264","0.269479961960518","0.31717796405601"
"Zufriedenstellend","1998","(Fach-)Abitur","Westdeutschland","220","","",""
"Zufriedenstellend","1998","(Fach-)Abitur","Ostdeutschland","34","0.175056765469815","0.117931910196532","0.232181620743097"
"Zufriedenstellend","1998","AkademikerIn","Westdeutschland","273","","",""
"Zufriedenstellend","1998","AkademikerIn","Ostdeutschland","307","0.372524050651435","0.340360504234158","0.404687597068711"
"Weniger gut","1998","(noch) kein Abschluss","Westdeutschland","107","","",""
"Weniger gut","1998","(noch) kein Abschluss","Ostdeutschland","5","0.0697045359363404","0.0260978165627735","0.113311255309907"
"Weniger gut","1998","Hauptschule","Westdeutschland","765","0.175431750944963","0.164887460309316","0.185976041580611"
"Weniger gut","1998","Hauptschule","Ostdeutschland","208","","",""
"Weniger gut","1998","Realschule","Westdeutschland","176","","",""
"Weniger gut","1998","Realschule","Ostdeutschland","118","","",""
"Weniger gut","1998","(Fach-)Abitur","Westdeutschland","69","0.0719491281214429","0.0557376788558464","0.0881605773870395"
"Weniger gut","1998","(Fach-)Abitur","Ostdeutschland","14","","",""
"Weniger gut","1998","AkademikerIn","Westdeutschland","97","0.101796880456616","0.0838868821147467","0.119706878798485"
"Weniger gut","1998","AkademikerIn","Ostdeutschland","88","0.109098555618072","0.088358373747296","0.129838737488848"
"Schlecht","1998","(noch) kein Abschluss","Westdeutschland","38","0.0648889265928442","0.0465224452376031","0.0832554079480853"
"Schlecht","1998","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","1998","Hauptschule","Westdeutschland","238","","",""
"Schlecht","1998","Hauptschule","Ostdeutschland","76","0.068771037796532","0.0543320046387293","0.0832100709543347"
"Schlecht","1998","Realschule","Westdeutschland","38","0.026230184677964","0.0192118794435761","0.0332484899123519"
"Schlecht","1998","Realschule","Ostdeutschland","24","","",""
"Schlecht","1998","(Fach-)Abitur","Westdeutschland","19","","",""
"Schlecht","1998","(Fach-)Abitur","Ostdeutschland","3","","",""
"Schlecht","1998","AkademikerIn","Westdeutschland","16","","",""
"Schlecht","1998","AkademikerIn","Ostdeutschland","31","0.0437425583873312","0.0301366440457232","0.0573484727289393"
"Sehr gut","1999","(noch) kein Abschluss","Westdeutschland","99","0.182929923596481","0.153457259761211","0.212402587431751"
"Sehr gut","1999","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Sehr gut","1999","Hauptschule","Westdeutschland","381","0.0631471745550745","0.0563047368507709","0.0699896122593781"
"Sehr gut","1999","Hauptschule","Ostdeutschland","36","0.0265274862424142","0.0172478330159237","0.0358071394689047"
"Sehr gut","1999","Realschule","Westdeutschland","200","","",""
"Sehr gut","1999","Realschule","Ostdeutschland","117","","",""
"Sehr gut","1999","(Fach-)Abitur","Westdeutschland","164","","",""
"Sehr gut","1999","(Fach-)Abitur","Ostdeutschland","20","","",""
"Sehr gut","1999","AkademikerIn","Westdeutschland","143","","",""
"Sehr gut","1999","AkademikerIn","Ostdeutschland","45","0.0519326141449389","0.0370680936459625","0.0667971346439152"
"Gut","1999","(noch) kein Abschluss","Westdeutschland","252","","",""
"Gut","1999","(noch) kein Abschluss","Ostdeutschland","71","0.562972944097574","0.476364399117778","0.64958148907737"
"Gut","1999","Hauptschule","Westdeutschland","1780","","",""
"Gut","1999","Hauptschule","Ostdeutschland","292","","",""
"Gut","1999","Realschule","Westdeutschland","969","0.447958220035623","0.426081985823802","0.469834454247444"
"Gut","1999","Realschule","Ostdeutschland","673","0.483261264416582","0.457047349595828","0.509475179237337"
"Gut","1999","(Fach-)Abitur","Westdeutschland","468","0.474517306616853","0.442646175162335","0.50638843807137"
"Gut","1999","(Fach-)Abitur","Ostdeutschland","101","","",""
"Gut","1999","AkademikerIn","Westdeutschland","537","0.483481705777201","0.453923382282872","0.513040029271529"
"Gut","1999","AkademikerIn","Ostdeutschland","367","0.40010848761318","0.367288648369104","0.432928326857257"
"Zufriedenstellend","1999","(noch) kein Abschluss","Westdeutschland","174","","",""
"Zufriedenstellend","1999","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Zufriedenstellend","1999","Hauptschule","Westdeutschland","1691","","",""
"Zufriedenstellend","1999","Hauptschule","Ostdeutschland","527","0.45645728509024","0.427693981675221","0.485220588505258"
"Zufriedenstellend","1999","Realschule","Westdeutschland","601","0.325197969522579","0.304590249828011","0.345805689217147"
"Zufriedenstellend","1999","Realschule","Ostdeutschland","464","0.328157558393303","0.303526657002164","0.352788459784443"
"Zufriedenstellend","1999","(Fach-)Abitur","Westdeutschland","212","","",""
"Zufriedenstellend","1999","(Fach-)Abitur","Ostdeutschland","49","0.217517210729153","0.15900916162924","0.276025259829066"
"Zufriedenstellend","1999","AkademikerIn","Westdeutschland","313","0.292262985619827","0.265361901405711","0.319164069833943"
"Zufriedenstellend","1999","AkademikerIn","Ostdeutschland","313","0.366190217910858","0.33391686798129","0.398463567840426"
"Weniger gut","1999","(noch) kein Abschluss","Westdeutschland","96","0.138735368756271","0.112383630744156","0.165087106768385"
"Weniger gut","1999","(noch) kein Abschluss","Ostdeutschland","5","0.0282654051120314","-0.000672311404148942","0.0572031216282116"
"Weniger gut","1999","Hauptschule","Westdeutschland","767","0.181637017832475","0.170790923567873","0.192483112097078"
"Weniger gut","1999","Hauptschule","Ostdeutschland","223","","",""
"Weniger gut","1999","Realschule","Westdeutschland","183","","",""
"Weniger gut","1999","Realschule","Ostdeutschland","120","","",""
"Weniger gut","1999","(Fach-)Abitur","Westdeutschland","78","0.0956586609908726","0.0768862270309873","0.114431094950758"
"Weniger gut","1999","(Fach-)Abitur","Ostdeutschland","20","","",""
"Weniger gut","1999","AkademikerIn","Westdeutschland","83","0.0807841135152012","0.0646658347163529","0.0969023923140496"
"Weniger gut","1999","AkademikerIn","Ostdeutschland","98","0.132216499936774","0.109525181477242","0.154907818396306"
"Schlecht","1999","(noch) kein Abschluss","Westdeutschland","40","0.0556231597903674","0.0381509492877918","0.073095370292943"
"Schlecht","1999","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","1999","Hauptschule","Westdeutschland","235","","",""
"Schlecht","1999","Hauptschule","Ostdeutschland","74","0.0738191109344533","0.0587199030540363","0.0889183188148704"
"Schlecht","1999","Realschule","Westdeutschland","32","0.0205764178322759","0.0143313379357777","0.0268214977287741"
"Schlecht","1999","Realschule","Ostdeutschland","22","","",""
"Schlecht","1999","(Fach-)Abitur","Westdeutschland","21","","",""
"Schlecht","1999","(Fach-)Abitur","Ostdeutschland","1","","",""
"Schlecht","1999","AkademikerIn","Westdeutschland","22","","",""
"Schlecht","1999","AkademikerIn","Ostdeutschland","33","0.0495521803942493","0.0350141111661368","0.0640902496223618"
"Sehr gut","2000","(noch) kein Abschluss","Westdeutschland","164","","",""
"Sehr gut","2000","(noch) kein Abschluss","Ostdeutschland","47","0.277463454014527","0.208301388253384","0.346625519775669"
"Sehr gut","2000","Hauptschule","Westdeutschland","717","0.0762438786609318","0.0707271913836083","0.0817605659382553"
"Sehr gut","2000","Hauptschule","Ostdeutschland","50","0.0290336893868422","0.0212227708888528","0.0368446078848317"
"Sehr gut","2000","Realschule","Westdeutschland","558","0.134918734535832","0.124355237670012","0.145482231401652"
"Sehr gut","2000","Realschule","Ostdeutschland","228","","",""
"Sehr gut","2000","(Fach-)Abitur","Westdeutschland","362","0.178113334357852","0.161307245896229","0.194919422819475"
"Sehr gut","2000","(Fach-)Abitur","Ostdeutschland","56","0.171461621695368","0.132253711662332","0.210669531728404"
"Sehr gut","2000","AkademikerIn","Westdeutschland","391","0.154989746416164","0.140874129190156","0.169105363642171"
"Sehr gut","2000","AkademikerIn","Ostdeutschland","98","0.0774008287157845","0.0628126536062878","0.0919890038252811"
"Gut","2000","(noch) kein Abschluss","Westdeutschland","265","","",""
"Gut","2000","(noch) kein Abschluss","Ostdeutschland","74","0.479955413576246","0.40278410044107","0.557126726711422"
"Gut","2000","Hauptschule","Westdeutschland","3075","0.320640885082491","0.310938994704603","0.33034277546038"
"Gut","2000","Hauptschule","Ostdeutschland","462","0.243431546284719","0.223466907566279","0.263396185003159"
"Gut","2000","Realschule","Westdeutschland","1859","","",""
"Gut","2000","Realschule","Ostdeutschland","1091","","",""
"Gut","2000","(Fach-)Abitur","Westdeutschland","939","0.455667611741196","0.433791575745941","0.477543647736452"
"Gut","2000","(Fach-)Abitur","Ostdeutschland","188","","",""
"Gut","2000","AkademikerIn","Westdeutschland","1225","","",""
"Gut","2000","AkademikerIn","Ostdeutschland","556","0.396444944799856","0.369741239873971","0.423148649725742"
"Zufriedenstellend","2000","(noch) kein Abschluss","Westdeutschland","191","","",""
"Zufriedenstellend","2000","(noch) kein Abschluss","Ostdeutschland","31","0.18265824597147","0.122974422497442","0.242342069445497"
"Zufriedenstellend","2000","Hauptschule","Westdeutschland","3232","0.376392588105638","0.366321570015152","0.386463606196123"
"Zufriedenstellend","2000","Hauptschule","Ostdeutschland","749","0.435706874856529","0.4126394827358","0.458774266977257"
"Zufriedenstellend","2000","Realschule","Westdeutschland","1191","","",""
"Zufriedenstellend","2000","Realschule","Ostdeutschland","712","0.315372086668745","0.296214852923629","0.334529320413861"
"Zufriedenstellend","2000","(Fach-)Abitur","Westdeutschland","480","0.2517233929799","0.232659774686259","0.270787011273541"
"Zufriedenstellend","2000","(Fach-)Abitur","Ostdeutschland","78","0.21677842388599","0.173915256213394","0.259641591558586"
"Zufriedenstellend","2000","AkademikerIn","Westdeutschland","676","0.283710448434943","0.266127189446104","0.301293707423783"
"Zufriedenstellend","2000","AkademikerIn","Ostdeutschland","456","0.365506160149907","0.33921663827157","0.391795682028245"
"Weniger gut","2000","(noch) kein Abschluss","Westdeutschland","101","","",""
"Weniger gut","2000","(noch) kein Abschluss","Ostdeutschland","8","0.0512822909317468","0.0172110959598626","0.085353485903631"
"Weniger gut","2000","Hauptschule","Westdeutschland","1418","","",""
"Weniger gut","2000","Hauptschule","Ostdeutschland","377","0.209832157230991","0.190889338178995","0.228774976282987"
"Weniger gut","2000","Realschule","Westdeutschland","340","0.0917712073894962","0.0828444448871845","0.100697969891808"
"Weniger gut","2000","Realschule","Ostdeutschland","189","","",""
"Weniger gut","2000","(Fach-)Abitur","Westdeutschland","175","","",""
"Weniger gut","2000","(Fach-)Abitur","Ostdeutschland","29","","",""
"Weniger gut","2000","AkademikerIn","Westdeutschland","194","","",""
"Weniger gut","2000","AkademikerIn","Ostdeutschland","146","","",""
"Schlecht","2000","(noch) kein Abschluss","Westdeutschland","34","0.0539272967491611","0.0378156030609797","0.0700389904373425"
"Schlecht","2000","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2000","Hauptschule","Westdeutschland","448","0.0551667313953533","0.0504208877563707","0.059912575034336"
"Schlecht","2000","Hauptschule","Ostdeutschland","137","","",""
"Schlecht","2000","Realschule","Westdeutschland","70","0.0219862128937476","0.0174521156756437","0.0265203101118516"
"Schlecht","2000","Realschule","Ostdeutschland","40","0.0205760053858584","0.0147232580811301","0.0264287526905868"
"Schlecht","2000","(Fach-)Abitur","Westdeutschland","35","0.021574367189906","0.0151925346371524","0.0279561997426595"
"Schlecht","2000","(Fach-)Abitur","Ostdeutschland","4","0.0166943811838579","0.00336643170941357","0.0300223306583023"
"Schlecht","2000","AkademikerIn","Westdeutschland","39","0.0190278865914346","0.0136989444153926","0.0243568287674765"
"Schlecht","2000","AkademikerIn","Ostdeutschland","33","0.0284751877024795","0.0193952707053657","0.0375551046995933"
"Sehr gut","2001","(noch) kein Abschluss","Westdeutschland","186","","",""
"Sehr gut","2001","(noch) kein Abschluss","Ostdeutschland","57","0.312608831355746","0.243731539596367","0.381486123115126"
"Sehr gut","2001","Hauptschule","Westdeutschland","641","0.0800515462077953","0.0740226031078057","0.0860804893077848"
"Sehr gut","2001","Hauptschule","Ostdeutschland","45","0.026663558616466","0.0187674264927633","0.0345596907401687"
"Sehr gut","2001","Realschule","Westdeutschland","514","0.129561222073924","0.118750780568661","0.140371663579188"
"Sehr gut","2001","Realschule","Ostdeutschland","194","","",""
"Sehr gut","2001","(Fach-)Abitur","Westdeutschland","319","0.16324732141585","0.146500484737514","0.179994158094186"
"Sehr gut","2001","(Fach-)Abitur","Ostdeutschland","45","0.117417005379135","0.083594813686627","0.151239197071644"
"Sehr gut","2001","AkademikerIn","Westdeutschland","333","0.153950478471376","0.1392743366548","0.168626620287952"
"Sehr gut","2001","AkademikerIn","Ostdeutschland","68","0.0573882086289921","0.0443371438890631","0.0704392733689212"
"Gut","2001","(noch) kein Abschluss","Westdeutschland","239","","",""
"Gut","2001","(noch) kein Abschluss","Ostdeutschland","81","0.449259200048803","0.375350496863461","0.523167903234145"
"Gut","2001","Hauptschule","Westdeutschland","2689","","",""
"Gut","2001","Hauptschule","Ostdeutschland","392","0.234225726119787","0.213467437681426","0.254984014558147"
"Gut","2001","Realschule","Westdeutschland","1674","","",""
"Gut","2001","Realschule","Ostdeutschland","1010","","",""
"Gut","2001","(Fach-)Abitur","Westdeutschland","860","0.446528116511302","0.424002152591354","0.46905408043125"
"Gut","2001","(Fach-)Abitur","Ostdeutschland","186","","",""
"Gut","2001","AkademikerIn","Westdeutschland","1118","","",""
"Gut","2001","AkademikerIn","Ostdeutschland","502","0.379388376400813","0.352160100736719","0.406616652064906"
"Zufriedenstellend","2001","(noch) kein Abschluss","Westdeutschland","147","","",""
"Zufriedenstellend","2001","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Zufriedenstellend","2001","Hauptschule","Westdeutschland","2838","","",""
"Zufriedenstellend","2001","Hauptschule","Ostdeutschland","707","0.443141721169527","0.418793484216146","0.467489958122907"
"Zufriedenstellend","2001","Realschule","Westdeutschland","1098","","",""
"Zufriedenstellend","2001","Realschule","Ostdeutschland","627","0.308129005776868","0.288214619986561","0.328043391567176"
"Zufriedenstellend","2001","(Fach-)Abitur","Westdeutschland","495","0.271362780554815","0.251214313320245","0.291511247789386"
"Zufriedenstellend","2001","(Fach-)Abitur","Ostdeutschland","87","0.259191120412525","0.213152572395375","0.305229668429675"
"Zufriedenstellend","2001","AkademikerIn","Westdeutschland","632","0.270850481902824","0.252778882580362","0.288922081225285"
"Zufriedenstellend","2001","AkademikerIn","Ostdeutschland","461","0.386844012307548","0.359515146882184","0.414172877732912"
"Weniger gut","2001","(noch) kein Abschluss","Westdeutschland","101","","",""
"Weniger gut","2001","(noch) kein Abschluss","Ostdeutschland","8","0.0563788646549679","0.022107574044539","0.0906501552653969"
"Weniger gut","2001","Hauptschule","Westdeutschland","1233","","",""
"Weniger gut","2001","Hauptschule","Ostdeutschland","334","0.216728533106254","0.196533802782346","0.236923263430162"
"Weniger gut","2001","Realschule","Westdeutschland","353","0.106813759190626","0.0968706682833435","0.116756850097909"
"Weniger gut","2001","Realschule","Ostdeutschland","186","","",""
"Weniger gut","2001","(Fach-)Abitur","Westdeutschland","153","","",""
"Weniger gut","2001","(Fach-)Abitur","Ostdeutschland","25","","",""
"Weniger gut","2001","AkademikerIn","Westdeutschland","197","","",""
"Weniger gut","2001","AkademikerIn","Ostdeutschland","151","","",""
"Schlecht","2001","(noch) kein Abschluss","Westdeutschland","20","","",""
"Schlecht","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2001","Hauptschule","Westdeutschland","382","0.0555537147996066","0.0504648635117259","0.0606425660874873"
"Schlecht","2001","Hauptschule","Ostdeutschland","121","","",""
"Schlecht","2001","Realschule","Westdeutschland","68","0.0214880373558967","0.0168201728329089","0.0261559018788846"
"Schlecht","2001","Realschule","Ostdeutschland","48","0.0234091334394443","0.0168877901750906","0.029930476703798"
"Schlecht","2001","(Fach-)Abitur","Westdeutschland","44","0.0278301493439872","0.0203769962872693","0.0352833024007052"
"Schlecht","2001","(Fach-)Abitur","Ostdeutschland","5","0.0145376244077208","0.00196212575302081","0.0271131230624208"
"Schlecht","2001","AkademikerIn","Westdeutschland","43","0.0218414408530604","0.0158975782984066","0.0277853034077141"
"Schlecht","2001","AkademikerIn","Ostdeutschland","38","0.0369956113641268","0.0264041127646578","0.0475871099635957"
"Sehr gut","2002","(noch) kein Abschluss","Westdeutschland","193","","",""
"Sehr gut","2002","(noch) kein Abschluss","Ostdeutschland","51","0.263329483106716","0.19750760721695","0.329151358996482"
"Sehr gut","2002","Hauptschule","Westdeutschland","484","0.062663768503602","0.0571418729472121","0.068185664059992"
"Sehr gut","2002","Hauptschule","Ostdeutschland","40","0.0276713966130679","0.0193787974949718","0.0359639957311639"
"Sehr gut","2002","Realschule","Westdeutschland","459","0.102845756982502","0.0933801886110004","0.112311325354004"
"Sehr gut","2002","Realschule","Ostdeutschland","181","","",""
"Sehr gut","2002","(Fach-)Abitur","Westdeutschland","353","0.155704757181848","0.140190054368848","0.171219459994848"
"Sehr gut","2002","(Fach-)Abitur","Ostdeutschland","61","0.184825890685638","0.14439129985663","0.225260481514645"
"Sehr gut","2002","AkademikerIn","Westdeutschland","396","0.110948572834455","0.100119184841294","0.121777960827616"
"Sehr gut","2002","AkademikerIn","Ostdeutschland","87","0.0529064144120956","0.0408261537445691","0.0649866750796221"
"Gut","2002","(noch) kein Abschluss","Westdeutschland","275","","",""
"Gut","2002","(noch) kein Abschluss","Ostdeutschland","89","0.524836615352265","0.450205932691672","0.599467298012859"
"Gut","2002","Hauptschule","Westdeutschland","2514","","",""
"Gut","2002","Hauptschule","Ostdeutschland","385","0.241505103571","0.219867553362748","0.263142653779251"
"Gut","2002","Realschule","Westdeutschland","1802","","",""
"Gut","2002","Realschule","Ostdeutschland","970","0.479553025876982","0.457788490584985","0.501317561168979"
"Gut","2002","(Fach-)Abitur","Westdeutschland","989","0.448718591529112","0.427436267348898","0.470000915709327"
"Gut","2002","(Fach-)Abitur","Ostdeutschland","184","","",""
"Gut","2002","AkademikerIn","Westdeutschland","1617","","",""
"Gut","2002","AkademikerIn","Ostdeutschland","554","0.373127209362674","0.347027007687514","0.399227411037834"
"Zufriedenstellend","2002","(noch) kein Abschluss","Westdeutschland","152","","",""
"Zufriedenstellend","2002","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Zufriedenstellend","2002","Hauptschule","Westdeutschland","2776","","",""
"Zufriedenstellend","2002","Hauptschule","Ostdeutschland","632","0.427479276414093","0.40246881297075","0.452489739857437"
"Zufriedenstellend","2002","Realschule","Westdeutschland","1228","","",""
"Zufriedenstellend","2002","Realschule","Ostdeutschland","641","0.311875447469547","0.291693319437905","0.332057575501188"
"Zufriedenstellend","2002","(Fach-)Abitur","Westdeutschland","530","0.265814618444494","0.246911317598064","0.284717919290924"
"Zufriedenstellend","2002","(Fach-)Abitur","Ostdeutschland","86","0.267298417407112","0.221197643240668","0.313399191573555"
"Zufriedenstellend","2002","AkademikerIn","Westdeutschland","921","0.30231451997853","0.286478758283156","0.318150281673905"
"Zufriedenstellend","2002","AkademikerIn","Ostdeutschland","486","0.395508979799145","0.369121446504506","0.421896513093785"
"Weniger gut","2002","(noch) kein Abschluss","Westdeutschland","92","0.131017274922978","0.106623766142985","0.155410783702971"
"Weniger gut","2002","(noch) kein Abschluss","Ostdeutschland","4","0.0287418239171039","0.00377240856611761","0.0537112392680903"
"Weniger gut","2002","Hauptschule","Westdeutschland","1234","","",""
"Weniger gut","2002","Hauptschule","Ostdeutschland","342","0.231744308686161","0.210412580926175","0.253076036446148"
"Weniger gut","2002","Realschule","Westdeutschland","392","0.107621156916964","0.0979641307011705","0.117278183132758"
"Weniger gut","2002","Realschule","Ostdeutschland","185","","",""
"Weniger gut","2002","(Fach-)Abitur","Westdeutschland","185","","",""
"Weniger gut","2002","(Fach-)Abitur","Ostdeutschland","19","","",""
"Weniger gut","2002","AkademikerIn","Westdeutschland","257","","",""
"Weniger gut","2002","AkademikerIn","Ostdeutschland","161","","",""
"Schlecht","2002","(noch) kein Abschluss","Westdeutschland","23","","",""
"Schlecht","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2002","Hauptschule","Westdeutschland","392","0.0608080346358347","0.0553631347498305","0.0662529345218389"
"Schlecht","2002","Hauptschule","Ostdeutschland","104","","",""
"Schlecht","2002","Realschule","Westdeutschland","75","0.0220894675244299","0.0175095027793843","0.0266694322694754"
"Schlecht","2002","Realschule","Ostdeutschland","47","0.0256328108455131","0.0187478372531458","0.0325177844378804"
"Schlecht","2002","(Fach-)Abitur","Westdeutschland","41","0.0243919143723854","0.0177909712903606","0.0309928574544102"
"Schlecht","2002","(Fach-)Abitur","Ostdeutschland","4","0.0198181238408556","0.0052993124673653","0.0343369352143459"
"Schlecht","2002","AkademikerIn","Westdeutschland","40","0.018993061117365","0.0142863977830443","0.0236997244516858"
"Schlecht","2002","AkademikerIn","Ostdeutschland","31","0.0335038388831563","0.0237926355898566","0.043215042176456"
"Sehr gut","2003","(noch) kein Abschluss","Westdeutschland","179","","",""
"Sehr gut","2003","(noch) kein Abschluss","Ostdeutschland","51","0.242095795319472","0.179863878409856","0.304327712229087"
"Sehr gut","2003","Hauptschule","Westdeutschland","454","0.0636688194809786","0.057951925031189","0.0693857139307682"
"Sehr gut","2003","Hauptschule","Ostdeutschland","35","0.0265195130271811","0.0182149832664127","0.0348240427879495"
"Sehr gut","2003","Realschule","Westdeutschland","430","0.10516414920463","0.0953835561570319","0.114944742252227"
"Sehr gut","2003","Realschule","Ostdeutschland","145","","",""
"Sehr gut","2003","(Fach-)Abitur","Westdeutschland","320","0.132698501830488","0.117977035655057","0.147419968005919"
"Sehr gut","2003","(Fach-)Abitur","Ostdeutschland","59","0.135368742974817","0.100366995861789","0.170370490087845"
"Sehr gut","2003","AkademikerIn","Westdeutschland","406","0.120132642168416","0.108609565060655","0.131655719276178"
"Sehr gut","2003","AkademikerIn","Ostdeutschland","90","0.0596399970344973","0.0467067956393227","0.072573198429672"
"Gut","2003","(noch) kein Abschluss","Westdeutschland","259","","",""
"Gut","2003","(noch) kein Abschluss","Ostdeutschland","95","0.546306897679589","0.473978003171637","0.618635792187542"
"Gut","2003","Hauptschule","Westdeutschland","2481","","",""
"Gut","2003","Hauptschule","Ostdeutschland","389","0.255497252689951","0.23295512437015","0.278039381009751"
"Gut","2003","Realschule","Westdeutschland","1695","","",""
"Gut","2003","Realschule","Ostdeutschland","958","0.467882445904967","0.445998218074522","0.489766673735411"
"Gut","2003","(Fach-)Abitur","Westdeutschland","1004","","",""
"Gut","2003","(Fach-)Abitur","Ostdeutschland","202","","",""
"Gut","2003","AkademikerIn","Westdeutschland","1529","","",""
"Gut","2003","AkademikerIn","Ostdeutschland","548","0.376256480897962","0.349799811085181","0.402713150710743"
"Zufriedenstellend","2003","(noch) kein Abschluss","Westdeutschland","164","","",""
"Zufriedenstellend","2003","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Zufriedenstellend","2003","Hauptschule","Westdeutschland","2492","","",""
"Zufriedenstellend","2003","Hauptschule","Ostdeutschland","603","0.424142721378069","0.398599122390034","0.449686320366104"
"Zufriedenstellend","2003","Realschule","Westdeutschland","1199","","",""
"Zufriedenstellend","2003","Realschule","Ostdeutschland","638","0.323712609566468","0.303191326453937","0.344233892678999"
"Zufriedenstellend","2003","(Fach-)Abitur","Westdeutschland","512","0.270936201198853","0.251649884543484","0.290222517854222"
"Zufriedenstellend","2003","(Fach-)Abitur","Ostdeutschland","72","0.185316542029141","0.145563844721124","0.225069239337158"
"Zufriedenstellend","2003","AkademikerIn","Westdeutschland","804","0.275282811334547","0.259451999791731","0.291113622877362"
"Zufriedenstellend","2003","AkademikerIn","Ostdeutschland","448","0.370734542745899","0.344356739039899","0.397112346451898"
"Weniger gut","2003","(noch) kein Abschluss","Westdeutschland","85","0.14429261137163","0.118446000511678","0.170139222231582"
"Weniger gut","2003","(noch) kein Abschluss","Ostdeutschland","6","0.0365938770329007","0.00931532522641251","0.063872428839389"
"Weniger gut","2003","Hauptschule","Westdeutschland","1196","","",""
"Weniger gut","2003","Hauptschule","Ostdeutschland","297","","",""
"Weniger gut","2003","Realschule","Westdeutschland","380","0.112653182307631","0.102572775119302","0.12273358949596"
"Weniger gut","2003","Realschule","Ostdeutschland","212","","",""
"Weniger gut","2003","(Fach-)Abitur","Westdeutschland","176","","",""
"Weniger gut","2003","(Fach-)Abitur","Ostdeutschland","27","","",""
"Weniger gut","2003","AkademikerIn","Westdeutschland","271","","",""
"Weniger gut","2003","AkademikerIn","Ostdeutschland","167","","",""
"Schlecht","2003","(noch) kein Abschluss","Westdeutschland","23","","",""
"Schlecht","2003","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2003","Hauptschule","Westdeutschland","384","0.0617297569011061","0.0560947651175412","0.067364748684671"
"Schlecht","2003","Hauptschule","Ostdeutschland","114","","",""
"Schlecht","2003","Realschule","Westdeutschland","75","0.0234011641541592","0.0185812813580569","0.0282210469502615"
"Schlecht","2003","Realschule","Ostdeutschland","44","0.0306045082923398","0.023050068582344","0.0381589480023357"
"Schlecht","2003","(Fach-)Abitur","Westdeutschland","28","","",""
"Schlecht","2003","(Fach-)Abitur","Ostdeutschland","7","0.0236899724728049","0.00813063100906643","0.0392493139365433"
"Schlecht","2003","AkademikerIn","Westdeutschland","48","0.0211796558225141","0.0160764827995155","0.0262828288455127"
"Schlecht","2003","AkademikerIn","Ostdeutschland","35","0.0424855471805416","0.0314705741918838","0.0535005201691993"
"Sehr gut","2004","(noch) kein Abschluss","Westdeutschland","193","","",""
"Sehr gut","2004","(noch) kein Abschluss","Ostdeutschland","44","0.204748236570855","0.146601595483904","0.262894877657806"
"Sehr gut","2004","Hauptschule","Westdeutschland","445","0.0674746157569779","0.0614619723722364","0.0734872591417193"
"Sehr gut","2004","Hauptschule","Ostdeutschland","39","0.032738948541968","0.0233124461765946","0.0421654509073413"
"Sehr gut","2004","Realschule","Westdeutschland","435","0.114904033454954","0.104614451615903","0.125193615294004"
"Sehr gut","2004","Realschule","Ostdeutschland","146","","",""
"Sehr gut","2004","(Fach-)Abitur","Westdeutschland","331","0.158021966673564","0.142059803777273","0.173984129569855"
"Sehr gut","2004","(Fach-)Abitur","Ostdeutschland","61","0.14917607369738","0.113863518364685","0.184488629030074"
"Sehr gut","2004","AkademikerIn","Westdeutschland","356","0.11750780303783","0.106011313263603","0.129004292812058"
"Sehr gut","2004","AkademikerIn","Ostdeutschland","71","0.0438171019994887","0.0325773769318595","0.0550568270671179"
"Gut","2004","(noch) kein Abschluss","Westdeutschland","289","","",""
"Gut","2004","(noch) kein Abschluss","Ostdeutschland","94","0.478109846565453","0.406129220062364","0.550090473068542"
"Gut","2004","Hauptschule","Westdeutschland","2295","","",""
"Gut","2004","Hauptschule","Ostdeutschland","345","0.233244081441777","0.210842418854933","0.255645744028622"
"Gut","2004","Realschule","Westdeutschland","1630","","",""
"Gut","2004","Realschule","Ostdeutschland","912","0.454944262565034","0.432681915280106","0.477206609849963"
"Gut","2004","(Fach-)Abitur","Westdeutschland","972","0.454932038181979","0.433140834710177","0.47672324165378"
"Gut","2004","(Fach-)Abitur","Ostdeutschland","205","","",""
"Gut","2004","AkademikerIn","Westdeutschland","1509","","",""
"Gut","2004","AkademikerIn","Ostdeutschland","552","0.398000846065889","0.371122452108733","0.424879240023044"
"Zufriedenstellend","2004","(noch) kein Abschluss","Westdeutschland","146","","",""
"Zufriedenstellend","2004","(noch) kein Abschluss","Ostdeutschland","38","0.254614768852416","0.191838656892094","0.317390880812739"
