year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Baden-Wuerttemberg,Satisfactory,0.30892,478,1725,0.28711,0.33073
1999,Baden-Wuerttemberg,Poor,0.15697,229,1725,0.13980,0.17414
1999,Baden-Wuerttemberg,Bad,0.05153,74,1725,0.04110,0.06197
1999,Bavaria,Very good,0.11291,227,1787,0.09823,0.12759
1999,Bavaria,Good,0.37508,745,1787,0.35262,0.39753
1999,Bavaria,Satisfactory,0.31802,533,1787,0.29642,0.33962
1999,Bavaria,Poor,0.14766,222,1787,0.13121,0.16412
1999,Bavaria,Bad,0.04633,60,1787,0.03659,0.05608
1999,Berlin,Very good,0.11172,66,496,0.08396,0.13947
1999,Berlin,Good,0.34347,180,496,0.30164,0.38531
1999,Berlin,Satisfactory,0.34468,171,496,0.30281,0.38654
1999,Berlin,Poor,0.16703,79,496,0.13417,0.19989
1999,Brandenburg,Good,0.36548,226,549,0.32516,0.40580
1999,Brandenburg,Satisfactory,0.40910,241,549,0.36793,0.45026
1999,Brandenburg,Poor,0.14166,82,549,0.11247,0.17086
1999,Mecklenburg-Western Pomerania,Good,0.45270,189,363,0.40143,0.50398
1999,Mecklenburg-Western Pomerania,Satisfactory,0.33634,127,363,0.28767,0.38501
1999,Mecklenburg-Western Pomerania,Poor,0.10559,47,363,0.07393,0.13725
1999,Saxony,Very good,0.07194,96,1125,0.05683,0.08704
1999,Saxony,Good,0.39707,470,1125,0.36847,0.42568
1999,Saxony,Satisfactory,0.36756,420,1125,0.33937,0.39574
1999,Saxony,Poor,0.13082,139,1125,0.11111,0.15053
1999,Saxony-Anhalt,Very good,0.06218,44,691,0.04416,0.08020
1999,Saxony-Anhalt,Good,0.38567,281,691,0.34935,0.42199
1999,Saxony-Anhalt,Satisfactory,0.36657,245,691,0.33062,0.40253
1999,Saxony-Anhalt,Poor,0.12712,86,691,0.10226,0.15197
1999,Saxony-Anhalt,Bad,0.05845,35,691,0.04095,0.07596
1999,Thuringa,Very good,0.05689,42,718,0.03993,0.07384
1999,Thuringa,Good,0.36008,286,718,0.32494,0.39522
1999,Thuringa,Satisfactory,0.38821,278,718,0.35254,0.42389
1999,Thuringa,Poor,0.12921,78,718,0.10466,0.15377
1999,Thuringa,Bad,0.06561,34,718,0.04748,0.08373
2000,Schleswig-Holstein,Very good,0.17463,139,682,0.14611,0.20314
2000,Schleswig-Holstein,Good,0.36775,269,682,0.33153,0.40396
2000,Schleswig-Holstein,Satisfactory,0.30464,198,682,0.27007,0.33921
2000,Schleswig-Holstein,Poor,0.11805,76,682,0.09381,0.14228
2000,Hamburg,Very good,0.11685,38,283,0.07936,0.15435
2000,Hamburg,Good,0.43545,134,283,0.37758,0.49332
2000,Hamburg,Satisfactory,0.25665,77,283,0.20567,0.30763
2000,Hamburg,Poor,0.12822,34,283,0.08920,0.16724
2000,Lower Saxony,Very good,0.10259,213,2023,0.08936,0.11581
2000,Lower Saxony,Good,0.39039,831,2023,0.36913,0.41165
2000,Lower Saxony,Satisfactory,0.35711,704,2023,0.33623,0.37800
2000,Lower Saxony,Poor,0.12044,218,2023,0.10626,0.13463
2000,Lower Saxony,Bad,0.02947,57,2023,0.02210,0.03684
2000,Bremen,Good,0.38506,74,128,0.30043,0.46970
2000,Bremen,Satisfactory,0.30174,54,128,0.22191,0.38158
2000,North Rhine-Westphalia,Very good,0.09738,523,5133,0.08927,0.10550
2000,North Rhine-Westphalia,Good,0.37677,2040,5133,0.36351,0.39003
2000,North Rhine-Westphalia,Satisfactory,0.35216,1739,5133,0.33909,0.36522
2000,North Rhine-Westphalia,Poor,0.13333,647,5133,0.12403,0.14263
2000,North Rhine-Westphalia,Bad,0.04036,184,5133,0.03498,0.04575
2000,Hesse,Very good,0.11532,203,1671,0.10000,0.13064
2000,Hesse,Good,0.38235,669,1671,0.35904,0.40566
2000,Hesse,Satisfactory,0.31133,506,1671,0.28912,0.33354
2000,Hesse,Poor,0.15142,228,1671,0.13422,0.16861
2000,Hesse,Bad,0.03958,65,1671,0.03023,0.04893
2000,"Rhineland-Palatinate, Saarland",Very good,0.09318,134,1461,0.07827,0.10809
2000,"Rhineland-Palatinate, Saarland",Good,0.38393,597,1461,0.35899,0.40888
2000,"Rhineland-Palatinate, Saarland",Satisfactory,0.33749,473,1461,0.31323,0.36174
2000,"Rhineland-Palatinate, Saarland",Poor,0.14625,205,1461,0.12813,0.16438
2000,"Rhineland-Palatinate, Saarland",Bad,0.03914,52,1461,0.02919,0.04909
2000,Baden-Wuerttemberg,Very good,0.13401,401,2948,0.12171,0.14631
2000,Baden-Wuerttemberg,Good,0.39868,1284,2948,0.38100,0.41636
2000,Baden-Wuerttemberg,Satisfactory,0.31236,821,2948,0.29563,0.32910
2000,Baden-Wuerttemberg,Poor,0.11309,340,2948,0.10165,0.12452
2000,Baden-Wuerttemberg,Bad,0.04186,102,2948,0.03463,0.04910
2000,Bavaria,Very good,0.13106,455,3364,0.11965,0.14246
2000,Bavaria,Good,0.38124,1343,3364,0.36482,0.39765
2000,Bavaria,Satisfactory,0.32116,1062,3364,0.30538,0.33694
2000,Bavaria,Poor,0.12877,399,3364,0.11745,0.14009
2000,Bavaria,Bad,0.03778,105,3364,0.03133,0.04422
2000,Berlin,Very good,0.13130,104,779,0.10757,0.15503
2000,Berlin,Good,0.33677,292,779,0.30356,0.36998
2000,Berlin,Satisfactory,0.35735,281,779,0.32368,0.39103
2000,Berlin,Poor,0.13933,102,779,0.11500,0.16367
2000,Brandenburg,Very good,0.07658,79,1017,0.06023,0.09294
2000,Brandenburg,Good,0.35794,382,1017,0.32846,0.38742
2000,Brandenburg,Satisfactory,0.36496,365,1017,0.33536,0.39456
2000,Brandenburg,Poor,0.15980,154,1017,0.13727,0.18233
2000,Brandenburg,Bad,0.04072,37,1017,0.02856,0.05287
2000,Mecklenburg-Western Pomerania,Very good,0.10636,59,553,0.08064,0.13208
2000,Mecklenburg-Western Pomerania,Good,0.36836,230,553,0.32812,0.40860
2000,Mecklenburg-Western Pomerania,Satisfactory,0.38611,202,553,0.34549,0.42672
2000,Mecklenburg-Western Pomerania,Poor,0.11354,62,553,0.08707,0.14000
2000,Saxony,Very good,0.08566,157,1773,0.07263,0.09869
2000,Saxony,Good,0.39468,741,1773,0.37192,0.41744
2000,Saxony,Satisfactory,0.35575,620,1773,0.33346,0.37804
2000,Saxony,Poor,0.13045,205,1773,0.11477,0.14614
2000,Saxony,Bad,0.03346,50,1773,0.02509,0.04183
2000,Saxony-Anhalt,Very good,0.05574,63,1059,0.04192,0.06957
2000,Saxony-Anhalt,Good,0.35783,408,1059,0.32894,0.38671
2000,Saxony-Anhalt,Satisfactory,0.36159,372,1059,0.33264,0.39054
2000,Saxony-Anhalt,Poor,0.15962,156,1059,0.13755,0.18169
2000,Saxony-Anhalt,Bad,0.06522,60,1059,0.05034,0.08010
2000,Thuringa,Very good,0.07527,82,1052,0.05932,0.09122
2000,Thuringa,Good,0.40454,458,1052,0.37487,0.43421
2000,Thuringa,Satisfactory,0.33141,333,1052,0.30295,0.35987
2000,Thuringa,Poor,0.13417,137,1052,0.11356,0.15477
2000,Thuringa,Bad,0.05461,42,1052,0.04087,0.06835
2001,Schleswig-Holstein,Very good,0.16409,134,622,0.13496,0.19321
2001,Schleswig-Holstein,Good,0.37295,238,622,0.33491,0.41098
2001,Schleswig-Holstein,Satisfactory,0.29783,182,622,0.26186,0.33379
2001,Schleswig-Holstein,Poor,0.11407,68,622,0.08907,0.13908
2001,Hamburg,Very good,0.16670,53,258,0.12113,0.21227
2001,Hamburg,Good,0.38598,109,258,0.32646,0.44550
2001,Hamburg,Satisfactory,0.23239,62,258,0.18075,0.28402
2001,Hamburg,Poor,0.14296,34,258,0.10016,0.18576
2001,Lower Saxony,Very good,0.09602,180,1851,0.08259,0.10944
2001,Lower Saxony,Good,0.36254,738,1851,0.34063,0.38445
2001,Lower Saxony,Satisfactory,0.36387,648,1851,0.34194,0.38579
2001,Lower Saxony,Poor,0.14045,226,1851,0.12461,0.15628
2001,Lower Saxony,Bad,0.03713,59,1851,0.02851,0.04574
2001,Bremen,Good,0.36967,61,114,0.28067,0.45867
2001,Bremen,Satisfactory,0.35605,53,114,0.26777,0.44434
2001,North Rhine-Westphalia,Very good,0.09435,484,4642,0.08594,0.10276
2001,North Rhine-Westphalia,Good,0.38977,1891,4642,0.37574,0.40380
2001,North Rhine-Westphalia,Satisfactory,0.33578,1512,4642,0.32219,0.34936
2001,North Rhine-Westphalia,Poor,0.13824,588,4642,0.12831,0.14817
2001,North Rhine-Westphalia,Bad,0.04187,167,4642,0.03611,0.04763
2001,Hesse,Very good,0.09779,149,1477,0.08263,0.11294
2001,Hesse,Good,0.38101,592,1477,0.35623,0.40579
2001,Hesse,Satisfactory,0.33890,499,1477,0.31475,0.36305
2001,Hesse,Poor,0.14888,192,1477,0.13072,0.16704
2001,Hesse,Bad,0.03342,45,1477,0.02425,0.04259
2001,"Rhineland-Palatinate, Saarland",Very good,0.10277,133,1351,0.08657,0.11897
2001,"Rhineland-Palatinate, Saarland",Good,0.37011,517,1351,0.34435,0.39587
2001,"Rhineland-Palatinate, Saarland",Satisfactory,0.35954,485,1351,0.33395,0.38514
2001,"Rhineland-Palatinate, Saarland",Poor,0.13165,171,1351,0.11361,0.14969
2001,"Rhineland-Palatinate, Saarland",Bad,0.03592,45,1351,0.02599,0.04585
2001,Baden-Wuerttemberg,Very good,0.13408,344,2598,0.12098,0.14719
2001,Baden-Wuerttemberg,Good,0.39935,1112,2598,0.38051,0.41818
2001,Baden-Wuerttemberg,Satisfactory,0.31076,739,2598,0.29296,0.32856
2001,Baden-Wuerttemberg,Poor,0.11707,311,2598,0.10470,0.12943
2001,Baden-Wuerttemberg,Bad,0.03874,92,2598,0.03132,0.04617
2001,Bavaria,Very good,0.15866,469,3033,0.14566,0.17167
2001,Bavaria,Good,0.36989,1193,3033,0.35271,0.38708
2001,Bavaria,Satisfactory,0.29755,898,3033,0.28128,0.31382
2001,Bavaria,Poor,0.13917,381,3033,0.12685,0.15149
2001,Bavaria,Bad,0.03472,92,3033,0.02820,0.04124
2001,Berlin,Very good,0.09814,86,763,0.07702,0.11927
2001,Berlin,Good,0.38754,301,763,0.35295,0.42214
2001,Berlin,Satisfactory,0.34523,268,763,0.31147,0.37899
2001,Berlin,Poor,0.13936,108,763,0.11477,0.16395
2001,Brandenburg,Very good,0.06692,61,954,0.05105,0.08278
2001,Brandenburg,Good,0.35319,353,954,0.32285,0.38354
2001,Brandenburg,Satisfactory,0.38610,370,954,0.35519,0.41701
2001,Brandenburg,Poor,0.15075,131,954,0.12803,0.17347
2001,Brandenburg,Bad,0.04304,39,954,0.03015,0.05592
2001,Mecklenburg-Western Pomerania,Very good,0.09880,48,493,0.07243,0.12517
2001,Mecklenburg-Western Pomerania,Good,0.35751,209,493,0.31516,0.39985
2001,Mecklenburg-Western Pomerania,Satisfactory,0.36955,173,493,0.32689,0.41220
2001,Mecklenburg-Western Pomerania,Poor,0.13367,63,493,0.10360,0.16374
2001,Saxony,Very good,0.06847,128,1640,0.05624,0.08069
2001,Saxony,Good,0.39346,681,1640,0.36981,0.41711
2001,Saxony,Satisfactory,0.37343,592,1640,0.35001,0.39685
2001,Saxony,Poor,0.13029,191,1640,0.11399,0.14658
2001,Saxony,Bad,0.03436,48,1640,0.02554,0.04318
2001,Saxony-Anhalt,Very good,0.04245,54,1002,0.02996,0.05494
2001,Saxony-Anhalt,Good,0.38703,407,1002,0.35686,0.41721
2001,Saxony-Anhalt,Satisfactory,0.32781,318,1002,0.29873,0.35689
2001,Saxony-Anhalt,Poor,0.17942,167,1002,0.15565,0.20319
2001,Saxony-Anhalt,Bad,0.06328,56,1002,0.04820,0.07837
2001,Thuringa,Very good,0.07334,81,964,0.05687,0.08980
2001,Thuringa,Good,0.37076,398,964,0.34026,0.40127
2001,Thuringa,Satisfactory,0.37470,339,964,0.34413,0.40527
2001,Thuringa,Poor,0.13573,108,964,0.11410,0.15737
2001,Thuringa,Bad,0.04547,38,964,0.03231,0.05862
2002,Schleswig-Holstein,Very good,0.13212,120,692,0.10687,0.15737
2002,Schleswig-Holstein,Good,0.37738,284,692,0.34123,0.41352
2002,Schleswig-Holstein,Satisfactory,0.34363,219,692,0.30822,0.37905
2002,Schleswig-Holstein,Poor,0.10129,69,692,0.07880,0.12379
2002,Hamburg,Very good,0.13206,55,311,0.09437,0.16974
2002,Hamburg,Good,0.43468,150,311,0.37950,0.48986
2002,Hamburg,Satisfactory,0.23759,72,311,0.19021,0.28497
2002,Hamburg,Poor,0.12708,34,311,0.09001,0.16416
2002,Lower Saxony,Very good,0.08414,182,1972,0.07189,0.09640
2002,Lower Saxony,Good,0.36391,800,1972,0.34267,0.38515
2002,Lower Saxony,Satisfactory,0.36924,682,1972,0.34794,0.39055
2002,Lower Saxony,Poor,0.14522,247,1972,0.12966,0.16077
2002,Lower Saxony,Bad,0.03749,61,1972,0.02910,0.04587
2002,Bremen,Good,0.34872,70,115,0.26123,0.43620
2002,Bremen,Satisfactory,0.30570,45,115,0.22113,0.39028
2002,North Rhine-Westphalia,Very good,0.09348,496,4862,0.08530,0.10167
2002,North Rhine-Westphalia,Good,0.38140,1961,4862,0.36775,0.39506
2002,North Rhine-Westphalia,Satisfactory,0.34751,1644,4862,0.33413,0.36090
2002,North Rhine-Westphalia,Poor,0.13898,606,4862,0.12925,0.14870
2002,North Rhine-Westphalia,Bad,0.03863,155,4862,0.03321,0.04405
2002,Hesse,Very good,0.07689,144,1638,0.06398,0.08979
2002,Hesse,Good,0.38201,694,1638,0.35848,0.40555
2002,Hesse,Satisfactory,0.33732,509,1638,0.31442,0.36022
2002,Hesse,Poor,0.15507,228,1638,0.13753,0.17260
2002,Hesse,Bad,0.04871,63,1638,0.03828,0.05914
2002,"Rhineland-Palatinate, Saarland",Very good,0.10491,141,1376,0.08871,0.12111
2002,"Rhineland-Palatinate, Saarland",Good,0.36608,544,1376,0.34062,0.39155
2002,"Rhineland-Palatinate, Saarland",Satisfactory,0.35002,464,1376,0.32481,0.37523
2002,"Rhineland-Palatinate, Saarland",Poor,0.13671,179,1376,0.11855,0.15487
2002,"Rhineland-Palatinate, Saarland",Bad,0.04227,48,1376,0.03163,0.05290
2002,Baden-Wuerttemberg,Very good,0.09209,315,2794,0.08137,0.10281
2002,Baden-Wuerttemberg,Good,0.42577,1251,2794,0.40743,0.44411
2002,Baden-Wuerttemberg,Satisfactory,0.31936,812,2794,0.30207,0.33665
2002,Baden-Wuerttemberg,Poor,0.12689,332,2794,0.11455,0.13923
2002,Baden-Wuerttemberg,Bad,0.03589,84,2794,0.02899,0.04279
2002,Bavaria,Very good,0.11237,396,3249,0.10151,0.12323
2002,Bavaria,Good,0.37291,1342,3249,0.35628,0.38954
2002,Bavaria,Satisfactory,0.33710,1023,3249,0.32084,0.35336
2002,Bavaria,Poor,0.13581,389,3249,0.12403,0.14759
2002,Bavaria,Bad,0.04181,99,3249,0.03493,0.04870
2002,Berlin,Very good,0.08932,84,799,0.06953,0.10911
2002,Berlin,Good,0.32153,299,799,0.28912,0.35393
2002,Berlin,Satisfactory,0.40832,302,799,0.37422,0.44243
2002,Berlin,Poor,0.14855,114,799,0.12387,0.17322
2002,Brandenburg,Very good,0.05605,54,960,0.04149,0.07061
2002,Brandenburg,Good,0.36483,356,960,0.33436,0.39529
2002,Brandenburg,Satisfactory,0.37319,370,960,0.34257,0.40380
2002,Brandenburg,Poor,0.16595,144,960,0.14241,0.18950
2002,Brandenburg,Bad,0.03998,36,960,0.02758,0.05238
2002,Mecklenburg-Western Pomerania,Very good,0.10080,50,504,0.07449,0.12711
2002,Mecklenburg-Western Pomerania,Good,0.33454,212,504,0.29330,0.37577
2002,Mecklenburg-Western Pomerania,Satisfactory,0.35502,165,504,0.31320,0.39684
2002,Mecklenburg-Western Pomerania,Poor,0.17728,77,504,0.14390,0.21065
2002,Saxony,Very good,0.07822,147,1644,0.06523,0.09120
2002,Saxony,Good,0.39118,675,1644,0.36758,0.41477
2002,Saxony,Satisfactory,0.36233,572,1644,0.33908,0.38557
2002,Saxony,Poor,0.13438,208,1644,0.11788,0.15087
2002,Saxony,Bad,0.03390,42,1644,0.02515,0.04265
2002,Saxony-Anhalt,Very good,0.06808,71,970,0.05222,0.08394
2002,Saxony-Anhalt,Good,0.36605,389,970,0.33572,0.39638
2002,Saxony-Anhalt,Satisfactory,0.36553,336,970,0.33520,0.39585
2002,Saxony-Anhalt,Poor,0.13660,125,970,0.11497,0.15822
2002,Saxony-Anhalt,Bad,0.06374,49,970,0.04836,0.07913
2002,Thuringa,Very good,0.06283,71,965,0.04752,0.07815
2002,Thuringa,Good,0.42786,435,965,0.39662,0.45909
2002,Thuringa,Satisfactory,0.32832,312,965,0.29868,0.35797
2002,Thuringa,Poor,0.14381,115,965,0.12166,0.16596
2002,Thuringa,Bad,0.03717,32,965,0.02523,0.04912
2003,Schleswig-Holstein,Very good,0.13047,102,643,0.10442,0.15653
2003,Schleswig-Holstein,Good,0.39605,277,643,0.35821,0.43388
2003,Schleswig-Holstein,Satisfactory,0.32215,200,643,0.28600,0.35830
2003,Schleswig-Holstein,Poor,0.11248,64,643,0.08804,0.13692
2003,Hamburg,Very good,0.09741,41,281,0.06268,0.13214
2003,Hamburg,Good,0.39776,120,281,0.34044,0.45509
2003,Hamburg,Satisfactory,0.27028,74,281,0.21826,0.32229
2003,Hamburg,Poor,0.17316,46,281,0.12884,0.21749
2003,Lower Saxony,Very good,0.08318,188,1904,0.07077,0.09558
2003,Lower Saxony,Good,0.37857,780,1904,0.35678,0.40036
2003,Lower Saxony,Satisfactory,0.34745,637,1904,0.32606,0.36885
2003,Lower Saxony,Poor,0.15224,238,1904,0.13610,0.16838
2003,Lower Saxony,Bad,0.03856,61,1904,0.02991,0.04722
2003,Bremen,Very good,0.11982,34,146,0.06696,0.17268
2003,Bremen,Good,0.33857,61,146,0.26155,0.41560
2003,Bremen,Satisfactory,0.32849,51,146,0.25205,0.40494
2003,North Rhine-Westphalia,Very good,0.08041,411,4661,0.07261,0.08822
2003,North Rhine-Westphalia,Good,0.39845,1941,4661,0.38439,0.41250
2003,North Rhine-Westphalia,Satisfactory,0.33775,1541,4661,0.32418,0.35133
2003,North Rhine-Westphalia,Poor,0.14139,608,4661,0.13138,0.15139
2003,North Rhine-Westphalia,Bad,0.04200,160,4661,0.03624,0.04776
2003,Hesse,Very good,0.09356,150,1495,0.07879,0.10833
2003,Hesse,Good,0.39913,636,1495,0.37429,0.42396
2003,Hesse,Satisfactory,0.31898,464,1495,0.29534,0.34261
2003,Hesse,Poor,0.13696,181,1495,0.11952,0.15439
2003,Hesse,Bad,0.05138,64,1495,0.04019,0.06258
2003,"Rhineland-Palatinate, Saarland",Very good,0.11373,143,1353,0.09681,0.13065
2003,"Rhineland-Palatinate, Saarland",Good,0.39516,559,1353,0.36910,0.42122
2003,"Rhineland-Palatinate, Saarland",Satisfactory,0.31703,420,1353,0.29223,0.34184
2003,"Rhineland-Palatinate, Saarland",Poor,0.13859,192,1353,0.12017,0.15700
2003,"Rhineland-Palatinate, Saarland",Bad,0.03549,39,1353,0.02563,0.04535
2003,Baden-Wuerttemberg,Very good,0.12776,393,2685,0.11513,0.14039
2003,Baden-Wuerttemberg,Good,0.38771,1122,2685,0.36928,0.40614
2003,Baden-Wuerttemberg,Satisfactory,0.30778,751,2685,0.29032,0.32524
2003,Baden-Wuerttemberg,Poor,0.13774,334,2685,0.12470,0.15078
2003,Baden-Wuerttemberg,Bad,0.03901,85,2685,0.03169,0.04634
2003,Bavaria,Very good,0.09300,335,3120,0.08280,0.10319
2003,Bavaria,Good,0.41271,1390,3120,0.39543,0.42999
2003,Bavaria,Satisfactory,0.31524,933,3120,0.29893,0.33154
2003,Bavaria,Poor,0.13974,368,3120,0.12757,0.15191
2003,Bavaria,Bad,0.03932,94,3120,0.03250,0.04614
2003,Berlin,Very good,0.09534,88,822,0.07525,0.11543
2003,Berlin,Good,0.37822,315,822,0.34505,0.41139
2003,Berlin,Satisfactory,0.33651,275,822,0.30418,0.36883
2003,Berlin,Poor,0.14459,112,822,0.12053,0.16865
2003,Berlin,Bad,0.04534,32,822,0.03111,0.05957
2003,Brandenburg,Very good,0.05964,61,938,0.04448,0.07480
2003,Brandenburg,Good,0.36802,360,938,0.33714,0.39890
2003,Brandenburg,Satisfactory,0.37214,344,938,0.34119,0.40309
2003,Brandenburg,Poor,0.14233,128,938,0.11996,0.16470
2003,Brandenburg,Bad,0.05788,45,938,0.04292,0.07283
2003,Mecklenburg-Western Pomerania,Very good,0.09236,51,513,0.06728,0.11744
2003,Mecklenburg-Western Pomerania,Good,0.33876,204,513,0.29777,0.37976
2003,Mecklenburg-Western Pomerania,Satisfactory,0.39499,187,513,0.35265,0.43734
2003,Mecklenburg-Western Pomerania,Poor,0.14134,71,513,0.11116,0.17151
2003,Saxony,Very good,0.06773,123,1608,0.05545,0.08002
2003,Saxony,Good,0.40453,686,1608,0.38053,0.42852
2003,Saxony,Satisfactory,0.33917,533,1608,0.31602,0.36232
2003,Saxony,Poor,0.14137,214,1608,0.12433,0.15840
2003,Saxony,Bad,0.04720,52,1608,0.03683,0.05757
2003,Saxony-Anhalt,Very good,0.05402,67,933,0.03951,0.06853
2003,Saxony-Anhalt,Good,0.40083,387,933,0.36936,0.43229
2003,Saxony-Anhalt,Satisfactory,0.33811,305,933,0.30774,0.36848
2003,Saxony-Anhalt,Poor,0.13875,129,933,0.11656,0.16094
2003,Saxony-Anhalt,Bad,0.06830,45,933,0.05210,0.08449
2003,Thuringa,Very good,0.06306,56,952,0.04761,0.07851
2003,Thuringa,Good,0.41338,433,952,0.38208,0.44468
2003,Thuringa,Satisfactory,0.33755,304,952,0.30750,0.36761
2003,Thuringa,Poor,0.14202,125,952,0.11983,0.16420
2003,Thuringa,Bad,0.04399,34,952,0.03096,0.05703
2004,Schleswig-Holstein,Very good,0.17740,123,645,0.14789,0.20690
2004,Schleswig-Holstein,Good,0.39036,275,645,0.35268,0.42803
2004,Schleswig-Holstein,Satisfactory,0.29073,183,645,0.25566,0.32581
2004,Schleswig-Holstein,Poor,0.09597,64,645,0.07322,0.11872
2004,Hamburg,Very good,0.10742,40,279,0.07102,0.14382
2004,Hamburg,Good,0.43089,133,279,0.37268,0.48911
2004,Hamburg,Satisfactory,0.24441,71,279,0.19389,0.29493
2004,Hamburg,Poor,0.13899,35,279,0.09832,0.17965
2004,Lower Saxony,Very good,0.08351,190,1883,0.07101,0.09600
2004,Lower Saxony,Good,0.37332,750,1883,0.35146,0.39517
2004,Lower Saxony,Satisfactory,0.34632,641,1883,0.32483,0.36782
2004,Lower Saxony,Poor,0.15670,244,1883,0.14028,0.17312
2004,Lower Saxony,Bad,0.04016,58,1883,0.03129,0.04903
2004,Bremen,Good,0.36780,71,120,0.28116,0.45444
2004,Bremen,Satisfactory,0.32169,49,120,0.23776,0.40562
2004,North Rhine-Westphalia,Very good,0.09378,432,4535,0.08529,0.10227
2004,North Rhine-Westphalia,Good,0.38139,1867,4535,0.36725,0.39553
2004,North Rhine-Westphalia,Satisfactory,0.31378,1427,4535,0.30027,0.32728
2004,North Rhine-Westphalia,Poor,0.15996,617,4535,0.14929,0.17063
2004,North Rhine-Westphalia,Bad,0.05109,192,4535,0.04468,0.05750
2004,Hesse,Very good,0.09416,135,1441,0.07908,0.10925
2004,Hesse,Good,0.37787,600,1441,0.35283,0.40292
2004,Hesse,Satisfactory,0.33002,460,1441,0.30574,0.35431
2004,Hesse,Poor,0.15541,195,1441,0.13670,0.17413
2004,Hesse,Bad,0.04253,51,1441,0.03210,0.05295
2004,"Rhineland-Palatinate, Saarland",Very good,0.11127,147,1302,0.09418,0.12836
2004,"Rhineland-Palatinate, Saarland",Good,0.34735,514,1302,0.32148,0.37323
2004,"Rhineland-Palatinate, Saarland",Satisfactory,0.33684,410,1302,0.31116,0.36253
2004,"Rhineland-Palatinate, Saarland",Poor,0.15898,181,1302,0.13911,0.17885
2004,"Rhineland-Palatinate, Saarland",Bad,0.04555,50,1302,0.03422,0.05688
2004,Baden-Wuerttemberg,Very good,0.10677,312,2601,0.09490,0.11864
2004,Baden-Wuerttemberg,Good,0.39500,1146,2601,0.37621,0.41379
2004,Baden-Wuerttemberg,Satisfactory,0.30272,727,2601,0.28506,0.32038
2004,Baden-Wuerttemberg,Poor,0.14516,315,2601,0.13162,0.15870
2004,Baden-Wuerttemberg,Bad,0.05035,101,2601,0.04194,0.05875
2004,Bavaria,Very good,0.11091,366,3037,0.09974,0.12208
2004,Bavaria,Good,0.39145,1297,3037,0.37409,0.40882
2004,Bavaria,Satisfactory,0.30607,887,3037,0.28967,0.32246
2004,Bavaria,Poor,0.15210,401,3037,0.13932,0.16487
2004,Bavaria,Bad,0.03947,86,3037,0.03255,0.04640
2004,Berlin,Very good,0.11683,94,802,0.09459,0.13908
2004,Berlin,Good,0.34106,305,802,0.30823,0.37389
2004,Berlin,Satisfactory,0.35289,264,802,0.31979,0.38598
2004,Berlin,Poor,0.14081,104,802,0.11672,0.16490
2004,Berlin,Bad,0.04841,35,802,0.03355,0.06328
2004,Brandenburg,Very good,0.05647,55,903,0.04141,0.07153
2004,Brandenburg,Good,0.36341,350,903,0.33202,0.39480
2004,Brandenburg,Satisfactory,0.34197,320,903,0.31101,0.37292
2004,Brandenburg,Poor,0.17156,133,903,0.14695,0.19616
2004,Brandenburg,Bad,0.06660,45,903,0.05033,0.08287
2004,Mecklenburg-Western Pomerania,Very good,0.08112,36,493,0.05699,0.10524
2004,Mecklenburg-Western Pomerania,Good,0.34241,210,493,0.30048,0.38434
2004,Mecklenburg-Western Pomerania,Satisfactory,0.38906,185,493,0.34597,0.43214
2004,Mecklenburg-Western Pomerania,Poor,0.15103,62,493,0.11939,0.18267
2004,Saxony,Very good,0.07320,122,1565,0.06029,0.08610
2004,Saxony,Good,0.37995,645,1565,0.35589,0.40401
2004,Saxony,Satisfactory,0.34396,527,1565,0.32042,0.36751
2004,Saxony,Poor,0.16367,221,1565,0.14533,0.18200
2004,Saxony,Bad,0.03922,50,1565,0.02960,0.04884
2004,Saxony-Anhalt,Very good,0.06007,71,921,0.04472,0.07543
2004,Saxony-Anhalt,Good,0.38266,367,921,0.35125,0.41407
2004,Saxony-Anhalt,Satisfactory,0.34708,318,921,0.31632,0.37784
2004,Saxony-Anhalt,Poor,0.15940,130,921,0.13574,0.18305
2004,Saxony-Anhalt,Bad,0.05079,35,921,0.03660,0.06498
2004,Thuringa,Very good,0.06360,57,942,0.04801,0.07919
2004,Thuringa,Good,0.42305,422,942,0.39148,0.45461
2004,Thuringa,Satisfactory,0.33721,316,942,0.30700,0.36741
2004,Thuringa,Poor,0.13311,110,942,0.11140,0.15481
2004,Thuringa,Bad,0.04304,37,942,0.03007,0.05601
2005,Schleswig-Holstein,Very good,0.17119,112,619,0.14149,0.20088
2005,Schleswig-Holstein,Good,0.37492,258,619,0.33675,0.41309
2005,Schleswig-Holstein,Satisfactory,0.29326,180,619,0.25737,0.32916
2005,Schleswig-Holstein,Poor,0.11486,69,619,0.08972,0.14000
2005,Hamburg,Very good,0.13929,40,249,0.09620,0.18239
2005,Hamburg,Good,0.41894,130,249,0.35753,0.48034
2005,Hamburg,Satisfactory,0.27343,79,249,0.21796,0.32891
2005,Lower Saxony,Very good,0.07429,147,1780,0.06210,0.08647
2005,Lower Saxony,Good,0.35769,685,1780,0.33542,0.37996
2005,Lower Saxony,Satisfactory,0.36664,630,1780,0.34425,0.38904
2005,Lower Saxony,Poor,0.16451,263,1780,0.14728,0.18173
2005,Lower Saxony,Bad,0.03688,55,1780,0.02812,0.04563
