year,bula_h,migback,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Bavaria,Direct migration background,Poor,0.15850,53,280,0.11565,0.20136
1999,Bavaria,Indirect migration background,Good,0.37788,37,37,0.21949,0.53627
1999,Berlin,No migration background,Very good,0.10428,52,427,0.07526,0.13330
1999,Berlin,No migration background,Good,0.34093,152,427,0.29591,0.38594
1999,Berlin,No migration background,Satisfactory,0.36196,155,427,0.31632,0.40760
1999,Berlin,No migration background,Poor,0.15801,68,427,0.12337,0.19264
1999,Brandenburg,No migration background,Good,0.36782,221,533,0.32684,0.40879
1999,Brandenburg,No migration background,Satisfactory,0.40884,233,533,0.36707,0.45062
1999,Brandenburg,No migration background,Poor,0.14235,79,533,0.11266,0.17204
1999,Mecklenburg-Western Pomerania,No migration background,Good,0.45464,185,355,0.40277,0.50651
1999,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.33845,124,355,0.28916,0.38774
1999,Mecklenburg-Western Pomerania,No migration background,Poor,0.10316,46,355,0.07147,0.13484
1999,Saxony,No migration background,Very good,0.07315,93,1086,0.05766,0.08864
1999,Saxony,No migration background,Good,0.40018,458,1086,0.37103,0.42933
1999,Saxony,No migration background,Satisfactory,0.36279,402,1086,0.33418,0.39139
1999,Saxony,No migration background,Poor,0.12995,133,1086,0.10994,0.14996
1999,Saxony-Anhalt,No migration background,Very good,0.06645,44,657,0.04739,0.08551
1999,Saxony-Anhalt,No migration background,Good,0.38536,268,657,0.34812,0.42260
1999,Saxony-Anhalt,No migration background,Satisfactory,0.36578,233,657,0.32892,0.40264
1999,Saxony-Anhalt,No migration background,Poor,0.12365,79,657,0.09846,0.14884
1999,Saxony-Anhalt,No migration background,Bad,0.05876,33,657,0.04076,0.07676
1999,Thuringa,No migration background,Very good,0.06024,42,693,0.04251,0.07797
1999,Thuringa,No migration background,Good,0.36504,279,693,0.32917,0.40091
1999,Thuringa,No migration background,Satisfactory,0.38262,265,693,0.34640,0.41883
1999,Thuringa,No migration background,Poor,0.13078,75,693,0.10566,0.15590
1999,Thuringa,No migration background,Bad,0.06132,32,693,0.04344,0.07919
2000,Schleswig-Holstein,No migration background,Very good,0.17307,123,612,0.14307,0.20306
2000,Schleswig-Holstein,No migration background,Good,0.35984,239,612,0.32178,0.39790
2000,Schleswig-Holstein,No migration background,Satisfactory,0.31029,180,612,0.27361,0.34697
2000,Schleswig-Holstein,No migration background,Poor,0.12284,70,612,0.09682,0.14887
2000,Hamburg,No migration background,Very good,0.12431,35,246,0.08300,0.16563
2000,Hamburg,No migration background,Good,0.42570,114,246,0.36378,0.48761
2000,Hamburg,No migration background,Satisfactory,0.25289,66,246,0.19846,0.30731
2000,Hamburg,No migration background,Poor,0.13555,31,246,0.09268,0.17841
2000,Lower Saxony,No migration background,Very good,0.09227,160,1717,0.07857,0.10596
2000,Lower Saxony,No migration background,Good,0.38899,707,1717,0.36592,0.41206
2000,Lower Saxony,No migration background,Satisfactory,0.36582,609,1717,0.34303,0.38861
2000,Lower Saxony,No migration background,Poor,0.12283,189,1717,0.10730,0.13836
2000,Lower Saxony,No migration background,Bad,0.03009,52,1717,0.02201,0.03818
2000,Lower Saxony,Direct migration background,Very good,0.14975,38,216,0.10205,0.19744
2000,Lower Saxony,Direct migration background,Good,0.39575,96,216,0.33039,0.46112
2000,Lower Saxony,Direct migration background,Satisfactory,0.30935,82,216,0.24756,0.37113
2000,Bremen,No migration background,Good,0.38870,60,104,0.29456,0.48284
2000,Bremen,No migration background,Satisfactory,0.31743,44,104,0.22753,0.40732
2000,North Rhine-Westphalia,No migration background,Very good,0.08669,363,4012,0.07798,0.09540
2000,North Rhine-Westphalia,No migration background,Good,0.37283,1584,4012,0.35787,0.38780
2000,North Rhine-Westphalia,No migration background,Satisfactory,0.36195,1402,4012,0.34708,0.37683
2000,North Rhine-Westphalia,No migration background,Poor,0.13745,520,4012,0.12679,0.14811
2000,North Rhine-Westphalia,No migration background,Bad,0.04107,143,4012,0.03493,0.04722
2000,North Rhine-Westphalia,Direct migration background,Very good,0.12904,105,894,0.10705,0.15103
2000,North Rhine-Westphalia,Direct migration background,Good,0.38462,354,894,0.35271,0.41653
2000,North Rhine-Westphalia,Direct migration background,Satisfactory,0.31846,281,894,0.28790,0.34901
2000,North Rhine-Westphalia,Direct migration background,Poor,0.12597,116,894,0.10421,0.14773
2000,North Rhine-Westphalia,Direct migration background,Bad,0.04191,38,894,0.02877,0.05506
2000,North Rhine-Westphalia,Indirect migration background,Very good,0.21387,55,213,0.15867,0.26906
2000,North Rhine-Westphalia,Indirect migration background,Good,0.43722,102,213,0.37045,0.50399
2000,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.26705,56,213,0.20749,0.32661
2000,Hesse,No migration background,Very good,0.10344,131,1230,0.08641,0.12046
2000,Hesse,No migration background,Good,0.37585,488,1230,0.34877,0.40293
2000,Hesse,No migration background,Satisfactory,0.32725,392,1230,0.30102,0.35349
2000,Hesse,No migration background,Poor,0.15574,173,1230,0.13547,0.17601
2000,Hesse,No migration background,Bad,0.03772,46,1230,0.02707,0.04837
2000,Hesse,Direct migration background,Very good,0.13862,49,342,0.10195,0.17530
2000,Hesse,Direct migration background,Good,0.38715,141,342,0.33545,0.43886
2000,Hesse,Direct migration background,Satisfactory,0.25908,97,342,0.21257,0.30558
2000,Hesse,Direct migration background,Poor,0.16433,55,342,0.12500,0.20366
2000,Hesse,Indirect migration background,Good,0.48496,40,40,0.32811,0.64182
2000,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.09073,106,1182,0.07435,0.10711
2000,"Rhineland-Palatinate, Saarland",No migration background,Good,0.37523,475,1182,0.34762,0.40285
2000,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.34105,385,1182,0.31402,0.36809
2000,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.15238,173,1182,0.13188,0.17287
2000,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.04061,43,1182,0.02935,0.05186
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.42503,103,184,0.35341,0.49666
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.34859,81,184,0.27955,0.41764
2000,Baden-Wuerttemberg,No migration background,Very good,0.13110,256,1957,0.11614,0.14605
2000,Baden-Wuerttemberg,No migration background,Good,0.39336,845,1957,0.37172,0.41501
2000,Baden-Wuerttemberg,No migration background,Satisfactory,0.31964,572,1957,0.29898,0.34031
2000,Baden-Wuerttemberg,No migration background,Poor,0.11304,216,1957,0.09901,0.12707
2000,Baden-Wuerttemberg,No migration background,Bad,0.04286,68,1957,0.03388,0.05183
2000,Baden-Wuerttemberg,Direct migration background,Very good,0.10026,68,762,0.07892,0.12160
2000,Baden-Wuerttemberg,Direct migration background,Good,0.38645,320,762,0.35185,0.42105
2000,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.33118,222,762,0.29774,0.36462
2000,Baden-Wuerttemberg,Direct migration background,Poor,0.13338,118,762,0.10923,0.15754
2000,Baden-Wuerttemberg,Direct migration background,Bad,0.04872,34,762,0.03343,0.06402
2000,Baden-Wuerttemberg,Indirect migration background,Very good,0.31242,77,196,0.24736,0.37747
2000,Baden-Wuerttemberg,Indirect migration background,Good,0.52328,119,196,0.45317,0.59338
2000,Bavaria,No migration background,Very good,0.12290,360,2796,0.11073,0.13507
2000,Bavaria,No migration background,Good,0.38616,1129,2796,0.36811,0.40421
2000,Bavaria,No migration background,Satisfactory,0.32217,891,2796,0.30485,0.33950
2000,Bavaria,No migration background,Poor,0.12904,328,2796,0.11661,0.14147
2000,Bavaria,No migration background,Bad,0.03973,88,2796,0.03249,0.04697
2000,Bavaria,Direct migration background,Very good,0.14782,64,440,0.11462,0.18102
2000,Bavaria,Direct migration background,Good,0.35250,168,440,0.30781,0.39719
2000,Bavaria,Direct migration background,Satisfactory,0.32626,147,440,0.28240,0.37011
2000,Bavaria,Direct migration background,Poor,0.14292,61,440,0.11018,0.17566
2000,Bavaria,Indirect migration background,Very good,0.29561,31,77,0.19301,0.39820
2000,Bavaria,Indirect migration background,Good,0.36871,46,77,0.26024,0.47717
2000,Berlin,No migration background,Very good,0.12855,90,682,0.10341,0.15369
2000,Berlin,No migration background,Good,0.33830,255,682,0.30277,0.37384
2000,Berlin,No migration background,Satisfactory,0.36398,252,682,0.32785,0.40012
2000,Berlin,No migration background,Poor,0.13368,85,682,0.10812,0.15924
2000,Brandenburg,No migration background,Very good,0.07882,79,992,0.06204,0.09560
2000,Brandenburg,No migration background,Good,0.36181,375,992,0.33189,0.39173
2000,Brandenburg,No migration background,Satisfactory,0.35883,352,992,0.32896,0.38869
2000,Brandenburg,No migration background,Poor,0.15952,150,992,0.13672,0.18232
2000,Brandenburg,No migration background,Bad,0.04103,36,992,0.02868,0.05338
2000,Mecklenburg-Western Pomerania,No migration background,Very good,0.10737,57,533,0.08107,0.13368
2000,Mecklenburg-Western Pomerania,No migration background,Good,0.36750,221,533,0.32653,0.40847
2000,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.38027,193,533,0.33901,0.42152
2000,Mecklenburg-Western Pomerania,No migration background,Poor,0.11818,62,533,0.09075,0.14561
2000,Saxony,No migration background,Very good,0.08777,156,1727,0.07442,0.10111
2000,Saxony,No migration background,Good,0.39880,729,1727,0.37570,0.42190
2000,Saxony,No migration background,Satisfactory,0.35366,600,1727,0.33110,0.37622
2000,Saxony,No migration background,Poor,0.12584,193,1727,0.11020,0.14149
2000,Saxony,No migration background,Bad,0.03393,49,1727,0.02539,0.04247
2000,Saxony-Anhalt,No migration background,Very good,0.05749,61,1014,0.04316,0.07182
2000,Saxony-Anhalt,No migration background,Good,0.35571,391,1014,0.32623,0.38519
2000,Saxony-Anhalt,No migration background,Satisfactory,0.36639,360,1014,0.33672,0.39606
2000,Saxony-Anhalt,No migration background,Poor,0.15756,146,1014,0.13512,0.17999
2000,Saxony-Anhalt,No migration background,Bad,0.06285,56,1014,0.04791,0.07780
2000,Thuringa,No migration background,Very good,0.07709,81,1026,0.06076,0.09342
2000,Thuringa,No migration background,Good,0.40200,448,1026,0.37198,0.43202
2000,Thuringa,No migration background,Satisfactory,0.33242,323,1026,0.30358,0.36126
2000,Thuringa,No migration background,Poor,0.13442,133,1026,0.11354,0.15530
2000,Thuringa,No migration background,Bad,0.05407,41,1026,0.04023,0.06792
2001,Schleswig-Holstein,No migration background,Very good,0.16010,117,555,0.12957,0.19064
2001,Schleswig-Holstein,No migration background,Good,0.36832,213,555,0.32816,0.40849
2001,Schleswig-Holstein,No migration background,Satisfactory,0.30093,164,555,0.26274,0.33912
2001,Schleswig-Holstein,No migration background,Poor,0.11751,61,555,0.09069,0.14432
2001,Hamburg,No migration background,Very good,0.15960,45,197,0.10833,0.21088
2001,Hamburg,No migration background,Good,0.39802,97,197,0.32949,0.46655
2001,Hamburg,No migration background,Satisfactory,0.23193,55,197,0.17284,0.29102
2001,Lower Saxony,No migration background,Very good,0.08978,139,1570,0.07563,0.10392
2001,Lower Saxony,No migration background,Good,0.35478,616,1570,0.33111,0.37845
2001,Lower Saxony,No migration background,Satisfactory,0.37446,564,1570,0.35051,0.39841
2001,Lower Saxony,No migration background,Poor,0.14131,198,1570,0.12407,0.15854
2001,Lower Saxony,No migration background,Bad,0.03968,53,1570,0.03002,0.04934
2001,Lower Saxony,Direct migration background,Very good,0.13598,32,200,0.08836,0.18361
2001,Lower Saxony,Direct migration background,Good,0.39271,93,200,0.32486,0.46056
2001,Lower Saxony,Direct migration background,Satisfactory,0.29993,75,200,0.23627,0.36360
2001,Bremen,No migration background,Good,0.35660,47,90,0.25708,0.45611
2001,Bremen,No migration background,Satisfactory,0.36728,43,90,0.26713,0.46744
2001,North Rhine-Westphalia,No migration background,Very good,0.08350,332,3622,0.07449,0.09251
2001,North Rhine-Westphalia,No migration background,Good,0.38262,1451,3622,0.36679,0.39845
2001,North Rhine-Westphalia,No migration background,Satisfactory,0.35268,1248,3622,0.33712,0.36825
2001,North Rhine-Westphalia,No migration background,Poor,0.13687,452,3622,0.12568,0.14807
2001,North Rhine-Westphalia,No migration background,Bad,0.04433,139,3622,0.03763,0.05103
2001,North Rhine-Westphalia,Direct migration background,Very good,0.12515,97,768,0.10173,0.14857
2001,North Rhine-Westphalia,Direct migration background,Good,0.40875,334,768,0.37396,0.44354
2001,North Rhine-Westphalia,Direct migration background,Satisfactory,0.26819,217,768,0.23683,0.29954
2001,North Rhine-Westphalia,Direct migration background,Poor,0.16092,120,768,0.13492,0.18693
2001,North Rhine-Westphalia,Indirect migration background,Very good,0.20776,55,208,0.15249,0.26303
2001,North Rhine-Westphalia,Indirect migration background,Good,0.47015,106,208,0.40216,0.53814
2001,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.24402,47,208,0.18551,0.30253
2001,Hesse,No migration background,Very good,0.08741,98,1099,0.07071,0.10412
2001,Hesse,No migration background,Good,0.37395,440,1099,0.34533,0.40257
2001,Hesse,No migration background,Satisfactory,0.35533,383,1099,0.32702,0.38364
2001,Hesse,No migration background,Poor,0.15262,147,1099,0.13135,0.17389
2001,Hesse,No migration background,Bad,0.03069,31,1099,0.02049,0.04089
2001,Hesse,Direct migration background,Very good,0.11451,35,290,0.07780,0.15123
2001,Hesse,Direct migration background,Good,0.38010,112,290,0.32413,0.43606
2001,Hesse,Direct migration background,Satisfactory,0.29921,101,290,0.24641,0.35200
2001,Hesse,Direct migration background,Poor,0.15916,42,290,0.11698,0.20133
2001,Hesse,Indirect migration background,Good,0.51240,40,40,0.35552,0.66928
2001,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.09237,100,1098,0.07524,0.10951
2001,"Rhineland-Palatinate, Saarland",No migration background,Good,0.36497,420,1098,0.33648,0.39346
2001,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.36521,392,1098,0.33672,0.39370
2001,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.13914,147,1098,0.11866,0.15962
2001,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.03831,39,1098,0.02695,0.04966
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.37087,81,165,0.29694,0.44480
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.34490,84,165,0.27215,0.41765
2001,Baden-Wuerttemberg,No migration background,Very good,0.12454,218,1748,0.10906,0.14003
2001,Baden-Wuerttemberg,No migration background,Good,0.39023,736,1748,0.36735,0.41310
2001,Baden-Wuerttemberg,No migration background,Satisfactory,0.32910,531,1748,0.30707,0.35114
2001,Baden-Wuerttemberg,No migration background,Poor,0.11789,205,1748,0.10277,0.13301
2001,Baden-Wuerttemberg,No migration background,Bad,0.03824,58,1748,0.02924,0.04723
2001,Baden-Wuerttemberg,Direct migration background,Very good,0.11844,65,655,0.09367,0.14320
2001,Baden-Wuerttemberg,Direct migration background,Good,0.42494,286,655,0.38705,0.46282
2001,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.27365,175,655,0.23949,0.30782
2001,Baden-Wuerttemberg,Direct migration background,Poor,0.13329,96,655,0.10724,0.15934
2001,Baden-Wuerttemberg,Direct migration background,Bad,0.04968,33,655,0.03302,0.06633
2001,Baden-Wuerttemberg,Indirect migration background,Very good,0.34387,61,184,0.27505,0.41269
2001,Baden-Wuerttemberg,Indirect migration background,Good,0.43285,90,184,0.36106,0.50464
2001,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.18412,33,184,0.12797,0.24028
2001,Bavaria,No migration background,Very good,0.15197,380,2507,0.13792,0.16603
2001,Bavaria,No migration background,Good,0.36998,984,2507,0.35108,0.38888
2001,Bavaria,No migration background,Satisfactory,0.30106,747,2507,0.28310,0.31902
2001,Bavaria,No migration background,Poor,0.14340,324,2507,0.12967,0.15712
2001,Bavaria,No migration background,Bad,0.03359,72,2507,0.02654,0.04065
2001,Bavaria,Direct migration background,Very good,0.16367,58,398,0.12727,0.20006
2001,Bavaria,Direct migration background,Good,0.36782,160,398,0.32038,0.41525
2001,Bavaria,Direct migration background,Satisfactory,0.28813,126,398,0.24358,0.33268
2001,Bavaria,Direct migration background,Poor,0.13926,54,398,0.10520,0.17332
2001,Bavaria,Indirect migration background,Very good,0.32893,31,80,0.22533,0.43254
2001,Bavaria,Indirect migration background,Good,0.37660,49,80,0.26975,0.48345
2001,Berlin,No migration background,Very good,0.09804,74,668,0.07548,0.12061
2001,Berlin,No migration background,Good,0.38895,264,668,0.35195,0.42595
2001,Berlin,No migration background,Satisfactory,0.33851,234,668,0.30260,0.37443
2001,Berlin,No migration background,Poor,0.14125,96,668,0.11482,0.16769
2001,Brandenburg,No migration background,Very good,0.06766,60,934,0.05155,0.08378
2001,Brandenburg,No migration background,Good,0.35590,348,934,0.32518,0.38662
2001,Brandenburg,No migration background,Satisfactory,0.38016,358,934,0.34901,0.41131
2001,Brandenburg,No migration background,Poor,0.15214,129,934,0.12909,0.17519
2001,Brandenburg,No migration background,Bad,0.04414,39,934,0.03096,0.05732
2001,Mecklenburg-Western Pomerania,No migration background,Very good,0.10060,47,478,0.07360,0.12759
2001,Mecklenburg-Western Pomerania,No migration background,Good,0.36386,205,478,0.32068,0.40703
2001,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.36743,167,478,0.32416,0.41069
2001,Mecklenburg-Western Pomerania,No migration background,Poor,0.12762,59,478,0.09767,0.15756
2001,Saxony,No migration background,Very good,0.06988,126,1600,0.05738,0.08238
2001,Saxony,No migration background,Good,0.39790,673,1600,0.37391,0.42189
2001,Saxony,No migration background,Satisfactory,0.36990,571,1600,0.34623,0.39356
2001,Saxony,No migration background,Poor,0.12701,182,1600,0.11069,0.14333
2001,Saxony,No migration background,Bad,0.03532,48,1600,0.02627,0.04437
2001,Saxony-Anhalt,No migration background,Very good,0.04457,54,964,0.03154,0.05760
2001,Saxony-Anhalt,No migration background,Good,0.39404,397,964,0.36317,0.42490
2001,Saxony-Anhalt,No migration background,Satisfactory,0.32659,304,964,0.29697,0.35621
2001,Saxony-Anhalt,No migration background,Poor,0.17197,155,964,0.14814,0.19581
2001,Saxony-Anhalt,No migration background,Bad,0.06283,54,964,0.04750,0.07815
2001,Thuringa,No migration background,Very good,0.07556,81,944,0.05869,0.09243
2001,Thuringa,No migration background,Good,0.37686,393,944,0.34593,0.40779
2001,Thuringa,No migration background,Satisfactory,0.37419,332,944,0.34330,0.40508
2001,Thuringa,No migration background,Poor,0.13010,102,944,0.10863,0.15157
2001,Thuringa,No migration background,Bad,0.04329,36,944,0.03030,0.05628
2002,Schleswig-Holstein,No migration background,Very good,0.12602,105,614,0.09975,0.15229
2002,Schleswig-Holstein,No migration background,Good,0.37959,253,614,0.34118,0.41801
2002,Schleswig-Holstein,No migration background,Satisfactory,0.34697,198,614,0.30929,0.38465
2002,Schleswig-Holstein,No migration background,Poor,0.09649,58,614,0.07311,0.11986
2002,Hamburg,No migration background,Very good,0.13213,48,252,0.09023,0.17402
2002,Hamburg,No migration background,Good,0.43758,138,252,0.37620,0.49895
2002,Hamburg,No migration background,Satisfactory,0.24067,66,252,0.18778,0.29355
2002,Lower Saxony,No migration background,Very good,0.08077,147,1710,0.06785,0.09369
2002,Lower Saxony,No migration background,Good,0.35570,685,1710,0.33300,0.37839
2002,Lower Saxony,No migration background,Satisfactory,0.38270,613,1710,0.35965,0.40574
2002,Lower Saxony,No migration background,Poor,0.14560,214,1710,0.12887,0.16232
2002,Lower Saxony,No migration background,Bad,0.03524,51,1710,0.02650,0.04398
2002,Lower Saxony,Direct migration background,Good,0.40005,92,151,0.32165,0.47845
2002,Lower Saxony,Direct migration background,Satisfactory,0.27533,59,151,0.20384,0.34681
2002,Bremen,No migration background,Good,0.34246,58,94,0.24601,0.43890
2002,Bremen,No migration background,Satisfactory,0.27396,36,94,0.18332,0.36461
2002,North Rhine-Westphalia,No migration background,Very good,0.08197,347,3869,0.07332,0.09061
2002,North Rhine-Westphalia,No migration background,Good,0.37714,1557,3869,0.36187,0.39242
2002,North Rhine-Westphalia,No migration background,Satisfactory,0.36339,1363,3869,0.34823,0.37855
2002,North Rhine-Westphalia,No migration background,Poor,0.13965,478,3869,0.12872,0.15057
2002,North Rhine-Westphalia,No migration background,Bad,0.03786,124,3869,0.03184,0.04387
2002,North Rhine-Westphalia,Direct migration background,Very good,0.12058,94,737,0.09705,0.14410
2002,North Rhine-Westphalia,Direct migration background,Good,0.38389,294,737,0.34875,0.41903
2002,North Rhine-Westphalia,Direct migration background,Satisfactory,0.29782,231,737,0.26478,0.33086
2002,North Rhine-Westphalia,Direct migration background,Poor,0.15133,118,737,0.12544,0.17722
2002,North Rhine-Westphalia,Indirect migration background,Very good,0.23097,55,215,0.17450,0.28744
2002,North Rhine-Westphalia,Indirect migration background,Good,0.46476,110,215,0.39794,0.53159
2002,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.21134,50,215,0.15664,0.26604
2002,Hesse,No migration background,Very good,0.07116,108,1276,0.05705,0.08527
2002,Hesse,No migration background,Good,0.39019,554,1276,0.36341,0.41696
2002,Hesse,No migration background,Satisfactory,0.33823,406,1276,0.31226,0.36420
2002,Hesse,No migration background,Poor,0.15477,165,1276,0.13492,0.17463
2002,Hesse,No migration background,Bad,0.04565,43,1276,0.03420,0.05711
2002,Hesse,Direct migration background,Good,0.34554,106,250,0.28647,0.40461
2002,Hesse,Direct migration background,Satisfactory,0.32849,87,250,0.27015,0.38682
2002,Hesse,Direct migration background,Poor,0.17454,57,250,0.12739,0.22169
2002,Hesse,Indirect migration background,Good,0.40101,34,34,0.23379,0.56823
2002,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.10378,115,1126,0.08596,0.12160
2002,"Rhineland-Palatinate, Saarland",No migration background,Good,0.36390,446,1126,0.33579,0.39202
2002,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.34399,376,1126,0.31623,0.37175
2002,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.13907,143,1126,0.11885,0.15930
2002,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.04926,46,1126,0.03661,0.06190
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.37733,85,193,0.30876,0.44589
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.38474,75,193,0.31592,0.45356
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Poor,0.14119,33,193,0.09194,0.19045
2002,Baden-Wuerttemberg,No migration background,Very good,0.08987,219,1966,0.07722,0.10251
2002,Baden-Wuerttemberg,No migration background,Good,0.42602,880,1966,0.40416,0.44789
2002,Baden-Wuerttemberg,No migration background,Satisfactory,0.32875,603,1966,0.30798,0.34952
2002,Baden-Wuerttemberg,No migration background,Poor,0.11940,211,1966,0.10507,0.13374
2002,Baden-Wuerttemberg,No migration background,Bad,0.03595,53,1966,0.02772,0.04418
2002,Baden-Wuerttemberg,Direct migration background,Very good,0.08160,47,594,0.05957,0.10364
2002,Baden-Wuerttemberg,Direct migration background,Good,0.38983,254,594,0.35058,0.42909
2002,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.31316,180,594,0.27583,0.35049
2002,Baden-Wuerttemberg,Direct migration background,Poor,0.17124,113,594,0.14092,0.20156
2002,Baden-Wuerttemberg,Indirect migration background,Very good,0.16738,49,166,0.11042,0.22434
2002,Baden-Wuerttemberg,Indirect migration background,Good,0.57090,117,166,0.49537,0.64642
2002,Bavaria,No migration background,Very good,0.11086,335,2749,0.09912,0.12260
2002,Bavaria,No migration background,Good,0.36813,1142,2749,0.35010,0.38616
2002,Bavaria,No migration background,Satisfactory,0.34190,868,2749,0.32416,0.35964
2002,Bavaria,No migration background,Poor,0.13775,321,2749,0.12486,0.15063
2002,Bavaria,No migration background,Bad,0.04136,83,2749,0.03391,0.04880
2002,Bavaria,Direct migration background,Very good,0.10488,38,384,0.07419,0.13556
2002,Bavaria,Direct migration background,Good,0.39805,158,384,0.34903,0.44708
2002,Bavaria,Direct migration background,Satisfactory,0.30797,129,384,0.26173,0.35420
2002,Bavaria,Direct migration background,Poor,0.14110,59,384,0.10623,0.17596
2002,Bavaria,Indirect migration background,Good,0.39434,42,42,0.24475,0.54393
2002,Berlin,No migration background,Very good,0.09374,74,695,0.07206,0.11543
2002,Berlin,No migration background,Good,0.34553,270,695,0.31015,0.38091
2002,Berlin,No migration background,Satisfactory,0.38650,257,695,0.35027,0.42273
2002,Berlin,No migration background,Poor,0.13951,94,695,0.11373,0.16529
2002,Berlin,Direct migration background,Satisfactory,0.52849,32,32,0.35276,0.70421
2002,Brandenburg,No migration background,Very good,0.05699,54,946,0.04221,0.07177
2002,Brandenburg,No migration background,Good,0.36898,354,946,0.33822,0.39975
2002,Brandenburg,No migration background,Satisfactory,0.36685,360,946,0.33612,0.39757
2002,Brandenburg,No migration background,Poor,0.16653,142,946,0.14277,0.19028
2002,Brandenburg,No migration background,Bad,0.04066,36,946,0.02806,0.05325
2002,Mecklenburg-Western Pomerania,No migration background,Very good,0.10117,48,487,0.07436,0.12798
2002,Mecklenburg-Western Pomerania,No migration background,Good,0.35002,212,487,0.30762,0.39243
2002,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.34543,156,487,0.30315,0.38770
2002,Mecklenburg-Western Pomerania,No migration background,Poor,0.16952,71,487,0.13616,0.20288
2002,Saxony,No migration background,Very good,0.07881,145,1608,0.06564,0.09199
2002,Saxony,No migration background,Good,0.39548,668,1608,0.37158,0.41939
2002,Saxony,No migration background,Satisfactory,0.36362,558,1608,0.34010,0.38714
2002,Saxony,No migration background,Poor,0.12918,197,1608,0.11278,0.14558
2002,Saxony,No migration background,Bad,0.03290,40,1608,0.02418,0.04163
2002,Saxony-Anhalt,No migration background,Very good,0.06791,69,934,0.05176,0.08405
2002,Saxony-Anhalt,No migration background,Good,0.36942,378,934,0.33845,0.40039
2002,Saxony-Anhalt,No migration background,Satisfactory,0.37298,328,934,0.34194,0.40401
2002,Saxony-Anhalt,No migration background,Poor,0.12745,114,934,0.10605,0.14885
2002,Saxony-Anhalt,No migration background,Bad,0.06225,45,934,0.04674,0.07775
2002,Thuringa,No migration background,Very good,0.06516,71,913,0.04914,0.08118
2002,Thuringa,No migration background,Good,0.43297,427,913,0.40082,0.46513
2002,Thuringa,No migration background,Satisfactory,0.32266,303,913,0.29232,0.35300
2002,Thuringa,No migration background,Poor,0.14502,112,913,0.12217,0.16787
2003,Schleswig-Holstein,No migration background,Very good,0.12097,89,572,0.09422,0.14772
2003,Schleswig-Holstein,No migration background,Good,0.40276,247,572,0.36253,0.44299
2003,Schleswig-Holstein,No migration background,Satisfactory,0.31471,175,572,0.27662,0.35280
2003,Schleswig-Holstein,No migration background,Poor,0.12067,61,572,0.09395,0.14739
2003,Hamburg,No migration background,Very good,0.09051,34,250,0.05488,0.12615
2003,Hamburg,No migration background,Good,0.40252,110,250,0.34161,0.46344
2003,Hamburg,No migration background,Satisfactory,0.27358,65,250,0.21821,0.32896
2003,Hamburg,No migration background,Poor,0.16747,41,250,0.12109,0.21385
2003,Lower Saxony,No migration background,Very good,0.07838,157,1651,0.06541,0.09135
2003,Lower Saxony,No migration background,Good,0.38281,685,1651,0.35936,0.40627
2003,Lower Saxony,No migration background,Satisfactory,0.34960,550,1651,0.32659,0.37261
2003,Lower Saxony,No migration background,Poor,0.15100,207,1651,0.13372,0.16828
2003,Lower Saxony,No migration background,Bad,0.03820,52,1651,0.02896,0.04745
2003,Lower Saxony,Direct migration background,Good,0.36458,80,152,0.28781,0.44135
2003,Lower Saxony,Direct migration background,Satisfactory,0.33754,72,152,0.26212,0.41296
2003,Bremen,No migration background,Good,0.34330,52,93,0.24628,0.44032
2003,Bremen,No migration background,Satisfactory,0.29929,41,93,0.20572,0.39287
