,Unnamed: 0,year,quintil_oecd,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
340,340,2000,1st Quintile,male,Bad,0.04827,50,13229,0.03966,0.0596
341,341,2000,1st Quintile,female,Very good,0.06717,110,13229,0.05569,0.08182
342,342,2000,1st Quintile,female,Good,0.30992,524,13229,0.29011,0.32634
343,343,2000,1st Quintile,female,Satisfactory,0.36861,510,13229,0.3463,0.39475
344,344,2000,1st Quintile,female,Poor,0.18809,244,13229,0.16986,0.20408
345,345,2000,1st Quintile,female,Bad,0.06621,74,13229,0.05664,0.07519
346,346,2000,2nd Quintile,male,Very good,0.09366,125,13229,0.08071,0.10846
347,347,2000,2nd Quintile,male,Good,0.36138,518,13229,0.33692,0.38281
348,348,2000,2nd Quintile,male,Satisfactory,0.37807,473,13229,0.35149,0.39912
349,349,2000,2nd Quintile,male,Poor,0.11976,151,13229,0.10773,0.13505
350,350,2000,2nd Quintile,male,Bad,0.04714,50,13229,0.04003,0.05711
351,351,2000,2nd Quintile,female,Very good,0.07091,110,13229,0.06099,0.08158
352,352,2000,2nd Quintile,female,Good,0.31165,538,13229,0.28988,0.33081
353,353,2000,2nd Quintile,female,Satisfactory,0.38268,501,13229,0.35864,0.4077
354,354,2000,2nd Quintile,female,Poor,0.1924,244,13229,0.17661,0.20768
355,355,2000,2nd Quintile,female,Bad,0.04236,51,13229,0.03491,0.04987
356,356,2000,3rd Quintile,male,Very good,0.07148,106,13229,0.06242,0.08017
357,357,2000,3rd Quintile,male,Good,0.43582,581,13229,0.40735,0.46678
358,358,2000,3rd Quintile,male,Satisfactory,0.33452,454,13229,0.31391,0.35737
359,359,2000,3rd Quintile,male,Poor,0.13114,162,13229,0.11751,0.14282
360,360,2000,3rd Quintile,male,Bad,0.02704,36,13229,0.02235,0.0329
361,361,2000,3rd Quintile,female,Very good,0.06477,91,13229,0.05473,0.07515
362,362,2000,3rd Quintile,female,Good,0.37561,567,13229,0.35362,0.39616
363,363,2000,3rd Quintile,female,Satisfactory,0.37994,497,13229,0.35753,0.40524
364,364,2000,3rd Quintile,female,Poor,0.14209,174,13229,0.12835,0.1579
365,365,2000,3rd Quintile,female,Bad,0.0376,44,13229,0.03205,0.04442
366,366,2000,4th Quintile,male,Very good,0.08799,137,13229,0.07594,0.09834
367,367,2000,4th Quintile,male,Good,0.42654,602,13229,0.40322,0.45175
368,368,2000,4th Quintile,male,Satisfactory,0.35905,442,13229,0.33513,0.38513
369,369,2000,4th Quintile,male,Poor,0.10415,132,13229,0.09087,0.11833
370,370,2000,4th Quintile,male,Bad,0.02227,32,13229,0.01822,0.0264
371,371,2000,4th Quintile,female,Very good,0.07798,117,13229,0.06865,0.09182
372,372,2000,4th Quintile,female,Good,0.38336,564,13229,0.35766,0.4093
373,373,2000,4th Quintile,female,Satisfactory,0.36167,456,13229,0.33891,0.38813
374,374,2000,4th Quintile,female,Poor,0.13915,163,13229,0.12331,0.15208
375,375,2000,4th Quintile,female,Bad,0.03785,42,13229,0.03159,0.0455
376,376,2000,5th Quintile,male,Very good,0.11714,150,13229,0.10383,0.13078
377,377,2000,5th Quintile,male,Good,0.44445,613,13229,0.41954,0.47388
378,378,2000,5th Quintile,male,Satisfactory,0.33836,402,13229,0.31479,0.36598
379,379,2000,5th Quintile,male,Poor,0.10005,113,13229,0.08749,0.11444
380,380,2000,5th Quintile,female,Very good,0.1053,128,13229,0.09264,0.11817
381,381,2000,5th Quintile,female,Good,0.38597,518,13229,0.36435,0.41186
382,382,2000,5th Quintile,female,Satisfactory,0.37612,410,13229,0.34637,0.40211
383,383,2000,5th Quintile,female,Poor,0.13261,153,13229,0.11809,0.15117
384,384,2001,1st Quintile,male,Very good,0.11927,204,21888,0.10893,0.13113
385,385,2001,1st Quintile,male,Good,0.35918,609,21888,0.34092,0.37986
386,386,2001,1st Quintile,male,Satisfactory,0.31271,495,21888,0.29557,0.32959
387,387,2001,1st Quintile,male,Poor,0.14864,240,21888,0.13744,0.16175
388,388,2001,1st Quintile,male,Bad,0.0602,100,21888,0.05284,0.06817
389,389,2001,1st Quintile,female,Very good,0.08113,205,21888,0.07352,0.08819
390,390,2001,1st Quintile,female,Good,0.31948,776,21888,0.30468,0.33247
391,391,2001,1st Quintile,female,Satisfactory,0.34156,742,21888,0.32884,0.35826
392,392,2001,1st Quintile,female,Poor,0.18891,364,21888,0.1788,0.19975
393,393,2001,1st Quintile,female,Bad,0.06892,126,21888,0.06255,0.07441
394,394,2001,2nd Quintile,male,Very good,0.12832,244,21888,0.11743,0.14
395,395,2001,2nd Quintile,male,Good,0.37636,809,21888,0.36098,0.39285
396,396,2001,2nd Quintile,male,Satisfactory,0.33014,670,21888,0.31556,0.34576
397,397,2001,2nd Quintile,male,Poor,0.13769,261,21888,0.12845,0.14802
398,398,2001,2nd Quintile,male,Bad,0.02749,64,21888,0.02439,0.03166
399,399,2001,2nd Quintile,female,Very good,0.08748,222,21888,0.08005,0.09604
400,400,2001,2nd Quintile,female,Good,0.34846,861,21888,0.33093,0.36506
401,401,2001,2nd Quintile,female,Satisfactory,0.3551,820,21888,0.33995,0.37044
402,402,2001,2nd Quintile,female,Poor,0.15857,331,21888,0.14949,0.16977
403,403,2001,2nd Quintile,female,Bad,0.05039,97,21888,0.04586,0.0555
404,404,2001,3rd Quintile,male,Very good,0.10001,225,21888,0.09159,0.10825
405,405,2001,3rd Quintile,male,Good,0.40019,916,21888,0.38516,0.41902
406,406,2001,3rd Quintile,male,Satisfactory,0.34429,735,21888,0.3296,0.35762
407,407,2001,3rd Quintile,male,Poor,0.12072,253,21888,0.11121,0.13046
408,408,2001,3rd Quintile,male,Bad,0.03479,69,21888,0.03018,0.03958
409,409,2001,3rd Quintile,female,Very good,0.08674,209,21888,0.07914,0.09427
410,410,2001,3rd Quintile,female,Good,0.37238,941,21888,0.35458,0.38855
411,411,2001,3rd Quintile,female,Satisfactory,0.34554,775,21888,0.32791,0.35913
412,412,2001,3rd Quintile,female,Poor,0.15236,326,21888,0.14264,0.16364
413,413,2001,3rd Quintile,female,Bad,0.04298,83,21888,0.03836,0.04886
414,414,2001,4th Quintile,male,Very good,0.12369,275,21888,0.11524,0.13394
415,415,2001,4th Quintile,male,Good,0.41627,992,21888,0.39929,0.42876
416,416,2001,4th Quintile,male,Satisfactory,0.31604,718,21888,0.30203,0.33213
417,417,2001,4th Quintile,male,Poor,0.11386,239,21888,0.10499,0.12281
418,418,2001,4th Quintile,male,Bad,0.03014,69,21888,0.02559,0.03586
419,419,2001,4th Quintile,female,Very good,0.11141,254,21888,0.1032,0.12025
420,420,2001,4th Quintile,female,Good,0.36883,911,21888,0.35593,0.3831
421,421,2001,4th Quintile,female,Satisfactory,0.35195,775,21888,0.33569,0.36777
422,422,2001,4th Quintile,female,Poor,0.13359,292,21888,0.12367,0.14416
423,423,2001,4th Quintile,female,Bad,0.03423,69,21888,0.02962,0.0395
424,424,2001,5th Quintile,male,Very good,0.13599,307,21888,0.12849,0.14453
425,425,2001,5th Quintile,male,Good,0.4309,1043,21888,0.4154,0.44845
426,426,2001,5th Quintile,male,Satisfactory,0.32031,723,21888,0.30556,0.33418
427,427,2001,5th Quintile,male,Poor,0.09031,198,21888,0.08222,0.09675
428,428,2001,5th Quintile,male,Bad,0.02249,46,21888,0.01877,0.0263
429,429,2001,5th Quintile,female,Very good,0.11463,273,21888,0.10617,0.12095
430,430,2001,5th Quintile,female,Good,0.4045,942,21888,0.38983,0.41727
431,431,2001,5th Quintile,female,Satisfactory,0.32173,685,21888,0.3077,0.3372
432,432,2001,5th Quintile,female,Poor,0.12807,254,21888,0.11911,0.13814
433,433,2001,5th Quintile,female,Bad,0.03106,51,21888,0.02578,0.03627
434,434,2002,1st Quintile,male,Very good,0.1123,167,20758,0.10044,0.1265
435,435,2002,1st Quintile,male,Good,0.34932,523,20758,0.32661,0.36738
436,436,2002,1st Quintile,male,Satisfactory,0.32981,474,20758,0.31212,0.34773
437,437,2002,1st Quintile,male,Poor,0.15111,216,20758,0.13825,0.16439
438,438,2002,1st Quintile,male,Bad,0.05747,88,20758,0.05063,0.06532
439,439,2002,1st Quintile,female,Very good,0.07826,168,20758,0.07019,0.08562
440,440,2002,1st Quintile,female,Good,0.30616,658,20758,0.28883,0.32482
441,441,2002,1st Quintile,female,Satisfactory,0.35159,675,20758,0.33115,0.3681
442,442,2002,1st Quintile,female,Poor,0.19434,369,20758,0.18351,0.20823
443,443,2002,1st Quintile,female,Bad,0.06966,116,20758,0.06336,0.0763
444,444,2002,2nd Quintile,male,Very good,0.08917,164,20758,0.07897,0.09906
445,445,2002,2nd Quintile,male,Good,0.37449,698,20758,0.35677,0.39717
446,446,2002,2nd Quintile,male,Satisfactory,0.34642,611,20758,0.32819,0.36619
447,447,2002,2nd Quintile,male,Poor,0.14032,271,20758,0.13086,0.15029
448,448,2002,2nd Quintile,male,Bad,0.0496,83,20758,0.04364,0.05454
449,449,2002,2nd Quintile,female,Very good,0.06985,162,20758,0.06222,0.07752
450,450,2002,2nd Quintile,female,Good,0.3211,748,20758,0.30395,0.33744
451,451,2002,2nd Quintile,female,Satisfactory,0.36957,731,20758,0.35173,0.38437
452,452,2002,2nd Quintile,female,Poor,0.17766,370,20758,0.16861,0.1886
453,453,2002,2nd Quintile,female,Bad,0.06182,98,20758,0.05464,0.06943
454,454,2002,3rd Quintile,male,Very good,0.09318,187,20758,0.08424,0.10117
455,455,2002,3rd Quintile,male,Good,0.4099,822,20758,0.39054,0.4302
456,456,2002,3rd Quintile,male,Satisfactory,0.35045,665,20758,0.33571,0.36764
457,457,2002,3rd Quintile,male,Poor,0.11245,216,20758,0.10384,0.1217
458,458,2002,3rd Quintile,male,Bad,0.03402,67,20758,0.02873,0.03932
459,459,2002,3rd Quintile,female,Very good,0.07822,175,20758,0.07073,0.08611
460,460,2002,3rd Quintile,female,Good,0.37934,838,20758,0.36071,0.39883
461,461,2002,3rd Quintile,female,Satisfactory,0.35698,721,20758,0.3429,0.37146
462,462,2002,3rd Quintile,female,Poor,0.13941,277,20758,0.12835,0.1501
463,463,2002,3rd Quintile,female,Bad,0.04605,86,20758,0.04056,0.05129
464,464,2002,4th Quintile,male,Very good,0.09302,211,20758,0.08421,0.10223
465,465,2002,4th Quintile,male,Good,0.40532,934,20758,0.38626,0.42503
466,466,2002,4th Quintile,male,Satisfactory,0.35528,746,20758,0.33838,0.37431
467,467,2002,4th Quintile,male,Poor,0.11841,232,20758,0.11025,0.12773
468,468,2002,4th Quintile,male,Bad,0.02798,56,20758,0.02311,0.03317
469,469,2002,4th Quintile,female,Very good,0.08212,191,20758,0.07252,0.09103
470,470,2002,4th Quintile,female,Good,0.39139,906,20758,0.37356,0.41075
471,471,2002,4th Quintile,female,Satisfactory,0.35048,741,20758,0.33325,0.37136
472,472,2002,4th Quintile,female,Poor,0.14499,279,20758,0.13331,0.15736
473,473,2002,4th Quintile,female,Bad,0.03102,51,20758,0.02556,0.03627
474,474,2002,5th Quintile,male,Very good,0.11025,283,20758,0.10084,0.12237
475,475,2002,5th Quintile,male,Good,0.44622,1183,20758,0.42296,0.4751
476,476,2002,5th Quintile,male,Satisfactory,0.31375,786,20758,0.29462,0.33467
477,477,2002,5th Quintile,male,Poor,0.105,228,20758,0.09475,0.11657
478,478,2002,5th Quintile,male,Bad,0.02479,49,20758,0.02083,0.03055
479,479,2002,5th Quintile,female,Very good,0.09322,239,20758,0.08329,0.10278
480,480,2002,5th Quintile,female,Good,0.38759,1049,20758,0.36833,0.40638
481,481,2002,5th Quintile,female,Satisfactory,0.3689,828,20758,0.3514,0.38914
482,482,2002,5th Quintile,female,Poor,0.1282,277,20758,0.11577,0.13991
483,483,2002,5th Quintile,female,Bad,0.02209,45,20758,0.01816,0.02738
484,484,2003,1st Quintile,male,Very good,0.10028,143,22123,0.08886,0.10975
485,485,2003,1st Quintile,male,Good,0.35332,525,22123,0.33067,0.37332
486,486,2003,1st Quintile,male,Satisfactory,0.32932,461,22123,0.30757,0.34865
487,487,2003,1st Quintile,male,Poor,0.15426,225,22123,0.14016,0.16649
488,488,2003,1st Quintile,male,Bad,0.06282,80,22123,0.05475,0.07067
489,489,2003,1st Quintile,female,Very good,0.06067,135,22123,0.05396,0.06565
490,490,2003,1st Quintile,female,Good,0.31264,680,22123,0.29461,0.32899
491,491,2003,1st Quintile,female,Satisfactory,0.35415,679,22123,0.34159,0.36903
492,492,2003,1st Quintile,female,Poor,0.20492,352,22123,0.19223,0.21734
493,493,2003,1st Quintile,female,Bad,0.06761,117,22123,0.06209,0.07361
494,494,2003,2nd Quintile,male,Very good,0.09063,153,22123,0.08084,0.09976
495,495,2003,2nd Quintile,male,Good,0.38595,694,22123,0.3654,0.40847
496,496,2003,2nd Quintile,male,Satisfactory,0.33155,590,22123,0.31066,0.34871
497,497,2003,2nd Quintile,male,Poor,0.1425,257,22123,0.13221,0.15265
498,498,2003,2nd Quintile,male,Bad,0.04938,75,22123,0.04307,0.05789
499,499,2003,2nd Quintile,female,Very good,0.06674,149,22123,0.05914,0.0742
500,500,2003,2nd Quintile,female,Good,0.35423,800,22123,0.33883,0.37101
501,501,2003,2nd Quintile,female,Satisfactory,0.35605,729,22123,0.34165,0.37335
502,502,2003,2nd Quintile,female,Poor,0.16959,325,22123,0.15856,0.18352
503,503,2003,2nd Quintile,female,Bad,0.0534,94,22123,0.04865,0.06004
504,504,2003,3rd Quintile,male,Very good,0.0946,199,22123,0.08397,0.10556
505,505,2003,3rd Quintile,male,Good,0.41148,849,22123,0.39081,0.43057
506,506,2003,3rd Quintile,male,Satisfactory,0.33471,674,22123,0.3164,0.3482
507,507,2003,3rd Quintile,male,Poor,0.12026,232,22123,0.11129,0.13021
508,508,2003,3rd Quintile,male,Bad,0.03894,78,22123,0.0338,0.04509
509,509,2003,3rd Quintile,female,Very good,0.07605,174,22123,0.06729,0.08501
510,510,2003,3rd Quintile,female,Good,0.40071,881,22123,0.38335,0.42047
511,511,2003,3rd Quintile,female,Satisfactory,0.32963,653,22123,0.31148,0.34563
512,512,2003,3rd Quintile,female,Poor,0.14442,297,22123,0.13363,0.15534
513,513,2003,3rd Quintile,female,Bad,0.04919,83,22123,0.04279,0.05682
514,514,2003,4th Quintile,male,Very good,0.10747,230,22123,0.09881,0.1188
515,515,2003,4th Quintile,male,Good,0.42909,981,22123,0.40857,0.45157
516,516,2003,4th Quintile,male,Satisfactory,0.33036,706,22123,0.31325,0.351
517,517,2003,4th Quintile,male,Poor,0.10666,230,22123,0.0974,0.11767
518,518,2003,4th Quintile,male,Bad,0.02642,55,22123,0.0222,0.03017
519,519,2003,4th Quintile,female,Very good,0.09173,200,22123,0.0808,0.10301
520,520,2003,4th Quintile,female,Good,0.39597,928,22123,0.37503,0.41528
521,521,2003,4th Quintile,female,Satisfactory,0.32027,711,22123,0.30013,0.33783
522,522,2003,4th Quintile,female,Poor,0.15352,316,22123,0.13897,0.16565
523,523,2003,4th Quintile,female,Bad,0.03851,64,22123,0.03185,0.04447
524,524,2003,5th Quintile,male,Very good,0.12958,469,22123,0.11987,0.14169
525,525,2003,5th Quintile,male,Good,0.46492,1540,22123,0.44392,0.48573
526,526,2003,5th Quintile,male,Satisfactory,0.29718,894,22123,0.27959,0.31338
527,527,2003,5th Quintile,male,Poor,0.08899,260,22123,0.0803,0.0969
528,528,2003,5th Quintile,male,Bad,0.01933,53,22123,0.01467,0.02475
529,529,2003,5th Quintile,female,Very good,0.10415,390,22123,0.09574,0.11498
530,530,2003,5th Quintile,female,Good,0.42251,1392,22123,0.40219,0.44565
531,531,2003,5th Quintile,female,Satisfactory,0.31363,922,22123,0.29582,0.33417
532,532,2003,5th Quintile,female,Poor,0.12763,335,22123,0.113,0.13877
533,533,2003,5th Quintile,female,Bad,0.03209,64,22123,0.02487,0.03891
534,534,2004,1st Quintile,male,Very good,0.12591,168,21568,0.11063,0.14098
535,535,2004,1st Quintile,male,Good,0.34274,512,21568,0.31813,0.36385
536,536,2004,1st Quintile,male,Satisfactory,0.29133,399,21568,0.27137,0.31313
537,537,2004,1st Quintile,male,Poor,0.17238,207,21568,0.15368,0.18866
538,538,2004,1st Quintile,male,Bad,0.06764,88,21568,0.05868,0.07798
539,539,2004,1st Quintile,female,Very good,0.08591,176,21568,0.07693,0.0961
540,540,2004,1st Quintile,female,Good,0.30543,658,21568,0.29003,0.32235
541,541,2004,1st Quintile,female,Satisfactory,0.33015,606,21568,0.30927,0.347
542,542,2004,1st Quintile,female,Poor,0.20799,362,21568,0.19429,0.22208
543,543,2004,1st Quintile,female,Bad,0.07053,111,21568,0.06256,0.07844
544,544,2004,2nd Quintile,male,Very good,0.11723,181,21568,0.10405,0.13235
545,545,2004,2nd Quintile,male,Good,0.35719,682,21568,0.33631,0.37744
546,546,2004,2nd Quintile,male,Satisfactory,0.32893,583,21568,0.31231,0.34723
547,547,2004,2nd Quintile,male,Poor,0.1462,236,21568,0.13295,0.15683
548,548,2004,2nd Quintile,male,Bad,0.05046,77,21568,0.04259,0.05679
549,549,2004,2nd Quintile,female,Very good,0.07443,148,21568,0.06461,0.08307
550,550,2004,2nd Quintile,female,Good,0.34344,767,21568,0.32527,0.36545
551,551,2004,2nd Quintile,female,Satisfactory,0.33457,691,21568,0.31678,0.351
552,552,2004,2nd Quintile,female,Poor,0.18281,333,21568,0.17118,0.19605
553,553,2004,2nd Quintile,female,Bad,0.06475,106,21568,0.05776,0.07214
554,554,2004,3rd Quintile,male,Very good,0.08668,178,21568,0.07505,0.09728
555,555,2004,3rd Quintile,male,Good,0.41117,788,21568,0.3895,0.43267
556,556,2004,3rd Quintile,male,Satisfactory,0.34179,643,21568,0.32522,0.35968
557,557,2004,3rd Quintile,male,Poor,0.11591,212,21568,0.10692,0.12552
558,558,2004,3rd Quintile,male,Bad,0.04444,80,21568,0.03767,0.0524
559,559,2004,3rd Quintile,female,Very good,0.08403,161,21568,0.07538,0.09331
560,560,2004,3rd Quintile,female,Good,0.3634,816,21568,0.34665,0.38209
561,561,2004,3rd Quintile,female,Satisfactory,0.33914,681,21568,0.32459,0.35731
562,562,2004,3rd Quintile,female,Poor,0.16735,292,21568,0.15552,0.18059
563,563,2004,3rd Quintile,female,Bad,0.04607,82,21568,0.03981,0.05276
564,564,2004,4th Quintile,male,Very good,0.10654,237,21568,0.09662,0.11709
565,565,2004,4th Quintile,male,Good,0.40113,916,21568,0.37674,0.42465
566,566,2004,4th Quintile,male,Satisfactory,0.31891,688,21568,0.29879,0.3383
567,567,2004,4th Quintile,male,Poor,0.13697,246,21568,0.12472,0.14993
568,568,2004,4th Quintile,male,Bad,0.03645,66,21568,0.03065,0.04295
569,569,2004,4th Quintile,female,Very good,0.0857,212,21568,0.0772,0.09647
570,570,2004,4th Quintile,female,Good,0.38132,928,21568,0.36328,0.39758
571,571,2004,4th Quintile,female,Satisfactory,0.32722,667,21568,0.30706,0.34814
572,572,2004,4th Quintile,female,Poor,0.16928,322,21568,0.15513,0.18323
573,573,2004,4th Quintile,female,Bad,0.03647,65,21568,0.03106,0.04125
574,574,2004,5th Quintile,male,Very good,0.117,398,21568,0.10652,0.13051
575,575,2004,5th Quintile,male,Good,0.46226,1520,21568,0.44187,0.48409
576,576,2004,5th Quintile,male,Satisfactory,0.30334,922,21568,0.28121,0.32399
577,577,2004,5th Quintile,male,Poor,0.09264,277,21568,0.08275,0.10484
578,578,2004,5th Quintile,male,Bad,0.02476,59,21568,0.01897,0.02997
579,579,2004,5th Quintile,female,Very good,0.10006,338,21568,0.09019,0.10854
580,580,2004,5th Quintile,female,Good,0.42266,1363,21568,0.4035,0.44618
581,581,2004,5th Quintile,female,Satisfactory,0.30757,905,21568,0.28831,0.32571
582,582,2004,5th Quintile,female,Poor,0.13522,344,21568,0.12083,0.14934
583,583,2004,5th Quintile,female,Bad,0.0345,71,21568,0.02874,0.04165
584,584,2005,1st Quintile,male,Very good,0.10084,132,20625,0.08707,0.11464
585,585,2005,1st Quintile,male,Good,0.30386,426,20625,0.28056,0.32407
586,586,2005,1st Quintile,male,Satisfactory,0.31888,431,20625,0.29416,0.3415
587,587,2005,1st Quintile,male,Poor,0.19841,228,20625,0.18301,0.21837
588,588,2005,1st Quintile,male,Bad,0.078,98,20625,0.06649,0.08918
589,589,2005,1st Quintile,female,Very good,0.07691,155,20625,0.06815,0.08808
590,590,2005,1st Quintile,female,Good,0.32335,644,20625,0.3031,0.34378
591,591,2005,1st Quintile,female,Satisfactory,0.3429,590,20625,0.32492,0.36177
592,592,2005,1st Quintile,female,Poor,0.19446,338,20625,0.17985,0.21109
593,593,2005,1st Quintile,female,Bad,0.06237,101,20625,0.05416,0.07104
594,594,2005,2nd Quintile,male,Very good,0.09853,149,20625,0.08582,0.11382
595,595,2005,2nd Quintile,male,Good,0.35221,615,20625,0.32678,0.37392
596,596,2005,2nd Quintile,male,Satisfactory,0.3331,584,20625,0.31627,0.35843
597,597,2005,2nd Quintile,male,Poor,0.16361,270,20625,0.15023,0.17895
598,598,2005,2nd Quintile,male,Bad,0.05255,83,20625,0.04334,0.06129
599,599,2005,2nd Quintile,female,Very good,0.07399,132,20625,0.06441,0.08346
600,600,2005,2nd Quintile,female,Good,0.33688,713,20625,0.31705,0.35643
601,601,2005,2nd Quintile,female,Satisfactory,0.34999,691,20625,0.33181,0.3708
602,602,2005,2nd Quintile,female,Poor,0.19156,349,20625,0.17902,0.20478
603,603,2005,2nd Quintile,female,Bad,0.04759,89,20625,0.04201,0.05351
604,604,2005,3rd Quintile,male,Very good,0.08802,168,20625,0.07735,0.09818
605,605,2005,3rd Quintile,male,Good,0.37619,682,20625,0.35252,0.40136
606,606,2005,3rd Quintile,male,Satisfactory,0.35214,624,20625,0.32987,0.3729
607,607,2005,3rd Quintile,male,Poor,0.14767,233,20625,0.13374,0.15885
608,608,2005,3rd Quintile,male,Bad,0.03598,62,20625,0.02964,0.04167
609,609,2005,3rd Quintile,female,Very good,0.07259,156,20625,0.06358,0.08061
610,610,2005,3rd Quintile,female,Good,0.36682,776,20625,0.34823,0.38902
611,611,2005,3rd Quintile,female,Satisfactory,0.35005,654,20625,0.32933,0.36898
612,612,2005,3rd Quintile,female,Poor,0.15856,287,20625,0.14608,0.16937
613,613,2005,3rd Quintile,female,Bad,0.05198,83,20625,0.04487,0.05895
614,614,2005,4th Quintile,male,Very good,0.09044,201,20625,0.07974,0.1051
615,615,2005,4th Quintile,male,Good,0.41381,876,20625,0.39007,0.43895
616,616,2005,4th Quintile,male,Satisfactory,0.34784,701,20625,0.33079,0.36659
617,617,2005,4th Quintile,male,Poor,0.11653,238,20625,0.10366,0.12766
618,618,2005,4th Quintile,male,Bad,0.03137,57,20625,0.02533,0.03725
619,619,2005,4th Quintile,female,Very good,0.08576,186,20625,0.07466,0.09732
620,620,2005,4th Quintile,female,Good,0.37429,860,20625,0.35443,0.39687
621,621,2005,4th Quintile,female,Satisfactory,0.3412,700,20625,0.31981,0.35958
622,622,2005,4th Quintile,female,Poor,0.14706,280,20625,0.13685,0.16199
623,623,2005,4th Quintile,female,Bad,0.0517,87,20625,0.04634,0.05842
624,624,2005,5th Quintile,male,Very good,0.09922,332,20625,0.09047,0.11032
625,625,2005,5th Quintile,male,Good,0.47198,1410,20625,0.44894,0.49797
626,626,2005,5th Quintile,male,Satisfactory,0.31323,939,20625,0.29534,0.33661
627,627,2005,5th Quintile,male,Poor,0.09232,267,20625,0.08359,0.10215
628,628,2005,5th Quintile,male,Bad,0.02325,58,20625,0.01872,0.02696
629,629,2005,5th Quintile,female,Very good,0.10233,334,20625,0.09088,0.11425
630,630,2005,5th Quintile,female,Good,0.42749,1302,20625,0.40427,0.44934
631,631,2005,5th Quintile,female,Satisfactory,0.30559,848,20625,0.28461,0.32585
632,632,2005,5th Quintile,female,Poor,0.13817,344,20625,0.12582,0.15039
633,633,2005,5th Quintile,female,Bad,0.02643,62,20625,0.0203,0.03203
634,634,2006,1st Quintile,male,Very good,0.13023,148,19616,0.11314,0.1468
635,635,2006,1st Quintile,male,Good,0.33486,459,19616,0.3121,0.3567
636,636,2006,1st Quintile,male,Satisfactory,0.31276,389,19616,0.28532,0.34061
637,637,2006,1st Quintile,male,Poor,0.15268,193,19616,0.13841,0.1683
638,638,2006,1st Quintile,male,Bad,0.06947,78,19616,0.05944,0.07748
639,639,2006,1st Quintile,female,Very good,0.07416,139,19616,0.06399,0.08396
640,640,2006,1st Quintile,female,Good,0.32064,609,19616,0.29949,0.34196
641,641,2006,1st Quintile,female,Satisfactory,0.34551,600,19616,0.32272,0.3672
642,642,2006,1st Quintile,female,Poor,0.19759,308,19616,0.18223,0.20991
643,643,2006,1st Quintile,female,Bad,0.06209,95,19616,0.05407,0.06986
644,644,2006,2nd Quintile,male,Very good,0.07811,117,19616,0.06677,0.08958
645,645,2006,2nd Quintile,male,Good,0.35155,556,19616,0.32553,0.37841
646,646,2006,2nd Quintile,male,Satisfactory,0.36835,548,19616,0.34624,0.38781
647,647,2006,2nd Quintile,male,Poor,0.13639,207,19616,0.12436,0.14921
648,648,2006,2nd Quintile,male,Bad,0.0656,83,19616,0.05635,0.07394
649,649,2006,2nd Quintile,female,Very good,0.06428,124,19616,0.05385,0.07408
650,650,2006,2nd Quintile,female,Good,0.30584,632,19616,0.28811,0.32206
651,651,2006,2nd Quintile,female,Satisfactory,0.38039,676,19616,0.35854,0.40054
652,652,2006,2nd Quintile,female,Poor,0.18314,307,19616,0.16722,0.19424
653,653,2006,2nd Quintile,female,Bad,0.06635,101,19616,0.05957,0.07432
654,654,2006,3rd Quintile,male,Very good,0.07599,144,19616,0.06686,0.08635
655,655,2006,3rd Quintile,male,Good,0.40358,733,19616,0.37503,0.42611
656,656,2006,3rd Quintile,male,Satisfactory,0.3532,611,19616,0.33588,0.37513
657,657,2006,3rd Quintile,male,Poor,0.1227,222,19616,0.11088,0.13424
658,658,2006,3rd Quintile,male,Bad,0.04453,72,19616,0.03681,0.05182
659,659,2006,3rd Quintile,female,Very good,0.06778,139,19616,0.05787,0.0784
660,660,2006,3rd Quintile,female,Good,0.36625,757,19616,0.34667,0.38589
661,661,2006,3rd Quintile,female,Satisfactory,0.33747,616,19616,0.31382,0.3573
662,662,2006,3rd Quintile,female,Poor,0.17201,307,19616,0.15704,0.1867
663,663,2006,3rd Quintile,female,Bad,0.05648,98,19616,0.04992,0.06381
664,664,2006,4th Quintile,male,Very good,0.08657,177,19616,0.07667,0.09649
665,665,2006,4th Quintile,male,Good,0.42746,870,19616,0.40522,0.45306
666,666,2006,4th Quintile,male,Satisfactory,0.33175,629,19616,0.313,0.35033
667,667,2006,4th Quintile,male,Poor,0.11558,232,19616,0.10334,0.12911
668,668,2006,4th Quintile,male,Bad,0.03863,62,19616,0.03121,0.04661
669,669,2006,4th Quintile,female,Very good,0.08532,165,19616,0.07344,0.09694
670,670,2006,4th Quintile,female,Good,0.38188,822,19616,0.36088,0.40203
671,671,2006,4th Quintile,female,Satisfactory,0.34199,678,19616,0.3205,0.36568
672,672,2006,4th Quintile,female,Poor,0.14848,280,19616,0.13743,0.16143
673,673,2006,4th Quintile,female,Bad,0.04233,79,19616,0.03659,0.04996
674,674,2006,5th Quintile,male,Very good,0.08969,293,19616,0.08138,0.1009
675,675,2006,5th Quintile,male,Good,0.4727,1331,19616,0.44783,0.49656
676,676,2006,5th Quintile,male,Satisfactory,0.32273,909,19616,0.30282,0.34183
677,677,2006,5th Quintile,male,Poor,0.09918,242,19616,0.08658,0.11002
678,678,2006,5th Quintile,male,Bad,0.01571,48,19616,0.01156,0.01936
679,679,2006,5th Quintile,female,Very good,0.1002,279,19616,0.08918,0.11167
680,680,2006,5th Quintile,female,Good,0.40512,1199,19616,0.38289,0.42876
