year,pgisced97,quintil_oecd,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Upper Secondary Level,3rd Quintile,Bad,0.03833,88,2630,0.03099,0.04566
2001,Upper Secondary Level,4th Quintile,Very good,0.10968,268,2486,0.09739,0.12197
2001,Upper Secondary Level,4th Quintile,Good,0.40390,1058,2486,0.38460,0.42319
2001,Upper Secondary Level,4th Quintile,Satisfactory,0.32647,795,2486,0.30804,0.34491
2001,Upper Secondary Level,4th Quintile,Poor,0.12607,286,2486,0.11302,0.13912
2001,Upper Secondary Level,4th Quintile,Bad,0.03388,79,2486,0.02677,0.04100
2001,Upper Secondary Level,5th Quintile,Very good,0.11086,229,1938,0.09687,0.12484
2001,Upper Secondary Level,5th Quintile,Good,0.40261,815,1938,0.38077,0.42445
2001,Upper Secondary Level,5th Quintile,Satisfactory,0.33608,636,1938,0.31504,0.35711
2001,Upper Secondary Level,5th Quintile,Poor,0.11956,212,1938,0.10511,0.13401
2001,Upper Secondary Level,5th Quintile,Bad,0.03090,46,1938,0.02320,0.03861
2001,Post-secondary Non-tertiary Level,1st Quintile,Good,0.39025,61,110,0.29868,0.48183
2001,Post-secondary Non-tertiary Level,1st Quintile,Satisfactory,0.28332,49,110,0.19872,0.36791
2001,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.42225,86,146,0.34186,0.50265
2001,Post-secondary Non-tertiary Level,2nd Quintile,Satisfactory,0.35214,60,146,0.27440,0.42989
2001,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.50853,107,160,0.43083,0.58624
2001,Post-secondary Non-tertiary Level,3rd Quintile,Satisfactory,0.23094,53,160,0.16544,0.29645
2001,Post-secondary Non-tertiary Level,4th Quintile,Very good,0.16817,36,206,0.11697,0.21937
2001,Post-secondary Non-tertiary Level,4th Quintile,Good,0.44091,108,206,0.37295,0.50888
2001,Post-secondary Non-tertiary Level,4th Quintile,Satisfactory,0.27851,62,206,0.21714,0.33987
2001,Post-secondary Non-tertiary Level,5th Quintile,Very good,0.11153,36,248,0.07227,0.15078
2001,Post-secondary Non-tertiary Level,5th Quintile,Good,0.35421,116,248,0.29457,0.41386
2001,Post-secondary Non-tertiary Level,5th Quintile,Satisfactory,0.37846,96,248,0.31797,0.43894
2001,First Stage of Tertiary Education,1st Quintile,Good,0.34958,64,109,0.25965,0.43952
2001,First Stage of Tertiary Education,1st Quintile,Satisfactory,0.33167,45,109,0.24288,0.42047
2001,First Stage of Tertiary Education,2nd Quintile,Good,0.35655,106,259,0.29810,0.41500
2001,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.33642,100,259,0.27876,0.39407
2001,First Stage of Tertiary Education,2nd Quintile,Poor,0.19762,53,259,0.14903,0.24621
2001,First Stage of Tertiary Education,3rd Quintile,Good,0.40457,166,364,0.35408,0.45506
2001,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.37702,156,364,0.32716,0.42687
2001,First Stage of Tertiary Education,3rd Quintile,Poor,0.11908,42,364,0.08576,0.15240
2001,First Stage of Tertiary Education,4th Quintile,Very good,0.08893,44,411,0.06138,0.11648
2001,First Stage of Tertiary Education,4th Quintile,Good,0.36177,171,411,0.31526,0.40828
2001,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.39633,154,411,0.34898,0.44368
2001,First Stage of Tertiary Education,4th Quintile,Poor,0.11351,42,411,0.08280,0.14421
2001,First Stage of Tertiary Education,5th Quintile,Very good,0.11207,44,385,0.08052,0.14362
2001,First Stage of Tertiary Education,5th Quintile,Good,0.41335,172,385,0.36409,0.46260
2001,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.34952,134,385,0.30183,0.39722
2001,First Stage of Tertiary Education,5th Quintile,Poor,0.09798,35,385,0.06825,0.12772
2001,Second Stage of Tertiary Education,1st Quintile,Very good,0.13493,33,228,0.09048,0.17937
2001,Second Stage of Tertiary Education,1st Quintile,Good,0.35662,89,228,0.29431,0.41893
2001,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.28114,71,228,0.22266,0.33962
2001,Second Stage of Tertiary Education,1st Quintile,Poor,0.18327,35,228,0.13294,0.23360
2001,Second Stage of Tertiary Education,2nd Quintile,Very good,0.11806,32,347,0.08406,0.15206
2001,Second Stage of Tertiary Education,2nd Quintile,Good,0.37104,150,347,0.32014,0.42194
2001,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.33166,121,347,0.28205,0.38127
2001,Second Stage of Tertiary Education,2nd Quintile,Poor,0.15045,44,347,0.11277,0.18812
2001,Second Stage of Tertiary Education,3rd Quintile,Very good,0.11415,50,527,0.08697,0.14132
2001,Second Stage of Tertiary Education,3rd Quintile,Good,0.42177,238,527,0.37956,0.46397
2001,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.31151,182,527,0.27194,0.35109
2001,Second Stage of Tertiary Education,3rd Quintile,Poor,0.11247,57,527,0.08547,0.13947
2001,Second Stage of Tertiary Education,4th Quintile,Very good,0.11258,82,838,0.09117,0.13399
2001,Second Stage of Tertiary Education,4th Quintile,Good,0.42983,387,838,0.39629,0.46337
2001,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.33261,289,838,0.30069,0.36453
2001,Second Stage of Tertiary Education,4th Quintile,Poor,0.10523,80,838,0.08444,0.12602
2001,Second Stage of Tertiary Education,5th Quintile,Very good,0.14294,204,1522,0.12535,0.16053
2001,Second Stage of Tertiary Education,5th Quintile,Good,0.47503,756,1522,0.44994,0.50013
2001,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.27889,430,1522,0.25635,0.30143
2001,Second Stage of Tertiary Education,5th Quintile,Poor,0.08269,132,1522,0.06884,0.09653
2002,Pre-primary Level,1st Quintile,Very good,0.43479,43,89,0.33121,0.53836
2002,Pre-primary Level,1st Quintile,Good,0.42653,46,89,0.32319,0.52986
2002,Pre-primary Level,2nd Quintile,Very good,0.40416,43,86,0.29983,0.50848
2002,Pre-primary Level,2nd Quintile,Good,0.31935,43,86,0.22023,0.41847
2002,Pre-primary Level,3rd Quintile,Very good,0.34723,50,109,0.25744,0.43703
2002,Pre-primary Level,3rd Quintile,Good,0.49493,59,109,0.40064,0.58923
2002,Pre-primary Level,4th Quintile,Very good,0.38320,36,81,0.27666,0.48974
2002,Pre-primary Level,4th Quintile,Good,0.51984,45,81,0.41036,0.62932
2002,Pre-primary Level,5th Quintile,Very good,0.35011,31,87,0.24929,0.45093
2002,Pre-primary Level,5th Quintile,Good,0.45547,56,87,0.35021,0.56073
2002,Primary Level,1st Quintile,Good,0.27349,35,109,0.18943,0.35756
2002,Primary Level,1st Quintile,Satisfactory,0.29432,37,109,0.20837,0.38027
2002,Primary Level,1st Quintile,Poor,0.26741,37,109,0.18393,0.35088
2002,Lower Secondary Level,1st Quintile,Very good,0.08505,79,878,0.06659,0.10351
2002,Lower Secondary Level,1st Quintile,Good,0.28014,272,878,0.25041,0.30986
2002,Lower Secondary Level,1st Quintile,Satisfactory,0.36634,302,878,0.33445,0.39823
2002,Lower Secondary Level,1st Quintile,Poor,0.19186,165,878,0.16580,0.21792
2002,Lower Secondary Level,1st Quintile,Bad,0.07661,60,878,0.05901,0.09422
2002,Lower Secondary Level,2nd Quintile,Very good,0.08912,71,710,0.06815,0.11009
2002,Lower Secondary Level,2nd Quintile,Good,0.28669,218,710,0.25340,0.31998
2002,Lower Secondary Level,2nd Quintile,Satisfactory,0.33548,226,710,0.30073,0.37024
2002,Lower Secondary Level,2nd Quintile,Poor,0.20572,148,710,0.17596,0.23547
2002,Lower Secondary Level,2nd Quintile,Bad,0.08299,47,710,0.06268,0.10330
2002,Lower Secondary Level,3rd Quintile,Very good,0.08048,44,476,0.05601,0.10494
2002,Lower Secondary Level,3rd Quintile,Good,0.33976,185,476,0.29717,0.38236
2002,Lower Secondary Level,3rd Quintile,Satisfactory,0.36060,167,476,0.31741,0.40378
2002,Lower Secondary Level,3rd Quintile,Poor,0.16830,80,476,0.13465,0.20194
2002,Lower Secondary Level,4th Quintile,Very good,0.07598,38,430,0.05091,0.10106
2002,Lower Secondary Level,4th Quintile,Good,0.33317,161,430,0.28857,0.37778
2002,Lower Secondary Level,4th Quintile,Satisfactory,0.38095,162,430,0.33499,0.42690
2002,Lower Secondary Level,4th Quintile,Poor,0.16815,69,430,0.13276,0.20354
2002,Lower Secondary Level,5th Quintile,Good,0.30821,89,228,0.24814,0.36828
2002,Lower Secondary Level,5th Quintile,Satisfactory,0.40764,94,228,0.34371,0.47156
2002,Lower Secondary Level,5th Quintile,Poor,0.19266,45,228,0.14136,0.24397
2002,Upper Secondary Level,1st Quintile,Very good,0.07838,149,1760,0.06582,0.09095
2002,Upper Secondary Level,1st Quintile,Good,0.34126,630,1760,0.31911,0.36342
2002,Upper Secondary Level,1st Quintile,Satisfactory,0.35666,607,1760,0.33427,0.37904
2002,Upper Secondary Level,1st Quintile,Poor,0.15962,273,1760,0.14251,0.17674
2002,Upper Secondary Level,1st Quintile,Bad,0.06407,101,1760,0.05263,0.07552
2002,Upper Secondary Level,2nd Quintile,Very good,0.06413,159,2254,0.05401,0.07424
2002,Upper Secondary Level,2nd Quintile,Good,0.35769,834,2254,0.33790,0.37748
2002,Upper Secondary Level,2nd Quintile,Satisfactory,0.37693,815,2254,0.35692,0.39695
2002,Upper Secondary Level,2nd Quintile,Poor,0.14575,339,2254,0.13118,0.16032
2002,Upper Secondary Level,2nd Quintile,Bad,0.05550,107,2254,0.04605,0.06496
2002,Upper Secondary Level,3rd Quintile,Very good,0.07805,173,2349,0.06719,0.08890
2002,Upper Secondary Level,3rd Quintile,Good,0.37823,930,2349,0.35862,0.39785
2002,Upper Secondary Level,3rd Quintile,Satisfactory,0.36516,836,2349,0.34569,0.38464
2002,Upper Secondary Level,3rd Quintile,Poor,0.13982,322,2349,0.12579,0.15385
2002,Upper Secondary Level,3rd Quintile,Bad,0.03874,88,2349,0.03094,0.04655
2002,Upper Secondary Level,4th Quintile,Very good,0.07798,186,2315,0.06706,0.08891
2002,Upper Secondary Level,4th Quintile,Good,0.40501,978,2315,0.38501,0.42501
2002,Upper Secondary Level,4th Quintile,Satisfactory,0.34989,802,2315,0.33046,0.36933
2002,Upper Secondary Level,4th Quintile,Poor,0.13316,282,2315,0.11931,0.14700
2002,Upper Secondary Level,4th Quintile,Bad,0.03395,67,2315,0.02657,0.04133
2002,Upper Secondary Level,5th Quintile,Very good,0.10024,233,2242,0.08781,0.11268
2002,Upper Secondary Level,5th Quintile,Good,0.37936,926,2242,0.35927,0.39945
2002,Upper Secondary Level,5th Quintile,Satisfactory,0.36304,780,2242,0.34313,0.38295
2002,Upper Secondary Level,5th Quintile,Poor,0.12903,251,2242,0.11515,0.14291
2002,Upper Secondary Level,5th Quintile,Bad,0.02833,52,2242,0.02146,0.03519
2002,Post-secondary Non-tertiary Level,1st Quintile,Good,0.40222,76,116,0.31259,0.49184
2002,Post-secondary Non-tertiary Level,1st Quintile,Satisfactory,0.21710,40,116,0.14175,0.29245
2002,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.44072,76,124,0.35298,0.52847
2002,Post-secondary Non-tertiary Level,2nd Quintile,Satisfactory,0.29005,48,124,0.20985,0.37024
2002,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.40801,73,125,0.32151,0.49452
2002,Post-secondary Non-tertiary Level,3rd Quintile,Satisfactory,0.36438,52,125,0.27967,0.44908
2002,Post-secondary Non-tertiary Level,4th Quintile,Good,0.41083,104,170,0.33666,0.48501
2002,Post-secondary Non-tertiary Level,4th Quintile,Satisfactory,0.26490,66,170,0.19837,0.33143
2002,Post-secondary Non-tertiary Level,5th Quintile,Very good,0.12053,34,279,0.08226,0.15881
2002,Post-secondary Non-tertiary Level,5th Quintile,Good,0.43996,146,279,0.38161,0.49831
2002,Post-secondary Non-tertiary Level,5th Quintile,Satisfactory,0.33806,99,279,0.28246,0.39367
2002,First Stage of Tertiary Education,1st Quintile,Good,0.24090,44,125,0.16563,0.31617
2002,First Stage of Tertiary Education,1st Quintile,Satisfactory,0.34791,50,125,0.26408,0.43175
2002,First Stage of Tertiary Education,1st Quintile,Poor,0.23860,31,125,0.16358,0.31362
2002,First Stage of Tertiary Education,2nd Quintile,Good,0.39134,114,261,0.33201,0.45066
2002,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.32891,95,261,0.27180,0.38602
2002,First Stage of Tertiary Education,2nd Quintile,Poor,0.19238,52,261,0.14446,0.24029
2002,First Stage of Tertiary Education,3rd Quintile,Good,0.46596,151,302,0.40961,0.52232
2002,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.35341,117,302,0.29940,0.40741
2002,First Stage of Tertiary Education,3rd Quintile,Poor,0.10818,34,302,0.07309,0.14327
2002,First Stage of Tertiary Education,4th Quintile,Very good,0.08382,39,407,0.05686,0.11077
2002,First Stage of Tertiary Education,4th Quintile,Good,0.38419,172,407,0.33688,0.43150
2002,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.39249,151,407,0.34499,0.43998
2002,First Stage of Tertiary Education,4th Quintile,Poor,0.12173,45,407,0.08992,0.15353
2002,First Stage of Tertiary Education,5th Quintile,Very good,0.07552,32,428,0.05045,0.10058
2002,First Stage of Tertiary Education,5th Quintile,Good,0.41206,192,428,0.36538,0.45875
2002,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.36429,152,428,0.31865,0.40994
2002,First Stage of Tertiary Education,5th Quintile,Poor,0.12710,52,428,0.09550,0.15869
2002,Second Stage of Tertiary Education,1st Quintile,Good,0.37512,77,182,0.30459,0.44566
2002,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.31045,69,182,0.24304,0.37785
2002,Second Stage of Tertiary Education,1st Quintile,Poor,0.18414,36,182,0.12768,0.24061
2002,Second Stage of Tertiary Education,2nd Quintile,Good,0.34471,110,261,0.28694,0.40248
2002,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.40901,107,261,0.34924,0.46877
2002,Second Stage of Tertiary Education,2nd Quintile,Poor,0.15849,44,261,0.11409,0.20288
2002,Second Stage of Tertiary Education,3rd Quintile,Very good,0.07300,34,473,0.04953,0.09647
2002,Second Stage of Tertiary Education,3rd Quintile,Good,0.42454,210,473,0.37995,0.46914
2002,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.39277,184,473,0.34871,0.43682
2002,Second Stage of Tertiary Education,3rd Quintile,Poor,0.08938,45,473,0.06365,0.11512
2002,Second Stage of Tertiary Education,4th Quintile,Very good,0.10235,79,794,0.08125,0.12344
2002,Second Stage of Tertiary Education,4th Quintile,Good,0.40569,352,794,0.37151,0.43987
2002,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.34378,275,794,0.31072,0.37684
2002,Second Stage of Tertiary Education,4th Quintile,Poor,0.12326,88,794,0.10038,0.14614
2002,Second Stage of Tertiary Education,5th Quintile,Very good,0.09347,158,1594,0.07917,0.10776
2002,Second Stage of Tertiary Education,5th Quintile,Good,0.51330,838,1594,0.48876,0.53785
2002,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.29858,472,1594,0.27611,0.32105
2002,Second Stage of Tertiary Education,5th Quintile,Poor,0.07617,126,1594,0.06315,0.08920
2003,Pre-primary Level,1st Quintile,Very good,0.40141,39,84,0.29595,0.50687
2003,Pre-primary Level,1st Quintile,Good,0.49861,45,84,0.39104,0.60617
2003,Pre-primary Level,2nd Quintile,Very good,0.35871,31,81,0.25361,0.46381
2003,Pre-primary Level,2nd Quintile,Good,0.50279,50,81,0.39323,0.61236
2003,Pre-primary Level,3rd Quintile,Very good,0.28221,34,97,0.19218,0.37225
2003,Pre-primary Level,3rd Quintile,Good,0.58014,63,97,0.48141,0.67887
2003,Pre-primary Level,4th Quintile,Very good,0.38918,51,111,0.29806,0.48029
2003,Pre-primary Level,4th Quintile,Good,0.51114,60,111,0.41773,0.60456
2003,Pre-primary Level,5th Quintile,Very good,0.37541,59,167,0.30174,0.44907
2003,Pre-primary Level,5th Quintile,Good,0.40923,75,167,0.33443,0.48403
2003,Pre-primary Level,5th Quintile,Satisfactory,0.15933,33,167,0.10366,0.21501
2003,Primary Level,1st Quintile,Good,0.19279,31,113,0.11973,0.26585
2003,Primary Level,1st Quintile,Satisfactory,0.37905,48,113,0.28920,0.46890
2003,Primary Level,1st Quintile,Poor,0.25737,34,113,0.17640,0.33834
2003,Lower Secondary Level,1st Quintile,Very good,0.07215,59,843,0.05467,0.08962
2003,Lower Secondary Level,1st Quintile,Good,0.31750,288,843,0.28606,0.34895
2003,Lower Secondary Level,1st Quintile,Satisfactory,0.30744,267,843,0.27627,0.33861
2003,Lower Secondary Level,1st Quintile,Poor,0.22627,174,843,0.19801,0.25453
2003,Lower Secondary Level,1st Quintile,Bad,0.07664,55,843,0.05868,0.09461
2003,Lower Secondary Level,2nd Quintile,Very good,0.09257,62,700,0.07109,0.11406
2003,Lower Secondary Level,2nd Quintile,Good,0.28493,223,700,0.25147,0.31839
2003,Lower Secondary Level,2nd Quintile,Satisfactory,0.32623,227,700,0.29148,0.36099
2003,Lower Secondary Level,2nd Quintile,Poor,0.22609,144,700,0.19508,0.25710
2003,Lower Secondary Level,2nd Quintile,Bad,0.07017,44,700,0.05123,0.08911
2003,Lower Secondary Level,3rd Quintile,Very good,0.08914,54,459,0.06304,0.11523
2003,Lower Secondary Level,3rd Quintile,Good,0.32436,172,459,0.28148,0.36723
2003,Lower Secondary Level,3rd Quintile,Satisfactory,0.35703,162,459,0.31315,0.40091
2003,Lower Secondary Level,3rd Quintile,Poor,0.17717,71,459,0.14220,0.21213
2003,Lower Secondary Level,4th Quintile,Very good,0.10078,41,394,0.07102,0.13054
2003,Lower Secondary Level,4th Quintile,Good,0.31215,143,394,0.26634,0.35797
2003,Lower Secondary Level,4th Quintile,Satisfactory,0.36292,141,394,0.31538,0.41046
2003,Lower Secondary Level,4th Quintile,Poor,0.16861,69,394,0.13159,0.20563
2003,Lower Secondary Level,5th Quintile,Very good,0.07533,31,271,0.04385,0.10682
2003,Lower Secondary Level,5th Quintile,Good,0.32527,98,271,0.26939,0.38116
2003,Lower Secondary Level,5th Quintile,Satisfactory,0.39074,101,271,0.33254,0.44894
2003,Lower Secondary Level,5th Quintile,Poor,0.14455,41,271,0.10261,0.18650
2003,Upper Secondary Level,1st Quintile,Very good,0.06514,122,1750,0.05357,0.07671
2003,Upper Secondary Level,1st Quintile,Good,0.33626,632,1750,0.31412,0.35840
2003,Upper Secondary Level,1st Quintile,Satisfactory,0.36999,625,1750,0.34736,0.39261
2003,Upper Secondary Level,1st Quintile,Poor,0.16006,270,1750,0.14288,0.17725
2003,Upper Secondary Level,1st Quintile,Bad,0.06855,101,1750,0.05671,0.08039
2003,Upper Secondary Level,2nd Quintile,Very good,0.06591,152,2256,0.05567,0.07615
2003,Upper Secondary Level,2nd Quintile,Good,0.36396,856,2256,0.34410,0.38382
2003,Upper Secondary Level,2nd Quintile,Satisfactory,0.36217,807,2256,0.34233,0.38200
2003,Upper Secondary Level,2nd Quintile,Poor,0.15891,346,2256,0.14382,0.17400
2003,Upper Secondary Level,2nd Quintile,Bad,0.04906,95,2256,0.04014,0.05797
2003,Upper Secondary Level,3rd Quintile,Very good,0.07193,166,2330,0.06144,0.08242
2003,Upper Secondary Level,3rd Quintile,Good,0.41833,1002,2330,0.39830,0.43837
2003,Upper Secondary Level,3rd Quintile,Satisfactory,0.33364,751,2330,0.31449,0.35279
2003,Upper Secondary Level,3rd Quintile,Poor,0.13251,315,2330,0.11874,0.14628
2003,Upper Secondary Level,3rd Quintile,Bad,0.04358,96,2330,0.03529,0.05187
2003,Upper Secondary Level,4th Quintile,Very good,0.08452,190,2279,0.07310,0.09595
2003,Upper Secondary Level,4th Quintile,Good,0.40521,945,2279,0.38505,0.42537
2003,Upper Secondary Level,4th Quintile,Satisfactory,0.34014,781,2279,0.32068,0.35959
2003,Upper Secondary Level,4th Quintile,Poor,0.13532,296,2279,0.12128,0.14937
2003,Upper Secondary Level,4th Quintile,Bad,0.03481,67,2279,0.02728,0.04234
2003,Upper Secondary Level,5th Quintile,Very good,0.10569,305,2471,0.09356,0.11781
2003,Upper Secondary Level,5th Quintile,Good,0.42618,1106,2471,0.40668,0.44569
2003,Upper Secondary Level,5th Quintile,Satisfactory,0.32000,749,2471,0.30161,0.33840
2003,Upper Secondary Level,5th Quintile,Poor,0.11965,261,2471,0.10685,0.13245
2003,Upper Secondary Level,5th Quintile,Bad,0.02848,50,2471,0.02192,0.03504
2003,Post-secondary Non-tertiary Level,1st Quintile,Good,0.46018,73,109,0.36618,0.55418
2003,Post-secondary Non-tertiary Level,1st Quintile,Satisfactory,0.25346,36,109,0.17142,0.33550
2003,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.44644,71,118,0.35636,0.53652
2003,Post-secondary Non-tertiary Level,2nd Quintile,Satisfactory,0.32558,47,118,0.24067,0.41049
2003,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.47339,99,155,0.39453,0.55225
2003,Post-secondary Non-tertiary Level,3rd Quintile,Satisfactory,0.29710,56,155,0.22493,0.36928
2003,Post-secondary Non-tertiary Level,4th Quintile,Very good,0.15405,33,231,0.10739,0.20070
2003,Post-secondary Non-tertiary Level,4th Quintile,Good,0.52241,136,231,0.45786,0.58696
2003,Post-secondary Non-tertiary Level,4th Quintile,Satisfactory,0.25146,62,231,0.19539,0.30753
2003,Post-secondary Non-tertiary Level,5th Quintile,Very good,0.11116,53,388,0.07984,0.14248
2003,Post-secondary Non-tertiary Level,5th Quintile,Good,0.42642,185,388,0.37715,0.47570
2003,Post-secondary Non-tertiary Level,5th Quintile,Satisfactory,0.32287,110,388,0.27628,0.36945
2003,Post-secondary Non-tertiary Level,5th Quintile,Poor,0.12607,40,388,0.09300,0.15914
2003,First Stage of Tertiary Education,1st Quintile,Good,0.27824,46,95,0.18765,0.36884
2003,First Stage of Tertiary Education,1st Quintile,Satisfactory,0.35315,49,95,0.25653,0.44977
2003,First Stage of Tertiary Education,2nd Quintile,Good,0.40388,104,239,0.34154,0.46622
2003,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.37686,102,239,0.31529,0.43842
2003,First Stage of Tertiary Education,2nd Quintile,Poor,0.11953,33,239,0.07832,0.16075
2003,First Stage of Tertiary Education,3rd Quintile,Good,0.33720,131,302,0.28380,0.39061
2003,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.42860,136,302,0.37269,0.48451
2003,First Stage of Tertiary Education,3rd Quintile,Poor,0.12038,35,302,0.08362,0.15715
2003,First Stage of Tertiary Education,4th Quintile,Very good,0.11376,46,419,0.08332,0.14420
2003,First Stage of Tertiary Education,4th Quintile,Good,0.38541,184,419,0.33875,0.43207
2003,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.34843,145,419,0.30275,0.39410
2003,First Stage of Tertiary Education,4th Quintile,Poor,0.10466,44,419,0.07532,0.13401
2003,First Stage of Tertiary Education,5th Quintile,Very good,0.05383,40,496,0.03395,0.07371
2003,First Stage of Tertiary Education,5th Quintile,Good,0.48251,235,496,0.43849,0.52653
2003,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.33659,178,496,0.29497,0.37822
2003,First Stage of Tertiary Education,5th Quintile,Poor,0.10309,43,496,0.07631,0.12988
2003,Second Stage of Tertiary Education,1st Quintile,Good,0.34564,84,193,0.27837,0.41291
2003,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.37344,72,193,0.30502,0.44186
2003,Second Stage of Tertiary Education,1st Quintile,Poor,0.19900,37,193,0.14252,0.25547
2003,Second Stage of Tertiary Education,2nd Quintile,Good,0.40506,113,248,0.34384,0.46629
2003,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.35523,99,248,0.29554,0.41491
2003,Second Stage of Tertiary Education,2nd Quintile,Poor,0.13084,36,248,0.08879,0.17290
2003,Second Stage of Tertiary Education,3rd Quintile,Very good,0.08808,42,491,0.06299,0.11318
2003,Second Stage of Tertiary Education,3rd Quintile,Good,0.44045,229,491,0.39649,0.48440
2003,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.30972,159,491,0.26878,0.35067
2003,Second Stage of Tertiary Education,3rd Quintile,Poor,0.12375,61,491,0.09459,0.15291
2003,Second Stage of Tertiary Education,4th Quintile,Very good,0.09502,79,862,0.07544,0.11461
2003,Second Stage of Tertiary Education,4th Quintile,Good,0.45724,415,862,0.42396,0.49051
2003,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.30026,264,862,0.26964,0.33088
2003,Second Stage of Tertiary Education,4th Quintile,Poor,0.11416,104,862,0.09292,0.13540
2003,Second Stage of Tertiary Education,5th Quintile,Very good,0.13032,345,2472,0.11705,0.14359
2003,Second Stage of Tertiary Education,5th Quintile,Good,0.49021,1236,2472,0.47050,0.50992
2003,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.27323,658,2472,0.25566,0.29080
2003,Second Stage of Tertiary Education,5th Quintile,Poor,0.08956,200,2472,0.07830,0.10082
2003,Second Stage of Tertiary Education,5th Quintile,Bad,0.01668,33,2472,0.01163,0.02173
2004,No answer / don't know,1st Quintile,Good,0.43416,40,40,0.27860,0.58972
2004,Pre-primary Level,1st Quintile,Very good,0.39096,38,85,0.28660,0.49531
2004,Pre-primary Level,1st Quintile,Good,0.36747,47,85,0.26437,0.47058
2004,Pre-primary Level,2nd Quintile,Very good,0.34725,36,101,0.25394,0.44057
2004,Pre-primary Level,2nd Quintile,Good,0.53603,65,101,0.43829,0.63378
2004,Pre-primary Level,3rd Quintile,Very good,0.24521,35,99,0.16004,0.33039
2004,Pre-primary Level,3rd Quintile,Good,0.54633,64,99,0.44776,0.64490
2004,Pre-primary Level,4th Quintile,Very good,0.33779,43,106,0.24732,0.42825
2004,Pre-primary Level,4th Quintile,Good,0.45725,63,106,0.36196,0.55254
2004,Pre-primary Level,5th Quintile,Very good,0.41326,68,147,0.33339,0.49314
2004,Pre-primary Level,5th Quintile,Good,0.47661,79,147,0.39559,0.55763
2004,Primary Level,1st Quintile,Good,0.26360,34,78,0.16519,0.36200
2004,Primary Level,1st Quintile,Satisfactory,0.35152,44,78,0.24488,0.45817
2004,Lower Secondary Level,1st Quintile,Very good,0.11170,79,780,0.08958,0.13382
2004,Lower Secondary Level,1st Quintile,Good,0.26026,231,780,0.22945,0.29108
2004,Lower Secondary Level,1st Quintile,Satisfactory,0.31631,246,780,0.28366,0.34897
2004,Lower Secondary Level,1st Quintile,Poor,0.23426,170,780,0.20452,0.26400
2004,Lower Secondary Level,1st Quintile,Bad,0.07746,54,780,0.05869,0.09623
2004,Lower Secondary Level,2nd Quintile,Very good,0.10237,64,675,0.07949,0.12526
2004,Lower Secondary Level,2nd Quintile,Good,0.28869,219,675,0.25448,0.32290
2004,Lower Secondary Level,2nd Quintile,Satisfactory,0.31549,214,675,0.28041,0.35057
2004,Lower Secondary Level,2nd Quintile,Poor,0.20238,130,675,0.17204,0.23271
2004,Lower Secondary Level,2nd Quintile,Bad,0.09107,48,675,0.06935,0.11279
2004,Lower Secondary Level,3rd Quintile,Very good,0.08029,42,494,0.05630,0.10428
2004,Lower Secondary Level,3rd Quintile,Good,0.29929,177,494,0.25886,0.33971
2004,Lower Secondary Level,3rd Quintile,Satisfactory,0.33157,157,494,0.29001,0.37313
2004,Lower Secondary Level,3rd Quintile,Poor,0.22144,86,494,0.18479,0.25810
2004,Lower Secondary Level,3rd Quintile,Bad,0.06741,32,494,0.04528,0.08955
2004,Lower Secondary Level,4th Quintile,Very good,0.09231,44,344,0.06168,0.12294
2004,Lower Secondary Level,4th Quintile,Good,0.32058,124,344,0.27119,0.36997
2004,Lower Secondary Level,4th Quintile,Satisfactory,0.33138,116,344,0.28157,0.38120
