year,sampreg,sex,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,East,female,Poor,0.15637,489,3074,0.14352,0.16921
2014,East,female,Bad,0.03804,121,3074,0.03128,0.04480
2015,West,male,Very good,0.10058,1389,10065,0.09470,0.10645
2015,West,male,Good,0.33472,4259,10065,0.32550,0.34394
2015,West,male,Satisfactory,0.27042,2974,10065,0.26175,0.27910
2015,West,male,Poor,0.10739,1164,10065,0.10134,0.11344
2015,West,male,Bad,0.03027,279,10065,0.02692,0.03362
2015,West,female,Very good,0.08633,1393,11751,0.08125,0.09141
2015,West,female,Good,0.31084,4629,11751,0.30247,0.31920
2015,West,female,Satisfactory,0.27604,3596,11751,0.26795,0.28412
2015,West,female,Poor,0.14706,1754,11751,0.14066,0.15346
2015,West,female,Bad,0.03610,379,11751,0.03273,0.03947
2015,East,male,Very good,0.07028,215,2504,0.06027,0.08030
2015,East,male,Good,0.32558,989,2504,0.30722,0.34393
2015,East,male,Satisfactory,0.29998,876,2504,0.28202,0.31793
2015,East,male,Poor,0.11790,320,2504,0.10526,0.13053
2015,East,male,Bad,0.04628,104,2504,0.03805,0.05452
2015,East,female,Very good,0.06315,231,2984,0.05442,0.07188
2015,East,female,Good,0.29806,1139,2984,0.28164,0.31447
2015,East,female,Satisfactory,0.30395,1013,2984,0.28745,0.32046
2015,East,female,Poor,0.15773,479,2984,0.14465,0.17081
2015,East,female,Bad,0.04312,122,2984,0.03583,0.05041
2016,West,male,Very good,0.09157,1777,10485,0.08605,0.09709
2016,West,male,Good,0.34263,4203,10485,0.33354,0.35171
2016,West,male,Satisfactory,0.26834,3030,10485,0.25986,0.27683
2016,West,male,Poor,0.10874,1166,10485,0.10278,0.11470
2016,West,male,Bad,0.02870,309,10485,0.02550,0.03190
2016,West,female,Very good,0.07895,1503,11642,0.07405,0.08384
2016,West,female,Good,0.31114,4484,11642,0.30273,0.31955
2016,West,female,Satisfactory,0.28151,3465,11642,0.27334,0.28968
2016,West,female,Poor,0.14625,1758,11642,0.13983,0.15267
2016,West,female,Bad,0.03864,432,11642,0.03514,0.04215
2016,East,male,Very good,0.07337,313,2634,0.06341,0.08333
2016,East,male,Good,0.33724,1070,2634,0.31918,0.35529
2016,East,male,Satisfactory,0.28361,807,2634,0.26640,0.30083
2016,East,male,Poor,0.12803,349,2634,0.11526,0.14079
2016,East,male,Bad,0.03292,95,2634,0.02610,0.03973
2016,East,female,Very good,0.06629,266,2997,0.05738,0.07520
2016,East,female,Good,0.31216,1133,2997,0.29556,0.32875
2016,East,female,Satisfactory,0.28611,970,2997,0.26993,0.30230
2016,East,female,Poor,0.15801,492,2997,0.14495,0.17107
2016,East,female,Bad,0.03952,136,2997,0.03255,0.04650
2017,West,male,Very good,0.10291,2166,11862,0.09744,0.10838
2017,West,male,Good,0.33109,4708,11862,0.32262,0.33956
2017,West,male,Satisfactory,0.26862,3363,11862,0.26065,0.27660
2017,West,male,Poor,0.11044,1305,11862,0.10480,0.11608
2017,West,male,Bad,0.02734,320,11862,0.02440,0.03027
2017,West,female,Very good,0.08556,1766,12972,0.08074,0.09037
2017,West,female,Good,0.29879,5000,12972,0.29092,0.30667
2017,West,female,Satisfactory,0.29221,3914,12972,0.28438,0.30003
2017,West,female,Poor,0.14666,1883,12972,0.14057,0.15274
2017,West,female,Bad,0.03010,409,12972,0.02716,0.03304
2017,East,male,Very good,0.05989,344,2940,0.05131,0.06846
2017,East,male,Good,0.35562,1222,2940,0.33832,0.37293
2017,East,male,Satisfactory,0.28297,903,2940,0.26669,0.29926
2017,East,male,Poor,0.10657,367,2940,0.09541,0.11773
2017,East,male,Bad,0.04261,104,2940,0.03531,0.04991
2017,East,female,Very good,0.05779,311,3324,0.04986,0.06572
2017,East,female,Good,0.32829,1295,3324,0.31232,0.34425
2017,East,female,Satisfactory,0.28104,1088,3324,0.26576,0.29633
2017,East,female,Poor,0.14827,493,3324,0.13619,0.16036
2017,East,female,Bad,0.04226,137,3324,0.03542,0.04910
2018,West,male,Very good,0.10612,2134,11287,0.10043,0.11180
2018,West,male,Good,0.32694,4419,11287,0.31828,0.33559
2018,West,male,Satisfactory,0.27739,3199,11287,0.26913,0.28565
2018,West,male,Poor,0.10612,1219,11287,0.10044,0.11180
2018,West,male,Bad,0.02660,316,11287,0.02363,0.02956
2018,West,female,Very good,0.08502,1721,12342,0.08010,0.08994
2018,West,female,Good,0.30705,4672,12342,0.29891,0.31519
2018,West,female,Satisfactory,0.28681,3747,12342,0.27883,0.29479
2018,West,female,Poor,0.14271,1780,12342,0.13654,0.14889
2018,West,female,Bad,0.03538,422,12342,0.03212,0.03863
2018,East,male,Very good,0.07797,382,2884,0.06819,0.08776
2018,East,male,Good,0.36403,1182,2884,0.34647,0.38159
2018,East,male,Satisfactory,0.27313,869,2884,0.25687,0.28940
2018,East,male,Poor,0.09898,339,2884,0.08808,0.10988
2018,East,male,Bad,0.03641,112,2884,0.02957,0.04324
2018,East,female,Very good,0.06080,318,3237,0.05257,0.06903
2018,East,female,Good,0.33382,1236,3237,0.31757,0.35007
2018,East,female,Satisfactory,0.29502,1105,3237,0.27931,0.31073
2018,East,female,Poor,0.13894,462,3237,0.12702,0.15085
2018,East,female,Bad,0.03314,116,3237,0.02697,0.03930
2019,West,male,Very good,0.10416,2084,11498,0.09858,0.10975
2019,West,male,Good,0.33899,4750,11498,0.33034,0.34764
2019,West,male,Satisfactory,0.26247,3175,11498,0.25443,0.27051
2019,West,male,Poor,0.10415,1176,11498,0.09857,0.10974
2019,West,male,Bad,0.02765,313,11498,0.02465,0.03064
2019,West,female,Very good,0.08107,1634,11876,0.07616,0.08598
2019,West,female,Good,0.31638,4653,11876,0.30802,0.32475
2019,West,female,Satisfactory,0.27897,3566,11876,0.27090,0.28704
2019,West,female,Poor,0.14352,1663,11876,0.13721,0.14983
2019,West,female,Bad,0.02993,360,11876,0.02686,0.03299
2019,East,male,Very good,0.06748,352,2941,0.05842,0.07655
2019,East,male,Good,0.35092,1230,2941,0.33367,0.36817
2019,East,male,Satisfactory,0.29262,888,2941,0.27617,0.30906
2019,East,male,Poor,0.10606,365,2941,0.09493,0.11719
2019,East,male,Bad,0.03568,106,2941,0.02898,0.04239
2019,East,female,Very good,0.06443,300,3144,0.05585,0.07302
2019,East,female,Good,0.33851,1273,3144,0.32197,0.35506
2019,East,female,Satisfactory,0.27197,990,3144,0.25641,0.28753
2019,East,female,Poor,0.15026,475,3144,0.13777,0.16275
2019,East,female,Bad,0.03320,106,3144,0.02694,0.03947
2020,West,male,Very good,0.11046,2591,11942,0.10484,0.11609
2020,West,male,Good,0.34083,4986,11942,0.33233,0.34933
2020,West,male,Satisfactory,0.25820,2957,11942,0.25035,0.26605
2020,West,male,Poor,0.09923,1115,11942,0.09387,0.10459
2020,West,male,Bad,0.02584,293,11942,0.02299,0.02868
2020,West,female,Very good,0.08563,1802,11993,0.08062,0.09064
2020,West,female,Good,0.31123,4867,11993,0.30294,0.31951
2020,West,female,Satisfactory,0.28125,3374,11993,0.27321,0.28930
2020,West,female,Poor,0.13908,1586,11993,0.13289,0.14528
2020,West,female,Bad,0.03275,364,11993,0.02956,0.03593
2020,East,male,Very good,0.10276,442,2889,0.09169,0.11384
2020,East,male,Good,0.32251,1199,2889,0.30546,0.33956
2020,East,male,Satisfactory,0.29692,849,2889,0.28025,0.31358
2020,East,male,Poor,0.10264,313,2889,0.09157,0.11370
2020,East,male,Bad,0.03451,86,2889,0.02785,0.04117
2020,East,female,Very good,0.07037,338,3024,0.06125,0.07949
2020,East,female,Good,0.32623,1197,3024,0.30952,0.34295
2020,East,female,Satisfactory,0.28497,964,3024,0.26888,0.30106
2020,East,female,Poor,0.14841,442,3024,0.13574,0.16109
2020,East,female,Bad,0.02395,83,3024,0.01850,0.02940
2021,West,male,Very good,0.11021,1456,7764,0.10325,0.11718
2021,West,male,Good,0.32074,3156,7764,0.31035,0.33112
2021,West,male,Satisfactory,0.26304,2065,7764,0.25325,0.27284
2021,West,male,Poor,0.10749,837,7764,0.10060,0.11438
2021,West,male,Bad,0.03128,250,7764,0.02741,0.03515
2021,West,female,Very good,0.10157,1239,8165,0.09502,0.10812
2021,West,female,Good,0.29729,3156,8165,0.28737,0.30720
2021,West,female,Satisfactory,0.26982,2284,8165,0.26019,0.27945
2021,West,female,Poor,0.14174,1178,8165,0.13418,0.14931
2021,West,female,Bad,0.03524,308,8165,0.03124,0.03924
2021,East,male,Very good,0.11380,285,1903,0.09953,0.12807
2021,East,male,Good,0.35935,809,1903,0.33779,0.38091
2021,East,male,Satisfactory,0.23082,530,1903,0.21188,0.24975
2021,East,male,Poor,0.10744,225,1903,0.09352,0.12136
2021,East,male,Bad,0.03148,54,1903,0.02363,0.03933
2021,East,female,Very good,0.08691,239,2072,0.07478,0.09905
2021,East,female,Good,0.31409,809,2072,0.29410,0.33408
2021,East,female,Satisfactory,0.27050,645,2072,0.25137,0.28964
2021,East,female,Poor,0.14319,307,2072,0.12810,0.15827
2021,East,female,Bad,0.03576,72,2072,0.02776,0.04375
2022,West,male,Very good,0.10799,1969,10941,0.10218,0.11381
2022,West,male,Good,0.32320,4558,10941,0.31444,0.33197
2022,West,male,Satisfactory,0.25320,2901,10941,0.24506,0.26135
2022,West,male,Poor,0.11039,1207,10941,0.10452,0.11627
2022,West,male,Bad,0.03136,306,10941,0.02809,0.03463
2022,West,female,Very good,0.08659,1588,11344,0.08141,0.09176
2022,West,female,Good,0.29577,4407,11344,0.28738,0.30417
2022,West,female,Satisfactory,0.27249,3371,11344,0.26429,0.28068
2022,West,female,Poor,0.14176,1578,11344,0.13534,0.14818
2022,West,female,Bad,0.04241,400,11344,0.03870,0.04612
2022,East,male,Very good,0.09812,417,2812,0.08713,0.10912
2022,East,male,Good,0.33206,1177,2812,0.31465,0.34947
2022,East,male,Satisfactory,0.27403,831,2812,0.25754,0.29052
2022,East,male,Poor,0.10140,302,2812,0.09024,0.11256
2022,East,male,Bad,0.03363,85,2812,0.02696,0.04029
2022,East,female,Very good,0.06697,305,3093,0.05816,0.07578
2022,East,female,Good,0.30575,1220,3093,0.28951,0.32199
2022,East,female,Satisfactory,0.26896,979,3093,0.25333,0.28459
2022,East,female,Poor,0.16356,474,3093,0.15052,0.17660
2022,East,female,Bad,0.03977,115,3093,0.03288,0.04666
