,Unnamed: 0,year,pgisced97,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
312,312,1999,Primary Level,female,Poor,0.18595,43,13084,0.14957,0.225
313,313,1999,Lower Secondary Level,male,Very good,0.1301,129,13084,0.11289,0.151
314,314,1999,Lower Secondary Level,male,Good,0.40623,375,13084,0.38112,0.43679
315,315,1999,Lower Secondary Level,male,Satisfactory,0.31705,235,13084,0.29159,0.34558
316,316,1999,Lower Secondary Level,male,Poor,0.14662,108,13084,0.12673,0.16543
317,317,1999,Lower Secondary Level,female,Very good,0.05966,110,13084,0.05342,0.06708
318,318,1999,Lower Secondary Level,female,Good,0.25158,473,13084,0.23468,0.26726
319,319,1999,Lower Secondary Level,female,Satisfactory,0.39104,577,13084,0.36985,0.41435
320,320,1999,Lower Secondary Level,female,Poor,0.2106,297,13084,0.19417,0.22694
321,321,1999,Lower Secondary Level,female,Bad,0.08712,97,13084,0.07916,0.09936
322,322,1999,Upper Secondary Level,male,Very good,0.07963,297,13084,0.07425,0.08562
323,323,1999,Upper Secondary Level,male,Good,0.40257,1470,13084,0.38478,0.41637
324,324,1999,Upper Secondary Level,male,Satisfactory,0.35669,1185,13084,0.34296,0.37223
325,325,1999,Upper Secondary Level,male,Poor,0.12071,386,13084,0.11264,0.12929
326,326,1999,Upper Secondary Level,male,Bad,0.0404,120,13084,0.0352,0.04482
327,327,1999,Upper Secondary Level,female,Very good,0.07131,263,13084,0.06346,0.07798
328,328,1999,Upper Secondary Level,female,Good,0.38183,1439,13084,0.36725,0.39678
329,329,1999,Upper Secondary Level,female,Satisfactory,0.34108,1163,13084,0.32688,0.3555
330,330,1999,Upper Secondary Level,female,Poor,0.16605,484,13084,0.15547,0.17636
331,331,1999,Upper Secondary Level,female,Bad,0.03973,111,13084,0.03497,0.04397
332,332,1999,Post-secondary Non-tertiary Level,male,Good,0.69203,127,13084,0.59904,0.79599
333,333,1999,Post-secondary Non-tertiary Level,male,Satisfactory,0.30797,63,13084,0.24711,0.36116
334,334,1999,Post-secondary Non-tertiary Level,female,Very good,0.22714,44,13084,0.18631,0.27774
335,335,1999,Post-secondary Non-tertiary Level,female,Good,0.48293,124,13084,0.42286,0.55182
336,336,1999,Post-secondary Non-tertiary Level,female,Satisfactory,0.28993,68,13084,0.23512,0.34943
337,337,1999,First Stage of Tertiary Education,male,Very good,0.07103,34,13084,0.05608,0.08906
338,338,1999,First Stage of Tertiary Education,male,Good,0.43303,200,13084,0.39157,0.47892
339,339,1999,First Stage of Tertiary Education,male,Satisfactory,0.34829,177,13084,0.31513,0.37771
340,340,1999,First Stage of Tertiary Education,male,Poor,0.14765,61,13084,0.1271,0.17725
341,341,1999,First Stage of Tertiary Education,female,Very good,0.11889,33,13084,0.08583,0.15352
342,342,1999,First Stage of Tertiary Education,female,Good,0.38708,140,13084,0.33811,0.44354
343,343,1999,First Stage of Tertiary Education,female,Satisfactory,0.35139,112,13084,0.30754,0.40268
344,344,1999,First Stage of Tertiary Education,female,Poor,0.14264,34,13084,0.11222,0.17721
345,345,1999,Second Stage of Tertiary Education,male,Very good,0.09161,101,13084,0.07848,0.10315
346,346,1999,Second Stage of Tertiary Education,male,Good,0.47446,510,13084,0.44358,0.50848
347,347,1999,Second Stage of Tertiary Education,male,Satisfactory,0.30808,340,13084,0.28638,0.33095
348,348,1999,Second Stage of Tertiary Education,male,Poor,0.09337,93,13084,0.082,0.10522
349,349,1999,Second Stage of Tertiary Education,male,Bad,0.03248,31,13084,0.02545,0.04026
350,350,1999,Second Stage of Tertiary Education,female,Very good,0.10988,87,13084,0.09495,0.1291
351,351,1999,Second Stage of Tertiary Education,female,Good,0.45224,394,13084,0.41659,0.49149
352,352,1999,Second Stage of Tertiary Education,female,Satisfactory,0.33448,286,13084,0.30928,0.36103
353,353,1999,Second Stage of Tertiary Education,female,Poor,0.1034,88,13084,0.08697,0.12006
354,354,2000,Pre-primary Level,male,Very good,0.54736,109,23893,0.50278,0.60145
355,355,2000,Pre-primary Level,male,Good,0.45264,95,23893,0.40561,0.49439
356,356,2000,Pre-primary Level,female,Very good,0.28939,78,23893,0.26009,0.32127
357,357,2000,Pre-primary Level,female,Good,0.53153,124,23893,0.45767,0.59912
358,358,2000,Pre-primary Level,female,Satisfactory,0.17908,45,23893,0.14547,0.21271
359,359,2000,Primary Level,male,Good,0.40737,59,23893,0.36315,0.4644
360,360,2000,Primary Level,male,Satisfactory,0.37913,55,23893,0.33027,0.44379
361,361,2000,Primary Level,male,Poor,0.2135,33,23893,0.17746,0.26045
362,362,2000,Primary Level,female,Good,0.33607,70,23893,0.30143,0.37556
363,363,2000,Primary Level,female,Satisfactory,0.39401,79,23893,0.3518,0.44102
364,364,2000,Primary Level,female,Poor,0.26993,56,23893,0.23203,0.31583
365,365,2000,Lower Secondary Level,male,Very good,0.14064,165,23893,0.13009,0.15272
366,366,2000,Lower Secondary Level,male,Good,0.39402,486,23893,0.37499,0.41628
367,367,2000,Lower Secondary Level,male,Satisfactory,0.29645,318,23893,0.27773,0.31698
368,368,2000,Lower Secondary Level,male,Poor,0.12677,134,23893,0.11576,0.1385
369,369,2000,Lower Secondary Level,male,Bad,0.04212,48,23893,0.03435,0.05333
370,370,2000,Lower Secondary Level,female,Very good,0.06942,183,23893,0.06313,0.07671
371,371,2000,Lower Secondary Level,female,Good,0.248,683,23893,0.23665,0.25799
372,372,2000,Lower Secondary Level,female,Satisfactory,0.38335,874,23893,0.36641,0.39817
373,373,2000,Lower Secondary Level,female,Poor,0.2169,481,23893,0.20769,0.22577
374,374,2000,Lower Secondary Level,female,Bad,0.08233,175,23893,0.07667,0.08775
375,375,2000,Upper Secondary Level,male,Very good,0.1026,631,23893,0.0983,0.10649
376,376,2000,Upper Secondary Level,male,Good,0.38524,2525,23893,0.37769,0.39411
377,377,2000,Upper Secondary Level,male,Satisfactory,0.35001,2126,23893,0.34104,0.35751
378,378,2000,Upper Secondary Level,male,Poor,0.12274,745,23893,0.11871,0.1276
379,379,2000,Upper Secondary Level,male,Bad,0.03941,228,23893,0.03677,0.04197
380,380,2000,Upper Secondary Level,female,Very good,0.09769,652,23893,0.09343,0.10133
381,381,2000,Upper Secondary Level,female,Good,0.3731,2604,23893,0.365,0.38097
382,382,2000,Upper Secondary Level,female,Satisfactory,0.35153,2210,23893,0.34224,0.36005
383,383,2000,Upper Secondary Level,female,Poor,0.13957,844,23893,0.13474,0.14442
384,384,2000,Upper Secondary Level,female,Bad,0.03812,210,23893,0.03538,0.04104
385,385,2000,Post-secondary Non-tertiary Level,male,Very good,0.15986,79,23893,0.14306,0.18113
386,386,2000,Post-secondary Non-tertiary Level,male,Good,0.49041,247,23893,0.45627,0.52796
387,387,2000,Post-secondary Non-tertiary Level,male,Satisfactory,0.2315,120,23893,0.20295,0.25861
388,388,2000,Post-secondary Non-tertiary Level,male,Poor,0.11823,51,23893,0.10119,0.1399
389,389,2000,Post-secondary Non-tertiary Level,female,Very good,0.13609,81,23893,0.12325,0.1546
390,390,2000,Post-secondary Non-tertiary Level,female,Good,0.43929,283,23893,0.40886,0.46981
391,391,2000,Post-secondary Non-tertiary Level,female,Satisfactory,0.29691,163,23893,0.27047,0.3261
392,392,2000,Post-secondary Non-tertiary Level,female,Poor,0.12771,72,23893,0.11293,0.1429
393,393,2000,First Stage of Tertiary Education,male,Very good,0.07912,91,23893,0.07133,0.08721
394,394,2000,First Stage of Tertiary Education,male,Good,0.41852,456,23893,0.39903,0.43884
395,395,2000,First Stage of Tertiary Education,male,Satisfactory,0.35644,374,23893,0.32974,0.37906
396,396,2000,First Stage of Tertiary Education,male,Poor,0.1149,121,23893,0.10413,0.12735
397,397,2000,First Stage of Tertiary Education,male,Bad,0.03102,32,23893,0.0252,0.03579
398,398,2000,First Stage of Tertiary Education,female,Very good,0.11142,94,23893,0.10051,0.12529
399,399,2000,First Stage of Tertiary Education,female,Good,0.38575,329,23893,0.35572,0.41032
400,400,2000,First Stage of Tertiary Education,female,Satisfactory,0.37086,278,23893,0.34601,0.39746
401,401,2000,First Stage of Tertiary Education,female,Poor,0.13197,85,23893,0.11263,0.14996
402,402,2000,Second Stage of Tertiary Education,male,Very good,0.13785,282,23893,0.13063,0.14797
403,403,2000,Second Stage of Tertiary Education,male,Good,0.45748,1016,23893,0.44,0.47556
404,404,2000,Second Stage of Tertiary Education,male,Satisfactory,0.29763,631,23893,0.28287,0.31162
405,405,2000,Second Stage of Tertiary Education,male,Poor,0.08915,192,23893,0.08371,0.09506
406,406,2000,Second Stage of Tertiary Education,male,Bad,0.01789,36,23893,0.01519,0.02051
407,407,2000,Second Stage of Tertiary Education,female,Very good,0.13082,207,23893,0.12143,0.13972
408,408,2000,Second Stage of Tertiary Education,female,Good,0.43377,764,23893,0.41824,0.45342
409,409,2000,Second Stage of Tertiary Education,female,Satisfactory,0.31495,500,23893,0.29984,0.33411
410,410,2000,Second Stage of Tertiary Education,female,Poor,0.09391,148,23893,0.08429,0.10444
411,411,2000,Second Stage of Tertiary Education,female,Bad,0.02655,36,23893,0.02171,0.03174
412,412,2001,Pre-primary Level,male,Very good,0.53473,119,21647,0.49159,0.57889
413,413,2001,Pre-primary Level,male,Good,0.46527,110,21647,0.41863,0.51819
414,414,2001,Pre-primary Level,female,Very good,0.34828,98,21647,0.32086,0.37785
415,415,2001,Pre-primary Level,female,Good,0.49282,125,21647,0.43205,0.5668
416,416,2001,Pre-primary Level,female,Satisfactory,0.15891,43,21647,0.13867,0.17994
417,417,2001,Primary Level,male,Good,0.3737,43,21647,0.3099,0.43264
418,418,2001,Primary Level,male,Satisfactory,0.30279,36,21647,0.23796,0.3691
419,419,2001,Primary Level,male,Poor,0.32351,32,21647,0.23598,0.40397
420,420,2001,Primary Level,female,Good,0.24715,43,21647,0.18527,0.31131
421,421,2001,Primary Level,female,Satisfactory,0.4037,65,21647,0.35502,0.45769
422,422,2001,Primary Level,female,Poor,0.34915,52,21647,0.27993,0.41713
423,423,2001,Lower Secondary Level,male,Very good,0.17208,174,21647,0.15546,0.19051
424,424,2001,Lower Secondary Level,male,Good,0.38093,399,21647,0.35971,0.40319
425,425,2001,Lower Secondary Level,male,Satisfactory,0.29069,273,21647,0.27181,0.31248
426,426,2001,Lower Secondary Level,male,Poor,0.12025,114,21647,0.10597,0.13641
427,427,2001,Lower Secondary Level,male,Bad,0.03604,36,21647,0.02989,0.04412
428,428,2001,Lower Secondary Level,female,Very good,0.06741,164,21647,0.0611,0.07447
429,429,2001,Lower Secondary Level,female,Good,0.25701,608,21647,0.24472,0.27342
430,430,2001,Lower Secondary Level,female,Satisfactory,0.39165,782,21647,0.37672,0.40708
431,431,2001,Lower Secondary Level,female,Poor,0.21235,401,21647,0.20094,0.2244
432,432,2001,Lower Secondary Level,female,Bad,0.07158,126,21647,0.0658,0.07906
433,433,2001,Upper Secondary Level,male,Very good,0.09613,554,21647,0.09058,0.10183
434,434,2001,Upper Secondary Level,male,Good,0.38998,2285,21647,0.38041,0.40145
435,435,2001,Upper Secondary Level,male,Satisfactory,0.34218,1874,21647,0.3351,0.3507
436,436,2001,Upper Secondary Level,male,Poor,0.13311,711,21647,0.12713,0.13953
437,437,2001,Upper Secondary Level,male,Bad,0.0386,208,21647,0.03491,0.04215
438,438,2001,Upper Secondary Level,female,Very good,0.09311,560,21647,0.08864,0.0976
439,439,2001,Upper Secondary Level,female,Good,0.37569,2356,21647,0.36653,0.38502
440,440,2001,Upper Secondary Level,female,Satisfactory,0.34736,2022,21647,0.33832,0.35656
441,441,2001,Upper Secondary Level,female,Poor,0.1394,767,21647,0.1333,0.14617
442,442,2001,Upper Secondary Level,female,Bad,0.04444,224,21647,0.04124,0.04711
443,443,2001,Post-secondary Non-tertiary Level,male,Very good,0.16915,74,21647,0.15003,0.18836
444,444,2001,Post-secondary Non-tertiary Level,male,Good,0.43883,212,21647,0.3976,0.47809
445,445,2001,Post-secondary Non-tertiary Level,male,Satisfactory,0.29226,137,21647,0.26045,0.32487
446,446,2001,Post-secondary Non-tertiary Level,male,Poor,0.09977,46,21647,0.08456,0.11766
447,447,2001,Post-secondary Non-tertiary Level,female,Very good,0.12303,70,21647,0.10297,0.14139
448,448,2001,Post-secondary Non-tertiary Level,female,Good,0.41383,266,21647,0.38183,0.44385
449,449,2001,Post-secondary Non-tertiary Level,female,Satisfactory,0.34509,185,21647,0.31426,0.37951
450,450,2001,Post-secondary Non-tertiary Level,female,Poor,0.11805,56,21647,0.10274,0.13957
451,451,2001,First Stage of Tertiary Education,male,Very good,0.08137,77,21647,0.07196,0.09312
452,452,2001,First Stage of Tertiary Education,male,Good,0.38301,383,21647,0.35925,0.40511
453,453,2001,First Stage of Tertiary Education,male,Satisfactory,0.38594,359,21647,0.36224,0.40921
454,454,2001,First Stage of Tertiary Education,male,Poor,0.11353,107,21647,0.09861,0.12811
455,455,2001,First Stage of Tertiary Education,male,Bad,0.03615,35,21647,0.03035,0.04244
456,456,2001,First Stage of Tertiary Education,female,Very good,0.09231,79,21647,0.08047,0.10497
457,457,2001,First Stage of Tertiary Education,female,Good,0.39866,297,21647,0.36679,0.42861
458,458,2001,First Stage of Tertiary Education,female,Satisfactory,0.34531,230,21647,0.31356,0.38134
459,459,2001,First Stage of Tertiary Education,female,Poor,0.16373,87,21647,0.14639,0.18425
460,460,2001,Second Stage of Tertiary Education,male,Very good,0.13778,231,21647,0.12719,0.14819
461,461,2001,Second Stage of Tertiary Education,male,Good,0.43651,906,21647,0.41562,0.45654
462,462,2001,Second Stage of Tertiary Education,male,Satisfactory,0.30567,629,21647,0.29061,0.31946
463,463,2001,Second Stage of Tertiary Education,male,Poor,0.09458,174,21647,0.08646,0.10296
464,464,2001,Second Stage of Tertiary Education,male,Bad,0.02546,50,21647,0.02197,0.03007
465,465,2001,Second Stage of Tertiary Education,female,Very good,0.11682,170,21647,0.10541,0.12914
466,466,2001,Second Stage of Tertiary Education,female,Good,0.43963,714,21647,0.42153,0.4594
467,467,2001,Second Stage of Tertiary Education,female,Satisfactory,0.29429,464,21647,0.27715,0.31326
468,468,2001,Second Stage of Tertiary Education,female,Poor,0.12309,174,21647,0.11107,0.13454
469,469,2001,Second Stage of Tertiary Education,female,Bad,0.02617,31,21647,0.02016,0.03212
470,470,2002,Pre-primary Level,male,Very good,0.42282,119,22613,0.3626,0.4824
471,471,2002,Pre-primary Level,male,Good,0.43898,133,22613,0.38473,0.51123
472,472,2002,Pre-primary Level,male,Satisfactory,0.1382,33,22613,0.10058,0.18464
473,473,2002,Pre-primary Level,female,Very good,0.36794,107,22613,0.30638,0.41983
474,474,2002,Pre-primary Level,female,Good,0.4653,155,22613,0.40105,0.54248
475,475,2002,Pre-primary Level,female,Satisfactory,0.16676,48,22613,0.1282,0.21639
476,476,2002,Primary Level,male,Good,0.41604,34,22613,0.33778,0.50511
477,477,2002,Primary Level,male,Satisfactory,0.58396,36,22613,0.46849,0.69957
478,478,2002,Primary Level,female,Good,0.26031,39,22613,0.19881,0.32982
479,479,2002,Primary Level,female,Satisfactory,0.41509,60,22613,0.34549,0.48964
480,480,2002,Primary Level,female,Poor,0.32459,49,22613,0.25114,0.40962
481,481,2002,Lower Secondary Level,male,Very good,0.14607,149,22613,0.12969,0.16567
482,482,2002,Lower Secondary Level,male,Good,0.3723,369,22613,0.34482,0.40161
483,483,2002,Lower Secondary Level,male,Satisfactory,0.32915,276,22613,0.30307,0.3497
484,484,2002,Lower Secondary Level,male,Poor,0.11094,106,22613,0.09603,0.12517
485,485,2002,Lower Secondary Level,male,Bad,0.04154,44,22613,0.03438,0.04937
486,486,2002,Lower Secondary Level,female,Very good,0.05435,117,22613,0.0471,0.06178
487,487,2002,Lower Secondary Level,female,Good,0.27424,595,22613,0.25717,0.28951
488,488,2002,Lower Secondary Level,female,Satisfactory,0.37386,691,22613,0.35686,0.39412
489,489,2002,Lower Secondary Level,female,Poor,0.22017,411,22613,0.20894,0.23377
490,490,2002,Lower Secondary Level,female,Bad,0.07737,126,22613,0.06968,0.08427
491,491,2002,Upper Secondary Level,male,Very good,0.08272,497,22613,0.07738,0.08803
492,492,2002,Upper Secondary Level,male,Good,0.38858,2260,22613,0.37737,0.39978
493,493,2002,Upper Secondary Level,male,Satisfactory,0.35065,1888,22613,0.34087,0.36186
494,494,2002,Upper Secondary Level,male,Poor,0.13413,694,22613,0.1281,0.14128
495,495,2002,Upper Secondary Level,male,Bad,0.04392,215,22613,0.04072,0.04703
496,496,2002,Upper Secondary Level,female,Very good,0.08049,527,22613,0.07492,0.08628
497,497,2002,Upper Secondary Level,female,Good,0.36287,2344,22613,0.35095,0.37526
498,498,2002,Upper Secondary Level,female,Satisfactory,0.36884,2109,22613,0.35885,0.37951
499,499,2002,Upper Secondary Level,female,Poor,0.14544,822,22613,0.13939,0.15161
500,500,2002,Upper Secondary Level,female,Bad,0.04236,205,22613,0.03927,0.04606
501,501,2002,Post-secondary Non-tertiary Level,male,Very good,0.15636,69,22613,0.12823,0.18994
502,502,2002,Post-secondary Non-tertiary Level,male,Good,0.45069,234,22613,0.40533,0.50235
503,503,2002,Post-secondary Non-tertiary Level,male,Satisfactory,0.29135,133,22613,0.2567,0.32832
504,504,2002,Post-secondary Non-tertiary Level,male,Poor,0.1016,45,22613,0.08189,0.12296
505,505,2002,Post-secondary Non-tertiary Level,female,Very good,0.13158,84,22613,0.10922,0.15319
506,506,2002,Post-secondary Non-tertiary Level,female,Good,0.41772,307,22613,0.38035,0.45283
507,507,2002,Post-secondary Non-tertiary Level,female,Satisfactory,0.30667,205,22613,0.27477,0.34001
508,508,2002,Post-secondary Non-tertiary Level,female,Poor,0.14403,65,22613,0.12134,0.16719
509,509,2002,First Stage of Tertiary Education,male,Very good,0.07539,75,22613,0.06549,0.08775
510,510,2002,First Stage of Tertiary Education,male,Good,0.4069,407,22613,0.37866,0.43763
511,511,2002,First Stage of Tertiary Education,male,Satisfactory,0.37069,363,22613,0.34312,0.39962
512,512,2002,First Stage of Tertiary Education,male,Poor,0.14702,137,22613,0.12834,0.16582
513,513,2002,First Stage of Tertiary Education,female,Very good,0.05749,58,22613,0.04845,0.06769
514,514,2002,First Stage of Tertiary Education,female,Good,0.41562,333,22613,0.37837,0.45534
515,515,2002,First Stage of Tertiary Education,female,Satisfactory,0.37225,236,22613,0.33476,0.40972
516,516,2002,First Stage of Tertiary Education,female,Poor,0.15464,84,22613,0.13363,0.18012
517,517,2002,Second Stage of Tertiary Education,male,Very good,0.09848,262,22613,0.08867,0.10943
518,518,2002,Second Stage of Tertiary Education,male,Good,0.4651,1270,22613,0.44531,0.4914
519,519,2002,Second Stage of Tertiary Education,male,Satisfactory,0.32075,810,22613,0.30092,0.33543
520,520,2002,Second Stage of Tertiary Education,male,Poor,0.0951,214,22613,0.08458,0.10625
521,521,2002,Second Stage of Tertiary Education,male,Bad,0.02058,41,22613,0.01657,0.02597
522,522,2002,Second Stage of Tertiary Education,female,Very good,0.09495,221,22613,0.08308,0.10722
523,523,2002,Second Stage of Tertiary Education,female,Good,0.44597,901,22613,0.41745,0.47705
524,524,2002,Second Stage of Tertiary Education,female,Satisfactory,0.34285,597,22613,0.31863,0.36918
525,525,2002,Second Stage of Tertiary Education,female,Poor,0.11623,204,22613,0.10106,0.12981
526,526,2003,Pre-primary Level,male,Very good,0.39609,116,21731,0.34011,0.45191
527,527,2003,Pre-primary Level,male,Good,0.51649,138,21731,0.45665,0.60145
528,528,2003,Pre-primary Level,male,Satisfactory,0.08742,37,21731,0.07029,0.10946
529,529,2003,Pre-primary Level,female,Very good,0.34373,98,21731,0.28802,0.39727
530,530,2003,Pre-primary Level,female,Good,0.5073,155,21731,0.43543,0.57932
531,531,2003,Pre-primary Level,female,Satisfactory,0.14897,50,21731,0.11703,0.19143
532,532,2003,Primary Level,male,Satisfactory,1.0,38,21731,0.81012,1.20404
533,533,2003,Primary Level,female,Good,0.2238,37,21731,0.18308,0.27315
534,534,2003,Primary Level,female,Satisfactory,0.4255,57,21731,0.35699,0.51069
535,535,2003,Primary Level,female,Poor,0.3507,45,21731,0.28293,0.42209
536,536,2003,Lower Secondary Level,male,Very good,0.16137,148,21731,0.14247,0.18065
537,537,2003,Lower Secondary Level,male,Good,0.37801,363,21731,0.34722,0.41135
538,538,2003,Lower Secondary Level,male,Satisfactory,0.28325,250,21731,0.25378,0.30989
539,539,2003,Lower Secondary Level,male,Poor,0.12725,107,21731,0.10934,0.14745
540,540,2003,Lower Secondary Level,male,Bad,0.05012,40,21731,0.03938,0.06174
541,541,2003,Lower Secondary Level,female,Very good,0.04965,99,21731,0.04298,0.05616
542,542,2003,Lower Secondary Level,female,Good,0.27841,561,21731,0.26314,0.29296
543,543,2003,Lower Secondary Level,female,Satisfactory,0.35954,648,21731,0.33918,0.379
544,544,2003,Lower Secondary Level,female,Poor,0.23808,393,21731,0.2231,0.25266
545,545,2003,Lower Secondary Level,female,Bad,0.07432,123,21731,0.06571,0.08469
546,546,2003,Upper Secondary Level,male,Very good,0.08395,475,21731,0.07751,0.09019
547,547,2003,Upper Secondary Level,male,Good,0.39828,2173,21731,0.38642,0.41108
548,548,2003,Upper Secondary Level,male,Satisfactory,0.34682,1782,21731,0.3331,0.35958
549,549,2003,Upper Secondary Level,male,Poor,0.12876,679,21731,0.1229,0.13455
550,550,2003,Upper Secondary Level,male,Bad,0.04219,199,21731,0.03852,0.04604
551,551,2003,Upper Secondary Level,female,Very good,0.07233,460,21731,0.06739,0.0771
552,552,2003,Upper Secondary Level,female,Good,0.38365,2369,21731,0.37373,0.39397
553,553,2003,Upper Secondary Level,female,Satisfactory,0.34283,1929,21731,0.33277,0.35329
554,554,2003,Upper Secondary Level,female,Poor,0.15398,809,21731,0.14419,0.16199
555,555,2003,Upper Secondary Level,female,Bad,0.04721,210,21731,0.04424,0.05068
556,556,2003,Post-secondary Non-tertiary Level,male,Very good,0.12999,58,21731,0.10394,0.16248
557,557,2003,Post-secondary Non-tertiary Level,male,Good,0.48336,246,21731,0.43427,0.53669
558,558,2003,Post-secondary Non-tertiary Level,male,Satisfactory,0.27964,119,21731,0.24326,0.31965
559,559,2003,Post-secondary Non-tertiary Level,male,Poor,0.10701,49,21731,0.08522,0.12877
560,560,2003,Post-secondary Non-tertiary Level,female,Very good,0.10218,79,21731,0.0821,0.12087
561,561,2003,Post-secondary Non-tertiary Level,female,Good,0.46274,318,21731,0.41863,0.50558
562,562,2003,Post-secondary Non-tertiary Level,female,Satisfactory,0.30598,193,21731,0.27694,0.33971
563,563,2003,Post-secondary Non-tertiary Level,female,Poor,0.1291,75,21731,0.10844,0.15085
564,564,2003,First Stage of Tertiary Education,male,Very good,0.06845,66,21731,0.05439,0.07956
565,565,2003,First Stage of Tertiary Education,male,Good,0.3954,406,21731,0.36557,0.42864
566,566,2003,First Stage of Tertiary Education,male,Satisfactory,0.37248,357,21731,0.34404,0.40908
567,567,2003,First Stage of Tertiary Education,male,Poor,0.12475,112,21731,0.1086,0.14246
568,568,2003,First Stage of Tertiary Education,male,Bad,0.03892,34,21731,0.03186,0.04564
569,569,2003,First Stage of Tertiary Education,female,Very good,0.08133,66,21731,0.0666,0.1037
570,570,2003,First Stage of Tertiary Education,female,Good,0.40623,294,21731,0.36161,0.44817
571,571,2003,First Stage of Tertiary Education,female,Satisfactory,0.37999,254,21731,0.33949,0.42267
572,572,2003,First Stage of Tertiary Education,female,Poor,0.13246,71,21731,0.11126,0.15627
573,573,2003,Second Stage of Tertiary Education,male,Very good,0.10935,287,21731,0.09469,0.12311
574,574,2003,Second Stage of Tertiary Education,male,Good,0.46585,1178,21731,0.44168,0.4923
575,575,2003,Second Stage of Tertiary Education,male,Satisfactory,0.29467,717,21731,0.2727,0.31501
576,576,2003,Second Stage of Tertiary Education,male,Poor,0.10379,222,21731,0.09316,0.11442
577,577,2003,Second Stage of Tertiary Education,male,Bad,0.02634,49,21731,0.02131,0.03265
578,578,2003,Second Stage of Tertiary Education,female,Very good,0.09885,209,21731,0.08579,0.11147
579,579,2003,Second Stage of Tertiary Education,female,Good,0.44524,899,21731,0.41865,0.47098
580,580,2003,Second Stage of Tertiary Education,female,Satisfactory,0.30561,535,21731,0.28417,0.32818
581,581,2003,Second Stage of Tertiary Education,female,Poor,0.12348,216,21731,0.10831,0.14223
582,582,2003,Second Stage of Tertiary Education,female,Bad,0.02682,34,21731,0.02068,0.03321
583,583,2004,Pre-primary Level,male,Very good,0.39915,118,21144,0.34154,0.46146
584,584,2004,Pre-primary Level,male,Good,0.46439,151,21144,0.40151,0.53467
585,585,2004,Pre-primary Level,male,Satisfactory,0.13646,33,21144,0.09096,0.18132
586,586,2004,Pre-primary Level,female,Very good,0.30642,102,21144,0.25518,0.36951
587,587,2004,Pre-primary Level,female,Good,0.52187,167,21144,0.46023,0.60741
588,588,2004,Pre-primary Level,female,Satisfactory,0.17171,50,21144,0.13167,0.21094
589,589,2004,Primary Level,male,Satisfactory,1.0,32,21144,0.72669,1.24797
590,590,2004,Primary Level,female,Good,0.22751,38,21144,0.1724,0.29186
591,591,2004,Primary Level,female,Satisfactory,0.44706,55,21144,0.37615,0.53442
592,592,2004,Primary Level,female,Poor,0.32543,37,21144,0.24033,0.40459
593,593,2004,Lower Secondary Level,male,Very good,0.18764,153,21144,0.16438,0.21373
594,594,2004,Lower Secondary Level,male,Good,0.35581,332,21144,0.32719,0.38344
595,595,2004,Lower Secondary Level,male,Satisfactory,0.26471,209,21144,0.241,0.29228
596,596,2004,Lower Secondary Level,male,Poor,0.1316,100,21144,0.11255,0.14933
597,597,2004,Lower Secondary Level,male,Bad,0.06025,41,21144,0.04803,0.07209
598,598,2004,Lower Secondary Level,female,Very good,0.05888,105,21144,0.04994,0.06771
599,599,2004,Lower Secondary Level,female,Good,0.26492,514,21144,0.24648,0.28523
600,600,2004,Lower Secondary Level,female,Satisfactory,0.34739,603,21144,0.32722,0.36814
601,601,2004,Lower Secondary Level,female,Poor,0.24231,385,21144,0.22825,0.25674
602,602,2004,Lower Secondary Level,female,Bad,0.0865,129,21144,0.07766,0.09827
603,603,2004,Upper Secondary Level,male,Very good,0.08599,466,21144,0.08006,0.09297
604,604,2004,Upper Secondary Level,male,Good,0.38796,2078,21144,0.37351,0.40144
605,605,2004,Upper Secondary Level,male,Satisfactory,0.3372,1731,21144,0.32406,0.34777
606,606,2004,Upper Secondary Level,male,Poor,0.14269,658,21144,0.13572,0.15186
607,607,2004,Upper Secondary Level,male,Bad,0.04615,216,21144,0.04146,0.05001
608,608,2004,Upper Secondary Level,female,Very good,0.08338,475,21144,0.07704,0.08899
609,609,2004,Upper Secondary Level,female,Good,0.35789,2219,21144,0.34543,0.37024
610,610,2004,Upper Secondary Level,female,Satisfactory,0.34426,1870,21144,0.33312,0.35536
611,611,2004,Upper Secondary Level,female,Poor,0.16716,829,21144,0.16009,0.17445
612,612,2004,Upper Secondary Level,female,Bad,0.04731,216,21144,0.0435,0.05149
613,613,2004,Post-secondary Non-tertiary Level,male,Very good,0.13219,62,21144,0.10602,0.16841
614,614,2004,Post-secondary Non-tertiary Level,male,Good,0.48146,238,21144,0.43094,0.53676
615,615,2004,Post-secondary Non-tertiary Level,male,Satisfactory,0.28245,129,21144,0.23819,0.31828
616,616,2004,Post-secondary Non-tertiary Level,male,Poor,0.10389,38,21144,0.07953,0.12845
617,617,2004,Post-secondary Non-tertiary Level,female,Very good,0.12518,81,21144,0.10515,0.15103
618,618,2004,Post-secondary Non-tertiary Level,female,Good,0.47737,324,21144,0.42584,0.51668
619,619,2004,Post-secondary Non-tertiary Level,female,Satisfactory,0.23726,173,21144,0.20937,0.26658
620,620,2004,Post-secondary Non-tertiary Level,female,Poor,0.1602,85,21144,0.1383,0.18546
