,Unnamed: 0,year,regtyp,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
349,349,2010,Urban regions,female,Bad,0.05004,306,24306,0.04494,0.0553
350,350,2010,Rural regions,male,Very good,0.08281,416,24306,0.07229,0.09711
351,351,2010,Rural regions,male,Good,0.38222,1620,24306,0.35646,0.40948
352,352,2010,Rural regions,male,Satisfactory,0.358,1303,24306,0.33509,0.37822
353,353,2010,Rural regions,male,Poor,0.13966,432,24306,0.12582,0.15798
354,354,2010,Rural regions,male,Bad,0.03732,130,24306,0.03217,0.04379
355,355,2010,Rural regions,female,Very good,0.08331,499,24306,0.07261,0.09823
356,356,2010,Rural regions,female,Good,0.3581,1859,24306,0.33671,0.38544
357,357,2010,Rural regions,female,Satisfactory,0.3509,1428,24306,0.33379,0.37057
358,358,2010,Rural regions,female,Poor,0.15696,614,24306,0.14548,0.16896
359,359,2010,Rural regions,female,Bad,0.05074,165,24306,0.04431,0.05699
360,360,2011,Urban regions,male,Very good,0.12548,1080,28868,0.11674,0.13417
361,361,2011,Urban regions,male,Good,0.39891,3473,28868,0.38458,0.41425
362,362,2011,Urban regions,male,Satisfactory,0.31045,2510,28868,0.29826,0.32357
363,363,2011,Urban regions,male,Poor,0.12821,983,28868,0.1217,0.13761
364,364,2011,Urban regions,male,Bad,0.03695,279,28868,0.03305,0.04007
365,365,2011,Urban regions,female,Very good,0.10036,1172,28868,0.09442,0.10698
366,366,2011,Urban regions,female,Good,0.37037,4110,28868,0.35571,0.38451
367,367,2011,Urban regions,female,Satisfactory,0.30715,2995,28868,0.29523,0.31965
368,368,2011,Urban regions,female,Poor,0.17379,1479,28868,0.16554,0.18173
369,369,2011,Urban regions,female,Bad,0.04834,384,28868,0.04426,0.05262
370,370,2011,Rural regions,male,Very good,0.10001,518,28868,0.08877,0.11137
371,371,2011,Rural regions,male,Good,0.36442,1939,28868,0.34738,0.38542
372,372,2011,Rural regions,male,Satisfactory,0.3601,1577,28868,0.34344,0.38069
373,373,2011,Rural regions,male,Poor,0.13373,582,28868,0.12215,0.14649
374,374,2011,Rural regions,male,Bad,0.04173,173,28868,0.03514,0.04875
375,375,2011,Rural regions,female,Very good,0.07195,538,28868,0.06464,0.08092
376,376,2011,Rural regions,female,Good,0.36741,2269,28868,0.34912,0.38714
377,377,2011,Rural regions,female,Satisfactory,0.35412,1795,28868,0.33515,0.37481
378,378,2011,Rural regions,female,Poor,0.16266,807,28868,0.15161,0.17619
379,379,2011,Rural regions,female,Bad,0.04386,205,28868,0.03822,0.04996
380,380,2012,Urban regions,male,Very good,0.11558,976,28140,0.10678,0.12517
381,381,2012,Urban regions,male,Good,0.41064,3433,28140,0.39551,0.42529
382,382,2012,Urban regions,male,Satisfactory,0.32096,2458,28140,0.30708,0.33713
383,383,2012,Urban regions,male,Poor,0.12057,928,28140,0.11307,0.12626
384,384,2012,Urban regions,male,Bad,0.03224,254,28140,0.02904,0.03582
385,385,2012,Urban regions,female,Very good,0.09696,1059,28140,0.09076,0.10331
386,386,2012,Urban regions,female,Good,0.36726,4003,28140,0.35336,0.37787
387,387,2012,Urban regions,female,Satisfactory,0.33334,3025,28140,0.32094,0.34514
388,388,2012,Urban regions,female,Poor,0.1603,1362,28140,0.1522,0.16913
389,389,2012,Urban regions,female,Bad,0.04214,334,28140,0.03868,0.04586
390,390,2012,Rural regions,male,Very good,0.10277,504,28140,0.09031,0.11584
391,391,2012,Rural regions,male,Good,0.37115,1955,28140,0.35306,0.39108
392,392,2012,Rural regions,male,Satisfactory,0.34899,1542,28140,0.33034,0.36772
393,393,2012,Rural regions,male,Poor,0.13676,582,28140,0.12575,0.14827
394,394,2012,Rural regions,male,Bad,0.04034,167,28140,0.03388,0.04746
395,395,2012,Rural regions,female,Very good,0.08564,520,28140,0.07742,0.09431
396,396,2012,Rural regions,female,Good,0.37234,2260,28140,0.35385,0.39324
397,397,2012,Rural regions,female,Satisfactory,0.34321,1821,28140,0.32494,0.36248
398,398,2012,Rural regions,female,Poor,0.15542,756,28140,0.1445,0.16569
399,399,2012,Rural regions,female,Bad,0.04339,201,28140,0.03767,0.0491
400,400,2013,Urban regions,male,Very good,0.12762,1393,31155,0.11936,0.13814
401,401,2013,Urban regions,male,Good,0.39067,3769,31155,0.37755,0.40574
402,402,2013,Urban regions,male,Satisfactory,0.31143,2736,31155,0.29965,0.32413
403,403,2013,Urban regions,male,Poor,0.13233,1094,31155,0.12474,0.14028
404,404,2013,Urban regions,male,Bad,0.03795,309,31155,0.03413,0.04215
405,405,2013,Urban regions,female,Very good,0.10199,1384,31155,0.09652,0.10813
406,406,2013,Urban regions,female,Good,0.3573,4461,31155,0.34513,0.3702
407,407,2013,Urban regions,female,Satisfactory,0.3281,3283,31155,0.31526,0.34235
408,408,2013,Urban regions,female,Poor,0.1646,1599,31155,0.15716,0.17233
409,409,2013,Urban regions,female,Bad,0.04802,419,31155,0.04376,0.05246
410,410,2013,Rural regions,male,Very good,0.10747,592,31155,0.09641,0.12019
411,411,2013,Rural regions,male,Good,0.38553,1996,31155,0.36631,0.40431
412,412,2013,Rural regions,male,Satisfactory,0.33994,1595,31155,0.32131,0.36172
413,413,2013,Rural regions,male,Poor,0.12347,580,31155,0.11402,0.13431
414,414,2013,Rural regions,male,Bad,0.04359,174,31155,0.03685,0.05359
415,415,2013,Rural regions,female,Very good,0.08422,618,31155,0.07569,0.09383
416,416,2013,Rural regions,female,Good,0.35232,2260,31155,0.33653,0.3691
417,417,2013,Rural regions,female,Satisfactory,0.35177,1836,31155,0.33563,0.37023
418,418,2013,Rural regions,female,Poor,0.16899,868,31155,0.15897,0.18175
419,419,2013,Rural regions,female,Bad,0.0427,189,31155,0.03691,0.04855
420,420,2014,Urban regions,male,Very good,0.11908,1068,27627,0.10998,0.12724
421,421,2014,Urban regions,male,Good,0.40421,3445,27627,0.39003,0.42226
422,422,2014,Urban regions,male,Satisfactory,0.31151,2437,27627,0.29735,0.32454
423,423,2014,Urban regions,male,Poor,0.13142,1011,27627,0.12381,0.13865
424,424,2014,Urban regions,male,Bad,0.03377,266,27627,0.03031,0.03781
425,425,2014,Urban regions,female,Very good,0.09678,1027,27627,0.09018,0.10452
426,426,2014,Urban regions,female,Good,0.35135,3837,27627,0.33472,0.36392
427,427,2014,Urban regions,female,Satisfactory,0.33072,3041,27627,0.31835,0.34454
428,428,2014,Urban regions,female,Poor,0.17701,1512,27627,0.16863,0.18587
429,429,2014,Urban regions,female,Bad,0.04414,347,27627,0.03992,0.0481
430,430,2014,Rural regions,male,Very good,0.10811,483,27627,0.09509,0.12352
431,431,2014,Rural regions,male,Good,0.37599,1834,27627,0.35785,0.40204
432,432,2014,Rural regions,male,Satisfactory,0.33291,1479,27627,0.31726,0.34904
433,433,2014,Rural regions,male,Poor,0.14461,547,27627,0.1326,0.15818
434,434,2014,Rural regions,male,Bad,0.03838,146,27627,0.0325,0.04568
435,435,2014,Rural regions,female,Very good,0.07863,462,27627,0.0683,0.09041
436,436,2014,Rural regions,female,Good,0.35838,2001,27627,0.341,0.37834
437,437,2014,Rural regions,female,Satisfactory,0.3552,1731,27627,0.33586,0.37236
438,438,2014,Rural regions,female,Poor,0.16616,771,27627,0.15177,0.17788
439,439,2014,Rural regions,female,Bad,0.04162,182,27627,0.03576,0.04804
440,440,2015,Urban regions,male,Very good,0.12257,1109,27304,0.1143,0.13374
441,441,2015,Urban regions,male,Good,0.39467,3443,27304,0.37871,0.41071
442,442,2015,Urban regions,male,Satisfactory,0.32049,2414,27304,0.30517,0.33702
443,443,2015,Urban regions,male,Poor,0.12626,962,27304,0.11862,0.13443
444,444,2015,Urban regions,male,Bad,0.03601,233,27304,0.03145,0.04075
445,445,2015,Urban regions,female,Very good,0.10306,1134,27304,0.09534,0.11182
446,446,2015,Urban regions,female,Good,0.35824,3786,27304,0.34123,0.37379
447,447,2015,Urban regions,female,Satisfactory,0.3229,2941,27304,0.3099,0.33533
448,448,2015,Urban regions,female,Poor,0.17234,1476,27304,0.16385,0.18126
449,449,2015,Urban regions,female,Bad,0.04345,319,27304,0.03888,0.04791
450,450,2015,Rural regions,male,Very good,0.09142,495,27304,0.07957,0.10465
451,451,2015,Rural regions,male,Good,0.39193,1805,27304,0.36957,0.41772
452,452,2015,Rural regions,male,Satisfactory,0.33541,1436,27304,0.32005,0.35418
453,453,2015,Rural regions,male,Poor,0.13518,521,27304,0.12234,0.14814
454,454,2015,Rural regions,male,Bad,0.04607,150,27304,0.03866,0.05604
455,455,2015,Rural regions,female,Very good,0.08075,490,27304,0.07006,0.09095
456,456,2015,Rural regions,female,Good,0.36271,1982,27304,0.34138,0.38286
457,457,2015,Rural regions,female,Satisfactory,0.33709,1668,27304,0.31852,0.35682
458,458,2015,Rural regions,female,Poor,0.17579,758,27304,0.16266,0.18723
459,459,2015,Rural regions,female,Bad,0.04365,182,27304,0.03717,0.05007
460,460,2016,Urban regions,male,Very good,0.1117,1449,27758,0.10228,0.12263
461,461,2016,Urban regions,male,Good,0.40811,3414,27758,0.38991,0.42768
462,462,2016,Urban regions,male,Satisfactory,0.31419,2451,27758,0.30218,0.33098
463,463,2016,Urban regions,male,Poor,0.13251,986,27758,0.12286,0.14232
464,464,2016,Urban regions,male,Bad,0.03349,247,27758,0.02873,0.03842
465,465,2016,Urban regions,female,Very good,0.09694,1274,27758,0.08854,0.10482
466,466,2016,Urban regions,female,Good,0.36134,3656,27758,0.34582,0.37598
467,467,2016,Urban regions,female,Satisfactory,0.3227,2818,27758,0.30638,0.33595
468,468,2016,Urban regions,female,Poor,0.17381,1495,27758,0.16438,0.18377
469,469,2016,Urban regions,female,Bad,0.04521,377,27758,0.03988,0.0508
470,470,2016,Rural regions,male,Very good,0.09112,641,27758,0.07929,0.10337
471,471,2016,Rural regions,male,Good,0.40004,1859,27758,0.37827,0.42571
472,472,2016,Rural regions,male,Satisfactory,0.33586,1385,27758,0.31363,0.35666
473,473,2016,Rural regions,male,Poor,0.13517,529,27758,0.12048,0.14992
474,474,2016,Rural regions,male,Bad,0.03781,157,27758,0.03133,0.04537
475,475,2016,Rural regions,female,Very good,0.07322,495,27758,0.06295,0.08218
476,476,2016,Rural regions,female,Good,0.3658,1961,27758,0.34368,0.3839
477,477,2016,Rural regions,female,Satisfactory,0.34372,1618,27758,0.32255,0.36229
478,478,2016,Rural regions,female,Poor,0.17241,755,27758,0.15739,0.18478
479,479,2016,Rural regions,female,Bad,0.04485,191,27758,0.03836,0.05335
480,480,2017,Urban regions,male,Very good,0.12683,1732,31098,0.11704,0.13754
481,481,2017,Urban regions,male,Good,0.39628,3820,31098,0.38069,0.41035
482,482,2017,Urban regions,male,Satisfactory,0.31549,2725,31098,0.3038,0.32723
483,483,2017,Urban regions,male,Poor,0.12785,1079,31098,0.1196,0.13553
484,484,2017,Urban regions,male,Bad,0.03355,259,31098,0.02955,0.0383
485,485,2017,Urban regions,female,Very good,0.10433,1469,31098,0.09739,0.11166
486,486,2017,Urban regions,female,Good,0.35233,4111,31098,0.33866,0.36416
487,487,2017,Urban regions,female,Satisfactory,0.33357,3172,31098,0.32116,0.34565
488,488,2017,Urban regions,female,Poor,0.17178,1574,31098,0.16244,0.18101
489,489,2017,Urban regions,female,Bad,0.038,356,31098,0.03439,0.04187
490,490,2017,Rural regions,male,Very good,0.08537,778,31098,0.07542,0.09374
491,491,2017,Rural regions,male,Good,0.403,2110,31098,0.38393,0.42574
492,492,2017,Rural regions,male,Satisfactory,0.33351,1541,31098,0.31063,0.34869
493,493,2017,Rural regions,male,Poor,0.13767,592,31098,0.1255,0.15094
494,494,2017,Rural regions,male,Bad,0.04045,166,31098,0.03455,0.04732
495,495,2017,Rural regions,female,Very good,0.07199,608,31098,0.06472,0.07978
496,496,2017,Rural regions,female,Good,0.36408,2184,31098,0.34433,0.38157
497,497,2017,Rural regions,female,Satisfactory,0.354,1830,31098,0.33532,0.37334
498,498,2017,Rural regions,female,Poor,0.17245,803,31098,0.15783,0.18445
499,499,2017,Rural regions,female,Bad,0.03747,189,31098,0.03183,0.04385
500,500,2018,Urban regions,male,Very good,0.13309,1772,29749,0.12309,0.14358
501,501,2018,Urban regions,male,Good,0.3983,3712,29749,0.38038,0.41579
502,502,2018,Urban regions,male,Satisfactory,0.31502,2558,29749,0.30192,0.32981
503,503,2018,Urban regions,male,Poor,0.12313,1005,29749,0.1152,0.13112
504,504,2018,Urban regions,male,Bad,0.03046,262,29749,0.02657,0.03465
505,505,2018,Urban regions,female,Very good,0.10309,1451,29749,0.09485,0.11121
506,506,2018,Urban regions,female,Good,0.36003,3858,29749,0.34742,0.37483
507,507,2018,Urban regions,female,Satisfactory,0.3237,3115,29749,0.30945,0.33702
508,508,2018,Urban regions,female,Poor,0.17218,1486,29749,0.1613,0.18273
509,509,2018,Urban regions,female,Bad,0.041,356,29749,0.03597,0.04711
510,510,2018,Rural regions,male,Very good,0.09259,744,29749,0.08323,0.10584
511,511,2018,Rural regions,male,Good,0.38546,1888,29749,0.36608,0.41201
512,512,2018,Rural regions,male,Satisfactory,0.35637,1510,29749,0.33467,0.37606
513,513,2018,Rural regions,male,Poor,0.12623,554,29749,0.11523,0.13908
514,514,2018,Rural regions,male,Bad,0.03934,165,29749,0.03295,0.04656
515,515,2018,Rural regions,female,Very good,0.07471,587,29749,0.06669,0.08404
516,516,2018,Rural regions,female,Good,0.36963,2051,29749,0.34803,0.38806
517,517,2018,Rural regions,female,Satisfactory,0.36234,1737,29749,0.34262,0.38444
518,518,2018,Rural regions,female,Poor,0.15329,755,29749,0.14139,0.16438
519,519,2018,Rural regions,female,Bad,0.04004,183,29749,0.03321,0.04619
520,520,2019,Urban regions,male,Very good,0.12712,1689,28981,0.1182,0.13624
521,521,2019,Urban regions,male,Good,0.41043,3893,28981,0.39142,0.43028
522,522,2019,Urban regions,male,Satisfactory,0.30955,2527,28981,0.29383,0.32189
523,523,2019,Urban regions,male,Poor,0.11971,967,28981,0.10967,0.1293
524,524,2019,Urban regions,male,Bad,0.03319,261,28981,0.02829,0.03915
525,525,2019,Urban regions,female,Very good,0.10022,1353,28981,0.0935,0.10755
526,526,2019,Urban regions,female,Good,0.37802,3838,28981,0.36137,0.39528
527,527,2019,Urban regions,female,Satisfactory,0.31464,2877,28981,0.29815,0.33073
528,528,2019,Urban regions,female,Poor,0.16769,1369,28981,0.15574,0.17889
529,529,2019,Urban regions,female,Bad,0.03942,317,28981,0.03417,0.04442
530,530,2019,Rural regions,male,Very good,0.08988,696,28981,0.07925,0.10271
531,531,2019,Rural regions,male,Good,0.39179,1985,28981,0.37119,0.41641
532,532,2019,Rural regions,male,Satisfactory,0.34411,1467,28981,0.32276,0.36888
533,533,2019,Rural regions,male,Poor,0.1351,543,28981,0.12111,0.14932
534,534,2019,Rural regions,male,Bad,0.03912,149,28981,0.0316,0.04581
535,535,2019,Rural regions,female,Very good,0.0694,544,28981,0.06063,0.0771
536,536,2019,Rural regions,female,Good,0.37078,2002,28981,0.34742,0.39027
537,537,2019,Rural regions,female,Satisfactory,0.356,1628,28981,0.33083,0.37927
538,538,2019,Rural regions,female,Poor,0.17476,736,28981,0.15917,0.19307
539,539,2019,Rural regions,female,Bad,0.02906,140,28981,0.02368,0.03544
540,540,2020,Urban regions,male,Very good,0.14068,2228,29847,0.12923,0.15148
541,541,2020,Urban regions,male,Good,0.41243,4234,29847,0.39267,0.43126
542,542,2020,Urban regions,male,Satisfactory,0.29695,2417,29847,0.28376,0.31219
543,543,2020,Urban regions,male,Poor,0.11927,962,29847,0.11023,0.12844
544,544,2020,Urban regions,male,Bad,0.03067,236,29847,0.02586,0.03517
545,545,2020,Urban regions,female,Very good,0.10889,1593,29847,0.10105,0.11727
546,546,2020,Urban regions,female,Good,0.36552,4069,29847,0.35117,0.38206
547,547,2020,Urban regions,female,Satisfactory,0.32525,2837,29847,0.30685,0.3413
548,548,2020,Urban regions,female,Poor,0.16319,1327,29847,0.15132,0.17262
549,549,2020,Urban regions,female,Bad,0.03715,299,29847,0.03226,0.04334
550,550,2020,Rural regions,male,Very good,0.11055,804,29847,0.09748,0.12741
551,551,2020,Rural regions,male,Good,0.37904,1951,29847,0.35514,0.40298
552,552,2020,Rural regions,male,Satisfactory,0.35308,1388,29847,0.33057,0.37515
553,553,2020,Rural regions,male,Poor,0.12025,467,29847,0.10864,0.13384
554,554,2020,Rural regions,male,Bad,0.03708,143,29847,0.03091,0.04521
555,555,2020,Rural regions,female,Very good,0.07251,548,29847,0.06355,0.08234
556,556,2020,Rural regions,female,Good,0.37582,1995,29847,0.35422,0.39463
557,557,2020,Rural regions,female,Satisfactory,0.34387,1502,29847,0.32408,0.36529
558,558,2020,Rural regions,female,Poor,0.17202,699,29847,0.15703,0.18658
559,559,2020,Rural regions,female,Bad,0.03578,148,29847,0.02862,0.04354
560,560,2021,Urban regions,male,Very good,0.1427,1289,19903,0.12976,0.1538
561,561,2021,Urban regions,male,Good,0.39403,2686,19903,0.37311,0.41951
562,562,2021,Urban regions,male,Satisfactory,0.29955,1707,19903,0.28223,0.31689
563,563,2021,Urban regions,male,Poor,0.12893,703,19903,0.11651,0.14154
564,564,2021,Urban regions,male,Bad,0.03479,205,19903,0.0277,0.04203
565,565,2021,Urban regions,female,Very good,0.1262,1093,19903,0.11274,0.14067
566,566,2021,Urban regions,female,Good,0.35702,2688,19903,0.33889,0.37827
567,567,2021,Urban regions,female,Satisfactory,0.30888,1906,19903,0.29019,0.32938
568,568,2021,Urban regions,female,Poor,0.16479,997,19903,0.15019,0.17669
569,569,2021,Urban regions,female,Bad,0.04311,250,19903,0.03594,0.0508
570,570,2021,Rural regions,male,Very good,0.1105,453,19903,0.09245,0.13083
571,571,2021,Rural regions,male,Good,0.39432,1279,19903,0.36243,0.42846
572,572,2021,Rural regions,male,Satisfactory,0.32286,887,19903,0.29581,0.35457
573,573,2021,Rural regions,male,Poor,0.12958,360,19903,0.11267,0.14675
574,574,2021,Rural regions,male,Bad,0.04274,100,19903,0.03277,0.05681
575,575,2021,Rural regions,female,Very good,0.09865,384,19903,0.08371,0.11558
576,576,2021,Rural regions,female,Good,0.3457,1277,19903,0.3249,0.36935
577,577,2021,Rural regions,female,Satisfactory,0.34151,1023,19903,0.31409,0.37018
578,578,2021,Rural regions,female,Poor,0.1745,487,19903,0.15964,0.19642
579,579,2021,Rural regions,female,Bad,0.03964,129,19903,0.03175,0.04642
