"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2013","Hauptschule","kein Migrationshintergrund","6.75","7.5","963","6.6","6.9"
"2013","Realschule","direkter Migrationshintergrund","6.7","7.5","122","6.28","7.12"
"2013","Realschule","indirekter Migrationshintergrund","7.04","7.5","118","6.64","7.44"
"2013","Realschule","kein Migrationshintergrund","7.08","7.5","1646","6.98","7.18"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","7.24","7.5","378","7.02","7.46"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.49","7.5","83","7.01","7.97"
"2014","(Fach-)Abitur","kein Migrationshintergrund","7.17","7.5","611","6.99","7.35"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","7.23","6.5","118","6.87","7.59"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","5.2","5.5","63","4.44","5.96"
"2014","AkademikerIn","direkter Migrationshintergrund","6.94","7.5","397","6.73","7.15"
"2014","AkademikerIn","indirekter Migrationshintergrund","7.13","7.5","112","6.77","7.49"
"2014","AkademikerIn","kein Migrationshintergrund","7.51","7.5","1102","7.39","7.63"
"2014","Hauptschule","direkter Migrationshintergrund","7.15","7.5","619","6.96","7.34"
"2014","Hauptschule","indirekter Migrationshintergrund","6.89","7.5","155","6.51","7.27"
"2014","Hauptschule","kein Migrationshintergrund","6.52","6.5","833","6.34","6.7"
"2014","Realschule","direkter Migrationshintergrund","7.75","7.5","145","7.43","8.07"
"2014","Realschule","indirekter Migrationshintergrund","7.36","7.5","148","6.99","7.73"
"2014","Realschule","kein Migrationshintergrund","7.11","7.5","1425","7","7.22"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","7.76","7.5","304","7.53","7.99"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.82","7.5","64","7.3","8.34"
"2015","(Fach-)Abitur","kein Migrationshintergrund","7.55","7.5","515","7.36","7.74"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","7.43","7.5","99","6.92","7.94"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","5.85","6.5","57","5.18","6.52"
"2015","AkademikerIn","direkter Migrationshintergrund","6.99","7.5","340","6.78","7.2"
"2015","AkademikerIn","indirekter Migrationshintergrund","7.84","7.5","98","7.53","8.15"
"2015","AkademikerIn","kein Migrationshintergrund","7.57","7.5","916","7.44","7.7"
"2015","Hauptschule","direkter Migrationshintergrund","7.25","7.5","440","7.03","7.47"
"2015","Hauptschule","indirekter Migrationshintergrund","6.51","6.5","116","6.02","7"
"2015","Hauptschule","kein Migrationshintergrund","6.91","7.5","725","6.72","7.1"
"2015","Realschule","direkter Migrationshintergrund","7.76","7.5","140","7.37","8.15"
"2015","Realschule","indirekter Migrationshintergrund","7.21","7.5","125","6.82","7.6"
"2015","Realschule","kein Migrationshintergrund","7.15","7.5","1188","7.03","7.27"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","7.62","7.5","360","7.41","7.83"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.51","7.5","66","6.9","8.12"
"2016","(Fach-)Abitur","kein Migrationshintergrund","7.61","7.5","450","7.43","7.79"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","7.02","7.5","105","6.57","7.47"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","6.46","6.5","46","5.7","7.22"
"2016","AkademikerIn","direkter Migrationshintergrund","7.38","7.5","389","7.17","7.59"
"2016","AkademikerIn","indirekter Migrationshintergrund","7.92","7.5","85","7.52","8.32"
"2016","AkademikerIn","kein Migrationshintergrund","7.65","7.5","829","7.52","7.78"
"2016","Hauptschule","direkter Migrationshintergrund","7.38","7.5","433","7.17","7.59"
"2016","Hauptschule","indirekter Migrationshintergrund","7.13","6.5","101","6.66","7.6"
"2016","Hauptschule","kein Migrationshintergrund","6.81","7.5","597","6.61","7.01"
"2016","Realschule","direkter Migrationshintergrund","7.8","7.5","121","7.42","8.18"
"2016","Realschule","indirekter Migrationshintergrund","7.46","7.5","119","7.08","7.84"
"2016","Realschule","kein Migrationshintergrund","7.15","7.5","986","7.02","7.28"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","7.23","7.5","311","7","7.46"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.99","8.5","61","7.36","8.62"
"2017","(Fach-)Abitur","kein Migrationshintergrund","7.66","7.5","438","7.46","7.86"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","7.94","8.5","90","7.5","8.38"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","7.06","6.5","52","6.36","7.76"
"2017","AkademikerIn","direkter Migrationshintergrund","7.71","7.5","349","7.48","7.94"
"2017","AkademikerIn","indirekter Migrationshintergrund","7.4","7.5","78","6.91","7.89"
"2017","AkademikerIn","kein Migrationshintergrund","7.53","7.5","856","7.4","7.66"
"2017","Hauptschule","direkter Migrationshintergrund","7.38","7.5","345","7.15","7.61"
"2017","Hauptschule","indirekter Migrationshintergrund","6.74","6.5","92","6.21","7.27"
"2017","Hauptschule","kein Migrationshintergrund","7.03","7.5","542","6.81","7.25"
"2017","Realschule","direkter Migrationshintergrund","7.1","6.5","106","6.64","7.56"
"2017","Realschule","indirekter Migrationshintergrund","5.97","6.5","96","5.46","6.48"
"2017","Realschule","kein Migrationshintergrund","7","7.5","919","6.86","7.14"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","7.44","7.5","273","7.19","7.69"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","6.9","7.5","55","6.22","7.58"
"2018","(Fach-)Abitur","kein Migrationshintergrund","7.09","7.5","396","6.88","7.3"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","7.12","7.5","108","6.67","7.57"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","6.7","6.5","52","5.95","7.45"
"2018","AkademikerIn","direkter Migrationshintergrund","7.04","7.5","329","6.78","7.3"
"2018","AkademikerIn","indirekter Migrationshintergrund","7.15","7.5","75","6.63","7.67"
"2018","AkademikerIn","kein Migrationshintergrund","7.48","7.5","809","7.34","7.62"
"2018","Hauptschule","direkter Migrationshintergrund","7.19","7.5","317","6.94","7.44"
"2018","Hauptschule","indirekter Migrationshintergrund","7.43","7.5","84","6.86","8"
"2018","Hauptschule","kein Migrationshintergrund","6.81","7.5","492","6.58","7.04"
"2018","Realschule","direkter Migrationshintergrund","6.73","6.5","99","6.29","7.17"
"2018","Realschule","indirekter Migrationshintergrund","6.45","6.5","115","5.99","6.91"
"2018","Realschule","kein Migrationshintergrund","6.91","6.5","882","6.76","7.06"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","7.24","7.5","244","6.96","7.52"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.56","7.5","73","7.07","8.05"
"2019","(Fach-)Abitur","kein Migrationshintergrund","7.59","7.5","412","7.39","7.79"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","7.23","7.5","71","6.68","7.78"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","7.23","7.5","42","6.32","8.14"
"2019","AkademikerIn","direkter Migrationshintergrund","7.03","7.5","288","6.78","7.28"
"2019","AkademikerIn","indirekter Migrationshintergrund","7.54","7.5","89","7.08","8"
"2019","AkademikerIn","kein Migrationshintergrund","7.44","7.5","919","7.31","7.57"
"2019","Hauptschule","direkter Migrationshintergrund","7.24","6.5","230","6.95","7.53"
"2019","Hauptschule","indirekter Migrationshintergrund","7.49","7.5","63","6.88","8.1"
"2019","Hauptschule","kein Migrationshintergrund","6.85","7.5","469","6.61","7.09"
"2019","Realschule","direkter Migrationshintergrund","7.11","7.5","85","6.6","7.62"
"2019","Realschule","indirekter Migrationshintergrund","7.24","7.5","90","6.76","7.72"
"2019","Realschule","kein Migrationshintergrund","7.13","7.5","823","6.98","7.28"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","6.97","7.5","372","6.7","7.24"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","6.64","6.5","59","5.94","7.34"
"2020","(Fach-)Abitur","kein Migrationshintergrund","7.05","7.5","372","6.8","7.3"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","6.57","6.5","167","6.14","7"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","5.46","4","35","4.45","6.47"
"2020","AkademikerIn","direkter Migrationshintergrund","7.19","7.5","411","6.93","7.45"
"2020","AkademikerIn","indirekter Migrationshintergrund","6.22","5.5","86","5.6","6.84"
"2020","AkademikerIn","kein Migrationshintergrund","7.3","7.5","867","7.14","7.46"
"2020","Hauptschule","direkter Migrationshintergrund","7.09","7.5","366","6.84","7.34"
"2020","Hauptschule","indirekter Migrationshintergrund","6.06","5.5","82","5.47","6.65"
"2020","Hauptschule","kein Migrationshintergrund","6.53","6.5","463","6.3","6.76"
"2020","Realschule","direkter Migrationshintergrund","6.02","6.5","85","5.4","6.64"
"2020","Realschule","indirekter Migrationshintergrund","7.2","6.5","83","6.61","7.79"
"2020","Realschule","kein Migrationshintergrund","6.99","7.5","756","6.82","7.16"
