"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2018","(Fach-)Abitur","weiblich","7.33","7.5","417","4","6","9","10","10","7.11","7.55","0","10","8","8"
"2018","(noch) kein Abschluss","maennlich","6.69","5.5","66","2","5","9","10","10","6.07","7.31","0","10","6","8"
"2018","(noch) kein Abschluss","weiblich","7.13","7.5","106","2","6","10","10","10","6.62","7.64","0","10","7","8"
"2018","AkademikerIn","maennlich","7.32","7.5","587","5","6","9","10","10","7.15","7.49","0","10","8","8"
"2018","AkademikerIn","weiblich","7.42","7.5","626","4","6","9","10","10","7.25","7.59","0","10","8","8"
"2018","Hauptschule","maennlich","7.07","7.5","466","4","6","9","10","10","6.85","7.29","0","10","8","8"
"2018","Hauptschule","weiblich","6.91","7.5","427","2","6","9","10","10","6.66","7.16","0","10","8","8"
"2018","Realschule","maennlich","6.86","6.5","436","4","6","8","9","10","6.65","7.07","0","10","7","8"
"2018","Realschule","weiblich","6.86","6.5","660","3","5","9","10","10","6.68","7.04","0","10","8","8"
"2019","(Fach-)Abitur","maennlich","7.46","7.5","321","5","6","9","10","10","7.23","7.69","0","10","8","8"
"2019","(Fach-)Abitur","weiblich","7.47","7.5","408","5","7","9","10","10","7.26","7.68","0","10","8","8"
"2019","(noch) kein Abschluss","maennlich","7.16","7.5","52","3","6","9","10","10","6.44","7.88","0","10","7","8"
"2019","(noch) kein Abschluss","weiblich","7.06","7.5","75","1","6","9","10","10","6.41","7.71","0","10","7","8"
"2019","AkademikerIn","maennlich","7.47","7.5","646","5","7","9","10","10","7.32","7.62","0","10","8","8"
"2019","AkademikerIn","weiblich","7.25","7.5","650","4","6","9","10","10","7.08","7.42","0","10","8","8"
"2019","Hauptschule","maennlich","7.34","7.5","408","5","6","9","10","10","7.12","7.56","0","10","8","8"
"2019","Hauptschule","weiblich","6.66","6.5","354","2","5","9","10","10","6.38","6.94","0","10","8","8"
"2019","Realschule","maennlich","6.98","7.5","416","4","6","9","10","10","6.77","7.19","0","10","8","8"
"2019","Realschule","weiblich","7.25","7.5","582","4","6","9","10","10","7.06","7.44","0","10","8","8"
"2020","(Fach-)Abitur","maennlich","7.06","6.5","357","4","6","8","9","10","6.81","7.31","0","10","8","8"
"2020","(Fach-)Abitur","weiblich","6.96","7.5","446","3","5","9","10","10","6.71","7.21","0","10","8","8"
"2020","(noch) kein Abschluss","maennlich","5.91","5.5","107","0","5","8","10","10","5.33","6.49","0","10","7","8"
"2020","(noch) kein Abschluss","weiblich","6.37","6.5","107","3","5","8","9","10","5.86","6.88","0","10","7","8"
"2020","AkademikerIn","maennlich","7.1","7.5","685","3","6","9","10","10","6.92","7.28","0","10","8","8"
"2020","AkademikerIn","weiblich","7.34","7.5","679","4","6","9","10","10","7.15","7.53","0","10","8","8"
"2020","Hauptschule","maennlich","6.57","6.5","513","3","5","8","10","10","6.36","6.78","0","10","7","8"
"2020","Hauptschule","weiblich","6.82","7.5","398","3","5","9","10","10","6.56","7.08","0","10","8","8"
"2020","Realschule","maennlich","6.89","7.5","389","4","5","8","9","10","6.66","7.12","0","10","7","8"
"2020","Realschule","weiblich","6.97","7.5","535","3","6","9","10","10","6.75","7.19","0","10","8","8"
