year,age_gr,bula_h,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,30-45 y.,Berlin,Not Disabled (<= 30%),0.97613,177,177,0.95358,0.99868
1998,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.94303,178,178,0.90888,0.97718
1998,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.94086,125,125,0.89934,0.98238
1998,30-45 y.,Saxony,Not Disabled (<= 30%),0.96978,371,371,0.95234,0.98722
1998,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.96954,198,198,0.94554,0.99354
1998,30-45 y.,Thuringa,Not Disabled (<= 30%),0.95875,237,237,0.93338,0.98412
1998,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.79232,86,86,0.70608,0.87855
1998,46-65 y.,Hamburg,Not Disabled (<= 30%),0.74320,41,41,0.60782,0.87859
1998,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.82164,292,353,0.78164,0.86163
1998,46-65 y.,Lower Saxony,Disabled (> 30%),0.17836,61,353,0.13837,0.21836
1998,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.80296,715,880,0.77666,0.82925
1998,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.19358,165,880,0.16746,0.21969
1998,46-65 y.,Hesse,Not Disabled (<= 30%),0.83985,258,312,0.79909,0.88061
1998,46-65 y.,Hesse,Disabled (> 30%),0.15327,54,312,0.11323,0.19331
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.82969,181,218,0.77968,0.87971
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.17031,37,218,0.12029,0.22032
1998,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.80111,416,518,0.76671,0.83552
1998,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.19252,102,518,0.15854,0.22651
1998,46-65 y.,Bavaria,Not Disabled (<= 30%),0.86166,478,547,0.83270,0.89062
1998,46-65 y.,Bavaria,Disabled (> 30%),0.13705,69,547,0.10820,0.16590
1998,46-65 y.,Berlin,Not Disabled (<= 30%),0.77606,131,165,0.71226,0.83986
1998,46-65 y.,Berlin,Disabled (> 30%),0.20361,34,165,0.14198,0.26524
1998,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.84186,180,213,0.79275,0.89098
1998,46-65 y.,Brandenburg,Disabled (> 30%),0.15313,33,213,0.10466,0.20161
1998,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.79444,116,116,0.72058,0.86830
1998,46-65 y.,Saxony,Not Disabled (<= 30%),0.89479,345,382,0.86398,0.92560
1998,46-65 y.,Saxony,Disabled (> 30%),0.09216,37,382,0.06311,0.12120
1998,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.88317,217,217,0.84034,0.92601
1998,46-65 y.,Thuringa,Not Disabled (<= 30%),0.82882,189,189,0.77498,0.88267
1998,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.80982,42,42,0.68969,0.92995
1998,66 and older,Lower Saxony,Not Disabled (<= 30%),0.63760,98,146,0.55936,0.71584
1998,66 and older,Lower Saxony,Disabled (> 30%),0.36240,48,146,0.28416,0.44064
1998,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.59426,213,349,0.54267,0.64586
1998,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.40280,136,349,0.35126,0.45433
1998,66 and older,Hesse,Not Disabled (<= 30%),0.74349,90,128,0.66754,0.81944
1998,66 and older,Hesse,Disabled (> 30%),0.25651,38,128,0.18056,0.33246
1998,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.65499,87,130,0.57296,0.73702
1998,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.34501,43,130,0.26298,0.42704
1998,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.76428,164,211,0.70687,0.82168
1998,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.23572,47,211,0.17832,0.29313
1998,66 and older,Bavaria,Not Disabled (<= 30%),0.67203,197,276,0.61655,0.72752
1998,66 and older,Bavaria,Disabled (> 30%),0.32797,79,276,0.27248,0.38345
1998,66 and older,Berlin,Not Disabled (<= 30%),0.74807,54,54,0.63120,0.86495
1998,66 and older,Brandenburg,Not Disabled (<= 30%),0.85806,57,57,0.76666,0.94947
1998,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.95765,35,35,0.88996,1.02534
1998,66 and older,Saxony,Not Disabled (<= 30%),0.85097,129,129,0.78927,0.91266
1998,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.81630,72,72,0.72622,0.90638
1998,66 and older,Thuringa,Not Disabled (<= 30%),0.80716,77,77,0.71846,0.89586
1999,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.98335,56,56,0.94953,1.01717
1999,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.98221,255,255,0.96596,0.99847
1999,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.97571,575,575,0.96312,0.98831
1999,17-29 y.,Hesse,Not Disabled (<= 30%),0.99331,177,177,0.98126,1.00535
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.98152,139,139,0.95905,1.00399
1999,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.98526,411,411,0.97359,0.99692
1999,17-29 y.,Bavaria,Not Disabled (<= 30%),0.99246,372,372,0.98366,1.00126
1999,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.96277,133,133,0.93048,0.99507
1999,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.99253,97,97,0.97531,1.00975
1999,17-29 y.,Saxony,Not Disabled (<= 30%),0.98896,244,244,0.97583,1.00210
1999,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.98202,152,152,0.96082,1.00321
1999,17-29 y.,Thuringa,Not Disabled (<= 30%),0.97137,152,152,0.94477,0.99797
1999,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.99325,121,121,0.97860,1.00790
1999,30-45 y.,Hamburg,Not Disabled (<= 30%),0.98908,38,38,0.95560,1.02257
1999,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.97101,405,405,0.95465,0.98737
1999,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.97259,909,909,0.96197,0.98321
1999,30-45 y.,Hesse,Not Disabled (<= 30%),0.97057,286,286,0.95094,0.99019
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.94950,282,282,0.92390,0.97511
1999,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.94771,602,602,0.92992,0.96551
1999,30-45 y.,Bavaria,Not Disabled (<= 30%),0.96349,618,618,0.94869,0.97829
1999,30-45 y.,Berlin,Not Disabled (<= 30%),0.97090,170,170,0.94556,0.99625
1999,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.94986,168,168,0.91676,0.98296
1999,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.92887,122,122,0.88308,0.97467
1999,30-45 y.,Saxony,Not Disabled (<= 30%),0.97819,373,373,0.96334,0.99303
1999,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.96078,196,196,0.93354,0.98803
1999,30-45 y.,Thuringa,Not Disabled (<= 30%),0.96215,233,233,0.93759,0.98670
1999,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.77942,83,83,0.68968,0.86917
1999,46-65 y.,Hamburg,Not Disabled (<= 30%),0.77628,43,43,0.65025,0.90232
1999,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.81983,283,343,0.77910,0.86056
1999,46-65 y.,Lower Saxony,Disabled (> 30%),0.18017,60,343,0.13944,0.22090
1999,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.80162,685,843,0.77468,0.82856
1999,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.19733,158,843,0.17045,0.22421
1999,46-65 y.,Hesse,Not Disabled (<= 30%),0.84904,243,294,0.80805,0.89004
1999,46-65 y.,Hesse,Disabled (> 30%),0.15096,51,294,0.10996,0.19195
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.82034,167,207,0.76791,0.87276
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.17785,40,207,0.12563,0.23007
1999,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.79006,375,473,0.75332,0.82680
1999,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.20258,98,473,0.16632,0.23884
1999,46-65 y.,Bavaria,Not Disabled (<= 30%),0.86980,441,508,0.84051,0.89909
1999,46-65 y.,Bavaria,Disabled (> 30%),0.13020,67,508,0.10091,0.15949
1999,46-65 y.,Berlin,Not Disabled (<= 30%),0.78103,129,162,0.71715,0.84491
1999,46-65 y.,Berlin,Disabled (> 30%),0.21897,33,162,0.15509,0.28285
1999,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.83786,171,205,0.78728,0.88844
1999,46-65 y.,Brandenburg,Disabled (> 30%),0.15774,34,205,0.10772,0.20776
1999,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.79700,110,110,0.72149,0.87252
1999,46-65 y.,Saxony,Not Disabled (<= 30%),0.90093,333,371,0.87049,0.93137
1999,46-65 y.,Saxony,Disabled (> 30%),0.09907,38,371,0.06863,0.12951
1999,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.88989,211,211,0.84755,0.93223
1999,46-65 y.,Thuringa,Not Disabled (<= 30%),0.87915,202,202,0.83409,0.92422
1999,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.80723,34,34,0.67264,0.94182
1999,66 and older,Lower Saxony,Not Disabled (<= 30%),0.61633,97,144,0.53662,0.69603
1999,66 and older,Lower Saxony,Disabled (> 30%),0.37749,47,144,0.29804,0.45695
1999,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.56555,192,323,0.51141,0.61969
1999,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.42534,131,323,0.37133,0.47934
1999,66 and older,Hesse,Not Disabled (<= 30%),0.71217,90,128,0.63342,0.79091
1999,66 and older,Hesse,Disabled (> 30%),0.28783,38,128,0.20909,0.36658
1999,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.63467,84,125,0.54992,0.71943
1999,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.36533,41,125,0.28057,0.45008
1999,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.75146,161,210,0.69287,0.81005
1999,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.24854,49,210,0.18995,0.30713
1999,66 and older,Bavaria,Not Disabled (<= 30%),0.71417,198,268,0.65998,0.76837
1999,66 and older,Bavaria,Disabled (> 30%),0.28583,70,268,0.23163,0.34002
1999,66 and older,Berlin,Not Disabled (<= 30%),0.66769,49,49,0.53443,0.80094
1999,66 and older,Brandenburg,Not Disabled (<= 30%),0.79486,58,58,0.69003,0.89969
1999,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.96122,38,38,0.89900,1.02343
1999,66 and older,Saxony,Not Disabled (<= 30%),0.82599,125,125,0.75926,0.89272
1999,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.84131,72,72,0.75632,0.92631
1999,66 and older,Thuringa,Not Disabled (<= 30%),0.80018,78,78,0.71087,0.88950
2000,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.99318,101,101,0.97705,1.00931
2000,17-29 y.,Hamburg,Not Disabled (<= 30%),0.95078,46,46,0.88758,1.01399
2000,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.98160,385,385,0.96816,0.99504
2000,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.97402,923,923,0.96375,0.98429
2000,17-29 y.,Hesse,Not Disabled (<= 30%),0.99740,299,299,0.99161,1.00318
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.98212,223,223,0.96468,0.99955
2000,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.97936,617,617,0.96813,0.99059
2000,17-29 y.,Bavaria,Not Disabled (<= 30%),0.98866,616,616,0.98029,0.99703
2000,17-29 y.,Berlin,Not Disabled (<= 30%),0.97539,147,147,0.95025,1.00052
2000,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.98630,215,215,0.97073,1.00188
2000,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.99116,129,129,0.97494,1.00738
2000,17-29 y.,Saxony,Not Disabled (<= 30%),0.99409,344,344,0.98598,1.00220
2000,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.94982,206,206,0.91994,0.97971
2000,17-29 y.,Thuringa,Not Disabled (<= 30%),0.97358,218,218,0.95223,0.99492
2000,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.97797,229,229,0.95892,0.99702
2000,30-45 y.,Hamburg,Not Disabled (<= 30%),0.96328,86,86,0.92330,1.00326
2000,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.95790,675,675,0.94274,0.97306
2000,30-45 y.,Bremen,Not Disabled (<= 30%),0.97222,50,50,0.92620,1.01824
2000,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.97273,1663,1712,0.96502,0.98045
2000,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.02727,49,1712,0.01955,0.03498
2000,30-45 y.,Hesse,Not Disabled (<= 30%),0.96794,570,570,0.95346,0.98241
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.93737,532,532,0.91676,0.95797
2000,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.96119,1038,1074,0.94963,0.97275
2000,30-45 y.,Baden-Wuerttemberg,Disabled (> 30%),0.03810,36,1074,0.02665,0.04956
2000,30-45 y.,Bavaria,Not Disabled (<= 30%),0.96223,1142,1185,0.95137,0.97309
2000,30-45 y.,Bavaria,Disabled (> 30%),0.03697,43,1185,0.02622,0.04771
2000,30-45 y.,Berlin,Not Disabled (<= 30%),0.97908,274,274,0.96211,0.99606
2000,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.95828,289,289,0.93519,0.98137
2000,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.93319,162,162,0.89462,0.97176
2000,30-45 y.,Saxony,Not Disabled (<= 30%),0.97779,573,573,0.96571,0.98987
2000,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.95955,279,279,0.93639,0.98271
2000,30-45 y.,Thuringa,Not Disabled (<= 30%),0.95779,321,321,0.93577,0.97982
2000,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.85747,214,246,0.81369,0.90124
2000,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.13757,32,246,0.09444,0.18070
2000,46-65 y.,Hamburg,Not Disabled (<= 30%),0.77062,97,97,0.68651,0.85472
2000,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.82123,510,614,0.79089,0.85156
2000,46-65 y.,Lower Saxony,Disabled (> 30%),0.17279,104,614,0.14287,0.20272
2000,46-65 y.,Bremen,Not Disabled (<= 30%),0.78738,48,48,0.67040,0.90436
2000,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.81912,1413,1715,0.80089,0.83734
2000,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.17696,302,1715,0.15889,0.19502
2000,46-65 y.,Hesse,Not Disabled (<= 30%),0.83575,452,546,0.80464,0.86686
2000,46-65 y.,Hesse,Disabled (> 30%),0.16425,94,546,0.13314,0.19536
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.83267,343,413,0.79663,0.86871
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.16733,70,413,0.13129,0.20337
2000,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.83047,711,863,0.80542,0.85552
2000,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.16750,152,863,0.14257,0.19243
2000,46-65 y.,Bavaria,Not Disabled (<= 30%),0.85880,911,1061,0.83784,0.87976
2000,46-65 y.,Bavaria,Disabled (> 30%),0.13831,150,1061,0.11753,0.15909
2000,46-65 y.,Berlin,Not Disabled (<= 30%),0.78830,215,276,0.74002,0.83658
2000,46-65 y.,Berlin,Disabled (> 30%),0.21170,61,276,0.16342,0.25998
2000,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.84772,283,338,0.80936,0.88608
2000,46-65 y.,Brandenburg,Disabled (> 30%),0.14902,55,338,0.11100,0.18704
2000,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.84674,161,161,0.79092,0.90256
2000,46-65 y.,Saxony,Not Disabled (<= 30%),0.89438,515,577,0.86928,0.91948
2000,46-65 y.,Saxony,Disabled (> 30%),0.10434,62,577,0.07937,0.12930
2000,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.85960,339,394,0.82525,0.89395
2000,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.12553,55,394,0.09277,0.15828
2000,46-65 y.,Thuringa,Not Disabled (<= 30%),0.85030,289,334,0.81198,0.88862
2000,46-65 y.,Thuringa,Disabled (> 30%),0.14102,45,334,0.10363,0.17840
2000,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.74479,93,93,0.65570,0.83388
2000,66 and older,Lower Saxony,Not Disabled (<= 30%),0.72759,238,316,0.67843,0.77676
2000,66 and older,Lower Saxony,Disabled (> 30%),0.27241,78,316,0.22324,0.32157
2000,66 and older,Bremen,Not Disabled (<= 30%),0.70148,31,31,0.53772,0.86523
2000,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.70737,544,761,0.67502,0.73971
2000,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.29172,217,761,0.25940,0.32404
2000,66 and older,Hesse,Not Disabled (<= 30%),0.73946,172,235,0.68322,0.79570
2000,66 and older,Hesse,Disabled (> 30%),0.26054,63,235,0.20430,0.31678
2000,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.75136,200,258,0.69851,0.80420
2000,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.23915,58,258,0.18700,0.29130
2000,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.77042,298,387,0.72846,0.81238
2000,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.22370,89,387,0.18213,0.26528
2000,66 and older,Bavaria,Not Disabled (<= 30%),0.74015,378,499,0.70163,0.77867
2000,66 and older,Bavaria,Disabled (> 30%),0.25804,121,499,0.21961,0.29647
2000,66 and older,Berlin,Not Disabled (<= 30%),0.70431,78,78,0.60238,0.80624
2000,66 and older,Brandenburg,Not Disabled (<= 30%),0.79451,128,159,0.73150,0.85751
2000,66 and older,Brandenburg,Disabled (> 30%),0.20052,31,159,0.13808,0.26295
2000,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.82691,65,65,0.73422,0.91960
2000,66 and older,Saxony,Not Disabled (<= 30%),0.83748,225,264,0.79290,0.88207
2000,66 and older,Saxony,Disabled (> 30%),0.16252,39,264,0.11793,0.20710
2000,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.85997,136,136,0.80143,0.91851
2000,66 and older,Thuringa,Not Disabled (<= 30%),0.79724,129,129,0.72759,0.86690
2001,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.96608,88,88,0.92804,1.00412
2001,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.98648,338,338,0.97415,0.99881
2001,17-29 y.,Bremen,Not Disabled (<= 30%),0.98536,33,33,0.94375,1.02697
2001,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.98579,816,816,0.97766,0.99391
2001,17-29 y.,Hesse,Not Disabled (<= 30%),0.99820,261,261,0.99305,1.00335
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.97975,207,207,0.96052,0.99899
2001,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.98610,529,529,0.97612,0.99609
2001,17-29 y.,Bavaria,Not Disabled (<= 30%),0.98115,551,551,0.96978,0.99251
2001,17-29 y.,Berlin,Not Disabled (<= 30%),0.99717,160,160,0.98890,1.00543
2001,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.99274,195,195,0.98079,1.00469
2001,17-29 y.,Saxony,Not Disabled (<= 30%),0.99473,315,315,0.98672,1.00274
2001,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.98198,200,200,0.96349,1.00046
2001,17-29 y.,Thuringa,Not Disabled (<= 30%),0.98728,205,205,0.97190,1.00266
2001,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.97872,192,192,0.95826,0.99919
2001,30-45 y.,Hamburg,Not Disabled (<= 30%),0.96570,81,81,0.92582,1.00558
2001,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.94802,609,609,0.93037,0.96566
2001,30-45 y.,Bremen,Not Disabled (<= 30%),0.95953,43,43,0.89993,1.01913
2001,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.97032,1525,1569,0.96192,0.97872
2001,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.02795,44,1569,0.01979,0.03611
2001,30-45 y.,Hesse,Not Disabled (<= 30%),0.97071,493,493,0.95581,0.98561
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.94859,485,485,0.92892,0.96826
2001,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.95697,897,933,0.94394,0.97000
2001,30-45 y.,Baden-Wuerttemberg,Disabled (> 30%),0.04031,36,933,0.02768,0.05293
2001,30-45 y.,Bavaria,Not Disabled (<= 30%),0.95509,1022,1061,0.94263,0.96756
2001,30-45 y.,Bavaria,Disabled (> 30%),0.04491,39,1061,0.03244,0.05737
2001,30-45 y.,Berlin,Not Disabled (<= 30%),0.98478,253,253,0.96966,0.99990
2001,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.96175,257,257,0.93825,0.98524
2001,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.94832,158,158,0.91369,0.98295
2001,30-45 y.,Saxony,Not Disabled (<= 30%),0.96652,504,504,0.95080,0.98224
2001,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.95265,263,263,0.92694,0.97837
2001,30-45 y.,Thuringa,Not Disabled (<= 30%),0.96433,285,285,0.94277,0.98590
2001,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.83195,206,242,0.78474,0.87915
2001,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.16805,36,242,0.12085,0.21526
2001,46-65 y.,Hamburg,Not Disabled (<= 30%),0.76168,88,88,0.67215,0.85121
2001,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.82765,470,561,0.79637,0.85894
2001,46-65 y.,Lower Saxony,Disabled (> 30%),0.16543,91,561,0.13466,0.19621
2001,46-65 y.,Bremen,Not Disabled (<= 30%),0.77476,37,37,0.63830,0.91122
2001,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.81589,1266,1533,0.79648,0.83529
2001,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.18350,267,1533,0.16412,0.20288
2001,46-65 y.,Hesse,Not Disabled (<= 30%),0.85502,404,483,0.82359,0.88645
2001,46-65 y.,Hesse,Disabled (> 30%),0.14498,79,483,0.11355,0.17641
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.84045,330,395,0.80429,0.87660
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.15955,65,395,0.12340,0.19571
2001,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.82887,635,765,0.80216,0.85557
2001,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.16393,130,765,0.13768,0.19018
2001,46-65 y.,Bavaria,Not Disabled (<= 30%),0.85504,813,942,0.83254,0.87753
2001,46-65 y.,Bavaria,Disabled (> 30%),0.14026,129,942,0.11807,0.16244
2001,46-65 y.,Berlin,Not Disabled (<= 30%),0.76300,211,276,0.71274,0.81326
2001,46-65 y.,Berlin,Disabled (> 30%),0.22832,65,276,0.17871,0.27793
2001,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.83807,272,326,0.79802,0.87812
2001,46-65 y.,Brandenburg,Disabled (> 30%),0.14800,54,326,0.10940,0.18661
2001,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.82597,138,138,0.76248,0.88946
2001,46-65 y.,Saxony,Not Disabled (<= 30%),0.87851,478,541,0.85095,0.90606
2001,46-65 y.,Saxony,Disabled (> 30%),0.12149,63,541,0.09394,0.14905
2001,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.87576,322,368,0.84201,0.90951
2001,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.11589,46,368,0.08314,0.14864
2001,46-65 y.,Thuringa,Not Disabled (<= 30%),0.82734,278,319,0.78580,0.86888
2001,46-65 y.,Thuringa,Disabled (> 30%),0.15680,41,319,0.11683,0.19676
2001,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.72147,89,89,0.62781,0.81513
2001,66 and older,Lower Saxony,Not Disabled (<= 30%),0.75249,236,307,0.70414,0.80085
2001,66 and older,Lower Saxony,Disabled (> 30%),0.24751,71,307,0.19915,0.29586
2001,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.70541,509,709,0.67183,0.73899
2001,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.29130,200,709,0.25783,0.32477
2001,66 and older,Hesse,Not Disabled (<= 30%),0.75089,167,229,0.69475,0.80703
2001,66 and older,Hesse,Disabled (> 30%),0.24343,62,229,0.18773,0.29914
2001,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.72820,175,236,0.67132,0.78508
2001,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.26680,61,236,0.21025,0.32335
2001,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.77468,284,362,0.73158,0.81778
2001,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.21548,78,362,0.17306,0.25789
2001,66 and older,Bavaria,Not Disabled (<= 30%),0.76043,360,470,0.72180,0.79906
2001,66 and older,Bavaria,Disabled (> 30%),0.23747,110,470,0.19896,0.27598
2001,66 and older,Berlin,Not Disabled (<= 30%),0.70898,68,68,0.60022,0.81775
2001,66 and older,Brandenburg,Not Disabled (<= 30%),0.85027,135,135,0.78986,0.91069
2001,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.82160,62,62,0.72553,0.91768
2001,66 and older,Saxony,Not Disabled (<= 30%),0.85263,226,262,0.80963,0.89564
2001,66 and older,Saxony,Disabled (> 30%),0.14477,36,262,0.10208,0.18746
2001,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.86414,130,130,0.80501,0.92327
2001,66 and older,Thuringa,Not Disabled (<= 30%),0.84376,120,120,0.77852,0.90899
2002,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.96519,111,111,0.93094,0.99945
2002,17-29 y.,Hamburg,Not Disabled (<= 30%),0.97063,54,54,0.92517,1.01609
2002,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.97312,342,342,0.95596,0.99029
2002,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.98154,808,808,0.97225,0.99083
