year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96737,754,754,0.95468,0.98006
1996,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.78146,503,617,0.74882,0.81410
1996,46-65 y.,1st Quintile,Disabled (> 30%),0.20993,114,617,0.17777,0.24209
1996,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.80926,537,648,0.77898,0.83953
1996,46-65 y.,2nd Quintile,Disabled (> 30%),0.18987,111,648,0.15964,0.22009
1996,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.80350,663,777,0.77554,0.83145
1996,46-65 y.,3rd Quintile,Disabled (> 30%),0.17652,114,777,0.14970,0.20335
1996,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82749,748,870,0.80237,0.85261
1996,46-65 y.,4th Quintile,Disabled (> 30%),0.16738,122,870,0.14256,0.19220
1996,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85797,832,962,0.83590,0.88005
1996,46-65 y.,5th Quintile,Disabled (> 30%),0.13999,130,962,0.11805,0.16193
1996,66 and older,1st Quintile,Not Disabled (<= 30%),0.70325,239,329,0.65382,0.75269
1996,66 and older,1st Quintile,Disabled (> 30%),0.28286,90,329,0.23412,0.33161
1996,66 and older,2nd Quintile,Not Disabled (<= 30%),0.71159,284,384,0.66622,0.75696
1996,66 and older,2nd Quintile,Disabled (> 30%),0.28081,100,384,0.23580,0.32582
1996,66 and older,3rd Quintile,Not Disabled (<= 30%),0.63321,221,331,0.58122,0.68521
1996,66 and older,3rd Quintile,Disabled (> 30%),0.36679,110,331,0.31479,0.41878
1996,66 and older,4th Quintile,Not Disabled (<= 30%),0.70110,205,286,0.64795,0.75424
1996,66 and older,4th Quintile,Disabled (> 30%),0.29718,81,286,0.24412,0.35024
1996,66 and older,5th Quintile,Not Disabled (<= 30%),0.75535,160,207,0.69664,0.81405
1996,66 and older,5th Quintile,Disabled (> 30%),0.24465,47,207,0.18595,0.30336
1997,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.99029,675,675,0.98288,0.99769
1997,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97496,663,663,0.96305,0.98686
1997,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98161,575,575,0.97062,0.99260
1997,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98022,628,628,0.96932,0.99112
1997,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98657,436,436,0.97575,0.99739
1997,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93869,733,769,0.92172,0.95566
1997,30-45 y.,1st Quintile,Disabled (> 30%),0.05585,36,769,0.03961,0.07209
1997,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93367,946,991,0.91817,0.94917
1997,30-45 y.,2nd Quintile,Disabled (> 30%),0.05707,45,991,0.04262,0.07152
1997,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94960,875,917,0.93543,0.96377
1997,30-45 y.,3rd Quintile,Disabled (> 30%),0.04894,42,917,0.03497,0.06292
1997,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97222,847,847,0.96114,0.98329
1997,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97153,781,781,0.95986,0.98320
1997,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72464,456,574,0.68806,0.76121
1997,46-65 y.,1st Quintile,Disabled (> 30%),0.24508,118,574,0.20986,0.28030
1997,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81556,566,670,0.78617,0.84495
1997,46-65 y.,2nd Quintile,Disabled (> 30%),0.17464,104,670,0.14587,0.20341
1997,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.77681,592,714,0.74625,0.80738
1997,46-65 y.,3rd Quintile,Disabled (> 30%),0.20314,122,714,0.17361,0.23268
1997,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83520,771,903,0.81099,0.85941
1997,46-65 y.,4th Quintile,Disabled (> 30%),0.16385,132,903,0.13969,0.18800
1997,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88541,849,961,0.86526,0.90556
1997,46-65 y.,5th Quintile,Disabled (> 30%),0.11413,112,961,0.09402,0.13425
1997,66 and older,1st Quintile,Not Disabled (<= 30%),0.74651,255,336,0.69992,0.79309
1997,66 and older,1st Quintile,Disabled (> 30%),0.24604,81,336,0.19991,0.29216
1997,66 and older,2nd Quintile,Not Disabled (<= 30%),0.73522,310,419,0.69293,0.77752
1997,66 and older,2nd Quintile,Disabled (> 30%),0.26172,109,419,0.21958,0.30386
1997,66 and older,3rd Quintile,Not Disabled (<= 30%),0.66175,240,341,0.61146,0.71204
1997,66 and older,3rd Quintile,Disabled (> 30%),0.33825,101,341,0.28796,0.38854
1997,66 and older,4th Quintile,Not Disabled (<= 30%),0.73992,194,249,0.68532,0.79451
1997,66 and older,4th Quintile,Disabled (> 30%),0.25914,55,249,0.20460,0.31367
1997,66 and older,5th Quintile,Not Disabled (<= 30%),0.68020,163,229,0.61965,0.74074
1997,66 and older,5th Quintile,Disabled (> 30%),0.31396,66,229,0.25371,0.37420
1998,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98512,682,682,0.97602,0.99421
1998,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98032,638,638,0.96953,0.99111
1998,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98670,536,536,0.97699,0.99641
1998,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.97528,582,582,0.96265,0.98791
1998,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.99604,367,367,0.98960,1.00247
1998,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94143,712,750,0.92461,0.95824
1998,30-45 y.,1st Quintile,Disabled (> 30%),0.05719,38,750,0.04056,0.07382
1998,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95319,905,944,0.93971,0.96667
1998,30-45 y.,2nd Quintile,Disabled (> 30%),0.04454,39,944,0.03137,0.05770
1998,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96541,865,897,0.95344,0.97737
1998,30-45 y.,3rd Quintile,Disabled (> 30%),0.03444,32,897,0.02250,0.04638
1998,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96457,836,836,0.95203,0.97711
1998,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97528,744,744,0.96411,0.98644
1998,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.75426,455,571,0.71891,0.78960
1998,46-65 y.,1st Quintile,Disabled (> 30%),0.22597,116,571,0.19164,0.26031
1998,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.77450,488,607,0.74123,0.80777
1998,46-65 y.,2nd Quintile,Disabled (> 30%),0.20977,119,607,0.17736,0.24219
1998,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81674,614,727,0.78860,0.84489
1998,46-65 y.,3rd Quintile,Disabled (> 30%),0.17686,113,727,0.14910,0.20461
1998,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.81822,725,856,0.79237,0.84407
1998,46-65 y.,4th Quintile,Disabled (> 30%),0.16917,131,856,0.14404,0.19430
1998,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88424,808,918,0.86353,0.90495
1998,46-65 y.,5th Quintile,Disabled (> 30%),0.11486,110,918,0.09422,0.13550
1998,66 and older,1st Quintile,Not Disabled (<= 30%),0.68972,225,317,0.63871,0.74072
1998,66 and older,1st Quintile,Disabled (> 30%),0.31028,92,317,0.25928,0.36129
1998,66 and older,2nd Quintile,Not Disabled (<= 30%),0.70704,254,353,0.65949,0.75459
1998,66 and older,2nd Quintile,Disabled (> 30%),0.28739,99,353,0.24011,0.33467
1998,66 and older,3rd Quintile,Not Disabled (<= 30%),0.69869,270,368,0.65175,0.74563
1998,66 and older,3rd Quintile,Disabled (> 30%),0.30023,98,368,0.25334,0.34713
1998,66 and older,4th Quintile,Not Disabled (<= 30%),0.71697,202,272,0.66334,0.77061
1998,66 and older,4th Quintile,Disabled (> 30%),0.28303,70,272,0.22939,0.33666
1998,66 and older,5th Quintile,Not Disabled (<= 30%),0.70269,171,231,0.64362,0.76176
1998,66 and older,5th Quintile,Disabled (> 30%),0.29731,60,231,0.23824,0.35638
1999,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.96964,723,723,0.95713,0.98216
1999,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98209,635,635,0.97177,0.99241
1999,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99438,615,615,0.98847,1.00029
1999,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.99326,555,555,0.98644,1.00007
1999,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98176,394,394,0.96854,0.99499
1999,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.95942,829,863,0.94624,0.97259
1999,30-45 y.,1st Quintile,Disabled (> 30%),0.03967,34,863,0.02664,0.05269
1999,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96247,1012,1051,0.95097,0.97396
1999,30-45 y.,2nd Quintile,Disabled (> 30%),0.03753,39,1051,0.02604,0.04903
1999,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96427,958,998,0.95275,0.97579
1999,30-45 y.,3rd Quintile,Disabled (> 30%),0.03573,40,998,0.02421,0.04725
1999,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96784,926,926,0.95647,0.97921
1999,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97192,821,821,0.96061,0.98322
1999,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.76203,483,611,0.72824,0.79583
1999,46-65 y.,1st Quintile,Disabled (> 30%),0.23455,128,611,0.20092,0.26817
1999,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78808,582,722,0.75825,0.81791
1999,46-65 y.,2nd Quintile,Disabled (> 30%),0.21058,140,722,0.18082,0.24034
1999,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81768,656,790,0.79074,0.84462
1999,46-65 y.,3rd Quintile,Disabled (> 30%),0.17676,134,790,0.15014,0.20337
1999,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83570,820,965,0.81231,0.85909
1999,46-65 y.,4th Quintile,Disabled (> 30%),0.16217,145,965,0.13890,0.18543
1999,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87196,950,1089,0.85211,0.89182
1999,46-65 y.,5th Quintile,Disabled (> 30%),0.12804,139,1089,0.10818,0.14789
1999,66 and older,1st Quintile,Not Disabled (<= 30%),0.69089,261,363,0.64329,0.73850
1999,66 and older,1st Quintile,Disabled (> 30%),0.30371,102,363,0.25634,0.35109
1999,66 and older,2nd Quintile,Not Disabled (<= 30%),0.72751,343,452,0.68641,0.76860
1999,66 and older,2nd Quintile,Disabled (> 30%),0.26790,109,452,0.22703,0.30878
1999,66 and older,3rd Quintile,Not Disabled (<= 30%),0.67688,290,412,0.63166,0.72209
1999,66 and older,3rd Quintile,Disabled (> 30%),0.32312,122,412,0.27791,0.36834
1999,66 and older,4th Quintile,Not Disabled (<= 30%),0.66763,214,297,0.61397,0.72129
1999,66 and older,4th Quintile,Disabled (> 30%),0.32551,83,297,0.27213,0.37889
1999,66 and older,5th Quintile,Not Disabled (<= 30%),0.69809,198,269,0.64313,0.75306
1999,66 and older,5th Quintile,Disabled (> 30%),0.30191,71,269,0.24694,0.35687
2000,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.96765,685,685,0.95439,0.98091
2000,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.99285,617,617,0.98620,0.99950
2000,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99070,573,573,0.98284,0.99857
2000,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98515,524,524,0.97478,0.99551
2000,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97466,362,362,0.95845,0.99087
2000,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93947,748,792,0.92285,0.95608
2000,30-45 y.,1st Quintile,Disabled (> 30%),0.05939,44,792,0.04292,0.07586
2000,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95492,988,1028,0.94223,0.96761
2000,30-45 y.,2nd Quintile,Disabled (> 30%),0.04466,40,1028,0.03203,0.05729
2000,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.97092,916,947,0.96021,0.98162
2000,30-45 y.,3rd Quintile,Disabled (> 30%),0.02908,31,947,0.01838,0.03979
2000,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97363,905,905,0.96318,0.98407
2000,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97744,856,856,0.96749,0.98740
2000,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77278,504,633,0.74011,0.80545
2000,46-65 y.,1st Quintile,Disabled (> 30%),0.22171,129,633,0.18932,0.25409
2000,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.76440,521,672,0.73229,0.79651
2000,46-65 y.,2nd Quintile,Disabled (> 30%),0.23560,151,672,0.20349,0.26771
2000,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84668,682,804,0.82176,0.87160
2000,46-65 y.,3rd Quintile,Disabled (> 30%),0.15018,122,804,0.12547,0.17489
2000,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.84554,808,948,0.82252,0.86855
2000,46-65 y.,4th Quintile,Disabled (> 30%),0.15446,140,948,0.13145,0.17748
2000,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85507,896,1040,0.83366,0.87647
2000,46-65 y.,5th Quintile,Disabled (> 30%),0.14091,144,1040,0.11975,0.16207
2000,66 and older,1st Quintile,Not Disabled (<= 30%),0.70725,330,451,0.66521,0.74929
2000,66 and older,1st Quintile,Disabled (> 30%),0.28986,121,451,0.24794,0.33177
2000,66 and older,2nd Quintile,Not Disabled (<= 30%),0.74282,327,439,0.70188,0.78375
2000,66 and older,2nd Quintile,Disabled (> 30%),0.25588,112,439,0.21502,0.29675
2000,66 and older,3rd Quintile,Not Disabled (<= 30%),0.73415,282,377,0.68950,0.77881
2000,66 and older,3rd Quintile,Disabled (> 30%),0.26250,95,377,0.21802,0.30697
2000,66 and older,4th Quintile,Not Disabled (<= 30%),0.67339,203,285,0.61885,0.72794
2000,66 and older,4th Quintile,Disabled (> 30%),0.32661,82,285,0.27206,0.38115
2000,66 and older,5th Quintile,Not Disabled (<= 30%),0.67131,172,243,0.61213,0.73050
2000,66 and older,5th Quintile,Disabled (> 30%),0.32869,71,243,0.26950,0.38787
2001,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98012,972,972,0.97134,0.98890
2001,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98821,892,892,0.98112,0.99530
2001,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99239,829,829,0.98647,0.99831
2001,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98692,795,795,0.97901,0.99482
2001,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98899,553,553,0.98028,0.99769
2001,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94168,1159,1220,0.92853,0.95484
2001,30-45 y.,1st Quintile,Disabled (> 30%),0.05400,61,1220,0.04131,0.06668
2001,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95854,1467,1524,0.94853,0.96855
2001,30-45 y.,2nd Quintile,Disabled (> 30%),0.03908,57,1524,0.02935,0.04882
2001,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95995,1520,1569,0.95024,0.96965
2001,30-45 y.,3rd Quintile,Disabled (> 30%),0.03602,49,1569,0.02679,0.04524
2001,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97408,1505,1546,0.96615,0.98200
2001,30-45 y.,4th Quintile,Disabled (> 30%),0.02592,41,1546,0.01800,0.03385
2001,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96998,1416,1459,0.96122,0.97874
2001,30-45 y.,5th Quintile,Disabled (> 30%),0.03002,43,1459,0.02126,0.03878
2001,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.76940,735,934,0.74237,0.79643
2001,46-65 y.,1st Quintile,Disabled (> 30%),0.22378,199,934,0.19704,0.25053
2001,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79069,890,1105,0.76669,0.81469
2001,46-65 y.,2nd Quintile,Disabled (> 30%),0.20288,215,1105,0.17915,0.22660
2001,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83170,1160,1396,0.81207,0.85134
2001,46-65 y.,3rd Quintile,Disabled (> 30%),0.16344,236,1396,0.14403,0.18284
2001,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.84016,1412,1659,0.82252,0.85780
2001,46-65 y.,4th Quintile,Disabled (> 30%),0.15733,247,1659,0.13981,0.17486
2001,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87676,1749,1974,0.86225,0.89126
2001,46-65 y.,5th Quintile,Disabled (> 30%),0.12103,225,1974,0.10664,0.13542
2001,66 and older,1st Quintile,Not Disabled (<= 30%),0.79807,569,705,0.76842,0.82773
2001,66 and older,1st Quintile,Disabled (> 30%),0.19742,136,705,0.16801,0.22682
2001,66 and older,2nd Quintile,Not Disabled (<= 30%),0.79247,673,833,0.76491,0.82002
2001,66 and older,2nd Quintile,Disabled (> 30%),0.19856,160,833,0.17145,0.22566
2001,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72863,536,722,0.69617,0.76108
2001,66 and older,3rd Quintile,Disabled (> 30%),0.26695,186,722,0.23466,0.29924
2001,66 and older,4th Quintile,Not Disabled (<= 30%),0.72591,440,588,0.68983,0.76200
2001,66 and older,4th Quintile,Disabled (> 30%),0.27214,148,588,0.23613,0.30814
2001,66 and older,5th Quintile,Not Disabled (<= 30%),0.71848,395,531,0.68019,0.75677
2001,66 and older,5th Quintile,Disabled (> 30%),0.27221,136,531,0.23432,0.31011
2002,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97234,815,815,0.96107,0.98361
2002,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98155,786,786,0.97213,0.99096
2002,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98034,744,744,0.97036,0.99032
2002,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98332,727,727,0.97400,0.99263
2002,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.99425,663,663,0.98849,1.00001
2002,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94221,980,1037,0.92800,0.95642
2002,30-45 y.,1st Quintile,Disabled (> 30%),0.05439,57,1037,0.04058,0.06820
2002,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95375,1186,1237,0.94204,0.96546
2002,30-45 y.,2nd Quintile,Disabled (> 30%),0.04625,51,1237,0.03454,0.05796
2002,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96097,1361,1411,0.95087,0.97108
2002,30-45 y.,3rd Quintile,Disabled (> 30%),0.03862,50,1411,0.02856,0.04868
2002,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96191,1473,1522,0.95229,0.97153
2002,30-45 y.,4th Quintile,Disabled (> 30%),0.03809,49,1522,0.02847,0.04771
2002,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97346,1605,1646,0.96569,0.98123
2002,30-45 y.,5th Quintile,Disabled (> 30%),0.02654,41,1646,0.01877,0.03431
2002,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.74336,688,903,0.71485,0.77186
2002,46-65 y.,1st Quintile,Disabled (> 30%),0.24796,215,903,0.21978,0.27614
2002,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.77920,815,1020,0.75373,0.80466
2002,46-65 y.,2nd Quintile,Disabled (> 30%),0.21264,205,1020,0.18752,0.23777
2002,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81947,973,1184,0.79755,0.84139
2002,46-65 y.,3rd Quintile,Disabled (> 30%),0.17397,211,1184,0.15237,0.19558
2002,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.84301,1264,1477,0.82446,0.86157
2002,46-65 y.,4th Quintile,Disabled (> 30%),0.15462,213,1477,0.13617,0.17306
2002,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85598,1842,2106,0.84098,0.87098
2002,46-65 y.,5th Quintile,Disabled (> 30%),0.13985,264,2106,0.12503,0.15466
2002,66 and older,1st Quintile,Not Disabled (<= 30%),0.78850,530,665,0.75744,0.81956
2002,66 and older,1st Quintile,Disabled (> 30%),0.20313,135,665,0.17253,0.23374
2002,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76277,677,877,0.73460,0.79094
2002,66 and older,2nd Quintile,Disabled (> 30%),0.23126,200,877,0.20333,0.25918
2002,66 and older,3rd Quintile,Not Disabled (<= 30%),0.70922,514,709,0.67577,0.74267
2002,66 and older,3rd Quintile,Disabled (> 30%),0.28999,195,709,0.25657,0.32342
2002,66 and older,4th Quintile,Not Disabled (<= 30%),0.70394,448,613,0.66777,0.74011
2002,66 and older,4th Quintile,Disabled (> 30%),0.29256,165,613,0.25652,0.32861
2002,66 and older,5th Quintile,Not Disabled (<= 30%),0.74118,417,545,0.70437,0.77799
2002,66 and older,5th Quintile,Disabled (> 30%),0.25882,128,545,0.22201,0.29563
2003,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98130,843,843,0.97215,0.99045
2003,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98079,757,757,0.97100,0.99057
2003,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98150,748,748,0.97184,0.99116
2003,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98552,778,778,0.97712,0.99392
2003,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.99083,814,814,0.98428,0.99738
2003,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93755,901,958,0.92222,0.95288
2003,30-45 y.,1st Quintile,Disabled (> 30%),0.06245,57,958,0.04712,0.07778
2003,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95464,1206,1255,0.94312,0.96616
2003,30-45 y.,2nd Quintile,Disabled (> 30%),0.04379,49,1255,0.03246,0.05512
2003,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96658,1335,1372,0.95706,0.97609
2003,30-45 y.,3rd Quintile,Disabled (> 30%),0.03342,37,1372,0.02391,0.04294
2003,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96318,1434,1489,0.95361,0.97274
2003,30-45 y.,4th Quintile,Disabled (> 30%),0.03494,55,1489,0.02561,0.04427
2003,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97381,1813,1859,0.96655,0.98107
2003,30-45 y.,5th Quintile,Disabled (> 30%),0.02302,46,1859,0.01620,0.02984
2003,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.79442,702,883,0.76775,0.82109
2003,46-65 y.,1st Quintile,Disabled (> 30%),0.20020,181,883,0.17379,0.22661
2003,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79910,776,964,0.77379,0.82440
2003,46-65 y.,2nd Quintile,Disabled (> 30%),0.19720,188,964,0.17207,0.22233
2003,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82022,1013,1232,0.79877,0.84167
2003,46-65 y.,3rd Quintile,Disabled (> 30%),0.17700,219,1232,0.15568,0.19833
2003,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82850,1316,1565,0.80982,0.84718
2003,46-65 y.,4th Quintile,Disabled (> 30%),0.16457,249,1565,0.14619,0.18295
2003,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86832,2606,2907,0.85603,0.88062
2003,46-65 y.,5th Quintile,Disabled (> 30%),0.13115,301,2907,0.11888,0.14343
2003,66 and older,1st Quintile,Not Disabled (<= 30%),0.76921,539,695,0.73786,0.80055
2003,66 and older,1st Quintile,Disabled (> 30%),0.22906,156,695,0.19779,0.26032
2003,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76144,672,871,0.73312,0.78976
2003,66 and older,2nd Quintile,Disabled (> 30%),0.23454,199,871,0.20639,0.26270
2003,66 and older,3rd Quintile,Not Disabled (<= 30%),0.71402,565,761,0.68189,0.74615
2003,66 and older,3rd Quintile,Disabled (> 30%),0.27777,196,761,0.24592,0.30961
2003,66 and older,4th Quintile,Not Disabled (<= 30%),0.71243,416,565,0.67508,0.74979
2003,66 and older,4th Quintile,Disabled (> 30%),0.28037,149,565,0.24330,0.31744
2003,66 and older,5th Quintile,Not Disabled (<= 30%),0.75357,578,744,0.72258,0.78456
2003,66 and older,5th Quintile,Disabled (> 30%),0.24581,166,744,0.21485,0.27677
2004,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97398,889,889,0.96351,0.98445
2004,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98094,728,728,0.97101,0.99088
2004,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.97852,735,735,0.96803,0.98901
2004,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98530,711,711,0.97644,0.99415
2004,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98195,822,822,0.97285,0.99106
2004,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.91739,852,917,0.89957,0.93522
2004,30-45 y.,1st Quintile,Disabled (> 30%),0.08045,65,917,0.06284,0.09807
2004,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95740,1121,1167,0.94580,0.96899
2004,30-45 y.,2nd Quintile,Disabled (> 30%),0.03996,46,1167,0.02872,0.05120
2004,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95507,1199,1242,0.94355,0.96660
2004,30-45 y.,3rd Quintile,Disabled (> 30%),0.04485,43,1242,0.03333,0.05636
2004,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96408,1402,1451,0.95450,0.97366
2004,30-45 y.,4th Quintile,Disabled (> 30%),0.03592,49,1451,0.02634,0.04550
2004,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97440,1698,1746,0.96699,0.98181
2004,30-45 y.,5th Quintile,Disabled (> 30%),0.02560,48,1746,0.01819,0.03301
2004,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77579,668,850,0.74774,0.80385
2004,46-65 y.,1st Quintile,Disabled (> 30%),0.22021,182,850,0.19233,0.24808
2004,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81535,815,1001,0.79130,0.83940
2004,46-65 y.,2nd Quintile,Disabled (> 30%),0.18300,186,1001,0.15904,0.20697
2004,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.80967,949,1162,0.78709,0.83225
2004,46-65 y.,3rd Quintile,Disabled (> 30%),0.18694,213,1162,0.16452,0.20937
2004,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82789,1247,1461,0.80852,0.84725
2004,46-65 y.,4th Quintile,Disabled (> 30%),0.17195,214,1461,0.15259,0.19131
2004,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87335,2565,2879,0.86120,0.88550
2004,46-65 y.,5th Quintile,Disabled (> 30%),0.12523,314,2879,0.11314,0.13733
2004,66 and older,1st Quintile,Not Disabled (<= 30%),0.77989,488,615,0.74712,0.81266
2004,66 and older,1st Quintile,Disabled (> 30%),0.20988,127,615,0.17766,0.24209
2004,66 and older,2nd Quintile,Not Disabled (<= 30%),0.73799,670,899,0.70923,0.76675
2004,66 and older,2nd Quintile,Disabled (> 30%),0.25786,229,899,0.22925,0.28647
2004,66 and older,3rd Quintile,Not Disabled (<= 30%),0.73706,592,784,0.70622,0.76789
2004,66 and older,3rd Quintile,Disabled (> 30%),0.26004,192,784,0.22931,0.29076
2004,66 and older,4th Quintile,Not Disabled (<= 30%),0.70919,517,709,0.67573,0.74264
2004,66 and older,4th Quintile,Disabled (> 30%),0.28720,192,709,0.25387,0.32053
