year,age_gr,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,66 and older,Primary Level,Not Disabled (<= 30%),0.71783,31,31,0.55678,0.87888
1995,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77113,379,476,0.73335,0.80891
1995,66 and older,Lower Secondary Level,Disabled (> 30%),0.21852,97,476,0.18136,0.25569
1995,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.66565,505,731,0.63142,0.69987
1995,66 and older,Upper Secondary Level,Disabled (> 30%),0.32011,226,731,0.28627,0.35396
1995,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.55947,46,82,0.45135,0.66758
1995,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.43282,36,82,0.32492,0.54072
1995,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.64484,102,152,0.56851,0.72118
1995,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.35516,50,152,0.27882,0.43149
1996,17-29 y.,Primary Level,Not Disabled (<= 30%),0.93104,64,64,0.86846,0.99361
1996,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.99625,712,712,0.99176,1.00074
1996,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98412,1464,1464,0.97772,0.99053
1996,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98275,164,164,0.96275,1.00274
1996,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95945,108,108,0.92208,0.99683
1996,30-45 y.,Primary Level,Not Disabled (<= 30%),0.78714,120,120,0.71360,0.86069
1996,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.92058,419,419,0.89466,0.94650
1996,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95320,2288,2389,0.94473,0.96167
1996,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04454,101,2389,0.03627,0.05282
1996,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97427,217,217,0.95315,0.99538
1996,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95409,319,319,0.93109,0.97709
1996,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98759,834,834,0.98007,0.99511
1996,46-65 y.,Primary Level,Not Disabled (<= 30%),0.83652,208,247,0.79031,0.88273
1996,46-65 y.,Primary Level,Disabled (> 30%),0.16255,39,247,0.11645,0.20866
1996,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.79667,614,752,0.76789,0.82546
1996,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.19767,138,752,0.16919,0.22616
1996,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80877,1627,1952,0.79131,0.82622
1996,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18554,325,1952,0.16829,0.20279
1996,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90885,50,50,0.82826,0.98944
1996,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81529,207,238,0.76589,0.86470
1996,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.16543,31,238,0.11812,0.21274
1996,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89918,547,595,0.87496,0.92339
1996,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09124,48,595,0.06809,0.11440
1996,66 and older,Primary Level,Not Disabled (<= 30%),0.71738,32,32,0.55887,0.87589
1996,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.75987,360,464,0.72096,0.79878
1996,66 and older,Lower Secondary Level,Disabled (> 30%),0.23214,104,464,0.19369,0.27060
1996,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.68785,542,764,0.65497,0.72073
1996,66 and older,Upper Secondary Level,Disabled (> 30%),0.30950,222,764,0.27669,0.34230
1996,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.53531,44,78,0.42390,0.64671
1996,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.43712,34,78,0.32632,0.54791
1996,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.67329,109,157,0.59970,0.74689
1996,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.32671,48,157,0.25311,0.40030
1997,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.98522,312,312,0.97181,0.99863
1997,17-29 y.,Primary Level,Not Disabled (<= 30%),0.92273,53,53,0.85015,0.99530
1997,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.99453,705,705,0.98909,0.99998
1997,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98552,1353,1353,0.97915,0.99189
1997,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97031,147,147,0.94278,0.99784
1997,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94846,99,99,0.90469,0.99224
1997,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98368,145,145,0.96299,1.00438
1997,30-45 y.,Primary Level,Not Disabled (<= 30%),0.82173,116,116,0.75177,0.89168
1997,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.93297,422,422,0.90908,0.95685
1997,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95050,2237,2336,0.94171,0.95930
1997,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04365,99,2336,0.03536,0.05194
1997,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96730,212,212,0.94331,0.99130
1997,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95089,315,315,0.92699,0.97480
1997,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98633,818,818,0.97836,0.99429
1997,46-65 y.,Primary Level,Not Disabled (<= 30%),0.82726,195,234,0.77872,0.87580
1997,46-65 y.,Primary Level,Disabled (> 30%),0.16818,39,234,0.12015,0.21620
1997,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78891,567,700,0.75865,0.81916
1997,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20089,133,700,0.17119,0.23060
1997,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80143,1622,1948,0.78371,0.81915
1997,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18648,326,1948,0.16918,0.20378
1997,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85932,48,48,0.75991,0.95872
1997,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83704,209,209,0.78685,0.88723
1997,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90955,567,617,0.88690,0.93220
1997,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.08744,50,617,0.06513,0.10975
1997,66 and older,Primary Level,Not Disabled (<= 30%),0.77035,36,36,0.63100,0.90970
1997,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.76740,363,463,0.72888,0.80593
1997,66 and older,Lower Secondary Level,Disabled (> 30%),0.22965,100,463,0.19130,0.26801
1997,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.69559,565,787,0.66342,0.72776
1997,66 and older,Upper Secondary Level,Disabled (> 30%),0.29922,222,787,0.26720,0.33123
1997,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.61905,51,51,0.48444,0.75366
1997,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.71072,123,165,0.64132,0.78012
1997,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.28928,42,165,0.21988,0.35868
1998,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.97878,324,324,0.96307,0.99450
1998,17-29 y.,Primary Level,Not Disabled (<= 30%),0.93936,51,51,0.87320,1.00552
1998,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.99421,735,735,0.98872,0.99970
1998,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98678,1400,1400,0.98080,0.99277
1998,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98142,148,148,0.95959,1.00325
1998,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95555,111,111,0.91703,0.99406
1998,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99745,151,151,0.98938,1.00552
1998,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81870,102,102,0.74356,0.89383
1998,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.96164,462,462,0.94411,0.97917
1998,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96002,2435,2532,0.95239,0.96765
1998,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03866,97,2532,0.03115,0.04617
1998,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95767,242,242,0.93225,0.98309
1998,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96432,346,346,0.94474,0.98389
1998,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98711,914,914,0.97980,0.99443
1998,46-65 y.,Primary Level,Not Disabled (<= 30%),0.83557,188,226,0.78714,0.88400
1998,46-65 y.,Primary Level,Disabled (> 30%),0.16112,38,226,0.11308,0.20916
1998,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.80457,613,758,0.77632,0.83281
1998,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.19271,145,758,0.16461,0.22081
1998,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80829,1800,2171,0.79173,0.82485
1998,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18111,371,2171,0.16491,0.19732
1998,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89219,64,64,0.81561,0.96878
1998,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80535,224,264,0.75750,0.85320
1998,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.18480,40,264,0.13789,0.23171
1998,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89685,633,698,0.87427,0.91943
1998,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09502,65,698,0.07325,0.11679
1998,66 and older,Primary Level,Not Disabled (<= 30%),0.70298,38,38,0.55574,0.85022
1998,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.75501,425,556,0.71923,0.79079
1998,66 and older,Lower Secondary Level,Disabled (> 30%),0.24499,131,556,0.20921,0.28077
1998,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.68173,619,870,0.65076,0.71270
1998,66 and older,Upper Secondary Level,Disabled (> 30%),0.31497,251,870,0.28409,0.34586
1998,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.61306,51,51,0.47806,0.74807
1998,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.70011,134,183,0.63353,0.76668
1998,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.29654,49,183,0.23018,0.36289
1999,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.98454,309,309,0.97076,0.99832
1999,17-29 y.,Primary Level,Not Disabled (<= 30%),0.92164,42,42,0.83939,1.00390
1999,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.98662,699,699,0.97809,0.99514
1999,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98506,1338,1338,0.97856,0.99157
1999,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99179,143,143,0.97694,1.00663
1999,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94933,99,99,0.90590,0.99275
1999,30-45 y.,Primary Level,Not Disabled (<= 30%),0.80866,98,98,0.73038,0.88694
1999,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.95205,437,437,0.93199,0.97210
1999,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96243,2432,2530,0.95502,0.96985
1999,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03698,98,2530,0.02963,0.04434
1999,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97624,255,255,0.95751,0.99497
1999,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97499,353,353,0.95867,0.99130
1999,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98860,892,892,0.98163,0.99557
1999,46-65 y.,Primary Level,Not Disabled (<= 30%),0.80912,170,211,0.75597,0.86227
1999,46-65 y.,Primary Level,Disabled (> 30%),0.19088,41,211,0.13773,0.24403
1999,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.79838,578,715,0.76895,0.82781
1999,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.19955,137,715,0.17023,0.22886
1999,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81002,1777,2167,0.79350,0.82654
1999,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18775,390,2167,0.17130,0.20419
1999,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91429,59,59,0.84225,0.98633
1999,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80403,225,266,0.75624,0.85182
1999,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.19228,41,266,0.14483,0.23973
1999,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90792,649,714,0.88670,0.92915
1999,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09007,65,714,0.06905,0.11108
1999,66 and older,Primary Level,Not Disabled (<= 30%),0.76284,46,46,0.63856,0.88712
1999,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.75815,429,550,0.72233,0.79397
1999,66 and older,Lower Secondary Level,Disabled (> 30%),0.23663,121,550,0.20108,0.27218
1999,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.65140,604,868,0.61968,0.68312
1999,66 and older,Upper Secondary Level,Disabled (> 30%),0.34710,264,868,0.31541,0.37879
1999,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.65298,54,54,0.52482,0.78114
1999,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.71805,145,195,0.65474,0.78137
1999,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.27814,50,195,0.21508,0.34119
2000,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.98565,478,478,0.97498,0.99632
2000,17-29 y.,Primary Level,Not Disabled (<= 30%),0.88991,60,60,0.81004,0.96978
2000,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97664,1036,1036,0.96744,0.98584
2000,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98622,2135,2135,0.98127,0.99116
2000,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98784,323,323,0.97587,0.99981
2000,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97380,202,202,0.95172,0.99588
2000,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99874,262,262,0.99443,1.00304
2000,30-45 y.,Primary Level,Not Disabled (<= 30%),0.80389,90,90,0.72140,0.88638
2000,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.93386,556,589,0.91377,0.95395
2000,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.06471,33,589,0.04483,0.08460
2000,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96493,4322,4476,0.95954,0.97032
2000,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03390,154,4476,0.02860,0.03921
2000,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95873,492,492,0.94114,0.97633
2000,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96740,762,762,0.95478,0.98002
2000,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98284,1650,1650,0.97657,0.98911
2000,46-65 y.,Primary Level,Not Disabled (<= 30%),0.84828,140,140,0.78864,0.90792
2000,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.80733,791,982,0.78265,0.83201
2000,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.18120,191,982,0.15709,0.20530
2000,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82064,3529,4286,0.80915,0.83213
2000,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17754,757,4286,0.16609,0.18898
2000,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88272,164,164,0.83332,0.93211
2000,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81950,547,647,0.78984,0.84916
2000,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.17395,100,647,0.14472,0.20318
2000,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89993,1313,1455,0.88451,0.91536
2000,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09877,142,1455,0.08343,0.11410
2000,66 and older,Primary Level,Not Disabled (<= 30%),0.83709,50,50,0.73370,0.94049
2000,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80324,741,911,0.77741,0.82907
2000,66 and older,Lower Secondary Level,Disabled (> 30%),0.19365,170,911,0.16798,0.21933
2000,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.71783,1365,1850,0.69732,0.73834
2000,66 and older,Upper Secondary Level,Disabled (> 30%),0.27852,485,1850,0.25808,0.29895
2000,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.77712,78,78,0.68416,0.87008
2000,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.69802,173,240,0.63981,0.75623
2000,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.30198,67,240,0.24377,0.36019
2000,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.78137,330,416,0.74160,0.82113
2000,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.21863,86,416,0.17887,0.25840
2001,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.99266,535,535,0.98541,0.99990
2001,17-29 y.,Primary Level,Not Disabled (<= 30%),0.89472,45,45,0.80403,0.98541
2001,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97248,921,921,0.96191,0.98305
2001,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99309,1825,1825,0.98929,0.99689
2001,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99893,266,266,0.99501,1.00286
2001,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99505,142,142,0.98347,1.00663
2001,30-45 y.,Primary Level,Not Disabled (<= 30%),0.82629,71,71,0.73754,0.91505
2001,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.92129,477,509,0.89788,0.94471
2001,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.06462,32,509,0.04324,0.08600
2001,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96160,3853,3995,0.95564,0.96756
2001,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03635,142,3995,0.03055,0.04216
2001,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95839,489,489,0.94068,0.97611
2001,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96467,694,694,0.95093,0.97842
2001,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98259,1470,1470,0.97590,0.98928
2001,46-65 y.,Primary Level,Not Disabled (<= 30%),0.79067,98,98,0.70971,0.87164
2001,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78932,647,819,0.76137,0.81726
2001,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20891,172,819,0.18105,0.23677
2001,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82370,3272,3938,0.81179,0.83560
2001,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17205,666,3938,0.16026,0.18384
2001,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85151,170,170,0.79790,0.90512
2001,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80947,491,587,0.77768,0.84127
2001,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.18340,96,587,0.15206,0.21473
2001,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89509,1263,1403,0.87905,0.91113
2001,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10294,140,1403,0.08703,0.11884
2001,66 and older,Primary Level,Not Disabled (<= 30%),0.86445,46,46,0.76444,0.96447
2001,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80869,656,804,0.78148,0.83589
2001,66 and older,Lower Secondary Level,Disabled (> 30%),0.19007,148,804,0.16293,0.21721
2001,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.73813,1336,1763,0.71760,0.75866
2001,66 and older,Upper Secondary Level,Disabled (> 30%),0.25500,427,1763,0.23465,0.27535
2001,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.71926,73,73,0.61547,0.82306
2001,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.71348,170,227,0.65453,0.77242
2001,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.27583,57,227,0.21756,0.33410
2001,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.76164,325,419,0.72080,0.80249
2001,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.23008,94,419,0.18973,0.27043
2002,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.97819,604,604,0.96653,0.98985
2002,17-29 y.,Primary Level,Not Disabled (<= 30%),0.86775,37,37,0.75709,0.97841
2002,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97151,849,849,0.96032,0.98271
2002,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99072,1825,1825,0.98632,0.99512
2002,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98780,273,273,0.97475,1.00085
2002,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99100,114,114,0.97359,1.00841
2002,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99339,225,225,0.98277,1.00400
2002,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81035,69,69,0.71717,0.90353
2002,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.92714,438,470,0.90362,0.95067
2002,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.07286,32,470,0.04933,0.09638
2002,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95857,3693,3831,0.95226,0.96488
2002,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04068,138,3831,0.03443,0.04694
2002,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96026,541,541,0.94378,0.97674
2002,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97078,715,715,0.95843,0.98313
2002,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98050,1707,1739,0.97400,0.98700
2002,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.01950,32,1739,0.01300,0.02600
2002,46-65 y.,Primary Level,Not Disabled (<= 30%),0.82727,87,87,0.74738,0.90716
2002,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78621,594,757,0.75699,0.81544
2002,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.21081,163,757,0.18173,0.23988
2002,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80428,3322,4031,0.79204,0.81653
2002,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18843,709,4031,0.17636,0.20051
2002,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87849,205,205,0.83365,0.92332
2002,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81903,552,648,0.78937,0.84870
2002,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.17829,96,648,0.14880,0.20778
2002,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89104,1869,2048,0.87754,0.90454
2002,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10726,179,2048,0.09385,0.12066
2002,66 and older,Primary Level,Not Disabled (<= 30%),0.85020,47,47,0.74707,0.95334
2002,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77649,617,786,0.74734,0.80563
2002,66 and older,Lower Secondary Level,Disabled (> 30%),0.21721,169,786,0.18836,0.24606
2002,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.72336,1360,1844,0.70294,0.74378
2002,66 and older,Upper Secondary Level,Disabled (> 30%),0.27176,484,1844,0.25145,0.29207
2002,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.73329,74,74,0.63184,0.83474
2002,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70351,179,240,0.64560,0.76141
2002,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.29649,61,240,0.23859,0.35440
2002,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79509,446,543,0.76111,0.82908
2002,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20491,97,543,0.17092,0.23889
2003,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.99124,611,611,0.98384,0.99863
2003,17-29 y.,Primary Level,Not Disabled (<= 30%),0.83625,36,36,0.71366,0.95885
2003,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97432,801,801,0.96336,0.98528
2003,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99209,1735,1735,0.98792,0.99626
2003,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98804,271,271,0.97507,1.00101
2003,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97835,91,91,0.94828,1.00842
2003,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99058,201,201,0.97719,1.00397
2003,30-45 y.,Primary Level,Not Disabled (<= 30%),0.77200,64,64,0.66840,0.87560
2003,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91345,403,437,0.88705,0.93984
2003,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.08655,34,437,0.06016,0.11295
2003,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96105,3448,3577,0.95471,0.96739
2003,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.03722,129,3577,0.03102,0.04343
2003,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96045,527,527,0.94380,0.97711
2003,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97308,678,678,0.96088,0.98527
2003,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98064,1551,1551,0.97378,0.98750
2003,46-65 y.,Primary Level,Not Disabled (<= 30%),0.82823,78,78,0.74398,0.91248
2003,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.79116,544,687,0.76074,0.82158
2003,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20424,143,687,0.17407,0.23441
2003,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82104,3227,3876,0.80897,0.83311
2003,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17444,649,3876,0.16250,0.18639
2003,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88990,210,210,0.84746,0.93234
2003,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78544,531,644,0.75371,0.81717
2003,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.20861,113,644,0.17720,0.24001
2003,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88477,1813,2000,0.87077,0.89877
