year,age_gr,migback,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.88387,43,43,0.78697,0.98076
2005,66 and older,No migration background,Not Disabled (<= 30%),0.73223,2541,3376,0.71729,0.74717
2005,66 and older,No migration background,Disabled (> 30%),0.26439,835,3376,0.24951,0.27927
2005,66 and older,Direct migration background,Not Disabled (<= 30%),0.80108,286,363,0.75996,0.84220
2005,66 and older,Direct migration background,Disabled (> 30%),0.19140,77,363,0.15088,0.23193
2006,17-29 y.,No migration background,Not Disabled (<= 30%),0.90929,2833,2885,0.89881,0.91978
2006,17-29 y.,No migration background,Disabled (> 30%),0.02471,52,2885,0.01905,0.03038
2006,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.97074,318,318,0.95219,0.98930
2006,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.92763,469,469,0.90416,0.95111
2006,30-45 y.,No migration background,Not Disabled (<= 30%),0.95123,5009,5217,0.94538,0.95707
2006,30-45 y.,No migration background,Disabled (> 30%),0.04857,208,5217,0.04273,0.05440
2006,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.95269,753,753,0.93751,0.96786
2006,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95809,265,265,0.93392,0.98226
2006,46-65 y.,No migration background,Not Disabled (<= 30%),0.82888,5628,6627,0.81981,0.83795
2006,46-65 y.,No migration background,Disabled (> 30%),0.16722,999,6627,0.15824,0.17621
2006,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.83625,749,879,0.81178,0.86073
2006,46-65 y.,Direct migration background,Disabled (> 30%),0.15829,130,879,0.13415,0.18244
2006,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.84286,44,44,0.73408,0.95164
2006,66 and older,No migration background,Not Disabled (<= 30%),0.72708,3015,4009,0.71329,0.74088
2006,66 and older,No migration background,Disabled (> 30%),0.26658,994,4009,0.25289,0.28027
2006,66 and older,Direct migration background,Not Disabled (<= 30%),0.77318,299,389,0.73151,0.81485
2006,66 and older,Direct migration background,Disabled (> 30%),0.22682,90,389,0.18515,0.26849
2007,17-29 y.,No migration background,Not Disabled (<= 30%),0.89894,2646,2685,0.88753,0.91034
2007,17-29 y.,No migration background,Disabled (> 30%),0.01650,39,2685,0.01168,0.02132
2007,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.93542,265,265,0.90577,0.96507
2007,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.90047,439,439,0.87243,0.92850
2007,30-45 y.,No migration background,Not Disabled (<= 30%),0.94900,4554,4752,0.94275,0.95526
2007,30-45 y.,No migration background,Disabled (> 30%),0.05100,198,4752,0.04474,0.05725
2007,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.96025,659,659,0.94533,0.97518
2007,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97834,261,261,0.96065,0.99604
2007,46-65 y.,No migration background,Not Disabled (<= 30%),0.82563,5257,6202,0.81619,0.83507
2007,46-65 y.,No migration background,Disabled (> 30%),0.16962,945,6202,0.16027,0.17896
2007,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.83341,668,787,0.80736,0.85946
2007,46-65 y.,Direct migration background,Disabled (> 30%),0.16072,119,787,0.13504,0.18640
2007,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.83011,43,43,0.71653,0.94368
2007,66 and older,No migration background,Not Disabled (<= 30%),0.73481,2982,3941,0.72103,0.74860
2007,66 and older,No migration background,Disabled (> 30%),0.26087,959,3941,0.24716,0.27458
2007,66 and older,Direct migration background,Not Disabled (<= 30%),0.80087,298,375,0.76040,0.84135
2007,66 and older,Direct migration background,Disabled (> 30%),0.19913,77,375,0.15865,0.23960
2008,17-29 y.,No migration background,Not Disabled (<= 30%),0.90814,2457,2497,0.89681,0.91947
2008,17-29 y.,No migration background,Disabled (> 30%),0.02171,40,2497,0.01599,0.02742
2008,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.98288,223,223,0.96581,0.99994
2008,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.86474,426,426,0.83223,0.89726
2008,30-45 y.,No migration background,Not Disabled (<= 30%),0.94921,4122,4291,0.94264,0.95578
2008,30-45 y.,No migration background,Disabled (> 30%),0.04942,169,4291,0.04294,0.05591
2008,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.95904,583,583,0.94294,0.97515
2008,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95969,259,259,0.93569,0.98369
2008,46-65 y.,No migration background,Not Disabled (<= 30%),0.83136,5027,5922,0.82182,0.84090
2008,46-65 y.,No migration background,Disabled (> 30%),0.16479,895,5922,0.15534,0.17424
2008,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.85484,606,705,0.82882,0.88086
2008,46-65 y.,Direct migration background,Disabled (> 30%),0.14329,99,705,0.11741,0.16917
2008,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.82133,44,44,0.70683,0.93583
2008,66 and older,No migration background,Not Disabled (<= 30%),0.74563,2992,3902,0.73197,0.75930
2008,66 and older,No migration background,Disabled (> 30%),0.25062,910,3902,0.23702,0.26422
2008,66 and older,Direct migration background,Not Disabled (<= 30%),0.78389,287,368,0.74178,0.82600
2008,66 and older,Direct migration background,Disabled (> 30%),0.21611,81,368,0.17400,0.25822
2009,17-29 y.,No migration background,Not Disabled (<= 30%),0.92112,2258,2294,0.91009,0.93215
2009,17-29 y.,No migration background,Disabled (> 30%),0.01649,36,2294,0.01128,0.02170
2009,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.94044,172,172,0.90497,0.97591
2009,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.90105,378,378,0.87090,0.93119
2009,30-45 y.,No migration background,Not Disabled (<= 30%),0.94689,3710,3872,0.93982,0.95395
2009,30-45 y.,No migration background,Disabled (> 30%),0.05105,162,3872,0.04412,0.05799
2009,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.95082,511,511,0.93206,0.96959
2009,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97276,261,261,0.95297,0.99255
2009,46-65 y.,No migration background,Not Disabled (<= 30%),0.83240,4795,5642,0.82266,0.84215
2009,46-65 y.,No migration background,Disabled (> 30%),0.16493,847,5642,0.15524,0.17461
2009,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.85019,527,616,0.82199,0.87840
2009,46-65 y.,Direct migration background,Disabled (> 30%),0.14561,89,616,0.11773,0.17349
2009,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.82005,38,38,0.69626,0.94383
2009,66 and older,No migration background,Not Disabled (<= 30%),0.74938,2932,3813,0.73562,0.76314
2009,66 and older,No migration background,Disabled (> 30%),0.24805,881,3813,0.23434,0.26176
2009,66 and older,Direct migration background,Not Disabled (<= 30%),0.79414,261,333,0.75065,0.83764
2009,66 and older,Direct migration background,Disabled (> 30%),0.20415,72,333,0.16079,0.24750
2010,17-29 y.,No migration background,Not Disabled (<= 30%),0.91604,2903,2956,0.90604,0.92604
2010,17-29 y.,No migration background,Disabled (> 30%),0.02476,53,2956,0.01916,0.03036
2010,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.96876,481,481,0.95319,0.98432
2010,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.89512,466,466,0.86727,0.92297
2010,30-45 y.,No migration background,Not Disabled (<= 30%),0.94902,6834,7062,0.94389,0.95415
2010,30-45 y.,No migration background,Disabled (> 30%),0.04995,228,7062,0.04487,0.05503
2010,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.97709,1422,1422,0.96931,0.98487
2010,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97045,529,529,0.95601,0.98490
2010,46-65 y.,No migration background,Not Disabled (<= 30%),0.83783,5294,6159,0.82863,0.84704
2010,46-65 y.,No migration background,Disabled (> 30%),0.15946,865,6159,0.15032,0.16861
2010,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.81718,587,691,0.78834,0.84602
2010,46-65 y.,Direct migration background,Disabled (> 30%),0.16702,104,691,0.13919,0.19485
2010,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.74565,63,63,0.63724,0.85405
2010,66 and older,No migration background,Not Disabled (<= 30%),0.74805,2835,3684,0.73403,0.76207
2010,66 and older,No migration background,Disabled (> 30%),0.24604,849,3684,0.23213,0.25995
2010,66 and older,Direct migration background,Not Disabled (<= 30%),0.81551,255,314,0.77254,0.85849
2010,66 and older,Direct migration background,Disabled (> 30%),0.17201,59,314,0.13020,0.21382
2011,17-29 y.,No migration background,Not Disabled (<= 30%),0.90444,3151,3207,0.89426,0.91461
2011,17-29 y.,No migration background,Disabled (> 30%),0.02392,56,3207,0.01863,0.02921
2011,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.96233,433,433,0.94437,0.98028
2011,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.87897,519,519,0.85088,0.90706
2011,30-45 y.,No migration background,Not Disabled (<= 30%),0.95065,7536,7824,0.94585,0.95545
2011,30-45 y.,No migration background,Disabled (> 30%),0.04887,288,7824,0.04410,0.05365
2011,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.98227,1458,1492,0.97557,0.98897
2011,30-45 y.,Direct migration background,Disabled (> 30%),0.01744,34,1492,0.01079,0.02408
2011,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97390,591,591,0.96103,0.98676
2011,46-65 y.,No migration background,Not Disabled (<= 30%),0.83375,6858,8049,0.82561,0.84188
2011,46-65 y.,No migration background,Disabled (> 30%),0.16455,1191,8049,0.15645,0.17265
2011,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.86586,831,947,0.84414,0.88757
2011,46-65 y.,Direct migration background,Disabled (> 30%),0.12716,116,947,0.10593,0.14839
2011,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.73333,92,92,0.64247,0.82419
2011,66 and older,No migration background,Not Disabled (<= 30%),0.75788,3657,4710,0.74564,0.77011
2011,66 and older,No migration background,Disabled (> 30%),0.23983,1053,4710,0.22764,0.25203
2011,66 and older,Direct migration background,Not Disabled (<= 30%),0.81349,341,419,0.77614,0.85083
2011,66 and older,Direct migration background,Disabled (> 30%),0.17860,78,419,0.14188,0.21531
2012,17-29 y.,No migration background,Not Disabled (<= 30%),0.90436,3028,3092,0.89399,0.91473
2012,17-29 y.,No migration background,Disabled (> 30%),0.02737,64,3092,0.02162,0.03312
2012,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.96594,382,382,0.94772,0.98415
2012,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.86068,490,490,0.82999,0.89138
2012,30-45 y.,No migration background,Not Disabled (<= 30%),0.94334,6806,7096,0.93796,0.94872
2012,30-45 y.,No migration background,Disabled (> 30%),0.05603,290,7096,0.05067,0.06138
2012,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.98150,1368,1368,0.97436,0.98864
2012,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95459,559,559,0.93732,0.97187
2012,46-65 y.,No migration background,Not Disabled (<= 30%),0.83085,7027,8280,0.82278,0.83893
2012,46-65 y.,No migration background,Disabled (> 30%),0.16540,1253,8280,0.15739,0.17340
2012,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.84456,803,929,0.82125,0.86787
2012,46-65 y.,Direct migration background,Disabled (> 30%),0.15212,126,929,0.12901,0.17522
2012,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.75678,112,112,0.67696,0.83659
2012,66 and older,No migration background,Not Disabled (<= 30%),0.75597,3676,4773,0.74378,0.76815
2012,66 and older,No migration background,Disabled (> 30%),0.24134,1097,4773,0.22920,0.25348
2012,66 and older,Direct migration background,Not Disabled (<= 30%),0.82455,335,416,0.78795,0.86114
2012,66 and older,Direct migration background,Disabled (> 30%),0.17545,81,416,0.13886,0.21205
2013,17-29 y.,No migration background,Not Disabled (<= 30%),0.90078,2869,2916,0.88993,0.91163
2013,17-29 y.,No migration background,Disabled (> 30%),0.02247,47,2916,0.01709,0.02785
2013,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.98402,1079,1079,0.97653,0.99150
2013,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.90523,996,996,0.88703,0.92343
2013,30-45 y.,No migration background,Not Disabled (<= 30%),0.94793,6178,6451,0.94250,0.95335
2013,30-45 y.,No migration background,Disabled (> 30%),0.05168,273,6451,0.04627,0.05708
2013,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.97205,2963,3030,0.96618,0.97792
2013,30-45 y.,Direct migration background,Disabled (> 30%),0.02697,67,3030,0.02120,0.03274
2013,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95847,846,846,0.94502,0.97192
2013,46-65 y.,No migration background,Not Disabled (<= 30%),0.82529,6853,8090,0.81702,0.83357
2013,46-65 y.,No migration background,Disabled (> 30%),0.17218,1237,8090,0.16395,0.18041
2013,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.82271,1674,1912,0.80559,0.83984
2013,46-65 y.,Direct migration background,Disabled (> 30%),0.17706,238,1912,0.15994,0.19417
2013,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.76119,142,142,0.69081,0.83156
2013,66 and older,No migration background,Not Disabled (<= 30%),0.77109,3570,4576,0.75892,0.78327
2013,66 and older,No migration background,Disabled (> 30%),0.22600,1006,4576,0.21388,0.23812
2013,66 and older,Direct migration background,Not Disabled (<= 30%),0.77936,365,452,0.74108,0.81763
2013,66 and older,Direct migration background,Disabled (> 30%),0.20407,87,452,0.16688,0.24127
2014,17-29 y.,No migration background,Not Disabled (<= 30%),0.90233,2617,2669,0.89106,0.91359
2014,17-29 y.,No migration background,Disabled (> 30%),0.02766,52,2669,0.02144,0.03388
2014,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.96219,781,781,0.94881,0.97558
2014,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.87283,818,818,0.84999,0.89568
2014,30-45 y.,No migration background,Not Disabled (<= 30%),0.95016,5192,5426,0.94437,0.95595
2014,30-45 y.,No migration background,Disabled (> 30%),0.04915,234,5426,0.04340,0.05490
2014,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.97452,2326,2386,0.96819,0.98084
2014,30-45 y.,Direct migration background,Disabled (> 30%),0.02543,60,2386,0.01911,0.03175
2014,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97059,687,687,0.95795,0.98323
2014,46-65 y.,No migration background,Not Disabled (<= 30%),0.81640,6334,7518,0.80765,0.82515
2014,46-65 y.,No migration background,Disabled (> 30%),0.18012,1184,7518,0.17143,0.18881
2014,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.82182,1395,1590,0.80301,0.84064
2014,46-65 y.,Direct migration background,Disabled (> 30%),0.17254,195,1590,0.15396,0.19112
2014,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.74686,146,146,0.67609,0.81764
2014,66 and older,No migration background,Not Disabled (<= 30%),0.75794,3430,4491,0.74541,0.77047
2014,66 and older,No migration background,Disabled (> 30%),0.23970,1061,4491,0.22721,0.25218
2014,66 and older,Direct migration background,Not Disabled (<= 30%),0.77137,347,446,0.73235,0.81039
2014,66 and older,Direct migration background,Disabled (> 30%),0.22818,99,446,0.18919,0.26717
2015,17-29 y.,No migration background,Not Disabled (<= 30%),0.90188,2531,2578,0.89039,0.91336
2015,17-29 y.,No migration background,Disabled (> 30%),0.02221,47,2578,0.01652,0.02790
2015,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.96409,1063,1063,0.95290,0.97528
2015,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.90930,791,791,0.88927,0.92932
2015,30-45 y.,No migration background,Not Disabled (<= 30%),0.95230,4637,4829,0.94629,0.95832
2015,30-45 y.,No migration background,Disabled (> 30%),0.04702,192,4829,0.04105,0.05299
2015,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.97971,2774,2819,0.97451,0.98492
2015,30-45 y.,Direct migration background,Disabled (> 30%),0.02004,45,2819,0.01487,0.02521
2015,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97383,619,619,0.96124,0.98641
2015,46-65 y.,No migration background,Not Disabled (<= 30%),0.82046,6185,7284,0.81164,0.82927
2015,46-65 y.,No migration background,Disabled (> 30%),0.17657,1099,7284,0.16781,0.18533
2015,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.84076,1470,1654,0.82312,0.85840
2015,46-65 y.,Direct migration background,Disabled (> 30%),0.15776,184,1654,0.14019,0.17534
2015,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.74129,146,146,0.67001,0.81257
2015,66 and older,No migration background,Not Disabled (<= 30%),0.75956,3419,4437,0.74698,0.77213
2015,66 and older,No migration background,Disabled (> 30%),0.23424,1018,4437,0.22178,0.24671
2015,66 and older,Direct migration background,Not Disabled (<= 30%),0.82558,367,441,0.79012,0.86104
2015,66 and older,Direct migration background,Disabled (> 30%),0.17280,74,441,0.13748,0.20813
2016,17-29 y.,No migration background,Not Disabled (<= 30%),0.90076,2332,2373,0.88872,0.91279
2016,17-29 y.,No migration background,Disabled (> 30%),0.02232,41,2373,0.01637,0.02826
2016,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.87334,752,752,0.84956,0.89713
2016,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.88943,714,714,0.86641,0.91245
2016,30-45 y.,No migration background,Not Disabled (<= 30%),0.94677,4074,4248,0.94001,0.95352
2016,30-45 y.,No migration background,Disabled (> 30%),0.05257,174,4248,0.04586,0.05928
2016,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.94304,2225,2268,0.93350,0.95258
2016,30-45 y.,Direct migration background,Disabled (> 30%),0.02249,43,2268,0.01638,0.02859
2016,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97298,560,560,0.95954,0.98642
2016,46-65 y.,No migration background,Not Disabled (<= 30%),0.82661,5872,6864,0.81765,0.83556
2016,46-65 y.,No migration background,Disabled (> 30%),0.17014,992,6864,0.16125,0.17903
2016,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.83866,1358,1534,0.82025,0.85708
2016,46-65 y.,Direct migration background,Disabled (> 30%),0.14929,176,1534,0.13145,0.16713
2016,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.78197,157,157,0.71717,0.84676
2016,66 and older,No migration background,Not Disabled (<= 30%),0.75158,3281,4281,0.73864,0.76453
2016,66 and older,No migration background,Disabled (> 30%),0.24247,1000,4281,0.22963,0.25531
2016,66 and older,Direct migration background,Not Disabled (<= 30%),0.81528,333,408,0.77758,0.85298
2016,66 and older,Direct migration background,Disabled (> 30%),0.17339,75,408,0.13661,0.21017
2017,17-29 y.,No migration background,Not Disabled (<= 30%),0.90541,2881,2939,0.89482,0.91599
2017,17-29 y.,No migration background,Disabled (> 30%),0.02576,58,2939,0.02003,0.03149
2017,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.78201,607,607,0.74913,0.81488
2017,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.89453,786,786,0.87305,0.91602
2017,30-45 y.,No migration background,Not Disabled (<= 30%),0.94446,4367,4556,0.93781,0.95112
2017,30-45 y.,No migration background,Disabled (> 30%),0.05222,189,4556,0.04576,0.05868
2017,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.92525,2054,2100,0.91400,0.93650
2017,30-45 y.,Direct migration background,Disabled (> 30%),0.02558,46,2100,0.01883,0.03234
2017,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.97082,571,571,0.95700,0.98464
2017,46-65 y.,No migration background,Not Disabled (<= 30%),0.82534,6948,8127,0.81709,0.83360
2017,46-65 y.,No migration background,Disabled (> 30%),0.17178,1179,8127,0.16358,0.17999
2017,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.83765,1398,1592,0.81953,0.85577
2017,46-65 y.,Direct migration background,Disabled (> 30%),0.14453,194,1592,0.12725,0.16181
2017,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.81885,191,224,0.76830,0.86940
2017,46-65 y.,Indirect migration background,Disabled (> 30%),0.17761,33,224,0.12745,0.22777
2017,66 and older,No migration background,Not Disabled (<= 30%),0.77076,3484,4488,0.75847,0.78306
2017,66 and older,No migration background,Disabled (> 30%),0.22585,1004,4488,0.21361,0.23808
2017,66 and older,Direct migration background,Not Disabled (<= 30%),0.82206,365,439,0.78624,0.85788
2017,66 and older,Direct migration background,Disabled (> 30%),0.17385,74,439,0.13835,0.20934
2018,17-29 y.,No migration background,Not Disabled (<= 30%),0.91017,2847,2914,0.89979,0.92055
2018,17-29 y.,No migration background,Disabled (> 30%),0.02513,67,2914,0.01944,0.03081
2018,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.78260,550,550,0.74809,0.81710
2018,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.88745,789,789,0.86538,0.90952
2018,30-45 y.,No migration background,Not Disabled (<= 30%),0.95232,4028,4216,0.94589,0.95876
2018,30-45 y.,No migration background,Disabled (> 30%),0.04666,188,4216,0.04029,0.05302
2018,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.91534,1899,1955,0.90300,0.92768
2018,30-45 y.,Direct migration background,Disabled (> 30%),0.03527,56,1955,0.02709,0.04345
2018,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95539,537,537,0.93791,0.97287
2018,46-65 y.,No migration background,Not Disabled (<= 30%),0.83222,6639,7788,0.82392,0.84052
2018,46-65 y.,No migration background,Disabled (> 30%),0.16461,1149,7788,0.15638,0.17285
2018,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.85088,1395,1585,0.83334,0.86842
2018,46-65 y.,Direct migration background,Disabled (> 30%),0.13258,190,1585,0.11588,0.14928
2018,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.77516,192,236,0.72178,0.82854
2018,46-65 y.,Indirect migration background,Disabled (> 30%),0.21437,44,236,0.16190,0.26683
2018,66 and older,No migration background,Not Disabled (<= 30%),0.75767,3426,4497,0.74515,0.77020
2018,66 and older,No migration background,Disabled (> 30%),0.23770,1071,4497,0.22526,0.25014
2018,66 and older,Direct migration background,Not Disabled (<= 30%),0.81506,367,455,0.77934,0.85077
2018,66 and older,Direct migration background,Disabled (> 30%),0.18234,88,455,0.14682,0.21786
2019,17-29 y.,No migration background,Not Disabled (<= 30%),0.89348,2642,2714,0.88187,0.90509
2019,17-29 y.,No migration background,Disabled (> 30%),0.02956,72,2714,0.02318,0.03593
2019,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.75346,412,412,0.71179,0.79513
2019,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.89729,691,691,0.87464,0.91994
2019,30-45 y.,No migration background,Not Disabled (<= 30%),0.94047,3937,4135,0.93326,0.94769
2019,30-45 y.,No migration background,Disabled (> 30%),0.05669,198,4135,0.04964,0.06374
2019,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.90404,1558,1595,0.88958,0.91850
2019,30-45 y.,Direct migration background,Disabled (> 30%),0.03303,37,1595,0.02426,0.04181
2019,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95369,527,527,0.93573,0.97165
2019,46-65 y.,No migration background,Not Disabled (<= 30%),0.83646,7470,8601,0.82864,0.84428
2019,46-65 y.,No migration background,Disabled (> 30%),0.16000,1131,8601,0.15225,0.16775
2019,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.86083,1343,1504,0.84333,0.87833
2019,46-65 y.,Direct migration background,Disabled (> 30%),0.12052,161,1504,0.10406,0.13698
2019,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.84532,256,289,0.80356,0.88708
2019,46-65 y.,Indirect migration background,Disabled (> 30%),0.14871,33,289,0.10762,0.18981
2019,66 and older,No migration background,Not Disabled (<= 30%),0.76210,3643,4688,0.74991,0.77429
2019,66 and older,No migration background,Disabled (> 30%),0.23188,1045,4688,0.21980,0.24396
2019,66 and older,Direct migration background,Not Disabled (<= 30%),0.80636,369,439,0.76936,0.84337
2019,66 and older,Direct migration background,Disabled (> 30%),0.18155,70,439,0.14545,0.21765
2020,17-29 y.,No migration background,Not Disabled (<= 30%),0.89465,2479,2552,0.88273,0.90656
2020,17-29 y.,No migration background,Disabled (> 30%),0.02637,73,2552,0.02015,0.03259
2020,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.88912,1811,1811,0.87466,0.90359
2020,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.90953,692,692,0.88814,0.93091
2020,30-45 y.,No migration background,Not Disabled (<= 30%),0.93660,3519,3694,0.92874,0.94446
2020,30-45 y.,No migration background,Disabled (> 30%),0.05905,175,3694,0.05145,0.06665
2020,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.93534,3735,3808,0.92753,0.94316
2020,30-45 y.,Direct migration background,Disabled (> 30%),0.04136,73,3808,0.03503,0.04768
2020,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.94543,502,502,0.92555,0.96532
2020,46-65 y.,No migration background,Not Disabled (<= 30%),0.84157,6852,7891,0.83351,0.84963
2020,46-65 y.,No migration background,Disabled (> 30%),0.15477,1039,7891,0.14679,0.16275
2020,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.86644,2031,2205,0.85224,0.88064
2020,46-65 y.,Direct migration background,Disabled (> 30%),0.12167,174,2205,0.10802,0.13531
2020,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.83711,233,264,0.79248,0.88174
2020,46-65 y.,Indirect migration background,Disabled (> 30%),0.16289,31,264,0.11826,0.20752
2020,66 and older,No migration background,Not Disabled (<= 30%),0.75767,3401,4390,0.74499,0.77035
2020,66 and older,No migration background,Disabled (> 30%),0.23852,989,4390,0.22591,0.25113
2020,66 and older,Direct migration background,Not Disabled (<= 30%),0.78465,370,463,0.74716,0.82213
2020,66 and older,Direct migration background,Disabled (> 30%),0.21131,93,463,0.17409,0.24854
2021,17-29 y.,No migration background,Not Disabled (<= 30%),0.90722,1740,1780,0.89374,0.92071
2021,17-29 y.,No migration background,Disabled (> 30%),0.02516,40,1780,0.01788,0.03244
2021,17-29 y.,Direct migration background,Not Disabled (<= 30%),0.91700,1017,1017,0.90004,0.93397
2021,17-29 y.,Indirect migration background,Not Disabled (<= 30%),0.88786,393,393,0.85663,0.91910
2021,30-45 y.,No migration background,Not Disabled (<= 30%),0.93775,2482,2606,0.92848,0.94703
2021,30-45 y.,No migration background,Disabled (> 30%),0.05939,124,2606,0.05031,0.06847
2021,30-45 y.,Direct migration background,Not Disabled (<= 30%),0.93075,2260,2307,0.92039,0.94112
2021,30-45 y.,Direct migration background,Disabled (> 30%),0.04158,47,2307,0.03343,0.04973
2021,30-45 y.,Indirect migration background,Not Disabled (<= 30%),0.95017,299,299,0.92546,0.97488
2021,46-65 y.,No migration background,Not Disabled (<= 30%),0.83743,4834,5572,0.82774,0.84712
2021,46-65 y.,No migration background,Disabled (> 30%),0.15704,738,5572,0.14749,0.16660
2021,46-65 y.,Direct migration background,Not Disabled (<= 30%),0.85180,1310,1458,0.83356,0.87005
2021,46-65 y.,Direct migration background,Disabled (> 30%),0.14157,148,1458,0.12366,0.15947
2021,46-65 y.,Indirect migration background,Not Disabled (<= 30%),0.88369,176,176,0.83619,0.93119
2021,66 and older,No migration background,Not Disabled (<= 30%),0.75568,2482,3219,0.74083,0.77053
2021,66 and older,No migration background,Disabled (> 30%),0.23784,737,3219,0.22313,0.25255
2021,66 and older,Direct migration background,Not Disabled (<= 30%),0.77287,261,326,0.72731,0.81842
2021,66 and older,Direct migration background,Disabled (> 30%),0.21994,65,326,0.17491,0.26498
