year,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Upper Secondary Level,Disabled (> 30%),0.14263,1663,13881,0.13681,0.14845
2011,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91838,1891,2001,0.90638,0.93038
2011,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08066,110,2001,0.06872,0.09259
2011,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86889,1642,1853,0.85352,0.88427
2011,First Stage of Tertiary Education,Disabled (> 30%),0.12612,211,1853,0.11100,0.14124
2011,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90934,5755,6210,0.90220,0.91648
2011,Second Stage of Tertiary Education,Disabled (> 30%),0.08947,455,6210,0.08237,0.09657
2012,Pre-primary Level,Not Disabled (<= 30%),0.55560,467,467,0.51048,0.60072
2012,Primary Level,Not Disabled (<= 30%),0.81556,330,386,0.77682,0.85430
2012,Primary Level,Disabled (> 30%),0.18444,56,386,0.14570,0.22318
2012,Lower Secondary Level,Not Disabled (<= 30%),0.83309,2511,2889,0.81949,0.84669
2012,Lower Secondary Level,Disabled (> 30%),0.14659,378,2889,0.13369,0.15949
2012,Upper Secondary Level,Not Disabled (<= 30%),0.84894,11804,13516,0.84290,0.85497
2012,Upper Secondary Level,Disabled (> 30%),0.14817,1712,13516,0.14218,0.15416
2012,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90731,1834,1964,0.89448,0.92014
2012,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09269,130,1964,0.07986,0.10552
2012,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86633,1579,1807,0.85063,0.88202
2012,First Stage of Tertiary Education,Disabled (> 30%),0.13128,228,1807,0.11571,0.14686
2012,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90626,5669,6139,0.89897,0.91355
2012,Second Stage of Tertiary Education,Disabled (> 30%),0.09334,470,6139,0.08607,0.10062
2013,Pre-primary Level,Not Disabled (<= 30%),0.58091,619,619,0.54201,0.61981
2013,Primary Level,Not Disabled (<= 30%),0.81609,550,626,0.78572,0.84646
2013,Primary Level,Disabled (> 30%),0.17967,76,626,0.14957,0.20976
2013,Lower Secondary Level,Not Disabled (<= 30%),0.84223,3312,3696,0.83048,0.85399
2013,Lower Secondary Level,Disabled (> 30%),0.14041,384,3696,0.12921,0.15161
2013,Upper Secondary Level,Not Disabled (<= 30%),0.84823,12450,14137,0.84232,0.85414
2013,Upper Secondary Level,Disabled (> 30%),0.14973,1687,14137,0.14385,0.15561
2013,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91626,2224,2362,0.90508,0.92743
2013,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08344,138,2362,0.07229,0.09460
2013,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84821,1508,1726,0.83128,0.86514
2013,First Stage of Tertiary Education,Disabled (> 30%),0.14916,218,1726,0.13234,0.16597
2013,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90679,6350,6855,0.89990,0.91367
2013,Second Stage of Tertiary Education,Disabled (> 30%),0.09152,505,6855,0.08470,0.09835
2014,Pre-primary Level,Not Disabled (<= 30%),0.54807,445,445,0.50178,0.59437
2014,Primary Level,Not Disabled (<= 30%),0.80155,436,502,0.76663,0.83648
2014,Primary Level,Disabled (> 30%),0.19479,66,502,0.16011,0.22947
2014,Lower Secondary Level,Not Disabled (<= 30%),0.83360,2739,3095,0.82048,0.84673
2014,Lower Secondary Level,Disabled (> 30%),0.14270,356,3095,0.13038,0.15503
2014,Upper Secondary Level,Not Disabled (<= 30%),0.83791,10853,12512,0.83145,0.84437
2014,Upper Secondary Level,Disabled (> 30%),0.15940,1659,12512,0.15299,0.16581
2014,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91485,1921,2046,0.90276,0.92695
2014,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08451,125,2046,0.07246,0.09657
2014,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83558,1376,1594,0.81738,0.85378
2014,First Stage of Tertiary Education,Disabled (> 30%),0.16354,218,1594,0.14538,0.18170
2014,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90473,5729,6221,0.89743,0.91202
2014,Second Stage of Tertiary Education,Disabled (> 30%),0.09435,492,6221,0.08708,0.10161
2015,Pre-primary Level,Not Disabled (<= 30%),0.52399,372,372,0.47317,0.57481
2015,Primary Level,Not Disabled (<= 30%),0.79963,470,531,0.76555,0.83371
2015,Primary Level,Disabled (> 30%),0.19493,61,531,0.16120,0.22866
2015,Lower Secondary Level,Not Disabled (<= 30%),0.84011,2644,2952,0.82688,0.85333
2015,Lower Secondary Level,Disabled (> 30%),0.13494,308,2952,0.12261,0.14727
2015,Upper Secondary Level,Not Disabled (<= 30%),0.83868,10593,12129,0.83213,0.84522
2015,Upper Secondary Level,Disabled (> 30%),0.15698,1536,12129,0.15050,0.16345
2015,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92427,2041,2155,0.91310,0.93544
2015,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07517,114,2155,0.06403,0.08630
2015,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84558,1328,1534,0.82749,0.86367
2015,First Stage of Tertiary Education,Disabled (> 30%),0.15442,206,1534,0.13633,0.17251
2015,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90937,5948,6414,0.90235,0.91640
2015,Second Stage of Tertiary Education,Disabled (> 30%),0.08899,466,6414,0.08202,0.09596
2016,Pre-primary Level,Not Disabled (<= 30%),0.48500,338,338,0.43164,0.53836
2016,Primary Level,Not Disabled (<= 30%),0.75170,363,413,0.70998,0.79342
2016,Primary Level,Disabled (> 30%),0.16160,50,413,0.12606,0.19715
2016,Lower Secondary Level,Not Disabled (<= 30%),0.82512,2284,2581,0.81046,0.83978
2016,Lower Secondary Level,Disabled (> 30%),0.13897,297,2581,0.12562,0.15232
2016,Upper Secondary Level,Not Disabled (<= 30%),0.83761,9569,10976,0.83071,0.84451
2016,Upper Secondary Level,Disabled (> 30%),0.15626,1407,10976,0.14947,0.16305
2016,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91827,1901,2019,0.90632,0.93022
2016,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07952,118,2019,0.06772,0.09133
2016,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84618,1207,1405,0.82731,0.86505
2016,First Stage of Tertiary Education,Disabled (> 30%),0.14987,198,1405,0.13120,0.16854
2016,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90469,5436,5899,0.89720,0.91219
2016,Second Stage of Tertiary Education,Disabled (> 30%),0.08984,463,5899,0.08254,0.09714
2017,Pre-primary Level,Not Disabled (<= 30%),0.52615,406,406,0.47752,0.57478
2017,Primary Level,Not Disabled (<= 30%),0.71654,387,450,0.67485,0.75822
2017,Primary Level,Disabled (> 30%),0.16247,63,450,0.12835,0.19660
2017,Lower Secondary Level,Not Disabled (<= 30%),0.82373,2413,2729,0.80943,0.83803
2017,Lower Secondary Level,Disabled (> 30%),0.13784,316,2729,0.12491,0.15078
2017,Upper Secondary Level,Not Disabled (<= 30%),0.83913,10478,12034,0.83257,0.84570
2017,Upper Secondary Level,Disabled (> 30%),0.15518,1556,12034,0.14871,0.16165
2017,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90245,2049,2209,0.89007,0.91483
2017,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09066,160,2209,0.07869,0.10264
2017,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85739,1318,1534,0.83988,0.87489
2017,First Stage of Tertiary Education,Disabled (> 30%),0.13998,216,1534,0.12261,0.15735
2017,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91179,6034,6510,0.90490,0.91868
2017,Second Stage of Tertiary Education,Disabled (> 30%),0.08130,476,6510,0.07466,0.08794
2018,Pre-primary Level,Not Disabled (<= 30%),0.53759,345,345,0.48490,0.59028
2018,Primary Level,Not Disabled (<= 30%),0.70303,411,487,0.66241,0.74366
2018,Primary Level,Disabled (> 30%),0.15849,76,487,0.12603,0.19096
2018,Lower Secondary Level,Not Disabled (<= 30%),0.81751,2358,2692,0.80291,0.83210
2018,Lower Secondary Level,Disabled (> 30%),0.14442,334,2692,0.13113,0.15770
2018,Upper Secondary Level,Not Disabled (<= 30%),0.84072,9932,11505,0.83403,0.84740
2018,Upper Secondary Level,Disabled (> 30%),0.15389,1573,11505,0.14730,0.16049
2018,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90512,1960,2129,0.89267,0.91757
2018,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09226,169,2129,0.07996,0.10455
2018,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85521,1239,1452,0.83710,0.87331
2018,First Stage of Tertiary Education,Disabled (> 30%),0.14328,213,1452,0.12525,0.16130
2018,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90541,5850,6343,0.89821,0.91261
2018,Second Stage of Tertiary Education,Disabled (> 30%),0.08572,493,6343,0.07883,0.09262
2019,Pre-primary Level,Not Disabled (<= 30%),0.59395,326,326,0.54055,0.64734
2019,Primary Level,Not Disabled (<= 30%),0.67688,319,387,0.63023,0.72354
2019,Primary Level,Disabled (> 30%),0.17124,68,387,0.13366,0.20883
2019,Lower Secondary Level,Not Disabled (<= 30%),0.80141,2107,2410,0.78548,0.81734
2019,Lower Secondary Level,Disabled (> 30%),0.14940,303,2410,0.13517,0.16364
2019,Upper Secondary Level,Not Disabled (<= 30%),0.84189,9634,11112,0.83511,0.84868
2019,Upper Secondary Level,Disabled (> 30%),0.15119,1478,11112,0.14453,0.15785
2019,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89744,2012,2174,0.88469,0.91020
2019,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09399,162,2174,0.08172,0.10626
2019,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86218,1438,1665,0.84561,0.87874
2019,First Stage of Tertiary Education,Disabled (> 30%),0.13746,227,1665,0.12092,0.15401
2019,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91154,6498,7016,0.90490,0.91819
2019,Second Stage of Tertiary Education,Disabled (> 30%),0.08059,518,7016,0.07422,0.08696
2020,Pre-primary Level,Not Disabled (<= 30%),0.45678,343,343,0.40399,0.50958
2020,Primary Level,Not Disabled (<= 30%),0.76342,1393,1470,0.74169,0.78516
2020,Primary Level,Disabled (> 30%),0.17969,77,1470,0.16006,0.19932
2020,Lower Secondary Level,Not Disabled (<= 30%),0.81591,2713,3023,0.80209,0.82973
2020,Lower Secondary Level,Disabled (> 30%),0.15371,310,3023,0.14085,0.16657
2020,Upper Secondary Level,Not Disabled (<= 30%),0.84223,9778,11162,0.83546,0.84899
2020,Upper Secondary Level,Disabled (> 30%),0.15329,1384,11162,0.14660,0.15997
2020,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90157,2182,2347,0.88952,0.91363
2020,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09096,165,2347,0.07933,0.10260
2020,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85272,1269,1466,0.83458,0.87087
2020,First Stage of Tertiary Education,Disabled (> 30%),0.14621,197,1466,0.12812,0.16430
2020,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91214,7127,7659,0.90580,0.91848
2020,Second Stage of Tertiary Education,Disabled (> 30%),0.08405,532,7659,0.07783,0.09026
2021,Pre-primary Level,Not Disabled (<= 30%),0.50665,189,189,0.43518,0.57812
2021,Primary Level,Not Disabled (<= 30%),0.74123,847,911,0.71278,0.76969
2021,Primary Level,Disabled (> 30%),0.21113,64,911,0.18461,0.23764
2021,Lower Secondary Level,Not Disabled (<= 30%),0.78314,1549,1750,0.76383,0.80245
2021,Lower Secondary Level,Disabled (> 30%),0.17362,201,1750,0.15587,0.19138
2021,Upper Secondary Level,Not Disabled (<= 30%),0.83750,6356,7321,0.82905,0.84596
2021,Upper Secondary Level,Disabled (> 30%),0.15533,965,7321,0.14704,0.16363
2021,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89025,1454,1594,0.87490,0.90560
2021,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10736,140,1594,0.09215,0.12256
2021,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84859,866,998,0.82634,0.87084
2021,First Stage of Tertiary Education,Disabled (> 30%),0.14576,132,998,0.12386,0.16767
2021,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91865,5263,5671,0.91153,0.92576
2021,Second Stage of Tertiary Education,Disabled (> 30%),0.07940,408,5671,0.07236,0.08643
