"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1989","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1990","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","24940.92","21474.5","378","0","0","37708","48723","74488","21116.84","28765","0","473150","21321","27661"
"1990","Baden-Wuerttemberg","1-Pers.- Haushalt","8128.83","0","141","0","0","17179","24576","48522","6164.53","10093.13","0","51436","0","13217"
"1990","Baden-Wuerttemberg","Alleinerziehende","15563.09","14824","115","0","3499","20654","36362","46170","13172.41","17953.77","0","46170","14904","17938"
"1990","Baden-Wuerttemberg","Paar mit Kind(ern)","38860.77","35319.5","1626","19223","25462","47652","60997","100135","37963.79","39757.75","0","166349","32598","35165"
"1990","Baden-Wuerttemberg","Sonstige","33567.85","34462.5","181","0","21783","47022","57980","73907","30396.56","36739.14","0","103690","40392","47022"
"1990","Bayern","(Ehe-)Paar ohne Kind(er)","19781.48","13264","392","0","0","34916","50301","93102","17632.95","21930.01","0","94472","20094","26456"
"1990","Bayern","1-Pers.- Haushalt","11351.95","0","188","0","0","18407","30575","46681","7682.9","15021","0","306775","0","13345"
"1990","Bayern","Alleinerziehende","23482.01","20157.5","99","5752","11913","31675","51155","79762","19989.93","26974.09","0","79762","17997","21270"
"1990","Bayern","Paar mit Kind(ern)","36579.13","32386","1251","17946","24849","45115","57674","107627","35522.29","37635.97","0","138049","31393","33234"
"1990","Bayern","Sonstige","37285.06","38305","129","6136","20656","46016","82634","86219","33187.85","41382.27","0","86219","38243","42744"
"1990","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Berlin","Sonstige","","","","","","","","","","","","","",""
"1990","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1990","Bremen","(Ehe-)Paar ohne Kind(er)","10213.83","0","38","0","0","22236","31252","44380","5462.27","14965.39","0","44380","0","17077"
"1990","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Bremen","Paar mit Kind(ern)","52572.62","33181.5","64","19143","20646","60281","210772","210772","42254.58","62890.66","3681","210772","28152","36338"
"1990","Bremen","Sonstige","","","","","","","","","","","","","",""
"1990","Hamburg","(Ehe-)Paar ohne Kind(er)","24025.49","27316","46","0","0","42794","49446","63758","17524.53","30526.45","0","63758","0","39660"
"1990","Hamburg","1-Pers.- Haushalt","8586.92","0","49","0","0","19046","26583","37600","5190.93","11982.91","0","37600","0","16080"
"1990","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Hamburg","Paar mit Kind(ern)","35900.02","33119.5","105","26229","27917","42896","52013","54410","33723.14","38076.9","15032","54410","28223","33562"
"1990","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1990","Hessen","(Ehe-)Paar ohne Kind(er)","18397.8","6020.5","240","0","0","34461","47371","59412","15308.98","21486.62","0","190814","20094","25902"
"1990","Hessen","1-Pers.- Haushalt","8182.55","0","89","0","0","19378","28581","54591","5450.63","10914.47","0","54591","0","7918"
"1990","Hessen","Alleinerziehende","20273.68","15517.5","61","0","7567","24621","31557","158279","11931.3","28616.06","0","158279","16182","23162"
"1990","Hessen","Paar mit Kind(ern)","38063.15","33329.5","786","18202","26582","44380","67387","113347","36666.77","39459.53","0","117188","31342","34611"
"1990","Hessen","Sonstige","32756.06","33735.5","115","15032","31061","39394","52702","71530","29212.58","36299.54","6534","74107","33562","42065"
"1990","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1990","Niedersachsen","(Ehe-)Paar ohne Kind(er)","19332.24","17097.5","302","0","0","32226","43589","76804","16963.31","21701.17","0","149042","18330","25462"
"1990","Niedersachsen","1-Pers.- Haushalt","9000.19","0","104","0","0","16991","27252","42949","6637.02","11363.36","0","50158","0","12271"
"1990","Niedersachsen","Alleinerziehende","20140.7","15055.5","72","0","6391","31285","39881","60992","16120.59","24160.81","0","60992","14155","28211"
"1990","Niedersachsen","Paar mit Kind(ern)","36134.91","32058","669","13805","21490","46090","61151","135186","34322.74","37947.08","0","185906","29661","32109"
"1990","Niedersachsen","Sonstige","22962.4","21429","90","11862","12308","27778","47571","62787","19811.92","26112.88","0","62787","22630","27242"
"1990","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","24917.46","21550.5","622","0","0","39456","54165","91061","22611.83","27223.09","0","368360","22692","27235"
"1990","Nordrhein-Westfalen","1-Pers.- Haushalt","9319.64","0","255","0","0","18841","26792","44380","7711.46","10927.82","0","74853","0","10635"
"1990","Nordrhein-Westfalen","Alleinerziehende","18343.82","15709.5","176","0","3435","26689","35790","71315","16101.88","20585.76","0","71315","13887","17415"
"1990","Nordrhein-Westfalen","Paar mit Kind(ern)","36555.7","31877","2113","17128","22752","44020","60456","139742","35638.46","37472.94","0","261364","29890","31240"
"1990","Nordrhein-Westfalen","Sonstige","24111.05","19914.5","228","0","8232","35698","46875","75927","21379.77","26842.33","0","76489","34412","41052"
"1990","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16291.04","15916.5","174","0","0","28857","40622","53430","13548.51","19033.57","0","99958","16545","21986"
"1990","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","6399.18","0","57","0","0","11959","22599","30064","3595.73","9202.63","0","35790","0","8904"
"1990","Rheinland-Pfalz,Saarland","Alleinerziehende","13829.2","10277","47","0","3068","19710","37682","38527","10347.06","17311.34","0","38527","4669","18447"
"1990","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","36690.37","29895","490","16444","21907","39881","51589","375135","33604.6","39776.14","0","375135","29512","31496"
"1990","Rheinland-Pfalz,Saarland","Sonstige","38765.29","32050.5","87","2301","17968","38408","58824","183452","32138.2","45392.38","0","183452","26379","35370"
"1990","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Saarland","Sonstige","","","","","","","","","","","","","",""
"1990","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1990","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","19931.44","17090","88","0","0","34301","44058","85897","15820.75","24042.13","0","85897","15339","28006"
"1990","Schleswig-Holstein","1-Pers.- Haushalt","11693.94","7832","36","0","0","18176","29323","49084","7298.82","16089.06","0","49084","0","16361"
"1990","Schleswig-Holstein","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Paar mit Kind(ern)","31121.31","28803","218","9858","18841","38563","55735","107235","28907.47","33335.15","0","107235","27451","32013"
"1990","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"1990","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1990","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1990","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"1990","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1990","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1991","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","25046.6","23206.5","388","0","0","42335","52869","94384","23037.27","27055.93","0","94384","23225","29136"
"1991","Baden-Wuerttemberg","1-Pers.- Haushalt","9072.95","0","139","0","0","16975","27661","53747","6878.62","11267.28","0","55117","0","14316"
"1991","Baden-Wuerttemberg","Alleinerziehende","16156.59","15185.5","135","982","4921","25578","29834","49105","13961.25","18351.93","0","49105","14725","21249"
"1991","Baden-Wuerttemberg","Paar mit Kind(ern)","41270.67","37476","1599","20170","28655","52561","66011","127261","40341.76","42199.58","0","133140","36046","37171"
"1991","Baden-Wuerttemberg","Sonstige","41041.48","37938","189","12271","21091","59606","77491","100646","38055.02","44027.94","0","100646","38501","47119"
"1991","Bayern","(Ehe-)Paar ohne Kind(er)","20354.96","15730","412","0","0","36263","52209","76592","18149.67","22560.25","0","125909","20452","27303"
"1991","Bayern","1-Pers.- Haushalt","10705.62","0","175","0","0","19327","33592","60614","8342.87","13068.37","0","85897","0","14091"
"1991","Bayern","Alleinerziehende","23442.6","16490","108","4400","11657","31575","52868","77706","19792.4","27092.8","0","77706","16310","20431"
"1991","Bayern","Paar mit Kind(ern)","36640.57","33735.5","1273","19019","25703","46484","58885","84299","35731.94","37549.2","0","133907","33387","34931"
"1991","Bayern","Sonstige","30156.14","24283.5","123","2454","18355","46703","59023","66288","26357.1","33955.18","0","76326","28172","45116"
"1991","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Berlin","Sonstige","","","","","","","","","","","","","",""
"1991","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1991","Bremen","(Ehe-)Paar ohne Kind(er)","12112.59","1282.5","34","0","0","19071","40987","45122","6452.56","17772.62","0","45122","0","19071"
"1991","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Bremen","Paar mit Kind(ern)","33537.35","29911.5","49","19560","20916","38960","41307","80350","28493.43","38581.27","5317","80350","26078","38960"
"1991","Bremen","Sonstige","","","","","","","","","","","","","",""
"1991","Hamburg","(Ehe-)Paar ohne Kind(er)","28824.73","27520.5","56","0","0","52714","60077","69689","22086.25","35563.21","0","69689","0","43460"
"1991","Hamburg","1-Pers.- Haushalt","10998.55","268.5","47","0","0","22395","26587","46272","7088.44","14908.66","0","46272","0","20273"
"1991","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Hamburg","Paar mit Kind(ern)","39030.66","36680","97","29645","30698","40672","56227","70447","36180.2","41881.12","4295","70447","30698","37263"
"1991","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1991","Hessen","(Ehe-)Paar ohne Kind(er)","22257.74","19593.5","248","0","0","35911","54555","83249","17928.28","26587.2","0","324668","20717","26383"
"1991","Hessen","1-Pers.- Haushalt","7276.01","0","93","0","0","14825","25258","39216","4685.48","9866.54","0","40699","0","11402"
"1991","Hessen","Alleinerziehende","21655.48","16783.5","60","0","1138","26076","42949","205971","12314.17","30996.79","0","205971","12910","22040"
"1991","Hessen","Paar mit Kind(ern)","42084.78","36044","738","18560","24925","52484","71709","135186","40571.09","43598.47","0","135186","32897","36404"
"1991","Hessen","Sonstige","39717.34","39908.5","123","12629","35842","40929","50398","133345","35131.88","44302.8","6749","133345","39415","50398"
"1991","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1991","Niedersachsen","(Ehe-)Paar ohne Kind(er)","19475.17","18837","292","0","0","31798","45108","87503","16965.62","21984.72","0","156711","20503","24250"
"1991","Niedersachsen","1-Pers.- Haushalt","10291.17","1994","100","0","0","19173","27917","55220","7853.01","12729.33","0","55220","537","16029"
"1991","Niedersachsen","Alleinerziehende","23275.78","21167.5","66","0","7386","37018","47127","66110","18552.35","27999.21","0","66110","9817","26514"
"1991","Niedersachsen","Paar mit Kind(ern)","38844.83","31713","667","12277","20605","49595","64167","278603","36777.88","40911.78","0","278603","29578","32620"
"1991","Niedersachsen","Sonstige","24158.49","24082","108","2147","10249","31087","48419","85105","20434","27882.98","0","85105","24133","28487"
"1991","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","24520.78","21868","628","0","0","41528","53305","119459","22635.93","26405.63","0","142650","22541","28121"
"1991","Nordrhein-Westfalen","1-Pers.- Haushalt","10430.58","0","266","0","0","18611","29727.87","55220","8595.07","12266.09","0","115171","0","11254"
"1991","Nordrhein-Westfalen","Alleinerziehende","18235.44","16103.5","173","0","4453","26618","36557","95264","15791.98","20678.9","0","95264","12620","19634"
"1991","Nordrhein-Westfalen","Paar mit Kind(ern)","39828.66","34586.5","2106","17946","24720","46238","66979","140862","38817.72","40839.6","0","254440","31293","33132"
"1991","Nordrhein-Westfalen","Sonstige","28831.84","30260","211","0","18407","42186","54103","81245","26058.91","31604.77","0","81245","38347","47340"
"1991","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16886.92","14444","166","0","0","32109","41057","57623","13916.29","19857.55","0","102565","14163","25309"
"1991","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","7841.9","0","69","0","0","17380","23952","32641","4986.09","10697.71","0","39881","0","13294"
"1991","Rheinland-Pfalz,Saarland","Alleinerziehende","14274.93","8954","56","0","4090","20631","39646","42258","10689.29","17860.57","0","42258","6251","20631"
"1991","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","33318.92","32499","491","17798","23139","41415","54447","78934","31979.27","34658.57","0","78934","29284","33387"
"1991","Rheinland-Pfalz,Saarland","Sonstige","27376.45","24851","69","0","20145","45570","46032","54943","23452.45","31300.45","0","54943","21975","37947"
"1991","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Saarland","Sonstige","","","","","","","","","","","","","",""
"1991","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1991","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","19055.65","18675","84","0","0","33081","44330","98168","14618.1","23493.2","0","98168","14441","25732"
"1991","Schleswig-Holstein","1-Pers.- Haushalt","13342.74","3931.5","35","0","0","23238","33950","66263","7872.03","18813.45","0","66263","256","18304"
"1991","Schleswig-Holstein","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Paar mit Kind(ern)","34353.98","31349","239","16975","23622","47555","56528","80273","32206.77","36501.19","0","80273","29171","33515"
"1991","Schleswig-Holstein","Sonstige","33284.91","28088","31","0","21372","45224","67915","67915","25569.02","41000.8","0","67915","21372","45224"
"1991","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1991","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1991","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"1991","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1991","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1992","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","24862.92","23337.5","390","0","0","43907","52713","78126","22786.33","26939.51","0","90069","27150","32978"
"1992","Baden-Wuerttemberg","1-Pers.- Haushalt","11741.15","920.5","145","0","0","21270","31834","55864","8912.98","14569.32","0","134024","6129","17844"
"1992","Baden-Wuerttemberg","Alleinerziehende","19315.78","18530.5","143","1104","3170","25411","34353","82813","16491.11","22140.45","0","82813","19071","23315"
"1992","Baden-Wuerttemberg","Paar mit Kind(ern)","43451.42","39699.5","1558","20452","29133","54810","74240","106886","42420.97","44481.87","0","137998","36179","38945"
"1992","Baden-Wuerttemberg","Sonstige","38411.88","32790.5","183","1324","12885","65130","83729","113614","34619.7","42204.06","0","113614","37094","48036"
"1992","Bayern","(Ehe-)Paar ohne Kind(er)","22637.43","15426","432","0","0","39288","59329","86927","20312.23","24962.63","0","128713","21883","29144"
"1992","Bayern","1-Pers.- Haushalt","11783.28","0","176","0","0","21500","32217","83545","9069.82","14496.74","0","105133","0","14470"
"1992","Bayern","Alleinerziehende","22587.55","15670","102","0","9121","35458","44896","101338","18265.03","26910.07","0","101338","14981","23083"
"1992","Bayern","Paar mit Kind(ern)","39120.78","36800.5","1313","18713","25565","47882","62064","113507","38094.16","40147.4","0","135901","35893","37298"
"1992","Bayern","Sonstige","51154.4","50441","130","5215","20298","96685","96685","96685","46185.56","56123.24","0","96685","34717","50264"
"1992","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Berlin","Sonstige","","","","","","","","","","","","","",""
"1992","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1992","Bremen","(Ehe-)Paar ohne Kind(er)","13304.25","1697.5","38","0","0","19940","41366","47192","7561.46","19047.04","0","47192","0","19940"
"1992","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Bremen","Paar mit Kind(ern)","38954.53","38078.5","39","18811","29524","46988","57316","82504","32591.13","45317.93","18811","82504","30350","46988"
"1992","Bremen","Sonstige","","","","","","","","","","","","","",""
"1992","Hamburg","(Ehe-)Paar ohne Kind(er)","29016.37","27676","54","0","0","51219","66814","89936","21862.33","36170.41","0","89936","0","39881"
"1992","Hamburg","1-Pers.- Haushalt","9170.47","0","41","0","0","19654","28152","43511","5025.85","13315.09","0","43511","0","19020"
"1992","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Hamburg","Paar mit Kind(ern)","39677.6","35995","81","28581","32636","45730","53747","61706","36625.64","42729.56","17373","68390","32270","38738"
"1992","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1992","Hessen","(Ehe-)Paar ohne Kind(er)","24080.94","19388.5","276","0","0","39451","56559","90746","20425.12","27736.76","0","257180","20742","26884"
"1992","Hessen","1-Pers.- Haushalt","8379.64","0","82","0","0","16847","32627","41016","5254.86","11504.42","0","41536","0","12271"
"1992","Hessen","Alleinerziehende","22527.48","10328","64","2014","5778","26352","42648","207610","13561.28","31493.68","0","207610","10226","22190"
"1992","Hessen","Paar mit Kind(ern)","43598.31","38477","742","21300","28152","53630","77614","107857","42143.27","45053.35","0","127572","36276","38807"
"1992","Hessen","Sonstige","36715.35","40754","100","15288","19567","46809","50674","87873","32649.13","40781.57","7874","87873","40860","46809"
"1992","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1992","Niedersachsen","(Ehe-)Paar ohne Kind(er)","22994.3","20297.5","280","0","0","35995","51487","104457","19550.69","26437.91","0","249510","20554","26332"
"1992","Niedersachsen","1-Pers.- Haushalt","11293.68","2377.5","110","0","0","21986","32723","44297","8787.27","13800.09","0","44297","1687","17077"
"1992","Niedersachsen","Alleinerziehende","22359.4","18077","61","0","0","40027","55220","66091","16755.56","27963.24","0","66091","2608","27559"
"1992","Niedersachsen","Paar mit Kind(ern)","38549.55","34844.5","704","17335","23980","52598","65998","110541","36918.75","40180.35","0","135748","32595","36864"
"1992","Niedersachsen","Sonstige","24759.04","25683.5","103","2945","10472","32160","43741","86996","20799.26","28718.82","0","86996","27426","33285"
"1992","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","26151","22571","638","0","0","44022","55475","105040","24304.08","27997.92","0","107371","23315","29115"
"1992","Nordrhein-Westfalen","1-Pers.- Haushalt","10599.08","0","270","0","0","18895","32666","85897","8697.88","12500.28","0","104304","0","7976"
"1992","Nordrhein-Westfalen","Alleinerziehende","18027.53","17408","168","0","4213","27738","36040","61898","15777.27","20277.79","0","61898","13704","22652"
"1992","Nordrhein-Westfalen","Paar mit Kind(ern)","40971.64","35747.5","2081","20375","25692","48166","65718","148759","40036.69","41906.59","0","227166","34175","35560"
"1992","Nordrhein-Westfalen","Sonstige","27753.59","24900","228","0","7772","42171","48060","77972","24981.81","30525.37","0","78177","39998","43100"
"1992","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","19278.03","17141","184","0","0","36199","48266","65139","16475.09","22080.97","0","65139","17409","26127"
"1992","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","7015.09","0","64","0","0","13294","23928","38245","3952.82","10077.36","0","41517","0","5113"
"1992","Rheinland-Pfalz,Saarland","Alleinerziehende","14768.59","16029","57","0","2131","20605","31547","47550","11372.16","18165.02","0","47550","6043","18407"
"1992","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","37758.93","35004","481","17716","25310","46242","62224","105250","35972.81","39545.05","0","107338","32283","35693"
"1992","Rheinland-Pfalz,Saarland","Sonstige","29388.86","28294.5","78","0","21335","45198","49391","61381","25638.79","33138.93","0","61381","26406","34518"
"1992","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Saarland","Sonstige","","","","","","","","","","","","","",""
"1992","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1992","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"1992","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","21132.24","20817","84","0","0","35317","48054","110439","16162.55","26101.93","0","110439","19940","27058"
"1992","Schleswig-Holstein","1-Pers.- Haushalt","12384.65","4594","36","0","0","23264","29144","85897","6756.68","18012.62","0","85897","0","16320"
"1992","Schleswig-Holstein","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Schleswig-Holstein","Paar mit Kind(ern)","34762.27","31204","230","18202","23698","41415","58479","83688","32593.74","36930.8","0","83688","30649","34691"
"1992","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"1992","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1992","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1992","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"1992","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1992","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1993","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","26075.48","23755.5","394","0","0","45986","57893","97655","23930.42","28220.54","0","97655","25930","33009"
"1993","Baden-Wuerttemberg","1-Pers.- Haushalt","11964.12","51","161","0","0","21986","31496","61355","9647.77","14280.47","0","67491","6033","18151"
"1993","Baden-Wuerttemberg","Alleinerziehende","16249.18","15799","127","0","2168","24823","36021","51596","13674.82","18823.54","0","51596","16668","21525"
"1993","Baden-Wuerttemberg","Paar mit Kind(ern)","45272.11","42428","1536","21474","30266","58410","75217","108343","44149.33","46394.89","0","146229","37686","40495"
"1993","Baden-Wuerttemberg","Sonstige","37922.84","35407","198","0","19661","47244","87814","99997","34063.48","41782.2","0","105122","39329","48624"
"1993","Bayern","(Ehe-)Paar ohne Kind(er)","25221.87","18181.5","414","0","0","47908","63554","91266","22710.59","27733.15","0","133033","24491","32866"
"1993","Bayern","1-Pers.- Haushalt","11507.3","0","198","0","0","22498","32390","55220","9393.93","13620.67","0","66212","1380","16805"
"1993","Bayern","Alleinerziehende","23445.82","19441.5","107","4019","14838","30678","39625","87801","20182.46","26709.18","0","87801","18355","26221"
"1993","Bayern","Paar mit Kind(ern)","42293.39","39812","1263","20196","27738","53716","67983","107667","41127.46","43459.32","0","189720","38078","39881"
