year,bula_h,pgisced97,plh0109,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Schleswig-Holstein,Upper Secondary Level,Very important,0.65126,194,16537,0.65038,0.65214
2008,Schleswig-Holstein,Upper Secondary Level,Important,0.34874,75,16537,0.34786,0.34962
2008,Schleswig-Holstein,First Stage of Tertiary Education,Very important,1.00000,31,16537,1.00000,1.00000
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Very important,1.00000,71,16537,1.00000,1.00000
2008,Hamburg,Upper Secondary Level,Very important,1.00000,68,16537,1.00000,1.00000
2008,Hamburg,Second Stage of Tertiary Education,Very important,1.00000,60,16537,1.00000,1.00000
2008,Lower Saxony,Lower Secondary Level,Very important,0.60797,112,16537,0.60683,0.60912
2008,Lower Saxony,Lower Secondary Level,Important,0.39203,61,16537,0.39088,0.39317
2008,Lower Saxony,Upper Secondary Level,Very important,0.68058,629,16537,0.68009,0.68107
2008,Lower Saxony,Upper Secondary Level,Important,0.26444,238,16537,0.26397,0.26490
2008,Lower Saxony,Upper Secondary Level,Less important,0.05498,35,16537,0.05474,0.05523
2008,Lower Saxony,Post-secondary Non-tertiary Level,Very important,1.00000,84,16537,1.00000,1.00000
2008,Lower Saxony,First Stage of Tertiary Education,Very important,1.00000,76,16537,1.00000,1.00000
2008,Lower Saxony,Second Stage of Tertiary Education,Very important,0.71536,231,16537,0.71443,0.71629
2008,Lower Saxony,Second Stage of Tertiary Education,Important,0.28464,66,16537,0.28371,0.28557
2008,Bremen,Upper Secondary Level,Very important,1.00000,50,16537,1.00000,1.00000
2008,North Rhine-Westphalia,Pre-primary Level,Very important,1.00000,39,16537,1.00000,1.00000
2008,North Rhine-Westphalia,Primary Level,Very important,1.00000,35,16537,1.00000,1.00000
2008,North Rhine-Westphalia,Lower Secondary Level,Very important,0.64201,277,16537,0.64130,0.64272
2008,North Rhine-Westphalia,Lower Secondary Level,Important,0.35799,145,16537,0.35728,0.35870
2008,North Rhine-Westphalia,Upper Secondary Level,Very important,0.64347,1287,16537,0.64312,0.64382
2008,North Rhine-Westphalia,Upper Secondary Level,Important,0.27414,487,16537,0.27381,0.27446
2008,North Rhine-Westphalia,Upper Secondary Level,Less important,0.04230,61,16537,0.04215,0.04244
2008,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.04010,47,16537,0.03996,0.04024
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very important,0.75109,220,16537,0.75027,0.75190
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.24891,69,16537,0.24810,0.24973
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Very important,0.77850,194,16537,0.77765,0.77935
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.22150,65,16537,0.22065,0.22235
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.69009,537,16537,0.68947,0.69070
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.30991,208,16537,0.30930,0.31053
2008,Hesse,Lower Secondary Level,Very important,0.63209,67,16537,0.63076,0.63343
2008,Hesse,Lower Secondary Level,Important,0.36791,46,16537,0.36657,0.36924
2008,Hesse,Upper Secondary Level,Very important,0.71485,412,16537,0.71426,0.71543
2008,Hesse,Upper Secondary Level,Important,0.28515,161,16537,0.28457,0.28574
2008,Hesse,Post-secondary Non-tertiary Level,Very important,1.00000,64,16537,1.00000,1.00000
2008,Hesse,First Stage of Tertiary Education,Very important,1.00000,62,16537,1.00000,1.00000
2008,Hesse,Second Stage of Tertiary Education,Very important,0.74254,218,16537,0.74169,0.74338
2008,Hesse,Second Stage of Tertiary Education,Important,0.25746,88,16537,0.25662,0.25831
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,0.63793,93,16537,0.63672,0.63915
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.36207,50,16537,0.36085,0.36328
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.59409,354,16537,0.59342,0.59476
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.31990,158,16537,0.31926,0.32054
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.08601,32,16537,0.08563,0.08639
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very important,1.00000,36,16537,1.00000,1.00000
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very important,1.00000,55,16537,1.00000,1.00000
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very important,0.69556,126,16537,0.69419,0.69694
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Important,0.30444,42,16537,0.30306,0.30581
2008,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.62240,174,16537,0.62149,0.62331
2008,Baden-Wuerttemberg,Lower Secondary Level,Important,0.37760,101,16537,0.37669,0.37851
2008,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.65407,742,16537,0.65361,0.65454
2008,Baden-Wuerttemberg,Upper Secondary Level,Important,0.29103,315,16537,0.29059,0.29147
2008,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.05489,48,16537,0.05467,0.05512
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very important,0.70325,96,16537,0.70198,0.70453
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Important,0.29675,34,16537,0.29547,0.29802
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Very important,0.68616,116,16537,0.68497,0.68735
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.31384,46,16537,0.31265,0.31503
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very important,0.68291,316,16537,0.68213,0.68368
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.31709,112,16537,0.31632,0.31787
2008,Bavaria,Lower Secondary Level,Very important,0.61773,157,16537,0.61684,0.61863
2008,Bavaria,Lower Secondary Level,Important,0.38227,106,16537,0.38137,0.38316
2008,Bavaria,Upper Secondary Level,Very important,0.59993,914,16537,0.59952,0.60034
2008,Bavaria,Upper Secondary Level,Important,0.31325,417,16537,0.31286,0.31364
2008,Bavaria,Upper Secondary Level,Less important,0.05285,57,16537,0.05266,0.05303
2008,Bavaria,Upper Secondary Level,Unimportant,0.03398,31,16537,0.03383,0.03413
2008,Bavaria,Post-secondary Non-tertiary Level,Very important,0.68795,91,16537,0.68660,0.68930
2008,Bavaria,Post-secondary Non-tertiary Level,Important,0.31205,34,16537,0.31070,0.31340
2008,Bavaria,First Stage of Tertiary Education,Very important,0.75800,144,16537,0.75700,0.75900
2008,Bavaria,First Stage of Tertiary Education,Important,0.24200,54,16537,0.24100,0.24300
2008,Bavaria,Second Stage of Tertiary Education,Very important,0.73061,387,16537,0.72990,0.73131
2008,Bavaria,Second Stage of Tertiary Education,Important,0.26939,139,16537,0.26869,0.27010
2008,Berlin,Upper Secondary Level,Very important,0.62942,171,16537,0.62850,0.63034
2008,Berlin,Upper Secondary Level,Important,0.37058,77,16537,0.36966,0.37150
2008,Berlin,First Stage of Tertiary Education,Very important,1.00000,33,16537,1.00000,1.00000
2008,Berlin,Second Stage of Tertiary Education,Very important,0.64254,157,16537,0.64144,0.64364
2008,Berlin,Second Stage of Tertiary Education,Important,0.35746,71,16537,0.35636,0.35856
2008,Brandenburg,Upper Secondary Level,Very important,0.58451,234,16537,0.58352,0.58549
2008,Brandenburg,Upper Secondary Level,Important,0.41549,126,16537,0.41451,0.41648
2008,Brandenburg,First Stage of Tertiary Education,Very important,1.00000,37,16537,1.00000,1.00000
2008,Brandenburg,Second Stage of Tertiary Education,Very important,0.55941,136,16537,0.55802,0.56081
2008,Brandenburg,Second Stage of Tertiary Education,Important,0.44059,89,16537,0.43919,0.44198
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.64866,147,16537,0.64755,0.64976
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.35134,70,16537,0.35024,0.35245
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very important,0.78259,107,16537,0.78113,0.78406
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Important,0.21741,31,16537,0.21594,0.21887
2008,Saxony,Lower Secondary Level,Very important,1.00000,38,16537,1.00000,1.00000
2008,Saxony,Upper Secondary Level,Very important,0.60966,479,16537,0.60898,0.61034
2008,Saxony,Upper Secondary Level,Important,0.33921,232,16537,0.33855,0.33987
2008,Saxony,Upper Secondary Level,Less important,0.05113,33,16537,0.05082,0.05144
2008,Saxony,Post-secondary Non-tertiary Level,Very important,1.00000,45,16537,1.00000,1.00000
2008,Saxony,First Stage of Tertiary Education,Very important,0.76565,80,16537,0.76407,0.76724
2008,Saxony,First Stage of Tertiary Education,Important,0.23435,31,16537,0.23276,0.23593
2008,Saxony,Second Stage of Tertiary Education,Very important,0.62305,222,16537,0.62196,0.62413
2008,Saxony,Second Stage of Tertiary Education,Important,0.37695,110,16537,0.37587,0.37804
2008,Saxony-Anhalt,Upper Secondary Level,Very important,0.66833,257,16537,0.66740,0.66926
2008,Saxony-Anhalt,Upper Secondary Level,Important,0.33167,134,16537,0.33074,0.33260
2008,Saxony-Anhalt,First Stage of Tertiary Education,Very important,1.00000,48,16537,1.00000,1.00000
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Very important,0.70055,132,16537,0.69910,0.70200
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.29945,58,16537,0.29800,0.30090
2008,Thuringa,Upper Secondary Level,Very important,0.64354,323,16537,0.64264,0.64443
2008,Thuringa,Upper Secondary Level,Important,0.35646,150,16537,0.35557,0.35736
2008,Thuringa,First Stage of Tertiary Education,Very important,1.00000,31,16537,1.00000,1.00000
2008,Thuringa,Second Stage of Tertiary Education,Very important,0.67440,118,16537,0.67244,0.67636
2008,Thuringa,Second Stage of Tertiary Education,Important,0.32560,48,16537,0.32364,0.32756
2012,Schleswig-Holstein,Lower Secondary Level,Very important,0.60583,66,24650,0.60382,0.60784
2012,Schleswig-Holstein,Lower Secondary Level,Important,0.39417,33,24650,0.39216,0.39618
2012,Schleswig-Holstein,Upper Secondary Level,Very important,0.70722,355,24650,0.70642,0.70803
2012,Schleswig-Holstein,Upper Secondary Level,Important,0.29278,119,24650,0.29197,0.29358
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very important,1.00000,55,24650,1.00000,1.00000
2012,Schleswig-Holstein,First Stage of Tertiary Education,Very important,1.00000,50,24650,1.00000,1.00000
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Very important,0.74761,109,24650,0.74602,0.74921
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Important,0.25239,37,24650,0.25079,0.25398
2012,Hamburg,Upper Secondary Level,Very important,0.67939,111,24650,0.67813,0.68064
2012,Hamburg,Upper Secondary Level,Important,0.32061,52,24650,0.31936,0.32187
2012,Hamburg,Second Stage of Tertiary Education,Very important,0.76012,104,24650,0.75879,0.76145
2012,Hamburg,Second Stage of Tertiary Education,Important,0.23988,31,24650,0.23855,0.24121
2012,Lower Saxony,Lower Secondary Level,Very important,0.59269,190,24650,0.59154,0.59384
2012,Lower Saxony,Lower Secondary Level,Important,0.40731,95,24650,0.40616,0.40846
2012,Lower Saxony,Upper Secondary Level,Very important,0.63355,845,24650,0.63304,0.63406
2012,Lower Saxony,Upper Secondary Level,Important,0.30876,386,24650,0.30827,0.30925
2012,Lower Saxony,Upper Secondary Level,Less important,0.05768,55,24650,0.05744,0.05793
2012,Lower Saxony,Post-secondary Non-tertiary Level,Very important,0.63452,124,24650,0.63294,0.63611
2012,Lower Saxony,Post-secondary Non-tertiary Level,Important,0.36548,40,24650,0.36389,0.36706
2012,Lower Saxony,First Stage of Tertiary Education,Very important,0.79639,104,24650,0.79502,0.79776
2012,Lower Saxony,First Stage of Tertiary Education,Important,0.20361,31,24650,0.20224,0.20498
2012,Lower Saxony,Second Stage of Tertiary Education,Very important,0.63832,312,24650,0.63735,0.63928
2012,Lower Saxony,Second Stage of Tertiary Education,Important,0.36168,136,24650,0.36072,0.36265
2012,Bremen,Upper Secondary Level,Very important,1.00000,52,24650,1.00000,1.00000
2012,Bremen,Second Stage of Tertiary Education,Very important,1.00000,37,24650,1.00000,1.00000
2012,North Rhine-Westphalia,Pre-primary Level,Very important,0.61936,77,24650,0.61746,0.62126
2012,North Rhine-Westphalia,Pre-primary Level,Important,0.38064,44,24650,0.37874,0.38254
2012,North Rhine-Westphalia,Primary Level,Very important,0.54517,62,24650,0.54316,0.54719
2012,North Rhine-Westphalia,Primary Level,Important,0.45483,38,24650,0.45281,0.45684
2012,North Rhine-Westphalia,Lower Secondary Level,Very important,0.59861,419,24650,0.59788,0.59934
2012,North Rhine-Westphalia,Lower Secondary Level,Important,0.33310,205,24650,0.33240,0.33380
2012,North Rhine-Westphalia,Lower Secondary Level,Less important,0.06829,36,24650,0.06791,0.06866
2012,North Rhine-Westphalia,Upper Secondary Level,Very important,0.59897,1545,24650,0.59860,0.59933
2012,North Rhine-Westphalia,Upper Secondary Level,Important,0.32035,720,24650,0.32000,0.32070
2012,North Rhine-Westphalia,Upper Secondary Level,Less important,0.04249,96,24650,0.04234,0.04264
2012,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.03820,65,24650,0.03806,0.03834
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very important,0.66966,373,24650,0.66882,0.67050
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.33034,149,24650,0.32950,0.33118
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Very important,0.72116,210,24650,0.72015,0.72216
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.27884,85,24650,0.27784,0.27985
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.68411,784,24650,0.68356,0.68466
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.27640,314,24650,0.27587,0.27693
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Less important,0.03949,40,24650,0.03926,0.03973
2012,Hesse,Lower Secondary Level,Very important,0.65219,101,24650,0.65071,0.65366
2012,Hesse,Lower Secondary Level,Important,0.34781,65,24650,0.34634,0.34929
2012,Hesse,Upper Secondary Level,Very important,0.62593,510,24650,0.62526,0.62660
2012,Hesse,Upper Secondary Level,Important,0.31552,229,24650,0.31488,0.31616
2012,Hesse,Upper Secondary Level,Unimportant,0.05855,31,24650,0.05823,0.05887
2012,Hesse,Post-secondary Non-tertiary Level,Very important,0.62408,97,24650,0.62242,0.62574
2012,Hesse,Post-secondary Non-tertiary Level,Important,0.37592,54,24650,0.37426,0.37758
2012,Hesse,First Stage of Tertiary Education,Very important,1.00000,75,24650,1.00000,1.00000
2012,Hesse,Second Stage of Tertiary Education,Very important,0.69698,345,24650,0.69612,0.69783
2012,Hesse,Second Stage of Tertiary Education,Important,0.30302,140,24650,0.30217,0.30388
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,0.63250,119,24650,0.63117,0.63383
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.36750,67,24650,0.36617,0.36883
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.60293,479,24650,0.60225,0.60361
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.32756,240,24650,0.32690,0.32821
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.06951,40,24650,0.06916,0.06987
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very important,0.53911,70,24650,0.53712,0.54110
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Important,0.46089,32,24650,0.45890,0.46288
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very important,0.50674,59,24650,0.50475,0.50872
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Important,0.49326,39,24650,0.49128,0.49525
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very important,0.71714,183,24650,0.71590,0.71838
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Important,0.28286,67,24650,0.28162,0.28410
2012,Baden-Wuerttemberg,Pre-primary Level,Very important,1.00000,34,24650,1.00000,1.00000
2012,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.68627,239,24650,0.68537,0.68717
2012,Baden-Wuerttemberg,Lower Secondary Level,Important,0.31373,115,24650,0.31283,0.31463
2012,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.64195,1026,24650,0.64147,0.64242
2012,Baden-Wuerttemberg,Upper Secondary Level,Important,0.29176,405,24650,0.29131,0.29221
2012,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.06629,63,24650,0.06605,0.06654
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very important,0.80686,165,24650,0.80576,0.80796
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Important,0.19314,45,24650,0.19204,0.19424
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Very important,0.73607,171,24650,0.73496,0.73718
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.26393,54,24650,0.26282,0.26504
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very important,0.69494,549,24650,0.69423,0.69565
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.30506,183,24650,0.30435,0.30577
2012,Bavaria,Pre-primary Level,Very important,1.00000,36,24650,1.00000,1.00000
2012,Bavaria,Lower Secondary Level,Very important,0.61894,259,24650,0.61803,0.61985
2012,Bavaria,Lower Secondary Level,Important,0.38106,154,24650,0.38015,0.38197
2012,Bavaria,Upper Secondary Level,Very important,0.61813,1471,24650,0.61772,0.61854
2012,Bavaria,Upper Secondary Level,Important,0.28572,617,24650,0.28534,0.28611
2012,Bavaria,Upper Secondary Level,Less important,0.06254,105,24650,0.06234,0.06275
2012,Bavaria,Upper Secondary Level,Unimportant,0.03361,63,24650,0.03345,0.03376
2012,Bavaria,Post-secondary Non-tertiary Level,Very important,0.73889,187,24650,0.73765,0.74013
2012,Bavaria,Post-secondary Non-tertiary Level,Important,0.26111,58,24650,0.25987,0.26235
2012,Bavaria,First Stage of Tertiary Education,Very important,0.75348,207,24650,0.75245,0.75451
2012,Bavaria,First Stage of Tertiary Education,Important,0.24652,88,24650,0.24549,0.24755
2012,Bavaria,Second Stage of Tertiary Education,Very important,0.71907,605,24650,0.71840,0.71973
2012,Bavaria,Second Stage of Tertiary Education,Important,0.28093,225,24650,0.28027,0.28160
2012,Berlin,Lower Secondary Level,Very important,1.00000,41,24650,1.00000,1.00000
2012,Berlin,Upper Secondary Level,Very important,0.64075,241,24650,0.63984,0.64167
2012,Berlin,Upper Secondary Level,Important,0.35925,127,24650,0.35833,0.36016
2012,Berlin,Post-secondary Non-tertiary Level,Very important,1.00000,43,24650,1.00000,1.00000
2012,Berlin,First Stage of Tertiary Education,Very important,1.00000,44,24650,1.00000,1.00000
2012,Berlin,Second Stage of Tertiary Education,Very important,0.67392,256,24650,0.67289,0.67495
2012,Berlin,Second Stage of Tertiary Education,Important,0.32608,95,24650,0.32505,0.32711
2012,Brandenburg,Lower Secondary Level,Very important,0.38977,33,24650,0.38741,0.39214
2012,Brandenburg,Lower Secondary Level,Important,0.61023,38,24650,0.60786,0.61259
2012,Brandenburg,Upper Secondary Level,Very important,0.66411,350,24650,0.66315,0.66508
2012,Brandenburg,Upper Secondary Level,Important,0.33589,169,24650,0.33492,0.33685
2012,Brandenburg,Post-secondary Non-tertiary Level,Very important,1.00000,45,24650,1.00000,1.00000
2012,Brandenburg,First Stage of Tertiary Education,Very important,1.00000,54,24650,1.00000,1.00000
2012,Brandenburg,Second Stage of Tertiary Education,Very important,0.62483,168,24650,0.62338,0.62628
2012,Brandenburg,Second Stage of Tertiary Education,Important,0.37517,93,24650,0.37372,0.37662
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.55602,208,24650,0.55482,0.55722
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.44398,104,24650,0.44278,0.44518
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Very important,1.00000,36,24650,1.00000,1.00000
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very important,0.70157,97,24650,0.69975,0.70338
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Important,0.29843,40,24650,0.29662,0.30025
2012,Saxony,Lower Secondary Level,Very important,0.55483,55,24650,0.55257,0.55708
2012,Saxony,Lower Secondary Level,Important,0.44517,32,24650,0.44292,0.44743
2012,Saxony,Upper Secondary Level,Very important,0.58242,625,24650,0.58174,0.58311
2012,Saxony,Upper Secondary Level,Important,0.33493,295,24650,0.33428,0.33559
2012,Saxony,Upper Secondary Level,Less important,0.08265,55,24650,0.08227,0.08303
2012,Saxony,Post-secondary Non-tertiary Level,Very important,1.00000,67,24650,1.00000,1.00000
2012,Saxony,First Stage of Tertiary Education,Very important,0.65331,88,24650,0.65152,0.65510
2012,Saxony,First Stage of Tertiary Education,Important,0.34669,45,24650,0.34490,0.34848
2012,Saxony,Second Stage of Tertiary Education,Very important,0.64991,287,24650,0.64877,0.65104
2012,Saxony,Second Stage of Tertiary Education,Important,0.35009,132,24650,0.34896,0.35123
2012,Saxony-Anhalt,Upper Secondary Level,Very important,0.60489,323,24650,0.60389,0.60589
2012,Saxony-Anhalt,Upper Secondary Level,Important,0.39511,177,24650,0.39411,0.39611
2012,Saxony-Anhalt,First Stage of Tertiary Education,Very important,1.00000,51,24650,1.00000,1.00000
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Very important,0.68307,144,24650,0.68151,0.68463
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.31693,77,24650,0.31537,0.31849
2012,Thuringa,Lower Secondary Level,Very important,1.00000,31,24650,1.00000,1.00000
2012,Thuringa,Upper Secondary Level,Very important,0.59614,405,24650,0.59521,0.59706
2012,Thuringa,Upper Secondary Level,Important,0.32571,185,24650,0.32482,0.32659
2012,Thuringa,Upper Secondary Level,Less important,0.07816,38,24650,0.07765,0.07866
2012,Thuringa,Post-secondary Non-tertiary Level,Very important,1.00000,35,24650,1.00000,1.00000
2012,Thuringa,First Stage of Tertiary Education,Very important,1.00000,51,24650,1.00000,1.00000
2012,Thuringa,Second Stage of Tertiary Education,Very important,0.74584,163,24650,0.74419,0.74748
2012,Thuringa,Second Stage of Tertiary Education,Important,0.25416,50,24650,0.25252,0.25581
2016,Schleswig-Holstein,Lower Secondary Level,Very important,1.00000,67,21108,1.00000,1.00000
2016,Schleswig-Holstein,Upper Secondary Level,Very important,0.65908,245,21108,0.65821,0.65994
2016,Schleswig-Holstein,Upper Secondary Level,Important,0.34092,110,21108,0.34006,0.34179
2016,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very important,1.00000,52,21108,1.00000,1.00000
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Very important,0.67778,111,21108,0.67631,0.67924
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Important,0.32222,35,21108,0.32076,0.32369
2016,Hamburg,Upper Secondary Level,Very important,0.58843,91,21108,0.58710,0.58977
2016,Hamburg,Upper Secondary Level,Important,0.41157,47,21108,0.41023,0.41290
2016,Hamburg,Second Stage of Tertiary Education,Very important,0.74219,111,21108,0.74092,0.74345
2016,Hamburg,Second Stage of Tertiary Education,Important,0.25781,37,21108,0.25655,0.25908
2016,Lower Saxony,Primary Level,Very important,1.00000,44,21108,1.00000,1.00000
2016,Lower Saxony,Lower Secondary Level,Very important,0.56044,179,21108,0.55926,0.56163
2016,Lower Saxony,Lower Secondary Level,Important,0.43956,89,21108,0.43837,0.44074
2016,Lower Saxony,Upper Secondary Level,Very important,0.65746,712,21108,0.65694,0.65798
2016,Lower Saxony,Upper Secondary Level,Important,0.28724,297,21108,0.28674,0.28774
2016,Lower Saxony,Upper Secondary Level,Less important,0.05530,52,21108,0.05505,0.05555
2016,Lower Saxony,Post-secondary Non-tertiary Level,Very important,0.66050,141,21108,0.65916,0.66183
2016,Lower Saxony,Post-secondary Non-tertiary Level,Important,0.33950,56,21108,0.33817,0.34084
2016,Lower Saxony,First Stage of Tertiary Education,Very important,1.00000,75,21108,1.00000,1.00000
2016,Lower Saxony,Second Stage of Tertiary Education,Very important,0.74357,342,21108,0.74280,0.74435
2016,Lower Saxony,Second Stage of Tertiary Education,Important,0.25643,124,21108,0.25565,0.25720
2016,Bremen,Upper Secondary Level,Very important,1.00000,37,21108,1.00000,1.00000
2016,North Rhine-Westphalia,Pre-primary Level,Very important,0.53330,51,21108,0.53093,0.53567
2016,North Rhine-Westphalia,Pre-primary Level,Important,0.46670,33,21108,0.46433,0.46907
2016,North Rhine-Westphalia,Primary Level,Very important,0.70983,95,21108,0.70800,0.71167
2016,North Rhine-Westphalia,Primary Level,Important,0.29017,35,21108,0.28833,0.29200
2016,North Rhine-Westphalia,Lower Secondary Level,Very important,0.63099,392,21108,0.63025,0.63172
2016,North Rhine-Westphalia,Lower Secondary Level,Important,0.28620,165,21108,0.28551,0.28689
2016,North Rhine-Westphalia,Lower Secondary Level,Less important,0.08281,36,21108,0.08239,0.08323
2016,North Rhine-Westphalia,Upper Secondary Level,Very important,0.63327,1419,21108,0.63291,0.63364
2016,North Rhine-Westphalia,Upper Secondary Level,Important,0.27033,585,21108,0.26999,0.27066
2016,North Rhine-Westphalia,Upper Secondary Level,Less important,0.05908,83,21108,0.05890,0.05926
2016,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.03732,54,21108,0.03718,0.03746
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very important,0.65809,366,21108,0.65731,0.65887
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.34191,164,21108,0.34113,0.34269
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Very important,0.63017,155,21108,0.62908,0.63125
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.36983,81,21108,0.36875,0.37092
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.64438,715,21108,0.64382,0.64493
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.28560,290,21108,0.28508,0.28612
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Less important,0.07002,51,21108,0.06973,0.07032
2016,Hesse,Lower Secondary Level,Very important,0.76392,110,21108,0.76281,0.76503
2016,Hesse,Lower Secondary Level,Important,0.23608,47,21108,0.23497,0.23719
2016,Hesse,Upper Secondary Level,Very important,0.55931,379,21108,0.55863,0.55999
2016,Hesse,Upper Secondary Level,Important,0.36650,213,21108,0.36584,0.36716
2016,Hesse,Upper Secondary Level,Less important,0.07419,35,21108,0.07383,0.07455
2016,Hesse,Post-secondary Non-tertiary Level,Very important,0.51784,81,21108,0.51625,0.51943
2016,Hesse,Post-secondary Non-tertiary Level,Important,0.48216,49,21108,0.48057,0.48375
2016,Hesse,First Stage of Tertiary Education,Very important,1.00000,45,21108,1.00000,1.00000
2016,Hesse,Second Stage of Tertiary Education,Very important,0.63179,308,21108,0.63091,0.63267
2016,Hesse,Second Stage of Tertiary Education,Important,0.36821,138,21108,0.36733,0.36909
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,0.58517,127,21108,0.58385,0.58648
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.41483,86,21108,0.41352,0.41615
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.54183,396,21108,0.54112,0.54254
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.37354,220,21108,0.37285,0.37423
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.08463,36,21108,0.08423,0.08503
