"hlc0061_h","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Nein","2012","Alleinerziehende","3","855","0.985379894388313","0.977367329466782","0.993392459309844"
"Nein","2012","Alleinerziehende","4","719","1","1","1"
"Nein","2012","Alleinerziehende","5","360","1","1","1"
"Nein","2012","Paar mit Kind(ern)","1","3305","0.969426305819321","0.96362496405757","0.975227647581071"
"Nein","2012","Paar mit Kind(ern)","2","4817","0.993026143901298","0.990681202517732","0.995371085284863"
"Nein","2012","Paar mit Kind(ern)","3","5216","0.986927353270672","0.983853089656182","0.990001616885163"
"Nein","2012","Paar mit Kind(ern)","4","5077","0.990070054929294","0.987346127170002","0.992793982688586"
"Nein","2012","Paar mit Kind(ern)","5","4169","0.996720887120036","0.994986952135306","0.998454822104766"
"Nein","2012","Sonstige","1","195","0.929182732477739","0.895514849616096","0.962850615339382"
"Nein","2012","Sonstige","2","151","0.974263014407101","0.949253533465789","0.999272495348412"
"Nein","2012","Sonstige","3","157","1","1","1"
"Nein","2012","Sonstige","4","139","0.987436685985513","0.969117310872438","1.00575606109859"
"Nein","2012","Sonstige","5","70","0.750363690452151","0.651080335764269","0.849647045140033"
"Ja","2013","1-Pers.- Haushalt","1","62","0.0936601883493082","0.0732396232366486","0.114080753461968"
"Ja","2013","1-Pers.- Haushalt","2","","","",""
"Ja","2013","1-Pers.- Haushalt","3","","","",""
"Ja","2013","1-Pers.- Haushalt","4","","","",""
"Ja","2013","1-Pers.- Haushalt","5","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","1","38","0.0425756320280491","0.0286888100968318","0.0564624539592664"
"Ja","2013","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2013","Alleinerziehende","1","51","0.0364663551750316","0.0281316294754212","0.0448010808746421"
"Ja","2013","Alleinerziehende","2","","","",""
"Ja","2013","Alleinerziehende","3","","","",""
"Ja","2013","Alleinerziehende","4","","","",""
"Ja","2013","Alleinerziehende","5","","","",""
"Ja","2013","Paar mit Kind(ern)","1","92","0.0254762693282979","0.0208493879850114","0.0301031506715844"
"Ja","2013","Paar mit Kind(ern)","2","","","",""
"Ja","2013","Paar mit Kind(ern)","3","","","",""
"Ja","2013","Paar mit Kind(ern)","4","","","",""
"Ja","2013","Paar mit Kind(ern)","5","","","",""
"Ja","2013","Sonstige","1","37","0.0373029339650563","0.0223501579156327","0.0522557100144798"
"Ja","2013","Sonstige","2","","","",""
"Ja","2013","Sonstige","3","","","",""
"Ja","2013","Sonstige","4","","","",""
"Ja","2013","Sonstige","5","","","",""
"Nein","2013","1-Pers.- Haushalt","1","720","0.906339811650692","0.885919246538032","0.926760376763351"
"Nein","2013","1-Pers.- Haushalt","2","594","0.968687175375682","0.954944907596948","0.982429443154417"
"Nein","2013","1-Pers.- Haushalt","3","669","0.98107976253541","0.970839547306534","0.991319977764286"
"Nein","2013","1-Pers.- Haushalt","4","899","0.998887864107837","0.996710334177222","1.00106539403845"
"Nein","2013","1-Pers.- Haushalt","5","807","0.992827591802792","0.987016269002215","0.99863891460337"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","1","774","0.957424367971951","0.943537546040734","0.971311189903168"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","2","1068","0.974229143920657","0.964839818065414","0.983618469775901"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","3","1716","0.990845317894563","0.986357351417715","0.995333284371411"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","4","2374","0.987564632132718","0.983129203616742","0.992000060648693"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","5","3114","0.99863435903873","0.99733854609582","0.99993017198164"
"Nein","2013","Alleinerziehende","1","1892","0.963533644824968","0.955198919125358","0.971868370524579"
"Nein","2013","Alleinerziehende","2","1732","0.973217591197649","0.965662093300342","0.980773089094956"
"Nein","2013","Alleinerziehende","3","961","0.989510670419456","0.983092747172869","0.995928593666042"
"Nein","2013","Alleinerziehende","4","696","1","1","1"
"Nein","2013","Alleinerziehende","5","364","1","1","1"
"Nein","2013","Paar mit Kind(ern)","1","4363","0.974523730671702","0.969896849328416","0.979150612014989"
"Nein","2013","Paar mit Kind(ern)","2","5569","0.985404867106486","0.982263324006576","0.988546410206396"
"Nein","2013","Paar mit Kind(ern)","3","5441","0.996070085575907","0.99441039151732","0.997729779634494"
"Nein","2013","Paar mit Kind(ern)","4","5956","0.996242273869258","0.994689962889369","0.997794584849148"
"Nein","2013","Paar mit Kind(ern)","5","4707","0.998528590767103","0.997434729754277","0.999622451779929"
"Nein","2013","Sonstige","1","580","0.962697066034944","0.94774428998552","0.977649842084367"
"Nein","2013","Sonstige","2","398","0.961834347920882","0.943333741357149","0.980334954484615"
"Nein","2013","Sonstige","3","313","0.980560488067074","0.96536207187579","0.995758904258357"
"Nein","2013","Sonstige","4","340","0.947187080598732","0.923586292045117","0.970787869152347"
"Nein","2013","Sonstige","5","108","0.803532822367645","0.729617680389567","0.877447964345723"
"Ja","2014","1-Pers.- Haushalt","1","56","0.0929119939370541","0.0713132269982109","0.114510760875897"
"Ja","2014","1-Pers.- Haushalt","2","","","",""
"Ja","2014","1-Pers.- Haushalt","3","","","",""
"Ja","2014","1-Pers.- Haushalt","4","","","",""
"Ja","2014","1-Pers.- Haushalt","5","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","1","64","0.0849635538061578","0.0641589678694702","0.105768139742845"
"Ja","2014","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2014","Alleinerziehende","1","45","0.0483704903411951","0.0374214444444065","0.0593195362379837"
"Ja","2014","Alleinerziehende","2","","","",""
"Ja","2014","Alleinerziehende","3","","","",""
"Ja","2014","Alleinerziehende","4","","","",""
"Ja","2014","Alleinerziehende","5","","","",""
"Ja","2014","Paar mit Kind(ern)","1","57","0.0182149477271655","0.0135434848537272","0.0228864106006038"
"Ja","2014","Paar mit Kind(ern)","2","38","0.00698087811307613","0.00456985275288293","0.00939190347326932"
"Ja","2014","Paar mit Kind(ern)","3","","","",""
"Ja","2014","Paar mit Kind(ern)","4","","","",""
"Ja","2014","Paar mit Kind(ern)","5","","","",""
"Ja","2014","Sonstige","1","48","0.126840146665532","0.0971917878783361","0.156488505452728"
"Ja","2014","Sonstige","2","","","",""
"Ja","2014","Sonstige","3","","","",""
"Ja","2014","Sonstige","4","","","",""
"Ja","2014","Sonstige","5","","","",""
"Nein","2014","1-Pers.- Haushalt","1","638","0.907088006062946","0.885489239124103","0.928686773001789"
"Nein","2014","1-Pers.- Haushalt","2","551","0.966446729835937","0.951663577558446","0.981229882113428"
"Nein","2014","1-Pers.- Haushalt","3","616","0.984890737214788","0.975319425508808","0.994462048920769"
"Nein","2014","1-Pers.- Haushalt","4","846","0.996602554654101","0.992683840158224","1.00052126914998"
"Nein","2014","1-Pers.- Haushalt","5","793","0.993781575206522","0.98832051177994","0.999242638633105"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","1","626","0.915036446193842","0.894231860257155","0.93584103213053"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","2","950","0.982506981082815","0.974248301483628","0.990765660682001"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","3","1518","0.990259288446224","0.985344495627049","0.995174081265399"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","4","2310","0.997281604374855","0.995161991198426","0.999401217551283"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","5","3120","0.997085104391256","0.995196445448404","0.998973763334108"
"Nein","2014","Alleinerziehende","1","1430","0.951629509658805","0.940680463762016","0.962578555555593"
"Nein","2014","Alleinerziehende","2","1390","0.98132371815787","0.97425995805283","0.98838747826291"
"Nein","2014","Alleinerziehende","3","841","0.987037124096657","0.979428402888356","0.994645845304958"
"Nein","2014","Alleinerziehende","4","611","0.985610901061678","0.976244519637624","0.994977282485732"
"Nein","2014","Alleinerziehende","5","308","1","1","1"
"Nein","2014","Paar mit Kind(ern)","1","3091","0.981785052272835","0.977113589399396","0.986456515146273"
"Nein","2014","Paar mit Kind(ern)","2","4543","0.993019121886924","0.990608096526731","0.995430147247117"
"Nein","2014","Paar mit Kind(ern)","3","4874","0.996730579985843","0.99513091471355","0.998330245258135"
"Nein","2014","Paar mit Kind(ern)","4","5451","0.996585910284509","0.995039417692632","0.998132402876385"
"Nein","2014","Paar mit Kind(ern)","5","4785","0.999622146955871","0.999071713186834","1.00017258072491"
"Nein","2014","Sonstige","1","436","0.873159853334468","0.843511494547271","0.902808212121664"
"Nein","2014","Sonstige","2","249","0.915223627659938","0.881430463077588","0.949016792242289"
"Nein","2014","Sonstige","3","259","0.981309589719472","0.965034637897983","0.99758454154096"
"Nein","2014","Sonstige","4","282","0.963338872203958","0.941596866985065","0.985080877422852"
"Nein","2014","Sonstige","5","103","1","1","1"
"Ja","2015","1-Pers.- Haushalt","1","58","0.103203032933112","0.0802526730387587","0.126153392827465"
"Ja","2015","1-Pers.- Haushalt","2","","","",""
"Ja","2015","1-Pers.- Haushalt","3","","","",""
"Ja","2015","1-Pers.- Haushalt","4","","","",""
"Ja","2015","1-Pers.- Haushalt","5","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","1","64","0.0980573895073694","0.0753344370282893","0.120780341986449"
"Ja","2015","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2015","Alleinerziehende","1","32","0.0213878473161319","0.0134404901909138","0.0293352044413499"
"Ja","2015","Alleinerziehende","2","","","",""
"Ja","2015","Alleinerziehende","3","","","",""
"Ja","2015","Alleinerziehende","4","","","",""
"Ja","2015","Alleinerziehende","5","","","",""
"Ja","2015","Paar mit Kind(ern)","1","69","0.0217674014938741","0.0168215699959069","0.0267132329918413"
"Ja","2015","Paar mit Kind(ern)","2","31","0.00709102060089106","0.00449297055554222","0.00968907064623989"
"Ja","2015","Paar mit Kind(ern)","3","","","",""
"Ja","2015","Paar mit Kind(ern)","4","","","",""
"Ja","2015","Paar mit Kind(ern)","5","","","",""
"Ja","2015","Sonstige","1","40","0.08932121620436","0.063645720117416","0.114996712291304"
"Ja","2015","Sonstige","2","","","",""
"Ja","2015","Sonstige","3","","","",""
"Ja","2015","Sonstige","4","","","",""
"Ja","2015","Sonstige","5","","","",""
"Nein","2015","1-Pers.- Haushalt","1","617","0.896796967066888","0.873846607172535","0.919747326961241"
"Nein","2015","1-Pers.- Haushalt","2","514","0.959123477874794","0.94226631875998","0.975980636989607"
"Nein","2015","1-Pers.- Haushalt","3","626","0.990556982677012","0.983016751225853","0.998097214128171"
"Nein","2015","1-Pers.- Haushalt","4","885","0.998488978678931","0.995932788187192","1.00104516917067"
"Nein","2015","1-Pers.- Haushalt","5","821","0.998781095844888","0.996397305211053","1.00116488647872"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","1","594","0.901942610492631","0.879219658013551","0.924665562971711"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","2","846","0.966832374561818","0.954905629741662","0.978759119381975"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","3","1540","0.996324085316545","0.993313262083236","0.999334908549854"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","4","2182","0.996741271806647","0.994354332791036","0.999128210822257"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","5","3312","0.999396603016141","0.998560785762379","1.0002324202699"
"Nein","2015","Alleinerziehende","1","1241","0.978612152683868","0.97066479555865","0.986559509809086"
"Nein","2015","Alleinerziehende","2","1316","0.973345072538354","0.964720891559054","0.981969253517654"
"Nein","2015","Alleinerziehende","3","742","0.983411794521861","0.974277068374831","0.992546520668891"
"Nein","2015","Alleinerziehende","4","612","0.997202875001516","0.993025421700077","1.00138032830296"
"Nein","2015","Alleinerziehende","5","341","1","1","1"
"Nein","2015","Paar mit Kind(ern)","1","3275","0.978232598506126","0.973286767008159","0.983178430004093"
"Nein","2015","Paar mit Kind(ern)","2","3976","0.992908979399109","0.99031092935376","0.995507029444458"
"Nein","2015","Paar mit Kind(ern)","3","4579","0.997610991897512","0.996200214154818","0.999021769640206"
"Nein","2015","Paar mit Kind(ern)","4","5298","0.995826373085208","0.994092861265608","0.997559884904808"
"Nein","2015","Paar mit Kind(ern)","5","4881","0.999361412432629","0.998652925603479","1.00006989926178"
"Nein","2015","Sonstige","1","434","0.91067878379564","0.885003287708696","0.936354279882584"
"Nein","2015","Sonstige","2","244","0.877590566278921","0.838423109892949","0.916758022664894"
"Nein","2015","Sonstige","3","264","0.994085106265283","0.984870165888407","1.00330004664216"
"Nein","2015","Sonstige","4","268","0.972552095850213","0.953346104703257","0.991758086997168"
"Nein","2015","Sonstige","5","141","1","1","1"
"Ja","2016","1-Pers.- Haushalt","1","58","0.123975346803377","0.0971552757352988","0.150795417871455"
"Ja","2016","1-Pers.- Haushalt","2","","","",""
"Ja","2016","1-Pers.- Haushalt","3","","","",""
"Ja","2016","1-Pers.- Haushalt","4","","","",""
"Ja","2016","1-Pers.- Haushalt","5","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","1","46","0.0822579418601953","0.0576782344246812","0.106837649295709"
"Ja","2016","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2016","Alleinerziehende","1","36","0.0237571778562261","0.0145413002514098","0.0329730554610424"
"Ja","2016","Alleinerziehende","2","","","",""
"Ja","2016","Alleinerziehende","3","","","",""
"Ja","2016","Alleinerziehende","4","","","",""
"Ja","2016","Alleinerziehende","5","","","",""
"Ja","2016","Paar mit Kind(ern)","1","53","0.017136552182387","0.0120007577411749","0.0222723466235991"
"Ja","2016","Paar mit Kind(ern)","2","37","0.0253497568016182","0.0201740005997162","0.0305255130035203"
"Ja","2016","Paar mit Kind(ern)","3","","","",""
"Ja","2016","Paar mit Kind(ern)","4","","","",""
"Ja","2016","Paar mit Kind(ern)","5","","","",""
"Ja","2016","Sonstige","1","39","0.0859362075193309","0.0580127653478807","0.113859649690781"
"Ja","2016","Sonstige","2","","","",""
"Ja","2016","Sonstige","3","","","",""
"Ja","2016","Sonstige","4","","","",""
"Ja","2016","Sonstige","5","","","",""
"Nein","2016","1-Pers.- Haushalt","1","522","0.876024653196623","0.849204582128545","0.902844724264701"
"Nein","2016","1-Pers.- Haushalt","2","460","0.953440541500255","0.934611582032635","0.972269500967874"
"Nein","2016","1-Pers.- Haushalt","3","581","0.986055767848016","0.976610043253976","0.995501492442056"
"Nein","2016","1-Pers.- Haushalt","4","896","0.996704825590775","0.992960709381416","1.00044894180013"
"Nein","2016","1-Pers.- Haushalt","5","790","0.995231772805322","0.99043415015061","1.00002939546003"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","1","434","0.917742058139805","0.893162350704291","0.942321765575319"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","2","700","0.969646738566948","0.957150242417933","0.982143234715963"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","3","1362","0.995040885965099","0.991326583767732","0.998755188162467"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","4","2192","0.999512627404566","0.998589510681903","1.00043574412723"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","5","3282","0.997422189498126","0.995688468063207","0.999155910933045"
"Nein","2016","Alleinerziehende","1","1013","0.976242822143774","0.967026944538958","0.98545869974859"
"Nein","2016","Alleinerziehende","2","1144","0.984337464766152","0.977195215235746","0.991479714296558"
"Nein","2016","Alleinerziehende","3","715","0.991646818491304","0.985012697114819","0.99828093986779"
"Nein","2016","Alleinerziehende","4","655","0.998046927130046","0.994670945220113","1.00142290903998"
"Nein","2016","Alleinerziehende","5","306","1","1","1"
"Nein","2016","Paar mit Kind(ern)","1","2400","0.982863447817613","0.977727653376401","0.987999242258825"
"Nein","2016","Paar mit Kind(ern)","2","3506","0.974650243198382","0.96947448699648","0.979825999400284"
"Nein","2016","Paar mit Kind(ern)","3","3816","0.997025603721162","0.995300276676218","0.998750930766105"
"Nein","2016","Paar mit Kind(ern)","4","5146","0.996016942285554","0.994300542251689","0.997733342319418"
"Nein","2016","Paar mit Kind(ern)","5","4860","1","1","1"
"Nein","2016","Sonstige","1","348","0.914063792480669","0.886140350309219","0.941987234652119"
"Nein","2016","Sonstige","2","200","0.936712705436038","0.903782084904492","0.969643325967583"
"Nein","2016","Sonstige","3","199","0.990685463809265","0.977567603754431","1.0038033238641"
"Nein","2016","Sonstige","4","182","1","1","1"
"Nein","2016","Sonstige","5","121","1","1","1"
"Ja","2017","1-Pers.- Haushalt","1","69","0.131640648437174","0.108817316163656","0.154463980710692"
"Ja","2017","1-Pers.- Haushalt","2","","","",""
"Ja","2017","1-Pers.- Haushalt","3","","","",""
"Ja","2017","1-Pers.- Haushalt","4","","","",""
"Ja","2017","1-Pers.- Haushalt","5","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","1","66","0.1057909165446","0.0810149294508488","0.13056690363835"
"Ja","2017","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2017","Alleinerziehende","1","","","",""
"Ja","2017","Alleinerziehende","2","","","",""
"Ja","2017","Alleinerziehende","3","","","",""
"Ja","2017","Alleinerziehende","4","","","",""
"Ja","2017","Alleinerziehende","5","","","",""
"Ja","2017","Paar mit Kind(ern)","1","65","0.0298000808505138","0.025902731490394","0.0336974302106336"
"Ja","2017","Paar mit Kind(ern)","2","","","",""
"Ja","2017","Paar mit Kind(ern)","3","","","",""
"Ja","2017","Paar mit Kind(ern)","4","","","",""
"Ja","2017","Paar mit Kind(ern)","5","","","",""
"Ja","2017","Sonstige","1","35","0.0863782740138188","0.0685333342203398","0.104223213807298"
"Ja","2017","Sonstige","2","","","",""
"Ja","2017","Sonstige","3","","","",""
"Ja","2017","Sonstige","4","","","",""
"Ja","2017","Sonstige","5","","","",""
"Nein","2017","1-Pers.- Haushalt","1","774","0.868359351562826","0.845536019289308","0.891182683836344"
"Nein","2017","1-Pers.- Haushalt","2","533","0.948739962031885","0.930442365362344","0.967037558701427"
"Nein","2017","1-Pers.- Haushalt","3","602","0.986515122781561","0.977332068514798","0.995698177048325"
"Nein","2017","1-Pers.- Haushalt","4","1071","0.992179116613467","0.986918178592103","0.99744005463483"
"Nein","2017","1-Pers.- Haushalt","5","1004","0.997275037873897","0.994055295929528","1.00049477981826"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","1","526","0.894209083455401","0.86943309636165","0.918985070549151"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","2","698","0.988725176055891","0.98098070669208","0.996469645419702"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","3","1448","0.991664240074395","0.986997385644293","0.996331094504496"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","4","2346","0.998088436112298","0.996323927499998","0.999852944724598"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","5","4136","0.997691347654452","0.996229774976439","0.999152920332466"
"Nein","2017","Alleinerziehende","1","1459","0.978532023905341","0.971155349945439","0.985908697865243"
"Nein","2017","Alleinerziehende","2","1080","0.98879835204424","0.98257897945555","0.995017724632931"
"Nein","2017","Alleinerziehende","3","789","0.999812815322532","0.99885946098563","1.00076616965943"
"Nein","2017","Alleinerziehende","4","691","0.993787698633006","0.987954526824866","0.999620870441146"
"Nein","2017","Alleinerziehende","5","452","1","1","1"
"Nein","2017","Paar mit Kind(ern)","1","7247","0.970199919149486","0.966302569789366","0.974097268509606"
"Nein","2017","Paar mit Kind(ern)","2","3684","0.98682756254454","0.983158345667358","0.990496779421723"
"Nein","2017","Paar mit Kind(ern)","3","4233","0.995420986545675","0.993392427445469","0.997449545645881"
"Nein","2017","Paar mit Kind(ern)","4","5565","0.993920438026371","0.991881578326307","0.995959297726434"
"Nein","2017","Paar mit Kind(ern)","5","5878","0.99990062010774","0.999645957230348","1.00015528298513"
"Nein","2017","Sonstige","1","917","0.913621725986181","0.895776786192702","0.93146666577966"
"Nein","2017","Sonstige","2","306","0.918369645748921","0.888510221396527","0.948229070101315"
"Nein","2017","Sonstige","3","172","0.970890858148733","0.945983424973398","0.995798291324068"
"Nein","2017","Sonstige","4","305","0.966897711190627","0.947078096824912","0.986717325556342"
"Nein","2017","Sonstige","5","189","0.994979119518399","0.985033218079666","1.00492502095713"
"Ja","2018","1-Pers.- Haushalt","1","75","0.151721592067993","0.128152329768776","0.17529085436721"
"Ja","2018","1-Pers.- Haushalt","2","30","0.0401816090159273","0.0248098872164259","0.0555533308154287"
"Ja","2018","1-Pers.- Haushalt","3","","","",""
"Ja","2018","1-Pers.- Haushalt","4","","","",""
"Ja","2018","1-Pers.- Haushalt","5","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","1","78","0.112921548045495","0.0888483672264826","0.136994728864507"
"Ja","2018","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2018","Alleinerziehende","1","","","",""
"Ja","2018","Alleinerziehende","2","","","",""
"Ja","2018","Alleinerziehende","3","","","",""
"Ja","2018","Alleinerziehende","4","","","",""
"Ja","2018","Alleinerziehende","5","","","",""
"Ja","2018","Paar mit Kind(ern)","1","90","0.0330386957936045","0.0291030205219211","0.036974371065288"
"Ja","2018","Paar mit Kind(ern)","2","","","",""
"Ja","2018","Paar mit Kind(ern)","3","36","0.0211018695047335","0.0166265909584006","0.0255771480510664"
"Ja","2018","Paar mit Kind(ern)","4","","","",""
"Ja","2018","Paar mit Kind(ern)","5","","","",""
"Ja","2018","Sonstige","1","42","0.0752513940774987","0.0600642717651663","0.090438516389831"
"Ja","2018","Sonstige","2","","","",""
"Ja","2018","Sonstige","3","","","",""
"Ja","2018","Sonstige","4","","","",""
"Ja","2018","Sonstige","5","","","",""
"Nein","2018","1-Pers.- Haushalt","1","815","0.848278407932007","0.82470914563279","0.871847670231224"
"Nein","2018","1-Pers.- Haushalt","2","597","0.959818390984073","0.944446669184571","0.975190112783574"
"Nein","2018","1-Pers.- Haushalt","3","648","0.981963433139637","0.971763817347932","0.992163048931342"
"Nein","2018","1-Pers.- Haushalt","4","1117","0.993550394670661","0.988868520550221","0.9982322687911"
"Nein","2018","1-Pers.- Haushalt","5","1127","0.998936922259529","0.997036892450981","1.00083695206808"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","1","586","0.887078451954505","0.863005271135493","0.911151632773517"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","2","560","0.966573658991968","0.952020369092051","0.981126948891886"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","3","1351","0.989458378229842","0.984032481689958","0.994884274769726"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","4","2314","0.997358250525699","0.995271351499841","0.999445149551556"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","5","4246","0.997367643500457","0.995828258425941","0.998907028574973"
"Nein","2018","Alleinerziehende","1","1505","0.979354206290664","0.972233806206629","0.986474606374699"
"Nein","2018","Alleinerziehende","2","1063","0.977730813335883","0.968930501890622","0.986531124781143"
"Nein","2018","Alleinerziehende","3","770","0.990323174100556","0.983453190119876","0.997193158081235"
"Nein","2018","Alleinerziehende","4","840","0.999259046799908","0.997421127328957","1.00109696627086"
"Nein","2018","Alleinerziehende","5","427","0.994907056175307","0.988171163739199","1.00164294861142"
"Nein","2018","Paar mit Kind(ern)","1","7833","0.966961304206395","0.963025628934712","0.970896979478079"
"Nein","2018","Paar mit Kind(ern)","2","3666","0.988977550278922","0.985607442407835","0.992347658150008"
"Nein","2018","Paar mit Kind(ern)","3","3926","0.978898130495266","0.974422851948934","0.983373409041599"
"Nein","2018","Paar mit Kind(ern)","4","5676","0.99841282376668","0.997378674337913","0.999446973195448"
"Nein","2018","Paar mit Kind(ern)","5","5921","0.999058144792625","0.998277796294454","0.999838493290795"
"Nein","2018","Sonstige","1","1117","0.924748605922501","0.909561483610169","0.939935728234834"
"Nein","2018","Sonstige","2","279","0.967276219535983","0.946904801005238","0.987647638066729"
"Nein","2018","Sonstige","3","254","0.932590084236832","0.902902141847078","0.962278026626585"
"Nein","2018","Sonstige","4","266","0.997004912994236","0.990462558617106","1.00354726737137"
"Nein","2018","Sonstige","5","212","0.984957217864559","0.968799031584474","1.00111540414464"
"Ja","2019","1-Pers.- Haushalt","1","82","0.15455251229611","0.129535107233853","0.179569917358367"
"Ja","2019","1-Pers.- Haushalt","2","37","0.0830173952953542","0.060958896388787","0.105075894201921"
"Ja","2019","1-Pers.- Haushalt","3","","","",""
"Ja","2019","1-Pers.- Haushalt","4","","","",""
"Ja","2019","1-Pers.- Haushalt","5","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","1","64","0.104482108774536","0.0776437523400119","0.13132046520906"
"Ja","2019","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2019","Alleinerziehende","1","","","",""
"Ja","2019","Alleinerziehende","2","","","",""
"Ja","2019","Alleinerziehende","3","","","",""
"Ja","2019","Alleinerziehende","4","","","",""
"Ja","2019","Alleinerziehende","5","","","",""
"Ja","2019","Paar mit Kind(ern)","1","48","0.0261678922455536","0.0223562774527503","0.0299795070383568"
"Ja","2019","Paar mit Kind(ern)","2","35","0.0205204513076487","0.0157599447858231","0.0252809578294742"
"Ja","2019","Paar mit Kind(ern)","3","","","",""
"Ja","2019","Paar mit Kind(ern)","4","","","",""
"Ja","2019","Paar mit Kind(ern)","5","","","",""
"Ja","2019","Sonstige","1","62","0.129875680691138","0.106329429005383","0.153421932376892"
"Ja","2019","Sonstige","2","","","",""
"Ja","2019","Sonstige","3","","","",""
"Ja","2019","Sonstige","4","","","",""
"Ja","2019","Sonstige","5","","","",""
"Nein","2019","1-Pers.- Haushalt","1","720","0.84544748770389","0.820430082641633","0.870464892766147"
"Nein","2019","1-Pers.- Haushalt","2","564","0.916982604704646","0.894924105798079","0.939041103611213"
"Nein","2019","1-Pers.- Haushalt","3","635","0.973861518108548","0.96158671526157","0.986136320955527"
"Nein","2019","1-Pers.- Haushalt","4","1144","0.992355449142934","0.987323687667428","0.99738721061844"
"Nein","2019","1-Pers.- Haushalt","5","1400","0.997696725155746","0.995187461826905","1.00020598848459"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","1","435","0.895517891225464","0.86867953479094","0.922356247659988"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","2","616","0.92884419037868","0.908988647119245","0.948699733638114"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","3","1160","0.988329868363972","0.982191778141428","0.994467958586516"
