year,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Couple with children,A Bit Too Small,0.19502,647,3555,0.18199,0.20804
2007,Couple with children,Just Right,0.71630,2612,3555,0.70148,0.73112
2007,Couple with children,A Bit Too Large,0.06009,232,3555,0.05227,0.06790
2007,Multi-generational household,Just Right,0.65688,65,65,0.54057,0.77319
2007,Other Combinations,Just Right,0.76958,66,66,0.66721,0.87195
2008,Single-person household,A Bit Too Small,0.10966,314,2947,0.09837,0.12094
2008,Single-person household,Just Right,0.70465,2094,2947,0.68818,0.72112
2008,Single-person household,A Bit Too Large,0.14803,445,2947,0.13521,0.16086
2008,Single-person household,Much Too Large,0.02800,94,2947,0.02204,0.03396
2008,Couple without children,A Bit Too Small,0.08814,314,3699,0.07900,0.09728
2008,Couple without children,Just Right,0.73413,2730,3699,0.71989,0.74837
2008,Couple without children,A Bit Too Large,0.14953,587,3699,0.13803,0.16102
2008,Couple without children,Much Too Large,0.01981,68,3699,0.01531,0.02430
2008,Single parent,A Bit Too Small,0.20428,127,654,0.17335,0.23520
2008,Single parent,Just Right,0.68228,470,654,0.64657,0.71799
2008,Single parent,A Bit Too Large,0.06982,57,654,0.05027,0.08937
2008,Couple with children,Much Too Small,0.02185,50,3235,0.01681,0.02689
2008,Couple with children,A Bit Too Small,0.19449,577,3235,0.18085,0.20813
2008,Couple with children,Just Right,0.71188,2393,3235,0.69627,0.72749
2008,Couple with children,A Bit Too Large,0.06367,215,3235,0.05525,0.07209
2008,Multi-generational household,Just Right,0.71674,59,59,0.60078,0.83270
2008,Other Combinations,Just Right,0.71332,51,51,0.58798,0.83867
2009,Single-person household,Much Too Small,0.01033,32,2838,0.00661,0.01406
2009,Single-person household,A Bit Too Small,0.11169,298,2838,0.10010,0.12329
2009,Single-person household,Just Right,0.71083,2013,2838,0.69415,0.72752
2009,Single-person household,A Bit Too Large,0.14059,414,2838,0.12780,0.15338
2009,Single-person household,Much Too Large,0.02655,81,2838,0.02063,0.03246
2009,Couple without children,A Bit Too Small,0.10375,316,3517,0.09367,0.11383
2009,Couple without children,Just Right,0.70231,2537,3517,0.68720,0.71743
2009,Couple without children,A Bit Too Large,0.16462,592,3517,0.15236,0.17687
2009,Couple without children,Much Too Large,0.01946,72,3517,0.01489,0.02403
2009,Single parent,A Bit Too Small,0.21060,119,596,0.17784,0.24337
2009,Single parent,Just Right,0.64574,410,596,0.60731,0.68417
2009,Single parent,A Bit Too Large,0.08863,67,596,0.06579,0.11146
2009,Couple with children,Much Too Small,0.02416,56,2979,0.01865,0.02967
2009,Couple with children,A Bit Too Small,0.20406,553,2979,0.18958,0.21853
2009,Couple with children,Just Right,0.68400,2139,2979,0.66730,0.70070
2009,Couple with children,A Bit Too Large,0.07655,231,2979,0.06700,0.08610
2009,Multi-generational household,Just Right,0.74064,53,53,0.62151,0.85977
2009,Other Combinations,Just Right,0.72893,52,52,0.60693,0.85093
2010,Single-person household,A Bit Too Small,0.11042,280,2677,0.09855,0.12230
2010,Single-person household,Just Right,0.70007,1880,2677,0.68271,0.71744
2010,Single-person household,A Bit Too Large,0.15006,420,2677,0.13653,0.16359
2010,Single-person household,Much Too Large,0.03253,97,2677,0.02581,0.03925
2010,Couple without children,A Bit Too Small,0.10014,292,3347,0.08996,0.11031
2010,Couple without children,Just Right,0.71061,2428,3347,0.69524,0.72598
2010,Couple without children,A Bit Too Large,0.16109,557,3347,0.14863,0.17354
2010,Couple without children,Much Too Large,0.02273,70,3347,0.01768,0.02778
2010,Single parent,Much Too Small,0.03655,100,1827,0.02795,0.04516
2010,Single parent,A Bit Too Small,0.21570,425,1827,0.19683,0.23457
2010,Single parent,Just Right,0.65011,1150,1827,0.62823,0.67198
2010,Single parent,A Bit Too Large,0.08267,152,1827,0.07004,0.09530
2010,Couple with children,Much Too Small,0.02486,279,5679,0.02081,0.02891
2010,Couple with children,A Bit Too Small,0.20355,1404,5679,0.19307,0.21402
2010,Couple with children,Just Right,0.69142,3697,5679,0.67940,0.70343
2010,Couple with children,A Bit Too Large,0.07029,299,5679,0.06364,0.07694
2010,Multi-generational household,Just Right,0.64730,60,60,0.52538,0.76922
2010,Other Combinations,Just Right,0.68210,47,47,0.54754,0.81667
2011,Single-person household,A Bit Too Small,0.11057,355,3505,0.10019,0.12095
2011,Single-person household,Just Right,0.71017,2507,3505,0.69515,0.72519
2011,Single-person household,A Bit Too Large,0.14264,533,3505,0.13106,0.15422
2011,Single-person household,Much Too Large,0.02896,110,3505,0.02341,0.03452
2011,Couple without children,Much Too Small,0.00806,38,4371,0.00541,0.01071
2011,Couple without children,A Bit Too Small,0.09915,382,4371,0.09029,0.10801
2011,Couple without children,Just Right,0.70097,3107,4371,0.68739,0.71454
2011,Couple without children,A Bit Too Large,0.16933,752,4371,0.15821,0.18045
2011,Couple without children,Much Too Large,0.02249,92,4371,0.01809,0.02689
2011,Single parent,Much Too Small,0.03593,101,2283,0.02829,0.04357
2011,Single parent,A Bit Too Small,0.19662,503,2283,0.18031,0.21292
2011,Single parent,Just Right,0.66928,1511,2283,0.64998,0.68858
2011,Single parent,A Bit Too Large,0.08562,168,2283,0.07414,0.09710
2011,Couple with children,Much Too Small,0.02478,242,6136,0.02089,0.02867
2011,Couple with children,A Bit Too Small,0.19365,1429,6136,0.18376,0.20354
2011,Couple with children,Just Right,0.68749,4074,6136,0.67589,0.69909
2011,Couple with children,A Bit Too Large,0.08669,391,6136,0.07964,0.09373
2011,Multi-generational household,Just Right,0.70709,89,89,0.61201,0.80218
2011,Other Combinations,Just Right,0.70864,75,75,0.60511,0.81217
2012,Single-person household,Much Too Small,0.01067,33,3680,0.00735,0.01398
2012,Single-person household,A Bit Too Small,0.10118,366,3680,0.09144,0.11093
2012,Single-person household,Just Right,0.71814,2615,3680,0.70360,0.73268
2012,Single-person household,A Bit Too Large,0.14259,553,3680,0.13129,0.15389
2012,Single-person household,Much Too Large,0.02742,113,3680,0.02214,0.03270
2012,Couple without children,Much Too Small,0.00862,40,4447,0.00590,0.01134
2012,Couple without children,A Bit Too Small,0.08589,347,4447,0.07765,0.09412
2012,Couple without children,Just Right,0.70823,3155,4447,0.69486,0.72159
2012,Couple without children,A Bit Too Large,0.17420,796,4447,0.16305,0.18535
2012,Couple without children,Much Too Large,0.02307,109,4447,0.01865,0.02748
2012,Single parent,Much Too Small,0.03752,66,2155,0.02949,0.04555
2012,Single parent,A Bit Too Small,0.19202,462,2155,0.17539,0.20866
2012,Single parent,Just Right,0.67419,1460,2155,0.65440,0.69399
2012,Single parent,A Bit Too Large,0.08542,167,2155,0.07361,0.09722
2012,Couple with children,Much Too Small,0.02638,215,5769,0.02225,0.03052
2012,Couple with children,A Bit Too Small,0.18820,1244,5769,0.17811,0.19829
2012,Couple with children,Just Right,0.69485,3938,5769,0.68297,0.70674
2012,Couple with children,A Bit Too Large,0.08081,339,5769,0.07377,0.08784
2012,Couple with children,Much Too Large,0.00975,33,5769,0.00722,0.01229
2012,Multi-generational household,Just Right,0.69656,83,83,0.59705,0.79607
2012,Other Combinations,Just Right,0.70041,68,68,0.59072,0.81010
2013,Single-person household,Much Too Small,0.01113,45,3840,0.00781,0.01445
2013,Single-person household,A Bit Too Small,0.10275,411,3840,0.09315,0.11236
2013,Single-person household,Just Right,0.71340,2717,3840,0.69910,0.72771
2013,Single-person household,A Bit Too Large,0.14586,562,3840,0.13470,0.15703
2013,Single-person household,Much Too Large,0.02685,105,3840,0.02173,0.03196
2013,Couple without children,Much Too Small,0.00621,31,4636,0.00395,0.00847
2013,Couple without children,A Bit Too Small,0.08437,396,4636,0.07636,0.09237
2013,Couple without children,Just Right,0.71233,3343,4636,0.69930,0.72536
2013,Couple without children,A Bit Too Large,0.16936,751,4636,0.15856,0.18016
2013,Couple without children,Much Too Large,0.02773,115,4636,0.02301,0.03246
2013,Single parent,Much Too Small,0.02609,73,2228,0.01947,0.03271
2013,Single parent,A Bit Too Small,0.18917,469,2228,0.17291,0.20544
2013,Single parent,Just Right,0.68843,1517,2228,0.66920,0.70767
2013,Single parent,A Bit Too Large,0.08660,169,2228,0.07491,0.09828
2013,Couple with children,Much Too Small,0.03184,300,6614,0.02761,0.03607
2013,Couple with children,A Bit Too Small,0.18241,1480,6614,0.17310,0.19172
2013,Couple with children,Just Right,0.69987,4453,6614,0.68883,0.71092
2013,Couple with children,A Bit Too Large,0.07773,381,6614,0.07127,0.08418
2013,Multi-generational household,A Bit Too Small,0.22543,31,128,0.15275,0.29810
2013,Multi-generational household,Just Right,0.68042,97,128,0.59931,0.76152
2013,Other Combinations,A Bit Too Small,0.21060,64,301,0.16446,0.25674
2013,Other Combinations,Just Right,0.62167,237,301,0.56679,0.67655
2014,Single-person household,Much Too Small,0.01155,39,3559,0.00804,0.01507
2014,Single-person household,A Bit Too Small,0.10612,376,3559,0.09600,0.11624
2014,Single-person household,Just Right,0.70074,2486,3559,0.68570,0.71579
2014,Single-person household,A Bit Too Large,0.15261,556,3559,0.14080,0.16443
2014,Single-person household,Much Too Large,0.02897,102,3559,0.02346,0.03448
2014,Couple without children,A Bit Too Small,0.08922,397,4325,0.08072,0.09772
2014,Couple without children,Just Right,0.69249,3065,4325,0.67873,0.70624
2014,Couple without children,A Bit Too Large,0.18431,756,4325,0.17275,0.19587
2014,Couple without children,Much Too Large,0.02663,107,4325,0.02183,0.03143
2014,Single parent,Much Too Small,0.05117,74,1799,0.04098,0.06135
2014,Single parent,A Bit Too Small,0.19037,390,1799,0.17223,0.20852
2014,Single parent,Just Right,0.66004,1183,1799,0.63815,0.68194
2014,Single parent,A Bit Too Large,0.08884,152,1799,0.07569,0.10199
2014,Couple with children,Much Too Small,0.02938,256,5669,0.02498,0.03378
2014,Couple with children,A Bit Too Small,0.18164,1208,5669,0.17160,0.19168
2014,Couple with children,Just Right,0.69668,3847,5669,0.68471,0.70864
2014,Couple with children,A Bit Too Large,0.08553,358,5669,0.07825,0.09282
2014,Multi-generational household,Just Right,0.71522,87,87,0.61983,0.81060
2014,Other Combinations,A Bit Too Small,0.21890,46,224,0.16463,0.27317
2014,Other Combinations,Just Right,0.62869,178,224,0.56527,0.69210
2015,Single-person household,Much Too Small,0.01314,52,3624,0.00943,0.01684
2015,Single-person household,A Bit Too Small,0.09012,339,3624,0.08079,0.09944
2015,Single-person household,Just Right,0.71658,2600,3624,0.70190,0.73125
2015,Single-person household,A Bit Too Large,0.14903,524,3624,0.13743,0.16062
2015,Single-person household,Much Too Large,0.03114,109,3624,0.02548,0.03680
2015,Couple without children,Much Too Small,0.00768,50,4373,0.00509,0.01027
2015,Couple without children,A Bit Too Small,0.07709,366,4373,0.06918,0.08499
2015,Couple without children,Just Right,0.70931,3126,4373,0.69585,0.72277
2015,Couple without children,A Bit Too Large,0.17876,727,4373,0.16740,0.19012
2015,Couple without children,Much Too Large,0.02716,104,4373,0.02235,0.03198
2015,Single parent,Much Too Small,0.03380,59,1692,0.02519,0.04241
2015,Single parent,A Bit Too Small,0.21446,369,1692,0.19490,0.23403
2015,Single parent,Just Right,0.62594,1119,1692,0.60288,0.64901
2015,Single parent,A Bit Too Large,0.11351,145,1692,0.09839,0.12863
2015,Couple with children,Much Too Small,0.03079,255,5630,0.02627,0.03530
2015,Couple with children,A Bit Too Small,0.17839,1208,5630,0.16838,0.18839
2015,Couple with children,Just Right,0.69715,3819,5630,0.68515,0.70915
2015,Couple with children,A Bit Too Large,0.08673,348,5630,0.07937,0.09408
2015,Multi-generational household,Just Right,0.77679,95,95,0.69261,0.86097
2015,Other Combinations,A Bit Too Small,0.27412,51,217,0.21463,0.33360
2015,Other Combinations,Just Right,0.59390,166,217,0.52841,0.65940
2016,Single-person household,Much Too Small,0.01113,95,3797,0.00779,0.01446
2016,Single-person household,A Bit Too Small,0.09295,372,3797,0.08371,0.10219
2016,Single-person household,Just Right,0.70828,2702,3797,0.69382,0.72274
2016,Single-person household,A Bit Too Large,0.15543,521,3797,0.14390,0.16695
2016,Single-person household,Much Too Large,0.03222,107,3797,0.02660,0.03783
2016,Couple without children,A Bit Too Small,0.08162,364,4122,0.07326,0.08998
2016,Couple without children,Just Right,0.71231,2982,4122,0.69849,0.72614
2016,Couple without children,A Bit Too Large,0.17573,683,4122,0.16411,0.18735
2016,Couple without children,Much Too Large,0.02582,93,4122,0.02097,0.03066
2016,Single parent,Much Too Small,0.04168,108,1690,0.03215,0.05121
2016,Single parent,A Bit Too Small,0.19213,338,1690,0.17334,0.21092
2016,Single parent,Just Right,0.65045,1113,1690,0.62771,0.67319
2016,Single parent,A Bit Too Large,0.10511,131,1690,0.09048,0.11973
2016,Couple with children,Much Too Small,0.02725,405,6180,0.02319,0.03131
2016,Couple with children,A Bit Too Small,0.19172,1368,6180,0.18191,0.20154
2016,Couple with children,Just Right,0.69189,4082,6180,0.68038,0.70340
2016,Couple with children,A Bit Too Large,0.08530,325,6180,0.07833,0.09226
2016,Multi-generational household,A Bit Too Small,0.20559,34,125,0.13446,0.27672
2016,Multi-generational household,Just Right,0.69143,91,125,0.61013,0.77273
2016,Other Combinations,Much Too Small,0.03242,34,362,0.01415,0.05069
2016,Other Combinations,A Bit Too Small,0.19087,79,362,0.15033,0.23140
2016,Other Combinations,Just Right,0.70527,249,362,0.65824,0.75230
2017,Single-person household,Much Too Small,0.01236,93,4288,0.00906,0.01567
2017,Single-person household,A Bit Too Small,0.08085,419,4288,0.07269,0.08901
2017,Single-person household,Just Right,0.72674,3101,4288,0.71340,0.74008
2017,Single-person household,A Bit Too Large,0.14216,549,4288,0.13171,0.15262
2017,Single-person household,Much Too Large,0.03789,126,4288,0.03217,0.04360
2017,Couple without children,Much Too Small,0.00677,47,4700,0.00443,0.00912
2017,Couple without children,A Bit Too Small,0.07961,390,4700,0.07187,0.08735
2017,Couple without children,Just Right,0.70946,3363,4700,0.69648,0.72244
2017,Couple without children,A Bit Too Large,0.17811,789,4700,0.16717,0.18905
2017,Couple without children,Much Too Large,0.02604,111,4700,0.02149,0.03060
2017,Single parent,Much Too Small,0.05128,99,1742,0.04092,0.06164
2017,Single parent,A Bit Too Small,0.15913,315,1742,0.14195,0.17631
2017,Single parent,Just Right,0.65999,1177,1742,0.63774,0.68225
2017,Single parent,A Bit Too Large,0.11361,151,1742,0.09870,0.12852
2017,Couple with children,Much Too Small,0.03417,461,6799,0.02985,0.03849
2017,Couple with children,A Bit Too Small,0.19186,1483,6799,0.18249,0.20122
2017,Couple with children,Just Right,0.68898,4462,6799,0.67798,0.69999
2017,Couple with children,A Bit Too Large,0.08229,393,6799,0.07575,0.08882
2017,Multi-generational household,Just Right,0.74997,105,105,0.66675,0.83320
2017,Other Combinations,Much Too Small,0.05550,51,489,0.03519,0.07582
2017,Other Combinations,A Bit Too Small,0.17457,105,489,0.14089,0.20825
2017,Other Combinations,Just Right,0.69182,333,489,0.65085,0.73278
2018,Single-person household,Much Too Small,0.01264,81,4449,0.00935,0.01592
2018,Single-person household,A Bit Too Small,0.08587,472,4449,0.07764,0.09411
2018,Single-person household,Just Right,0.72025,3192,4449,0.70706,0.73344
2018,Single-person household,A Bit Too Large,0.15468,612,4449,0.14405,0.16530
2018,Single-person household,Much Too Large,0.02656,92,4449,0.02184,0.03129
2018,Couple without children,Much Too Small,0.00511,44,4627,0.00305,0.00716
2018,Couple without children,A Bit Too Small,0.08141,389,4627,0.07353,0.08929
2018,Couple without children,Just Right,0.70602,3311,4627,0.69289,0.71915
2018,Couple without children,A Bit Too Large,0.18174,780,4627,0.17063,0.19286
2018,Couple without children,Much Too Large,0.02572,103,4627,0.02115,0.03028
2018,Single parent,Much Too Small,0.05326,108,1726,0.04266,0.06385
2018,Single parent,A Bit Too Small,0.17083,343,1726,0.15307,0.18859
2018,Single parent,Just Right,0.66545,1137,1726,0.64319,0.68772
2018,Single parent,A Bit Too Large,0.10470,138,1726,0.09025,0.11915
2018,Couple with children,Much Too Small,0.03187,437,6429,0.02758,0.03617
2018,Couple with children,A Bit Too Small,0.18539,1398,6429,0.17589,0.19489
2018,Couple with children,Just Right,0.69703,4226,6429,0.68580,0.70827
2018,Couple with children,A Bit Too Large,0.08000,368,6429,0.07337,0.08664
2018,Multi-generational household,Just Right,0.78699,118,118,0.71280,0.86118
2018,Other Combinations,A Bit Too Small,0.10102,73,363,0.06997,0.13206
2018,Other Combinations,Just Right,0.77899,290,363,0.73624,0.82173
2019,Single-person household,Much Too Small,0.00855,89,4592,0.00589,0.01122
2019,Single-person household,A Bit Too Small,0.08637,475,4592,0.07825,0.09450
2019,Single-person household,Just Right,0.71472,3253,4592,0.70166,0.72778
2019,Single-person household,A Bit Too Large,0.15460,637,4592,0.14414,0.16506
2019,Single-person household,Much Too Large,0.03575,138,4592,0.03038,0.04113
2019,Couple without children,Much Too Small,0.00389,33,5166,0.00219,0.00559
2019,Couple without children,A Bit Too Small,0.07693,379,5166,0.06967,0.08420
2019,Couple without children,Just Right,0.72494,3698,5166,0.71276,0.73712
2019,Couple without children,A Bit Too Large,0.17386,915,5166,0.16352,0.18419
2019,Couple without children,Much Too Large,0.02038,141,5166,0.01653,0.02424
2019,Single parent,Much Too Small,0.04243,95,1610,0.03258,0.05228
2019,Single parent,A Bit Too Small,0.16816,302,1610,0.14988,0.18643
2019,Single parent,Just Right,0.66528,1051,1610,0.64222,0.68834
2019,Single parent,A Bit Too Large,0.11754,162,1610,0.10180,0.13327
2019,Couple with children,Much Too Small,0.03412,387,6525,0.02971,0.03852
2019,Couple with children,A Bit Too Small,0.18111,1261,6525,0.17177,0.19046
2019,Couple with children,Just Right,0.68946,4373,6525,0.67823,0.70069
2019,Couple with children,A Bit Too Large,0.08766,455,6525,0.08080,0.09452
2019,Couple with children,Much Too Large,0.00765,49,6525,0.00554,0.00977
2019,Multi-generational household,Just Right,0.73107,91,91,0.63947,0.82268
2019,Other Combinations,A Bit Too Small,0.13563,57,317,0.09787,0.17338
2019,Other Combinations,Just Right,0.73665,260,317,0.68809,0.78522
2020,Single-person household,Much Too Small,0.00907,146,5329,0.00652,0.01162
2020,Single-person household,A Bit Too Small,0.09048,632,5329,0.08278,0.09818
2020,Single-person household,Just Right,0.71875,3799,5329,0.70667,0.73082
2020,Single-person household,A Bit Too Large,0.14400,619,5329,0.13457,0.15342
2020,Single-person household,Much Too Large,0.03771,133,5329,0.03259,0.04282
2020,Couple without children,Much Too Small,0.00495,62,5154,0.00304,0.00687
2020,Couple without children,A Bit Too Small,0.08199,470,5154,0.07450,0.08948
2020,Couple without children,Just Right,0.69976,3609,5154,0.68725,0.71228
2020,Couple without children,A Bit Too Large,0.18648,878,5154,0.17585,0.19712
2020,Couple without children,Much Too Large,0.02681,135,5154,0.02240,0.03122
2020,Single parent,Much Too Small,0.02884,92,1584,0.02060,0.03709
2020,Single parent,A Bit Too Small,0.16791,298,1584,0.14949,0.18632
2020,Single parent,Just Right,0.67419,1044,1584,0.65110,0.69728
2020,Single parent,A Bit Too Large,0.12025,150,1584,0.10423,0.13627
2020,Couple with children,Much Too Small,0.02667,447,6549,0.02277,0.03057
2020,Couple with children,A Bit Too Small,0.19513,1374,6549,0.18554,0.20473
2020,Couple with children,Just Right,0.68306,4281,6549,0.67179,0.69433
2020,Couple with children,A Bit Too Large,0.08646,404,6549,0.07965,0.09327
2020,Couple with children,Much Too Large,0.00867,43,6549,0.00643,0.01092
2020,Multi-generational household,Just Right,0.77678,103,103,0.69597,0.85759
2020,Other Combinations,Much Too Small,0.02489,34,451,0.01050,0.03929
2020,Other Combinations,A Bit Too Small,0.15792,82,451,0.12423,0.19161
2020,Other Combinations,Just Right,0.71011,335,451,0.66819,0.75203
2021,No answer / don't know,Just Right,0.55516,45,45,0.40833,0.70200
2021,Single-person household,Much Too Small,0.00648,61,3531,0.00383,0.00912
2021,Single-person household,A Bit Too Small,0.08827,405,3531,0.07891,0.09763
2021,Single-person household,Just Right,0.70947,2458,3531,0.69449,0.72445
2021,Single-person household,A Bit Too Large,0.15721,488,3531,0.14520,0.16922
2021,Single-person household,Much Too Large,0.03858,119,3531,0.03222,0.04493
2021,Couple without children,A Bit Too Small,0.06189,265,3457,0.05386,0.06992
2021,Couple without children,Just Right,0.70102,2391,3457,0.68575,0.71628
2021,Couple without children,A Bit Too Large,0.20437,694,3457,0.19093,0.21781
2021,Couple without children,Much Too Large,0.02829,107,3457,0.02276,0.03382
2021,Single parent,Much Too Small,0.03472,51,1010,0.02342,0.04602
2021,Single parent,A Bit Too Small,0.15861,194,1010,0.13607,0.18116
2021,Single parent,Just Right,0.64645,654,1010,0.61695,0.67595
2021,Single parent,A Bit Too Large,0.12313,111,1010,0.10285,0.14340
2021,Couple with children,Much Too Small,0.03038,270,3987,0.02505,0.03571
2021,Couple with children,A Bit Too Small,0.18009,788,3987,0.16816,0.19202
2021,Couple with children,Just Right,0.70170,2646,3987,0.68750,0.71590
2021,Couple with children,A Bit Too Large,0.08409,283,3987,0.07548,0.09271
2021,Multi-generational household,Just Right,0.78820,67,67,0.68963,0.88678
2021,Other Combinations,A Bit Too Small,0.14155,63,305,0.10236,0.18073
2021,Other Combinations,Just Right,0.67569,242,305,0.62306,0.72831
2022,No answer / don't know,A Bit Too Small,0.16498,84,428,0.12977,0.20018
2022,No answer / don't know,Just Right,0.67927,296,428,0.63500,0.72354
2022,No answer / don't know,A Bit Too Large,0.09479,48,428,0.06701,0.12258
2022,Single-person household,Much Too Small,0.01391,158,5839,0.01091,0.01692
2022,Single-person household,A Bit Too Small,0.09835,861,5839,0.09071,0.10599
2022,Single-person household,Just Right,0.67659,3906,5839,0.66459,0.68859
2022,Single-person household,A Bit Too Large,0.16816,752,5839,0.15857,0.17776
2022,Single-person household,Much Too Large,0.04298,162,5839,0.03778,0.04818
2022,Couple without children,Much Too Small,0.00639,75,5779,0.00433,0.00844
2022,Couple without children,A Bit Too Small,0.08868,718,5779,0.08135,0.09601
2022,Couple without children,Just Right,0.67336,3839,5779,0.66127,0.68545
2022,Couple without children,A Bit Too Large,0.20513,1007,5779,0.19471,0.21554
2022,Couple without children,Much Too Large,0.02644,140,5779,0.02231,0.03058
2022,Single parent,Much Too Small,0.04083,62,1220,0.02972,0.05194
2022,Single parent,A Bit Too Small,0.16476,241,1220,0.14394,0.18559
2022,Single parent,Just Right,0.65236,777,1220,0.62563,0.67910
2022,Single parent,A Bit Too Large,0.12840,140,1220,0.10962,0.14718
2022,Couple with children,Much Too Small,0.03853,298,5830,0.03359,0.04347
2022,Couple with children,A Bit Too Small,0.22843,1269,5830,0.21765,0.23921
2022,Couple with children,Just Right,0.63715,3752,5830,0.62481,0.64950
2022,Couple with children,A Bit Too Large,0.08853,472,5830,0.08123,0.09582
2022,Couple with children,Much Too Large,0.00736,39,5830,0.00517,0.00956
2022,Multi-generational household,Just Right,0.58770,63,63,0.46517,0.71023
2022,Other Combinations,Much Too Small,0.02416,35,1174,0.01538,0.03295
2022,Other Combinations,A Bit Too Small,0.17543,212,1174,0.15366,0.19719
2022,Other Combinations,Just Right,0.66214,803,1174,0.63507,0.68921
2022,Other Combinations,A Bit Too Large,0.10658,124,1174,0.08892,0.12424
