"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"2010","16-34 Jahre alt","(Fach-)Abitur","32.92","37.5","588","31.91","33.93"
"2010","16-34 Jahre alt","(noch) kein Abschluss","31.45","36.56","45","26.61","36.29"
"2010","16-34 Jahre alt","AkademikerInnen","37.32","40","495","36.57","38.07"
"2010","16-34 Jahre alt","Hauptschulabschluss","36.68","38.64","433","35.8","37.56"
"2010","16-34 Jahre alt","Realschulabschluss","37.16","39.95","933","36.58","37.74"
"2010","35-65 Jahre alt","(Fach-)Abitur","33.29","35","852","32.56","34.02"
"2010","35-65 Jahre alt","(noch) kein Abschluss","35.2","40","45","32.42","37.98"
"2010","35-65 Jahre alt","AkademikerInnen","","","","",""
"2010","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2010","35-65 Jahre alt","Realschulabschluss","","","","",""
"2010","66 und Ã¤lter","(Fach-)Abitur","12.88","9.21","5","-4.41","30.17"
"2010","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2010","66 und Ã¤lter","AkademikerInnen","20.24","15","75","16.8","23.68"
"2010","66 und Ã¤lter","Hauptschulabschluss","18.31","16.06","74","15.35","21.27"
"2010","66 und Ã¤lter","Realschulabschluss","","","","",""
"2011","16-34 Jahre alt","(Fach-)Abitur","33.28","37.5","659","32.31","34.25"
"2011","16-34 Jahre alt","(noch) kein Abschluss","30.58","38","75","26.93","34.23"
"2011","16-34 Jahre alt","AkademikerInnen","37.84","40","613","37.1","38.58"
"2011","16-34 Jahre alt","Hauptschulabschluss","37.6","40","536","36.82","38.38"
"2011","16-34 Jahre alt","Realschulabschluss","","","","",""
"2011","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2011","35-65 Jahre alt","(noch) kein Abschluss","38.05","40","81","34.96","41.14"
"2011","35-65 Jahre alt","AkademikerInnen","","","","",""
"2011","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2011","35-65 Jahre alt","Realschulabschluss","35.22","38","3192","34.87","35.57"
"2011","66 und Ã¤lter","(Fach-)Abitur","16.39","10","8","6.73","26.05"
"2011","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2011","66 und Ã¤lter","AkademikerInnen","20.86","20","80","17.71","24.01"
"2011","66 und Ã¤lter","Hauptschulabschluss","19.59","15","83","16.57","22.61"
"2011","66 und Ã¤lter","Realschulabschluss","","","","",""
"2012","16-34 Jahre alt","(Fach-)Abitur","32.03","35","681","31.08","32.98"
"2012","16-34 Jahre alt","(noch) kein Abschluss","23.42","18.18","85","20.18","26.66"
"2012","16-34 Jahre alt","AkademikerInnen","36.23","40","602","35.49","36.97"
"2012","16-34 Jahre alt","Hauptschulabschluss","37.92","40","518","37.04","38.8"
"2012","16-34 Jahre alt","Realschulabschluss","36.82","40","952","36.26","37.38"
"2012","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2012","35-65 Jahre alt","(noch) kein Abschluss","36.98","40","85","34.74","39.22"
"2012","35-65 Jahre alt","AkademikerInnen","","","","",""
"2012","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2012","35-65 Jahre alt","Realschulabschluss","34.71","37.56","3183","34.36","35.06"
"2012","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2012","66 und Ã¤lter","(noch) kein Abschluss","17.85","11.11","4","-1.31","37.01"
"2012","66 und Ã¤lter","AkademikerInnen","19.66","15","99","17.04","22.28"
"2012","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2012","66 und Ã¤lter","Realschulabschluss","14","10","37","10.52","17.48"
"2013","16-34 Jahre alt","(Fach-)Abitur","31.89","38","601","30.94","32.84"
"2013","16-34 Jahre alt","(noch) kein Abschluss","23.25","20","81","19.93","26.57"
"2013","16-34 Jahre alt","AkademikerInnen","35.74","38","620","35","36.48"
"2013","16-34 Jahre alt","Hauptschulabschluss","36.74","40","433","35.82","37.66"
"2013","16-34 Jahre alt","Realschulabschluss","36.71","40","833","36.1","37.32"
"2013","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2013","35-65 Jahre alt","(noch) kein Abschluss","34.38","38.2","72","32.04","36.72"
"2013","35-65 Jahre alt","AkademikerInnen","","","","",""
"2013","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2013","35-65 Jahre alt","Realschulabschluss","","","","",""
"2013","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2013","66 und Ã¤lter","(noch) kein Abschluss","28.5","30.07","4","1.93","55.07"
"2013","66 und Ã¤lter","AkademikerInnen","18.21","15","97","15.33","21.09"
"2013","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2013","66 und Ã¤lter","Realschulabschluss","19.46","15","31","15.08","23.84"
"2014","16-34 Jahre alt","(Fach-)Abitur","31.96","35","689","31.08","32.84"
"2014","16-34 Jahre alt","(noch) kein Abschluss","25.53","30","80","22.05","29.01"
"2014","16-34 Jahre alt","AkademikerInnen","34.67","35.25","603","33.95","35.39"
"2014","16-34 Jahre alt","Hauptschulabschluss","36.66","40","552","35.77","37.55"
"2014","16-34 Jahre alt","Realschulabschluss","36.49","38.66","953","35.91","37.07"
"2014","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2014","35-65 Jahre alt","(noch) kein Abschluss","31.78","35","79","29.26","34.3"
"2014","35-65 Jahre alt","AkademikerInnen","34.85","37","3025","34.52","35.18"
"2014","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2014","35-65 Jahre alt","Realschulabschluss","33.91","36","3458","33.58","34.24"
"2014","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2014","66 und Ã¤lter","(noch) kein Abschluss","39.55","36.41","4","6.83","72.27"
"2014","66 und Ã¤lter","AkademikerInnen","19.44","15","97","16.57","22.31"
"2014","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2014","66 und Ã¤lter","Realschulabschluss","20.32","20","36","16.4","24.24"
"2015","16-34 Jahre alt","(Fach-)Abitur","32.54","37","975","31.79","33.29"
"2015","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","16-34 Jahre alt","AkademikerInnen","35.4","38","890","34.79","36.01"
"2015","16-34 Jahre alt","Hauptschulabschluss","37.19","40","766","36.52","37.86"
"2015","16-34 Jahre alt","Realschulabschluss","","","","",""
"2015","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2015","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","35-65 Jahre alt","AkademikerInnen","35.12","38","3399","34.79","35.45"
"2015","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2015","35-65 Jahre alt","Realschulabschluss","34.03","37.5","3385","33.7","34.36"
"2015","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2015","66 und Ã¤lter","(noch) kein Abschluss","19.4","10","4","-4.47","43.27"
"2015","66 und Ã¤lter","AkademikerInnen","21.36","15","97","18.43","24.29"
"2015","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2015","66 und Ã¤lter","Realschulabschluss","17.62","14.57","44","13.62","21.62"
"2016","16-34 Jahre alt","(Fach-)Abitur","32.05","35","858","31.29","32.81"
"2016","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2016","16-34 Jahre alt","AkademikerInnen","34.81","37.5","741","34.19","35.43"
"2016","16-34 Jahre alt","Hauptschulabschluss","36.2","40","642","35.5","36.9"
"2016","16-34 Jahre alt","Realschulabschluss","36.2","38.5","901","35.62","36.78"
"2016","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2016","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2016","35-65 Jahre alt","AkademikerInnen","34.77","36","3203","34.45","35.09"
"2016","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2016","35-65 Jahre alt","Realschulabschluss","33.54","35","3189","33.2","33.88"
"2016","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2016","66 und Ã¤lter","(noch) kein Abschluss","26.13","9.62","4","-12.59","64.85"
"2016","66 und Ã¤lter","AkademikerInnen","","","","",""
"2016","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2016","66 und Ã¤lter","Realschulabschluss","18.29","12.49","51","14.69","21.89"
"2017","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2017","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2017","16-34 Jahre alt","AkademikerInnen","33.69","35","901","33.06","34.32"
"2017","16-34 Jahre alt","Hauptschulabschluss","36.31","40","727","35.65","36.97"
"2017","16-34 Jahre alt","Realschulabschluss","","","","",""
"2017","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2017","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2017","35-65 Jahre alt","AkademikerInnen","34.64","35","3633","34.33","34.95"
"2017","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2017","35-65 Jahre alt","Realschulabschluss","33.49","35","3713","33.19","33.79"
"2017","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2017","66 und Ã¤lter","(noch) kein Abschluss","23.56","13.87","4","3.2","43.92"
"2017","66 und Ã¤lter","AkademikerInnen","","","","",""
"2017","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2017","66 und Ã¤lter","Realschulabschluss","18.76","15","65","15.33","22.19"
"2018","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2018","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2018","16-34 Jahre alt","AkademikerInnen","33.98","35.19","942","33.35","34.61"
"2018","16-34 Jahre alt","Hauptschulabschluss","34.99","38.5","736","34.25","35.73"
"2018","16-34 Jahre alt","Realschulabschluss","35.67","38","911","35.11","36.23"
"2018","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2018","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2018","35-65 Jahre alt","AkademikerInnen","34.6","35","3532","34.29","34.91"
"2018","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2018","35-65 Jahre alt","Realschulabschluss","33.1","35","3570","32.79","33.41"
"2018","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2018","66 und Ã¤lter","(noch) kein Abschluss","37.89","35.2","4","21.33","54.45"
"2018","66 und Ã¤lter","AkademikerInnen","","","","",""
"2018","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2018","66 und Ã¤lter","Realschulabschluss","18.86","13.16","71","15.73","21.99"
"2019","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2019","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2019","16-34 Jahre alt","AkademikerInnen","","","","",""
"2019","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2019","16-34 Jahre alt","Realschulabschluss","","","","",""
"2019","35-65 Jahre alt","(Fach-)Abitur","36.89","40","70","33.97","39.81"
"2019","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2019","35-65 Jahre alt","AkademikerInnen","","","","",""
"2019","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2019","35-65 Jahre alt","Realschulabschluss","","","","",""
"2019","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2019","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2019","66 und Ã¤lter","AkademikerInnen","","","","",""
"2019","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2019","66 und Ã¤lter","Realschulabschluss","","","","",""
